Date,WWW
2010-01-04,10.831331253051758
2010-01-05,10.68220329284668
2010-01-06,10.725373268127441
2010-01-07,10.866647720336914
2010-01-08,10.960837364196777
2010-01-11,10.83525562286377
2010-01-12,10.72929859161377
2010-01-13,10.748918533325195
2010-01-14,10.77639389038086
2010-01-15,10.768539428710938
2010-01-19,10.850953102111816
2010-01-20,10.627265930175781
2010-01-21,10.258369445800781
2010-01-22,10.281916618347168
2010-01-25,10.305465698242188
2010-01-26,10.431042671203613
2010-01-27,10.63118839263916
2010-01-28,10.415343284606934
2010-01-29,10.380025863647461
2010-02-01,10.419269561767578
2010-02-02,10.654735565185547
2010-02-03,9.826688766479492
2010-02-04,9.422475814819336
2010-02-05,9.473489761352539
2010-02-08,9.767818450927734
2010-02-09,9.818839073181152
2010-02-10,9.810989379882812
2010-02-11,9.952269554138184
2010-02-12,10.1641845703125
2010-02-16,10.32508373260498
2010-02-17,10.423192977905273
2010-02-18,10.584095001220703
2010-02-19,10.595869064331055
2010-02-22,10.693976402282715
2010-02-23,10.75284481048584
2010-02-24,10.807788848876953
2010-02-25,10.8627290725708
2010-02-26,10.81955623626709
2010-03-01,11.007926940917969
2010-03-02,11.149208068847656
2010-03-03,11.176679611206055
2010-03-04,11.01970386505127
2010-03-05,11.263014793395996
2010-03-08,11.184530258178711
2010-03-09,11.227696418762207
2010-03-10,11.317957878112793
2010-03-11,11.372899055480957
2010-03-12,11.353276252746582
2010-03-15,11.298333168029785
2010-03-16,11.368975639343262
2010-03-17,11.361125946044922
2010-03-18,11.372899055480957
2010-03-19,11.361125946044922
2010-03-22,11.529874801635742
2010-03-23,11.5769681930542
2010-03-24,11.518101692199707
2010-03-25,11.427840232849121
2010-03-26,11.537721633911133
2010-03-29,11.557343482971191
2010-03-30,11.573101997375488
2010-03-31,11.486441612243652
2010-04-01,11.525834083557129
2010-04-05,11.730667114257812
2010-04-06,11.777934074401855
2010-04-07,11.813386917114258
2010-04-08,11.805505752563477
2010-04-09,11.97489070892334
2010-04-12,12.152152061462402
2010-04-13,12.045790672302246
2010-04-14,12.321531295776367
2010-04-15,12.364863395690918
2010-04-16,12.171846389770508
2010-04-19,12.317591667175293
2010-04-20,12.065488815307617
2010-04-21,12.250626564025879
2010-04-22,12.408188819885254
2010-04-23,12.731197357177734
2010-04-26,12.455462455749512
2010-04-27,12.211236000061035
2010-04-28,12.266383171081543
2010-04-29,12.502731323242188
2010-04-30,12.057611465454102
2010-05-03,12.412131309509277
2010-05-04,12.112762451171875
2010-05-05,11.825202941894531
2010-05-06,11.494322776794434
2010-05-07,11.210705757141113
2010-05-10,11.70702838897705
2010-05-11,11.872474670410156
2010-05-12,11.935495376586914
2010-05-13,11.813386917114258
2010-05-14,11.612491607666016
2010-05-17,11.600674629211426
2010-05-18,11.391901016235352
2010-05-19,11.080713272094727
2010-05-20,10.879817962646484
2010-05-21,11.05313777923584
2010-05-24,10.856183052062988
2010-05-25,11.005868911743164
2010-05-26,11.127979278564453
2010-05-27,11.561280250549316
2010-05-28,11.305241584777832
2010-06-01,11.155557632446289
2010-06-02,11.470685005187988
2010-06-03,11.45886516571045
2010-06-04,10.954659461975098
2010-06-07,10.64346981048584
2010-06-08,10.647409439086914
2010-06-09,10.852242469787598
2010-06-10,11.175251007080078
2010-06-11,11.2894868850708
2010-06-14,11.380086898803711
2010-06-15,11.557343482971191
2010-06-16,11.553406715393066
2010-06-17,11.612491607666016
2010-06-18,11.663702011108398
2010-06-21,11.498258590698242
2010-06-22,10.946781158447266
2010-06-23,10.78133773803711
2010-06-24,10.26137924194336
2010-06-25,10.403186798095703
2010-06-28,10.403186798095703
2010-06-29,10.019495010375977
2010-06-30,9.975983619689941
2010-07-01,10.031363487243652
2010-07-02,9.948291778564453
2010-07-06,9.766335487365723
2010-07-07,10.114423751831055
2010-07-08,10.351759910583496
2010-07-09,10.486252784729004
2010-07-12,10.375496864318848
2010-07-13,10.699853897094727
2010-07-14,10.707765579223633
2010-07-15,10.648430824279785
2010-07-16,10.252873420715332
2010-07-19,10.169809341430664
2010-07-20,10.814568519592285
2010-07-21,10.664253234863281
2010-07-22,11.028165817260742
2010-07-23,11.309012413024902
2010-07-26,11.506794929504395
2010-07-27,11.427679061889648
2010-07-28,11.249682426452637
2010-07-29,11.336705207824707
2010-07-30,11.309012413024902
2010-08-02,11.653152465820312
2010-08-03,11.214082717895508
2010-08-04,11.384171485900879
2010-08-05,11.360440254211426
2010-08-06,11.305061340332031
2010-08-09,11.46328353881836
2010-08-10,11.218033790588379
2010-08-11,10.723587036132812
2010-08-12,10.608875274658203
2010-08-13,10.331984519958496
2010-08-16,10.387364387512207
2010-08-17,10.529765129089355
2010-08-18,10.707765579223633
2010-08-19,10.41505241394043
2010-08-20,10.466479301452637
2010-08-23,10.296384811401367
2010-08-24,10.122340202331543
2010-08-25,10.264740943908691
2010-08-26,10.169809341430664
2010-08-27,10.371539115905762
2010-08-30,10.019495010375977
2010-08-31,9.99576187133789
2010-09-01,10.446697235107422
2010-09-02,10.711723327636719
2010-09-03,10.917411804199219
2010-09-07,10.69589614868164
2010-09-08,10.707765579223633
2010-09-09,10.600963592529297
2010-09-10,10.525810241699219
2010-09-13,10.755234718322754
2010-09-14,10.838299751281738
2010-09-15,11.047948837280273
2010-09-16,10.980698585510254
2010-09-17,11.036078453063965
2010-09-20,11.356483459472656
2010-09-21,11.324833869934082
2010-09-22,11.134968757629395
2010-09-23,11.00838851928711
2010-09-24,11.261548042297363
2010-09-27,11.257594108581543
2010-09-28,11.605684280395508
2010-09-29,11.613622665405273
2010-09-30,11.518333435058594
2010-10-01,11.562007904052734
2010-10-04,11.438922882080078
2010-10-05,11.83994197845459
2010-10-06,11.98685073852539
2010-10-07,11.796270370483398
2010-10-08,12.090080261230469
2010-10-11,11.708915710449219
2010-10-12,11.776412010192871
2010-10-13,12.014640808105469
2010-10-14,11.96699047088623
2010-10-15,11.891554832458496
2010-10-18,11.947145462036133
2010-10-19,11.708915710449219
2010-10-20,11.85582160949707
2010-10-21,11.748620986938477
2010-10-22,11.56597900390625
2010-10-25,11.724794387817383
2010-10-26,11.919353485107422
2010-10-27,11.60965347290039
2010-10-28,11.526272773742676
2010-10-29,11.562007904052734
2010-11-01,11.403190612792969
2010-11-02,11.641414642333984
2010-11-03,11.581860542297363
2010-11-04,12.121843338012695
2010-11-05,12.145666122436523
2010-11-08,12.0265531539917
2010-11-09,11.8756742477417
2010-11-10,11.911409378051758
2010-11-11,11.82406234741211
2010-11-12,11.605682373046875
2010-11-15,11.633477210998535
2010-11-16,11.514359474182129
2010-11-17,11.494510650634766
2010-11-18,11.831999778747559
2010-11-19,11.712885856628418
2010-11-22,11.83597183227539
2010-11-23,11.951115608215332
2010-11-24,12.387863159179688
2010-11-26,12.35610580444336
2010-11-29,12.320366859436035
2010-11-30,12.407718658447266
2010-12-01,12.665803909301758
2010-12-02,12.610212326049805
2010-12-03,12.534774780273438
2010-12-06,12.467272758483887
2010-12-07,12.47521686553955
2010-12-08,12.288602828979492
2010-12-09,12.300517082214355
2010-12-10,12.526832580566406
2010-12-13,12.483158111572266
2010-12-14,12.60227108001709
2010-12-15,12.60227108001709
2010-12-16,12.753146171569824
2010-12-17,12.820648193359375
2010-12-20,12.876235961914062
2010-12-21,13.054905891418457
2010-12-22,12.868292808532715
2010-12-23,12.967555046081543
2010-12-27,12.99931526184082
2010-12-28,12.983434677124023
2010-12-29,12.927850723266602
2010-12-30,12.931832313537598
2010-12-31,12.700769424438477
2011-01-03,12.844189643859863
2011-01-04,12.429858207702637
2011-01-05,12.350181579589844
2011-01-06,12.302373886108398
2011-01-07,12.262535095214844
2011-01-10,12.30635929107666
2011-01-11,12.33026123046875
2011-01-12,12.370100975036621
2011-01-13,12.413921356201172
2011-01-14,12.64897632598877
2011-01-18,12.613121032714844
2011-01-19,12.449774742126465
2011-01-20,12.39001750946045
2011-01-21,12.210742950439453
2011-01-24,12.310341835021973
2011-01-25,12.262535095214844
2011-01-26,12.64897632598877
2011-01-27,12.76052474975586
2011-01-28,12.394002914428711
2011-01-31,12.688817977905273
2011-02-01,13.796347618103027
2011-02-02,13.724635124206543
2011-02-03,13.927818298339844
2011-02-04,13.991556167602539
2011-02-07,14.409878730773926
2011-02-08,14.473620414733887
2011-02-09,14.537354469299316
2011-02-10,14.43377685546875
2011-02-11,14.549312591552734
2011-02-14,14.617035865783691
2011-02-15,14.509468078613281
2011-02-16,14.561261177062988
2011-02-17,14.848099708557129
2011-02-18,14.80029582977295
2011-02-22,14.537354469299316
2011-02-23,14.262468338012695
2011-02-24,14.397921562194824
2011-02-25,14.529391288757324
2011-02-28,14.644927024841309
2011-03-01,14.17880630493164
2011-03-02,14.350112915039062
2011-03-03,14.680779457092285
2011-03-04,14.628985404968262
2011-03-07,14.505485534667969
2011-03-08,14.660858154296875
2011-03-09,14.676795959472656
2011-03-10,14.469633102416992
2011-03-11,14.501500129699707
2011-03-14,14.393938064575195
2011-03-15,14.310277938842773
2011-03-16,14.397921562194824
2011-03-17,14.254498481750488
2011-03-18,13.856106758117676
2011-03-21,14.1708345413208
2011-03-22,14.011476516723633
2011-03-23,14.13497543334961
2011-03-24,14.119040489196777
2011-03-25,14.25051498413086
2011-03-28,14.138964653015137
2011-03-29,14.509468078613281
2011-03-30,14.909177780151367
2011-03-31,14.901185989379883
2011-04-01,15.02509593963623
2011-04-04,15.0890474319458
2011-04-05,15.12502384185791
2011-04-06,15.001119613647461
2011-04-07,14.9331636428833
2011-04-08,14.825235366821289
2011-04-11,14.833232879638672
2011-04-12,14.86521053314209
2011-04-13,15.27291488647461
2011-04-14,15.240941047668457
2011-04-15,15.276910781860352
2011-04-18,15.02509593963623
2011-04-19,15.672626495361328
2011-04-20,15.512742042541504
2011-04-21,15.588685989379883
2011-04-25,15.548712730407715
2011-04-26,15.712594032287598
2011-04-27,15.96041202545166
2011-04-28,16.028366088867188
2011-04-29,15.860492706298828
2011-05-02,15.552711486816406
2011-05-03,15.400827407836914
2011-05-04,15.260927200317383
2011-05-05,15.228951454162598
2011-05-06,15.292896270751953
2011-05-09,15.376836776733398
2011-05-10,15.528732299804688
2011-05-11,15.52474308013916
2011-05-12,15.832508087158203
2011-05-13,15.548712730407715
2011-05-16,15.332870483398438
2011-05-17,15.26891803741455
2011-05-18,15.472770690917969
2011-05-19,15.680621147155762
2011-05-20,15.528732299804688
2011-05-23,15.22095012664795
2011-05-24,15.156998634338379
2011-05-25,15.129019737243652
2011-05-26,15.352862358093262
2011-05-27,15.540716171264648
2011-05-31,15.636659622192383
2011-06-01,15.160987854003906
2011-06-02,14.825235366821289
2011-06-03,14.601395606994629
2011-06-06,14.44151496887207
2011-06-07,14.625384330749512
2011-06-08,14.337594985961914
2011-06-09,14.829235076904297
2011-06-10,14.857218742370605
2011-06-13,15.6206636428833
2011-06-14,15.81651782989502
2011-06-15,15.45278549194336
2011-06-16,15.684614181518555
2011-06-17,15.592687606811523
2011-06-20,15.920450210571289
2011-06-21,16.224224090576172
2011-06-22,16.012378692626953
2011-06-23,16.124303817749023
2011-06-24,16.18825340270996
2011-06-27,16.352128982543945
2011-06-28,16.583961486816406
2011-06-29,16.531850814819336
2011-06-30,16.73629379272461
2011-07-01,17.056989669799805
2011-07-05,17.008882522583008
2011-07-06,17.06901741027832
2011-07-07,17.161212921142578
2011-07-08,17.113113403320312
2011-07-11,17.07703399658203
2011-07-12,15.92654037475586
2011-07-13,16.247228622436523
2011-07-14,15.734132766723633
2011-07-15,15.758170127868652
2011-07-18,15.938563346862793
2011-07-19,16.17507553100586
2011-07-20,16.030759811401367
2011-07-21,16.15503692626953
2011-07-22,16.002700805664062
2011-07-25,15.750151634216309
2011-07-26,15.553732872009277
2011-07-27,15.180914878845215
2011-07-28,15.297167778015137
2011-07-29,15.180914878845215
2011-08-01,15.024580955505371
2011-08-02,14.527506828308105
2011-08-03,14.880265235900879
2011-08-04,14.03443431854248
2011-08-05,14.162714004516602
2011-08-08,13.140496253967285
2011-08-09,13.874086380004883
2011-08-10,13.216663360595703
2011-08-11,13.990340232849121
2011-08-12,14.170724868774414
2011-08-15,14.351123809814453
2011-08-16,13.982321739196777
2011-08-17,13.789907455444336
2011-08-18,12.763676643371582
2011-08-19,12.342764854431152
2011-08-22,12.655444145202637
2011-08-23,13.477228164672852
2011-08-24,13.821972846984863
2011-08-25,13.513301849365234
2011-08-26,14.07050895690918
2011-08-29,14.58763313293457
2011-08-30,14.46737003326416
2011-08-31,14.595656394958496
2011-09-01,14.28297233581543
2011-09-02,13.733785629272461
2011-09-06,13.685681343078613
2011-09-07,14.278960227966309
2011-09-08,14.347114562988281
2011-09-09,13.809946060180664
2011-09-12,14.078531265258789
2011-09-13,14.387202262878418
2011-09-14,14.896300315856934
2011-09-15,15.004537582397461
2011-09-16,15.437479019165039
2011-09-19,15.549722671508789
2011-09-20,14.952424049377441
2011-09-21,14.278960227966309
2011-09-22,13.958273887634277
2011-09-23,14.3350830078125
2011-09-26,14.691864967346191
2011-09-27,14.691864967346191
2011-09-28,14.086546897888184
2011-09-29,14.154932975769043
2011-09-30,13.3745756149292
2011-10-03,13.925653457641602
2011-10-04,14.440528869628906
2011-10-05,14.577288627624512
2011-10-06,15.245016098022461
2011-10-07,14.742212295532227
2011-10-10,15.281211853027344
2011-10-11,15.043889045715332
2011-10-12,15.180646896362305
2011-10-13,15.144440650939941
2011-10-14,15.321436882019043
2011-10-17,14.722085952758789
2011-10-18,14.67784309387207
2011-10-19,14.223311424255371
2011-10-20,14.319847106933594
2011-10-21,14.476726531982422
2011-10-24,14.91517162322998
2011-10-25,14.480741500854492
2011-10-26,14.432476043701172
2011-10-27,15.17260456085205
2011-10-28,15.365681648254395
2011-10-31,15.257068634033203
2011-11-01,14.569242477416992
2011-11-02,14.605440139770508
2011-11-03,14.92321491241455
2011-11-04,14.959412574768066
2011-11-07,14.81460952758789
2011-11-08,15.068026542663574
2011-11-09,14.299734115600586
2011-11-10,14.33191204071045
2011-11-11,14.919188499450684
2011-11-14,14.830696105957031
2011-11-15,14.903098106384277
2011-11-16,14.476726531982422
2011-11-17,14.227323532104492
2011-11-18,14.191129684448242
2011-11-21,13.857269287109375
2011-11-22,13.752681732177734
2011-11-23,13.51536750793457
2011-11-25,13.438940048217773
2011-11-28,14.102633476257324
2011-11-29,14.022189140319824
2011-11-30,14.81863021850586
2011-12-01,14.36409854888916
2011-12-02,14.335930824279785
2011-12-05,14.504878044128418
2011-12-06,14.899076461791992
2011-12-07,14.947345733642578
2011-12-08,14.44454574584961
2011-12-09,14.67784309387207
2011-12-12,14.464653968811035
2011-12-13,13.845198631286621
2011-12-14,13.877384185791016
2011-12-15,14.15090560913086
2011-12-16,14.114702224731445
2011-12-19,14.022189140319824
2011-12-20,14.368117332458496
2011-12-21,14.500859260559082
2011-12-22,14.420408248901367
2011-12-23,14.59739875793457
2011-12-27,14.77036190032959
2011-12-28,14.255486488342285
2011-12-29,14.372538566589355
2011-12-30,14.384642601013184
2012-01-03,13.86802864074707
2012-01-04,13.884170532226562
2012-01-05,14.094042778015137
2012-01-06,13.928567886352539
2012-01-09,14.118263244628906
2012-01-10,14.396749496459961
2012-01-11,14.651025772094727
2012-01-12,14.687342643737793
2012-01-13,14.461333274841309
2012-01-17,14.46536922454834
2012-01-18,14.667170524597168
2012-01-19,14.953737258911133
2012-01-20,14.97795295715332
2012-01-23,14.973918914794922
2012-01-24,14.945664405822754
2012-01-25,15.518789291381836
