Date,MSGS
2015-09-17,122.63843536376953
2015-09-18,113.91748046875
2015-09-21,113.17484283447266
2015-09-22,110.5823974609375
2015-09-23,110.58580017089844
2015-09-24,110.58580017089844
2015-09-25,104.39257049560547
2015-09-28,101.70814514160156
2015-09-29,101.70814514160156
2015-09-30,102.88002014160156
2015-10-01,108.66447448730469
2015-10-02,116.84718322753906
2015-10-05,118.31884002685547
2015-10-06,118.25752258300781
2015-10-07,116.4179458618164
2015-10-08,116.13179016113281
2015-10-09,117.19465637207031
2015-10-12,117.53531646728516
2015-10-13,120.21292114257812
2015-10-14,119.25225067138672
2015-10-15,124.47119903564453
2015-10-16,120.64897155761719
2015-10-19,117.950927734375
2015-10-20,119.51797485351562
2015-10-21,118.97291564941406
2015-10-22,119.7019271850586
2015-10-23,122.60437774658203
2015-10-26,123.87844848632812
2015-10-27,123.8580093383789
2015-10-28,124.12371826171875
2015-10-29,123.90570068359375
2015-10-30,121.616455078125
2015-11-02,121.07820892333984
2015-11-03,118.52323913574219
2015-11-04,117.5898208618164
2015-11-05,115.6344223022461
2015-11-06,115.92739868164062
2015-11-09,118.11444091796875
2015-11-10,118.12125396728516
2015-11-11,118.19620513916016
2015-11-12,115.92739868164062
2015-11-13,115.79113006591797
2015-11-16,116.9970703125
2015-11-17,116.6359634399414
2015-11-18,115.57991790771484
2015-11-19,113.67902374267578
2015-11-20,112.93637084960938
2015-11-23,114.06056213378906
2015-11-24,112.90231323242188
2015-11-25,112.40494537353516
2015-11-27,112.96363067626953
2015-11-30,110.68800354003906
2015-12-01,112.21417236328125
2015-12-02,111.47834014892578
2015-12-03,110.29965209960938
2015-12-04,110.37459564208984
2015-12-07,108.91656494140625
2015-12-08,107.3154525756836
2015-12-09,107.84007263183594
2015-12-10,107.64929962158203
2015-12-11,107.96270751953125
2015-12-14,109.31854248046875
2015-12-15,112.00296020507812
2015-12-16,112.77285766601562
2015-12-17,112.05065155029297
2015-12-18,109.72052764892578
2015-12-21,107.82644653320312
2015-12-22,109.21634674072266
2015-12-23,110.17019653320312
2015-12-24,109.77503204345703
2015-12-28,109.12096405029297
2015-12-29,110.35415649414062
2015-12-30,109.14820861816406
2015-12-31,110.23833465576172
2016-01-04,104.95806884765625
2016-01-05,105.26466369628906
2016-01-06,106.34796905517578
2016-01-07,105.27828979492188
2016-01-08,104.81498718261719
2016-01-11,105.18289947509766
2016-01-12,104.69916534423828
2016-01-13,102.23277282714844
2016-01-14,101.25847625732422
2016-01-15,100.42044067382812
2016-01-19,100.66571807861328
2016-01-20,99.94351959228516
2016-01-21,100.26374053955078
2016-01-22,103.23431396484375
2016-01-25,103.22750091552734
2016-01-26,103.74530792236328
2016-01-27,102.87321472167969
2016-01-28,103.19343566894531
2016-01-29,104.97850799560547
2016-02-01,104.7127914428711
2016-02-02,101.94660949707031
2016-02-03,102.19869995117188
2016-02-04,102.31452178955078
2016-02-05,100.9518814086914
2016-02-08,96.0667724609375
2016-02-09,99.42571258544922
2016-02-10,99.9980239868164
2016-02-11,103.52046966552734
2016-02-12,103.27519226074219
2016-02-16,102.46441650390625
2016-02-17,102.12374877929688
2016-02-18,102.84595489501953
2016-02-19,102.83914184570312
2016-02-22,103.35013580322266
2016-02-23,104.51520538330078
2016-02-24,105.03982543945312
2016-02-25,105.02619934082031
2016-02-26,105.22378540039062
2016-02-29,105.6053237915039
2016-03-01,109.35260772705078
2016-03-02,110.1497573852539
2016-03-03,110.41547393798828
2016-03-04,109.88404083251953
2016-03-07,113.27022552490234
2016-03-08,112.74560546875
2016-03-09,113.95155334472656
2016-03-10,114.05374908447266
2016-03-11,115.19155883789062
2016-03-14,113.27022552490234
2016-03-15,113.8016586303711
2016-03-16,113.49506378173828
2016-03-17,112.98406982421875
2016-03-18,111.498779296875
2016-03-21,112.43901062011719
2016-03-22,111.62823486328125
2016-03-23,110.3200912475586
2016-03-24,109.69327545166016
2016-03-28,111.8735122680664
2016-03-29,113.56319427490234
2016-03-30,113.5155029296875
2016-03-31,113.34516906738281
2016-04-01,112.00977325439453
2016-04-04,110.24514770507812
2016-04-05,111.22624969482422
2016-04-06,110.57218170166016
2016-04-07,108.18073272705078
2016-04-08,110.22470092773438
2016-04-11,110.51766967773438
2016-04-12,110.16338348388672
2016-04-13,111.88032531738281
2016-04-14,111.14449310302734
2016-04-15,109.89766693115234
2016-04-18,110.49723815917969
2016-04-19,112.0438461303711
2016-04-20,108.83480072021484
2016-04-21,107.3563232421875
2016-04-22,109.78184509277344
2016-04-25,109.27766418457031
2016-04-26,108.05809020996094
2016-04-27,108.63721466064453
2016-04-28,107.94908142089844
2016-04-29,106.954345703125
2016-05-02,110.83108520507812
2016-05-03,110.40866088867188
2016-05-04,108.9778823852539
2016-05-05,110.7288818359375
2016-05-06,110.10206604003906
2016-05-09,110.7356948852539
2016-05-10,109.65238952636719
2016-05-11,108.95744323730469
2016-05-12,108.63040161132812
2016-05-13,109.15502166748047
2016-05-16,110.25877380371094
2016-05-17,109.10733795166016
2016-05-18,110.46997833251953
2016-05-19,110.47679138183594
2016-05-20,111.24668884277344
2016-05-23,112.60934448242188
2016-05-24,113.79484558105469
2016-05-25,113.33154296875
2016-05-26,113.05220031738281
2016-05-27,113.43374633789062
2016-05-31,114.14232635498047
2016-06-01,115.11661529541016
2016-06-02,115.00078582763672
2016-06-03,113.97198486328125
2016-06-06,114.12869262695312
2016-06-07,114.4625473022461
2016-06-08,114.83727264404297
2016-06-09,114.83045959472656
2016-06-10,115.8251953125
2016-06-13,115.20518493652344
2016-06-14,115.49134063720703
2016-06-15,115.92057800292969
2016-06-16,115.5594711303711
2016-06-17,115.8251953125
2016-06-20,116.92893981933594
2016-06-21,116.50651550292969
2016-06-22,115.96145629882812
2016-06-23,118.46873474121094
2016-06-24,116.26805114746094
2016-06-27,113.9856185913086
2016-06-28,112.45263671875
2016-06-29,117.65113830566406
2016-06-30,117.53531646728516
2016-07-01,118.59136962890625
2016-07-05,116.84036254882812
2016-07-06,116.44519805908203
2016-07-07,116.13179016113281
2016-07-08,117.20146942138672
2016-07-11,117.99861907958984
2016-07-12,120.59446716308594
2016-07-13,120.21973419189453
2016-07-14,119.97445678710938
2016-07-15,119.51797485351562
2016-07-18,121.58238983154297
2016-07-19,121.56876373291016
2016-07-20,122.46128845214844
2016-07-21,122.76789855957031
2016-07-22,124.50526428222656
2016-07-25,123.374267578125
2016-07-26,123.6399917602539
2016-07-27,123.89207458496094
2016-07-28,124.52571105957031
2016-07-29,124.53933715820312
2016-08-01,124.85274505615234
2016-08-02,123.36746215820312
2016-08-03,123.4424057006836
2016-08-04,123.9670181274414
2016-08-05,125.14570617675781
2016-08-08,125.15252685546875
2016-08-09,125.30923461914062
2016-08-10,125.54087829589844
2016-08-11,125.63627624511719
2016-08-12,124.67560577392578
2016-08-15,125.62265014648438
2016-08-16,126.93077850341797
2016-08-17,127.93233489990234
2016-08-18,128.17080688476562
2016-08-19,125.4931869506836
2016-08-22,124.10328674316406
2016-08-23,123.6604232788086
2016-08-24,122.54986572265625
2016-08-25,122.72701263427734
2016-08-26,122.42041778564453
2016-08-29,122.99954223632812
2016-08-30,124.25318145751953
2016-08-31,123.081298828125
2016-09-01,122.9722900390625
2016-09-02,123.24481964111328
2016-09-06,121.85491180419922
2016-09-07,123.59230041503906
2016-09-08,121.28260040283203
2016-09-09,119.27269744873047
2016-09-12,117.99180603027344
2016-09-13,118.08719635009766
2016-09-14,119.62017822265625
2016-09-15,118.48917388916016
2016-09-16,116.74497985839844
2016-09-19,117.61026000976562
2016-09-20,117.07882690429688
2016-09-21,118.48917388916016
2016-09-22,117.80103302001953
2016-09-23,116.90168762207031
2016-09-26,116.24761962890625
2016-09-27,115.8251953125
2016-09-28,114.7895736694336
2016-09-29,113.85616302490234
2016-09-30,115.42321014404297
2016-10-03,117.46037292480469
2016-10-04,115.96145629882812
2016-10-05,114.93946838378906
2016-10-06,114.35353088378906
2016-10-07,114.43528747558594
2016-10-10,115.01441955566406
2016-10-11,114.83727264404297
2016-10-12,114.55111694335938
2016-10-13,113.3383560180664
2016-10-14,112.43901062011719
2016-10-17,109.97943115234375
2016-10-18,112.17329406738281
2016-10-19,113.37924194335938
2016-10-20,111.77812957763672
2016-10-21,114.60562133789062
2016-10-24,113.1475830078125
2016-10-25,111.34888458251953
2016-10-26,111.04228973388672
2016-10-27,111.42383575439453
2016-10-28,111.77131652832031
2016-10-31,112.7524185180664
2016-11-01,111.78494262695312
2016-11-02,110.66756439208984
2016-11-03,110.00667572021484
2016-11-04,110.46997833251953
2016-11-07,112.49351501464844
2016-11-08,114.12869262695312
2016-11-09,114.45573425292969
2016-11-10,115.65486145019531
2016-11-11,116.90168762207031
2016-11-14,116.9970703125
2016-11-15,117.2968521118164
2016-11-16,117.61026000976562
2016-11-17,119.74281311035156
2016-11-18,117.96455383300781
2016-11-21,118.20983123779297
2016-11-22,117.81465911865234
2016-11-23,117.43993377685547
2016-11-25,118.07356262207031
2016-11-28,118.0667495727539
2016-11-29,118.11444091796875
2016-11-30,118.30521392822266
2016-12-01,118.92521667480469
2016-12-02,116.64959716796875
2016-12-05,118.1417007446289
2016-12-06,118.99334716796875
2016-12-07,121.40524291992188
2016-12-08,120.26742553710938
2016-12-09,119.36808776855469
2016-12-12,117.2900390625
2016-12-13,118.09400939941406
2016-12-14,118.48235321044922
2016-12-15,117.91685485839844
2016-12-16,117.93048858642578
2016-12-19,118.0667495727539
2016-12-20,119.1296157836914
2016-12-21,119.69511413574219
2016-12-22,118.44829559326172
2016-12-23,119.27269744873047
2016-12-27,119.64742279052734
2016-12-28,119.73600006103516
2016-12-29,118.46192169189453
2016-12-30,116.85399627685547
2017-01-03,118.99334716796875
2017-01-04,120.01533508300781
2017-01-05,119.26588439941406
2017-01-06,118.99334716796875
2017-01-09,118.89796447753906
2017-01-10,118.55049133300781
2017-01-11,119.06829833984375
2017-01-12,118.10081481933594
2017-01-13,118.08719635009766
2017-01-17,117.74652862548828
2017-01-18,115.21881866455078
2017-01-19,114.62606048583984
2017-01-20,115.60717010498047
2017-01-23,114.12869262695312
2017-01-24,116.84036254882812
2017-01-25,116.43157196044922
2017-01-26,117.1878433227539
2017-01-27,117.71927642822266
2017-01-30,120.24018096923828
2017-01-31,119.68830871582031
2017-02-01,119.07511138916016
2017-02-02,119.27269744873047
2017-02-03,119.4839096069336
2017-02-06,120.68303680419922
2017-02-07,118.99334716796875
2017-02-08,118.31202697753906
2017-02-09,117.2832260131836
2017-02-10,117.1810302734375
2017-02-13,118.20301818847656
2017-02-14,118.37334442138672
2017-02-15,118.75489044189453
2017-02-16,122.16832733154297
2017-02-17,119.43621063232422
2017-02-21,120.41732025146484
2017-02-22,122.14788818359375
2017-02-23,122.2092056274414
2017-02-24,121.95030212402344
2017-02-27,120.13116455078125
2017-02-28,122.202392578125
2017-03-01,125.00944519042969
2017-03-02,127.16244506835938
2017-03-03,129.2064208984375
2017-03-06,129.85366821289062
2017-03-07,129.52664184570312
2017-03-08,132.2451171875
2017-03-09,134.7523956298828
2017-03-10,137.7774658203125
2017-03-13,137.96824645996094
2017-03-14,136.56471252441406
2017-03-15,136.28536987304688
2017-03-16,136.0060272216797
2017-03-17,135.39283752441406
2017-03-20,135.23614501953125
2017-03-21,133.15127563476562
2017-03-22,133.1103973388672
2017-03-23,133.65545654296875
2017-03-24,133.86666870117188
2017-03-27,134.90228271484375
2017-03-28,135.7062530517578
2017-03-29,137.02801513671875
2017-03-30,135.8902130126953
2017-03-31,136.06735229492188
2017-04-03,134.18006896972656
2017-04-04,135.6790008544922
2017-04-05,133.87347412109375
2017-04-06,139.41946411132812
2017-04-07,139.38540649414062
2017-04-10,137.6548309326172
2017-04-11,136.2989959716797
2017-04-12,135.7266845703125
2017-04-13,134.2754669189453
2017-04-17,136.24449157714844
2017-04-18,135.4200897216797
2017-04-19,135.51547241210938
2017-04-20,136.91220092773438
2017-04-21,135.97877502441406
2017-04-24,134.97723388671875
2017-04-25,135.84933471679688
2017-04-26,136.1899871826172
2017-04-27,137.0348358154297
2017-04-28,137.4708709716797
2017-05-01,137.8524169921875
2017-05-02,138.4996795654297
2017-05-03,135.7539520263672
2017-05-04,133.96205139160156
2017-05-05,137.64120483398438
2017-05-08,136.66009521484375
2017-05-09,137.6888885498047
2017-05-10,137.28692626953125
2017-05-11,137.96824645996094
2017-05-12,136.66009521484375
2017-05-15,136.060546875
2017-05-16,135.57679748535156
2017-05-17,133.55325317382812
2017-05-18,134.11875915527344
2017-05-19,134.19369506835938
2017-05-22,134.6501922607422
2017-05-23,133.88710021972656
2017-05-24,132.96731567382812
2017-05-25,132.54489135742188
2017-05-26,133.31480407714844
2017-05-30,133.1240234375
2017-05-31,133.1376495361328
2017-06-01,134.11875915527344
2017-06-02,136.01284790039062
2017-06-05,134.2754669189453
2017-06-06,132.49720764160156
2017-06-07,132.37457275390625
2017-06-08,132.37457275390625
2017-06-09,132.66754150390625
2017-06-12,133.06951904296875
2017-06-13,132.07479858398438
2017-06-14,133.198974609375
2017-06-15,133.1580810546875
2017-06-16,133.02183532714844
2017-06-19,134.71832275390625
2017-06-20,133.17852783203125
2017-06-21,134.69107055664062
2017-06-22,134.6297607421875
2017-06-23,135.74713134765625
2017-06-26,136.1150360107422
2017-06-27,134.4253692626953
2017-06-28,136.6055908203125
2017-06-29,134.7864532470703
2017-06-30,134.15283203125
2017-07-03,134.02337646484375
2017-07-05,133.68270874023438
2017-07-06,131.3798370361328
2017-07-07,132.7084197998047
2017-07-10,131.5637969970703
2017-07-11,130.26927185058594
2017-07-12,132.27919006347656
2017-07-13,132.8310546875
2017-07-14,133.85304260253906
2017-07-17,135.07261657714844
2017-07-18,136.08778381347656
2017-07-19,140.455078125
2017-07-20,143.48696899414062
2017-07-21,143.51422119140625
2017-07-24,145.9056854248047
2017-07-25,146.68238830566406
2017-07-26,148.03822326660156
2017-07-27,148.9375762939453
2017-07-28,149.76878356933594
2017-07-31,149.70066833496094
2017-08-01,149.5098876953125
2017-08-02,148.15403747558594
2017-08-03,147.75888061523438
2017-08-04,147.6157989501953
2017-08-07,147.8065643310547
2017-08-08,146.67556762695312
2017-08-09,147.13888549804688
2017-08-10,146.51205444335938
2017-08-11,146.93447875976562
2017-08-14,147.46591186523438
2017-08-15,147.22744750976562
2017-08-16,148.13360595703125
2017-08-17,141.81773376464844
2017-08-18,142.86697387695312
2017-08-21,144.7542266845703
2017-08-22,145.63995361328125
2017-08-23,144.1342315673828
2017-08-24,146.1577606201172
2017-08-25,147.0435028076172
2017-08-28,145.23117065429688
2017-08-29,143.32345581054688
2017-08-30,143.8140106201172
2017-08-31,144.78831481933594
2017-09-01,142.69664001464844
2017-09-05,152.47364807128906
2017-09-06,153.84310913085938
2017-09-07,150.22528076171875
2017-09-08,149.8982391357422
2017-09-11,152.7325439453125
2017-09-12,152.98464965820312
2017-09-13,151.3153839111328
2017-09-14,148.9580078125
2017-09-15,149.61209106445312
2017-09-18,147.71800231933594
2017-09-19,146.1509552001953
2017-09-20,146.23953247070312
2017-09-21,145.44918823242188
2017-09-22,145.53094482421875
2017-09-25,143.05093383789062
2017-09-26,142.81927490234375
2017-09-27,147.28195190429688
2017-09-28,146.8186492919922
2017-09-29,145.87161254882812
2017-10-02,146.19183349609375
2017-10-03,145.26522827148438
2017-10-04,146.30764770507812
2017-10-05,145.9738006591797
2017-10-06,144.25686645507812
2017-10-09,142.79202270507812
2017-10-10,142.51950073242188
2017-10-11,143.6436767578125
2017-10-12,146.539306640625
2017-10-13,145.9738006591797
2017-10-16,148.3584442138672
2017-10-17,145.810302734375
2017-10-18,143.06455993652344
2017-10-19,146.4302978515625
2017-10-20,149.468994140625
2017-10-23,149.62571716308594
2017-10-24,147.9700927734375
2017-10-25,145.9397430419922
2017-10-26,147.3296356201172
2017-10-27,152.7189178466797
2017-10-30,150.07537841796875
2017-10-31,151.72418212890625
2017-11-01,153.80905151367188
2017-11-02,150.57275390625
2017-11-03,155.95523071289062
2017-11-06,154.87191772460938
2017-11-07,153.41387939453125
2017-11-08,156.06423950195312
2017-11-09,156.49346923828125
2017-11-10,156.45257568359375
2017-11-13,153.2980499267578
2017-11-14,151.73780822753906
2017-11-15,150.6953887939453
2017-11-16,149.25779724121094
2017-11-17,148.84217834472656
2017-11-20,146.48480224609375
2017-11-21,146.4166717529297
2017-11-22,145.9056854248047
2017-11-24,146.47117614746094
2017-11-27,146.0146942138672
2017-11-28,145.7557830810547
2017-11-29,146.87315368652344
2017-11-30,147.60899353027344
2017-12-01,147.8951416015625
2017-12-04,148.8694305419922
2017-12-05,144.6111602783203
2017-12-06,144.1614990234375
2017-12-07,145.28567504882812
2017-12-08,145.8647918701172
2017-12-11,145.2584228515625
2017-12-12,144.74742126464844
2017-12-13,143.6436767578125
2017-12-14,142.98960876464844
2017-12-15,143.166748046875
2017-12-18,145.3810577392578
2017-12-19,145.8239288330078
2017-12-20,144.5975341796875
2017-12-21,145.7830352783203
2017-12-22,144.1069793701172
2017-12-26,144.31137084960938
2017-12-27,144.93138122558594
2017-12-28,145.14259338378906
2017-12-29,143.65731811523438
2018-01-02,142.6898193359375
2018-01-03,143.9639129638672
2018-01-04,143.8140106201172
2018-01-05,145.03358459472656
2018-01-08,143.30300903320312
2018-01-09,143.35752868652344
2018-01-10,141.64739990234375
2018-01-11,144.195556640625
2018-01-12,145.11534118652344
2018-01-16,144.1410369873047
2018-01-17,143.98434448242188
2018-01-18,143.37796020507812
2018-01-19,144.44082641601562
2018-01-22,143.9639129638672
2018-01-23,143.78675842285156
2018-01-24,145.85116577148438
2018-01-25,144.49533081054688
2018-01-26,145.80348205566406
2018-01-29,146.21908569335938
2018-01-30,145.96017456054688
2018-01-31,147.05711364746094
2018-02-01,148.3584442138672
2018-02-02,150.36154174804688
2018-02-05,150.53187561035156
2018-02-06,148.8626251220703
2018-02-07,147.86788940429688
2018-02-08,143.60279846191406
2018-02-09,142.5603790283203
2018-02-12,142.21971130371094
2018-02-13,143.09861755371094
2018-02-14,149.86416625976562
2018-02-15,154.08157348632812
2018-02-16,154.64707946777344
2018-02-20,156.69105529785156
2018-02-21,158.16270446777344
2018-02-22,156.40489196777344
2018-02-23,158.04689025878906
2018-02-26,168.13729858398438
2018-02-27,165.39837646484375
2018-02-28,166.37948608398438
2018-03-01,163.51791381835938
2018-03-02,163.06143188476562
2018-03-05,165.5074005126953
2018-03-06,165.26210021972656
2018-03-07,165.26210021972656
2018-03-08,166.48849487304688
2018-03-09,166.66563415527344
2018-03-12,170.1812744140625
2018-03-13,168.18499755859375
2018-03-14,168.8390655517578
2018-03-15,168.52565002441406
2018-03-16,166.15464782714844
2018-03-19,162.40054321289062
2018-03-20,164.83969116210938
2018-03-21,166.28408813476562
2018-03-22,166.5157470703125
2018-03-23,164.64891052246094
2018-03-26,167.13575744628906
2018-03-27,165.97068786621094
2018-03-28,165.23486328125
2018-03-29,167.4696044921875
2018-04-02,165.4392547607422
