Date,CBT
2010-01-04,19.170135498046875
2010-01-05,19.191070556640625
2010-01-06,18.870059967041016
2010-01-07,18.9747371673584
2010-01-08,19.2608585357666
2010-01-11,19.6377010345459
2010-01-12,19.16315460205078
2010-01-13,19.4702205657959
2010-01-14,19.414392471313477
2010-01-15,18.9328670501709
2010-01-19,19.135236740112305
2010-01-20,19.184083938598633
2010-01-21,18.493207931518555
2010-01-22,18.025659561157227
2010-01-25,18.276874542236328
2010-01-26,17.941905975341797
2010-01-27,18.542068481445312
2010-01-28,18.13033103942871
2010-01-29,17.990760803222656
2010-02-01,19.4702205657959
2010-02-02,20.1331844329834
2010-02-03,20.342538833618164
2010-02-04,19.95871925354004
2010-02-05,19.735401153564453
2010-02-08,19.2608585357666
2010-02-09,20.0913143157959
2010-02-10,20.021528244018555
2010-02-11,20.154109954833984
2010-02-12,20.126203536987305
2010-02-16,20.57979393005371
2010-02-17,20.523983001708984
2010-02-18,20.872907638549805
2010-02-19,20.900829315185547
2010-02-22,20.872907638549805
2010-02-23,20.41231918334961
2010-02-24,20.573829650878906
2010-02-25,20.707229614257812
2010-02-26,20.40530014038086
2010-03-01,21.409408569335938
2010-03-02,21.641138076782227
2010-03-03,21.549850463867188
2010-03-04,21.732412338256836
2010-03-05,21.90094566345215
2010-03-08,22.153724670410156
2010-03-09,22.25905418395996
2010-03-10,22.25905418395996
2010-03-11,22.195850372314453
2010-03-12,22.245010375976562
2010-03-15,21.936046600341797
2010-03-16,22.153724670410156
2010-03-17,22.139678955078125
2010-03-18,21.837738037109375
2010-03-19,21.732412338256836
2010-03-22,21.732412338256836
2010-03-23,21.746456146240234
2010-03-24,21.929031372070312
2010-03-25,21.774547576904297
2010-03-26,21.79561424255371
2010-03-29,21.767528533935547
2010-03-30,21.669221878051758
2010-03-31,21.34622573852539
2010-04-01,21.83072280883789
2010-04-05,22.46970558166504
2010-04-06,22.3924617767334
2010-04-07,22.525876998901367
2010-04-08,22.50481605529785
2010-04-09,22.624183654785156
2010-04-12,22.399490356445312
2010-04-13,22.582048416137695
2010-04-14,22.441619873046875
2010-04-15,22.153724670410156
2010-04-16,21.549850463867188
2010-04-19,21.60602378845215
2010-04-20,22.083498001098633
2010-04-21,22.17479133605957
2010-04-22,22.680360794067383
2010-04-23,22.764623641967773
2010-04-26,22.631208419799805
2010-04-27,22.441619873046875
2010-04-28,22.497785568237305
2010-04-29,23.628292083740234
2010-04-30,22.848876953125
2010-05-03,23.34743309020996
2010-05-04,22.673337936401367
2010-05-05,21.858808517456055
2010-05-06,20.693195343017578
2010-05-07,19.78036117553711
2010-05-10,21.002151489257812
2010-05-11,21.023218154907227
2010-05-12,21.13556480407715
2010-05-13,21.34622573852539
2010-05-14,20.019102096557617
2010-05-17,20.461484909057617
2010-05-18,19.969947814941406
2010-05-19,19.871641159057617
2010-05-20,19.38011932373047
2010-05-21,19.555667877197266
2010-05-24,18.65688133239746
2010-05-25,18.579633712768555
2010-05-26,19.116945266723633
2010-05-27,19.682537078857422
2010-05-28,19.802730560302734
2010-06-01,19.258344650268555
2010-06-02,19.534072875976562
2010-06-03,19.57649040222168
2010-06-04,18.537220001220703
2010-06-07,17.787813186645508
2010-06-08,18.33219337463379
2010-06-09,18.39582633972168
2010-06-10,19.859289169311523
2010-06-11,20.22691535949707
2010-06-14,20.55213165283203
2010-06-15,20.948047637939453
2010-06-16,20.276409149169922
2010-06-17,19.816858291625977
2010-06-18,19.901702880859375
2010-06-21,19.873424530029297
2010-06-22,19.548215866088867
2010-06-23,18.636199951171875
2010-06-24,18.381681442260742
2010-06-25,18.713958740234375
2010-06-28,18.268564224243164
2010-06-29,16.99598503112793
2010-06-30,17.04547119140625
2010-07-01,16.465744018554688
2010-07-02,16.522308349609375
2010-07-06,16.628353118896484
2010-07-07,17.377763748168945
2010-07-08,17.957487106323242
2010-07-09,18.28976821899414
2010-07-12,18.487728118896484
2010-07-13,19.251272201538086
2010-07-14,19.025039672851562
2010-07-15,18.296842575073242
2010-07-16,17.90092658996582
2010-07-19,18.14130210876465
2010-07-20,18.381681442260742
2010-07-21,18.183719635009766
2010-07-22,18.54429054260254
2010-07-23,19.088668823242188
2010-07-26,19.78858184814453
2010-07-27,19.675472259521484
2010-07-28,19.72495460510254
2010-07-29,21.280330657958984
2010-07-30,20.85613441467285
2010-08-02,21.393449783325195
2010-08-03,21.138935089111328
2010-08-04,21.308610916137695
2010-08-05,21.24498176574707
2010-08-06,21.089448928833008
2010-08-09,21.57019805908203
2010-08-10,21.110652923583984
2010-08-11,20.545061111450195
2010-08-12,20.403669357299805
2010-08-13,20.354175567626953
2010-08-16,20.32589340209961
2010-08-17,20.658180236816406
2010-08-18,20.76422691345215
2010-08-19,20.212778091430664
2010-08-20,20.304683685302734
2010-08-23,20.29762077331543
2010-08-24,19.611833572387695
2010-08-25,19.661653518676758
2010-08-26,19.768394470214844
2010-08-27,20.430187225341797
2010-08-30,19.960525512695312
2010-08-31,20.230937957763672
2010-09-01,21.711076736450195
2010-09-02,21.426433563232422
2010-09-03,21.924562454223633
2010-09-07,21.917444229125977
2010-09-08,21.881853103637695
2010-09-09,21.874740600585938
2010-09-10,22.03841209411621
2010-09-13,22.82118034362793
2010-09-14,22.529417037963867
2010-09-15,22.59347152709961
2010-09-16,22.721555709838867
2010-09-17,22.72866439819336
2010-09-20,22.991958618164062
2010-09-21,22.607698440551758
2010-09-22,22.600574493408203
2010-09-23,22.37286949157715
2010-09-24,23.169870376586914
2010-09-27,23.155637741088867
2010-09-28,23.46162223815918
2010-09-29,23.10582160949707
2010-09-30,23.176984786987305
2010-10-01,23.22679328918457
2010-10-04,23.191207885742188
2010-10-05,23.824541091918945
2010-10-06,23.468740463256836
2010-10-07,23.61817169189453
2010-10-08,24.137653350830078
2010-10-11,24.009559631347656
2010-10-12,23.9526309967041
2010-10-13,24.28708267211914
2010-10-14,24.0736083984375
2010-10-15,23.717803955078125
2010-10-18,23.88146209716797
2010-10-19,23.67510223388672
2010-10-20,24.557491302490234
2010-10-21,24.657119750976562
2010-10-22,24.47922134399414
2010-10-25,24.899063110351562
2010-10-26,24.47210693359375
2010-10-27,24.173233032226562
2010-10-28,24.023786544799805
2010-10-29,24.208810806274414
2010-11-01,24.194568634033203
2010-11-02,24.443639755249023
2010-11-03,24.529033660888672
2010-11-04,25.326032638549805
2010-11-05,25.27622413635254
2010-11-08,25.3046817779541
2010-11-09,25.062746047973633
2010-11-10,24.970230102539062
2010-11-11,24.799440383911133
2010-11-12,24.650007247924805
2010-11-15,24.657119750976562
2010-11-16,24.336896896362305
2010-11-17,24.3155517578125
2010-11-18,24.614423751831055
2010-11-19,24.600189208984375
2010-11-22,24.92753028869629
2010-11-23,24.56989097595215
2010-11-24,25.03482437133789
2010-11-26,24.891765594482422
2010-11-29,25.13496208190918
2010-11-30,25.607044219970703
2010-12-01,26.31517791748047
2010-12-02,26.637054443359375
2010-12-03,26.744333267211914
2010-12-06,26.679967880249023
2010-12-07,26.751497268676758
2010-12-08,26.408157348632812
2010-12-09,26.45823860168457
2010-12-10,26.47252655029297
2010-12-13,26.644210815429688
2010-12-14,26.787261962890625
2010-12-15,27.216419219970703
2010-12-16,27.366619110107422
2010-12-17,27.273656845092773
2010-12-20,27.559764862060547
2010-12-21,27.69565773010254
2010-12-22,27.559764862060547
2010-12-23,27.38094711303711
2010-12-27,27.29511260986328
2010-12-28,27.230735778808594
2010-12-29,27.116302490234375
2010-12-30,27.287961959838867
2010-12-31,26.930326461791992
2011-01-03,27.981786727905273
2011-01-04,27.745737075805664
2011-01-05,27.659900665283203
2011-01-06,28.16060447692871
2011-01-07,28.239276885986328
2011-01-10,28.718528747558594
2011-01-11,28.368024826049805
2011-01-12,29.333667755126953
2011-01-13,29.59831428527832
2011-01-14,29.877273559570312
2011-01-18,30.3493709564209
2011-01-19,29.841503143310547
2011-01-20,28.983177185058594
2011-01-21,29.047544479370117
2011-01-24,29.31220245361328
2011-01-25,29.712753295898438
2011-01-26,31.436574935913086
2011-01-27,31.12902069091797
2011-01-28,30.306434631347656
2011-01-31,30.93589210510254
2011-02-01,32.08749008178711
2011-02-02,31.658321380615234
2011-02-03,31.46518898010254
2011-02-04,31.38651466369629
2011-02-07,31.593944549560547
2011-02-08,31.61539649963379
2011-02-09,31.250612258911133
2011-02-10,31.601091384887695
2011-02-11,31.45804214477539
2011-02-14,31.84429359436035
2011-02-15,31.536720275878906
2011-02-16,31.751310348510742
2011-02-17,32.34498596191406
2011-02-18,32.437965393066406
2011-02-22,31.34360122680664
2011-02-23,30.029233932495117
2011-02-24,29.885581970214844
2011-02-25,30.445816040039062
2011-02-28,31.070661544799805
2011-03-01,30.022048950195312
2011-03-02,30.532005310058594
2011-03-03,32.09055709838867
2011-03-04,31.817617416381836
2011-03-07,31.458507537841797
2011-03-08,31.896638870239258
2011-03-09,31.76016616821289
2011-03-10,30.819278717041016
2011-03-11,30.848018646240234
2011-03-14,32.43532180786133
2011-03-15,31.702716827392578
2011-03-16,31.42978286743164
2011-03-17,31.817617416381836
2011-03-18,32.00437927246094
2011-03-21,33.09607696533203
2011-03-22,32.55022048950195
2011-03-23,32.62922286987305
2011-03-24,32.86623764038086
2011-03-25,33.45519256591797
2011-03-28,32.79442596435547
2011-03-29,33.32591247558594
2011-03-30,33.024253845214844
2011-03-31,33.24691390991211
2011-04-01,33.649112701416016
2011-04-04,33.93639373779297
2011-04-05,34.35297775268555
2011-04-06,33.519840240478516
2011-04-07,33.57011032104492
2011-04-08,33.354637145996094
2011-04-11,32.67951202392578
2011-04-12,32.01873779296875
2011-04-13,32.17673873901367
2011-04-14,32.14801025390625
2011-04-15,32.43532180786133
2011-04-18,32.234214782714844
2011-04-19,32.248565673828125
2011-04-20,32.80879211425781
2011-04-21,33.261268615722656
2011-04-25,33.93639373779297
2011-04-26,34.051334381103516
2011-04-27,33.088890075683594
2011-04-28,32.60049819946289
2011-04-29,32.212669372558594
2011-05-02,31.73862648010254
2011-05-03,31.659616470336914
2011-05-04,29.943038940429688
2011-05-05,30.22314453125
2011-05-06,30.172887802124023
2011-05-09,30.6684513092041
2011-05-10,30.934206008911133
2011-05-11,30.539182662963867
2011-05-12,30.352441787719727
2011-05-13,29.89995002746582
2011-05-16,29.605480194091797
2011-05-17,29.224811553955078
2011-05-18,30.42426109313965
2011-05-19,30.553537368774414
2011-05-20,29.928680419921875
2011-05-23,29.203271865844727
2011-05-24,29.174545288085938
2011-05-25,29.55689811706543
2011-05-26,29.715614318847656
2011-05-27,30.3432674407959
2011-05-31,30.465883255004883
2011-06-01,29.65069007873535
2011-06-02,29.564117431640625
2011-06-03,28.57575798034668
2011-06-06,28.265527725219727
2011-06-07,28.27996826171875
2011-06-08,27.811033248901367
2011-06-09,28.085182189941406
2011-06-10,27.702836990356445
2011-06-13,27.50804328918457
2011-06-14,27.955326080322266
2011-06-15,27.39982795715332
2011-06-16,27.017475128173828
2011-06-17,27.060752868652344
2011-06-20,27.74610710144043
2011-06-21,28.33768081665039
2011-06-22,28.590185165405273
2011-06-23,28.085182189941406
2011-06-24,27.724485397338867
2011-06-27,27.875961303710938
2011-06-28,28.287181854248047
2011-06-29,28.380971908569336
2011-06-30,28.763330459594727
2011-07-01,29.4054012298584
2011-07-05,30.1268253326416
2011-07-06,30.617389678955078
2011-07-07,30.877117156982422
2011-07-08,30.530820846557617
2011-07-11,29.780548095703125
2011-07-12,29.715614318847656
2011-07-13,29.989748001098633
2011-07-14,29.138463973999023
2011-07-15,29.261117935180664
2011-07-18,28.914825439453125
2011-07-19,29.36931610107422
2011-07-20,29.84547233581543
2011-07-21,30.184539794921875
2011-07-22,30.112403869628906
2011-07-25,29.5496883392334
2011-07-26,29.47032356262207
2011-07-27,29.160104751586914
2011-07-28,28.453102111816406
2011-07-29,28.20781898498535
2011-08-01,27.861534118652344
2011-08-02,26.72168731689453
2011-08-03,26.83712387084961
2011-08-04,24.312124252319336
2011-08-05,24.600683212280273
2011-08-08,21.866464614868164
2011-08-09,23.749401092529297
2011-08-10,22.32819366455078
2011-08-11,23.53296661376953
2011-08-12,24.023542404174805
2011-08-15,24.67283058166504
2011-08-16,23.706111907958984
2011-08-17,23.64840316772461
2011-08-18,21.75826072692871
2011-08-19,21.28211784362793
2011-08-22,21.101760864257812
2011-08-23,22.111770629882812
2011-08-24,22.811548233032227
2011-08-25,22.66642951965332
