Date,CAKE
2010-01-04,16.957801818847656
2010-01-05,16.83350944519043
2010-01-06,16.382953643798828
2010-01-07,16.63930892944336
2010-01-08,16.63930892944336
2010-01-11,16.515016555786133
2010-01-12,17.47049331665039
2010-01-13,17.423887252807617
2010-01-14,17.71131134033203
2010-01-15,17.439416885375977
2010-01-19,17.540407180786133
2010-01-20,17.602548599243164
2010-01-21,17.385046005249023
2010-01-22,16.530550003051758
2010-01-25,16.45286750793457
2010-01-26,16.499481201171875
2010-01-27,16.266441345214844
2010-01-28,16.359651565551758
2010-01-29,16.42180061340332
2010-02-01,17.12870216369629
2010-02-02,17.0510196685791
2010-02-03,16.91895866394043
2010-02-04,16.445100784301758
2010-02-05,16.515016555786133
2010-02-08,16.577159881591797
2010-02-09,16.810203552246094
2010-02-10,17.245214462280273
2010-02-11,17.602548599243164
2010-02-12,18.363821029663086
2010-02-16,18.495891571044922
2010-02-17,18.177398681640625
2010-02-18,18.29391098022461
2010-02-19,18.371597290039062
2010-02-22,18.45704460144043
2010-02-23,18.130783081054688
2010-02-24,18.363821029663086
2010-02-25,18.3948974609375
2010-02-26,18.371597290039062
2010-03-01,18.829917907714844
2010-03-02,19.257164001464844
2010-03-03,19.19501304626465
2010-03-04,19.179481506347656
2010-03-05,19.971826553344727
2010-03-08,20.07281494140625
2010-03-09,19.925222396850586
2010-03-10,20.220407485961914
2010-03-11,20.942842483520508
2010-03-12,20.90399742126465
2010-03-15,20.795251846313477
2010-03-16,20.779706954956055
2010-03-17,20.865161895751953
2010-03-18,21.05160140991211
2010-03-19,21.082670211791992
2010-03-22,21.432228088378906
2010-03-23,21.486616134643555
2010-03-24,21.440004348754883
2010-03-25,21.168115615844727
2010-03-26,21.230266571044922
2010-03-29,21.206958770751953
2010-03-30,21.284639358520508
2010-03-31,21.020524978637695
2010-04-01,21.090436935424805
2010-04-05,21.45553970336914
2010-04-06,21.440004348754883
2010-04-07,21.82840919494629
2010-04-08,22.022607803344727
2010-04-09,21.890554428100586
2010-04-12,22.045917510986328
2010-04-13,21.976003646850586
2010-04-14,22.4343204498291
2010-04-15,22.32556915283203
2010-04-16,22.32556915283203
2010-04-19,22.146900177001953
2010-04-20,22.36441421508789
2010-04-21,22.550844192504883
2010-04-22,23.661684036254883
2010-04-23,22.970319747924805
2010-04-26,23.18783187866211
2010-04-27,22.947017669677734
2010-04-28,21.33125114440918
2010-04-29,21.820640563964844
2010-04-30,21.105976104736328
2010-05-03,21.843950271606445
2010-05-04,20.98945426940918
2010-05-05,20.795251846313477
2010-05-06,20.103885650634766
2010-05-07,19.567886352539062
2010-05-10,20.515596389770508
2010-05-11,21.377857208251953
2010-05-12,21.71188735961914
2010-05-13,21.517683029174805
2010-05-14,20.911773681640625
2010-05-17,20.896228790283203
2010-05-18,20.87293243408203
2010-05-19,20.740875244140625
2010-05-20,19.808696746826172
2010-05-21,19.73101234436035
2010-05-24,19.80093002319336
2010-05-25,19.73101234436035
2010-05-26,19.606725692749023
2010-05-27,20.065040588378906
2010-05-28,19.808696746826172
2010-06-01,19.303775787353516
2010-06-02,19.824235916137695
2010-06-03,19.971826553344727
2010-06-04,19.311540603637695
2010-06-07,18.3948974609375
2010-06-08,18.573577880859375
2010-06-09,18.853227615356445
2010-06-10,18.93866539001465
2010-06-11,19.435834884643555
2010-06-14,19.79316520690918
2010-06-15,19.995134353637695
2010-06-16,19.85530662536621
2010-06-17,19.88637924194336
2010-06-18,19.80093002319336
2010-06-21,18.9930477142334
2010-06-22,18.511423110961914
2010-06-23,18.923131942749023
2010-06-24,18.146318435668945
2010-06-25,18.231765747070312
2010-06-28,18.068635940551758
2010-06-29,17.245214462280273
2010-06-30,17.291828155517578
2010-07-01,17.447193145751953
2010-07-02,17.21415138244629
2010-07-06,16.903425216674805
2010-07-07,17.719070434570312
2010-07-08,18.371597290039062
2010-07-09,19.233861923217773
2010-07-12,18.923131942749023
2010-07-13,20.111656188964844
2010-07-14,20.002906799316406
2010-07-15,19.87861442565918
2010-07-16,18.80661392211914
2010-07-19,18.441513061523438
2010-07-20,19.63780403137207
2010-07-21,19.22608757019043
2010-07-22,19.987361907958984
2010-07-23,18.495891571044922
2010-07-26,18.845455169677734
2010-07-27,18.697858810424805
2010-07-28,18.659013748168945
2010-07-29,18.2240047454834
2010-07-30,18.208459854125977
2010-08-02,18.464815139770508
2010-08-03,18.449275970458984
2010-08-04,18.239538192749023
2010-08-05,18.208459854125977
2010-08-06,18.146318435668945
2010-08-09,18.643478393554688
2010-08-10,18.231765747070312
2010-08-11,17.656930923461914
2010-08-12,17.587011337280273
2010-08-13,17.1131591796875
2010-08-16,17.198606491088867
2010-08-17,17.71131134033203
2010-08-18,18.091947555541992
2010-08-19,17.85112953186035
2010-08-20,17.656930923461914
2010-08-23,17.284061431884766
2010-08-24,16.934490203857422
2010-08-25,17.159770965576172
2010-08-26,17.431655883789062
2010-08-27,17.889972686767578
2010-08-30,17.493803024291992
2010-08-31,17.3695125579834
2010-09-01,18.410442352294922
2010-09-02,19.38922691345215
2010-09-03,20.002906799316406
2010-09-07,19.692174911499023
2010-09-08,20.158262252807617
2010-09-09,19.80093002319336
2010-09-10,19.95629119873047
2010-09-13,20.554441452026367
2010-09-14,20.60104751586914
2010-09-15,20.538902282714844
2010-09-16,20.11942481994629
2010-09-17,19.995134353637695
2010-09-20,20.538902282714844
2010-09-21,20.26702308654785
2010-09-22,20.065040588378906
2010-09-23,19.65334129333496
2010-09-24,20.43014907836914
2010-09-27,20.678730010986328
2010-09-28,20.71756362915039
2010-09-29,20.50782585144043
2010-09-30,20.562206268310547
2010-10-01,20.733102798461914
2010-10-04,20.445682525634766
2010-10-05,21.362323760986328
2010-10-06,20.98945426940918
2010-10-07,21.509910583496094
2010-10-08,21.704118728637695
2010-10-11,21.57206153869629
2010-10-12,21.517683029174805
2010-10-13,21.29240608215332
2010-10-14,21.478845596313477
2010-10-15,21.59537124633789
2010-10-18,21.533218383789062
2010-10-19,21.082670211791992
2010-10-20,21.33125114440918
2010-10-21,21.02828598022461
2010-10-22,22.682905197143555
2010-10-25,22.82273292541504
2010-10-26,22.74505043029785
2010-10-27,22.37995147705078
2010-10-28,22.348875045776367
2010-10-29,22.62074851989746
2010-11-01,22.62074851989746
2010-11-02,22.66736602783203
2010-11-03,22.82273292541504
2010-11-04,23.203369140625
2010-11-05,23.148990631103516
2010-11-08,23.148990631103516
2010-11-09,22.496475219726562
2010-11-10,22.853803634643555
2010-11-11,23.203369140625
2010-11-12,22.84602928161621
2010-11-15,22.853803634643555
2010-11-16,22.519771575927734
2010-11-17,23.281047821044922
2010-11-18,23.288818359375
2010-11-19,23.498554229736328
2010-11-22,24.46957015991211
2010-11-23,24.399656295776367
2010-11-24,24.85020637512207
2010-11-26,24.82689666748047
2010-11-29,24.756990432739258
2010-11-30,24.756990432739258
2010-12-01,25.005565643310547
2010-12-02,25.401742935180664
2010-12-03,25.339599609375
2010-12-06,25.44835090637207
2010-12-07,26.069801330566406
2010-12-08,25.898908615112305
2010-12-09,25.92997932434082
2010-12-10,25.883365631103516
2010-12-13,25.28522491455078
2010-12-14,24.492874145507812
2010-12-15,24.267597198486328
2010-12-16,24.819135665893555
2010-12-17,25.013338088989258
2010-12-20,24.87350845336914
2010-12-21,24.943416595458984
2010-12-22,24.492874145507812
2010-12-23,24.15884780883789
2010-12-27,24.228763580322266
2010-12-28,24.00348663330078
2010-12-29,24.08893585205078
2010-12-30,24.073396682739258
2010-12-31,23.817049026489258
2011-01-03,24.337505340576172
2011-01-04,24.376340866088867
2011-01-05,24.189918518066406
2011-01-06,24.15884780883789
2011-01-07,24.096696853637695
2011-01-10,24.283132553100586
2011-01-11,22.449859619140625
2011-01-12,22.84602928161621
2011-01-13,23.304349899291992
2011-01-14,23.785974502563477
2011-01-18,23.638385772705078
2011-01-19,23.211137771606445
2011-01-20,23.49078369140625
2011-01-21,23.716060638427734
2011-01-24,23.312118530273438
2011-01-25,24.22098731994629
2011-01-26,23.723834991455078
2011-01-27,23.405330657958984
2011-01-28,22.908180236816406
2011-01-31,22.92371368408203
2011-02-01,23.366500854492188
2011-02-02,23.24221420288086
2011-02-03,23.607301712036133
2011-02-04,23.591777801513672
2011-02-07,23.27327537536621
2011-02-08,23.68499183654785
2011-02-09,23.692747116088867
2011-02-10,23.591777801513672
2011-02-11,22.776119232177734
2011-02-14,22.908180236816406
2011-02-15,22.98586082458496
2011-02-16,22.97808837890625
2011-02-17,22.939250946044922
2011-02-18,22.908180236816406
2011-02-22,21.99153709411621
2011-02-23,21.64198112487793
2011-02-24,22.030378341674805
2011-02-25,22.46539878845215
2011-02-28,22.558612823486328
2011-03-01,22.115825653076172
2011-03-02,22.139135360717773
2011-03-03,22.776119232177734
2011-03-04,22.504236221313477
2011-03-07,22.333332061767578
2011-03-08,22.877105712890625
2011-03-09,23.17229652404785
2011-03-10,22.939250946044922
2011-03-11,23.180057525634766
2011-03-14,23.016929626464844
2011-03-15,22.98586082458496
2011-03-16,22.403247833251953
2011-03-17,22.25565528869629
2011-03-18,22.372175216674805
2011-03-21,22.527538299560547
2011-03-22,22.240116119384766
2011-03-23,22.25565528869629
2011-03-24,22.36441421508789
2011-03-25,22.42655372619629
2011-03-28,22.333332061767578
2011-03-29,22.768354415893555
2011-03-30,23.063541412353516
2011-03-31,23.37425994873047
2011-04-01,23.16452407836914
2011-04-04,23.234437942504883
2011-04-05,23.37425994873047
2011-04-06,23.459712982177734
2011-04-07,22.768354415893555
2011-04-08,22.39548110961914
2011-04-11,22.21681022644043
2011-04-12,22.263418197631836
2011-04-13,22.333332061767578
2011-04-14,22.550844192504883
2011-04-15,22.954788208007812
2011-04-18,22.830493927001953
2011-04-19,23.18783187866211
2011-04-20,23.770437240600586
2011-04-21,22.853803634643555
2011-04-25,23.048002243041992
2011-04-26,23.133453369140625
2011-04-27,23.040231704711914
2011-04-28,22.954788208007812
2011-04-29,22.8615665435791
2011-05-02,22.628528594970703
2011-05-03,22.558612823486328
2011-05-04,22.89263916015625
2011-05-05,23.436405181884766
2011-05-06,23.607301712036133
2011-05-09,23.389799118041992
2011-05-10,23.863656997680664
2011-05-11,23.91803741455078
2011-05-12,24.16661834716797
2011-05-13,24.011247634887695
2011-05-16,23.498554229736328
2011-05-17,23.65391731262207
2011-05-18,23.980173110961914
2011-05-19,24.539485931396484
2011-05-20,24.236522674560547
2011-05-23,24.06562042236328
2011-05-24,23.661684036254883
2011-05-25,23.98794174194336
2011-05-26,24.73368263244629
2011-05-27,24.51617431640625
2011-05-31,24.679304122924805
2011-06-01,23.8869571685791
2011-06-02,23.739364624023438
2011-06-03,23.211137771606445
2011-06-06,23.009157180786133
2011-06-07,23.016929626464844
2011-06-08,22.768354415893555
2011-06-09,23.467483520507812
2011-06-10,23.218900680541992
2011-06-13,23.444171905517578
2011-06-14,23.91026496887207
2011-06-15,23.498554229736328
2011-06-16,23.296585083007812
2011-06-17,23.110151290893555
2011-06-20,23.33542251586914
2011-06-21,23.552934646606445
2011-06-22,23.436405181884766
2011-06-23,24.019014358520508
2011-06-24,24.011247634887695
2011-06-27,24.298673629760742
2011-06-28,24.70261573791504
2011-06-29,24.43073272705078
2011-06-30,24.36858367919922
2011-07-01,25.50273323059082
2011-07-05,25.898908615112305
2011-07-06,25.75908088684082
2011-07-07,26.279537200927734
2011-07-08,26.0231876373291
2011-07-11,25.650318145751953
2011-07-12,25.425048828125
2011-07-13,25.961036682128906
2011-07-14,25.401742935180664
2011-07-15,25.393964767456055
2011-07-18,25.401742935180664
2011-07-19,26.10863494873047
2011-07-20,25.393964767456055
2011-07-21,24.127771377563477
2011-07-22,23.995718002319336
2011-07-25,23.90250015258789
2011-07-26,24.02678871154785
2011-07-27,22.931474685668945
2011-07-28,22.550844192504883
2011-07-29,22.39548110961914
2011-08-01,22.36441421508789
2011-08-02,21.704118728637695
2011-08-03,21.983774185180664
2011-08-04,20.9583797454834
2011-08-05,20.950611114501953
2011-08-08,19.443593978881836
2011-08-09,20.150495529174805
2011-08-10,19.71548080444336
2011-08-11,21.33125114440918
2011-08-12,21.090436935424805
2011-08-15,21.57206153869629
2011-08-16,21.230266571044922
2011-08-17,21.276874542236328
2011-08-18,20.305856704711914
2011-08-19,20.12718963623047
2011-08-22,20.50782585144043
2011-08-23,21.432228088378906
2011-08-24,21.4710750579834
2011-08-25,20.2980899810791
2011-08-26,20.810789108276367
2011-08-29,21.68082046508789
2011-08-30,21.4943790435791
2011-08-31,21.323484420776367
2011-09-01,21.004985809326172
2011-09-02,20.484527587890625
2011-09-06,20.476760864257812
2011-09-07,20.616579055786133
2011-09-08,20.616579055786133
2011-09-09,19.88637924194336
2011-09-12,20.305856704711914
2011-09-13,20.60104751586914
2011-09-14,21.1292781829834
2011-09-15,21.238033294677734
2011-09-16,21.31571388244629
2011-09-19,21.24579620361328
2011-09-20,20.39130210876465
2011-09-21,19.8708438873291
2011-09-22,19.738788604736328
2011-09-23,20.577743530273438
2011-09-26,21.206958770751953
2011-09-27,21.253568649291992
2011-09-28,20.05727767944336
2011-09-29,19.987361907958984
2011-09-30,19.148412704467773
2011-10-03,18.612407684326172
2011-10-04,19.412517547607422
2011-10-05,19.746557235717773
2011-10-06,20.065040588378906
2011-10-07,19.412517547607422
2011-10-10,20.399078369140625
2011-10-11,20.476760864257812
2011-10-12,20.60104751586914
2011-10-13,21.059364318847656
2011-10-14,20.981685638427734
2011-10-17,20.290321350097656
2011-10-18,21.152585983276367
2011-10-19,20.235937118530273
2011-10-20,20.39130210876465
2011-10-21,21.230266571044922
2011-10-24,22.022607803344727
2011-10-25,21.517683029174805
2011-10-26,21.4710750579834
2011-10-27,22.34110450744629
2011-10-28,22.030378341674805
2011-10-31,21.742958068847656
2011-11-01,21.64198112487793
2011-11-02,21.704118728637695
2011-11-03,21.486616134643555
2011-11-04,21.253568649291992
2011-11-07,21.230266571044922
2011-11-08,21.579824447631836
2011-11-09,20.779706954956055
2011-11-10,20.857391357421875
2011-11-11,21.432228088378906
2011-11-14,21.168115615844727
2011-11-15,21.354551315307617
2011-11-16,20.841861724853516
2011-11-17,20.538902282714844
2011-11-18,20.779706954956055
2011-11-21,20.4689884185791
2011-11-22,20.740875244140625
2011-11-23,20.305856704711914
2011-11-25,20.228181838989258
