Date,WGO
2010-06-02,9.88034439086914
2010-06-03,10.419123649597168
2010-06-04,9.631681442260742
2010-06-07,9.059746742248535
2010-06-08,9.324991226196289
2010-06-09,9.084614753723145
2010-06-10,9.159213066101074
2010-06-11,9.142634391784668
2010-06-14,9.366435050964355
2010-06-15,9.21723461151123
2010-06-16,9.184080123901367
2010-06-17,10.278213500976562
2010-06-18,10.104143142700195
2010-06-21,9.822327613830566
2010-06-22,9.150923728942871
2010-06-23,9.059746742248535
2010-06-24,8.960281372070312
2010-06-25,9.043168067932129
2010-06-28,8.94370174407959
2010-06-29,8.313751220703125
2010-06-30,8.239142417907715
2010-07-01,7.949038028717041
2010-07-02,8.19770336151123
2010-07-06,7.84127950668335
2010-07-07,8.272299766540527
2010-07-08,8.454656600952148
2010-07-09,8.545838356018066
2010-07-12,8.504390716552734
2010-07-13,8.9271240234375
2010-07-14,8.99343490600586
2010-07-15,8.68674373626709
2010-07-16,8.106523513793945
2010-07-19,8.156259536743164
2010-07-20,8.471237182617188
2010-07-21,8.380060195922852
2010-07-22,8.852524757385254
2010-07-23,8.968567848205566
2010-07-26,9.126057624816895
2010-07-27,8.935410499572754
2010-07-28,8.63701343536377
2010-07-29,8.570703506469727
2010-07-30,8.661880493164062
2010-08-02,9.117768287658691
2010-08-03,8.81937026977539
2010-08-04,8.910545349121094
2010-08-05,8.736478805541992
2010-08-06,8.844234466552734
2010-08-09,8.811081886291504
2010-08-10,8.438082695007324
2010-08-11,8.007059097290039
2010-08-12,7.940747261047363
2010-08-13,7.542881488800049
2010-08-16,7.7086567878723145
2010-08-17,7.683795928955078
2010-08-18,7.5594587326049805
2010-08-19,7.161593914031982
2010-08-20,7.244482040405273
2010-08-23,6.962660312652588
2010-08-24,7.020679950714111
2010-08-25,7.15330171585083
2010-08-26,7.277640342712402
2010-08-27,7.501437187194824
2010-08-30,7.045549392700195
2010-08-31,7.11185884475708
2010-09-01,7.567747592926025
2010-09-02,7.766682147979736
2010-09-03,8.264013290405273
2010-09-07,7.799837112426758
2010-09-08,7.832990646362305
2010-09-09,7.700369358062744
2010-09-10,7.692083358764648
2010-09-13,7.9573259353637695
2010-09-14,7.8578572273254395
2010-09-15,7.915881633758545
2010-09-16,7.7252373695373535
2010-09-17,7.808127403259277
2010-09-20,7.924172401428223
2010-09-21,7.891016006469727
2010-09-22,7.675503730773926
2010-09-23,7.758390426635742
2010-09-24,8.264013290405273
2010-09-27,8.645304679870605
2010-09-28,8.786214828491211
2010-09-29,8.99343490600586
2010-09-30,8.63701343536377
2010-10-01,8.678457260131836
2010-10-04,8.529253959655762
2010-10-05,8.951994895935059
2010-10-06,8.835947036743164
2010-10-07,8.545838356018066
2010-10-08,8.910545349121094
2010-10-11,8.9271240234375
2010-10-12,8.678457260131836
2010-10-13,9.258678436279297
2010-10-14,8.388347625732422
2010-10-15,8.297170639038086
2010-10-18,8.081661224365234
2010-10-19,7.965610504150391
2010-10-20,8.015345573425293
2010-10-21,8.040213584899902
2010-10-22,8.214276313781738
2010-10-25,8.205988883972168
2010-10-26,8.106523513793945
2010-10-27,8.056792259216309
2010-10-28,8.123102188110352
2010-10-29,8.288880348205566
2010-11-01,8.222569465637207
2010-11-02,8.695034980773926
2010-11-03,8.695034980773926
2010-11-04,8.951994895935059
2010-11-05,9.333276748657227
2010-11-08,9.31670093536377
2010-11-09,8.703324317932129
2010-11-10,8.99343490600586
2010-11-11,8.885680198669434
2010-11-12,8.62872314453125
2010-11-15,8.744768142700195
2010-11-16,8.438082695007324
2010-11-17,8.462947845458984
2010-11-18,8.794502258300781
2010-11-19,8.562416076660156
2010-11-22,8.678457260131836
2010-11-23,8.313751220703125
2010-11-24,8.769634246826172
2010-11-26,8.736478805541992
2010-11-29,8.711610794067383
2010-11-30,8.68674373626709
2010-12-01,9.059746742248535
2010-12-02,9.706278800964355
2010-12-03,9.97152328491211
2010-12-06,10.327945709228516
2010-12-07,10.94960880279541
2010-12-08,10.004676818847656
2010-12-09,10.029544830322266
2010-12-10,10.410835266113281
2010-12-13,10.319658279418945
2010-12-14,10.79212474822998
2010-12-15,10.850144386291504
2010-12-16,12.400165557861328
2010-12-17,12.607386589050293
2010-12-20,12.897499084472656
2010-12-21,12.889213562011719
2010-12-22,12.814611434936523
2010-12-23,12.880921363830566
2010-12-27,13.071565628051758
2010-12-28,12.756587028503418
2010-12-29,12.764874458312988
2010-12-30,12.53278636932373
2010-12-31,12.599099159240723
2011-01-03,12.822898864746094
2011-01-04,12.317276000976562
2011-01-05,12.599099159240723
2011-01-06,12.325566291809082
2011-01-07,12.176365852355957
2011-01-10,12.350432395935059
2011-01-11,12.549363136291504
2011-01-12,12.947232246398926
2011-01-13,12.93894100189209
2011-01-14,12.756587028503418
2011-01-18,12.947232246398926
2011-01-19,12.599099159240723
2011-01-20,12.565940856933594
2011-01-21,12.61567211151123
2011-01-24,12.681988716125488
2011-01-25,12.781455039978027
2011-01-26,13.403119087219238
2011-01-27,13.369965553283691
2011-01-28,12.408453941345215
2011-01-31,12.350432395935059
2011-02-01,12.333852767944336
2011-02-02,12.043740272521973
2011-02-03,12.242679595947266
2011-02-04,12.325566291809082
2011-02-07,12.433318138122559
2011-02-08,12.59080982208252
2011-02-09,12.640544891357422
2011-02-10,12.930656433105469
2011-02-11,13.171031951904297
2011-02-14,13.154455184936523
2011-02-15,13.013543128967285
2011-02-16,13.295365333557129
2011-02-17,13.552321434020996
2011-02-18,13.618630409240723
2011-02-22,12.61567211151123
2011-02-23,11.58785343170166
2011-02-24,11.355765342712402
2011-02-25,11.786788940429688
2011-02-28,11.985719680786133
2011-03-01,11.621011734008789
2011-03-02,11.645879745483398
2011-03-03,12.1183443069458
2011-03-04,11.828230857849121
2011-03-07,11.811654090881348
2011-03-08,12.010586738586426
2011-03-09,12.18465518951416
2011-03-10,11.94427490234375
2011-03-11,12.234389305114746
2011-03-14,12.433318138122559
2011-03-15,12.557653427124023
2011-03-16,12.59080982208252
2011-03-17,11.098810195922852
2011-03-18,10.692656517028809
2011-03-21,11.189986228942871
2011-03-22,11.173408508300781
2011-03-23,11.1816987991333
2011-03-24,11.264586448669434
2011-03-25,11.206565856933594
2011-03-28,11.032502174377441
2011-03-29,11.024212837219238
2011-03-30,11.455232620239258
2011-03-31,11.082232475280762
2011-04-01,11.073945045471191
2011-04-04,11.049079895019531
2011-04-05,11.438654899597168
2011-04-06,11.645879745483398
2011-04-07,11.488387107849121
2011-04-08,10.991055488586426
2011-04-11,10.526878356933594
2011-04-12,10.162165641784668
2011-04-13,10.095857620239258
2011-04-14,10.095857620239258
2011-04-15,9.930078506469727
2011-04-18,9.830615043640137
2011-04-19,9.930078506469727
2011-04-20,10.20361042022705
2011-04-21,10.452278137207031
2011-04-25,10.327945709228516
2011-04-26,10.460565567016602
2011-04-27,10.377679824829102
2011-04-28,10.369388580322266
2011-04-29,10.261634826660156
2011-05-02,9.921789169311523
2011-05-03,9.789169311523438
2011-05-04,9.706278800964355
2011-05-05,9.855481147766113
2011-05-06,9.7394380569458
2011-05-09,9.86376667022705
2011-05-10,10.145588874816895
2011-05-11,10.187031745910645
2011-05-12,10.54345989227295
2011-05-13,10.236767768859863
2011-05-16,9.88034439086914
2011-05-17,9.963233947753906
2011-05-18,9.988102912902832
2011-05-19,10.137300491333008
2011-05-20,10.062704086303711
2011-05-23,9.86376667022705
2011-05-24,9.58194637298584
2011-05-25,9.573657989501953
2011-05-26,9.573657989501953
2011-05-27,9.54879093170166
2011-05-31,9.490766525268555
2011-06-01,9.084614753723145
2011-06-02,8.90225601196289
2011-06-03,9.010013580322266
2011-06-06,9.059746742248535
2011-06-07,9.068037033081055
2011-06-08,8.753058433532715
2011-06-09,8.951994895935059
2011-06-10,8.711610794067383
2011-06-13,8.744768142700195
2011-06-14,9.184080123901367
2011-06-15,9.117768287658691
2011-06-16,7.261062145233154
2011-06-17,7.086991310119629
2011-06-20,7.120148181915283
2011-06-21,7.37710428237915
2011-06-22,7.203036308288574
2011-06-23,7.600905418395996
2011-06-24,7.600905418395996
2011-06-27,7.758390426635742
2011-06-28,7.816413402557373
2011-06-29,8.023638725280762
2011-06-30,8.007059097290039
2011-07-01,8.131391525268555
2011-07-05,7.973902702331543
2011-07-06,8.015345573425293
2011-07-07,8.131391525268555
2011-07-08,7.832990646362305
2011-07-11,7.352235317230225
2011-07-12,7.542881488800049
2011-07-13,7.7252373695373535
2011-07-14,7.576038837432861
2011-07-15,7.600905418395996
2011-07-18,7.302504539489746
2011-07-19,7.576038837432861
2011-07-20,7.658927917480469
2011-07-21,7.766682147979736
2011-07-22,7.683795928955078
2011-07-25,7.343946933746338
2011-07-26,7.136725902557373
2011-07-27,6.780305862426758
2011-07-28,6.979237079620361
2011-07-29,6.954369068145752
2011-08-01,6.93779182434082
2011-08-02,6.382437229156494
2011-08-03,6.531636714935303
2011-08-04,5.885104179382324
2011-08-05,5.934837341308594
2011-08-08,5.462372779846191
2011-08-09,5.868527412414551
2011-08-10,5.536972522735596
2011-08-11,5.827083110809326
2011-08-12,5.951416492462158
2011-08-15,6.0674591064453125
2011-08-16,5.835371971130371
2011-08-17,5.727616310119629
2011-08-18,5.3794846534729
2011-08-19,5.329751491546631
2011-08-22,5.346328258514404
2011-08-23,5.885104179382324
2011-08-24,5.868527412414551
2011-08-25,5.570126533508301
2011-08-26,5.918259620666504
2011-08-29,6.440460681915283
2011-08-30,6.639395236968994
2011-08-31,6.506771564483643
2011-09-01,6.150348663330078
2011-09-02,5.818794250488281
2011-09-06,5.653016090393066
2011-09-07,6.00943660736084
2011-09-08,5.7690606117248535
2011-09-09,5.495527744293213
2011-09-12,5.636436939239502
2011-09-13,5.727616310119629
2011-09-14,6.150348663330078
2011-09-15,6.299549579620361
2011-09-16,6.249814987182617
2011-09-19,6.017727851867676
2011-09-20,5.6861724853515625
2011-09-21,5.487240791320801
2011-09-22,5.197127342224121
2011-09-23,5.288305282592773
2011-09-26,5.876816749572754
2011-09-27,5.719327449798584
2011-09-28,5.5949931144714355
2011-09-29,5.876816749572754
2011-09-30,5.73590612411499
2011-10-03,5.73590612411499
2011-10-04,6.216659069061279
2011-10-05,6.224949836730957
2011-10-06,6.274681568145752
2011-10-07,5.868527412414551
2011-10-10,6.10890531539917
2011-10-11,6.02601432800293
2011-10-12,6.340994358062744
2011-10-13,6.208371162414551
2011-10-14,6.10890531539917
2011-10-17,6.10061502456665
2011-10-18,6.299549579620361
2011-10-19,6.357570648193359
2011-10-20,6.316126346588135
2011-10-21,6.399014949798584
2011-10-24,6.89634895324707
2011-10-25,6.614526271820068
2011-10-26,6.871482849121094
2011-10-27,7.360525608062744
2011-10-28,7.15330171585083
2011-10-31,6.747149467468262
2011-11-01,6.1835036277771
2011-11-02,6.291261196136475
2011-11-03,6.208371162414551
2011-11-04,6.1835036277771
2011-11-07,6.142060279846191
2011-11-08,6.117194652557373
2011-11-09,5.8105058670043945
2011-11-10,5.851950645446777
2011-11-11,5.959705352783203
2011-11-14,5.860239028930664
2011-11-15,5.835371971130371
2011-11-16,5.727616310119629
2011-11-17,5.619860649108887
2011-11-18,5.503817081451416
2011-11-21,5.478950023651123
2011-11-22,5.263439178466797
2011-11-23,5.047928810119629
2011-11-25,5.0313520431518555
2011-11-28,5.296593189239502
2011-11-29,5.122528553009033
2011-11-30,5.338037014007568
2011-12-01,5.230282783508301
2011-12-02,5.263439178466797
2011-12-05,5.412636756896973
2011-12-06,5.445793628692627
2011-12-07,5.586704254150391
2011-12-08,5.445793628692627
2011-12-09,5.73590612411499
2011-12-12,5.76077127456665
2011-12-13,5.586704254150391
2011-12-14,5.6447272300720215
2011-12-15,5.6447272300720215
2011-12-16,5.752482891082764
2011-12-19,5.727616310119629
2011-12-20,5.893394470214844
2011-12-21,6.09232759475708
2011-12-22,6.316126346588135
2011-12-23,6.465328216552734
2011-12-27,6.4238810539245605
2011-12-28,6.1835036277771
2011-12-29,6.1917924880981445
2011-12-30,6.117194652557373
2012-01-03,6.291261196136475
2012-01-04,6.2415266036987305
2012-01-05,6.291261196136475
2012-01-06,6.266393184661865
2012-01-09,6.224949836730957
2012-01-10,6.249814987182617
2012-01-11,6.5979485511779785
2012-01-12,6.755438804626465
2012-01-13,6.5979485511779785
2012-01-17,6.631104946136475
2012-01-18,6.979237079620361
2012-01-19,7.169882774353027
2012-01-20,7.26934814453125
2012-01-23,7.3853960037231445
2012-01-24,7.5594587326049805
2012-01-25,7.692083358764648
2012-01-26,7.534595489501953
2012-01-27,7.692083358764648
2012-01-30,7.658927917480469
2012-01-31,7.576038837432861
2012-02-01,7.658927917480469
2012-02-02,7.716948509216309
2012-02-03,7.990480899810791
2012-02-06,8.429789543151855
2012-02-07,8.529253959655762
2012-02-08,8.272299766540527
2012-02-09,8.172837257385254
2012-02-10,7.9573259353637695
2012-02-13,8.678457260131836
2012-02-14,8.462947845458984
2012-02-15,8.23085880279541
2012-02-16,8.388347625732422
2012-02-17,8.479523658752441
2012-02-21,8.23085880279541
2012-02-22,8.007059097290039
2012-02-23,8.065077781677246
2012-02-24,7.824703693389893
2012-02-27,7.592613697052002
2012-02-28,7.501437187194824
2012-02-29,7.393681049346924
2012-03-01,7.542881488800049
2012-03-02,7.211326599121094
2012-03-05,7.053837299346924
2012-03-06,6.854903697967529
2012-03-07,6.954369068145752
2012-03-08,7.004103183746338
2012-03-09,7.11185884475708
2012-03-12,7.203036308288574
2012-03-13,7.484858512878418
2012-03-14,7.37710428237915
2012-03-15,8.570703506469727
2012-03-16,8.338613510131836
2012-03-19,8.53754997253418
2012-03-20,8.255725860595703
2012-03-21,8.19770336151123
2012-03-22,7.8578572273254395
2012-03-23,8.015345573425293
2012-03-26,8.164549827575684
2012-03-27,8.205988883972168
2012-03-28,8.247434616088867
2012-03-29,8.247434616088867
2012-03-30,8.123102188110352
2012-04-02,8.53754997253418
2012-04-03,8.645304679870605
2012-04-04,7.949038028717041
2012-04-05,7.882721900939941
2012-04-09,7.667215824127197
2012-04-10,7.15330171585083
2012-04-11,7.692083358764648
2012-04-12,7.783257961273193
2012-04-13,7.64234733581543
2012-04-16,7.733525276184082
2012-04-17,7.940747261047363
2012-04-18,7.832990646362305
2012-04-19,7.584327220916748
2012-04-20,7.617480278015137
2012-04-23,7.5594587326049805
2012-04-24,7.7086567878723145
2012-04-25,8.015345573425293
2012-04-26,8.114813804626465
2012-04-27,8.421504974365234
2012-04-30,8.081661224365234
2012-05-01,7.940747261047363
2012-05-02,7.965610504150391
2012-05-03,7.501437187194824
2012-05-04,7.37710428237915
2012-05-07,7.41025972366333
2012-05-08,7.368814945220947
2012-05-09,7.401969909667969
2012-05-10,7.401969909667969
2012-05-11,7.401969909667969
2012-05-14,6.904637813568115
2012-05-15,7.161593914031982
2012-05-16,7.186459064483643
2012-05-17,7.053837299346924
2012-05-18,7.178170680999756
2012-05-21,7.443416118621826
2012-05-22,7.418550491333008
2012-05-23,7.5594587326049805
2012-05-24,7.5180158615112305
2012-05-25,7.526302814483643
2012-05-29,7.37710428237915
2012-05-30,7.37710428237915
2012-05-31,7.4268364906311035
2012-06-01,7.15330171585083
2012-06-04,7.261062145233154
2012-06-05,7.335658550262451
2012-06-06,7.4517035484313965
2012-06-07,7.352235317230225
2012-06-08,7.4517035484313965
2012-06-11,7.335658550262451
2012-06-12,7.4517035484313965
2012-06-13,7.4517035484313965
2012-06-14,7.64234733581543
2012-06-15,7.816413402557373
2012-06-18,8.056792259216309
2012-06-19,8.19770336151123
2012-06-20,8.28058910369873
2012-06-21,8.098236083984375
2012-06-22,8.164549827575684
2012-06-25,7.98219108581543
2012-06-26,7.924172401428223
2012-06-27,8.056792259216309
2012-06-28,8.205988883972168
2012-06-29,8.446371078491211
2012-07-02,8.703324317932129
2012-07-03,8.985146522521973
2012-07-05,8.852524757385254
2012-07-06,8.711610794067383
2012-07-09,8.59557056427002
2012-07-10,8.462947845458984
2012-07-11,8.462947845458984
2012-07-12,8.438082695007324
2012-07-13,8.578991889953613
2012-07-16,8.719902992248535
2012-07-17,8.94370174407959
2012-07-18,9.03487777709961
2012-07-19,9.167498588562012
2012-07-20,8.802791595458984
2012-07-23,8.60385799407959
2012-07-24,8.496101379394531
2012-07-25,8.380060195922852
2012-07-26,8.380060195922852
2012-07-27,8.487815856933594
2012-07-30,8.404924392700195
2012-07-31,8.396635055541992
2012-08-01,8.123102188110352
2012-08-02,8.297170639038086
2012-08-03,8.60385799407959
2012-08-06,8.736478805541992
2012-08-07,8.852524757385254
2012-08-08,8.869101524353027
2012-08-09,9.043168067932129
2012-08-10,8.9271240234375
2012-08-13,9.076323509216309
2012-08-14,9.250391006469727
2012-08-15,9.13434886932373
2012-08-16,9.167498588562012
2012-08-17,9.31670093536377
2012-08-20,9.250391006469727
2012-08-21,8.877392768859863
2012-08-22,9.101189613342285
2012-08-23,8.97685432434082
2012-08-24,9.126057624816895
2012-08-27,9.29183578491211
2012-08-28,9.407880783081055
2012-08-29,9.31670093536377
2012-08-30,9.300122261047363
2012-08-31,9.532214164733887
2012-09-04,9.573657989501953
2012-09-05,9.598525047302246
2012-09-06,9.615100860595703
2012-09-07,9.565370559692383
2012-09-10,9.490766525268555
2012-09-11,9.507344245910645
2012-09-12,9.515633583068848
2012-09-13,9.872056007385254
2012-09-14,10.253344535827637
2012-09-17,10.236767768859863
2012-09-18,10.50201416015625
2012-09-19,10.709233283996582
2012-09-20,10.742390632629395
2012-09-21,10.750677108764648
2012-09-24,10.742390632629395
2012-09-25,10.584898948669434
2012-09-26,10.336233139038086
2012-09-27,10.560032844543457
2012-09-28,10.468856811523438
2012-10-01,10.55174446105957
2012-10-02,10.187031745910645
2012-10-03,10.120720863342285
2012-10-04,10.137300491333008
2012-10-05,10.278213500976562
2012-10-08,10.377679824829102
2012-10-09,10.336233139038086
2012-10-10,10.112431526184082
2012-10-11,9.838903427124023
2012-10-12,9.300122261047363
2012-10-15,9.374724388122559
2012-10-16,10.054411888122559
2012-10-17,10.634634971618652
2012-10-18,10.593186378479004
2012-10-19,10.443988800048828
2012-10-22,10.278213500976562
2012-10-23,10.070989608764648
2012-10-24,10.095857620239258
2012-10-25,10.153879165649414
2012-10-26,10.054411888122559
2012-10-31,10.443988800048828
2012-11-01,10.850144386291504
2012-11-02,10.634634971618652
2012-11-05,10.767254829406738
2012-11-06,11.91112232208252
2012-11-07,11.397209167480469
2012-11-08,11.28116512298584
2012-11-09,11.107097625732422
2012-11-12,11.405500411987305
2012-11-13,11.272873878479004
2012-11-14,11.082232475280762
2012-11-15,10.750677108764648
2012-11-16,10.65121078491211
2012-11-19,11.322611808776855
2012-11-20,11.562987327575684
2012-11-21,11.60443115234375
2012-11-23,11.62929916381836
2012-11-26,11.62929916381836
2012-11-27,11.5215425491333
2012-11-28,11.662454605102539
2012-11-29,11.844808578491211
2012-11-30,11.786788940429688
2012-12-03,11.504965782165527
2012-12-04,11.621011734008789
2012-12-05,11.430366516113281
2012-12-06,11.496676445007324
2012-12-07,11.339188575744629
2012-12-10,11.364053726196289
2012-12-11,11.770208358764648
2012-12-12,11.679033279418945
2012-12-13,11.330897331237793
2012-12-14,11.554697036743164
2012-12-17,11.877965927124023
2012-12-18,11.853096961975098
2012-12-19,11.670743942260742
2012-12-20,13.535740852355957
2012-12-21,13.618630409240723
2012-12-24,13.726387023925781
2012-12-26,13.88387680053711
2012-12-27,13.925320625305176
2012-12-28,13.859009742736816
2012-12-31,14.1988525390625
2013-01-02,15.036031723022461
2013-01-03,15.516780853271484
2013-01-04,15.268123626708984
2013-01-07,15.143784523010254
2013-01-08,14.97800350189209
2013-01-09,15.566515922546387
2013-01-10,15.549942016601562
2013-01-11,16.188180923461914
2013-01-14,16.088720321655273
2013-01-15,15.748875617980957
2013-01-16,15.583093643188477
2013-01-17,15.748875617980957
2013-01-18,15.6825590133667
2013-01-22,15.70743179321289
2013-01-23,15.566515922546387
2013-01-24,16.494869232177734
2013-01-25,16.246204376220703
2013-01-28,16.121877670288086
2013-01-29,15.881494522094727
2013-01-30,15.541646003723145
2013-01-31,15.516780853271484
2013-02-01,15.848344802856445
2013-02-04,15.317855834960938
2013-02-05,15.152077674865723
2013-02-06,15.102334976196289
2013-02-07,15.210097312927246
2013-02-08,15.351007461547852
2013-02-11,15.334431648254395
2013-02-12,15.317855834960938
2013-02-13,15.326139450073242
2013-02-14,15.268123626708984
2013-02-15,15.234960556030273
2013-02-19,15.458758354187012
2013-02-20,15.840051651000977
2013-02-21,14.845390319824219
2013-02-22,15.19351577758789
2013-02-25,14.712761878967285
2013-02-26,15.077468872070312
2013-02-27,15.806896209716797
2013-02-28,16.0638484954834
2013-03-01,16.155025482177734
2013-03-04,16.329099655151367
2013-03-05,16.22962760925293
2013-03-06,16.544599533081055
2013-03-07,17.22429847717285
2013-03-08,17.55585289001465
2013-03-11,17.879114151000977
2013-03-12,17.680187225341797
2013-03-13,18.152647018432617
2013-03-14,18.2769775390625
2013-03-15,18.044893264770508
2013-03-18,17.821090698242188
2013-03-19,17.787935256958008
2013-03-20,18.22724723815918
2013-03-21,17.970293045043945
2013-03-22,17.870820999145508
2013-03-25,18.24382972717285
2013-03-26,18.484201431274414
2013-03-27,18.127784729003906
2013-03-28,17.108253479003906
2013-04-01,17.083375930786133
2013-04-02,16.88444709777832
2013-04-03,15.566515922546387
2013-04-04,15.649407386779785
2013-04-05,15.66598129272461
2013-04-08,15.400738716125488
2013-04-09,15.002874374389648
2013-04-10,15.400738716125488
2013-04-11,15.433897018432617
2013-04-12,15.259828567504883
2013-04-15,14.464096069335938
2013-04-16,14.671317100524902
2013-04-17,14.64644718170166
2013-04-18,14.30660343170166
2013-04-19,14.712761878967285
2013-04-22,14.298318862915039
2013-04-23,14.787362098693848
2013-04-24,14.9282808303833
2013-04-25,15.980961799621582
2013-04-26,15.873209953308105
2013-04-29,15.77374267578125
2013-04-30,15.185227394104004
2013-05-01,14.886832237243652
2013-05-02,14.96142864227295
2013-05-03,15.632826805114746
2013-05-06,16.138446807861328
2013-05-07,16.25448989868164
2013-05-08,15.96438217163086
2013-05-09,16.21304702758789
2013-05-10,16.586044311523438
2013-05-13,16.528026580810547
2013-05-14,16.86787223815918
2013-05-15,16.950754165649414
2013-05-16,16.55289649963379
2013-05-17,16.610916137695312
2013-05-20,17.04193687438965
2013-05-21,16.594341278076172
2013-05-22,15.980961799621582
2013-05-23,16.353961944580078
2013-05-24,16.21304702758789
2013-05-28,16.950754165649414
2013-05-29,16.760120391845703
2013-05-30,17.4315128326416
2013-05-31,17.20771598815918
2013-06-03,17.332050323486328
2013-06-04,16.92589569091797
2013-06-05,16.569473266601562
2013-06-06,16.635780334472656
2013-06-07,17.31546974182129
2013-06-10,17.48124885559082
2013-06-11,16.84300994873047
2013-06-12,16.992202758789062
2013-06-13,17.71333885192871
2013-06-14,17.48124885559082
2013-06-17,17.323760986328125
2013-06-18,17.472957611083984
2013-06-19,17.182849884033203
2013-06-20,16.64406967163086
2013-06-21,16.98391342163086
2013-06-24,16.345674514770508
2013-06-25,16.693803787231445
2013-06-26,17.37348747253418
2013-06-27,17.39835548400879
2013-06-28,17.39835548400879
2013-07-01,19.04784393310547
2013-07-02,19.70267105102539
2013-07-03,19.934755325317383
2013-07-05,20.4072208404541
2013-07-08,20.365779876708984
2013-07-09,20.713912963867188
2013-07-10,20.382352828979492
2013-07-11,20.125408172607422
2013-07-12,20.63931655883789
2013-07-15,20.473535537719727
2013-07-16,19.94304656982422
2013-07-17,20.09225082397461
2013-07-18,19.893308639526367
2013-07-19,19.85186767578125
2013-07-22,20.382352828979492
2013-07-23,20.141979217529297
2013-07-24,20.009353637695312
2013-07-25,20.117115020751953
2013-07-26,19.818714141845703
2013-07-29,19.719247817993164
2013-07-30,19.893308639526367
2013-07-31,19.827001571655273
2013-08-01,20.05908966064453
2013-08-02,20.523269653320312
2013-08-05,21.476490020751953
2013-08-06,20.64760398864746
2013-08-07,20.067384719848633
2013-08-08,20.04251480102539
2013-08-09,20.09225082397461
2013-08-12,20.224863052368164
2013-08-13,20.034225463867188
2013-08-14,20.02593231201172
2013-08-15,18.35158348083496
2013-08-16,19.155603408813477
2013-08-19,18.625110626220703
2013-08-20,18.857202529907227
2013-08-21,18.848918914794922
2013-08-22,19.130741119384766
2013-08-23,19.188756942749023
2013-08-26,19.064428329467773
2013-08-27,18.459333419799805
2013-08-28,18.616817474365234
2013-08-29,19.16389274597168
2013-08-30,18.459333419799805
2013-09-03,18.683137893676758
2013-09-04,18.848918914794922
2013-09-05,18.525644302368164
2013-09-06,18.2769775390625
2013-09-09,18.40131378173828
2013-09-10,18.550512313842773
2013-09-11,18.24382972717285
2013-09-12,17.95370864868164
