Date,PRCT
2022-01-24,17.6200008392334
2022-01-25,17.84000015258789
2022-01-26,17.09000015258789
2022-01-27,16.889999389648438
2022-01-28,17.530000686645508
2022-01-31,18.540000915527344
2022-02-01,18.959999084472656
2022-02-02,19.229999542236328
2022-02-03,18.6299991607666
2022-02-04,19.010000228881836
2022-02-07,20.0
2022-02-08,20.270000457763672
2022-02-09,21.350000381469727
2022-02-10,20.889999389648438
2022-02-11,19.969999313354492
2022-02-14,20.010000228881836
2022-02-15,20.860000610351562
2022-02-16,21.84000015258789
2022-02-17,22.31999969482422
2022-02-18,21.780000686645508
2022-02-22,21.6200008392334
2022-02-23,21.450000762939453
2022-02-24,23.219999313354492
2022-02-25,24.920000076293945
2022-02-28,24.979999542236328
2022-03-01,26.040000915527344
2022-03-02,26.100000381469727
2022-03-03,24.219999313354492
2022-03-04,24.0
2022-03-07,23.530000686645508
2022-03-08,24.989999771118164
2022-03-09,23.809999465942383
2022-03-10,25.329999923706055
2022-03-11,24.93000030517578
2022-03-14,24.739999771118164
2022-03-15,29.299999237060547
2022-03-16,32.220001220703125
2022-03-17,33.06999969482422
2022-03-18,32.9900016784668
2022-03-21,32.279998779296875
2022-03-22,34.2599983215332
2022-03-23,34.369998931884766
2022-03-24,35.7400016784668
2022-03-25,32.63999938964844
2022-03-28,32.189998626708984
2022-03-29,34.90999984741211
2022-03-30,34.709999084472656
2022-03-31,34.9900016784668
2022-04-01,35.470001220703125
2022-04-04,35.099998474121094
2022-04-05,35.220001220703125
2022-04-06,33.900001525878906
2022-04-07,32.63999938964844
2022-04-08,34.88999938964844
2022-04-11,34.13999938964844
2022-04-12,34.0
2022-04-13,39.25
2022-04-14,37.06999969482422
2022-04-18,35.84000015258789
2022-04-19,37.560001373291016
2022-04-20,38.540000915527344
2022-04-21,37.790000915527344
2022-04-22,34.38999938964844
2022-04-25,37.880001068115234
2022-04-26,35.11000061035156
2022-04-27,33.7599983215332
2022-04-28,35.720001220703125
2022-04-29,35.560001373291016
2022-05-02,37.09000015258789
2022-05-03,37.0099983215332
2022-05-04,37.209999084472656
2022-05-05,35.130001068115234
2022-05-06,35.310001373291016
2022-05-09,29.229999542236328
2022-05-10,30.549999237060547
2022-05-11,30.5
2022-05-12,31.989999771118164
2022-05-13,35.63999938964844
2022-05-16,35.5
2022-05-17,40.0
2022-05-18,37.66999816894531
2022-05-19,36.88999938964844
2022-05-20,37.0099983215332
2022-05-23,37.5
2022-05-24,36.880001068115234
2022-05-25,40.400001525878906
2022-05-26,40.849998474121094
2022-05-27,41.0
2022-05-31,39.119998931884766
2022-06-01,40.220001220703125
2022-06-02,44.189998626708984
2022-06-03,44.45000076293945
2022-06-06,40.08000183105469
2022-06-07,38.849998474121094
2022-06-08,39.56999969482422
2022-06-09,39.560001373291016
2022-06-10,40.880001068115234
2022-06-13,33.08000183105469
2022-06-14,34.369998931884766
2022-06-15,38.189998626708984
2022-06-16,38.4900016784668
2022-06-17,37.290000915527344
2022-06-21,34.84000015258789
2022-06-22,34.16999816894531
2022-06-23,36.20000076293945
2022-06-24,33.900001525878906
2022-06-27,33.279998779296875
2022-06-28,32.720001220703125
2022-06-29,32.04999923706055
2022-06-30,32.689998626708984
2022-07-01,31.34000015258789
2022-07-05,32.79999923706055
2022-07-06,32.650001525878906
2022-07-07,33.2400016784668
2022-07-08,32.7400016784668
2022-07-11,30.969999313354492
2022-07-12,31.40999984741211
2022-07-13,32.11000061035156
2022-07-14,30.899999618530273
2022-07-15,33.93000030517578
2022-07-18,32.5
2022-07-19,34.16999816894531
2022-07-20,35.9900016784668
2022-07-21,38.97999954223633
2022-07-22,37.619998931884766
2022-07-25,36.77000045776367
2022-07-26,36.65999984741211
2022-07-27,37.54999923706055
2022-07-28,37.560001373291016
2022-07-29,38.29999923706055
2022-08-01,38.20000076293945
2022-08-02,39.540000915527344
2022-08-03,40.290000915527344
2022-08-04,38.369998931884766
2022-08-05,42.040000915527344
2022-08-08,42.0
2022-08-09,42.040000915527344
2022-08-10,44.189998626708984
2022-08-11,43.70000076293945
2022-08-12,43.7400016784668
2022-08-15,45.25
2022-08-16,46.27000045776367
2022-08-17,45.060001373291016
2022-08-18,43.43000030517578
2022-08-19,42.650001525878906
2022-08-22,41.900001525878906
2022-08-23,41.77000045776367
2022-08-24,43.47999954223633
2022-08-25,43.27000045776367
2022-08-26,40.119998931884766
2022-08-29,39.79999923706055
2022-08-30,38.88999938964844
2022-08-31,40.47999954223633
2022-09-01,40.380001068115234
2022-09-02,40.369998931884766
2022-09-06,41.720001220703125
2022-09-07,44.869998931884766
2022-09-08,49.93000030517578
2022-09-09,50.650001525878906
2022-09-12,49.9900016784668
2022-09-13,45.560001373291016
2022-09-14,46.79999923706055
2022-09-15,44.59000015258789
2022-09-16,41.779998779296875
2022-09-19,41.43000030517578
2022-09-20,42.400001525878906
2022-09-21,40.20000076293945
2022-09-22,38.33000183105469
2022-09-23,37.84000015258789
2022-09-26,38.06999969482422
2022-09-27,40.0
2022-09-28,41.279998779296875
2022-09-29,40.4900016784668
2022-09-30,41.459999084472656
2022-10-03,42.41999816894531
2022-10-04,40.41999816894531
2022-10-05,41.25
2022-10-06,41.52000045776367
2022-10-07,40.040000915527344
2022-10-10,39.650001525878906
2022-10-11,40.33000183105469
2022-10-12,40.060001373291016
2022-10-13,40.619998931884766
2022-10-14,39.5
2022-10-17,40.34000015258789
2022-10-18,41.650001525878906
2022-10-19,41.13999938964844
2022-10-20,41.56999969482422
2022-10-21,42.380001068115234
2022-10-24,42.849998474121094
2022-10-25,45.650001525878906
2022-10-26,44.66999816894531
2022-10-27,44.439998626708984
2022-10-28,45.34000015258789
2022-10-31,45.43000030517578
2022-11-01,46.09000015258789
2022-11-02,44.209999084472656
2022-11-03,44.0
2022-11-04,39.849998474121094
2022-11-07,39.27000045776367
2022-11-08,40.47999954223633
2022-11-09,39.400001525878906
2022-11-10,44.529998779296875
2022-11-11,45.040000915527344
2022-11-14,46.439998626708984
2022-11-15,45.869998931884766
2022-11-16,45.04999923706055
2022-11-17,44.16999816894531
2022-11-18,44.880001068115234
2022-11-21,44.80500030517578
2022-11-22,45.56999969482422
2022-11-23,45.400001525878906
2022-11-25,45.5
2022-11-28,44.630001068115234
2022-11-29,44.810001373291016
2022-11-30,42.900001525878906
2022-12-01,45.900001525878906
2022-12-02,46.779998779296875
2022-12-05,45.58000183105469
2022-12-06,44.77000045776367
2022-12-07,44.09000015258789
2022-12-08,43.310001373291016
2022-12-09,42.810001373291016
2022-12-12,43.040000915527344
2022-12-13,44.4900016784668
2022-12-14,42.18000030517578
2022-12-15,42.2400016784668
2022-12-16,43.0
2022-12-19,43.34000015258789
2022-12-20,41.209999084472656
2022-12-21,41.2599983215332
2022-12-22,42.369998931884766
2022-12-23,40.91999816894531
2022-12-27,40.88999938964844
2022-12-28,40.29999923706055
2022-12-29,41.0
2022-12-30,41.540000915527344
2023-01-03,39.560001373291016
2023-01-04,39.09000015258789
2023-01-05,38.29999923706055
2023-01-06,39.349998474121094
2023-01-09,36.900001525878906
2023-01-10,35.08000183105469
2023-01-11,32.4900016784668
2023-01-12,33.900001525878906
2023-01-13,36.47999954223633
2023-01-17,39.11000061035156
2023-01-18,39.380001068115234
2023-01-19,38.56999969482422
2023-01-20,38.599998474121094
2023-01-23,39.7400016784668
2023-01-24,39.20000076293945
2023-01-25,38.97999954223633
2023-01-26,37.529998779296875
2023-01-27,37.529998779296875
2023-01-30,37.54999923706055
2023-01-31,38.88999938964844
2023-02-01,39.130001068115234
2023-02-02,39.63999938964844
2023-02-03,39.099998474121094
2023-02-06,36.83000183105469
2023-02-07,37.2400016784668
2023-02-08,36.720001220703125
2023-02-09,35.02000045776367
2023-02-10,36.90999984741211
2023-02-13,36.779998779296875
2023-02-14,36.72999954223633
2023-02-15,36.81999969482422
2023-02-16,37.02000045776367
2023-02-17,37.56999969482422
2023-02-21,35.970001220703125
2023-02-22,36.72999954223633
2023-02-23,37.029998779296875
2023-02-24,36.13999938964844
2023-02-27,37.36000061035156
2023-02-28,37.45000076293945
2023-03-01,37.814998626708984
2023-03-02,34.61000061035156
2023-03-03,35.7400016784668
2023-03-06,34.4900016784668
2023-03-07,33.939998626708984
2023-03-08,34.150001525878906
2023-03-09,32.65999984741211
2023-03-10,30.719999313354492
2023-03-13,31.420000076293945
2023-03-14,32.09000015258789
2023-03-15,31.790000915527344
2023-03-16,32.119998931884766
2023-03-17,31.479999542236328
2023-03-20,32.08000183105469
2023-03-21,32.459999084472656
2023-03-22,30.200000762939453
2023-03-23,28.700000762939453
2023-03-24,29.690000534057617
2023-03-27,28.389999389648438
2023-03-28,27.530000686645508
2023-03-29,27.399999618530273
2023-03-30,26.639999389648438
2023-03-31,28.399999618530273
2023-04-03,31.65999984741211
2023-04-04,30.889999389648438
2023-04-05,32.15999984741211
2023-04-06,33.290000915527344
2023-04-10,33.56999969482422
2023-04-11,35.4900016784668
2023-04-12,35.369998931884766
2023-04-13,36.220001220703125
2023-04-14,36.02000045776367
2023-04-17,36.959999084472656
2023-04-18,37.02000045776367
2023-04-19,34.279998779296875
2023-04-20,35.630001068115234
2023-04-21,36.4900016784668
2023-04-24,35.45000076293945
2023-04-25,35.709999084472656
2023-04-26,35.75
2023-04-27,26.700000762939453
2023-04-28,30.389999389648438
2023-05-01,31.290000915527344
2023-05-02,28.549999237060547
2023-05-03,29.1200008392334
2023-05-04,28.81999969482422
2023-05-05,28.540000915527344
2023-05-08,27.59000015258789
2023-05-09,27.940000534057617
2023-05-10,29.549999237060547
2023-05-11,29.479999542236328
2023-05-12,30.18000030517578
2023-05-15,32.630001068115234
2023-05-16,33.290000915527344
2023-05-17,32.4900016784668
2023-05-18,32.83000183105469
2023-05-19,32.310001373291016
2023-05-22,33.5099983215332
2023-05-23,32.939998626708984
2023-05-24,32.470001220703125
2023-05-25,32.09000015258789
2023-05-26,31.850000381469727
2023-05-30,31.399999618530273
2023-05-31,33.45000076293945
2023-06-01,32.4900016784668
2023-06-02,32.5
2023-06-05,31.530000686645508
2023-06-06,33.540000915527344
2023-06-07,34.72999954223633
2023-06-08,33.91999816894531
2023-06-09,34.02000045776367
2023-06-12,35.04999923706055
2023-06-13,35.810001373291016
2023-06-14,34.720001220703125
2023-06-15,35.09000015258789
2023-06-16,34.650001525878906
2023-06-20,34.959999084472656
2023-06-21,35.130001068115234
2023-06-22,35.25
2023-06-23,33.25
2023-06-26,34.0099983215332
2023-06-27,33.220001220703125
2023-06-28,34.84000015258789
2023-06-29,34.56999969482422
2023-06-30,35.349998474121094
2023-07-03,35.459999084472656
2023-07-05,36.88999938964844
2023-07-06,36.0099983215332
2023-07-07,36.939998626708984
2023-07-10,38.810001373291016
2023-07-11,36.31999969482422
2023-07-12,38.06999969482422
2023-07-13,37.47999954223633
2023-07-14,36.5
2023-07-17,36.9900016784668
2023-07-18,37.02000045776367
2023-07-19,37.599998474121094
2023-07-20,37.459999084472656
2023-07-21,38.59000015258789
2023-07-24,36.099998474121094
2023-07-25,36.04999923706055
2023-07-26,37.834999084472656
2023-07-27,35.1349983215332
2023-07-28,35.290000915527344
2023-07-31,34.439998626708984
2023-08-01,33.91999816894531
2023-08-02,36.0
2023-08-03,35.220001220703125
2023-08-04,34.720001220703125
2023-08-07,34.72999954223633
2023-08-08,32.90999984741211
2023-08-09,31.610000610351562
2023-08-10,31.65999984741211
2023-08-11,31.68000030517578
2023-08-14,32.56999969482422
2023-08-15,32.47999954223633
2023-08-16,31.25
2023-08-17,30.600000381469727
2023-08-18,30.020000457763672
2023-08-21,30.770000457763672
2023-08-22,31.489999771118164
2023-08-23,30.399999618530273
2023-08-24,30.110000610351562
2023-08-25,30.8799991607666
2023-08-28,30.940000534057617
2023-08-29,32.439998626708984
2023-08-30,33.65999984741211
2023-08-31,34.11000061035156
2023-09-01,34.15999984741211
2023-09-05,34.88999938964844
2023-09-06,35.59000015258789
2023-09-07,35.619998931884766
2023-09-08,33.2400016784668
2023-09-11,33.959999084472656
2023-09-12,33.97999954223633
2023-09-13,33.72999954223633
2023-09-14,33.16999816894531
2023-09-15,32.81999969482422
2023-09-18,33.04999923706055
2023-09-19,33.18000030517578
2023-09-20,32.54999923706055
2023-09-21,32.09000015258789
2023-09-22,32.2400016784668
2023-09-25,32.540000915527344
2023-09-26,32.33000183105469
2023-09-27,33.400001525878906
2023-09-28,33.27000045776367
2023-09-29,32.810001373291016
2023-10-02,31.639999389648438
2023-10-03,31.43000030517578
2023-10-04,31.030000686645508
2023-10-05,29.899999618530273
2023-10-06,31.290000915527344
2023-10-09,30.709999084472656
2023-10-10,32.4900016784668
2023-10-11,29.600000381469727
2023-10-12,28.209999084472656
2023-10-13,26.940000534057617
2023-10-16,29.520000457763672
2023-10-17,28.719999313354492
2023-10-18,28.170000076293945
2023-10-19,28.059999465942383
2023-10-20,27.65999984741211
2023-10-23,27.06999969482422
2023-10-24,27.540000915527344
2023-10-25,26.219999313354492
2023-10-26,26.139999389648438
2023-10-27,26.09000015258789
2023-10-30,24.889999389648438
2023-10-31,26.790000915527344
2023-11-01,27.549999237060547
2023-11-02,32.61000061035156
2023-11-03,33.90999984741211
2023-11-06,32.81999969482422
2023-11-07,33.09000015258789
2023-11-08,32.86000061035156
2023-11-09,31.479999542236328
2023-11-10,31.0
2023-11-13,32.099998474121094
2023-11-14,33.38999938964844
2023-11-15,32.91999816894531
2023-11-16,33.47999954223633
2023-11-17,33.060001373291016
2023-11-20,33.029998779296875
2023-11-21,33.720001220703125
2023-11-22,34.70000076293945
2023-11-24,35.349998474121094
2023-11-27,34.66999816894531
2023-11-28,33.77000045776367
2023-11-29,37.0
2023-11-30,37.06999969482422
2023-12-01,37.36000061035156
2023-12-04,38.029998779296875
2023-12-05,38.9900016784668
2023-12-06,38.619998931884766
2023-12-07,39.970001220703125
2023-12-08,39.31999969482422
2023-12-11,38.56999969482422
2023-12-12,39.36000061035156
2023-12-13,40.54999923706055
2023-12-14,42.0
2023-12-15,43.40999984741211
2023-12-18,42.27000045776367
2023-12-19,42.02000045776367
2023-12-20,40.0
2023-12-21,42.54999923706055
2023-12-22,42.06999969482422
2023-12-26,42.689998626708984
2023-12-27,42.9900016784668
2023-12-28,42.95000076293945
2023-12-29,41.90999984741211
2024-01-02,41.439998626708984
2024-01-03,40.380001068115234
2024-01-04,40.400001525878906
2024-01-05,40.84000015258789
2024-01-08,42.209999084472656
2024-01-09,48.599998474121094
2024-01-10,47.56999969482422
2024-01-11,47.08000183105469
2024-01-12,46.81999969482422
2024-01-16,47.13999938964844
2024-01-17,46.34000015258789
2024-01-18,45.11000061035156
2024-01-19,45.540000915527344
2024-01-22,46.65999984741211
2024-01-23,46.5099983215332
2024-01-24,45.34000015258789
2024-01-25,46.08000183105469
2024-01-26,46.150001525878906
2024-01-29,48.43000030517578
2024-01-30,47.369998931884766
2024-01-31,46.29999923706055
2024-02-01,47.400001525878906
2024-02-02,47.90999984741211
2024-02-05,48.220001220703125
2024-02-06,49.47999954223633
2024-02-07,49.900001525878906
2024-02-08,49.5099983215332
2024-02-09,49.939998626708984
2024-02-12,50.52000045776367
2024-02-13,48.779998779296875
2024-02-14,50.380001068115234
2024-02-15,49.41999816894531
2024-02-16,49.970001220703125
2024-02-20,48.97999954223633
2024-02-21,48.529998779296875
2024-02-22,49.15999984741211
2024-02-23,48.83000183105469
2024-02-26,48.84000015258789
2024-02-27,50.75
2024-02-28,49.38999938964844
2024-02-29,48.34000015258789
2024-03-01,49.060001373291016
2024-03-04,47.86000061035156
2024-03-05,46.380001068115234
2024-03-06,47.16999816894531
2024-03-07,49.279998779296875
2024-03-08,49.279998779296875
2024-03-11,48.290000915527344
2024-03-12,48.650001525878906
2024-03-13,50.18000030517578
2024-03-14,47.689998626708984
2024-03-15,47.59000015258789
2024-03-18,48.70000076293945
2024-03-19,50.060001373291016
2024-03-20,48.529998779296875
2024-03-21,48.79999923706055
2024-03-22,47.66999816894531
2024-03-25,47.0099983215332
2024-03-26,46.43000030517578
2024-03-27,48.84000015258789
2024-03-28,49.41999816894531
2024-04-01,47.0
2024-04-02,46.560001373291016
2024-04-03,46.54999923706055
2024-04-04,45.72999954223633
2024-04-05,47.040000915527344
2024-04-08,49.40999984741211
2024-04-09,51.65999984741211
2024-04-10,52.22999954223633
2024-04-11,53.31999969482422
2024-04-12,50.709999084472656
2024-04-15,50.599998474121094
2024-04-16,51.9900016784668
2024-04-17,51.790000915527344
2024-04-18,51.08000183105469
2024-04-19,50.189998626708984
2024-04-22,51.189998626708984
2024-04-23,53.75
2024-04-24,52.47999954223633
2024-04-25,52.279998779296875
2024-04-26,51.83000183105469
2024-04-29,52.04999923706055
2024-04-30,52.97999954223633
2024-05-01,60.61000061035156
2024-05-02,61.7400016784668
2024-05-03,64.30999755859375
2024-05-06,61.43000030517578
2024-05-07,62.790000915527344
2024-05-08,60.36000061035156
2024-05-09,63.0
2024-05-10,62.650001525878906
2024-05-13,63.5
2024-05-14,65.30999755859375
2024-05-15,69.19000244140625
2024-05-16,68.13999938964844
2024-05-17,68.0999984741211
2024-05-20,68.69999694824219
2024-05-21,68.69999694824219
2024-05-22,67.05999755859375
2024-05-23,66.7300033569336
2024-05-24,66.9000015258789
2024-05-28,64.4800033569336
2024-05-29,64.0999984741211
2024-05-30,64.22000122070312
2024-05-31,66.4000015258789
2024-06-03,65.55000305175781
2024-06-04,67.29000091552734
2024-06-05,68.75
2024-06-06,68.33999633789062
2024-06-07,67.56999969482422
2024-06-10,68.69999694824219
2024-06-11,67.05999755859375
2024-06-12,65.6500015258789
2024-06-13,63.47999954223633
2024-06-14,63.16999816894531
2024-06-17,62.040000915527344
2024-06-18,62.0
2024-06-20,60.13999938964844
2024-06-21,59.91999816894531
2024-06-24,58.66999816894531
2024-06-25,58.79999923706055
2024-06-26,58.09000015258789
2024-06-27,59.72999954223633
2024-06-28,61.09000015258789
2024-07-01,61.869998931884766
2024-07-02,63.15999984741211
2024-07-03,63.619998931884766
2024-07-05,64.69000244140625
2024-07-08,64.2300033569336
2024-07-09,65.5199966430664
2024-07-10,65.19000244140625
2024-07-11,68.32499694824219
2024-07-12,69.3499984741211
2024-07-15,66.83999633789062
2024-07-16,69.76000213623047
2024-07-17,71.2300033569336
2024-07-18,66.75
2024-07-19,67.47000122070312
2024-07-22,69.0999984741211
2024-07-23,69.41000366210938
2024-07-24,67.44999694824219
2024-07-25,64.4000015258789
2024-07-26,61.869998931884766
2024-07-29,62.380001068115234
2024-07-30,62.65999984741211
2024-07-31,63.31999969482422
2024-08-01,62.0
2024-08-02,57.380001068115234
2024-08-05,56.310001373291016
2024-08-06,60.58000183105469
2024-08-07,60.06999969482422
2024-08-08,61.88999938964844
2024-08-09,61.130001068115234
2024-08-12,63.33000183105469
2024-08-13,64.5999984741211
2024-08-14,64.55999755859375
2024-08-15,63.0
2024-08-16,64.68000030517578
2024-08-19,65.58999633789062
2024-08-20,65.00499725341797
2024-08-21,83.44000244140625
2024-08-22,80.2699966430664
2024-08-23,79.33999633789062
2024-08-26,78.0199966430664
2024-08-27,81.45999908447266
2024-08-28,80.01000213623047
2024-08-29,78.69000244140625
2024-08-30,79.0
2024-09-03,75.05999755859375
2024-09-04,76.0199966430664
2024-09-05,76.3499984741211
2024-09-06,76.5999984741211
2024-09-09,76.70999908447266
2024-09-10,76.94000244140625
2024-09-11,78.11000061035156
2024-09-12,80.38999938964844
2024-09-13,81.11000061035156
2024-09-16,81.98999786376953
2024-09-17,79.80999755859375
2024-09-18,82.97000122070312
2024-09-19,82.79000091552734
2024-09-20,84.98999786376953
2024-09-23,80.2300033569336
2024-09-24,79.30999755859375
2024-09-25,79.5199966430664
2024-09-26,79.29000091552734
2024-09-27,79.52999877929688
2024-09-30,80.12000274658203
2024-10-01,76.19999694824219
2024-10-02,75.80999755859375
2024-10-03,74.30999755859375
2024-10-04,72.66000366210938
2024-10-07,69.62000274658203
2024-10-08,74.0
2024-10-09,74.13999938964844
2024-10-10,72.30999755859375
2024-10-11,71.69999694824219
2024-10-14,72.98999786376953
2024-10-15,72.0999984741211
2024-10-16,72.45999908447266
2024-10-17,69.08000183105469
2024-10-18,68.94999694824219
2024-10-21,68.19999694824219
2024-10-22,68.11000061035156
2024-10-23,67.31999969482422
2024-10-24,66.83000183105469
2024-10-25,68.7699966430664
2024-10-28,91.0
2024-10-29,96.69000244140625
2024-10-30,93.02999877929688
2024-10-31,90.0
2024-11-01,92.29000091552734
2024-11-04,97.06999969482422
2024-11-05,95.45999908447266
2024-11-06,98.2300033569336
2024-11-07,96.2300033569336
2024-11-08,99.06999969482422
2024-11-11,97.4000015258789
2024-11-12,95.55000305175781
2024-11-13,92.25
2024-11-14,85.91000366210938
2024-11-15,88.94000244140625
2024-11-18,90.9800033569336
2024-11-19,93.56999969482422
2024-11-20,92.69999694824219
2024-11-21,94.44999694824219
2024-11-22,93.5999984741211
2024-11-25,97.77999877929688
2024-11-26,99.2699966430664
2024-11-27,97.29000091552734
2024-11-29,95.58999633789062
2024-12-02,96.11000061035156
2024-12-03,96.4800033569336
2024-12-04,99.44999694824219
2024-12-05,93.61000061035156
2024-12-06,94.83999633789062
2024-12-09,92.5199966430664
2024-12-10,91.16999816894531
2024-12-11,90.61000061035156
2024-12-12,89.80999755859375
2024-12-13,89.23999786376953
2024-12-16,89.41999816894531
2024-12-17,88.55999755859375
2024-12-18,82.13999938964844
2024-12-19,80.77999877929688
2024-12-20,81.16999816894531
2024-12-23,81.1500015258789
2024-12-24,83.72000122070312
2024-12-26,83.52999877929688
2024-12-27,82.01000213623047
2024-12-30,80.95999908447266
2024-12-31,80.5199966430664
2025-01-02,83.16000366210938
2025-01-03,84.30000305175781
2025-01-06,88.56999969482422
2025-01-07,87.53500366210938
2025-01-08,86.45999908447266
2025-01-10,86.8499984741211
2025-01-13,82.91000366210938
2025-01-14,82.0
2025-01-15,78.30999755859375
2025-01-16,78.83999633789062
2025-01-17,76.0199966430664
2025-01-21,69.75
2025-01-22,68.41999816894531
2025-01-23,69.63999938964844
2025-01-24,73.45999908447266
2025-01-27,74.69000244140625
2025-01-28,72.8499984741211
2025-01-29,72.94999694824219
2025-01-30,71.56999969482422
2025-01-31,72.5
2025-02-03,71.25
2025-02-04,71.58999633789062
2025-02-05,73.80999755859375
2025-02-06,70.79000091552734
2025-02-07,69.55999755859375
2025-02-10,69.75
2025-02-11,66.0
2025-02-12,66.2300033569336
2025-02-13,69.2699966430664
2025-02-14,67.61000061035156
2025-02-18,66.91999816894531
2025-02-19,67.20999908447266
2025-02-20,65.38999938964844
2025-02-21,62.25
2025-02-24,65.1500015258789
2025-02-25,62.709999084472656
2025-02-26,68.11000061035156
2025-02-27,65.0199966430664
2025-02-28,64.33999633789062
2025-03-03,60.599998474121094
2025-03-04,64.9800033569336
2025-03-05,63.369998931884766
2025-03-06,60.58000183105469
2025-03-07,59.33000183105469
2025-03-10,57.59000015258789
2025-03-11,59.56999969482422
2025-03-12,57.59000015258789
2025-03-13,56.029998779296875
2025-03-14,57.619998931884766
2025-03-17,59.029998779296875
2025-03-18,57.029998779296875
2025-03-19,57.79999923706055
2025-03-20,57.869998931884766
2025-03-21,58.099998474121094
2025-03-24,60.900001525878906
2025-03-25,62.529998779296875
2025-03-26,62.33000183105469
2025-03-27,61.7599983215332
2025-03-28,60.04999923706055
2025-03-31,58.2599983215332
2025-04-01,57.09000015258789
2025-04-02,57.7400016784668
2025-04-03,54.779998779296875
2025-04-04,51.22999954223633
2025-04-07,50.83000183105469
2025-04-08,48.81999969482422
2025-04-09,54.68000030517578
2025-04-10,50.72999954223633
2025-04-11,52.06999969482422
2025-04-14,53.7599983215332
2025-04-15,52.91999816894531
2025-04-16,52.810001373291016
2025-04-17,53.029998779296875
2025-04-21,53.43000030517578
2025-04-22,52.79999923706055
2025-04-23,55.70000076293945
2025-04-24,52.560001373291016
2025-04-25,52.4900016784668
2025-04-28,54.15999984741211
2025-04-29,56.310001373291016
2025-04-30,53.97999954223633
2025-05-01,52.849998474121094
2025-05-02,55.619998931884766
2025-05-05,54.40999984741211
2025-05-06,53.22999954223633
2025-05-07,53.11000061035156
2025-05-08,54.810001373291016
2025-05-09,53.119998931884766
2025-05-12,54.439998626708984
2025-05-13,53.040000915527344
2025-05-14,54.77000045776367
2025-05-15,58.11000061035156
2025-05-16,58.06999969482422
2025-05-19,59.290000915527344
2025-05-20,59.18000030517578
2025-05-21,56.63999938964844
2025-05-22,57.720001220703125
2025-05-23,57.380001068115234
2025-05-27,58.529998779296875
2025-05-28,58.63999938964844
2025-05-29,55.709999084472656
2025-05-30,58.0
2025-06-02,57.939998626708984
2025-06-03,59.98500061035156
2025-06-04,61.630001068115234
2025-06-05,65.05000305175781
2025-06-06,62.90999984741211
2025-06-09,62.86000061035156
2025-06-10,64.2300033569336
2025-06-11,62.119998931884766
2025-06-12,61.15999984741211
2025-06-13,60.630001068115234
2025-06-16,60.400001525878906
2025-06-17,59.02000045776367
2025-06-18,59.65999984741211
2025-06-20,60.220001220703125
2025-06-23,58.7400016784668
2025-06-24,58.93000030517578
2025-06-25,58.220001220703125
2025-06-26,58.630001068115234
