Date,FFIC
2010-11-02,7.056132793426514
2010-11-03,7.104424476623535
2010-11-04,7.52833366394043
2010-11-05,7.753696441650391
2010-11-08,7.72150182723999
2010-11-09,7.6785759925842285
2010-11-10,7.726871490478516
2010-11-11,7.517601490020752
2010-11-12,7.356621742248535
2010-11-15,7.421011924743652
2010-11-16,7.3405280113220215
2010-11-17,7.238574504852295
2010-11-18,7.260036945343018
2010-11-19,7.141988277435303
2010-11-22,7.02393913269043
2010-11-23,7.136622905731201
2010-11-24,7.404916763305664
2010-11-26,7.345890045166016
2010-11-29,7.367354869842529
2010-11-30,7.190279483795166
2010-12-01,7.367354869842529
2010-12-02,7.399547100067139
2010-12-03,7.378087043762207
2010-12-06,7.3941850662231445
2010-12-07,7.486273765563965
2010-12-08,7.545859336853027
2010-12-09,7.616281509399414
2010-12-10,7.621697425842285
2010-12-13,7.643365383148193
2010-12-14,7.6271138191223145
2010-12-15,7.616281509399414
2010-12-16,7.6704511642456055
2010-12-17,7.605445861816406
2010-12-20,7.600028038024902
2010-12-21,7.648782730102539
2010-12-22,7.719202041625977
2010-12-23,7.692118167877197
2010-12-27,7.659617900848389
2010-12-28,7.692118167877197
2010-12-29,7.860042095184326
2010-12-30,7.757121562957764
2010-12-31,7.58377742767334
2011-01-03,7.822125434875488
2011-01-04,7.730035781860352
2011-01-05,7.8112921714782715
2011-01-06,7.735453128814697
2011-01-07,7.757121562957764
2011-01-10,7.702953815460205
2011-01-11,7.822125434875488
2011-01-12,7.8762969970703125
2011-01-13,7.957550525665283
2011-01-14,7.9358811378479
2011-01-18,7.860042095184326
2011-01-19,7.529609203338623
2011-01-20,7.5729451179504395
2011-01-21,7.567525386810303
2011-01-24,7.702953815460205
2011-01-25,7.719202041625977
2011-01-26,7.746289253234863
2011-01-27,8.000887870788574
2011-01-28,7.730035781860352
2011-01-31,7.719202041625977
2011-02-01,7.9358811378479
2011-02-02,7.800456523895264
2011-02-03,7.719202041625977
2011-02-04,7.805875301361084
2011-02-07,7.8979597091674805
2011-02-08,7.827540874481201
2011-02-09,7.746289253234863
2011-02-10,7.735453128814697
2011-02-11,7.887130260467529
2011-02-14,7.908799648284912
2011-02-15,7.9683837890625
2011-02-16,8.006303787231445
2011-02-17,7.962968826293945
2011-02-18,8.01172161102295
2011-02-22,7.91963005065918
2011-02-23,7.838378429412842
2011-02-24,7.800456523895264
2011-02-25,7.946715354919434
2011-02-28,7.757121562957764
2011-03-01,7.719202041625977
2011-03-02,7.616281509399414
2011-03-03,7.665034294128418
2011-03-04,7.605445861816406
2011-03-07,7.501564025878906
2011-03-08,7.62185001373291
2011-03-09,7.660121917724609
2011-03-10,7.589043140411377
2011-03-11,7.742133617401123
2011-03-14,7.780411720275879
2011-03-15,7.764007091522217
2011-03-16,7.638250350952148
2011-03-17,7.7530717849731445
2011-03-18,8.064725875854492
2011-03-21,8.113935470581055
2011-03-22,7.955371856689453
2011-03-23,8.064725875854492
2011-03-24,8.010049819946289
2011-03-25,8.059257507324219
2011-03-28,8.163143157958984
2011-03-29,8.168608665466309
2011-03-30,8.179546356201172
2011-03-31,8.14674186706543
2011-04-01,8.092065811157227
2011-04-04,8.21235179901123
2011-04-05,8.064725875854492
2011-04-06,8.12486743927002
2011-04-07,8.141273498535156
2011-04-08,8.064725875854492
2011-04-11,8.064725875854492
2011-04-12,8.064725875854492
2011-04-13,8.081128120422363
2011-04-14,8.086596488952637
2011-04-15,8.163143157958984
2011-04-18,8.010049819946289
2011-04-19,7.9225687980651855
2011-04-20,8.053790092468262
2011-04-21,8.163143157958984
2011-04-25,8.048325538635254
2011-04-26,8.081128120422363
2011-04-27,7.98271369934082
2011-04-28,8.048325538635254
2011-04-29,8.048325538635254
2011-05-02,7.93350076675415
2011-05-03,7.938971519470215
2011-05-04,7.8733601570129395
2011-05-05,7.846022605895996
2011-05-06,7.81868314743042
2011-05-09,7.769474029541016
2011-05-10,7.791346549987793
2011-05-11,7.736671447753906
2011-05-12,7.698395252227783
2011-05-13,7.561704158782959
2011-05-16,7.452354431152344
2011-05-17,7.326599597930908
2011-05-18,7.386743068695068
2011-05-19,7.441420555114746
2011-05-20,7.321133136749268
2011-05-23,7.255519866943359
2011-05-24,7.157104015350342
2011-05-25,7.1406989097595215
2011-05-26,7.222713470458984
2011-05-27,7.195370197296143
2011-05-31,7.337534427642822
2011-06-01,7.014946460723877
2011-06-02,6.971202373504639
2011-06-03,6.9493327140808105
2011-06-06,6.932932376861572
2011-06-07,6.827969074249268
2011-06-08,6.700911521911621
2011-06-09,6.855589866638184
2011-06-10,6.800346851348877
2011-06-13,6.822444438934326
2011-06-14,6.894261837005615
2011-06-15,6.81139612197876
2011-06-16,6.971600532531738
2011-06-17,7.043414115905762
2011-06-20,7.021317481994629
2011-06-21,6.98264741897583
2011-06-22,6.966076850891113
2011-06-23,6.977122783660889
2011-06-24,6.932931423187256
2011-06-27,7.120756149291992
2011-06-28,7.131802558898926
2011-06-29,7.137330055236816
2011-06-30,7.181521415710449
2011-07-01,7.247809886932373
2011-07-05,7.292004108428955
2011-07-06,7.3306756019592285
2011-07-07,7.325152397155762
2011-07-08,7.269903659820557
2011-07-11,7.131802558898926
2011-07-12,7.126279830932617
2011-07-13,7.21466588973999
2011-07-14,7.082086563110352
2011-07-15,7.054462432861328
2011-07-18,6.905308723449707
2011-07-19,7.126279830932617
2011-07-20,7.098658084869385
2011-07-21,7.181521415710449
2011-07-22,7.104185104370117
2011-07-25,6.943980693817139
2011-07-26,6.955027103424072
2011-07-27,6.921881675720215
2011-07-28,6.910833358764648
2011-07-29,6.805871486663818
2011-08-01,6.932931423187256
2011-08-02,6.861117362976074
2011-08-03,7.004746913909912
2011-08-04,6.739584922790527
2011-08-05,6.767200469970703
2011-08-08,6.325263023376465
2011-08-09,6.496514797210693
2011-08-10,5.982760429382324
2011-08-11,6.3418354988098145
2011-08-12,6.308689594268799
2011-08-15,6.369457721710205
2011-08-16,6.352883815765381
2011-08-17,6.380505084991455
2011-08-18,6.032476902008057
2011-08-19,5.92751932144165
2011-08-22,5.899896621704102
2011-08-23,6.192678451538086
2011-08-24,6.231350898742676
2011-08-25,6.148486137390137
2011-08-26,6.192678451538086
2011-08-29,6.4357476234436035
2011-08-30,6.402604103088379
2011-08-31,6.3418354988098145
2011-09-01,6.115340709686279
2011-09-02,5.861224174499512
2011-09-06,5.772839069366455
2011-09-07,6.125250816345215
2011-09-08,5.957433700561523
2011-09-09,5.918276309967041
2011-09-12,6.074906826019287
2011-09-13,6.11406135559082
2011-09-14,6.175594806671143
2011-09-15,6.142031669616699
2011-09-16,6.2650957107543945
2011-09-19,6.102873802185059
2011-09-20,5.873530387878418
2011-09-21,5.789618015289307
2011-09-22,5.688930988311768
2011-09-23,5.728087902069092
2011-09-26,5.873530387878418
2011-09-27,5.974218368530273
2011-09-28,5.711306095123291
2011-09-29,6.130843639373779
2011-09-30,6.041343688964844
2011-10-03,6.052532196044922
2011-10-04,6.77972936630249
2011-10-05,6.466475963592529
2011-10-06,6.707007884979248
2011-10-07,6.511223793029785
2011-10-10,6.69022798538208
2011-10-11,6.81888484954834
2011-10-12,6.81888484954834
2011-10-13,6.813290596008301
2011-10-14,6.762945652008057
2011-10-17,6.550382614135742
2011-10-18,6.969918727874756
2011-10-19,6.7853217124938965
2011-10-20,7.01466703414917
2011-10-21,7.132139205932617
2011-10-24,7.232828617095947
2011-10-25,7.092983722686768
2011-10-26,7.104173183441162
2011-10-27,7.5125226974487305
2011-10-28,6.947545051574707
2011-10-31,6.858041286468506
2011-11-01,6.455288410186768
2011-11-02,6.651070594787598
2011-11-03,6.852447986602783
2011-11-04,6.695821762084961
2011-11-07,6.84126091003418
2011-11-08,6.986701488494873
2011-11-09,6.824482440948486
2011-11-10,6.813290596008301
2011-11-11,6.886011123657227
2011-11-14,6.6734442710876465
2011-11-15,6.8076958656311035
2011-11-16,6.802103519439697
2011-11-17,6.8076958656311035
2011-11-18,6.886011123657227
2011-11-21,6.734978199005127
2011-11-22,6.684632778167725
2011-11-23,6.4161295890808105
2011-11-25,6.281877040863037
2011-11-28,6.679041385650635
2011-11-29,6.656664848327637
2011-11-30,7.2384233474731445
2011-12-01,6.986701488494873
2011-12-02,7.048234939575195
2011-12-05,7.1209540367126465
2011-12-06,7.092983722686768
2011-12-07,7.092983722686768
2011-12-08,6.770833969116211
2011-12-09,6.99125337600708
2011-12-12,6.979945659637451
2011-12-13,6.900822639465332
2011-12-14,7.053421974182129
2011-12-15,7.166456699371338
2011-12-16,7.143850326538086
2011-12-19,7.070376396179199
2011-12-20,7.279491424560547
2011-12-21,7.251234531402588
2011-12-22,7.324706077575684
2011-12-23,7.256886959075928
2011-12-27,7.324706077575684
2011-12-28,7.081680774688721
2011-12-29,7.268192291259766
2011-12-30,7.13819694519043
2012-01-03,7.251234531402588
2012-01-04,7.3586201667785645
2012-01-05,7.347314357757568
2012-01-06,7.313403129577637
2012-01-09,7.2851457595825195
2012-01-10,7.347314357757568
2012-01-11,7.364269256591797
2012-01-12,7.347314357757568
2012-01-13,7.2851457595825195
2012-01-17,7.352963924407959
2012-01-18,7.420784950256348
2012-01-19,7.403831481933594
2012-01-20,7.567730903625488
2012-01-23,7.539472579956055
2012-01-24,7.460346698760986
2012-01-25,7.364269256591797
2012-01-26,7.426438331604004
2012-01-27,7.612947463989258
2012-01-30,7.511213302612305
2012-01-31,7.403831481933594
2012-02-01,7.443393707275391
2012-02-02,7.36992073059082
2012-02-03,7.607296943664551
2012-02-06,7.550777912139893
2012-02-07,7.499914169311523
2012-02-08,7.579035758972168
2012-02-09,7.539472579956055
2012-02-10,7.454695701599121
2012-02-13,7.590341567993164
2012-02-14,7.567730903625488
2012-02-15,7.556429386138916
2012-02-16,7.601644515991211
2012-02-17,7.601644515991211
2012-02-21,7.443393707275391
2012-02-22,7.245580673217773
2012-02-23,7.5055646896362305
2012-02-24,7.471654891967773
2012-02-27,7.499914169311523
2012-02-28,7.460346698760986
2012-02-29,7.319052219390869
2012-03-01,7.34166145324707
2012-03-02,7.313403129577637
2012-03-05,7.36992073059082
2012-03-06,7.296446323394775
2012-03-07,7.420784950256348
2012-03-08,7.506410598754883
2012-03-09,7.597743988037109
2012-03-12,7.6548285484313965
2012-03-13,7.808949947357178
2012-03-14,7.8032426834106445
2012-03-15,7.963074684143066
2012-03-16,7.974492073059082
2012-03-19,8.134323120117188
2012-03-20,8.014449119567871
2012-03-21,7.87174129486084
2012-03-22,7.826077938079834
2012-03-23,7.928825378417969
2012-03-26,7.945947647094727
2012-03-27,7.854617118835449
2012-03-28,7.820369243621826
2012-03-29,7.820369243621826
2012-03-30,7.683370590209961
2012-04-02,7.843201160430908
2012-04-03,7.7632856369018555
2012-04-04,7.506410598754883
2012-04-05,7.432204246520996
2012-04-09,7.32945442199707
2012-04-10,7.278076648712158
2012-04-11,7.386533737182617
2012-04-12,7.403661727905273
2012-04-13,7.209582805633545
2012-04-16,7.340868949890137
2012-04-17,7.375121593475342
2012-04-18,7.243831634521484
2012-04-19,7.175329685211182
2012-04-20,7.215286731719971
2012-04-23,7.175329685211182
2012-04-24,7.352287769317627
2012-04-25,7.494994640350342
2012-04-26,7.4607439041137695
2012-04-27,7.494994640350342
2012-04-30,7.43791389465332
2012-05-01,7.420784950256348
2012-05-02,7.569205284118652
2012-05-03,7.6662445068359375
2012-05-04,7.540663242340088
2012-05-07,7.70620059967041
2012-05-08,7.8146586418151855
2012-05-09,7.649118423461914
2012-05-10,7.70620059967041
2012-05-11,7.717617034912109
2012-05-14,7.671950340270996
2012-05-15,7.614868640899658
2012-05-16,7.574909687042236
2012-05-17,7.574909687042236
2012-05-18,7.443619728088379
2012-05-21,7.534953594207764
2012-05-22,7.534953594207764
2012-05-23,7.569205284118652
2012-05-24,7.534953594207764
2012-05-25,7.4607439041137695
2012-05-29,7.443619728088379
2012-05-30,7.380828857421875
2012-05-31,7.363702297210693
2012-06-01,7.198163986206055
2012-06-04,7.278076648712158
2012-06-05,7.175329685211182
2012-06-06,7.307992458343506
2012-06-07,7.40604829788208
2012-06-08,7.4694976806640625
2012-06-11,7.2618489265441895
2012-06-12,7.313759803771973
2012-06-13,7.267618179321289
2012-06-14,7.365671634674072
2012-06-15,7.5271759033203125
2012-06-18,7.394513130187988
2012-06-19,7.682909965515137
2012-06-20,7.5733160972595215
2012-06-21,7.55601692199707
2012-06-22,7.66560697555542
2012-06-25,7.579089164733887
2012-06-26,7.5906219482421875
2012-06-27,7.717517852783203
2012-06-28,7.775195121765137
2012-06-29,7.861715316772461
2012-07-02,7.936697959899902
2012-07-03,7.925164222717285
2012-07-05,7.8963236808776855
2012-07-06,7.815573215484619
2012-07-09,7.775195121765137
2012-07-10,7.786730766296387
2012-07-11,7.752123832702637
2012-07-12,7.734822750091553
2012-07-13,7.948235034942627
2012-07-16,7.948235034942627
2012-07-17,8.011680603027344
2012-07-18,7.873249530792236
2012-07-19,7.804036617279053
2012-07-20,7.746358871459961
2012-07-23,7.71174955368042
2012-07-24,7.677139759063721
2012-07-25,7.948235034942627
2012-07-26,8.04629135131836
2012-07-27,8.10396957397461
2012-07-30,8.1904878616333
2012-07-31,8.138581275939941
2012-08-01,7.925164222717285
2012-08-02,7.95400333404541
2012-08-03,8.132810592651367
2012-08-06,8.138581275939941
2012-08-07,8.31738567352295
2012-08-08,8.31738567352295
2012-08-09,8.398134231567383
2012-08-10,8.334688186645508
2012-08-13,8.351993560791016
2012-08-14,8.328917503356934
2012-08-15,8.478888511657715
2012-08-16,8.51926326751709
2012-08-17,8.605781555175781
2012-08-20,8.674996376037598
2012-08-21,8.749980926513672
2012-08-22,8.796123504638672
2012-08-23,8.744210243225098
2012-08-24,8.81342601776123
2012-08-27,8.888410568237305
2012-08-28,8.888410568237305
2012-08-29,8.928786277770996
2012-08-30,8.801888465881348
2012-08-31,8.790355682373047
2012-09-04,8.709604263305664
2012-09-05,8.686334609985352
2012-09-06,8.75033187866211
2012-09-07,8.773601531982422
2012-09-10,8.808511734008789
2012-09-11,8.779423713684082
2012-09-12,8.808511734008789
2012-09-13,8.90159797668457
2012-09-14,9.047049522399902
2012-09-17,9.151775360107422
2012-09-18,9.11104965209961
2012-09-19,8.965598106384277
2012-09-20,9.012142181396484
2012-09-21,9.1925048828125
2012-09-24,9.256501197814941
2012-09-25,9.180863380432129
2012-09-26,9.180863380432129
2012-09-27,9.175045013427734
2012-09-28,9.1925048828125
2012-10-01,9.23904800415039
2012-10-02,9.163411140441895
2012-10-03,9.134320259094238
2012-10-04,9.204137802124023
2012-10-05,9.256501197814941
2012-10-08,9.186684608459473
2012-10-09,9.116866111755371
2012-10-10,9.262316703796387
2012-10-11,9.355406761169434
2012-10-12,9.256501197814941
2012-10-15,9.396132469177246
2012-10-16,9.448494911193848
2012-10-17,9.500856399536133
2012-10-18,9.273953437805176
2012-10-19,9.099413871765137
2012-10-22,9.326319694519043
2012-10-23,9.343771934509277
2012-10-24,9.227413177490234
2012-10-25,9.058688163757324
2012-10-26,9.134320259094238
2012-10-31,9.029595375061035
2012-11-01,9.035411834716797
2012-11-02,8.94814395904541
2012-11-05,9.017959594726562
2012-11-06,9.11104965209961
2012-11-07,8.75033187866211
2012-11-08,8.58742618560791
2012-11-09,8.610698699951172
2012-11-12,8.5816068649292
2012-11-13,8.47688102722168
2012-11-14,8.313980102539062
2012-11-15,8.215070724487305
2012-11-16,8.319796562194824
2012-11-19,8.494338989257812
2012-11-20,8.366338729858398
2012-11-21,8.377974510192871
2012-11-23,8.436156272888184
2012-11-26,8.482702255249023
2012-11-27,8.383793830871582
2012-11-28,8.424521446228027
2012-11-29,8.727058410644531
2012-11-30,8.70378589630127
2012-12-03,8.680514335632324
2012-12-04,8.796875953674316
2012-12-05,8.867297172546387
2012-12-06,8.855559349060059
2012-12-07,8.779269218444824
2012-12-10,8.873164176940918
2012-12-11,9.002273559570312
2012-12-12,8.843823432922363
2012-12-13,8.820347785949707
2012-12-14,8.832086563110352
2012-12-17,8.90837574005127
2012-12-18,9.025745391845703
2012-12-19,8.978798866271973
2012-12-20,8.949454307556152
2012-12-21,8.925985336303711
2012-12-24,8.920111656188965
2012-12-26,8.955327033996582
2012-12-27,9.049219131469727
2012-12-28,8.93771743774414
2012-12-31,9.002273559570312
2013-01-02,9.207667350769043
2013-01-03,9.154853820800781
2013-01-04,9.154853820800781
2013-01-07,9.213537216186523
2013-01-08,9.348515510559082
2013-01-09,9.342645645141602
2013-01-10,9.366118431091309
2013-01-11,9.307435035705566
2013-01-14,9.23701286315918
2013-01-15,9.143115997314453
2013-01-16,9.055088996887207
2013-01-17,9.131382942199707
2013-01-18,9.137249946594238
2013-01-22,9.213537216186523
2013-01-23,9.107906341552734
2013-01-24,9.025745391845703
2013-01-25,8.93185043334961
2013-01-28,9.008143424987793
2013-01-29,9.096171379089355
2013-01-30,8.9905366897583
2013-01-31,9.295700073242188
2013-02-01,9.418936729431152
2013-02-04,9.19593334197998
2013-02-05,9.295700073242188
2013-02-06,9.401331901550293
2013-02-07,9.289827346801758
2013-02-08,9.348515510559082
2013-02-11,9.407197952270508
2013-02-12,9.49522590637207
2013-02-13,9.506965637207031
2013-02-14,9.430672645568848
2013-02-15,9.313302040100098
2013-02-19,9.665414810180664
2013-02-20,9.348515510559082
2013-02-21,9.483491897583008
2013-02-22,9.518697738647461
2013-02-25,9.33090877532959
2013-02-26,9.383723258972168
2013-02-27,9.401331901550293
2013-02-28,9.272225379943848
2013-03-01,9.436540603637695
2013-03-04,9.35438346862793
2013-03-05,9.389591217041016
2013-03-06,9.466506958007812
2013-03-07,9.57300853729248
2013-03-08,9.602591514587402
2013-03-11,9.460590362548828
2013-03-12,9.454673767089844
2013-03-13,9.567091941833496
2013-03-14,9.661755561828613
2013-03-15,9.649923324584961
2013-03-18,9.620341300964355
2013-03-19,9.726838111877441
2013-03-20,9.821501731872559
2013-03-21,9.768250465393066
2013-03-22,9.685422897338867
2013-03-25,9.715004920959473
2013-03-26,9.862918853759766
2013-03-27,9.939831733703613
2013-03-28,10.02266788482666
2013-04-01,9.70317268371582
2013-04-02,9.578926086425781
2013-04-03,9.58484172821045
2013-04-04,9.62625789642334
2013-04-05,9.460590362548828
2013-04-08,9.60850715637207
2013-04-09,9.466506958007812
2013-04-10,9.661755561828613
2013-04-11,9.644004821777344
2013-04-12,9.649923324584961
2013-04-15,9.383676528930664
2013-04-16,9.53159236907959
2013-04-17,9.401427268981934
2013-04-18,9.365927696228027
2013-04-19,9.513842582702637
2013-04-22,9.442843437194824
2013-04-23,9.679505348205566
2013-04-24,9.105598449707031
2013-04-25,9.081933975219727
2013-04-26,9.028684616088867
2013-04-29,8.993184089660645
2013-04-30,8.981350898742676
2013-05-01,8.916267395019531
2013-05-02,8.98726749420166
2013-05-03,9.052350044250488
2013-05-06,9.164767265319824
2013-05-07,9.30084228515625
2013-05-08,9.277179718017578
2013-05-09,9.170681953430176
2013-05-10,9.1115140914917
2013-05-13,9.129264831542969
2013-05-14,9.283092498779297
2013-05-15,9.283092498779297
2013-05-16,9.425094604492188
2013-05-17,9.30084228515625
2013-05-20,9.223928451538086
2013-05-21,9.229846000671387
2013-05-22,9.34226131439209
2013-05-23,9.229846000671387
2013-05-24,9.29493236541748
2013-05-28,9.312678337097168
2013-05-29,9.164767265319824
2013-05-30,9.324508666992188
2013-05-31,9.247594833374023
2013-06-03,9.389591217041016
2013-06-04,9.283092498779297
2013-06-05,9.217469215393066
2013-06-06,9.247303009033203
2013-06-07,9.330822944641113
2013-06-10,9.420313835144043
2013-06-11,9.330822944641113
2013-06-12,9.229399681091309
2013-06-13,9.360651016235352
2013-06-14,9.366618156433105
2013-06-17,9.539631843566895
2013-06-18,9.551566123962402
2013-06-19,9.432249069213867
2013-06-20,9.390483856201172
2013-06-21,9.497871398925781
2013-06-24,9.426281929016113
2013-06-25,9.65298843383789
2013-06-26,9.712648391723633
2013-06-27,9.867765426635742
2013-06-28,9.814070701599121
2013-07-01,9.945321083068848
2013-07-02,10.088505744934082
2013-07-03,10.136231422424316
2013-07-05,10.339075088500977
2013-07-08,10.404706954956055
2013-07-09,10.631412506103516
2013-07-10,10.601580619812012
2013-07-11,10.553853988647461
2013-07-12,10.54788875579834
2013-07-15,10.703004837036133
2013-07-16,10.667204856872559
2013-07-17,10.65527629852295
2013-07-18,10.881980895996094
2013-07-19,10.881980895996094
2013-07-22,10.941644668579102
2013-07-23,10.941644668579102
2013-07-24,11.186247825622559
2013-07-25,11.37716007232666
2013-07-26,11.466653823852539
2013-07-29,11.353299140930176
2013-07-30,11.359265327453613
2013-07-31,11.311535835266113
2013-08-01,11.544210433959961
2013-08-02,11.58000659942627
2013-08-05,11.669496536254883
2013-08-06,11.562106132507324
2013-08-07,11.502446174621582
2013-08-08,11.5501708984375
2013-08-09,11.57403564453125
2013-08-12,11.603866577148438
2013-08-13,11.508415222167969
2013-08-14,11.484546661376953
2013-08-15,11.335399627685547
2013-08-16,11.353299140930176
2013-08-19,11.245906829833984
2013-08-20,11.353299140930176
2013-08-21,11.126591682434082
2013-08-22,11.335399627685547
2013-08-23,11.365228652954102
2013-08-26,11.317502975463867
2013-08-27,10.774596214294434
2013-08-28,10.828289985656738
2013-08-29,10.864084243774414
2013-08-30,10.67913818359375
2013-09-03,10.822321891784668
2013-09-04,10.936494827270508
2013-09-05,11.01461410522461
2013-09-06,10.900442123413086
