Date,ASO
2021-02-12,24.73004722595215
2021-02-16,25.322330474853516
2021-02-17,24.438764572143555
2021-02-18,24.419347763061523
2021-02-19,24.419347763061523
2021-02-22,23.79793930053711
2021-02-23,23.817359924316406
2021-02-24,24.166900634765625
2021-02-25,24.016403198242188
2021-02-26,23.263916015625
2021-03-01,23.44839859008789
2021-03-02,23.84648895263672
2021-03-03,24.477602005004883
2021-03-04,24.914533615112305
2021-03-05,23.827070236206055
2021-03-08,26.1767635345459
2021-03-09,24.36109161376953
2021-03-10,23.865903854370117
2021-03-11,24.273704528808594
2021-03-12,24.953369140625
2021-03-15,24.788305282592773
2021-03-16,23.54549217224121
2021-03-17,24.429058074951172
2021-03-18,24.36109161376953
2021-03-19,24.914533615112305
2021-03-22,24.963075637817383
2021-03-23,23.749393463134766
2021-03-24,22.9046688079834
2021-03-25,23.234790802001953
2021-03-26,23.933870315551758
2021-03-29,23.56491470336914
2021-03-30,26.099090576171875
2021-03-31,26.205894470214844
2021-04-01,28.196338653564453
2021-04-05,30.7790584564209
2021-04-06,30.235328674316406
2021-04-07,29.885784149169922
2021-04-08,28.206045150756836
2021-04-09,29.94404411315918
2021-04-12,31.35191535949707
2021-04-13,30.7596378326416
2021-04-14,29.924625396728516
2021-04-15,29.652753829956055
2021-04-16,29.876073837280273
2021-04-19,30.992666244506836
2021-04-20,30.48777198791504
2021-04-21,30.235328674316406
2021-04-22,29.63334083557129
2021-04-23,31.177148818969727
2021-04-26,30.507186889648438
2021-04-27,30.516902923583984
2021-04-28,30.079973220825195
2021-04-29,29.905202865600586
2021-04-30,29.914913177490234
2021-05-03,30.27416229248047
2021-05-04,29.905202865600586
2021-05-05,32.32286071777344
2021-05-06,33.021949768066406
2021-05-07,32.827754974365234
2021-05-10,32.332576751708984
2021-05-11,34.0511589050293
2021-05-12,32.963687896728516
2021-05-13,33.798709869384766
2021-05-14,34.58516311645508
2021-05-17,34.332725524902344
2021-05-18,34.08027267456055
2021-05-19,33.23555374145508
2021-05-20,33.10932922363281
2021-05-21,32.79862594604492
2021-05-24,32.6821174621582
2021-05-25,32.41025161743164
2021-05-26,34.25505065917969
2021-05-27,34.954132080078125
2021-05-28,35.4687385559082
2021-06-01,36.167816162109375
2021-06-02,35.98333740234375
2021-06-03,35.69205093383789
2021-06-04,36.04159164428711
2021-06-07,36.68242263793945
2021-06-08,38.49809265136719
2021-06-09,38.74083709716797
2021-06-10,38.86705017089844
2021-06-11,40.49824905395508
2021-06-14,40.47883224487305
2021-06-15,38.226234436035156
2021-06-16,37.828128814697266
2021-06-17,36.67271041870117
2021-06-18,37.31353759765625
2021-06-21,38.769962310791016
2021-06-22,39.43021011352539
2021-06-23,40.48853302001953
2021-06-24,41.10023880004883
2021-06-25,41.17790985107422
2021-06-28,39.25544357299805
2021-06-29,39.236019134521484
2021-06-30,40.041900634765625
2021-07-01,40.3234748840332
2021-07-02,40.52737808227539
2021-07-06,39.29426574707031
2021-07-07,39.16804504394531
2021-07-08,38.23594665527344
2021-07-09,38.85735321044922
2021-07-12,39.25544357299805
2021-07-13,37.449462890625
2021-07-14,37.323238372802734
2021-07-15,35.73088836669922
2021-07-16,34.711395263671875
2021-07-19,34.284183502197266
2021-07-20,35.827999114990234
2021-07-21,37.09022903442383
2021-07-22,35.98333740234375
2021-07-23,36.148399353027344
2021-07-26,35.67263412475586
2021-07-27,34.93471145629883
2021-07-28,35.25513458251953
2021-07-29,36.099857330322266
2021-07-30,35.973628997802734
2021-08-02,35.69205093383789
2021-08-03,35.58525085449219
2021-08-04,33.70160675048828
2021-08-05,33.730743408203125
2021-08-06,34.225921630859375
2021-08-09,32.9734001159668
2021-08-10,34.75994110107422
2021-08-11,36.051300048828125
2021-08-12,36.46881866455078
2021-08-13,35.818275451660156
2021-08-16,36.255210876464844
2021-08-17,34.86674880981445
2021-08-18,34.65314483642578
2021-08-19,34.01230239868164
2021-08-20,36.00276184082031
2021-08-23,37.21644973754883
2021-08-24,38.45924758911133
2021-08-25,40.86721420288086
2021-08-26,41.50803756713867
2021-08-27,40.96430587768555
2021-08-30,42.1391487121582
2021-08-31,42.983882904052734
2021-09-01,43.16835403442383
2021-09-02,43.26544952392578
2021-09-03,43.22661590576172
2021-09-07,43.8286018371582
2021-09-08,42.1391487121582
2021-09-09,42.7896842956543
2021-09-10,44.41117477416992
2021-09-13,44.8189697265625
2021-09-14,43.9936637878418
2021-09-15,44.5859375
2021-09-16,44.72187805175781
2021-09-17,42.8576545715332
2021-09-20,41.8187370300293
2021-09-21,41.4594841003418
2021-09-22,41.372100830078125
2021-09-23,41.06139373779297
2021-09-24,40.886619567871094
2021-09-27,41.517738342285156
2021-09-28,40.575923919677734
2021-09-29,39.915679931640625
2021-09-30,38.85735321044922
2021-10-01,39.02240753173828
2021-10-04,39.29426574707031
2021-10-05,38.769962310791016
2021-10-06,39.71177673339844
2021-10-07,40.702144622802734
2021-10-08,39.498172760009766
2021-10-11,39.10979461669922
2021-10-12,38.53693389892578
2021-10-13,39.702064514160156
2021-10-14,39.857425689697266
2021-10-15,39.28456115722656
2021-10-18,40.032196044921875
2021-10-19,39.672935485839844
2021-10-20,40.29435729980469
2021-10-21,41.012847900390625
2021-10-22,42.0517692565918
2021-10-25,43.323707580566406
2021-10-26,43.03242492675781
2021-10-27,41.44977569580078
2021-10-28,41.721641540527344
2021-10-29,41.537166595458984
2021-11-01,41.20703887939453
2021-11-02,42.6246223449707
2021-11-03,45.615142822265625
2021-11-04,45.12966537475586
2021-11-05,44.644195556640625
2021-11-08,45.14909362792969
2021-11-09,45.993812561035156
2021-11-10,44.207271575927734
2021-11-11,45.3238639831543
2021-11-12,45.73166275024414
2021-11-15,46.4890022277832
2021-11-16,46.595802307128906
2021-11-17,46.66376876831055
2021-11-18,48.29496765136719
2021-11-19,48.68333053588867
2021-11-22,47.15895080566406
2021-11-23,46.964759826660156
2021-11-24,45.74137878417969
2021-11-26,44.69274139404297
2021-11-29,44.828670501708984
2021-11-30,43.323707580566406
2021-12-01,41.91583251953125
2021-12-02,41.80902862548828
2021-12-03,40.06132507324219
2021-12-06,40.702144622802734
2021-12-07,42.25566864013672
2021-12-08,42.100311279296875
2021-12-09,41.974090576171875
2021-12-10,45.537471771240234
2021-12-13,41.28471374511719
2021-12-14,40.83808135986328
2021-12-15,41.35268020629883
2021-12-16,37.88639831542969
2021-12-17,38.87675857543945
2021-12-20,37.362083435058594
2021-12-21,39.002986907958984
2021-12-22,39.12921905517578
2021-12-23,38.96414566040039
2021-12-27,40.546791076660156
2021-12-28,39.779754638671875
2021-12-29,40.216670989990234
2021-12-30,41.478904724121094
2021-12-31,42.6246223449707
2022-01-03,42.925621032714844
2022-01-04,41.83815002441406
2022-01-05,40.410865783691406
2022-01-06,40.60505676269531
2022-01-07,39.488460540771484
2022-01-10,37.4300422668457
2022-01-11,38.352447509765625
2022-01-12,39.0126953125
2022-01-13,38.896183013916016
2022-01-14,37.294124603271484
2022-01-18,37.721336364746094
2022-01-19,37.64366149902344
2022-01-20,36.11927032470703
2022-01-21,35.27455139160156
2022-01-24,37.2844123840332
2022-01-25,36.633872985839844
2022-01-26,35.827999114990234
2022-01-27,35.80857467651367
2022-01-28,36.5659065246582
2022-01-31,37.7698860168457
2022-02-01,39.245723724365234
2022-02-02,38.284488677978516
2022-02-03,36.28432846069336
2022-02-04,35.69205093383789
2022-02-07,35.96392059326172
2022-02-08,37.235862731933594
2022-02-09,37.87668991088867
2022-02-10,36.77952194213867
2022-02-11,35.42990493774414
2022-02-14,33.33265686035156
2022-02-15,35.128902435302734
2022-02-16,34.284183502197266
2022-02-17,33.128753662109375
2022-02-18,33.27439880371094
2022-02-22,32.206356048583984
2022-02-23,30.837316513061523
2022-02-24,31.740299224853516
2022-02-25,32.06071090698242
2022-02-28,31.429590225219727
2022-03-01,29.759563446044922
2022-03-02,31.35191535949707
2022-03-03,31.20627212524414
2022-03-04,31.167434692382812
2022-03-07,29.079896926879883
2022-03-08,30.012008666992188
2022-03-09,31.779138565063477
2022-03-10,31.76942253112793
2022-03-11,30.7596378326416
2022-03-14,33.42003631591797
2022-03-15,34.75994110107422
2022-03-16,35.115089416503906
2022-03-17,35.65995788574219
2022-03-18,37.60593032836914
2022-03-21,36.07834243774414
2022-03-22,37.18755340576172
2022-03-23,36.535640716552734
2022-03-24,36.311851501464844
2022-03-25,35.5432014465332
2022-03-28,35.21238327026367
2022-03-29,38.462162017822266
2022-03-30,38.11188507080078
2022-03-31,38.335670471191406
2022-04-01,37.7616081237793
2022-04-04,37.55728530883789
2022-04-05,37.109703063964844
2022-04-06,36.30213928222656
2022-04-07,37.459983825683594
2022-04-08,37.596195220947266
2022-04-11,37.518367767333984
2022-04-12,38.04376220703125
2022-04-13,39.12378692626953
2022-04-14,39.18216323852539
2022-04-18,38.90000534057617
2022-04-19,40.58326721191406
2022-04-20,41.04057693481445
2022-04-21,39.882713317871094
2022-04-22,37.93674850463867
2022-04-25,38.647029876708984
2022-04-26,37.12916946411133
2022-04-27,36.49672317504883
2022-04-28,37.732418060302734
2022-04-29,36.35078048706055
2022-05-02,37.18755340576172
2022-05-03,37.897830963134766
2022-05-04,38.50108337402344
2022-05-05,37.75188064575195
2022-05-06,36.662132263183594
2022-05-09,34.99833297729492
2022-05-10,34.842647552490234
2022-05-11,33.558311462402344
2022-05-12,34.29777526855469
2022-05-13,35.630760192871094
2022-05-16,35.1053581237793
2022-05-17,36.029685974121094
2022-05-18,31.388545989990234
2022-05-19,30.697723388671875
2022-05-20,29.997173309326172
2022-05-23,29.41338348388672
2022-05-24,26.864160537719727
2022-05-25,30.23069190979004
2022-05-26,33.06208038330078
2022-05-27,33.48046875
2022-05-31,32.60477828979492
2022-06-01,32.97451400756836
2022-06-02,34.784271240234375
2022-06-03,33.79182815551758
2022-06-06,34.609127044677734
2022-06-07,37.654579162597656
2022-06-08,37.18755340576172
2022-06-09,36.837276458740234
2022-06-10,35.640499114990234
2022-06-13,32.60477828979492
2022-06-14,33.3150634765625
2022-06-15,34.16829299926758
2022-06-16,32.305809020996094
2022-06-17,33.49545669555664
2022-06-21,35.16291427612305
2022-06-22,35.16291427612305
2022-06-23,35.8065071105957
2022-06-24,37.66897964477539
2022-06-27,37.347190856933594
2022-06-28,35.90400314331055
2022-06-29,35.006900787353516
2022-06-30,34.655853271484375
2022-07-01,34.119537353515625
2022-07-05,35.650482177734375
2022-07-06,34.92888259887695
2022-07-07,36.75236129760742
2022-07-08,37.1911735534668
2022-07-11,36.45983123779297
2022-07-12,37.0449104309082
2022-07-13,37.78599548339844
2022-07-14,37.483707427978516
2022-07-15,38.80987548828125
2022-07-18,39.03414535522461
2022-07-19,40.46758270263672
2022-07-20,41.832763671875
2022-07-21,42.486083984375
2022-07-22,42.36907196044922
2022-07-25,41.8132438659668
2022-07-26,38.96589660644531
2022-07-27,39.7557373046875
2022-07-28,41.101409912109375
2022-07-29,41.95952224731445
2022-08-01,42.76886749267578
2022-08-02,42.19355010986328
2022-08-03,42.80788040161133
2022-08-04,41.930267333984375
2022-08-05,41.98876953125
2022-08-08,43.61722946166992
2022-08-09,41.42319869995117
2022-08-10,43.76350021362305
2022-08-11,45.343196868896484
2022-08-12,45.83076477050781
2022-08-15,46.123294830322266
2022-08-16,47.25443649291992
2022-08-17,46.4450798034668
2022-08-18,46.07453918457031
2022-08-19,45.46021270751953
2022-08-22,44.2218017578125
2022-08-23,44.182796478271484
2022-08-24,44.0657844543457
2022-08-25,45.089664459228516
2022-08-26,43.26618957519531
2022-08-29,43.65623092651367
2022-08-30,42.9053840637207
2022-08-31,42.00827407836914
2022-09-01,42.17404556274414
2022-09-02,41.65723419189453
2022-09-06,40.88689041137695
2022-09-07,46.62060546875
2022-09-08,47.078914642333984
2022-09-09,48.327064514160156
2022-09-12,49.409454345703125
2022-09-13,47.25443649291992
2022-09-14,46.69287109375
2022-09-15,46.92726135253906
2022-09-16,46.05805969238281
2022-09-19,47.20072555541992
2022-09-20,46.02876663208008
2022-09-21,44.88610076904297
2022-09-22,43.93877410888672
2022-09-23,43.255126953125
2022-09-26,41.90736389160156
2022-09-27,44.26105880737305
2022-09-28,46.51707458496094
2022-09-29,44.10478973388672
2022-09-30,41.19442367553711
2022-10-03,43.09885787963867
2022-10-04,44.53451156616211
2022-10-05,44.44660949707031
2022-10-06,44.641944885253906
2022-10-07,43.51880645751953
2022-10-10,42.77656936645508
2022-10-11,43.07933044433594
2022-10-12,43.860626220703125
2022-10-13,43.792266845703125
2022-10-14,43.050025939941406
2022-10-17,43.5871696472168
2022-10-18,44.34894943237305
2022-10-19,42.35662078857422
2022-10-20,41.26279067993164
2022-10-21,41.95619583129883
2022-10-24,43.216060638427734
2022-10-25,44.45637893676758
2022-10-26,43.61647033691406
2022-10-27,42.805870056152344
2022-10-28,43.4992790222168
2022-10-31,43.00119400024414
2022-11-01,43.08909225463867
2022-11-02,41.4092903137207
2022-11-03,40.69633865356445
2022-11-04,41.05769348144531
2022-11-07,42.171058654785156
2022-11-08,40.911190032958984
2022-11-09,40.71587371826172
2022-11-10,42.395687103271484
2022-11-11,43.274654388427734
2022-11-14,44.06572341918945
2022-11-15,46.93703079223633
2022-11-16,43.704368591308594
2022-11-17,46.233856201171875
2022-11-18,46.966331481933594
2022-11-21,47.64019775390625
2022-11-22,49.62277603149414
2022-11-23,50.794734954833984
2022-11-25,50.34548568725586
2022-11-28,49.730201721191406
2022-11-29,48.88053512573242
2022-11-30,49.30049133300781
2022-12-01,48.3238525390625
2022-12-02,48.75357437133789
2022-12-05,47.11281967163086
2022-12-06,48.1480598449707
2022-12-07,55.541175842285156
2022-12-08,55.21889114379883
2022-12-09,53.17772674560547
2022-12-12,54.12504959106445
2022-12-13,53.54884719848633
2022-12-14,53.58790969848633
2022-12-15,52.25968933105469
2022-12-16,51.32211685180664
2022-12-19,50.27073669433594
2022-12-20,48.979732513427734
2022-12-21,50.00666809082031
2022-12-22,48.676551818847656
2022-12-23,50.27073669433594
2022-12-27,52.36372756958008
2022-12-28,50.71084213256836
2022-12-29,51.258541107177734
2022-12-30,51.38568878173828
2023-01-03,49.66436004638672
2023-01-04,50.6912956237793
2023-01-05,50.58370590209961
2023-01-06,51.4248046875
2023-01-09,52.81361389160156
2023-01-10,53.879669189453125
2023-01-11,53.5275764465332
2023-01-12,54.163291931152344
2023-01-13,54.45670700073242
2023-01-17,54.66209030151367
2023-01-18,53.22438049316406
2023-01-19,51.747562408447266
2023-01-20,52.9603157043457
2023-01-23,53.684059143066406
2023-01-24,53.22438049316406
2023-01-25,53.66449737548828
2023-01-26,54.15351486206055
2023-01-27,54.4273681640625
2023-01-30,55.55209732055664
2023-01-31,57.136512756347656
2023-02-01,58.08519744873047
2023-02-02,60.83345413208008
2023-02-03,61.13665008544922
2023-02-06,59.90433120727539
2023-02-07,58.79915237426758
2023-02-08,57.48859405517578
2023-02-09,56.246498107910156
2023-02-10,56.11935806274414
2023-02-13,57.14628219604492
2023-02-14,56.90178298950195
2023-02-15,58.681793212890625
2023-02-16,59.63048553466797
2023-02-17,61.28335952758789
2023-02-21,57.71354675292969
2023-02-22,58.50574493408203
2023-02-23,58.28080368041992
2023-02-24,58.24168014526367
2023-02-27,58.006954193115234
2023-02-28,57.85047912597656
2023-03-01,58.02651596069336
2023-03-02,57.95805740356445
2023-03-03,59.10234832763672
2023-03-06,57.72332763671875
2023-03-07,59.18059158325195
2023-03-08,59.542457580566406
2023-03-09,59.66959762573242
2023-03-10,58.55465316772461
2023-03-13,57.16584396362305
2023-03-14,58.65245819091797
2023-03-15,58.593772888183594
2023-03-16,63.523033142089844
2023-03-17,61.919071197509766
2023-03-20,62.45698928833008
2023-03-21,63.249183654785156
2023-03-22,62.31877136230469
2023-03-23,62.651763916015625
2023-03-24,63.6115608215332
2023-03-27,62.4754753112793
2023-03-28,62.56361389160156
2023-03-29,61.72134017944336
2023-03-30,61.554840087890625
2023-03-31,63.9053955078125
2023-04-03,65.06106567382812
2023-04-04,61.29041290283203
2023-04-05,62.015159606933594
2023-04-06,61.7507209777832
2023-04-10,63.141456604003906
2023-04-11,64.57138061523438
2023-04-12,66.52037048339844
2023-04-13,66.27552795410156
2023-04-14,65.70747375488281
2023-04-17,63.415687561035156
2023-04-18,65.63890838623047
2023-04-19,66.25592803955078
2023-04-20,66.34407806396484
2023-04-21,65.27653503417969
2023-04-24,66.85336303710938
2023-04-25,64.51261138916016
2023-04-26,63.875999450683594
2023-04-27,62.61259460449219
2023-04-28,62.21104431152344
2023-05-01,59.742958068847656
2023-05-02,61.50587463378906
2023-05-03,60.761531829833984
2023-05-04,59.78214645385742
2023-05-05,59.742958068847656
2023-05-08,59.35121154785156
2023-05-09,59.22389221191406
2023-05-10,59.35121154785156
2023-05-11,58.93006896972656
2023-05-12,58.39140701293945
2023-05-15,57.784183502197266
2023-05-16,54.67950439453125
2023-05-17,57.04964065551758
2023-05-18,57.05942916870117
2023-05-19,52.70113754272461
2023-05-22,51.84906005859375
2023-05-23,51.58462142944336
2023-05-24,50.252655029296875
2023-05-25,49.31242752075195
2023-05-26,48.666038513183594
2023-05-30,47.87272644042969
2023-05-31,47.951080322265625
2023-06-01,47.60829162597656
2023-06-02,50.3114128112793
2023-06-05,47.52994155883789
2023-06-06,48.40159225463867
2023-06-07,50.32120895385742
2023-06-08,49.7531623840332
2023-06-09,49.38098907470703
2023-06-12,49.645423889160156
2023-06-13,50.66399383544922
2023-06-14,49.113861083984375
2023-06-15,48.593875885009766
2023-06-16,47.66183090209961
2023-06-20,48.07390213012695
2023-06-21,48.05427169799805
2023-06-22,49.143287658691406
2023-06-23,48.81952667236328
2023-06-26,50.03608703613281
2023-06-27,52.37110900878906
2023-06-28,51.821693420410156
2023-06-29,52.14545822143555
2023-06-30,53.0284423828125
2023-07-03,52.783172607421875
2023-07-05,53.1363639831543
2023-07-06,52.5280876159668
2023-07-07,54.34312057495117
2023-07-10,56.67323684692383
2023-07-11,56.31513977050781
2023-07-12,57.51206588745117
2023-07-13,56.21702575683594
2023-07-14,55.69704055786133
2023-07-17,55.33403015136719
2023-07-18,54.56876754760742
2023-07-19,55.0102653503418
2023-07-20,54.127281188964844
2023-07-21,53.852569580078125
2023-07-24,54.89253234863281
2023-07-25,55.30459213256836
2023-07-26,56.92341995239258
2023-07-27,56.28569793701172
2023-07-28,57.59056091308594
2023-07-31,58.65996170043945
2023-08-01,57.52188491821289
2023-08-02,56.678138732910156
2023-08-03,57.68867111206055
2023-08-04,57.718109130859375
2023-08-07,57.031333923339844
2023-08-08,54.83366775512695
2023-08-09,54.64726257324219
2023-08-10,54.352935791015625
2023-08-11,54.14690017700195
2023-08-14,55.99136734008789
2023-08-15,56.58002471923828
2023-08-16,55.9030647277832
2023-08-17,54.91216278076172
2023-08-18,56.187591552734375
2023-08-21,54.66687774658203
2023-08-22,50.909263610839844
2023-08-23,48.65274429321289
2023-08-24,48.996124267578125
2023-08-25,48.79990768432617
2023-08-28,48.417274475097656
2023-08-29,48.829345703125
2023-08-30,48.996124267578125
2023-08-31,53.53861999511719
2023-09-01,52.67524719238281
2023-09-05,51.49793243408203
2023-09-06,50.428531646728516
2023-09-07,50.546260833740234
2023-09-08,50.05571365356445
2023-09-11,48.49576950073242
2023-09-12,48.25004577636719
2023-09-13,48.82011413574219
2023-09-14,50.29444885253906
2023-09-15,49.282073974609375
2023-09-18,48.643192291259766
2023-09-19,48.59404754638672
2023-09-20,47.85688400268555
2023-09-21,46.815025329589844
2023-09-22,45.95991134643555
2023-09-25,45.203086853027344
2023-09-26,44.829586029052734
2023-09-27,45.61589431762695
2023-09-28,46.20562744140625
2023-09-29,46.461181640625
2023-10-02,44.9229621887207
2023-10-03,43.61080551147461
2023-10-04,43.74840545654297
2023-10-05,42.81466293334961
2023-10-06,42.976837158203125
2023-10-09,43.21764373779297
2023-10-10,44.70180892944336
2023-10-11,44.61335372924805
2023-10-12,42.88347244262695
2023-10-13,42.50996398925781
2023-10-16,44.5445556640625
2023-10-17,46.313751220703125
2023-10-18,46.37272262573242
2023-10-19,45.822303771972656
2023-10-20,45.21290969848633
2023-10-23,43.02107238769531
2023-10-24,43.15867614746094
2023-10-25,43.85652542114258
2023-10-26,43.650123596191406
2023-10-27,42.52962875366211
2023-10-30,43.18816375732422
2023-10-31,44.07276153564453
2023-11-01,43.81721115112305
2023-11-02,46.08768844604492
2023-11-03,48.009239196777344
2023-11-06,48.12226867675781
2023-11-07,48.03380584716797
2023-11-08,46.471012115478516
2023-11-09,44.5445556640625
2023-11-10,44.88855743408203
2023-11-13,44.043277740478516
2023-11-14,47.16886520385742
2023-11-15,48.41713333129883
2023-11-16,46.9526252746582
2023-11-17,48.839778900146484
2023-11-20,47.34578323364258
2023-11-21,47.365440368652344
2023-11-22,47.5816764831543
2023-11-24,48.859439849853516
2023-11-27,48.25986862182617
2023-11-28,48.01414108276367
2023-11-29,49.67523956298828
2023-11-30,49.99958038330078
2023-12-01,54.22601318359375
2023-12-04,55.022151947021484
2023-12-05,53.675594329833984
2023-12-06,53.80337142944336
2023-12-07,54.59950256347656
2023-12-08,55.00249099731445
2023-12-11,55.484107971191406
2023-12-12,55.57270812988281
2023-12-13,57.384117126464844
2023-12-14,59.953556060791016
2023-12-15,60.111061096191406
2023-12-18,60.01261520385742
2023-12-19,62.57221221923828
2023-12-20,61.33179473876953
2023-12-21,62.66081237792969
2023-12-22,61.43024444580078
2023-12-26,63.468074798583984
2023-12-27,65.10226440429688
2023-12-28,65.11211395263672
2023-12-29,64.97429656982422
2024-01-02,66.37222290039062
2024-01-03,62.93646240234375
2024-01-04,63.34992980957031
2024-01-05,63.37946319580078
2024-01-08,63.93076705932617
2024-01-09,62.99553298950195
2024-01-10,62.59190368652344
2024-01-11,62.03076171875
2024-01-12,61.125057220458984
2024-01-16,62.650970458984375
2024-01-17,61.617286682128906
2024-01-18,62.54267501831055
2024-01-19,61.94215393066406
2024-01-22,64.73802185058594
2024-01-23,64.31470489501953
2024-01-24,63.89139175415039
2024-01-25,63.77325439453125
2024-01-26,63.88153839111328
2024-01-29,64.49190521240234
2024-01-30,63.94553756713867
2024-01-31,61.7551155090332
2024-02-01,63.359779357910156
2024-02-02,63.4779167175293
2024-02-05,61.82402420043945
2024-02-06,62.42454147338867
2024-02-07,63.310550689697266
2024-02-08,65.30901336669922
2024-02-09,66.95304107666016
2024-02-12,69.73906707763672
2024-02-13,66.95304107666016
2024-02-14,66.72662353515625
2024-02-15,67.4945068359375
2024-02-16,67.98674011230469
2024-02-20,68.5774154663086
2024-02-21,67.93751525878906
2024-02-22,68.69554901123047
2024-02-23,69.79814910888672
2024-02-26,70.1230239868164
2024-02-27,72.00332641601562
2024-02-28,72.49555206298828
2024-02-29,73.55877685546875
2024-03-01,73.991943359375
2024-03-04,73.61784362792969
2024-03-05,73.322509765625
2024-03-06,70.39866638183594
2024-03-07,69.7193832397461
2024-03-08,69.10901641845703
2024-03-11,67.34683227539062
2024-03-12,66.22454071044922
2024-03-13,68.23285675048828
2024-03-14,70.1427001953125
2024-03-15,70.05410766601562
2024-03-18,71.00901794433594
2024-03-19,69.96550750732422
2024-03-20,70.1427001953125
2024-03-21,63.42869186401367
2024-03-22,63.11366653442383
2024-03-25,63.75465774536133
2024-03-26,64.57316589355469
2024-03-27,66.95966339111328
2024-03-28,66.6046371459961
2024-04-01,65.84530639648438
2024-04-02,62.40363311767578
2024-04-03,62.502254486083984
2024-04-04,61.890830993652344
2024-04-05,62.57128143310547
2024-04-08,61.76263427734375
2024-04-09,60.26368713378906
2024-04-10,59.3071174621582
2024-04-11,58.794315338134766
2024-04-12,58.20262908935547
2024-04-15,58.88307189941406
2024-04-16,58.52805709838867
2024-04-17,56.85160446166992
2024-04-18,55.69780349731445
2024-04-19,56.36838912963867
2024-04-22,56.64451217651367
2024-04-23,58.44916915893555
2024-04-24,58.24208068847656
2024-04-25,58.25193786621094
2024-04-26,59.879085540771484
2024-04-29,59.91852951049805
2024-04-30,57.49259948730469
2024-05-01,55.91476058959961
2024-05-02,56.95021438598633
2024-05-03,56.605072021484375
2024-05-06,57.324954986572266
2024-05-07,56.772708892822266
2024-05-08,55.687950134277344
2024-05-09,56.30921936035156
2024-05-10,55.91476058959961
2024-05-13,55.56960678100586
2024-05-14,55.67808532714844
2024-05-15,54.63276672363281
2024-05-16,53.636749267578125
2024-05-17,52.96616744995117
2024-05-20,53.064781188964844
2024-05-21,52.71963119506836
2024-05-22,51.72362518310547
2024-05-23,52.305450439453125
2024-05-24,52.54212188720703
2024-05-28,55.175148010253906
2024-05-29,55.865455627441406
2024-05-30,57.1474494934082
2024-05-31,56.891048431396484
2024-06-03,56.614925384521484
2024-06-04,55.47099304199219
2024-06-05,55.27376174926758
2024-06-06,54.18899917602539
2024-06-07,54.277748107910156
2024-06-10,52.68018341064453
2024-06-11,50.974143981933594
2024-06-12,52.15752410888672
2024-06-13,50.658573150634766
2024-06-14,51.072757720947266
2024-06-17,53.03519821166992
2024-06-18,54.0114860534668
