Date,IBRX
2015-11-05,17.889999389648438
2015-11-06,17.190000534057617
2015-11-09,18.219999313354492
2015-11-10,17.1299991607666
2015-11-11,16.25
2015-11-12,17.200000762939453
2015-11-13,15.680000305175781
2015-11-16,15.720000267028809
2015-11-17,14.699999809265137
2015-11-18,15.710000038146973
2015-11-19,15.539999961853027
2015-11-20,15.770000457763672
2015-11-23,15.420000076293945
2015-11-24,15.739999771118164
2015-11-25,16.6200008392334
2015-11-27,16.299999237060547
2015-11-30,16.309999465942383
2015-12-01,16.489999771118164
2015-12-02,17.139999389648438
2015-12-03,15.989999771118164
2015-12-04,15.510000228881836
2015-12-07,15.859999656677246
2015-12-08,15.9399995803833
2015-12-09,15.449999809265137
2015-12-10,15.65999984741211
2015-12-11,15.0600004196167
2015-12-14,16.219999313354492
2015-12-15,17.479999542236328
2015-12-16,17.690000534057617
2015-12-17,15.670000076293945
2015-12-18,15.670000076293945
2015-12-21,15.890000343322754
2015-12-22,16.219999313354492
2015-12-23,17.149999618530273
2015-12-24,16.959999084472656
2015-12-28,16.790000915527344
2015-12-29,17.229999542236328
2015-12-30,18.520000457763672
2015-12-31,17.329999923706055
2016-01-04,15.75
2016-01-05,15.630000114440918
2016-01-06,15.039999961853027
2016-01-07,12.960000038146973
2016-01-08,13.779999732971191
2016-01-11,13.539999961853027
2016-01-12,13.760000228881836
2016-01-13,11.90999984741211
2016-01-14,12.90999984741211
2016-01-15,12.449999809265137
2016-01-19,11.630000114440918
2016-01-20,12.479999542236328
2016-01-21,12.369999885559082
2016-01-22,12.680000305175781
2016-01-25,12.239999771118164
2016-01-26,11.989999771118164
2016-01-27,10.789999961853027
2016-01-28,10.300000190734863
2016-01-29,10.300000190734863
2016-02-01,9.75
2016-02-02,9.029999732971191
2016-02-03,8.550000190734863
2016-02-04,8.5
2016-02-05,7.840000152587891
2016-02-08,6.800000190734863
2016-02-09,6.800000190734863
2016-02-10,6.360000133514404
2016-02-11,6.329999923706055
2016-02-12,6.5
2016-02-16,7.599999904632568
2016-02-17,7.760000228881836
2016-02-18,7.5
2016-02-19,8.140000343322754
2016-02-22,7.840000152587891
2016-02-23,7.349999904632568
2016-02-24,7.46999979019165
2016-02-25,7.159999847412109
2016-02-26,7.409999847412109
2016-02-29,6.880000114440918
2016-03-01,7.130000114440918
2016-03-02,7.809999942779541
2016-03-03,7.599999904632568
2016-03-04,8.869999885559082
2016-03-07,9.609999656677246
2016-03-08,9.149999618530273
2016-03-09,8.9399995803833
2016-03-10,8.449999809265137
2016-03-11,8.170000076293945
2016-03-14,8.369999885559082
2016-03-15,7.699999809265137
2016-03-16,7.550000190734863
2016-03-17,7.21999979019165
2016-03-18,7.269999980926514
2016-03-21,8.050000190734863
2016-03-22,8.670000076293945
2016-03-23,8.600000381469727
2016-03-24,8.100000381469727
2016-03-28,8.609999656677246
2016-03-29,8.5
2016-03-30,8.210000038146973
2016-03-31,8.220000267028809
2016-04-01,8.630000114440918
2016-04-04,9.720000267028809
2016-04-05,8.699999809265137
2016-04-06,9.5600004196167
2016-04-07,9.529999732971191
2016-04-08,8.930000305175781
2016-04-11,8.75
2016-04-12,8.989999771118164
2016-04-13,9.289999961853027
2016-04-14,10.039999961853027
2016-04-15,9.819999694824219
2016-04-18,9.800000190734863
2016-04-19,9.279999732971191
2016-04-20,9.369999885559082
2016-04-21,9.739999771118164
2016-04-22,9.779999732971191
2016-04-25,9.699999809265137
2016-04-26,9.489999771118164
2016-04-27,8.729999542236328
2016-04-28,8.59000015258789
2016-04-29,8.289999961853027
2016-05-02,8.399999618530273
2016-05-03,8.140000343322754
2016-05-04,7.809999942779541
2016-05-05,7.550000190734863
2016-05-06,8.0
2016-05-09,8.390000343322754
2016-05-10,8.15999984741211
2016-05-11,7.75
2016-05-12,6.769999980926514
2016-05-13,6.670000076293945
2016-05-16,6.789999961853027
2016-05-17,6.789999961853027
2016-05-18,6.75
2016-05-19,5.769999980926514
2016-05-20,6.050000190734863
2016-05-23,6.610000133514404
2016-05-24,7.239999771118164
2016-05-25,7.409999847412109
2016-05-26,7.159999847412109
2016-05-27,7.400000095367432
2016-05-31,7.619999885559082
2016-06-01,7.809999942779541
2016-06-02,7.869999885559082
2016-06-03,7.730000019073486
2016-06-06,7.760000228881836
2016-06-07,7.630000114440918
2016-06-08,7.480000019073486
2016-06-09,7.070000171661377
2016-06-10,6.699999809265137
2016-06-13,6.460000038146973
2016-06-14,6.519999980926514
2016-06-15,6.5
2016-06-16,6.639999866485596
2016-06-17,6.409999847412109
2016-06-20,6.510000228881836
2016-06-21,6.429999828338623
2016-06-22,6.210000038146973
2016-06-23,6.730000019073486
2016-06-24,6.059999942779541
2016-06-27,5.809999942779541
2016-06-28,6.070000171661377
2016-06-29,6.230000019073486
2016-06-30,6.21999979019165
2016-07-01,6.550000190734863
2016-07-05,6.309999942779541
2016-07-06,6.5
2016-07-07,6.619999885559082
2016-07-08,6.71999979019165
2016-07-11,6.699999809265137
2016-07-12,7.019999980926514
2016-07-13,6.389999866485596
2016-07-14,6.300000190734863
2016-07-15,6.519999980926514
2016-07-18,6.489999771118164
2016-07-19,6.03000020980835
2016-07-20,6.429999828338623
2016-07-21,6.380000114440918
2016-07-22,6.409999847412109
2016-07-25,6.349999904632568
2016-07-26,6.619999885559082
2016-07-27,6.889999866485596
2016-07-28,6.989999771118164
2016-07-29,6.829999923706055
2016-08-01,7.269999980926514
2016-08-02,7.5
2016-08-03,7.670000076293945
2016-08-04,7.260000228881836
2016-08-05,7.429999828338623
2016-08-08,7.380000114440918
2016-08-09,7.309999942779541
2016-08-10,6.96999979019165
2016-08-11,7.269999980926514
2016-08-12,7.389999866485596
2016-08-15,7.590000152587891
2016-08-16,7.230000019073486
2016-08-17,7.010000228881836
2016-08-18,7.079999923706055
2016-08-19,7.159999847412109
2016-08-22,7.869999885559082
2016-08-23,8.130000114440918
2016-08-24,7.480000019073486
2016-08-25,7.579999923706055
2016-08-26,7.909999847412109
2016-08-29,8.079999923706055
2016-08-30,8.460000038146973
2016-08-31,8.09000015258789
2016-09-01,8.039999961853027
2016-09-02,8.010000228881836
2016-09-06,8.680000305175781
2016-09-07,8.850000381469727
2016-09-08,8.819999694824219
2016-09-09,8.289999961853027
2016-09-12,8.850000381469727
2016-09-13,8.65999984741211
2016-09-14,8.90999984741211
2016-09-15,8.899999618530273
2016-09-16,9.229999542236328
2016-09-19,8.380000114440918
2016-09-20,7.789999961853027
2016-09-21,7.800000190734863
2016-09-22,8.229999542236328
2016-09-23,7.909999847412109
2016-09-26,7.809999942779541
2016-09-27,7.849999904632568
2016-09-28,7.820000171661377
2016-09-29,7.400000095367432
2016-09-30,7.78000020980835
2016-10-03,7.590000152587891
2016-10-04,7.480000019073486
2016-10-05,7.760000228881836
2016-10-06,7.230000019073486
2016-10-07,7.320000171661377
2016-10-10,7.590000152587891
2016-10-11,7.409999847412109
2016-10-12,6.869999885559082
2016-10-13,6.880000114440918
2016-10-14,6.610000133514404
2016-10-17,6.230000019073486
2016-10-18,6.699999809265137
2016-10-19,6.480000019073486
2016-10-20,6.670000076293945
2016-10-21,6.630000114440918
2016-10-24,6.630000114440918
2016-10-25,6.480000019073486
2016-10-26,6.389999866485596
2016-10-27,6.170000076293945
2016-10-28,5.96999979019165
2016-10-31,5.989999771118164
2016-11-01,6.099999904632568
2016-11-02,5.909999847412109
2016-11-03,5.690000057220459
2016-11-04,5.960000038146973
2016-11-07,6.230000019073486
2016-11-08,6.21999979019165
2016-11-09,7.409999847412109
2016-11-10,7.699999809265137
2016-11-11,7.570000171661377
2016-11-14,7.5
2016-11-15,7.5
2016-11-16,7.690000057220459
2016-11-17,7.5
2016-11-18,7.590000152587891
2016-11-21,7.550000190734863
2016-11-22,7.449999809265137
2016-11-23,7.480000019073486
2016-11-25,7.46999979019165
2016-11-28,7.059999942779541
2016-11-29,6.829999923706055
2016-11-30,6.539999961853027
2016-12-01,6.230000019073486
2016-12-02,6.329999923706055
2016-12-05,6.420000076293945
2016-12-06,6.519999980926514
2016-12-07,6.329999923706055
2016-12-08,6.539999961853027
2016-12-09,6.460000038146973
2016-12-12,6.309999942779541
2016-12-13,6.389999866485596
2016-12-14,6.269999980926514
2016-12-15,6.380000114440918
2016-12-16,6.28000020980835
2016-12-19,6.150000095367432
2016-12-20,6.059999942779541
2016-12-21,5.920000076293945
2016-12-22,5.829999923706055
2016-12-23,6.150000095367432
2016-12-27,6.110000133514404
2016-12-28,5.949999809265137
2016-12-29,5.920000076293945
2016-12-30,5.71999979019165
2017-01-03,5.909999847412109
2017-01-04,6.079999923706055
2017-01-05,6.340000152587891
2017-01-06,6.510000228881836
2017-01-09,6.619999885559082
2017-01-10,6.559999942779541
2017-01-11,6.269999980926514
2017-01-12,6.289999961853027
2017-01-13,6.460000038146973
2017-01-17,6.199999809265137
2017-01-18,6.199999809265137
2017-01-19,6.289999961853027
2017-01-20,6.239999771118164
2017-01-23,6.380000114440918
2017-01-24,5.650000095367432
2017-01-25,5.670000076293945
2017-01-26,5.320000171661377
2017-01-27,5.369999885559082
2017-01-30,5.159999847412109
2017-01-31,5.360000133514404
2017-02-01,5.239999771118164
2017-02-02,5.159999847412109
2017-02-03,5.239999771118164
2017-02-06,5.139999866485596
2017-02-07,5.110000133514404
2017-02-08,5.159999847412109
2017-02-09,5.340000152587891
2017-02-10,5.510000228881836
2017-02-13,5.389999866485596
2017-02-14,5.480000019073486
2017-02-15,5.460000038146973
2017-02-16,5.190000057220459
2017-02-17,5.230000019073486
2017-02-21,5.119999885559082
2017-02-22,4.940000057220459
2017-02-23,4.71999979019165
2017-02-24,4.550000190734863
2017-02-27,4.929999828338623
2017-02-28,4.730000019073486
2017-03-01,4.78000020980835
2017-03-02,4.619999885559082
2017-03-03,4.46999979019165
2017-03-06,4.239999771118164
2017-03-07,4.079999923706055
2017-03-08,4.090000152587891
2017-03-09,4.010000228881836
2017-03-10,4.059999942779541
2017-03-13,3.9200000762939453
2017-03-14,3.559999942779541
2017-03-15,3.809999942779541
2017-03-16,3.490000009536743
2017-03-17,3.640000104904175
2017-03-20,3.549999952316284
2017-03-21,3.309999942779541
2017-03-22,3.430000066757202
2017-03-23,3.430000066757202
2017-03-24,3.390000104904175
2017-03-27,3.5999999046325684
2017-03-28,3.5999999046325684
2017-03-29,3.619999885559082
2017-03-30,3.569999933242798
2017-03-31,3.549999952316284
2017-04-03,3.430000066757202
2017-04-04,3.3299999237060547
2017-04-05,3.1600000858306885
2017-04-06,3.240000009536743
2017-04-07,3.119999885559082
2017-04-10,3.0299999713897705
2017-04-11,3.119999885559082
2017-04-12,3.309999942779541
2017-04-13,3.430000066757202
2017-04-17,3.4100000858306885
2017-04-18,3.319999933242798
2017-04-19,3.299999952316284
2017-04-20,3.359999895095825
2017-04-21,3.309999942779541
2017-04-24,3.2100000381469727
2017-04-25,3.4200000762939453
2017-04-26,3.5799999237060547
2017-04-27,3.4000000953674316
2017-04-28,3.1500000953674316
2017-05-01,3.0399999618530273
2017-05-02,3.0399999618530273
2017-05-03,2.9100000858306885
2017-05-04,2.890000104904175
2017-05-05,2.930000066757202
2017-05-08,2.8299999237060547
2017-05-09,3.0899999141693115
2017-05-10,2.9800000190734863
2017-05-11,3.180000066757202
2017-05-12,3.9800000190734863
2017-05-15,4.599999904632568
2017-05-16,3.809999942779541
2017-05-17,3.700000047683716
2017-05-18,3.75
2017-05-19,3.4600000381469727
2017-05-22,3.869999885559082
2017-05-23,4.119999885559082
2017-05-24,4.019999980926514
2017-05-25,4.179999828338623
2017-05-26,3.7750000953674316
2017-05-30,3.805000066757202
2017-05-31,3.6700000762939453
2017-06-01,3.859999895095825
2017-06-02,4.110000133514404
2017-06-05,3.990000009536743
2017-06-06,4.239999771118164
2017-06-07,4.380000114440918
2017-06-08,4.119999885559082
2017-06-09,4.210000038146973
2017-06-12,4.900000095367432
2017-06-13,5.630000114440918
2017-06-14,5.670000076293945
2017-06-15,6.150000095367432
2017-06-16,6.480000019073486
2017-06-19,7.079999923706055
2017-06-20,7.429999828338623
2017-06-21,7.0
2017-06-22,6.96999979019165
2017-06-23,7.489999771118164
2017-06-26,7.579999923706055
2017-06-27,7.599999904632568
2017-06-28,7.860000133514404
2017-06-29,7.550000190734863
2017-06-30,7.590000152587891
2017-07-03,8.1899995803833
2017-07-05,7.920000076293945
2017-07-06,6.980000019073486
2017-07-07,7.210000038146973
2017-07-10,6.949999809265137
2017-07-11,6.869999885559082
2017-07-12,6.920000076293945
2017-07-13,6.809999942779541
2017-07-14,6.809999942779541
2017-07-17,6.820000171661377
2017-07-18,6.800000190734863
2017-07-19,6.980000019073486
2017-07-20,7.21999979019165
2017-07-21,7.130000114440918
2017-07-24,7.360000133514404
2017-07-25,7.28000020980835
2017-07-26,7.150000095367432
2017-07-27,6.590000152587891
2017-07-28,6.480000019073486
2017-07-31,6.460000038146973
2017-08-01,5.809999942779541
2017-08-02,5.539999961853027
2017-08-03,5.5
2017-08-04,5.900000095367432
2017-08-07,5.989999771118164
2017-08-08,6.21999979019165
2017-08-09,6.130000114440918
2017-08-10,5.664999961853027
2017-08-11,5.869999885559082
2017-08-14,5.880000114440918
2017-08-15,5.75
2017-08-16,5.650000095367432
2017-08-17,5.550000190734863
2017-08-18,5.440000057220459
2017-08-21,5.300000190734863
2017-08-22,5.409999847412109
2017-08-23,5.210000038146973
2017-08-24,5.53000020980835
2017-08-25,5.400000095367432
2017-08-28,5.78000020980835
2017-08-29,5.699999809265137
2017-08-30,5.670000076293945
2017-08-31,6.230000019073486
2017-09-01,6.070000171661377
2017-09-05,6.420000076293945
2017-09-06,6.239999771118164
2017-09-07,6.239999771118164
2017-09-08,6.0
2017-09-11,5.980000019073486
2017-09-12,5.920000076293945
2017-09-13,5.900000095367432
2017-09-14,5.849999904632568
2017-09-15,6.039999961853027
2017-09-18,5.949999809265137
2017-09-19,5.659999847412109
2017-09-20,5.650000095367432
2017-09-21,5.409999847412109
2017-09-22,5.5
2017-09-25,5.429999828338623
2017-09-26,5.409999847412109
2017-09-27,5.550000190734863
2017-09-28,5.489999771118164
2017-09-29,5.480000019073486
2017-10-02,5.690000057220459
2017-10-03,5.449999809265137
2017-10-04,5.28000020980835
2017-10-05,5.340000152587891
2017-10-06,5.110000133514404
2017-10-09,5.059999942779541
2017-10-10,5.119999885559082
2017-10-11,4.980000019073486
2017-10-12,4.940000057220459
2017-10-13,4.789999961853027
2017-10-16,4.699999809265137
2017-10-17,4.599999904632568
2017-10-18,4.489999771118164
2017-10-19,4.420000076293945
2017-10-20,4.590000152587891
2017-10-23,4.519999980926514
2017-10-24,4.429999828338623
2017-10-25,4.690000057220459
2017-10-26,4.639999866485596
2017-10-27,4.679999828338623
2017-10-30,4.710000038146973
2017-10-31,4.619999885559082
2017-11-01,4.230000019073486
2017-11-02,4.159999847412109
2017-11-03,4.25
2017-11-06,4.230000019073486
2017-11-07,3.9100000858306885
2017-11-08,3.990000009536743
2017-11-09,4.179999828338623
2017-11-10,4.110000133514404
2017-11-13,4.010000228881836
2017-11-14,3.740000009536743
2017-11-15,4.010000228881836
2017-11-16,4.25
2017-11-17,4.909999847412109
2017-11-20,4.849999904632568
2017-11-21,4.929999828338623
2017-11-22,5.0
2017-11-24,4.980000019073486
2017-11-27,4.840000152587891
2017-11-28,4.889999866485596
2017-11-29,4.829999923706055
2017-11-30,4.900000095367432
2017-12-01,4.880000114440918
2017-12-04,5.019999980926514
2017-12-05,4.909999847412109
2017-12-06,5.0
2017-12-07,4.960000038146973
2017-12-08,4.949999809265137
2017-12-11,4.880000114440918
2017-12-12,5.0
2017-12-13,5.050000190734863
2017-12-14,4.739999771118164
2017-12-15,5.070000171661377
2017-12-18,5.119999885559082
2017-12-19,5.139999866485596
2017-12-20,5.260000228881836
2017-12-21,5.210000038146973
2017-12-22,4.880000114440918
2017-12-26,4.550000190734863
2017-12-27,4.550000190734863
2017-12-28,4.619999885559082
2017-12-29,4.489999771118164
2018-01-02,4.380000114440918
2018-01-03,4.510000228881836
2018-01-04,4.570000171661377
2018-01-05,4.599999904632568
2018-01-08,4.519999980926514
2018-01-09,4.570000171661377
2018-01-10,4.5
2018-01-11,4.440000057220459
2018-01-12,4.619999885559082
2018-01-16,4.389999866485596
2018-01-17,4.559999942779541
2018-01-18,4.380000114440918
2018-01-19,4.369999885559082
2018-01-22,4.710000038146973
2018-01-23,5.309999942779541
2018-01-24,4.96999979019165
2018-01-25,4.860000133514404
2018-01-26,4.889999866485596
2018-01-29,4.789999961853027
2018-01-30,4.599999904632568
2018-01-31,4.420000076293945
2018-02-01,4.28000020980835
2018-02-02,3.940000057220459
2018-02-05,3.700000047683716
2018-02-06,4.039999961853027
2018-02-07,4.070000171661377
2018-02-08,3.9000000953674316
2018-02-09,3.880000114440918
2018-02-12,3.950000047683716
2018-02-13,4.440000057220459
2018-02-14,4.420000076293945
2018-02-15,4.449999809265137
2018-02-16,4.449999809265137
2018-02-20,4.28000020980835
2018-02-21,4.550000190734863
2018-02-22,4.75
2018-02-23,4.849999904632568
2018-02-26,4.690000057220459
2018-02-27,4.659999847412109
2018-02-28,4.440000057220459
2018-03-01,4.400000095367432
2018-03-02,4.75
2018-03-05,4.960000038146973
2018-03-06,4.690000057220459
2018-03-07,4.610000133514404
2018-03-08,4.489999771118164
2018-03-09,4.599999904632568
2018-03-12,4.610000133514404
2018-03-13,4.300000190734863
2018-03-14,4.170000076293945
2018-03-15,4.039999961853027
2018-03-16,4.110000133514404
2018-03-19,3.9800000190734863
2018-03-20,3.9800000190734863
2018-03-21,3.950000047683716
2018-03-22,3.9000000953674316
2018-03-23,3.799999952316284
2018-03-26,3.950000047683716
2018-03-27,3.7899999618530273
2018-03-28,3.799999952316284
2018-03-29,3.890000104904175
2018-04-02,3.619999885559082
2018-04-03,3.680000066757202
2018-04-04,3.8299999237060547
2018-04-05,3.690000057220459
2018-04-06,3.609999895095825
2018-04-09,3.5799999237060547
2018-04-10,3.7100000381469727
2018-04-11,3.7799999713897705
2018-04-12,3.8399999141693115
2018-04-13,3.809999942779541
2018-04-16,4.010000228881836
2018-04-17,4.21999979019165
2018-04-18,4.110000133514404
2018-04-19,4.03000020980835
2018-04-20,4.150000095367432
2018-04-23,4.079999923706055
2018-04-24,4.079999923706055
2018-04-25,3.990000009536743
2018-04-26,4.03000020980835
2018-04-27,4.110000133514404
2018-04-30,3.9000000953674316
2018-05-01,3.930000066757202
2018-05-02,3.990000009536743
2018-05-03,3.8299999237060547
2018-05-04,3.9100000858306885
2018-05-07,4.03000020980835
2018-05-08,3.930000066757202
2018-05-09,4.110000133514404
2018-05-10,4.150000095367432
2018-05-11,4.090000152587891
2018-05-14,4.210000038146973
2018-05-15,4.099999904632568
2018-05-16,4.0
2018-05-17,3.9200000762939453
2018-05-18,3.9700000286102295
2018-05-21,3.9000000953674316
2018-05-22,3.809999942779541
2018-05-23,3.8499999046325684
2018-05-24,3.950000047683716
2018-05-25,3.8299999237060547
2018-05-29,3.7899999618530273
2018-05-30,3.809999942779541
2018-05-31,3.6600000858306885
2018-06-01,3.7100000381469727
2018-06-04,3.7300000190734863
2018-06-05,3.7100000381469727
2018-06-06,3.740000009536743
2018-06-07,3.6600000858306885
2018-06-08,3.6600000858306885
2018-06-11,3.5199999809265137
2018-06-12,3.490000009536743
2018-06-13,3.359999895095825
2018-06-14,3.25
2018-06-15,3.109999895095825
2018-06-18,3.049999952316284
2018-06-19,2.799999952316284
2018-06-20,2.7300000190734863
2018-06-21,2.8299999237060547
2018-06-22,2.930000066757202
2018-06-25,2.9800000190734863
2018-06-26,3.069999933242798
2018-06-27,3.0
2018-06-28,2.9800000190734863
2018-06-29,3.059999942779541
2018-07-02,2.869999885559082
2018-07-03,2.940000057220459
2018-07-05,2.9100000858306885
2018-07-06,2.9800000190734863
2018-07-09,2.940000057220459
2018-07-10,2.9200000762939453
2018-07-11,2.880000114440918
2018-07-12,3.0899999141693115
2018-07-13,3.109999895095825
2018-07-16,3.119999885559082
2018-07-17,3.0899999141693115
2018-07-18,3.0199999809265137
2018-07-19,3.4200000762939453
2018-07-20,3.2899999618530273
2018-07-23,3.259999990463257
2018-07-24,3.2799999713897705
2018-07-25,3.5399999618530273
2018-07-26,3.509999990463257
2018-07-27,3.5299999713897705
2018-07-30,3.4600000381469727
2018-07-31,3.5
2018-08-01,3.4100000858306885
2018-08-02,3.0899999141693115
2018-08-03,3.190000057220459
2018-08-06,2.890000104904175
2018-08-07,2.940000057220459
2018-08-08,2.809999942779541
2018-08-09,3.2699999809265137
2018-08-10,3.1500000953674316
2018-08-13,3.1500000953674316
2018-08-14,3.240000009536743
2018-08-15,3.0799999237060547
2018-08-16,3.130000114440918
2018-08-17,3.180000066757202
2018-08-20,3.190000057220459
2018-08-21,3.2300000190734863
2018-08-22,3.190000057220459
2018-08-23,3.0299999713897705
2018-08-24,3.0399999618530273
2018-08-27,3.069999933242798
2018-08-28,3.0399999618530273
2018-08-29,3.059999942779541
2018-08-30,3.2899999618530273
2018-08-31,3.390000104904175
2018-09-04,3.240000009536743
2018-09-05,3.259999990463257
2018-09-06,3.059999942779541
2018-09-07,2.9800000190734863
2018-09-10,3.0299999713897705
2018-09-11,2.930000066757202
2018-09-12,2.940000057220459
2018-09-13,2.890000104904175
2018-09-14,2.890000104904175
2018-09-17,2.9100000858306885
2018-09-18,3.0399999618530273
2018-09-19,3.0899999141693115
2018-09-20,3.3399999141693115
2018-09-21,3.299999952316284
2018-09-24,3.2300000190734863
2018-09-25,3.2899999618530273
2018-09-26,3.640000104904175
2018-09-27,3.690000057220459
2018-09-28,3.700000047683716
2018-10-01,3.559999942779541
2018-10-02,3.9200000762939453
2018-10-03,4.199999809265137
2018-10-04,3.880000114440918
2018-10-05,3.809999942779541
2018-10-08,3.7799999713897705
2018-10-09,3.950000047683716
2018-10-10,3.609999895095825
2018-10-11,3.369999885559082
2018-10-12,3.4000000953674316
2018-10-15,3.440000057220459
2018-10-16,3.490000009536743
2018-10-17,2.884999990463257
2018-10-18,2.7699999809265137
2018-10-19,2.7200000286102295
2018-10-22,2.5999999046325684
2018-10-23,2.5999999046325684
2018-10-24,2.2899999618530273
2018-10-25,2.3299999237060547
2018-10-26,2.2699999809265137
2018-10-29,2.25
2018-10-30,2.200000047683716
2018-10-31,2.180000066757202
2018-11-01,2.4800000190734863
2018-11-02,2.440000057220459
2018-11-05,2.4700000286102295
2018-11-06,2.6500000953674316
2018-11-07,2.7100000381469727
2018-11-08,3.7200000286102295
2018-11-09,2.75
2018-11-12,2.359999895095825
2018-11-13,2.369999885559082
2018-11-14,2.200000047683716
2018-11-15,2.309999942779541
2018-11-16,2.2799999713897705
2018-11-19,2.0999999046325684
2018-11-20,2.0799999237060547
2018-11-21,2.0
2018-11-23,1.9500000476837158
2018-11-26,1.8700000047683716
2018-11-27,1.7599999904632568
2018-11-28,1.7400000095367432
2018-11-29,1.6699999570846558
2018-11-30,1.7100000381469727
2018-12-03,1.7799999713897705
2018-12-04,1.6699999570846558
2018-12-06,1.559999942779541
2018-12-07,1.5399999618530273
2018-12-10,1.590000033378601
2018-12-11,1.4700000286102295
2018-12-12,1.4500000476837158
2018-12-13,1.4500000476837158
2018-12-14,1.350000023841858
2018-12-17,1.2100000381469727
2018-12-18,1.25
2018-12-19,1.149999976158142
2018-12-20,1.1299999952316284
2018-12-21,1.0099999904632568
2018-12-24,1.0099999904632568
2018-12-26,1.0299999713897705
2018-12-27,1.100000023841858
2018-12-28,1.100000023841858
2018-12-31,1.159999966621399
2019-01-02,1.2999999523162842
2019-01-03,1.1799999475479126
2019-01-04,1.3300000429153442
2019-01-07,1.350000023841858
2019-01-08,1.3700000047683716
2019-01-09,1.3700000047683716
2019-01-10,1.3899999856948853
2019-01-11,1.399999976158142
2019-01-14,1.3600000143051147
2019-01-15,1.3600000143051147
2019-01-16,1.3700000047683716
2019-01-17,1.3700000047683716
2019-01-18,1.350000023841858
2019-01-22,1.2899999618530273
2019-01-23,1.190000057220459
2019-01-24,1.159999966621399
2019-01-25,1.159999966621399
2019-01-28,1.090000033378601
2019-01-29,1.0800000429153442
2019-01-30,1.100000023841858
2019-01-31,1.0800000429153442
2019-02-01,1.090000033378601
2019-02-04,1.1299999952316284
2019-02-05,1.1200000047683716
2019-02-06,1.1299999952316284
2019-02-07,1.0750000476837158
2019-02-08,1.350000023841858
2019-02-11,1.2100000381469727
2019-02-12,1.0700000524520874
2019-02-13,1.1200000047683716
2019-02-14,1.100000023841858
2019-02-15,1.1299999952316284
2019-02-19,1.1399999856948853
2019-02-20,1.1699999570846558
2019-02-21,1.2050000429153442
2019-02-22,1.1799999475479126
2019-02-25,1.1799999475479126
2019-02-26,1.1799999475479126
2019-02-27,1.149999976158142
2019-02-28,1.1299999952316284
2019-03-01,1.3200000524520874
2019-03-04,1.190000057220459
2019-03-05,1.25
2019-03-06,1.1399999856948853
2019-03-07,1.190000057220459
2019-03-08,1.159999966621399
2019-03-11,1.1799999475479126
2019-03-12,1.190000057220459
2019-03-13,1.2000000476837158
2019-03-14,1.2100000381469727
2019-03-15,1.2200000286102295
2019-03-18,1.2200000286102295
2019-03-19,1.3300000429153442
2019-03-20,1.3200000524520874
2019-03-21,1.340000033378601
2019-03-22,1.2599999904632568
2019-03-25,1.6699999570846558
2019-03-26,1.6399999856948853
2019-03-27,1.75
2019-03-28,1.7100000381469727
2019-03-29,1.5800000429153442
2019-04-01,1.5099999904632568
2019-04-02,1.3799999952316284
2019-04-03,1.440000057220459
2019-04-04,1.3899999856948853
2019-04-05,1.4199999570846558
2019-04-08,1.3600000143051147
2019-04-09,1.2899999618530273
