Date,TMO
2010-01-04,45.01723861694336
2010-01-05,45.16885757446289
2010-01-06,45.59535217285156
2010-01-07,45.59535217285156
2010-01-08,46.36300277709961
2010-01-11,46.912681579589844
2010-01-12,46.135555267333984
2010-01-13,46.15450668334961
2010-01-14,45.88913345336914
2010-01-15,45.254154205322266
2010-01-19,46.410400390625
2010-01-20,46.22084045410156
2010-01-21,45.27312469482422
2010-01-22,44.581275939941406
2010-01-25,44.63813018798828
2010-01-26,44.060028076171875
2010-01-27,44.03158950805664
2010-01-28,43.87995147705078
2010-01-29,43.737789154052734
2010-02-01,44.46754455566406
2010-02-02,45.11200714111328
2010-02-03,45.87968826293945
2010-02-04,44.7897834777832
2010-02-05,44.543373107910156
2010-02-08,44.3443489074707
2010-02-09,45.18782424926758
2010-02-10,44.66657257080078
2010-02-11,44.837154388427734
2010-02-12,44.7897834777832
2010-02-16,45.690120697021484
2010-02-17,46.16398239135742
2010-02-18,46.742095947265625
2010-02-19,46.647315979003906
2010-02-22,45.585872650146484
2010-02-23,47.073814392089844
2010-02-24,45.86071014404297
2010-02-25,46.70419692993164
2010-02-26,46.22084045410156
2010-03-01,46.10711669921875
2010-03-02,46.83689880371094
2010-03-03,46.57149887084961
2010-03-04,46.07868576049805
2010-03-05,46.90321731567383
2010-03-08,47.32021713256836
2010-03-09,47.60455322265625
2010-03-10,47.775115966796875
2010-03-11,48.18263626098633
2010-03-12,47.53818130493164
2010-03-15,47.32968521118164
2010-03-16,46.92216110229492
2010-03-17,47.35812759399414
2010-03-18,47.253875732421875
2010-03-19,47.27284622192383
2010-03-22,48.144744873046875
2010-03-23,48.1921272277832
2010-03-24,48.078392028808594
2010-03-25,47.765655517578125
2010-03-26,47.39603042602539
2010-03-29,47.869895935058594
2010-03-30,48.959781646728516
2010-03-31,48.751277923583984
2010-04-01,49.06404495239258
2010-04-05,49.1588249206543
2010-04-06,48.997703552246094
2010-04-07,48.883968353271484
2010-04-08,48.7418098449707
2010-04-09,49.547367095947266
2010-04-12,49.41469955444336
2010-04-13,49.575809478759766
2010-04-14,50.87419509887695
2010-04-15,51.30067825317383
2010-04-16,50.47615051269531
2010-04-19,50.61832046508789
2010-04-20,51.367027282714844
2010-04-21,50.76048278808594
2010-04-22,50.62781524658203
2010-04-23,50.8931770324707
2010-04-26,51.18697738647461
2010-04-27,50.87419509887695
2010-04-28,53.00661087036133
2010-04-29,53.01606750488281
2010-04-30,52.390567779541016
2010-05-03,52.58012771606445
2010-05-04,51.64185333251953
2010-05-05,51.96409606933594
2010-05-06,50.542503356933594
2010-05-07,48.72285079956055
2010-05-10,51.367027282714844
2010-05-11,50.94054412841797
2010-05-12,51.983062744140625
2010-05-13,50.95002365112305
2010-05-14,49.76536178588867
2010-05-17,50.0496940612793
2010-05-18,49.65163040161133
2010-05-19,49.10195541381836
2010-05-20,47.225440979003906
2010-05-21,48.20161056518555
2010-05-24,48.30585479736328
2010-05-25,48.02155303955078
2010-05-26,48.25846862792969
2010-05-27,49.973873138427734
2010-05-28,49.33888244628906
2010-06-01,48.27743148803711
2010-06-02,49.2061882019043
2010-06-03,49.395748138427734
2010-06-04,46.94112014770508
2010-06-07,47.121185302734375
2010-06-08,46.99800109863281
2010-06-09,47.121185302734375
2010-06-10,49.016639709472656
2010-06-11,49.23463439941406
2010-06-14,49.43364715576172
2010-06-15,50.68466567993164
2010-06-16,50.63727951049805
2010-06-17,50.64675521850586
2010-06-18,50.855247497558594
2010-06-21,50.826812744140625
2010-06-22,49.67059326171875
2010-06-23,49.61372756958008
2010-06-24,48.30585479736328
2010-06-25,48.239532470703125
2010-06-28,48.381675720214844
2010-06-29,47.14962387084961
2010-06-30,46.486209869384766
2010-07-01,45.642730712890625
2010-07-02,45.093048095703125
2010-07-06,46.410400390625
2010-07-07,46.09762954711914
2010-07-08,46.32509231567383
2010-07-09,46.70419692993164
2010-07-12,45.69960021972656
2010-07-13,46.950599670410156
2010-07-14,47.140140533447266
2010-07-15,47.53818130493164
2010-07-16,46.495689392089844
2010-07-19,46.50519561767578
2010-07-20,46.86530685424805
2010-07-21,46.16398239135742
2010-07-22,47.746700286865234
2010-07-23,48.419578552246094
2010-07-26,48.32481384277344
2010-07-27,43.75673294067383
2010-07-28,43.59563446044922
2010-07-29,42.61949157714844
2010-07-30,42.515220642089844
2010-08-02,42.65738296508789
2010-08-03,42.22142791748047
2010-08-04,43.083858489990234
2010-08-05,42.638423919677734
2010-08-06,43.37765884399414
2010-08-09,43.59563446044922
2010-08-10,43.44397735595703
2010-08-11,42.685813903808594
2010-08-12,42.17404556274414
2010-08-13,41.984493255615234
2010-08-16,41.94659423828125
2010-08-17,43.1407356262207
2010-08-18,42.80901336669922
2010-08-19,42.03187561035156
2010-08-20,41.88972091674805
2010-08-23,41.719139099121094
2010-08-24,40.42073059082031
2010-08-25,41.07467269897461
2010-08-26,40.63869857788086
2010-08-27,40.923030853271484
2010-08-30,40.13642883300781
2010-08-31,39.91844940185547
2010-09-01,41.57696533203125
2010-09-02,41.899192810058594
2010-09-03,42.827972412109375
2010-09-07,42.31620788574219
2010-09-08,42.19300079345703
2010-09-09,43.3966064453125
2010-09-10,43.481910705566406
2010-09-13,44.25904846191406
2010-09-14,44.42964172363281
2010-09-15,44.53388214111328
2010-09-16,44.571800231933594
2010-09-17,44.837154388427734
2010-09-20,45.10251998901367
2010-09-21,45.4152717590332
2010-09-22,45.633270263671875
2010-09-23,45.32050704956055
2010-09-24,45.39632034301758
2010-09-27,45.225738525390625
2010-09-28,45.66170120239258
2010-09-29,45.34893035888672
2010-09-30,45.377384185791016
2010-10-01,45.32050704956055
2010-10-04,44.90349578857422
2010-10-05,45.87018966674805
2010-10-06,45.4152717590332
2010-10-07,45.11200714111328
2010-10-08,44.97931671142578
2010-10-11,45.10251998901367
2010-10-12,45.927040100097656
2010-10-13,46.78001022338867
2010-10-14,45.79437255859375
2010-10-15,46.239803314208984
2010-10-18,46.90321731567383
2010-10-19,45.4152717590332
2010-10-20,46.30613327026367
2010-10-21,47.08327865600586
2010-10-22,47.064327239990234
2010-10-25,47.60455322265625
2010-10-26,47.689842224121094
2010-10-27,48.628082275390625
2010-10-28,48.31534194946289
2010-10-29,48.732330322265625
2010-11-01,48.87449645996094
2010-11-02,48.77025604248047
2010-11-03,49.310447692871094
2010-11-04,50.11602020263672
2010-11-05,49.64215850830078
2010-11-08,49.244117736816406
2010-11-09,48.7133674621582
2010-11-10,49.62318801879883
2010-11-11,49.831695556640625
2010-11-12,49.4715690612793
2010-11-15,48.66599655151367
2010-11-16,47.6424560546875
2010-11-17,47.84147644042969
2010-11-18,48.571224212646484
2010-11-19,48.52383041381836
2010-11-22,48.83658981323242
2010-11-23,48.04048156738281
2010-11-24,49.0545539855957
2010-11-26,48.77973937988281
2010-11-29,48.41009521484375
2010-11-30,48.20161056518555
2010-12-01,48.85554885864258
2010-12-02,49.75587844848633
2010-12-03,50.08759689331055
2010-12-06,49.6800537109375
2010-12-07,49.59477615356445
2010-12-08,49.376800537109375
2010-12-09,49.310447692871094
2010-12-10,50.267662048339844
2010-12-13,52.655948638916016
2010-12-14,52.229454040527344
2010-12-15,52.47587966918945
2010-12-16,52.47587966918945
2010-12-17,52.86443328857422
2010-12-20,52.636985778808594
2010-12-21,52.62752151489258
2010-12-22,52.636985778808594
2010-12-23,52.854984283447266
2010-12-27,52.90235137939453
2010-12-28,52.30527877807617
2010-12-29,52.82653045654297
2010-12-30,52.76020431518555
2010-12-31,52.466400146484375
2011-01-03,53.5088996887207
2011-01-04,53.75531768798828
2011-01-05,53.56577682495117
2011-01-06,53.62263107299805
2011-01-07,53.42361068725586
2011-01-10,53.20561981201172
2011-01-11,53.12981414794922
2011-01-12,53.67949676513672
2011-01-13,53.5847282409668
2011-01-14,53.6889762878418
2011-01-18,53.85957336425781
2011-01-19,53.14875030517578
2011-01-20,52.400054931640625
2011-01-21,52.608558654785156
2011-01-24,53.3004035949707
2011-01-25,53.93538284301758
2011-01-26,54.560874938964844
2011-01-27,54.82624816894531
2011-01-28,54.0301513671875
2011-01-31,54.27656173706055
2011-02-01,54.40924072265625
2011-02-02,53.12981414794922
2011-02-03,52.997135162353516
2011-02-04,53.0350341796875
2011-02-07,53.10137939453125
2011-02-08,52.959228515625
2011-02-09,53.97330093383789
2011-02-10,54.02068328857422
2011-02-11,54.82624816894531
2011-02-14,54.16283416748047
2011-02-15,53.660552978515625
2011-02-16,54.18177795410156
2011-02-17,54.21022033691406
2011-02-18,54.665138244628906
2011-02-22,53.21511459350586
2011-02-23,52.09677505493164
2011-02-24,52.4379768371582
2011-02-25,52.655948638916016
2011-02-28,52.90235137939453
2011-03-01,52.74125671386719
2011-03-02,53.0350341796875
2011-03-03,54.21969985961914
2011-03-04,54.039615631103516
2011-03-07,53.65107345581055
2011-03-08,53.92589569091797
2011-03-09,52.9781608581543
2011-03-10,51.97357177734375
2011-03-11,52.362152099609375
2011-03-14,51.82193374633789
2011-03-15,51.2533073425293
2011-03-16,50.1539306640625
2011-03-17,49.86961364746094
2011-03-18,49.831695556640625
2011-03-21,50.94054412841797
2011-03-22,51.13009262084961
2011-03-23,50.694149017333984
2011-03-24,51.357540130615234
2011-03-25,51.54709243774414
2011-03-28,51.38597869873047
2011-03-29,51.774539947509766
2011-03-30,52.0399055480957
2011-03-31,52.64645767211914
2011-04-01,53.053993225097656
2011-04-04,52.9307861328125
2011-04-05,52.049407958984375
2011-04-06,52.62752151489258
2011-04-07,52.72230529785156
2011-04-08,52.892887115478516
2011-04-11,53.053993225097656
2011-04-12,52.54220962524414
2011-04-13,52.50431823730469
2011-04-14,52.00200653076172
2011-04-15,52.83601379394531
2011-04-18,51.7461051940918
2011-04-19,51.84090042114258
2011-04-20,53.044525146484375
2011-04-21,53.92589569091797
2011-04-25,53.88799285888672
2011-04-26,55.04422378540039
2011-04-27,56.67431640625
2011-04-28,57.0154914855957
2011-04-29,56.854393005371094
2011-05-02,58.04854202270508
2011-05-03,57.47041702270508
2011-05-04,57.29035186767578
2011-05-05,56.59849166870117
2011-05-06,57.205047607421875
2011-05-09,57.59362030029297
2011-05-10,57.88742446899414
2011-05-11,58.13383102416992
2011-05-12,58.44658279418945
2011-05-13,58.674041748046875
2011-05-16,59.05311965942383
2011-05-17,58.645606994628906
2011-05-18,59.46065139770508
2011-05-19,61.96266555786133
2011-05-20,61.773128509521484
2011-05-23,61.0244026184082
2011-05-24,61.119163513183594
2011-05-25,60.834869384765625
2011-05-26,61.89630889892578
2011-05-27,61.74468994140625
2011-05-31,62.02899932861328
2011-06-01,60.52210235595703
2011-06-02,60.446292877197266
2011-06-03,59.517520904541016
2011-06-06,59.04364776611328
2011-06-07,59.22371292114258
2011-06-08,59.27110290527344
2011-06-09,60.2093620300293
2011-06-10,59.55542755126953
2011-06-13,59.128944396972656
2011-06-14,59.792354583740234
2011-06-15,58.124359130859375
2011-06-16,57.508323669433594
2011-06-17,58.967838287353516
2011-06-20,59.517520904541016
2011-06-21,60.635826110839844
2011-06-22,60.37045669555664
2011-06-23,60.23780059814453
2011-06-24,59.24266815185547
2011-06-27,60.01033020019531
2011-06-28,60.939117431640625
2011-06-29,60.72113800048828
2011-06-30,61.0244026184082
2011-07-01,61.612003326416016
2011-07-05,61.58357620239258
2011-07-06,61.8394660949707
2011-07-07,62.14273452758789
2011-07-08,61.39404296875
2011-07-11,59.4796142578125
2011-07-12,59.22371292114258
2011-07-13,59.24266815185547
2011-07-14,59.08155059814453
2011-07-15,59.915565490722656
2011-07-18,59.233192443847656
2011-07-19,60.2093620300293
2011-07-20,60.32309341430664
2011-07-21,61.69730758666992
2011-07-22,61.536170959472656
2011-07-25,60.71165084838867
2011-07-26,58.33285140991211
2011-07-27,56.892303466796875
2011-07-28,57.13871765136719
2011-07-29,56.94916915893555
2011-08-01,54.61775207519531
2011-08-02,53.4046516418457
2011-08-03,53.67002487182617
2011-08-04,51.414405822753906
2011-08-05,51.00690841674805
2011-08-08,47.39603042602539
2011-08-09,49.31993103027344
2011-08-10,47.38656234741211
2011-08-11,49.841182708740234
2011-08-12,50.83628463745117
2011-08-15,52.0399055480957
2011-08-16,51.19646072387695
2011-08-17,51.52814483642578
2011-08-18,48.400634765625
2011-08-19,47.822509765625
2011-08-22,47.49079895019531
2011-08-23,49.43364715576172
2011-08-24,50.855247497558594
2011-08-25,49.86961364746094
2011-08-26,50.62781524658203
2011-08-29,52.01149368286133
2011-08-30,51.907249450683594
2011-08-31,52.05887222290039
2011-09-01,51.63239669799805
2011-09-02,49.60425567626953
2011-09-06,49.300968170166016
2011-09-07,51.38597869873047
2011-09-08,49.935951232910156
2011-09-09,47.850948333740234
2011-09-12,48.419578552246094
2011-09-13,49.45262145996094
2011-09-14,50.4666748046875
2011-09-15,51.72714614868164
2011-09-16,51.66080093383789
2011-09-19,50.42876434326172
2011-09-20,50.58989334106445
2011-09-21,48.65650939941406
2011-09-22,47.16857147216797
2011-09-23,48.27743148803711
2011-09-26,48.248992919921875
2011-09-27,49.291500091552734
2011-09-28,48.1921272277832
2011-09-29,48.80815887451172
2011-09-30,47.99310302734375
2011-10-03,46.53360366821289
2011-10-04,47.9267578125
2011-10-05,50.05916213989258
2011-10-06,50.86473846435547
2011-10-07,47.850948333740234
