Date,KE
2015-10-01,11.8100004196167
2015-10-02,11.979999542236328
2015-10-05,12.300000190734863
2015-10-06,11.970000267028809
2015-10-07,12.149999618530273
2015-10-08,12.25
2015-10-09,12.420000076293945
2015-10-12,12.449999809265137
2015-10-13,12.300000190734863
2015-10-14,12.289999961853027
2015-10-15,12.25
2015-10-16,11.640000343322754
2015-10-19,11.350000381469727
2015-10-20,11.359999656677246
2015-10-21,11.0
2015-10-22,11.979999542236328
2015-10-23,11.779999732971191
2015-10-26,11.15999984741211
2015-10-27,10.579999923706055
2015-10-28,11.779999732971191
2015-10-29,11.479999542236328
2015-10-30,11.390000343322754
2015-11-02,11.779999732971191
2015-11-03,11.859999656677246
2015-11-04,12.140000343322754
2015-11-05,12.279999732971191
2015-11-06,11.8100004196167
2015-11-09,10.729999542236328
2015-11-10,10.9399995803833
2015-11-11,11.140000343322754
2015-11-12,10.729999542236328
2015-11-13,10.779999732971191
2015-11-16,10.779999732971191
2015-11-17,10.5
2015-11-18,10.760000228881836
2015-11-19,10.510000228881836
2015-11-20,10.5600004196167
2015-11-23,10.720000267028809
2015-11-24,10.989999771118164
2015-11-25,11.0600004196167
2015-11-27,11.649999618530273
2015-11-30,11.460000038146973
2015-12-01,11.399999618530273
2015-12-02,11.239999771118164
2015-12-03,10.899999618530273
2015-12-04,11.170000076293945
2015-12-07,10.979999542236328
2015-12-08,10.899999618530273
2015-12-09,10.569999694824219
2015-12-10,10.529999732971191
2015-12-11,10.729999542236328
2015-12-14,10.770000457763672
2015-12-15,10.920000076293945
2015-12-16,11.680000305175781
2015-12-17,12.4399995803833
2015-12-18,11.75
2015-12-21,11.739999771118164
2015-12-22,11.420000076293945
2015-12-23,11.430000305175781
2015-12-24,11.899999618530273
2015-12-28,11.550000190734863
2015-12-29,11.65999984741211
2015-12-30,11.550000190734863
2015-12-31,10.989999771118164
2016-01-04,10.779999732971191
2016-01-05,10.779999732971191
2016-01-06,10.5600004196167
2016-01-07,10.029999732971191
2016-01-08,9.569999694824219
2016-01-11,9.59000015258789
2016-01-12,9.65999984741211
2016-01-13,9.369999885559082
2016-01-14,9.609999656677246
2016-01-15,9.430000305175781
2016-01-19,9.609999656677246
2016-01-20,9.779999732971191
2016-01-21,9.479999542236328
2016-01-22,9.609999656677246
2016-01-25,9.649999618530273
2016-01-26,9.720000267028809
2016-01-27,9.649999618530273
2016-01-28,9.6899995803833
2016-01-29,10.039999961853027
2016-02-01,9.649999618530273
2016-02-02,9.449999809265137
2016-02-03,9.59000015258789
2016-02-04,9.579999923706055
2016-02-05,9.420000076293945
2016-02-08,10.579999923706055
2016-02-09,10.5
2016-02-10,10.460000038146973
2016-02-11,10.300000190734863
2016-02-12,10.819999694824219
2016-02-16,11.09000015258789
2016-02-17,10.949999809265137
2016-02-18,10.800000190734863
2016-02-19,11.029999732971191
2016-02-22,10.949999809265137
2016-02-23,10.890000343322754
2016-02-24,11.079999923706055
2016-02-25,11.180000305175781
2016-02-26,11.5
2016-02-29,11.420000076293945
2016-03-01,11.59000015258789
2016-03-02,11.399999618530273
2016-03-03,11.579999923706055
2016-03-04,11.630000114440918
2016-03-07,11.579999923706055
2016-03-08,11.5
2016-03-09,11.6899995803833
2016-03-10,11.550000190734863
2016-03-11,11.699999809265137
2016-03-14,11.710000038146973
2016-03-15,11.550000190734863
2016-03-16,11.630000114440918
2016-03-17,11.75
2016-03-18,12.069999694824219
2016-03-21,11.8100004196167
2016-03-22,11.619999885559082
2016-03-23,11.59000015258789
2016-03-24,11.850000381469727
2016-03-28,11.65999984741211
2016-03-29,11.6899995803833
2016-03-30,11.75
2016-03-31,11.170000076293945
2016-04-01,11.3100004196167
2016-04-04,11.170000076293945
2016-04-05,11.100000381469727
2016-04-06,11.09000015258789
2016-04-07,10.680000305175781
2016-04-08,10.569999694824219
2016-04-11,11.0
2016-04-12,11.300000190734863
2016-04-13,11.520000457763672
2016-04-14,11.25
2016-04-15,11.319999694824219
2016-04-18,11.4399995803833
2016-04-19,11.289999961853027
2016-04-20,11.260000228881836
2016-04-21,11.279999732971191
2016-04-22,11.289999961853027
2016-04-25,11.170000076293945
2016-04-26,11.1899995803833
2016-04-27,11.25
2016-04-28,11.119999885559082
2016-04-29,10.9399995803833
2016-05-02,11.109999656677246
2016-05-03,10.6899995803833
2016-05-04,10.59000015258789
2016-05-05,10.59000015258789
2016-05-06,10.800000190734863
2016-05-09,11.069999694824219
2016-05-10,10.619999885559082
2016-05-11,10.59000015258789
2016-05-12,10.609999656677246
2016-05-13,10.720000267028809
2016-05-16,10.920000076293945
2016-05-17,10.470000267028809
2016-05-18,10.699999809265137
2016-05-19,10.319999694824219
2016-05-20,11.0
2016-05-23,11.039999961853027
2016-05-24,11.399999618530273
2016-05-25,11.180000305175781
2016-05-26,11.279999732971191
2016-05-27,11.289999961853027
2016-05-31,11.270000457763672
2016-06-01,11.229999542236328
2016-06-02,11.369999885559082
2016-06-03,11.350000381469727
2016-06-06,11.460000038146973
2016-06-07,11.489999771118164
2016-06-08,11.699999809265137
2016-06-09,11.760000228881836
2016-06-10,11.729999542236328
2016-06-13,11.59000015258789
2016-06-14,11.779999732971191
2016-06-15,11.75
2016-06-16,12.0600004196167
2016-06-17,11.9399995803833
2016-06-20,12.270000457763672
2016-06-21,12.359999656677246
2016-06-22,12.149999618530273
2016-06-23,12.550000190734863
2016-06-24,12.34000015258789
2016-06-27,12.039999961853027
2016-06-28,12.050000190734863
2016-06-29,12.069999694824219
2016-06-30,12.449999809265137
2016-07-01,12.220000267028809
2016-07-05,12.15999984741211
2016-07-06,12.199999809265137
2016-07-07,12.220000267028809
2016-07-08,12.779999732971191
2016-07-11,12.829999923706055
2016-07-12,12.90999984741211
2016-07-13,12.729999542236328
2016-07-14,12.819999694824219
2016-07-15,12.899999618530273
2016-07-18,12.789999961853027
2016-07-19,12.6899995803833
2016-07-20,12.75
2016-07-21,12.649999618530273
2016-07-22,12.640000343322754
2016-07-25,12.600000381469727
2016-07-26,12.699999809265137
2016-07-27,12.789999961853027
2016-07-28,12.739999771118164
2016-07-29,12.619999885559082
2016-08-01,12.680000305175781
2016-08-02,12.420000076293945
2016-08-03,12.319999694824219
2016-08-04,12.050000190734863
2016-08-05,12.220000267028809
2016-08-08,12.239999771118164
2016-08-09,12.3100004196167
2016-08-10,12.289999961853027
2016-08-11,12.270000457763672
2016-08-12,12.239999771118164
2016-08-15,12.239999771118164
2016-08-16,12.140000343322754
2016-08-17,12.039999961853027
2016-08-18,12.100000381469727
2016-08-19,12.149999618530273
2016-08-22,12.100000381469727
2016-08-23,12.149999618530273
2016-08-24,12.1899995803833
2016-08-25,12.1899995803833
2016-08-26,12.029999732971191
2016-08-29,12.199999809265137
2016-08-30,12.170000076293945
2016-08-31,12.119999885559082
2016-09-01,12.199999809265137
2016-09-02,12.199999809265137
2016-09-06,12.180000305175781
2016-09-07,12.180000305175781
2016-09-08,12.199999809265137
2016-09-09,11.9399995803833
2016-09-12,12.199999809265137
2016-09-13,12.010000228881836
2016-09-14,12.039999961853027
2016-09-15,12.100000381469727
2016-09-16,11.9399995803833
2016-09-19,12.300000190734863
2016-09-20,12.640000343322754
2016-09-21,12.789999961853027
2016-09-22,13.199999809265137
2016-09-23,13.229999542236328
2016-09-26,13.130000114440918
2016-09-27,13.3100004196167
2016-09-28,13.40999984741211
2016-09-29,13.270000457763672
2016-09-30,13.859999656677246
2016-10-03,13.65999984741211
2016-10-04,13.649999618530273
2016-10-05,13.859999656677246
2016-10-06,14.029999732971191
2016-10-07,13.899999618530273
2016-10-10,13.789999961853027
2016-10-11,13.550000190734863
2016-10-12,13.59000015258789
2016-10-13,13.619999885559082
2016-10-14,13.680000305175781
2016-10-17,13.800000190734863
2016-10-18,13.949999809265137
2016-10-19,13.800000190734863
2016-10-20,13.75
2016-10-21,13.800000190734863
2016-10-24,14.0
2016-10-25,13.899999618530273
2016-10-26,13.899999618530273
2016-10-27,13.949999809265137
2016-10-28,13.949999809265137
2016-10-31,13.899999618530273
2016-11-01,14.0
2016-11-02,13.850000381469727
2016-11-03,13.949999809265137
2016-11-04,13.949999809265137
2016-11-07,14.550000190734863
2016-11-08,14.800000190734863
2016-11-09,15.25
2016-11-10,15.75
2016-11-11,16.75
2016-11-14,16.850000381469727
2016-11-15,16.799999237060547
2016-11-16,16.75
2016-11-17,16.700000762939453
2016-11-18,16.899999618530273
2016-11-21,17.149999618530273
2016-11-22,17.5
2016-11-23,17.649999618530273
2016-11-25,17.850000381469727
2016-11-28,18.100000381469727
2016-11-29,17.700000762939453
2016-11-30,17.450000762939453
2016-12-01,17.25
2016-12-02,17.600000381469727
2016-12-05,17.450000762939453
2016-12-06,17.899999618530273
2016-12-07,17.649999618530273
2016-12-08,17.649999618530273
2016-12-09,17.600000381469727
2016-12-12,18.350000381469727
2016-12-13,18.5
2016-12-14,18.350000381469727
2016-12-15,18.399999618530273
2016-12-16,18.600000381469727
2016-12-19,18.450000762939453
2016-12-20,18.950000762939453
2016-12-21,18.649999618530273
2016-12-22,18.350000381469727
2016-12-23,18.5
2016-12-27,18.700000762939453
2016-12-28,18.299999237060547
2016-12-29,18.350000381469727
2016-12-30,18.200000762939453
2017-01-03,18.200000762939453
2017-01-04,18.299999237060547
2017-01-05,17.899999618530273
2017-01-06,17.5
2017-01-09,17.450000762939453
2017-01-10,17.700000762939453
2017-01-11,17.75
2017-01-12,17.649999618530273
2017-01-13,17.950000762939453
2017-01-17,17.600000381469727
2017-01-18,17.700000762939453
2017-01-19,17.049999237060547
2017-01-20,17.100000381469727
2017-01-23,17.25
2017-01-24,17.399999618530273
2017-01-25,17.600000381469727
2017-01-26,17.5
2017-01-27,17.600000381469727
2017-01-30,17.149999618530273
2017-01-31,17.100000381469727
2017-02-01,17.100000381469727
2017-02-02,16.850000381469727
2017-02-03,16.899999618530273
2017-02-06,16.600000381469727
2017-02-07,16.600000381469727
2017-02-08,16.450000762939453
2017-02-09,16.799999237060547
2017-02-10,17.049999237060547
2017-02-13,16.850000381469727
2017-02-14,16.299999237060547
2017-02-15,16.100000381469727
2017-02-16,16.049999237060547
2017-02-17,16.5
2017-02-21,16.600000381469727
2017-02-22,16.5
2017-02-23,16.450000762939453
2017-02-24,16.549999237060547
2017-02-27,16.5
2017-02-28,16.100000381469727
2017-03-01,16.450000762939453
2017-03-02,16.200000762939453
2017-03-03,16.200000762939453
2017-03-06,16.100000381469727
2017-03-07,16.149999618530273
2017-03-08,15.899999618530273
2017-03-09,15.949999809265137
2017-03-10,15.699999809265137
2017-03-13,15.350000381469727
2017-03-14,15.199999809265137
2017-03-15,15.649999618530273
2017-03-16,16.049999237060547
2017-03-17,16.0
2017-03-20,16.0
2017-03-21,15.300000190734863
2017-03-22,15.050000190734863
2017-03-23,16.0
2017-03-24,16.049999237060547
2017-03-27,16.25
2017-03-28,16.350000381469727
2017-03-29,16.25
2017-03-30,16.549999237060547
2017-03-31,16.950000762939453
2017-04-03,16.450000762939453
2017-04-04,16.200000762939453
2017-04-05,15.949999809265137
2017-04-06,16.200000762939453
2017-04-07,16.450000762939453
2017-04-10,16.350000381469727
2017-04-11,16.350000381469727
2017-04-12,16.049999237060547
2017-04-13,16.049999237060547
2017-04-17,16.350000381469727
2017-04-18,16.350000381469727
2017-04-19,16.350000381469727
2017-04-20,16.850000381469727
2017-04-21,17.100000381469727
2017-04-24,17.450000762939453
2017-04-25,17.700000762939453
2017-04-26,17.799999237060547
2017-04-27,17.600000381469727
2017-04-28,17.25
2017-05-01,17.549999237060547
2017-05-02,16.649999618530273
2017-05-03,16.399999618530273
2017-05-04,16.399999618530273
2017-05-05,16.299999237060547
2017-05-08,16.350000381469727
2017-05-09,16.450000762939453
2017-05-10,16.399999618530273
2017-05-11,16.399999618530273
2017-05-12,16.549999237060547
2017-05-15,16.950000762939453
2017-05-16,17.200000762939453
2017-05-17,16.350000381469727
2017-05-18,16.25
2017-05-19,16.25
2017-05-22,16.600000381469727
2017-05-23,16.649999618530273
2017-05-24,16.700000762939453
2017-05-25,17.149999618530273
2017-05-26,17.25
2017-05-30,17.0
2017-05-31,17.399999618530273
2017-06-01,18.049999237060547
2017-06-02,18.549999237060547
2017-06-05,18.350000381469727
2017-06-06,18.200000762939453
2017-06-07,18.25
2017-06-08,18.649999618530273
2017-06-09,18.549999237060547
2017-06-12,18.600000381469727
2017-06-13,18.350000381469727
2017-06-14,18.350000381469727
2017-06-15,18.399999618530273
2017-06-16,18.299999237060547
2017-06-19,18.200000762939453
2017-06-20,18.100000381469727
2017-06-21,17.950000762939453
2017-06-22,17.950000762939453
2017-06-23,18.149999618530273
2017-06-26,18.149999618530273
2017-06-27,17.950000762939453
2017-06-28,18.450000762939453
2017-06-29,18.200000762939453
2017-06-30,18.049999237060547
2017-07-03,18.200000762939453
2017-07-05,18.0
2017-07-06,17.950000762939453
2017-07-07,18.200000762939453
2017-07-10,18.100000381469727
2017-07-11,18.100000381469727
2017-07-12,18.549999237060547
2017-07-13,18.450000762939453
2017-07-14,18.5
2017-07-17,18.600000381469727
2017-07-18,19.600000381469727
2017-07-19,20.0
2017-07-20,20.100000381469727
2017-07-21,19.899999618530273
2017-07-24,19.700000762939453
2017-07-25,19.600000381469727
2017-07-26,19.399999618530273
2017-07-27,19.200000762939453
2017-07-28,19.299999237060547
2017-07-31,19.450000762939453
2017-08-01,19.600000381469727
2017-08-02,19.0
2017-08-03,18.649999618530273
2017-08-04,18.899999618530273
2017-08-07,18.975000381469727
2017-08-08,19.100000381469727
2017-08-09,19.100000381469727
2017-08-10,18.799999237060547
2017-08-11,18.549999237060547
2017-08-14,19.049999237060547
2017-08-15,19.0
2017-08-16,18.950000762939453
2017-08-17,18.350000381469727
2017-08-18,18.399999618530273
2017-08-21,18.299999237060547
2017-08-22,18.399999618530273
2017-08-23,18.350000381469727
2017-08-24,18.450000762939453
2017-08-25,18.600000381469727
2017-08-28,18.600000381469727
2017-08-29,18.850000381469727
2017-08-30,18.899999618530273
2017-08-31,19.049999237060547
2017-09-01,19.350000381469727
2017-09-05,19.100000381469727
2017-09-06,19.350000381469727
2017-09-07,19.25
2017-09-08,19.149999618530273
2017-09-11,19.700000762939453
2017-09-12,19.799999237060547
2017-09-13,19.899999618530273
2017-09-14,20.100000381469727
2017-09-15,21.100000381469727
2017-09-18,20.700000762939453
2017-09-19,20.649999618530273
2017-09-20,20.600000381469727
2017-09-21,20.700000762939453
2017-09-22,20.850000381469727
2017-09-25,20.899999618530273
2017-09-26,20.950000762939453
2017-09-27,21.75
2017-09-28,21.850000381469727
2017-09-29,21.649999618530273
2017-10-02,22.049999237060547
2017-10-03,21.600000381469727
2017-10-04,21.549999237060547
2017-10-05,21.700000762939453
2017-10-06,21.850000381469727
2017-10-09,21.700000762939453
2017-10-10,21.950000762939453
2017-10-11,21.799999237060547
2017-10-12,22.0
2017-10-13,22.200000762939453
2017-10-16,21.899999618530273
2017-10-17,21.899999618530273
2017-10-18,21.850000381469727
2017-10-19,21.950000762939453
2017-10-20,21.899999618530273
2017-10-23,21.649999618530273
2017-10-24,21.649999618530273
2017-10-25,21.799999237060547
2017-10-26,21.899999618530273
2017-10-27,22.200000762939453
2017-10-30,21.75
2017-10-31,22.0
2017-11-01,21.850000381469727
2017-11-02,20.0
2017-11-03,19.5
2017-11-06,20.049999237060547
2017-11-07,19.350000381469727
2017-11-08,19.5
2017-11-09,19.399999618530273
2017-11-10,19.600000381469727
2017-11-13,19.950000762939453
2017-11-14,20.0
2017-11-15,20.0
2017-11-16,20.299999237060547
2017-11-17,20.149999618530273
2017-11-20,20.200000762939453
2017-11-21,20.450000762939453
2017-11-22,20.350000381469727
2017-11-24,20.25
2017-11-27,20.200000762939453
2017-11-28,20.549999237060547
2017-11-29,20.799999237060547
2017-11-30,20.850000381469727
2017-12-01,20.850000381469727
2017-12-04,20.350000381469727
2017-12-05,20.649999618530273
2017-12-06,20.549999237060547
2017-12-07,20.75
2017-12-08,20.5
2017-12-11,20.25
2017-12-12,20.299999237060547
2017-12-13,20.450000762939453
2017-12-14,19.350000381469727
2017-12-15,19.950000762939453
2017-12-18,19.799999237060547
2017-12-19,19.549999237060547
2017-12-20,19.299999237060547
2017-12-21,19.399999618530273
2017-12-22,19.049999237060547
2017-12-26,18.799999237060547
2017-12-27,18.75
2017-12-28,18.700000762939453
2017-12-29,18.25
2018-01-02,18.549999237060547
2018-01-03,18.850000381469727
2018-01-04,18.899999618530273
2018-01-05,19.0
2018-01-08,19.049999237060547
2018-01-09,18.850000381469727
2018-01-10,18.75
2018-01-11,19.100000381469727
2018-01-12,19.299999237060547
2018-01-16,18.899999618530273
2018-01-17,19.149999618530273
2018-01-18,18.899999618530273
2018-01-19,19.200000762939453
2018-01-22,18.850000381469727
2018-01-23,18.799999237060547
2018-01-24,18.649999618530273
2018-01-25,18.549999237060547
2018-01-26,18.850000381469727
2018-01-29,18.799999237060547
2018-01-30,18.850000381469727
2018-01-31,18.5
2018-02-01,18.850000381469727
2018-02-02,18.5
2018-02-05,17.75
2018-02-06,17.700000762939453
2018-02-07,17.600000381469727
2018-02-08,16.950000762939453
2018-02-09,17.049999237060547
2018-02-12,16.950000762939453
2018-02-13,17.350000381469727
2018-02-14,17.350000381469727
2018-02-15,17.5
2018-02-16,17.450000762939453
2018-02-20,17.899999618530273
2018-02-21,17.950000762939453
2018-02-22,17.850000381469727
2018-02-23,18.0
2018-02-26,18.149999618530273
2018-02-27,17.649999618530273
2018-02-28,17.350000381469727
2018-03-01,17.75
2018-03-02,17.799999237060547
2018-03-05,17.149999618530273
2018-03-06,17.100000381469727
2018-03-07,17.600000381469727
2018-03-08,17.649999618530273
2018-03-09,18.0
2018-03-12,18.149999618530273
2018-03-13,18.049999237060547
2018-03-14,17.75
2018-03-15,17.850000381469727
2018-03-16,18.299999237060547
2018-03-19,17.899999618530273
2018-03-20,17.549999237060547
2018-03-21,17.5
2018-03-22,17.0
2018-03-23,16.299999237060547
2018-03-26,16.799999237060547
2018-03-27,16.200000762939453
2018-03-28,15.899999618530273
2018-03-29,16.149999618530273
2018-04-02,16.5
2018-04-03,16.799999237060547
2018-04-04,17.0
2018-04-05,16.549999237060547
2018-04-06,16.299999237060547
2018-04-09,16.200000762939453
2018-04-10,16.75
2018-04-11,16.799999237060547
2018-04-12,16.549999237060547
2018-04-13,16.649999618530273
2018-04-16,17.0
2018-04-17,17.399999618530273
2018-04-18,16.924999237060547
2018-04-19,16.75
2018-04-20,16.649999618530273
2018-04-23,16.799999237060547
2018-04-24,16.700000762939453
2018-04-25,16.549999237060547
2018-04-26,16.299999237060547
2018-04-27,15.899999618530273
2018-04-30,15.850000381469727
2018-05-01,16.0
2018-05-02,16.299999237060547
2018-05-03,17.399999618530273
2018-05-04,18.0
2018-05-07,17.799999237060547
2018-05-08,18.0
2018-05-09,18.100000381469727
2018-05-10,18.100000381469727
2018-05-11,18.200000762939453
2018-05-14,17.850000381469727
2018-05-15,17.700000762939453
2018-05-16,17.850000381469727
2018-05-17,17.899999618530273
2018-05-18,17.950000762939453
2018-05-21,18.100000381469727
2018-05-22,17.899999618530273
2018-05-23,18.549999237060547
2018-05-24,18.450000762939453
2018-05-25,18.25
2018-05-29,18.700000762939453
2018-05-30,18.799999237060547
2018-05-31,18.700000762939453
2018-06-01,19.0
2018-06-04,19.299999237060547
2018-06-05,19.549999237060547
2018-06-06,19.5
2018-06-07,19.299999237060547
2018-06-08,19.100000381469727
2018-06-11,19.0
2018-06-12,18.799999237060547
2018-06-13,18.5
2018-06-14,18.600000381469727
2018-06-15,19.350000381469727
2018-06-18,19.25
2018-06-19,19.149999618530273
2018-06-20,19.200000762939453
2018-06-21,19.100000381469727
2018-06-22,19.0
2018-06-25,18.850000381469727
2018-06-26,19.200000762939453
2018-06-27,18.75
2018-06-28,18.600000381469727
2018-06-29,18.299999237060547
2018-07-02,19.399999618530273
2018-07-03,19.399999618530273
2018-07-05,20.049999237060547
2018-07-06,20.200000762939453
2018-07-09,20.100000381469727
2018-07-10,20.0
2018-07-11,19.700000762939453
2018-07-12,19.649999618530273
2018-07-13,19.350000381469727
2018-07-16,19.649999618530273
2018-07-17,19.700000762939453
2018-07-18,19.799999237060547
2018-07-19,20.049999237060547
2018-07-20,20.0
2018-07-23,19.950000762939453
2018-07-24,19.700000762939453
2018-07-25,19.75
2018-07-26,20.25
2018-07-27,20.049999237060547
2018-07-30,20.0
2018-07-31,20.350000381469727
2018-08-01,20.200000762939453
2018-08-02,19.399999618530273
2018-08-03,19.75
2018-08-06,20.299999237060547
2018-08-07,20.100000381469727
2018-08-08,19.850000381469727
2018-08-09,19.600000381469727
2018-08-10,19.5
2018-08-13,20.100000381469727
2018-08-14,20.600000381469727
2018-08-15,19.950000762939453
2018-08-16,19.899999618530273
2018-08-17,19.700000762939453
2018-08-20,20.049999237060547
2018-08-21,20.0
2018-08-22,20.0
2018-08-23,20.0
2018-08-24,19.899999618530273
2018-08-27,19.799999237060547
2018-08-28,19.75
2018-08-29,19.549999237060547
2018-08-30,19.600000381469727
