Date,WY
2010-06-02,9.118925094604492
2010-06-03,9.015814781188965
2010-06-04,8.618404388427734
2010-06-07,8.373510360717773
2010-06-08,8.48951530456543
2010-06-09,8.367069244384766
2010-06-10,8.635588645935059
2010-06-11,8.809588432312012
2010-06-14,8.68714427947998
2010-06-15,8.753737449645996
2010-06-16,8.581883430480957
2010-06-17,8.470179557800293
2010-06-18,8.431511878967285
2010-06-21,8.47447681427002
2010-06-22,8.175883293151855
2010-06-23,8.336996078491211
2010-06-24,8.01262378692627
2010-06-25,8.01262378692627
2010-06-28,7.909512519836426
2010-06-29,7.6044745445251465
2010-06-30,7.5615105628967285
2010-07-01,7.548621654510498
2010-07-02,7.408991813659668
2010-07-06,7.370325565338135
2010-07-07,7.606622219085693
2010-07-08,7.656030654907227
2010-07-09,7.6989922523498535
2010-07-12,8.347736358642578
2010-07-13,8.639886856079102
2010-07-14,8.564703941345215
2010-07-15,8.730110168457031
2010-07-16,8.700033187866211
2010-07-19,8.985740661621094
2010-07-20,9.294784545898438
2010-07-21,9.038217544555664
2010-07-22,9.393917083740234
2010-07-23,9.697131156921387
2010-07-26,9.942038536071777
2010-07-27,9.889558792114258
2010-07-28,9.673811912536621
2010-07-29,9.615496635437012
2010-07-30,9.458052635192871
2010-08-02,9.860405921936035
2010-08-03,9.901222229003906
2010-08-04,10.204442977905273
2010-08-05,10.052831649780273
2010-08-06,10.012012481689453
2010-08-09,10.151961326599121
2010-08-10,10.052831649780273
2010-08-11,9.539692878723145
2010-08-12,9.598005294799805
2010-08-13,9.539692878723145
2010-08-16,9.47554874420166
2010-08-17,9.866231918334961
2010-08-18,9.767105102539062
2010-08-19,9.428903579711914
2010-08-20,9.41723918914795
2010-08-23,9.213150978088379
2010-08-24,9.026552200317383
2010-08-25,9.131515502929688
2010-08-26,9.026552200317383
2010-08-27,9.20149040222168
2010-08-30,9.067370414733887
2010-08-31,9.154839515686035
2010-09-01,9.539692878723145
2010-09-02,9.557186126708984
2010-09-03,9.557186126708984
2010-09-07,9.253968238830566
2010-09-08,9.323942184448242
2010-09-09,9.434731483459473
2010-09-10,9.493046760559082
2010-09-13,9.53386402130127
2010-09-14,9.382250785827637
2010-09-15,9.28895378112793
2010-09-16,9.23647403717041
2010-09-17,9.312278747558594
2010-09-20,9.096529960632324
2010-09-21,8.979904174804688
2010-09-22,9.207321166992188
2010-09-23,9.213150978088379
2010-09-24,9.522199630737305
2010-09-27,9.551352500915527
2010-09-28,9.551352500915527
2010-09-29,9.405576705932617
2010-09-30,9.189828872680664
2010-10-01,9.382250785827637
2010-10-04,9.20149040222168
2010-10-05,9.405576705932617
2010-10-06,9.364758491516113
2010-10-07,9.294784545898438
2010-10-08,9.224812507629395
2010-10-11,9.183995246887207
2010-10-12,9.23647403717041
2010-10-13,9.335602760314941
2010-10-14,9.189828872680664
2010-10-15,9.04987907409668
2010-10-18,8.933258056640625
2010-10-19,8.880777359008789
2010-10-20,8.921597480773926
2010-10-21,9.04987907409668
2010-10-22,9.166504859924316
2010-10-25,9.323942184448242
2010-10-26,9.207321166992188
2010-10-27,9.218982696533203
2010-10-28,9.149008750915527
2010-10-29,9.458052635192871
2010-11-01,9.53386402130127
2010-11-02,9.56885051727295
2010-11-03,9.60394287109375
2010-11-04,9.943180084228516
2010-11-05,10.235627174377441
2010-11-08,10.411096572875977
2010-11-09,10.13619327545166
2010-11-10,10.311660766601562
2010-11-11,10.381852149963379
2010-11-12,10.20638370513916
2010-11-15,10.282415390014648
2010-11-16,9.890542030334473
2010-11-17,10.001668930053711
2010-11-18,10.101101875305176
2010-11-19,10.048462867736816
2010-11-22,10.036763191223145
2010-11-23,9.91978645324707
2010-11-24,10.112797737121582
2010-11-26,9.960726737976074
2010-11-29,9.843748092651367
2010-11-30,9.761862754821777
2010-12-01,9.972424507141113
2010-12-02,10.259026527404785
2010-12-03,10.352603912353516
2010-12-06,10.352603912353516
2010-12-07,10.434490203857422
2010-12-08,10.106954574584961
2010-12-09,10.340909004211426
2010-12-10,10.38769817352295
2010-12-13,10.469582557678223
2010-12-14,10.481278419494629
2010-12-15,10.399395942687988
2010-12-16,10.52222728729248
2010-12-17,10.62165641784668
2010-12-20,10.808820724487305
2010-12-21,10.767878532409668
2010-12-22,10.785425186157227
2010-12-23,10.85561466217041
2010-12-27,10.943347930908203
2010-12-28,11.01938533782959
2010-12-29,11.112967491149902
2010-12-30,11.083724975585938
2010-12-31,11.072025299072266
2011-01-03,11.557485580444336
2011-01-04,11.434657096862793
2011-01-05,11.791443824768066
2011-01-06,11.70955753326416
2011-01-07,12.031248092651367
2011-01-10,12.165767669677734
2011-01-11,12.358789443969727
2011-01-12,12.604447364807129
2011-01-13,12.481616020202637
2011-01-14,12.65123462677002
2011-01-18,12.703868865966797
2011-01-19,12.464067459106445
2011-01-20,12.633687973022461
2011-01-21,13.154244422912598
2011-01-24,13.323866844177246
2011-01-25,13.45254135131836
2011-01-26,13.353108406066895
2011-01-27,13.458381652832031
2011-01-28,13.259527206420898
2011-01-31,13.55781364440918
2011-02-01,13.973093032836914
2011-02-02,13.785929679870605
2011-02-03,13.791775703430176
2011-02-04,14.212898254394531
2011-02-07,13.809326171875
2011-02-08,14.21874713897705
2011-02-09,14.224597930908203
2011-02-10,14.464402198791504
2011-02-11,14.739300727844238
2011-02-14,14.522890090942383
2011-02-15,14.628180503845215
2011-02-16,14.674969673156738
2011-02-17,14.715903282165527
2011-02-18,14.715903282165527
2011-02-22,14.060823440551758
2011-02-23,13.785929679870605
2011-02-24,14.00818920135498
2011-02-25,14.24362564086914
2011-02-28,14.367215156555176
2011-03-01,13.749214172363281
2011-03-02,13.855154991149902
2011-03-03,14.190646171569824
2011-03-04,13.872815132141113
2011-03-07,13.737443923950195
2011-03-08,13.760981559753418
2011-03-09,13.890464782714844
2011-03-10,13.50789737701416
2011-03-11,14.349563598632812
2011-03-14,14.5908842086792
2011-03-15,14.537906646728516
2011-03-16,14.114127159118652
2011-03-17,14.314249992370605
2011-03-18,14.355450630187988
2011-03-21,14.749802589416504
2011-03-22,14.414304733276367
2011-03-23,14.420195579528809
2011-03-24,14.3201322555542
2011-03-25,14.255393028259277
2011-03-28,14.373106956481934
2011-03-29,14.496709823608398
2011-03-30,14.490825653076172
2011-03-31,14.47905158996582
2011-04-01,14.796879768371582
2011-04-04,14.690938949584961
2011-04-05,14.502593040466309
2011-04-06,14.196531295776367
2011-04-07,14.1847562789917
2011-04-08,13.89635944366455
2011-04-11,13.596179962158203
2011-04-12,13.278349876403809
2011-04-13,13.201835632324219
2011-04-14,13.23714828491211
2011-04-15,13.354864120483398
2011-04-18,12.936970710754395
2011-04-19,13.090006828308105
2011-04-20,13.313657760620117
2011-04-21,13.319549560546875
2011-04-25,13.296003341674805
2011-04-26,13.643261909484863
2011-04-27,13.943441390991211
2011-04-28,14.120019912719727
2011-04-29,13.543204307556152
2011-05-02,13.301889419555664
2011-05-03,13.243033409118652
2011-05-04,13.019372940063477
2011-05-05,13.007598876953125
2011-05-06,13.001715660095215
2011-05-09,13.142976760864258
2011-05-10,13.290125846862793
2011-05-11,13.053112983703613
2011-05-12,13.04719352722168
2011-05-13,12.982012748718262
2011-05-16,13.112367630004883
2011-05-17,12.739078521728516
2011-05-18,13.159765243530273
2011-05-19,12.934610366821289
2011-05-20,12.893135070800781
2011-05-23,12.6502046585083
2011-05-24,12.756857872009277
2011-05-25,12.91683578491211
2011-05-26,13.076812744140625
2011-05-27,12.365796089172363
2011-05-31,12.762784004211426
2011-06-01,12.2769136428833
2011-06-02,12.336170196533203
2011-06-03,12.306550979614258
2011-06-06,12.146563529968262
2011-06-07,12.756857872009277
2011-06-08,12.513925552368164
2011-06-09,12.466525077819824
2011-06-10,12.087316513061523
2011-06-13,11.903630256652832
2011-06-14,12.205816268920898
2011-06-15,11.856233596801758
2011-06-16,11.992509841918945
2011-06-17,12.045839309692383
2011-06-20,12.051763534545898
2011-06-21,12.525774955749512
2011-06-22,12.454673767089844
2011-06-23,12.342097282409668
2011-06-24,12.045839309692383
2011-06-27,12.223587989807129
2011-06-28,12.383574485778809
2011-06-29,12.573175430297852
2011-06-30,12.952385902404785
2011-07-01,13.207171440124512
2011-07-05,13.124216079711914
2011-07-06,13.147916793823242
2011-07-07,13.373071670532227
2011-07-08,13.094587326049805
2011-07-11,12.869429588317871
2011-07-12,12.970160484313965
2011-07-13,13.03533935546875
2011-07-14,12.77463150024414
2011-07-15,12.827959060668945
2011-07-18,12.667980194091797
2011-07-19,13.18346881866455
2011-07-20,12.910914421081543
2011-07-21,13.059039115905762
2011-07-22,13.141993522644043
2011-07-25,12.60873031616211
2011-07-26,12.22951889038086
2011-07-27,11.909560203552246
2011-07-28,11.87993335723877
2011-07-29,11.844380378723145
2011-08-01,11.559972763061523
2011-08-02,11.168916702270508
2011-08-03,11.234087944030762
2011-08-04,10.718602180480957
2011-08-05,10.588254928588867
2011-08-08,9.81797981262207
2011-08-09,10.137939453125
2011-08-10,9.598748207092285
2011-08-11,9.94240951538086
2011-08-12,9.972033500671387
2011-08-15,10.20311450958252
2011-08-16,10.114237785339355
2011-08-17,10.132012367248535
2011-08-18,9.569121360778809
2011-08-19,9.302492141723633
2011-08-22,9.290639877319336
2011-08-23,9.580975532531738
2011-08-24,9.806129455566406
2011-08-25,9.62244701385498
2011-08-26,10.072761535644531
2011-08-29,10.363093376159668
2011-08-30,10.548361778259277
2011-08-31,10.775467872619629
2011-09-01,10.578246116638184
2011-09-02,10.225639343261719
2011-09-06,10.118060111999512
2011-09-07,10.518484115600586
2011-09-08,10.33918571472168
2011-09-09,10.07622241973877
2011-09-12,9.998534202575684
2011-09-13,10.07622241973877
2011-09-14,10.351140022277832
2011-09-15,10.47066593170166
2011-09-16,10.638009071350098
2011-09-19,10.464694023132324
2011-09-20,10.464694023132324
2011-09-21,10.100132942199707
2011-09-22,9.526394844055176
2011-09-23,9.532369613647461
2011-09-26,9.6399507522583
2011-09-27,9.873028755187988
2011-09-28,9.532369613647461
2011-09-29,9.616044998168945
2011-09-30,9.293317794799805
2011-10-03,9.11402416229248
2011-10-04,9.550302505493164
2011-10-05,9.442726135253906
2011-10-06,9.843148231506348
2011-10-07,9.58018684387207
2011-10-10,10.135992050170898
2011-10-11,10.034392356872559
2011-10-12,10.130014419555664
2011-10-13,9.980607032775879
2011-10-14,10.27344799041748
2011-10-17,9.825216293334961
2011-10-18,10.070250511169434
2011-10-19,9.902909278869629
2011-10-20,9.813264846801758
2011-10-21,10.213682174682617
2011-10-24,10.482625007629395
2011-10-25,10.112081527709961
2011-10-26,10.213682174682617
2011-10-27,10.721677780151367
2011-10-28,10.936827659606934
2011-10-31,10.745583534240723
2011-11-01,10.237589836120605
2011-11-02,10.309304237365723
2011-11-03,10.482625007629395
2011-11-04,10.345162391662598
2011-11-07,10.297354698181152
2011-11-08,10.550565719604492
2011-11-09,9.92356014251709
2011-11-10,9.92356014251709
2011-11-11,10.182804107666016
2011-11-14,9.92356014251709
2011-11-15,10.013995170593262
2011-11-16,9.917531967163086
2011-11-17,9.766809463500977
2011-11-18,9.89341926574707
2011-11-21,9.585942268371582
2011-11-22,9.495509147644043
2011-11-23,9.338760375976562
2011-11-25,9.332728385925293
2011-11-28,9.513598442077637
2011-11-29,9.598002433776855
2011-11-30,10.122516632080078
2011-12-01,10.098401069641113
2011-12-02,10.11046028137207
2011-12-05,10.285296440124512
2011-12-06,10.297354698181152
2011-12-07,10.40587329864502
2011-12-08,10.13457202911377
2011-12-09,10.387788772583008
2011-12-12,10.08031177520752
2011-12-13,9.92356014251709
2011-12-14,9.899449348449707
2011-12-15,10.020027160644531
2011-12-16,10.068259239196777
2011-12-19,9.821070671081543
2011-12-20,10.442044258117676
2011-12-21,10.803779602050781
2011-12-22,11.032877922058105
2011-12-23,10.95450210571289
2011-12-27,11.069053649902344
2011-12-28,11.141398429870605
2011-12-29,11.38255500793457
2011-12-30,11.255948066711426
2012-01-03,11.515182495117188
2012-01-04,11.388581275939941
2012-01-05,11.322265625
2012-01-06,11.466961860656738
2012-01-09,11.328295707702637
2012-01-10,11.581506729125977
2012-01-11,11.888983726501465
2012-01-12,11.973387718200684
2012-01-13,12.190424919128418
2012-01-17,12.220572471618652
2012-01-18,12.395410537719727
2012-01-19,12.666711807250977
2012-01-20,12.449666023254395
2012-01-23,12.196454048156738
2012-01-24,12.02161979675293
2012-01-25,12.226602554321289
2012-01-26,12.431587219238281
2012-01-27,12.341150283813477
2012-01-30,12.238655090332031
2012-01-31,12.069849967956543
2012-02-01,12.106021881103516
2012-02-02,12.142190933227539
2012-02-03,12.841543197631836
2012-02-06,12.479813575744629
2012-02-07,12.286892890930176
2012-02-08,12.395410537719727
2012-02-09,12.274829864501953
2012-02-10,12.069849967956543
2012-02-13,12.38937759399414
2012-02-14,12.045735359191895
2012-02-15,11.973387718200684
2012-02-16,12.401442527770996
2012-02-17,12.449666023254395
2012-02-21,12.503929138183594
2012-02-22,12.485843658447266
2012-02-23,12.59436321258545
2012-02-24,12.696856498718262
2012-02-27,12.859638214111328
2012-02-28,12.750344276428223
2012-02-29,12.683555603027344
2012-03-01,12.926420211791992
2012-03-02,12.847494125366211
2012-03-05,12.883918762207031
2012-03-06,12.489270210266113
2012-03-07,12.592483520507812
2012-03-08,12.756418228149414
2012-03-09,13.04178237915039
2012-03-12,12.993208885192871
2012-03-13,13.400004386901855
2012-03-14,13.272501945495605
2012-03-15,13.460721969604492
2012-03-16,13.363579750061035
2012-03-19,13.527507781982422
2012-03-20,13.527507781982422
2012-03-21,13.454648971557617
2012-03-22,13.242140769958496
2012-03-23,13.278570175170898
2012-03-26,13.3028564453125
2012-03-27,13.387857437133789
2012-03-28,13.36965274810791
2012-03-29,13.290716171264648
2012-03-30,13.308934211730957
2012-04-02,13.454648971557617
2012-04-03,13.26642894744873
2012-04-04,13.114638328552246
2012-04-05,13.0599946975708
2012-04-09,12.774630546569824
2012-04-10,12.367837905883789
2012-04-11,12.458908081054688
2012-04-12,12.79284381866455
2012-04-13,12.592483520507812
2012-04-16,12.56820011138916
2012-04-17,12.823203086853027
2012-04-18,12.610698699951172
2012-04-19,12.598553657531738
2012-04-20,12.738202095031738
2012-04-23,12.155330657958984
2012-04-24,12.458908081054688
2012-04-25,12.592483520507812
2012-04-26,12.677489280700684
2012-04-27,12.659266471862793
2012-04-30,12.3617582321167
2012-05-01,12.386046409606934
2012-05-02,12.52569580078125
2012-05-03,12.373908042907715
2012-05-04,12.13104248046875
2012-05-07,12.27676010131836
2012-05-08,12.064254760742188
2012-05-09,12.278374671936035
2012-05-10,12.241668701171875
2012-05-11,12.278374671936035
2012-05-14,11.886841773986816
2012-05-15,11.844013214111328
2012-05-16,11.70942211151123
2012-05-17,11.434125900268555
2012-05-18,11.476946830749512
2012-05-21,11.7828369140625
2012-05-22,11.911314010620117
2012-05-23,12.070371627807617
2012-05-24,12.180492401123047
2012-05-25,12.09484577178955
2012-05-29,12.425207138061523
2012-05-30,12.088729858398438
2012-05-31,12.180492401123047
2012-06-01,11.691075325012207
2012-06-04,11.7033052444458
2012-06-05,11.850135803222656
2012-06-06,12.302852630615234
2012-06-07,12.35791015625
2012-06-08,12.51085376739502
2012-06-11,12.345675468444824
2012-06-12,12.676029205322266
2012-06-13,12.455785751342773
2012-06-14,12.59038257598877
2012-06-15,12.718860626220703
2012-06-18,12.81673526763916
2012-06-19,13.036983489990234
2012-06-20,12.99415397644043
2012-06-21,12.69438362121582
2012-06-22,12.657679557800293
2012-06-25,12.370142936706543
2012-06-26,12.498619079589844
2012-06-27,12.975797653198242
2012-06-28,13.251103401184082
2012-06-29,13.67934513092041
2012-07-02,13.66711139678955
2012-07-03,13.868995666503906
2012-07-05,13.660992622375488
2012-07-06,13.636524200439453
2012-07-09,13.740524291992188
2012-07-10,13.556991577148438
2012-07-11,13.89346694946289
2012-07-12,13.936293601989746
2012-07-13,14.29724407196045
2012-07-16,14.46854019165039
2012-07-17,14.364540100097656
2012-07-18,14.266654968261719
2012-07-19,14.113710403442383
2012-07-20,14.10759162902832
2012-07-23,14.10147476196289
2012-07-24,13.954647064208984
2012-07-25,13.936293601989746
2012-07-26,14.015827178955078
2012-07-27,14.431830406188965
2012-07-30,14.376775741577148
2012-07-31,14.285009384155273
2012-08-01,14.168769836425781
2012-08-02,14.150421142578125
2012-08-03,14.46854019165039
2012-08-06,14.358419418334961
2012-08-07,14.554189682006836
2012-08-08,14.389013290405273
2012-08-09,14.346183776855469
2012-08-10,14.401244163513184
2012-08-13,14.517484664916992
2012-08-14,14.499129295349121
2012-08-15,14.597018241882324
2012-08-16,14.957965850830078
2012-08-17,14.829485893249512
2012-08-20,14.701017379760742
2012-08-21,14.829485893249512
2012-08-22,15.000785827636719
2012-08-23,15.061967849731445
2012-08-24,14.909015655517578
2012-08-27,15.049728393554688
2012-08-28,15.15437126159668
2012-08-29,15.314413070678711
2012-08-30,15.308252334594727
2012-08-31,15.33287239074707
2012-09-04,15.419049263000488
2012-09-05,15.42520523071289
2012-09-06,15.696040153503418
2012-09-07,15.665257453918457
2012-09-10,15.677573204040527
2012-09-11,15.905316352844238
2012-09-12,16.19462013244629
2012-09-13,16.570093154907227
2012-09-14,16.711666107177734
2012-09-17,16.520849227905273
2012-09-18,16.24385643005371
2012-09-19,16.15768814086914
2012-09-20,16.163843154907227
2012-09-21,16.330036163330078
2012-09-24,16.4654483795166
2012-09-25,16.299257278442383
2012-09-26,16.083818435668945
2012-09-27,16.42852020263672
2012-09-28,16.08997344970703
2012-10-01,16.065353393554688
2012-10-02,16.12691307067871
2012-10-03,16.379283905029297
2012-10-04,16.286949157714844
2012-10-05,16.397737503051758
2012-10-08,16.299257278442383
2012-10-09,16.19462013244629
2012-10-10,16.133066177368164
2012-10-11,16.17615509033203
2012-10-12,16.163843154907227
2012-10-15,16.804000854492188
2012-10-16,16.767057418823242
2012-10-17,17.234867095947266
2012-10-18,17.518007278442383
2012-10-19,17.241025924682617
2012-10-22,17.376434326171875
2012-10-23,17.154844284057617
2012-10-24,16.964031219482422
2012-10-25,16.804000854492188
2012-10-26,16.847078323364258
2012-10-31,17.04404640197754
2012-11-01,17.14253807067871
2012-11-02,17.06867027282715
2012-11-05,17.013275146484375
2012-11-06,16.86555290222168
2012-11-07,16.902706146240234
2012-11-08,16.394824981689453
2012-11-09,16.295724868774414
2012-11-12,16.370046615600586
2012-11-13,16.289535522460938
2012-11-14,15.688735961914062
2012-11-15,15.478148460388184
2012-11-16,15.719708442687988
2012-11-19,16.091327667236328
2012-11-20,16.264751434326172
2012-11-21,16.283336639404297
2012-11-23,16.54966163635254
2012-11-26,16.450565338134766
2012-11-27,16.450565338134766
2012-11-28,16.555862426757812
2012-11-29,16.586835861206055
2012-11-30,17.0699405670166
2012-12-03,17.03277587890625
2012-12-04,16.822187423706055
2012-12-05,16.46295166015625
2012-12-06,16.741666793823242
2012-12-07,16.8531551361084
2012-12-10,17.001806259155273
2012-12-11,17.088520050048828
2012-12-12,17.175233840942383
2012-12-13,16.877931594848633
2012-12-14,16.9274845123291
2012-12-17,17.22478675842285
2012-12-18,17.522083282470703
2012-12-19,17.249557495117188
2012-12-20,17.66453742980957
2012-12-21,17.42917251586914
2012-12-24,17.58401870727539
2012-12-26,17.367237091064453
2012-12-27,17.342466354370117
2012-12-28,17.082324981689453
2012-12-31,17.230976104736328
2013-01-02,18.05474853515625
2013-01-03,18.05474853515625
2013-01-04,18.20339584350586
2013-01-07,18.259132385253906
2013-01-08,18.383012771606445
2013-01-09,18.80418586730957
2013-01-10,18.915674209594727
2013-01-11,19.07670783996582
2013-01-14,19.07670783996582
2013-01-15,18.940448760986328
2013-01-16,18.84754753112793
2013-01-17,19.070518493652344
2013-01-18,18.971416473388672
2013-01-22,19.27490997314453
2013-01-23,19.39878273010254
2013-01-24,19.510271072387695
2013-01-25,19.169612884521484
2013-01-28,18.618370056152344
2013-01-29,18.940448760986328
2013-01-30,18.51307487487793
2013-01-31,18.655534744262695
2013-02-01,18.822769165039062
2013-02-04,18.87232208251953
2013-02-05,19.182004928588867
2013-02-06,19.182004928588867
2013-02-07,18.630767822265625
2013-02-08,18.711278915405273
2013-02-11,18.667917251586914
2013-02-12,18.773216247558594
2013-02-13,18.878511428833008
2013-02-14,18.853734970092773
2013-02-15,18.983810424804688
2013-02-19,19.095291137695312
2013-02-20,18.444950103759766
2013-02-21,18.02997398376465
2013-02-22,18.407785415649414
2013-02-25,17.825576782226562
2013-02-26,18.178617477416992
2013-02-27,18.446500778198242
2013-02-28,18.32190704345703
2013-03-01,18.421579360961914
2013-03-04,18.65831756591797
2013-03-05,18.926197052001953
2013-03-06,18.8514404296875
2013-03-07,18.80160140991211
2013-03-08,18.83898162841797
2013-03-11,19.00717544555664
2013-03-12,18.814064025878906
2013-03-13,18.901281356811523
2013-03-14,19.200305938720703
2013-03-15,19.0321044921875
2013-03-18,18.814064025878906
2013-03-19,19.138010025024414
2013-03-20,19.56163787841797
2013-03-21,19.15670394897461
2013-03-22,19.318674087524414
2013-03-25,19.21900177001953
2013-03-26,19.306215286254883
2013-03-27,19.318674087524414
2013-03-28,19.549182891845703
2013-04-01,19.51802635192871
2013-04-02,19.686237335205078
2013-04-03,18.888818740844727
2013-04-04,19.449499130249023
2013-04-05,19.41211700439453
2013-04-08,19.61147689819336
2013-04-09,19.48065185546875
2013-04-10,19.70492935180664
2013-04-11,19.754762649536133
2013-04-12,19.798370361328125
2013-04-15,18.95111656188965
2013-04-16,19.063247680664062
2013-04-17,18.527490615844727
2013-04-18,18.247148513793945
2013-04-19,18.58978271484375
2013-04-22,18.720611572265625
2013-04-23,19.15670394897461
2013-04-24,19.5678653717041
2013-04-25,19.549182891845703
2013-04-26,19.01963996887207
2013-04-29,18.95734405517578
2013-04-30,19.00717544555664
2013-05-01,18.776687622070312
2013-05-02,18.845211029052734
2013-05-03,19.094402313232422
2013-05-06,19.33736801147461
2013-05-07,19.549182891845703
2013-05-08,19.643218994140625
2013-05-09,19.944177627563477
2013-05-10,19.680843353271484
2013-05-13,19.373624801635742
2013-05-14,20.226318359375
2013-05-15,20.282743453979492
2013-05-16,20.044492721557617
2013-05-17,20.364246368408203
2013-05-20,20.295278549194336
2013-05-21,20.439485549926758
2013-05-22,20.270206451416016
2013-05-23,20.094648361206055
2013-05-24,19.900285720825195
2013-05-28,19.937902450561523
2013-05-29,19.141637802124023
2013-05-30,18.596174240112305
2013-05-31,18.696487426757812
2013-06-03,18.846956253051758
2013-06-04,18.326574325561523
2013-06-05,17.756017684936523
2013-06-06,18.194900512695312
2013-06-07,18.2011775970459
2013-06-10,18.245065689086914
2013-06-11,17.98800277709961
2013-06-12,17.423723220825195
2013-06-13,17.937849044799805
2013-06-14,17.737215042114258
2013-06-17,17.96919059753418
2013-06-18,17.70586395263672
2013-06-19,17.122764587402344
2013-06-20,16.947221755981445
2013-06-21,17.19173812866211
2013-06-24,16.93467903137207
2013-06-25,17.254436492919922
2013-06-26,17.3861026763916
2013-06-27,17.680782318115234
2013-06-28,17.862606048583984
2013-07-01,17.618080139160156
2013-07-02,17.89395523071289
2013-07-03,17.843795776367188
2013-07-05,17.7497501373291
2013-07-08,17.793638229370117
2013-07-09,18.01307487487793
2013-07-10,18.01935386657715
2013-07-11,18.401811599731445
2013-07-12,18.527206420898438
2013-07-15,18.4080810546875
2013-07-16,18.4080810546875
2013-07-17,18.35165023803711
2013-07-18,18.55855369567871
2013-07-19,18.72156524658203
2013-07-22,18.49585723876953
2013-07-23,18.38926887512207
2013-07-24,18.09458351135254
2013-07-25,18.2701473236084
2013-07-26,18.05697250366211
2013-07-29,17.549116134643555
2013-07-30,17.69331932067871
2013-07-31,17.806177139282227
2013-08-01,17.7497501373291
2013-08-02,17.542844772338867
2013-08-05,17.655702590942383
2013-08-06,17.668241500854492
2013-08-07,17.30459976196289
2013-08-08,17.12903594970703
2013-08-09,17.436260223388672
2013-08-12,17.12903594970703
2013-08-13,16.922138214111328
2013-08-14,17.423723220825195
2013-08-15,17.03499412536621
2013-08-16,16.966026306152344
2013-08-19,16.708965301513672
2013-08-20,17.14784812927246
2013-08-21,17.12903594970703
2013-08-22,17.229360580444336
2013-08-23,17.436260223388672
2013-08-26,17.53030776977539
2013-08-27,17.135313034057617
2013-08-28,17.482948303222656
2013-08-29,17.520875930786133
2013-08-30,17.305971145629883
2013-09-03,17.12899398803711
2013-09-04,17.12899398803711
2013-09-05,17.546152114868164
2013-09-06,18.02020835876465
2013-09-09,18.298320770263672
2013-09-10,18.190860748291016
2013-09-11,17.96964454650879
2013-09-12,17.900117874145508
2013-09-13,17.944353103637695
2013-09-16,18.184545516967773
