Date,THRM
2010-11-24,11.15999984741211
2010-11-26,11.050000190734863
2010-11-29,10.699999809265137
2010-11-30,10.5
2010-12-01,11.039999961853027
2010-12-02,10.829999923706055
2010-12-03,10.960000038146973
2010-12-06,11.100000381469727
2010-12-07,10.720000267028809
2010-12-08,10.859999656677246
2010-12-09,10.9399995803833
2010-12-10,10.970000267028809
2010-12-13,11.109999656677246
2010-12-14,11.170000076293945
2010-12-15,11.140000343322754
2010-12-16,11.239999771118164
2010-12-17,10.899999618530273
2010-12-20,11.109999656677246
2010-12-21,11.390000343322754
2010-12-22,11.390000343322754
2010-12-23,11.220000267028809
2010-12-27,10.90999984741211
2010-12-28,10.569999694824219
2010-12-29,10.720000267028809
2010-12-30,10.760000228881836
2010-12-31,10.880000114440918
2011-01-03,11.079999923706055
2011-01-04,10.390000343322754
2011-01-05,10.920000076293945
2011-01-06,10.720000267028809
2011-01-07,10.960000038146973
2011-01-10,10.859999656677246
2011-01-11,10.699999809265137
2011-01-12,11.010000228881836
2011-01-13,10.75
2011-01-14,10.5600004196167
2011-01-18,10.600000381469727
2011-01-19,10.430000305175781
2011-01-20,10.359999656677246
2011-01-21,10.140000343322754
2011-01-24,10.619999885559082
2011-01-25,10.65999984741211
2011-01-26,11.010000228881836
2011-01-27,11.510000228881836
2011-01-28,10.979999542236328
2011-01-31,10.890000343322754
2011-02-01,11.0600004196167
2011-02-02,10.8100004196167
2011-02-03,10.529999732971191
2011-02-04,10.300000190734863
2011-02-07,10.729999542236328
2011-02-08,10.949999809265137
2011-02-09,10.989999771118164
2011-02-10,11.1899995803833
2011-02-11,11.279999732971191
2011-02-14,11.050000190734863
2011-02-15,11.020000457763672
2011-02-16,11.170000076293945
2011-02-17,12.479999542236328
2011-02-18,12.289999961853027
2011-02-22,11.65999984741211
2011-02-23,11.579999923706055
2011-02-24,11.529999732971191
2011-02-25,11.579999923706055
2011-02-28,13.640000343322754
2011-03-01,14.789999961853027
2011-03-02,14.3100004196167
2011-03-03,15.0600004196167
2011-03-04,14.65999984741211
2011-03-07,14.149999618530273
2011-03-08,14.579999923706055
2011-03-09,14.130000114440918
2011-03-10,13.6899995803833
2011-03-11,13.390000343322754
2011-03-14,13.880000114440918
2011-03-15,13.770000457763672
2011-03-16,13.869999885559082
2011-03-17,14.100000381469727
2011-03-18,14.420000076293945
2011-03-21,15.069999694824219
2011-03-22,14.800000190734863
2011-03-23,14.510000228881836
2011-03-24,14.710000038146973
2011-03-25,14.869999885559082
2011-03-28,14.699999809265137
2011-03-29,14.5600004196167
2011-03-30,15.029999732971191
2011-03-31,15.270000457763672
2011-04-01,14.619999885559082
2011-04-04,14.5600004196167
2011-04-05,14.550000190734863
2011-04-06,14.270000457763672
2011-04-07,14.100000381469727
2011-04-08,13.6899995803833
2011-04-11,13.479999542236328
2011-04-12,13.319999694824219
2011-04-13,13.539999961853027
2011-04-14,13.34000015258789
2011-04-15,13.390000343322754
2011-04-18,13.479999542236328
2011-04-19,13.4399995803833
2011-04-20,14.149999618530273
2011-04-21,14.180000305175781
2011-04-25,14.170000076293945
2011-04-26,14.739999771118164
2011-04-27,15.199999809265137
2011-04-28,15.670000076293945
2011-04-29,17.049999237060547
2011-05-02,16.799999237060547
2011-05-03,17.329999923706055
2011-05-04,17.270000457763672
2011-05-05,16.950000762939453
2011-05-06,17.010000228881836
2011-05-09,17.170000076293945
2011-05-10,17.350000381469727
2011-05-11,17.0
2011-05-12,17.280000686645508
2011-05-13,16.6299991607666
2011-05-16,16.549999237060547
2011-05-17,16.18000030517578
2011-05-18,16.450000762939453
2011-05-19,16.270000457763672
2011-05-20,16.079999923706055
2011-05-23,15.850000381469727
2011-05-24,15.539999961853027
2011-05-25,15.579999923706055
2011-05-26,15.970000267028809
2011-05-27,16.559999465942383
2011-05-31,16.6299991607666
2011-06-01,16.059999465942383
2011-06-02,15.859999656677246
2011-06-03,15.869999885559082
2011-06-06,15.770000457763672
2011-06-07,15.770000457763672
2011-06-08,15.449999809265137
2011-06-09,15.3100004196167
2011-06-10,15.260000228881836
2011-06-13,15.069999694824219
2011-06-14,15.520000457763672
2011-06-15,15.300000190734863
2011-06-16,15.229999542236328
2011-06-17,15.319999694824219
2011-06-20,15.279999732971191
2011-06-21,15.600000381469727
2011-06-22,15.319999694824219
2011-06-23,15.819999694824219
2011-06-24,16.229999542236328
2011-06-27,16.280000686645508
2011-06-28,16.5
2011-06-29,17.040000915527344
2011-06-30,17.3799991607666
2011-07-01,17.530000686645508
2011-07-05,17.25
2011-07-06,17.540000915527344
2011-07-07,18.020000457763672
2011-07-08,17.81999969482422
2011-07-11,17.329999923706055
2011-07-12,17.690000534057617
2011-07-13,17.739999771118164
2011-07-14,17.90999984741211
2011-07-15,17.729999542236328
2011-07-18,17.450000762939453
2011-07-19,17.5
2011-07-20,17.40999984741211
2011-07-21,17.389999389648438
2011-07-22,17.739999771118164
2011-07-25,17.59000015258789
2011-07-26,16.969999313354492
2011-07-27,16.610000610351562
2011-07-28,16.719999313354492
2011-07-29,16.81999969482422
2011-08-01,17.110000610351562
2011-08-02,16.209999084472656
2011-08-03,16.049999237060547
2011-08-04,15.09000015258789
2011-08-05,15.210000038146973
2011-08-08,13.869999885559082
2011-08-09,13.399999618530273
2011-08-10,12.220000267028809
2011-08-11,12.720000267028809
2011-08-12,13.390000343322754
2011-08-15,13.350000381469727
2011-08-16,13.34000015258789
2011-08-17,13.680000305175781
2011-08-18,13.09000015258789
2011-08-19,12.609999656677246
2011-08-22,12.130000114440918
2011-08-23,12.739999771118164
2011-08-24,12.960000038146973
2011-08-25,12.550000190734863
2011-08-26,12.550000190734863
2011-08-29,13.319999694824219
2011-08-30,12.979999542236328
2011-08-31,13.369999885559082
2011-09-01,12.960000038146973
2011-09-02,12.600000381469727
2011-09-06,12.739999771118164
2011-09-07,12.970000267028809
2011-09-08,12.609999656677246
2011-09-09,12.119999885559082
2011-09-12,12.010000228881836
2011-09-13,12.460000038146973
2011-09-14,12.880000114440918
2011-09-15,12.899999618530273
2011-09-16,13.069999694824219
2011-09-19,13.239999771118164
2011-09-20,13.0600004196167
2011-09-21,12.65999984741211
2011-09-22,11.960000038146973
2011-09-23,12.359999656677246
2011-09-26,12.680000305175781
2011-09-27,13.25
2011-09-28,12.619999885559082
2011-09-29,12.979999542236328
2011-09-30,12.729999542236328
2011-10-03,12.050000190734863
2011-10-04,12.760000228881836
2011-10-05,13.079999923706055
2011-10-06,13.069999694824219
2011-10-07,13.220000267028809
2011-10-10,14.050000190734863
2011-10-11,14.15999984741211
2011-10-12,14.020000457763672
2011-10-13,13.979999542236328
2011-10-14,14.479999542236328
2011-10-17,13.779999732971191
2011-10-18,14.529999732971191
2011-10-19,14.239999771118164
2011-10-20,14.020000457763672
2011-10-21,14.449999809265137
2011-10-24,14.65999984741211
2011-10-25,14.199999809265137
2011-10-26,14.8100004196167
2011-10-27,15.449999809265137
2011-10-28,15.550000190734863
2011-10-31,15.34000015258789
2011-11-01,14.670000076293945
2011-11-02,13.760000228881836
2011-11-03,13.850000381469727
2011-11-04,13.489999771118164
2011-11-07,13.489999771118164
2011-11-08,15.289999961853027
2011-11-09,15.0
2011-11-10,15.430000305175781
2011-11-11,15.630000114440918
2011-11-14,15.289999961853027
2011-11-15,15.539999961853027
2011-11-16,15.569999694824219
2011-11-17,15.359999656677246
2011-11-18,15.600000381469727
2011-11-21,15.399999618530273
2011-11-22,15.34000015258789
2011-11-23,15.109999656677246
2011-11-25,14.829999923706055
2011-11-28,15.65999984741211
2011-11-29,15.15999984741211
2011-11-30,15.680000305175781
2011-12-01,15.729999542236328
2011-12-02,15.829999923706055
2011-12-05,16.440000534057617
2011-12-06,16.200000762939453
2011-12-07,16.270000457763672
2011-12-08,15.449999809265137
2011-12-09,16.100000381469727
2011-12-12,15.880000114440918
2011-12-13,15.850000381469727
2011-12-14,15.229999542236328
2011-12-15,15.220000267028809
2011-12-16,14.989999771118164
2011-12-19,14.65999984741211
2011-12-20,14.329999923706055
2011-12-21,14.399999618530273
2011-12-22,14.180000305175781
2011-12-23,14.550000190734863
2011-12-27,14.029999732971191
2011-12-28,13.970000267028809
2011-12-29,14.220000267028809
2011-12-30,14.260000228881836
2012-01-03,14.020000457763672
2012-01-04,14.199999809265137
2012-01-05,13.979999542236328
2012-01-06,14.40999984741211
2012-01-09,14.5600004196167
2012-01-10,14.949999809265137
2012-01-11,14.710000038146973
2012-01-12,14.789999961853027
2012-01-13,14.819999694824219
2012-01-17,14.479999542236328
2012-01-18,14.649999618530273
2012-01-19,15.020000457763672
2012-01-20,14.8100004196167
2012-01-23,15.050000190734863
2012-01-24,15.300000190734863
2012-01-25,15.199999809265137
2012-01-26,15.270000457763672
2012-01-27,15.479999542236328
2012-01-30,15.430000305175781
2012-01-31,15.350000381469727
2012-02-01,15.609999656677246
2012-02-02,15.430000305175781
2012-02-03,15.869999885559082
2012-02-06,15.550000190734863
2012-02-07,15.729999542236328
2012-02-08,15.630000114440918
2012-02-09,15.289999961853027
2012-02-10,15.300000190734863
2012-02-13,15.029999732971191
2012-02-14,14.84000015258789
2012-02-15,14.710000038146973
2012-02-16,15.489999771118164
2012-02-17,15.5
2012-02-21,15.399999618530273
2012-02-22,15.390000343322754
2012-02-23,15.210000038146973
2012-02-24,15.130000114440918
2012-02-27,14.84000015258789
2012-02-28,14.770000457763672
2012-02-29,14.720000267028809
2012-03-01,15.0
2012-03-02,14.600000381469727
2012-03-05,14.779999732971191
2012-03-06,14.40999984741211
2012-03-07,14.510000228881836
2012-03-08,14.649999618530273
2012-03-09,15.1899995803833
2012-03-12,16.450000762939453
2012-03-13,17.020000457763672
2012-03-14,17.260000228881836
2012-03-15,17.520000457763672
2012-03-16,16.549999237060547
2012-03-19,15.949999809265137
2012-03-20,16.56999969482422
2012-03-21,16.3700008392334
2012-03-22,16.139999389648438
2012-03-23,16.079999923706055
2012-03-26,15.899999618530273
2012-03-27,15.75
2012-03-28,15.859999656677246
2012-03-29,15.880000114440918
2012-03-30,16.18000030517578
2012-04-02,16.3700008392334
2012-04-03,16.1299991607666
2012-04-04,15.880000114440918
2012-04-05,15.829999923706055
2012-04-09,15.390000343322754
2012-04-10,15.170000076293945
2012-04-11,15.640000343322754
2012-04-12,15.479999542236328
2012-04-13,15.329999923706055
2012-04-16,15.3100004196167
2012-04-17,15.25
2012-04-18,15.1899995803833
2012-04-19,14.989999771118164
2012-04-20,15.020000457763672
2012-04-23,14.829999923706055
2012-04-24,14.789999961853027
2012-04-25,14.6899995803833
2012-04-26,14.84000015258789
2012-04-27,14.569999694824219
2012-04-30,14.300000190734863
2012-05-01,14.65999984741211
2012-05-02,14.670000076293945
2012-05-03,14.220000267028809
2012-05-04,14.449999809265137
2012-05-07,14.180000305175781
2012-05-08,14.100000381469727
2012-05-09,14.029999732971191
2012-05-10,14.069999694824219
2012-05-11,13.949999809265137
2012-05-14,13.4399995803833
2012-05-15,12.970000267028809
2012-05-16,12.479999542236328
2012-05-17,12.75
2012-05-18,12.4399995803833
2012-05-21,12.75
2012-05-22,12.5
2012-05-23,12.779999732971191
2012-05-24,12.529999732971191
2012-05-25,12.210000038146973
2012-05-29,12.529999732971191
2012-05-30,12.1899995803833
2012-05-31,11.979999542236328
2012-06-01,11.84000015258789
2012-06-04,12.050000190734863
2012-06-05,11.960000038146973
2012-06-06,12.5600004196167
2012-06-07,12.25
2012-06-08,12.119999885559082
2012-06-11,11.65999984741211
2012-06-12,11.739999771118164
2012-06-13,11.619999885559082
2012-06-14,11.479999542236328
2012-06-15,11.899999618530273
2012-06-18,11.210000038146973
2012-06-19,11.699999809265137
2012-06-20,11.789999961853027
2012-06-21,11.210000038146973
2012-06-22,11.479999542236328
2012-06-25,11.050000190734863
2012-06-26,10.920000076293945
2012-06-27,10.930000305175781
2012-06-28,10.800000190734863
2012-06-29,11.489999771118164
2012-07-02,11.399999618530273
2012-07-03,11.680000305175781
2012-07-05,12.0
2012-07-06,11.510000228881836
2012-07-09,11.529999732971191
2012-07-10,10.90999984741211
2012-07-11,10.920000076293945
2012-07-12,10.8100004196167
2012-07-13,10.850000381469727
2012-07-16,10.720000267028809
2012-07-17,10.640000343322754
2012-07-18,10.640000343322754
2012-07-19,10.989999771118164
2012-07-20,10.770000457763672
2012-07-23,10.510000228881836
2012-07-24,10.239999771118164
2012-07-25,10.289999961853027
2012-07-26,10.850000381469727
2012-07-27,11.289999961853027
2012-07-30,11.270000457763672
2012-07-31,11.25
2012-08-01,11.100000381469727
2012-08-02,12.039999961853027
2012-08-03,12.239999771118164
2012-08-06,12.260000228881836
2012-08-07,12.130000114440918
2012-08-08,11.5600004196167
2012-08-09,11.680000305175781
2012-08-10,11.920000076293945
2012-08-13,12.0600004196167
2012-08-14,11.789999961853027
2012-08-15,12.300000190734863
2012-08-16,12.430000305175781
2012-08-17,12.5
2012-08-20,12.510000228881836
2012-08-21,12.300000190734863
2012-08-22,11.84000015258789
2012-08-23,11.630000114440918
2012-08-24,11.729999542236328
2012-08-27,11.899999618530273
2012-08-28,11.8100004196167
2012-08-29,11.760000228881836
2012-08-30,11.680000305175781
2012-08-31,11.869999885559082
2012-09-04,12.039999961853027
2012-09-05,12.010000228881836
2012-09-06,12.460000038146973
2012-09-07,12.8100004196167
2012-09-10,12.390000343322754
2012-09-11,12.649999618530273
2012-09-12,13.210000038146973
2012-09-13,13.300000190734863
2012-09-14,13.4399995803833
2012-09-17,13.420000076293945
2012-09-18,12.890000343322754
2012-09-19,12.819999694824219
2012-09-20,12.270000457763672
2012-09-21,12.420000076293945
2012-09-24,12.199999809265137
2012-09-25,11.770000457763672
2012-09-26,12.039999961853027
2012-09-27,12.470000267028809
2012-09-28,12.4399995803833
2012-10-01,12.760000228881836
2012-10-02,12.9399995803833
2012-10-03,13.109999656677246
2012-10-04,13.25
2012-10-05,13.09000015258789
2012-10-08,12.960000038146973
2012-10-09,12.770000457763672
2012-10-10,12.5600004196167
2012-10-11,12.449999809265137
2012-10-12,12.199999809265137
2012-10-15,12.170000076293945
2012-10-16,12.229999542236328
2012-10-17,12.3100004196167
2012-10-18,11.899999618530273
2012-10-19,11.470000267028809
2012-10-22,11.479999542236328
2012-10-23,11.5
2012-10-24,11.050000190734863
2012-10-25,11.59000015258789
2012-10-26,11.550000190734863
2012-10-31,12.020000457763672
2012-11-01,13.279999732971191
2012-11-02,12.800000190734863
2012-11-05,12.619999885559082
2012-11-06,12.739999771118164
2012-11-07,12.1899995803833
2012-11-08,11.859999656677246
2012-11-09,11.979999542236328
2012-11-12,11.890000343322754
2012-11-13,11.630000114440918
2012-11-14,11.510000228881836
2012-11-15,11.640000343322754
2012-11-16,11.300000190734863
2012-11-19,11.4399995803833
2012-11-20,11.710000038146973
2012-11-21,11.630000114440918
2012-11-23,12.079999923706055
2012-11-26,12.0
2012-11-27,11.8100004196167
2012-11-28,11.859999656677246
2012-11-29,12.0600004196167
2012-11-30,12.09000015258789
2012-12-03,11.899999618530273
2012-12-04,11.479999542236328
2012-12-05,11.460000038146973
2012-12-06,11.529999732971191
2012-12-07,11.720000267028809
2012-12-10,11.90999984741211
2012-12-11,12.600000381469727
2012-12-12,12.5600004196167
2012-12-13,12.6899995803833
2012-12-14,12.640000343322754
2012-12-17,12.75
2012-12-18,12.680000305175781
2012-12-19,12.619999885559082
2012-12-20,12.770000457763672
2012-12-21,12.699999809265137
2012-12-24,12.739999771118164
2012-12-26,12.720000267028809
2012-12-27,12.470000267028809
2012-12-28,12.770000457763672
2012-12-31,13.300000190734863
2013-01-02,13.699999809265137
2013-01-03,13.880000114440918
2013-01-04,14.1899995803833
2013-01-07,13.899999618530273
2013-01-08,13.630000114440918
2013-01-09,13.649999618530273
2013-01-10,13.550000190734863
2013-01-11,13.869999885559082
2013-01-14,13.829999923706055
2013-01-15,13.75
2013-01-16,13.680000305175781
2013-01-17,13.710000038146973
2013-01-18,13.550000190734863
2013-01-22,13.829999923706055
2013-01-23,13.829999923706055
2013-01-24,13.630000114440918
2013-01-25,13.6899995803833
2013-01-28,13.90999984741211
2013-01-29,14.59000015258789
2013-01-30,14.380000114440918
2013-01-31,14.479999542236328
2013-02-01,14.920000076293945
2013-02-04,14.300000190734863
2013-02-05,14.510000228881836
2013-02-06,14.5
2013-02-07,14.399999618530273
2013-02-08,14.460000038146973
2013-02-11,14.550000190734863
2013-02-12,14.5
2013-02-13,14.520000457763672
2013-02-14,14.5
2013-02-15,15.460000038146973
2013-02-19,15.880000114440918
2013-02-20,15.739999771118164
2013-02-21,15.619999885559082
2013-02-22,15.800000190734863
2013-02-25,15.220000267028809
2013-02-26,15.430000305175781
2013-02-27,15.369999885559082
2013-02-28,15.399999618530273
2013-03-01,15.869999885559082
2013-03-04,15.779999732971191
2013-03-05,16.079999923706055
2013-03-06,16.690000534057617
2013-03-07,16.350000381469727
2013-03-08,16.459999084472656
2013-03-11,16.290000915527344
2013-03-12,16.299999237060547
2013-03-13,16.25
2013-03-14,16.649999618530273
2013-03-15,17.020000457763672
2013-03-18,17.020000457763672
2013-03-19,16.920000076293945
2013-03-20,17.0
2013-03-21,16.739999771118164
2013-03-22,16.600000381469727
2013-03-25,16.18000030517578
2013-03-26,16.18000030517578
2013-03-27,16.25
2013-03-28,16.3799991607666
2013-04-01,15.630000114440918
2013-04-02,15.710000038146973
2013-04-03,15.510000228881836
2013-04-04,15.479999542236328
2013-04-05,15.420000076293945
2013-04-08,15.199999809265137
2013-04-09,15.100000381469727
2013-04-10,15.109999656677246
2013-04-11,14.989999771118164
2013-04-12,14.979999542236328
2013-04-15,14.260000228881836
2013-04-16,14.6899995803833
2013-04-17,14.229999542236328
2013-04-18,13.84000015258789
2013-04-19,14.270000457763672
2013-04-22,14.390000343322754
2013-04-23,14.699999809265137
2013-04-24,15.020000457763672
2013-04-25,15.260000228881836
2013-04-26,15.0600004196167
2013-04-29,15.350000381469727
2013-04-30,15.229999542236328
2013-05-01,15.100000381469727
2013-05-02,15.430000305175781
2013-05-03,15.75
2013-05-06,15.789999961853027
2013-05-07,17.0
2013-05-08,17.049999237060547
2013-05-09,17.15999984741211
2013-05-10,17.1299991607666
2013-05-13,17.239999771118164
2013-05-14,17.520000457763672
2013-05-15,17.8700008392334
2013-05-16,17.860000610351562
2013-05-17,18.260000228881836
2013-05-20,18.110000610351562
2013-05-21,17.780000686645508
2013-05-22,18.799999237060547
2013-05-23,18.739999771118164
2013-05-24,18.549999237060547
2013-05-28,18.790000915527344
2013-05-29,18.59000015258789
2013-05-30,18.510000228881836
2013-05-31,18.420000076293945
2013-06-03,18.5
2013-06-04,18.510000228881836
2013-06-05,18.040000915527344
2013-06-06,17.780000686645508
2013-06-07,18.059999465942383
2013-06-10,18.34000015258789
2013-06-11,18.309999465942383
2013-06-12,18.489999771118164
2013-06-13,19.149999618530273
2013-06-14,19.110000610351562
2013-06-17,18.739999771118164
2013-06-18,19.020000457763672
2013-06-19,18.799999237060547
2013-06-20,18.40999984741211
2013-06-21,17.75
2013-06-24,17.389999389648438
2013-06-25,17.90999984741211
2013-06-26,18.190000534057617
2013-06-27,18.610000610351562
2013-06-28,18.56999969482422
2013-07-01,18.850000381469727
2013-07-02,19.100000381469727
2013-07-03,19.1200008392334
2013-07-05,19.549999237060547
2013-07-08,19.399999618530273
2013-07-09,19.40999984741211
2013-07-10,19.469999313354492
2013-07-11,19.549999237060547
2013-07-12,19.440000534057617
2013-07-15,19.299999237060547
2013-07-16,19.030000686645508
2013-07-17,19.290000915527344
2013-07-18,19.860000610351562
2013-07-19,19.979999542236328
2013-07-22,19.670000076293945
2013-07-23,19.739999771118164
2013-07-24,20.299999237060547
2013-07-25,20.389999389648438
2013-07-26,20.309999465942383
2013-07-29,20.479999542236328
2013-07-30,20.530000686645508
2013-07-31,20.399999618530273
2013-08-01,18.68000030517578
2013-08-02,18.790000915527344
2013-08-05,19.0
2013-08-06,18.639999389648438
2013-08-07,18.290000915527344
2013-08-08,17.969999313354492
2013-08-09,18.0
2013-08-12,18.139999389648438
2013-08-13,17.790000915527344
2013-08-14,17.889999389648438
2013-08-15,17.170000076293945
2013-08-16,17.639999389648438
2013-08-19,17.469999313354492
2013-08-20,17.489999771118164
2013-08-21,17.309999465942383
2013-08-22,17.639999389648438
2013-08-23,17.479999542236328
2013-08-26,17.5
2013-08-27,16.920000076293945
2013-08-28,16.979999542236328
2013-08-29,17.059999465942383
2013-08-30,16.729999542236328
2013-09-03,16.709999084472656
2013-09-04,16.899999618530273
2013-09-05,17.020000457763672
2013-09-06,17.049999237060547
2013-09-09,17.440000534057617
2013-09-10,18.200000762939453
2013-09-11,18.360000610351562
2013-09-12,18.260000228881836
2013-09-13,18.6200008392334
2013-09-16,18.809999465942383
2013-09-17,19.020000457763672
2013-09-18,19.479999542236328
2013-09-19,19.260000228881836
2013-09-20,19.31999969482422
2013-09-23,19.149999618530273
2013-09-24,19.25
2013-09-25,19.31999969482422
2013-09-26,19.549999237060547
2013-09-27,19.450000762939453
2013-09-30,19.09000015258789
2013-10-01,19.229999542236328
2013-10-02,19.309999465942383
