Date,NUVL
2023-03-31,26.09000015258789
2023-04-03,26.950000762939453
2023-04-04,24.06999969482422
2023-04-05,23.579999923706055
2023-04-06,23.850000381469727
2023-04-10,25.739999771118164
2023-04-11,26.84000015258789
2023-04-12,25.219999313354492
2023-04-13,28.639999389648438
2023-04-14,28.34000015258789
2023-04-17,30.450000762939453
2023-04-18,31.40999984741211
2023-04-19,33.02000045776367
2023-04-20,33.560001373291016
2023-04-21,34.540000915527344
2023-04-24,34.560001373291016
2023-04-25,35.29999923706055
2023-04-26,35.15999984741211
2023-04-27,34.349998474121094
2023-04-28,35.38999938964844
2023-05-01,39.02000045776367
2023-05-02,36.040000915527344
2023-05-03,37.13999938964844
2023-05-04,38.70000076293945
2023-05-05,38.5099983215332
2023-05-08,37.7599983215332
2023-05-09,39.810001373291016
2023-05-10,40.38999938964844
2023-05-11,40.09000015258789
2023-05-12,39.400001525878906
2023-05-15,40.7400016784668
2023-05-16,39.959999084472656
2023-05-17,39.5
2023-05-18,38.91999816894531
2023-05-19,39.029998779296875
2023-05-22,40.7599983215332
2023-05-23,40.369998931884766
2023-05-24,40.08000183105469
2023-05-25,38.66999816894531
2023-05-26,40.22999954223633
2023-05-30,40.79999923706055
2023-05-31,42.099998474121094
2023-06-01,42.5
2023-06-02,44.59000015258789
2023-06-05,43.970001220703125
2023-06-06,43.650001525878906
2023-06-07,43.36000061035156
2023-06-08,42.4900016784668
2023-06-09,41.81999969482422
2023-06-12,43.5
2023-06-13,43.75
2023-06-14,43.08000183105469
2023-06-15,44.68000030517578
2023-06-16,43.2599983215332
2023-06-20,43.779998779296875
2023-06-21,42.95000076293945
2023-06-22,42.06999969482422
2023-06-23,43.849998474121094
2023-06-26,41.15999984741211
2023-06-27,42.619998931884766
2023-06-28,42.869998931884766
2023-06-29,42.84000015258789
2023-06-30,42.16999816894531
2023-07-03,41.779998779296875
2023-07-05,40.5
2023-07-06,40.029998779296875
2023-07-07,39.119998931884766
2023-07-10,41.90999984741211
2023-07-11,41.810001373291016
2023-07-12,42.349998474121094
2023-07-13,41.939998626708984
2023-07-14,41.439998626708984
2023-07-17,43.150001525878906
2023-07-18,43.470001220703125
2023-07-19,44.52000045776367
2023-07-20,44.95000076293945
2023-07-21,44.72999954223633
2023-07-24,46.0099983215332
2023-07-25,46.119998931884766
2023-07-26,46.9900016784668
2023-07-27,46.43000030517578
2023-07-28,48.5
2023-07-31,49.849998474121094
2023-08-01,49.040000915527344
2023-08-02,46.59000015258789
2023-08-03,45.459999084472656
2023-08-04,45.310001373291016
2023-08-07,44.619998931884766
2023-08-08,44.040000915527344
2023-08-09,43.52000045776367
2023-08-10,43.47999954223633
2023-08-11,43.040000915527344
2023-08-14,42.90999984741211
2023-08-15,42.16999816894531
2023-08-16,41.91999816894531
2023-08-17,41.11000061035156
2023-08-18,41.27000045776367
2023-08-21,41.599998474121094
2023-08-22,42.54999923706055
2023-08-23,42.380001068115234
2023-08-24,41.83000183105469
2023-08-25,42.75
2023-08-28,42.810001373291016
2023-08-29,44.91999816894531
2023-08-30,46.04999923706055
2023-08-31,45.56999969482422
2023-09-01,46.459999084472656
2023-09-05,47.84000015258789
2023-09-06,48.20000076293945
2023-09-07,47.38999938964844
2023-09-08,47.540000915527344
2023-09-11,48.099998474121094
2023-09-12,46.97999954223633
2023-09-13,47.13999938964844
2023-09-14,48.0
2023-09-15,47.36000061035156
2023-09-18,44.47999954223633
2023-09-19,44.04999923706055
2023-09-20,42.619998931884766
2023-09-21,43.16999816894531
2023-09-22,43.59000015258789
2023-09-25,42.540000915527344
2023-09-26,42.08000183105469
2023-09-27,45.630001068115234
2023-09-28,46.560001373291016
2023-09-29,45.970001220703125
2023-10-02,45.810001373291016
2023-10-03,42.41999816894531
2023-10-04,57.5099983215332
2023-10-05,62.40999984741211
2023-10-06,64.5199966430664
2023-10-09,62.40999984741211
2023-10-10,61.459999084472656
2023-10-11,61.20000076293945
2023-10-12,60.11000061035156
2023-10-13,57.9900016784668
2023-10-16,57.959999084472656
2023-10-17,53.15999984741211
2023-10-18,53.04999923706055
2023-10-19,51.029998779296875
2023-10-20,51.060001373291016
2023-10-23,50.27000045776367
2023-10-24,51.880001068115234
2023-10-25,52.790000915527344
2023-10-26,53.95000076293945
2023-10-27,50.959999084472656
2023-10-30,50.4900016784668
2023-10-31,52.09000015258789
2023-11-01,53.68000030517578
2023-11-02,55.11000061035156
2023-11-03,56.349998474121094
2023-11-06,56.09000015258789
2023-11-07,56.9900016784668
2023-11-08,57.779998779296875
2023-11-09,56.91999816894531
2023-11-10,56.849998474121094
2023-11-13,56.900001525878906
2023-11-14,58.810001373291016
2023-11-15,59.0
2023-11-16,58.029998779296875
2023-11-17,59.7400016784668
2023-11-20,60.34000015258789
2023-11-21,60.0
2023-11-22,62.5
2023-11-24,63.290000915527344
2023-11-27,64.0199966430664
2023-11-28,62.0
2023-11-29,62.20000076293945
