Date,XHR
2015-02-04,13.725042343139648
2015-02-05,13.571428298950195
2015-02-06,13.825223922729492
2015-02-09,13.99887466430664
2015-02-10,13.965482711791992
2015-02-11,13.8652982711792
2015-02-12,13.892012596130371
2015-02-13,13.885331153869629
2015-02-17,13.81186294555664
2015-02-18,13.805190086364746
2015-02-19,13.711686134338379
2015-02-20,13.858617782592773
2015-02-23,13.771795272827148
2015-02-24,13.638216972351074
2015-02-25,13.8652982711792
2015-02-26,13.8652982711792
2015-02-27,14.065665245056152
2015-03-02,14.139128684997559
2015-03-03,14.119093894958496
2015-03-04,14.16584587097168
2015-03-05,14.272704124450684
2015-03-06,14.125772476196289
2015-03-09,14.67343521118164
2015-03-10,14.686798095703125
2015-03-11,15.04077434539795
2015-03-12,15.080846786499023
2015-03-13,14.693476676940918
2015-03-16,15.160996437072754
2015-03-17,14.840415954589844
2015-03-18,15.261177062988281
2015-03-19,15.080846786499023
2015-03-20,16.089353561401367
2015-03-23,15.88899040222168
2015-03-24,15.521648406982422
2015-03-25,15.181031227111816
2015-03-26,15.181031227111816
2015-03-27,15.07751178741455
2015-03-30,15.339669227600098
2015-03-31,15.29261589050293
2015-04-01,15.205229759216309
2015-04-02,15.601831436157227
2015-04-06,15.682494163513184
2015-04-07,15.36656379699707
2015-04-08,15.695940017700195
2015-04-09,15.285896301269531
2015-04-10,15.353109359741211
2015-04-13,15.19178581237793
2015-04-14,15.15145492553711
2015-04-15,15.15145492553711
2015-04-16,14.99012565612793
2015-04-17,14.85568618774414
2015-04-20,15.299342155456543
2015-04-21,15.306066513061523
2015-04-22,15.393444061279297
2015-04-23,15.38000202178955
2015-04-24,15.45394229888916
2015-04-27,15.25228214263916
2015-04-28,15.164899826049805
2015-04-29,14.936345100402832
2015-04-30,14.727968215942383
2015-05-01,14.74140739440918
2015-05-04,14.943068504333496
2015-05-05,14.56663990020752
2015-05-06,14.472529411315918
2015-05-07,14.902734756469727
2015-05-08,15.25228214263916
2015-05-11,15.117850303649902
2015-05-12,14.909462928771973
2015-05-13,15.171618461608887
2015-05-14,15.65560531616211
2015-05-15,15.769882202148438
2015-05-18,15.763162612915039
2015-05-19,15.561493873596191
2015-05-20,15.218674659729004
2015-05-21,15.15145492553711
2015-05-22,15.272454261779785
2015-05-26,15.171618461608887
2015-05-27,15.218674659729004
2015-05-28,15.037179946899414
2015-05-29,15.164899826049805
2015-06-01,15.299342155456543
2015-06-02,15.15145492553711
2015-06-03,15.090958595275879
2015-06-04,15.084236145019531
2015-06-05,15.198504447937012
2015-06-08,15.259010314941406
2015-06-09,15.501001358032227
2015-06-10,15.608549118041992
2015-06-11,15.359838485717773
2015-06-12,15.480834007263184
2015-06-15,15.742990493774414
2015-06-16,15.911048889160156
2015-06-17,16.032039642333984
2015-06-18,16.032039642333984
2015-06-19,16.354694366455078
2015-06-22,16.05220603942871
2015-06-23,15.978265762329102
2015-06-24,15.86398983001709
2015-06-25,15.346389770507812
2015-06-26,15.393919944763184
2015-06-29,14.68093204498291
2015-06-30,14.762413024902344
2015-07-01,14.905014991760254
2015-07-02,14.843900680541992
2015-07-06,14.884639739990234
2015-07-07,14.877852439880371
2015-07-08,14.769204139709473
2015-07-09,14.73525333404541
2015-07-10,14.959341049194336
2015-07-13,14.986499786376953
2015-07-14,15.122305870056152
2015-07-15,15.142678260803223
2015-07-16,15.278491020202637
2015-07-17,15.203797340393066
2015-07-20,15.06119441986084
2015-07-21,15.000082015991211
2015-07-22,14.986499786376953
2015-07-23,14.287086486816406
2015-07-24,14.124113082885742
2015-07-27,14.144486427307129
2015-07-28,14.083369255065918
2015-07-29,14.192017555236816
2015-07-30,13.995099067687988
2015-07-31,14.076580047607422
2015-08-03,14.06300163269043
2015-08-04,13.906820297241211
2015-08-05,13.64199161529541
2015-08-06,13.526559829711914
2015-08-07,13.479023933410645
2015-08-10,13.383953094482422
2015-08-11,13.64199161529541
2015-08-12,13.621620178222656
2015-08-13,13.275308609008789
2015-08-14,13.479023933410645
2015-08-17,13.580875396728516
2015-08-18,13.798168182373047
2015-08-19,13.472229957580566
2015-08-20,13.193824768066406
2015-08-21,13.030854225158691
2015-08-24,12.603055000305176
2015-08-25,12.331437110900879
2015-08-26,12.698125839233398
2015-08-27,12.908623695373535
2015-08-28,12.874674797058105
2015-08-31,12.562311172485352
2015-09-01,12.27711296081543
2015-09-02,12.501197814941406
2015-09-03,12.494405746459961
2015-09-04,12.229580879211426
2015-09-08,12.650590896606445
2015-09-09,12.42650318145752
2015-09-10,12.698125839233398
2015-09-11,13.003692626953125
2015-09-14,12.969740867614746
2015-09-15,12.908623695373535
2015-09-16,13.261730194091797
2015-09-17,13.180246353149414
2015-09-18,12.962947845458984
2015-09-21,12.901834487915039
2015-09-22,12.399340629577637
2015-09-23,12.501197814941406
2015-09-24,12.406132698059082
2015-09-25,12.351811408996582
2015-09-28,12.166120529174805
2015-09-29,11.932287216186523
2015-09-30,12.007938385009766
2015-10-01,12.076709747314453
2015-10-02,12.248645782470703
2015-10-05,12.578765869140625
2015-10-06,12.496233940124512
2015-10-07,12.853859901428223
2015-10-08,13.032671928405762
2015-10-09,12.778207778930664
2015-10-12,12.812592506408691
2015-10-13,12.702555656433105
2015-10-14,12.571883201599121
2015-10-15,12.716314315795898
2015-10-16,12.771330833435059
2015-10-19,12.94326400756836
2015-10-20,12.991406440734863
2015-10-21,12.55813217163086
2015-10-22,12.881365776062012
2015-10-23,12.454970359802246
2015-10-26,12.193626403808594
2015-10-27,11.897900581359863
2015-10-28,12.255524635314941
2015-10-29,12.111098289489746
2015-10-30,11.925409317016602
2015-11-02,12.248645782470703
2015-11-03,12.138609886169434
2015-11-04,11.95291805267334
2015-11-05,12.124855995178223
2015-11-06,11.98730754852295
2015-11-09,11.629681587219238
2015-11-10,11.966675758361816
2015-11-11,11.939164161682129
2015-11-12,11.856635093688965
2015-11-13,11.670945167541504
2015-11-16,11.595293998718262
2015-11-17,11.478379249572754
2015-11-18,11.368341445922852
2015-11-19,11.162017822265625
2015-11-20,10.976327896118164
2015-11-23,11.292689323425293
2015-11-24,11.230792999267578
2015-11-25,11.512765884399414
2015-11-27,11.574663162231445
2015-11-30,11.51964282989502
2015-12-01,11.698456764221191
2015-12-02,11.471503257751465
2015-12-03,11.031347274780273
2015-12-04,11.437114715576172
2015-12-07,11.0863676071167
2015-12-08,10.845658302307129
2015-12-09,10.673725128173828
2015-12-10,10.694356918334961
2015-12-11,10.749375343322754
2015-12-14,10.59119701385498
2015-12-15,10.714985847473145
2015-12-16,10.996963500976562
2015-12-17,10.804393768310547
2015-12-18,10.494911193847656
2015-12-21,10.508665084838867
2015-12-22,10.680599212646484
2015-12-23,11.148262023925781
2015-12-24,10.935063362121582
2015-12-28,10.776883125305176
2015-12-29,11.153796195983887
2015-12-30,10.895539283752441
2015-12-31,10.700105667114258
2016-01-04,10.434869766235352
2016-01-05,10.860641479492188
2016-01-06,10.75594711303711
2016-01-07,10.253395080566406
2016-01-08,9.974201202392578
2016-01-11,10.155678749084473
2016-01-12,10.225475311279297
2016-01-13,9.750844955444336
2016-01-14,9.722926139831543
2016-01-15,9.045882225036621
2016-01-19,8.885347366333008
2016-01-20,9.080780029296875
2016-01-21,9.520512580871582
2016-01-22,9.548431396484375
2016-01-25,9.332056045532227
2016-01-26,9.89044189453125
2016-01-27,9.722926139831543
2016-01-28,9.778763771057129
2016-01-29,10.211515426635742
2016-02-01,9.911383628845215
2016-02-02,9.520512580871582
2016-02-03,9.66708755493164
2016-02-04,9.876481056213379
2016-02-05,9.701987266540527
2016-02-08,9.701987266540527
2016-02-09,9.63218879699707
2016-02-10,9.743865966796875
2016-02-11,9.47165298461914
2016-02-12,9.75782585144043
2016-02-16,10.043999671936035
2016-02-17,10.176616668701172
2016-02-18,10.62332820892334
2016-02-19,10.525609970092773
2016-02-22,10.574468612670898
2016-02-23,10.49769115447998
2016-02-24,10.832723617553711
2016-02-25,10.804801940917969
2016-02-26,10.56050968170166
2016-02-29,10.69312572479248
2016-03-01,11.056078910827637
2016-03-02,11.125874519348145
2016-03-03,11.18171501159668
2016-03-04,11.132856369018555
2016-03-07,11.300372123718262
2016-03-08,10.97231674194336
2016-03-09,11.08399772644043
2016-03-10,10.95836067199707
2016-03-11,11.272455215454102
2016-03-14,11.146815299987793
2016-03-15,10.902522087097168
2016-03-16,11.035138130187988
2016-03-17,10.78386402130127
2016-03-18,10.71406364440918
2016-03-21,10.888561248779297
2016-03-22,10.69312572479248
2016-03-23,10.441852569580078
2016-03-24,10.462791442871094
2016-03-28,10.483731269836426
2016-03-29,10.857008934020996
2016-03-30,10.913886070251465
2016-03-31,11.105857849121094
2016-04-01,10.842787742614746
2016-04-04,10.764575958251953
2016-04-05,10.629484176635742
2016-04-06,10.487284660339355
2016-04-07,10.380636215209961
2016-04-08,10.394855499267578
2016-04-11,10.5939359664917
2016-04-12,10.778797149658203
2016-04-13,11.127187728881836
2016-04-14,11.063197135925293
2016-04-15,11.112968444824219
2016-04-18,10.928106307983398
2016-04-19,10.899666786193848
2016-04-20,10.899666786193848
2016-04-21,10.736135482788086
2016-04-22,10.771684646606445
2016-04-25,10.90677547454834
2016-04-26,11.141407012939453
2016-04-27,11.091636657714844
2016-04-28,10.920998573303223
2016-04-29,10.935216903686523
2016-05-02,11.112968444824219
2016-05-03,10.956549644470215
2016-05-04,10.90677547454834
2016-05-05,11.034758567810059
2016-05-06,11.262275695800781
2016-05-09,11.297828674316406
2016-05-10,11.4613618850708
2016-05-11,11.226724624633789
2016-05-12,11.21961784362793
2016-05-13,11.233840942382812
2016-05-16,11.361820220947266
2016-05-17,11.155627250671387
2016-05-18,10.920998573303223
2016-05-19,10.643708229064941
2016-05-20,10.835676193237305
2016-05-23,10.750358581542969
2016-05-24,11.013425827026367
2016-05-25,11.212510108947754
2016-05-26,11.21961784362793
2016-05-27,11.404479026794434
2016-05-31,11.4613618850708
2016-06-01,11.51823902130127
2016-06-02,11.78131103515625
2016-06-03,11.78841781616211
2016-06-06,11.8097505569458
2016-06-07,11.8097505569458
2016-06-08,11.866629600524902
2016-06-09,11.738649368286133
2016-06-10,11.4613618850708
2016-06-13,11.383150100708008
2016-06-14,11.319160461425781
2016-06-15,11.48268985748291
2016-06-16,11.411585807800293
2016-06-17,11.596449851989746
2016-06-20,11.667549133300781
2016-06-21,11.674660682678223
2016-06-22,11.674660682678223
2016-06-23,11.951950073242188
2016-06-24,11.603560447692871
2016-06-27,11.269387245178223
2016-06-28,11.526250839233398
2016-06-29,12.068916320800781
2016-06-30,12.141273498535156
2016-07-01,12.242571830749512
2016-07-05,12.039974212646484
2016-07-06,12.134037017822266
2016-07-07,12.264278411865234
2016-07-08,12.575407981872559
2016-07-11,12.72011661529541
2016-07-12,12.835885047912598
2016-07-13,12.785238265991211
2016-07-14,12.683941841125488
2016-07-15,12.72011661529541
2016-07-18,12.82141399383545
2016-07-19,12.850358009338379
2016-07-20,12.828651428222656
2016-07-21,12.850358009338379
2016-07-22,12.94442081451416
2016-07-25,12.929951667785645
2016-07-26,12.763532638549805
2016-07-27,12.727351188659668
2016-07-28,12.835885047912598
2016-07-29,12.995067596435547
2016-08-01,12.966127395629883
2016-08-02,12.74182415008545
2016-08-03,12.74906063079834
2016-08-04,12.618823051452637
2016-08-05,12.857595443725586
2016-08-08,12.87929916381836
2016-08-09,12.966127395629883
2016-08-10,12.843124389648438
2016-08-11,12.676705360412598
2016-08-12,12.691176414489746
2016-08-15,12.72011661529541
2016-08-16,12.683941841125488
2016-08-17,12.626057624816895
2016-08-18,12.58987808227539
2016-08-19,12.539230346679688
2016-08-22,12.654998779296875
2016-08-23,12.626057624816895
2016-08-24,12.459638595581055
2016-08-25,12.481345176696777
2016-08-26,12.293218612670898
2016-08-29,12.293218612670898
2016-08-30,12.293218612670898
2016-08-31,12.184688568115234
2016-09-01,12.018265724182129
2016-09-02,12.11956787109375
2016-09-06,11.888030052185059
2016-09-07,12.141273498535156
2016-09-08,11.996562004089355
2016-09-09,11.627549171447754
2016-09-12,11.562429428100586
2016-09-13,11.215121269226074
2016-09-14,11.178943634033203
2016-09-15,11.215121269226074
2016-09-16,11.2078857421875
2016-09-19,11.2730073928833
2016-09-20,11.251296997070312
2016-09-21,11.468365669250488
2016-09-22,11.772259712219238
2016-09-23,11.656493186950684
2016-09-26,11.200651168823242
2016-09-27,10.932933807373047
2016-09-28,11.231406211853027
2016-09-29,11.061904907226562
2016-09-30,11.187189102172852
2016-10-03,11.098752975463867
2016-10-04,11.1282320022583
2016-10-05,11.039794921875
2016-10-06,11.209298133850098
2016-10-07,11.142970085144043
2016-10-10,11.378800392150879
2016-10-11,11.290364265441895
2016-10-12,11.36406135559082
2016-10-13,11.45986557006836
2016-10-14,11.423017501831055
2016-10-17,11.400909423828125
2016-10-18,11.577783584594727
2016-10-19,11.776764869689941
2016-10-20,11.621999740600586
2016-10-21,11.599893569946289
2016-10-24,11.754654884338379
2016-10-25,11.680959701538086
2016-10-26,11.45986557006836
2016-10-27,11.327211380004883
2016-10-28,11.408279418945312
2016-10-31,11.504081726074219
2016-11-01,11.400909423828125
2016-11-02,11.341951370239258
2016-11-03,11.275626182556152
2016-11-04,11.38616943359375
2016-11-07,11.776764869689941
2016-11-08,11.47460651397705
2016-11-09,11.725175857543945
2016-11-10,11.828349113464355
2016-11-11,12.322120666503906
2016-11-14,12.742192268371582
2016-11-15,12.616911888122559
2016-11-16,12.69797420501709
2016-11-17,12.432665824890137
2016-11-18,12.580059051513672
2016-11-21,12.675868034362793
2016-11-22,12.860108375549316
2016-11-23,12.823260307312012
2016-11-25,12.933804512023926
2016-11-28,12.764301300048828
2016-11-29,12.838000297546387
2016-11-30,12.896956443786621
2016-12-01,12.963281631469727
2016-12-02,12.948545455932617
2016-12-05,13.302290916442871
2016-12-06,13.530749320983887
2016-12-07,13.928712844848633
2016-12-08,14.112957954406738
2016-12-09,14.348784446716309
2016-12-12,14.260350227355957
2016-12-13,14.282455444335938
2016-12-14,14.04662799835205
2016-12-15,14.179282188415527
2016-12-16,14.459331512451172
2016-12-19,14.385636329650879
2016-12-20,14.444592475891113
2016-12-21,14.275089263916016
2016-12-22,14.267718315124512
2016-12-23,14.282455444335938
2016-12-27,14.267718315124512
2016-12-28,14.376118659973145
2016-12-29,14.503209114074707
2016-12-30,14.518157958984375
2017-01-03,14.630301475524902
2017-01-04,14.637772560119629
2017-01-05,14.196700096130371
2017-01-06,14.249032020568848
2017-01-09,14.241551399230957
2017-01-10,14.316313743591309
2017-01-11,14.024752616882324
2017-01-12,13.957470893859863
2017-01-13,14.084562301635742
2017-01-17,14.06213092803955
2017-01-18,14.106986045837402
2017-01-19,13.920089721679688
2017-01-20,13.957470893859863
