Date,SABR
2014-07-28,16.568471908569336
2014-07-29,16.75851821899414
2014-07-30,16.663494110107422
2014-07-31,16.395706176757812
2014-08-01,16.197019577026367
2014-08-04,16.15382957458496
2014-08-05,16.15382957458496
2014-08-06,16.015615463256836
2014-08-07,15.963780403137207
2014-08-08,15.903313636779785
2014-08-11,15.981060028076172
2014-08-12,15.894676208496094
2014-08-13,15.825568199157715
2014-08-14,15.730545997619629
2014-08-15,15.981060028076172
2014-08-18,16.03289222717285
2014-08-19,15.894676208496094
2014-08-20,16.03289222717285
2014-08-21,15.816927909851074
2014-08-22,15.730545997619629
2014-08-25,15.72191047668457
2014-08-26,15.678717613220215
2014-08-27,15.939160346984863
2014-08-28,15.635313987731934
2014-08-29,15.826299667358398
2014-09-02,15.591900825500488
2014-09-03,15.956521034240723
2014-09-04,15.843666076660156
2014-09-05,16.034656524658203
2014-09-08,16.199600219726562
2014-09-09,16.09542465209961
2014-09-10,16.069377899169922
2014-09-11,15.982568740844727
2014-09-12,16.060701370239258
2014-09-15,16.069377899169922
2014-09-16,15.791571617126465
2014-09-17,15.982568740844727
2014-09-18,16.130149841308594
2014-09-19,16.329824447631836
2014-09-22,16.347190856933594
2014-09-23,16.3385066986084
2014-09-24,16.425317764282227
2014-09-25,15.887073516845703
2014-09-26,15.678718566894531
2014-09-29,15.626626968383789
2014-09-30,15.552834510803223
2014-10-01,15.044971466064453
2014-10-02,15.28805160522461
2014-10-03,15.617947578430176
2014-10-06,15.487727165222168
2014-10-07,15.105743408203125
2014-10-08,14.94079303741455
2014-10-09,14.628259658813477
2014-10-10,13.985833168029785
2014-10-13,13.621212005615234
2014-10-14,13.543076515197754
2014-10-15,13.326040267944336
2014-10-16,13.621212005615234
2014-10-17,13.951104164123535
2014-10-20,13.96846866607666
2014-10-21,14.237591743469238
2014-10-22,14.367816925048828
2014-10-23,14.576170921325684
2014-10-24,14.680346488952637
2014-10-27,14.67166805267334
2014-10-28,14.90606689453125
2014-10-29,14.992884635925293
2014-10-30,14.775845527648926
2014-10-31,14.932108879089355
2014-11-03,15.235963821411133
2014-11-04,15.131784439086914
2014-11-05,14.897384643554688
2014-11-06,15.574536323547363
2014-11-07,15.149152755737305
2014-11-10,15.400907516479492
2014-11-11,15.617947578430176
2014-11-12,15.32277774810791
2014-11-13,15.400907516479492
2014-11-14,16.09542465209961
2014-11-17,15.904428482055664
2014-11-18,15.826299667358398
2014-11-19,15.774216651916504
2014-11-20,16.1127872467041
2014-11-21,16.1127872467041
2014-11-24,16.00861167907715
2014-11-25,15.852341651916504
2014-11-26,16.104101181030273
2014-11-28,16.26905632019043
2014-12-01,15.834980964660645
2014-12-02,15.99124526977539
2014-12-03,16.156198501586914
2014-12-04,16.694446563720703
2014-12-05,16.434005737304688
2014-12-08,16.434005737304688
2014-12-09,16.581584930419922
2014-12-10,16.581584930419922
2014-12-11,16.921768188476562
2014-12-12,16.895601272583008
2014-12-15,16.75604248046875
2014-12-16,16.886878967285156
2014-12-17,17.183446884155273
2014-12-18,17.532346725463867
2014-12-19,17.392789840698242
2014-12-22,17.724241256713867
2014-12-23,17.724241256713867
2014-12-24,17.785303115844727
2014-12-26,17.855083465576172
2014-12-29,17.79402732849121
2014-12-30,17.750411987304688
2014-12-31,17.680631637573242
2015-01-02,17.52362060546875
2015-01-05,17.253225326538086
2015-01-06,17.008995056152344
2015-01-07,17.000268936157227
2015-01-08,17.6282958984375
2015-01-09,17.29684066772461
2015-01-12,17.03516387939453
2015-01-13,17.12238883972168
2015-01-14,17.209609985351562
2015-01-15,16.921768188476562
2015-01-16,17.183446884155273
2015-01-20,17.40151023864746
2015-01-21,17.40151023864746
2015-01-22,17.863805770874023
2015-01-23,18.064424514770508
2015-01-26,17.384063720703125
2015-01-27,17.497455596923828
2015-01-28,17.480010986328125
2015-01-29,17.907419204711914
2015-01-30,17.8201961517334
2015-02-02,17.863805770874023
2015-02-03,18.186538696289062
2015-02-04,18.474380493164062
2015-02-05,19.29430389404297
2015-02-06,19.346641540527344
2015-02-09,19.276857376098633
2015-02-10,18.88434600830078
2015-02-11,18.997739791870117
2015-02-12,18.97157096862793
2015-02-13,18.962848663330078
2015-02-17,19.28558349609375
2015-02-18,19.215797424316406
2015-02-19,18.81456184387207
2015-02-20,18.517995834350586
2015-02-23,18.613943099975586
2015-02-24,18.866899490356445
2015-02-25,19.032623291015625
2015-02-26,18.936681747436523
2015-02-27,18.98029899597168
2015-03-02,19.050073623657227
2015-03-03,19.137300491333008
2015-03-04,18.90178871154785
2015-03-05,18.91923713684082
2015-03-06,18.701169967651367
2015-03-09,18.927955627441406
2015-03-10,18.997739791870117
2015-03-11,18.92359733581543
2015-03-12,19.40095329284668
2015-03-13,19.365921020507812
2015-03-16,19.646203994750977
2015-03-17,19.33088493347168
2015-03-18,19.611164093017578
2015-03-19,19.873939514160156
2015-03-20,19.97903823852539
2015-03-23,20.250566482543945
2015-03-24,20.259326934814453
2015-03-25,20.162981033325195
2015-03-26,20.732309341430664
2015-03-27,20.916244506835938
2015-03-30,21.44178009033203
2015-03-31,21.28412437438965
2015-04-01,20.723554611206055
2015-04-02,21.135217666625977
2015-04-06,21.494335174560547
2015-04-07,21.52937126159668
2015-04-08,21.78337860107422
2015-04-09,22.037385940551758
2015-04-10,22.089937210083008
2015-04-13,22.098697662353516
2015-04-14,22.308908462524414
2015-04-15,22.589189529418945
2015-04-16,22.265111923217773
2015-04-17,21.853450775146484
2015-04-20,21.809650421142578
2015-04-21,22.10745620727539
2015-04-22,22.081180572509766
2015-04-23,22.23007583618164
2015-04-24,22.370222091674805
2015-04-27,22.142492294311523
2015-04-28,22.16000747680664
2015-04-29,21.993589401245117
2015-04-30,21.80089569091797
2015-05-01,22.098697662353516
2015-05-04,22.265111923217773
2015-05-05,22.221323013305664
2015-05-06,22.545400619506836
2015-05-07,22.16000747680664
2015-05-08,22.081180572509766
2015-05-11,22.116212844848633
2015-05-12,22.33518409729004
2015-05-13,22.33518409729004
2015-05-14,23.10596466064453
2015-05-15,22.939550399780273
2015-05-18,22.816923141479492
2015-05-19,23.237354278564453
2015-05-20,23.202314376831055
2015-05-21,22.886995315551758
2015-05-22,22.913270950317383
2015-05-26,22.98334503173828
2015-05-27,22.992103576660156
2015-05-28,22.77313232421875
2015-05-29,22.851959228515625
2015-06-01,23.18479347229004
2015-06-02,22.816923141479492
2015-06-03,22.291391372680664
2015-06-04,22.64174461364746
2015-06-05,22.387739181518555
2015-06-08,22.1512508392334
2015-06-09,21.47681427001953
2015-06-10,21.555646896362305
2015-06-11,21.678272247314453
2015-06-12,21.301637649536133
2015-06-15,21.362943649291992
2015-06-16,21.301637649536133
2015-06-17,21.45108985900879
2015-06-18,21.67087745666504
2015-06-19,21.54779624938965
2015-06-22,21.679668426513672
2015-06-23,21.67087745666504
2015-06-24,21.2840518951416
2015-06-25,21.495052337646484
2015-06-26,21.45108985900879
2015-06-29,20.721403121948242
2015-06-30,20.923603057861328
2015-07-01,21.2928466796875
2015-07-02,21.15218162536621
2015-07-06,21.03789520263672
2015-07-07,21.54779624938965
2015-07-08,21.143394470214844
2015-07-09,21.98737144470215
2015-07-10,22.550020217895508
2015-07-13,22.6818904876709
2015-07-14,22.75222396850586
2015-07-15,22.989591598510742
2015-07-16,23.051128387451172
2015-07-17,22.85772132873535
2015-07-20,22.541229248046875
2015-07-21,22.523643493652344
2015-07-22,22.57639503479004
2015-07-23,22.453317642211914
2015-07-24,22.418142318725586
2015-07-27,22.233524322509766
2015-07-28,22.25111198425293
2015-07-29,22.989591598510742
2015-07-30,23.086294174194336
2015-07-31,23.38520622253418
2015-08-03,23.262123107910156
2015-08-04,24.167640686035156
2015-08-05,24.739086151123047
2015-08-06,24.703916549682617
2015-08-07,24.72150421142578
2015-08-10,24.844581604003906
2015-08-11,24.528091430664062
2015-08-12,24.317096710205078
2015-08-13,24.56325912475586
2015-08-14,25.055572509765625
2015-08-17,25.451196670532227
2015-08-18,25.284154891967773
2015-08-19,25.25777816772461
2015-08-20,24.9324951171875
2015-08-21,24.0181884765625
2015-08-24,22.646724700927734
2015-08-25,22.761014938354492
2015-08-26,23.89510726928711
2015-08-27,24.325885772705078
2015-08-28,24.44896697998047
2015-08-31,23.930274963378906
2015-09-01,23.561031341552734
2015-09-02,24.185224533081055
2015-09-03,24.519302368164062
2015-09-04,24.422597885131836
2015-09-08,25.169864654541016
2015-09-09,25.020410537719727
2015-09-10,25.081953048706055
2015-09-11,25.037994384765625
2015-09-14,25.07316017150879
2015-09-15,25.794055938720703
2015-09-16,25.345691680908203
2015-09-17,25.30160140991211
2015-09-18,25.054668426513672
2015-09-21,24.957658767700195
2015-09-22,24.622539520263672
2015-09-23,24.869470596313477
2015-09-24,24.60489845275879
2015-09-25,24.640180587768555
2015-09-28,23.811195373535156
2015-09-29,23.820009231567383
2015-09-30,23.96993637084961
2015-10-01,24.366790771484375
2015-10-02,24.737184524536133
2015-10-05,25.151674270629883
2015-10-06,25.010574340820312
2015-10-07,25.398605346679688
2015-10-08,25.43388557434082
2015-10-09,25.36332893371582
2015-10-12,25.43388557434082
2015-10-13,25.654359817504883
2015-10-14,25.11640167236328
2015-10-15,26.00711441040039
2015-10-16,26.08648681640625
2015-10-19,26.262868881225586
2015-10-20,26.28931999206543
2015-10-21,25.91010856628418
2015-10-22,26.280506134033203
2015-10-23,26.324596405029297
2015-10-26,26.077667236328125
2015-10-27,26.060029983520508
2015-10-28,26.65972328186035
2015-10-29,26.01593589782715
2015-10-30,25.85719108581543
2015-11-02,26.262868881225586
2015-11-03,26.121761322021484
2015-11-04,26.342239379882812
2015-11-05,25.724910736083984
2015-11-06,25.927743911743164
2015-11-09,25.69845199584961
2015-11-10,25.566165924072266
2015-11-11,25.786643981933594
2015-11-12,25.239864349365234
2015-11-13,24.807735443115234
2015-11-16,24.454975128173828
2015-11-17,24.7019100189209
2015-11-18,25.420658111572266
2015-11-19,25.716089248657227
2015-11-20,26.024755477905273
2015-11-23,26.377513885498047
2015-11-24,25.18695831298828
2015-11-25,25.99829864501953
2015-11-27,26.1746768951416
2015-11-30,25.804279327392578
2015-12-01,26.236413955688477
2015-12-02,25.989477157592773
2015-12-03,25.85719108581543
2015-12-04,26.218769073486328
2015-12-07,25.504436492919922
2015-12-08,25.76018524169922
2015-12-09,25.195772171020508
2015-12-10,25.222232818603516
2015-12-11,24.4814395904541
2015-12-14,24.622539520263672
2015-12-15,25.486801147460938
2015-12-16,26.051212310791016
2015-12-17,25.449689865112305
2015-12-18,25.308155059814453
2015-12-21,25.078163146972656
2015-12-22,24.68893814086914
2015-12-23,24.803939819335938
2015-12-24,24.7685546875
2015-12-28,24.73316764831543
2015-12-29,25.13123893737793
2015-12-30,24.93662452697754
2015-12-31,24.742013931274414
2016-01-04,24.273181915283203
2016-01-05,24.096261978149414
2016-01-06,23.857421875
2016-01-07,23.220516204833984
2016-01-08,22.884374618530273
2016-01-11,22.963987350463867
2016-01-12,23.061296463012695
2016-01-13,22.698610305786133
2016-01-14,22.866680145263672
2016-01-15,22.052860260009766
2016-01-19,22.574769973754883
2016-01-20,22.787067413330078
2016-01-21,22.10593605041504
2016-01-22,22.981678009033203
2016-01-25,22.38900375366211
2016-01-26,22.84014320373535
2016-01-27,22.25631332397461
2016-01-28,21.76978874206543
2016-01-29,22.65437889099121
2016-02-01,22.52168846130371
2016-02-02,22.335927963256836
2016-02-03,22.114782333374023
2016-02-04,22.22977638244629
2016-02-05,21.48672103881836
2016-02-08,20.504823684692383
2016-02-09,22.03516960144043
2016-02-10,23.017061233520508
2016-02-11,22.87552833557129
2016-02-12,22.919757843017578
2016-02-16,23.149751663208008
2016-02-17,24.167028427124023
2016-02-18,23.954727172851562
2016-02-19,24.370485305786133
2016-02-22,24.485485076904297
2016-02-23,24.1051082611084
2016-02-24,24.113954544067383
2016-02-25,24.61817169189453
2016-02-26,24.08741569519043
2016-02-29,24.016653060913086
2016-03-01,24.7685546875
2016-03-02,24.69778823852539
2016-03-03,24.759706497192383
2016-03-04,24.874704360961914
2016-03-07,24.635862350463867
2016-03-08,24.582788467407227
2016-03-09,24.759706497192383
2016-03-10,24.158187866210938
2016-03-11,24.81278419494629
2016-03-14,24.582788467407227
2016-03-15,24.538558959960938
2016-03-16,24.308563232421875
2016-03-17,24.148582458496094
2016-03-18,24.264129638671875
2016-03-21,24.512990951538086
2016-03-22,24.477441787719727
2016-03-23,24.477441787719727
2016-03-24,24.459665298461914
2016-03-28,24.415220260620117
2016-03-29,25.25069236755371
2016-03-30,25.40178680419922
2016-03-31,25.703975677490234
2016-04-01,26.032835006713867
2016-04-04,26.086158752441406
2016-04-05,25.703975677490234
2016-04-06,25.943952560424805
2016-04-07,25.970613479614258
2016-04-08,25.686201095581055
2016-04-11,25.30401611328125
2016-04-12,25.268463134765625
2016-04-13,25.339569091796875
2016-04-14,25.615093231201172
2016-04-15,25.29512596130371
2016-04-18,25.179584503173828
2016-04-19,25.339569091796875
2016-04-20,25.428449630737305
2016-04-21,25.046268463134766
2016-04-22,24.904062271118164
2016-04-25,24.78851318359375
2016-04-26,24.87739372253418
2016-04-27,24.895170211791992
2016-04-28,25.71286392211914
2016-04-29,25.730642318725586
2016-05-02,25.721752166748047
2016-05-03,25.499553680419922
2016-05-04,25.40178680419922
2016-05-05,25.321794509887695
2016-05-06,25.481773376464844
2016-05-09,25.446224212646484
2016-05-10,25.810630798339844
2016-05-11,25.890625
2016-05-12,25.668420791625977
2016-05-13,25.783967971801758
2016-05-16,25.366233825683594
2016-05-17,24.690746307373047
2016-05-18,24.744075775146484
2016-05-19,24.664081573486328
2016-05-20,24.752962112426758
2016-05-23,24.566314697265625
2016-05-24,24.975162506103516
2016-05-25,24.98404884338379
2016-05-26,24.98404884338379
2016-05-27,25.161806106567383
2016-05-31,25.037382125854492
2016-06-01,24.975162506103516
2016-06-02,25.170698165893555
2016-06-03,24.948497772216797
2016-06-06,25.07292938232422
2016-06-07,25.45511245727539
2016-06-08,25.561763763427734
2016-06-09,25.499553680419922
2016-06-10,24.939613342285156
2016-06-13,24.459665298461914
2016-06-14,24.477441787719727
2016-06-15,24.07748031616211
2016-06-16,23.988601684570312
2016-06-17,24.265460968017578
2016-06-20,24.30118179321289
2016-06-21,23.747465133666992
2016-06-22,23.75639533996582
2016-06-23,23.95287322998047
2016-06-24,22.729331970214844
2016-06-27,22.59536361694336
2016-06-28,23.15802001953125
2016-06-29,23.649221420288086
2016-06-30,23.926076889038086
2016-07-01,23.988601684570312
2016-07-05,24.122562408447266
2016-07-06,24.18507957458496
2016-07-07,24.39049530029297
2016-07-08,24.828109741210938
2016-07-11,25.10497283935547
2016-07-12,25.721206665039062
2016-07-13,25.676551818847656
2016-07-14,25.899829864501953
2016-07-15,25.881967544555664
2016-07-18,25.926618576049805
2016-07-19,25.962343215942383
2016-07-20,26.203479766845703
2016-07-21,26.105239868164062
2016-07-22,26.07844352722168
2016-07-25,26.069517135620117
2016-07-26,26.015926361083984
2016-07-27,26.07844352722168
2016-07-28,26.140966415405273
2016-07-29,26.03379249572754
2016-08-01,26.158828735351562
2016-08-02,23.988601684570312
2016-08-03,23.809980392456055
2016-08-04,24.33690643310547
2016-08-05,24.068981170654297
2016-08-08,23.783184051513672
2016-08-09,23.80104637145996
2016-08-10,23.809980392456055
2016-08-11,23.97073745727539
2016-08-12,24.381563186645508
2016-08-15,24.408353805541992
2016-08-16,24.560184478759766
2016-08-17,24.13149642944336
2016-08-18,24.19400978088379
2016-08-19,24.104703903198242
2016-08-22,24.372631072998047
2016-08-23,24.828109741210938
2016-08-24,24.95314598083496
2016-08-25,24.917417526245117
2016-08-26,25.02458953857422
2016-08-29,25.00672721862793
2016-08-30,25.12282943725586
2016-08-31,25.140695571899414
2016-09-01,25.40862274169922
2016-09-02,25.622974395751953
2016-09-06,25.77479362487793
2016-09-07,25.935550689697266
2016-09-08,25.86410140991211
2016-09-09,25.167484283447266
2016-09-12,25.355037689208984
2016-09-13,24.926353454589844
2016-09-14,24.408353805541992
2016-09-15,24.62269401550293
2016-09-16,24.113630294799805
2016-09-19,24.15850067138672
2016-09-20,23.970046997070312
2016-09-21,24.293115615844727
2016-09-22,24.813621520996094
2016-09-23,24.373884201049805
2016-09-26,24.40978240966797
2016-09-27,24.741825103759766
2016-09-28,24.714900970458984
2016-09-29,25.28925132751465
2016-09-30,25.28925132751465
2016-10-03,25.118741989135742
2016-10-04,24.679006576538086
2016-10-05,24.553367614746094
2016-10-06,24.544395446777344
2016-10-07,24.005943298339844
2016-10-10,24.284143447875977
2016-10-11,23.718769073486328
2016-10-12,23.835433959960938
2016-10-13,23.49441146850586
2016-10-14,23.476470947265625
2016-10-17,23.476470947265625
2016-10-18,23.431591033935547
2016-10-19,23.32390594482422
2016-10-20,22.78545570373535
2016-10-21,23.135446548461914
2016-10-24,23.11749839782715
2016-10-25,23.162370681762695
2016-10-26,22.893142700195312
2016-10-27,22.902116775512695
2016-10-28,23.03672981262207
2016-10-31,23.180313110351562
2016-11-01,23.673898696899414
2016-11-02,21.609830856323242
2016-11-03,21.048948287963867
2016-11-04,20.802160263061523
2016-11-07,21.14317512512207
2016-11-08,22.094444274902344
2016-11-09,21.807266235351562
2016-11-10,22.031620025634766
2016-11-11,22.381614685058594
2016-11-14,22.15726089477539
2016-11-15,22.229053497314453
2016-11-16,22.704683303833008
2016-11-17,22.982887268066406
2016-11-18,23.063655853271484
2016-11-21,23.135446548461914
2016-11-22,23.162370681762695
2016-11-23,23.350828170776367
2016-11-25,23.62005043029785
2016-11-28,23.78158950805664
2016-11-29,23.35980224609375
2016-11-30,23.19826889038086
2016-12-01,22.938013076782227
2016-12-02,22.94698715209961
2016-12-05,22.695711135864258
2016-12-06,22.794429779052734
2016-12-07,23.1264705657959
2016-12-08,23.485441207885742
2016-12-09,24.293115615844727
2016-12-12,23.772615432739258
2016-12-13,23.440567016601562
2016-12-14,23.431591033935547
2016-12-15,22.821348190307617
2016-12-16,22.812376022338867
2016-12-19,23.001800537109375
2016-12-20,22.686092376708984
2016-12-21,22.686092376708984
2016-12-22,22.361364364624023
2016-12-23,22.406457901000977
2016-12-27,22.5598087310791
2016-12-28,22.46058464050293
2016-12-29,22.550785064697266
2016-12-30,22.505685806274414
2017-01-03,22.361364364624023
2017-01-04,22.38842010498047
2017-01-05,22.289196014404297
2017-01-06,22.424503326416016
2017-01-09,22.46058464050293
2017-01-10,22.496662139892578
2017-01-11,22.51470947265625
2017-01-12,22.51470947265625
2017-01-13,22.67707061767578
2017-01-17,22.47862434387207
2017-01-18,22.298219680786133
2017-01-19,22.370380401611328
2017-01-20,22.33429527282715
2017-01-23,22.38842010498047
2017-01-24,22.108793258666992
2017-01-25,22.180952072143555
2017-01-26,22.235074996948242
2017-01-27,22.352346420288086
2017-01-30,22.135852813720703
2017-01-31,22.099773406982422
2017-02-01,22.1268310546875
2017-02-02,22.226057052612305
2017-02-03,22.47862434387207
2017-02-06,22.3794002532959
2017-02-07,20.03411293029785
2017-02-08,19.682327270507812
2017-02-09,20.268644332885742
2017-02-10,20.539257049560547
2017-02-13,20.088241577148438
2017-02-14,19.754487991333008
2017-02-15,19.528982162475586
2017-02-16,19.21327018737793
2017-02-17,19.21327018737793
2017-02-21,19.059925079345703
2017-02-22,19.547021865844727
2017-02-23,19.61918067932129
2017-02-24,19.655263900756836
2017-02-27,19.592121124267578
2017-02-28,19.763507843017578
2017-03-01,20.043140411376953
2017-03-02,19.979995727539062
2017-03-03,19.979995727539062
2017-03-06,19.772531509399414
2017-03-07,19.492897033691406
2017-03-08,19.601144790649414
2017-03-09,19.483882904052734
2017-03-10,19.79057502746582
2017-03-13,19.82665252685547
2017-03-14,19.799592971801758
2017-03-15,19.853713989257812
2017-03-16,19.700368881225586
2017-03-17,19.80931282043457
2017-03-20,19.582347869873047
2017-03-21,19.382619857788086
2017-03-22,19.210124969482422
2017-03-23,19.001317977905273
2017-03-24,18.983163833618164
2017-03-27,19.010400772094727
2017-03-28,19.22828483581543
2017-03-29,19.573266983032227
2017-03-30,19.555110931396484
2017-03-31,19.23736572265625
2017-04-03,19.173812866210938
2017-04-04,18.937772750854492
2017-04-05,18.610946655273438
2017-04-06,19.0285587310791
2017-04-07,19.22828483581543
2017-04-10,19.328147888183594
2017-04-11,19.446165084838867
2017-04-12,19.3463077545166
2017-04-13,19.137500762939453
2017-04-17,19.927331924438477
2017-04-18,20.154293060302734
2017-04-19,20.35401725769043
2017-04-20,20.925966262817383
2017-04-21,20.9622745513916
2017-04-24,20.998592376708984
2017-04-25,21.116613388061523
2017-04-26,21.134769439697266
2017-04-27,21.261871337890625
2017-04-28,21.252792358398438
2017-05-01,21.452518463134766
2017-05-02,22.396686553955078
2017-05-03,22.133403778076172
2017-05-04,22.38760757446289
2017-05-05,22.414840698242188
2017-05-08,22.333133697509766
2017-05-09,22.423919677734375
2017-05-10,22.451156616210938
2017-05-11,22.24234962463379
2017-05-12,22.01538848876953
2017-05-15,22.106172561645508
2017-05-16,21.92460060119629
2017-05-17,21.289104461669922
2017-05-18,20.699003219604492
2017-05-19,20.70808219909668
2017-05-22,20.84425926208496
2017-05-23,20.807945251464844
2017-05-24,20.9622745513916
2017-05-25,20.853334426879883
2017-05-26,20.48111915588379
2017-05-30,20.74439239501953
2017-05-31,20.363100051879883
2017-06-01,20.653610229492188
2017-06-02,20.60821533203125
2017-06-05,20.50835418701172
2017-06-06,20.208763122558594
2017-06-07,20.42664909362793
2017-06-08,20.335866928100586
2017-06-09,20.571903228759766
2017-06-12,20.435726165771484
2017-06-13,20.562824249267578
2017-06-14,20.726238250732422
2017-06-15,20.453886032104492
2017-06-16,20.4720401763916
2017-06-19,20.764366149902344
2017-06-20,20.81004524230957
2017-06-21,20.572528839111328
2017-06-22,20.4720401763916
2017-06-23,20.709558486938477
2017-06-26,20.398958206176758
2017-06-27,20.17971420288086
2017-06-28,20.316741943359375
2017-06-29,20.033546447753906
2017-06-30,19.887386322021484
2017-07-03,20.1888484954834
2017-07-05,19.85997772216797
2017-07-06,19.403217315673828
2017-07-07,19.57678985595703
2017-07-10,19.48543357849121
2017-07-11,19.403217315673828
2017-07-12,19.923925399780273
2017-07-13,20.01527976989746
2017-07-14,19.83257293701172
2017-07-17,20.00614356994629
2017-07-18,19.777761459350586
2017-07-19,19.960468292236328
2017-07-20,20.353281021118164
2017-07-21,20.106626510620117
2017-07-24,20.01527976989746
2017-07-25,20.1340389251709
2017-07-26,19.997007369995117
2017-07-27,19.942195892333984
2017-07-28,19.923925399780273
2017-07-31,20.21625328063965
2017-08-01,18.096879959106445
2017-08-02,18.412046432495117
2017-08-03,18.60845375061035
2017-08-04,18.023799896240234
2017-08-07,17.47568702697754
2017-08-08,17.34779167175293
2017-08-09,16.918437957763672
2017-08-10,16.324649810791016
2017-08-11,16.34291648864746
2017-08-14,16.626108169555664
2017-08-15,16.278972625732422
2017-08-16,16.224163055419922
2017-08-17,16.096267700195312
2017-08-18,15.895294189453125
2017-08-21,15.931835174560547
2017-08-22,16.233299255371094
2017-08-23,16.38859748840332
2017-08-24,16.735733032226562
2017-08-25,16.763141632080078
2017-08-28,16.836219787597656
2017-08-29,16.7996768951416
2017-08-30,16.881893157958984
2017-08-31,16.845354080200195
2017-09-01,16.7996768951416
2017-09-05,16.297243118286133
2017-09-06,16.324649810791016
2017-09-07,16.251567840576172
2017-09-08,16.160215377807617
2017-09-11,16.461679458618164
2017-09-12,16.881893157958984
2017-09-13,16.808813095092773
2017-09-14,16.5164852142334
2017-09-15,16.626108169555664
2017-09-18,16.48908233642578
2017-09-19,16.5164852142334
2017-09-20,16.672998428344727
2017-09-21,16.76506233215332
2017-09-22,16.6914119720459
2017-09-25,16.654582977294922
2017-09-26,16.5809326171875
2017-09-27,16.783477783203125
2017-09-28,16.847923278808594
2017-09-29,16.663795471191406
2017-10-02,16.70061492919922
2017-10-03,16.98601722717285
2017-10-04,16.783477783203125
2017-10-05,16.85712432861328
2017-10-06,16.719030380249023
2017-10-09,16.599346160888672
2017-10-10,16.783477783203125
2017-10-11,16.746652603149414
2017-10-12,16.57172393798828
2017-10-13,16.672998428344727
2017-10-16,16.85712432861328
2017-10-17,16.746652603149414
2017-10-18,16.83871841430664
2017-10-19,16.96760368347168
2017-10-20,16.77427101135254
2017-10-23,16.709823608398438
2017-10-24,16.82950782775879
2017-10-25,16.5809326171875
2017-10-26,16.672998428344727
2017-10-27,16.709823608398438
2017-10-30,16.709823608398438
2017-10-31,18.0079402923584
2017-11-01,17.998737335205078
2017-11-02,17.059673309326172
2017-11-03,17.253007888793945
2017-11-06,17.5015869140625
2017-11-07,17.52920913696289
2017-11-08,17.556819915771484
2017-11-09,17.299041748046875
2017-11-10,17.427932739257812
2017-11-13,17.547616958618164
2017-11-14,17.455549240112305
2017-11-15,16.995223999023438
2017-11-16,17.03205108642578
2017-11-17,17.95270347595215
2017-11-20,17.796194076538086
2017-11-21,17.740955352783203
2017-11-22,17.82381248474121
2017-11-24,17.80539894104004
2017-11-27,17.667301177978516
2017-11-28,17.934289932250977
2017-11-29,18.247310638427734
2017-11-30,18.330171585083008
2017-12-01,18.063180923461914
2017-12-04,18.247310638427734
2017-12-05,18.20128059387207
2017-12-06,17.667301177978516
2017-12-07,18.15524673461914
2017-12-08,17.768571853637695
2017-12-11,17.989532470703125
2017-12-12,18.293344497680664
2017-12-13,18.28413963317871
2017-12-14,18.615570068359375
2017-12-15,18.799705505371094
2017-12-18,18.82732391357422
2017-12-19,18.680021286010742
2017-12-20,19.03229522705078
2017-12-21,19.134273529052734
2017-12-22,19.24551773071289
2017-12-26,19.273330688476562
2017-12-27,19.19916343688965
2017-12-28,19.115734100341797
