Date,SF
2010-11-05,19.91533660888672
2010-11-08,19.59144401550293
2010-11-09,21.246448516845703
2010-11-10,21.625635147094727
2010-11-11,21.586143493652344
2010-11-12,21.179304122924805
2010-11-15,21.017358779907227
2010-11-16,20.934412002563477
2010-11-17,20.697420120239258
2010-11-18,20.997604370117188
2010-11-19,21.037105560302734
2010-11-22,21.041059494018555
2010-11-23,20.65001106262207
2010-11-24,21.19510269165039
2010-11-26,20.98575210571289
2010-11-29,20.54337501525879
2010-11-30,20.472270965576172
2010-12-01,21.270151138305664
2010-12-02,22.538063049316406
2010-12-03,22.593364715576172
2010-12-06,22.830354690551758
2010-12-07,23.031801223754883
2010-12-08,22.937000274658203
2010-12-09,23.233245849609375
2010-12-10,23.43074607849121
2010-12-13,23.343839645385742
2010-12-14,23.50183868408203
2010-12-15,23.509735107421875
2010-12-16,23.64008331298828
2010-12-17,24.18516731262207
2010-12-20,24.2523136138916
2010-12-21,24.509056091308594
2010-12-22,24.489309310913086
2010-12-23,24.56830596923828
2010-12-27,24.821102142333984
2010-12-28,24.746049880981445
2010-12-29,24.757904052734375
2010-12-30,24.60780906677246
2010-12-31,24.505109786987305
2011-01-03,24.888246536254883
2011-01-04,24.18516731262207
2011-01-05,24.647300720214844
2011-01-06,24.651254653930664
2011-01-07,24.722349166870117
2011-01-10,25.038345336914062
2011-01-11,24.99884033203125
2011-01-12,25.405683517456055
2011-01-13,25.52812957763672
2011-01-14,24.931699752807617
2011-01-18,24.931699752807617
2011-01-19,24.603857040405273
2011-01-20,24.825056076049805
2011-01-21,25.141040802001953
2011-01-24,25.156841278076172
2011-01-25,25.24373435974121
2011-01-26,26.01396942138672
2011-01-27,25.840173721313477
2011-01-28,25.204238891601562
2011-01-31,25.342485427856445
2011-02-01,25.88361930847168
2011-02-02,25.966567993164062
2011-02-03,26.089012145996094
2011-02-04,25.812524795532227
2011-02-07,26.168012619018555
2011-02-08,26.049516677856445
2011-02-09,25.77301788330078
2011-02-10,25.974470138549805
2011-02-11,26.116668701171875
2011-02-14,26.128517150878906
2011-02-15,28.39179801940918
2011-02-16,29.043533325195312
2011-02-17,29.205476760864258
2011-02-18,29.244976043701172
2011-02-22,28.439197540283203
2011-02-23,27.649219512939453
2011-02-24,27.641321182250977
2011-02-25,28.48264503479004
2011-02-28,28.33650016784668
2011-03-01,27.894113540649414
2011-03-02,28.150854110717773
2011-03-03,29.015880584716797
2011-03-04,28.857887268066406
2011-03-07,28.826282501220703
2011-03-08,29.38716697692871
2011-03-09,28.85393714904785
2011-03-10,28.289100646972656
2011-03-11,28.360200881958008
2011-03-14,28.008665084838867
2011-03-15,27.51491928100586
2011-03-16,27.23447608947754
2011-03-17,27.649219512939453
2011-03-18,27.807218551635742
2011-03-21,28.502395629882812
2011-03-22,28.478696823120117
2011-03-23,28.103464126586914
2011-03-24,28.293054580688477
2011-03-25,28.36810302734375
2011-03-28,28.27330207824707
2011-03-29,28.14295196533203
2011-03-30,28.36810302734375
2011-03-31,28.35624885559082
2011-04-01,28.407596588134766
2011-04-04,28.565597534179688
2011-04-05,28.51819610595703
2011-04-06,28.658422470092773
2011-04-07,28.42142677307129
2011-04-08,27.941509246826172
2011-04-11,27.88225746154785
2011-04-12,27.360876083374023
2011-04-13,27.147586822509766
2011-04-14,27.230533599853516
2011-04-15,27.390504837036133
2011-04-18,26.71507453918457
2011-04-19,26.531402587890625
2011-04-20,27.01131248474121
2011-04-21,27.06463623046875
2011-04-25,26.83356285095215
2011-04-26,27.574172973632812
2011-04-27,27.39643096923828
2011-04-28,27.3134765625
2011-04-29,27.06463623046875
2011-05-02,26.63212776184082
2011-05-03,26.389204025268555
2011-05-04,26.104814529418945
2011-05-05,25.613052368164062
2011-05-06,25.607126235961914
2011-05-09,25.48270606994629
2011-05-10,25.310888290405273
2011-05-11,24.65915298461914
2011-05-12,25.127212524414062
2011-05-13,24.048900604248047
2011-05-16,23.598613739013672
2011-05-17,23.43864631652832
2011-05-18,23.77043342590332
2011-05-19,23.90669822692871
2011-05-20,23.557140350341797
2011-05-23,23.189796447753906
2011-05-24,22.85208511352539
2011-05-25,22.93503189086914
2011-05-26,22.988353729248047
2011-05-27,23.33199691772461
2011-05-31,23.859304428100586
2011-06-01,22.63286590576172
2011-06-02,22.484737396240234
2011-06-03,21.80338478088379
2011-06-06,22.04037857055664
2011-06-07,22.22405242919922
2011-06-08,21.684890747070312
2011-06-09,22.064077377319336
2011-06-10,21.323476791381836
2011-06-13,21.44789695739746
2011-06-14,21.874488830566406
2011-06-15,21.074626922607422
2011-06-16,21.098331451416016
2011-06-17,20.96205711364746
2011-06-20,21.03315544128418
2011-06-21,21.726364135742188
2011-06-22,22.241817474365234
2011-06-23,21.48343849182129
2011-06-24,21.15165138244629
2011-06-27,21.216825485229492
2011-06-28,20.825788497924805
2011-06-29,21.098331451416016
2011-06-30,21.246448516845703
2011-07-01,21.601943969726562
2011-07-05,21.459747314453125
2011-07-06,21.145727157592773
2011-07-07,21.79153823852539
2011-07-08,22.19442367553711
2011-07-11,21.684890747070312
2011-07-12,21.92780876159668
2011-07-13,22.22997283935547
2011-07-14,21.77968978881836
2011-07-15,22.034456253051758
2011-07-18,21.625635147094727
2011-07-19,21.90410804748535
2011-07-20,22.18257713317871
2011-07-21,23.604534149169922
2011-07-22,23.91855812072754
2011-07-25,23.515663146972656
2011-07-26,23.71710777282715
2011-07-27,22.455120086669922
2011-07-28,22.354394912719727
2011-07-29,22.49066162109375
2011-08-01,22.567686080932617
2011-08-02,21.684890747070312
2011-08-03,21.886333465576172
2011-08-04,20.24515724182129
2011-08-05,19.391986846923828
2011-08-08,17.466405868530273
2011-08-09,16.945022583007812
2011-08-10,15.333464622497559
2011-08-11,17.217561721801758
2011-08-12,16.933168411254883
2011-08-15,17.81005096435547
2011-08-16,17.478260040283203
2011-08-17,17.661928176879883
2011-08-18,16.299219131469727
2011-08-19,15.955574035644531
2011-08-22,16.0207462310791
2011-08-23,16.71988296508789
2011-08-24,17.09907341003418
2011-08-25,16.46511459350586
2011-08-26,17.199796676635742
2011-08-29,18.13591194152832
2011-08-30,17.958168029785156
2011-08-31,17.821903228759766
2011-09-01,17.12868881225586
2011-09-02,16.34661865234375
2011-09-06,16.500661849975586
2011-09-07,17.383464813232422
2011-09-08,16.684328079223633
2011-09-09,16.074068069458008
2011-09-12,16.46511459350586
2011-09-13,16.89762306213379
2011-09-14,17.229412078857422
2011-09-15,17.36568260192871
2011-09-16,17.12868881225586
2011-09-19,16.494733810424805
2011-09-20,16.22811508178711
2011-09-21,15.357168197631836
2011-09-22,15.13794994354248
2011-09-23,15.517134666442871
2011-09-26,15.718582153320312
2011-09-27,16.269596099853516
2011-09-28,15.736356735229492
2011-09-29,16.58361053466797
2011-09-30,15.736356735229492
2011-10-03,14.44473934173584
2011-10-04,15.736356735229492
2011-10-05,16.03260040283203
2011-10-06,16.873926162719727
2011-10-07,16.12739372253418
2011-10-10,17.24126434326172
2011-10-11,17.253114700317383
2011-10-12,17.958168029785156
2011-10-13,17.71525001525879
2011-10-14,17.727102279663086
2011-10-17,17.12868881225586
2011-10-18,17.685623168945312
2011-10-19,17.14646339416504
2011-10-20,17.288663864135742
2011-10-21,18.100360870361328
2011-10-24,18.941692352294922
2011-10-25,17.946317672729492
2011-10-26,18.479551315307617
2011-10-27,19.889657974243164
2011-10-28,19.688222885131836
2011-10-31,18.882442474365234
2011-11-01,17.934471130371094
2011-11-02,18.295883178710938
2011-11-03,18.90021324157715
2011-11-04,18.74024772644043
2011-11-07,18.526952743530273
2011-11-08,19.00093650817871
2011-11-09,18.041114807128906
2011-11-10,17.774499893188477
2011-11-11,18.420307159423828
2011-11-14,18.16554069519043
2011-11-15,18.698772430419922
2011-11-16,18.13591194152832
2011-11-17,18.621747970581055
2011-11-18,18.704696655273438
2011-11-21,18.118135452270508
2011-11-22,17.922624588012695
2011-11-23,17.31829261779785
2011-11-25,17.270889282226562
2011-11-28,18.118135452270508
2011-11-29,18.26033592224121
2011-11-30,18.781723022460938
2011-12-01,18.49140739440918
2011-12-02,18.37291145324707
2011-12-05,18.75802230834961
2011-12-06,18.894296646118164
2011-12-07,18.912071228027344
2011-12-08,18.052963256835938
2011-12-09,18.663225173950195
2011-12-12,17.98186492919922
2011-12-13,17.56120491027832
2011-12-14,17.217561721801758
2011-12-15,17.36568260192871
2011-12-16,17.66785430908203
2011-12-19,17.253114700317383
2011-12-20,18.455856323242188
2011-12-21,18.30773162841797
2011-12-22,19.024639129638672
2011-12-23,19.154979705810547
2011-12-27,19.154979705810547
2011-12-28,18.69284439086914
2011-12-29,19.297182083129883
2011-12-30,18.989091873168945
2012-01-03,19.854116439819336
2012-01-04,19.35643196105957
2012-01-05,19.593420028686523
2012-01-06,19.69414520263672
2012-01-09,19.711917877197266
2012-01-10,20.108882904052734
2012-01-11,19.78302001953125
2012-01-12,19.575645446777344
2012-01-13,19.24978256225586
2012-01-17,19.64082145690918
2012-01-18,19.91929054260254
2012-01-19,21.376802444458008
2012-01-20,22.046302795410156
2012-01-23,21.99298095703125
2012-01-24,21.856706619262695
2012-01-25,21.38271713256836
2012-01-26,21.364952087402344
2012-01-27,21.631563186645508
2012-01-30,21.59601402282715
2012-01-31,21.364952087402344
2012-02-01,21.720436096191406
2012-02-02,21.601943969726562
2012-02-03,22.62693214416504
2012-02-06,22.662485122680664
2012-02-07,22.425493240356445
2012-02-08,22.253671646118164
2012-02-09,22.08185386657715
2012-02-10,21.61379051208496
2012-02-13,21.844860076904297
2012-02-14,21.684890747070312
2012-02-15,21.335325241088867
2012-02-16,23.43864631652832
2012-02-17,23.053525924682617
2012-02-21,23.017976760864258
2012-02-22,22.6506404876709
2012-02-23,22.769134521484375
2012-02-24,22.561767578125
2012-02-27,22.816530227661133
2012-02-28,22.46104621887207
2012-02-29,22.235891342163086
2012-03-01,22.312923431396484
2012-03-02,21.5782413482666
2012-03-05,21.501216888427734
2012-03-06,20.802091598510742
2012-03-07,20.861337661743164
2012-03-08,21.127952575683594
2012-03-09,21.530847549438477
2012-03-12,21.204978942871094
2012-03-13,22.212196350097656
2012-03-14,21.886333465576172
2012-03-15,22.455120086669922
2012-03-16,22.28329849243164
2012-03-19,22.893558502197266
2012-03-20,22.621007919311523
2012-03-21,22.520292282104492
2012-03-22,22.206275939941406
2012-03-23,22.988353729248047
2012-03-26,23.557140350341797
2012-03-27,23.13646697998047
2012-03-28,23.00612449645996
2012-03-29,22.38401985168457
2012-03-30,22.419572830200195
2012-04-02,22.86393165588379
2012-04-03,22.692108154296875
2012-04-04,22.034456253051758
2012-04-05,22.22997283935547
2012-04-09,21.75598907470703
2012-04-10,21.29384994506836
2012-04-11,21.47751808166504
2012-04-12,21.862628936767578
2012-04-13,21.045000076293945
2012-04-16,21.0035343170166
2012-04-17,21.282001495361328
2012-04-18,21.098331451416016
2012-04-19,21.0035343170166
2012-04-20,20.93243408203125
2012-04-23,20.452526092529297
2012-04-24,20.760610580444336
2012-04-25,21.080556869506836
2012-04-26,21.40049934387207
2012-04-27,21.708587646484375
2012-04-30,21.5782413482666
2012-05-01,21.655258178710938
2012-05-02,21.66118812561035
2012-05-03,21.548620223999023
2012-05-04,21.329397201538086
2012-05-07,21.37087059020996
2012-05-08,21.518993377685547
2012-05-09,21.264225006103516
2012-05-10,20.14443016052246
2012-05-11,20.339954376220703
2012-05-14,19.836345672607422
2012-05-15,19.78302001953125
2012-05-16,19.463077545166016
2012-05-17,19.20830535888672
2012-05-18,18.49140739440918
2012-05-21,18.669143676757812
2012-05-22,19.05426025390625
2012-05-23,19.166837692260742
2012-05-24,19.107589721679688
2012-05-25,19.05426025390625
2012-05-29,19.28533172607422
2012-05-30,18.680994033813477
2012-05-31,18.835044860839844
2012-06-01,17.881147384643555
2012-06-04,17.62638282775879
2012-06-05,17.934471130371094
2012-06-06,18.485475540161133
2012-06-07,18.272184371948242
2012-06-08,18.455856323242188
2012-06-11,18.17146110534668
2012-06-12,18.295883178710938
2012-06-13,17.792274475097656
2012-06-14,17.792274475097656
2012-06-15,18.5743465423584
2012-06-18,18.295883178710938
2012-06-19,18.793569564819336
2012-06-20,18.59212875366211
2012-06-21,17.815975189208984
2012-06-22,18.183311462402344
2012-06-25,17.49603271484375
2012-06-26,17.774499893188477
2012-06-27,17.993715286254883
2012-06-28,17.964096069335938
2012-06-29,18.30773162841797
2012-07-02,18.598052978515625
2012-07-03,18.888368606567383
2012-07-05,18.59212875366211
2012-07-06,18.26033592224121
2012-07-09,18.100360870361328
2012-07-10,17.656002044677734
2012-07-11,18.029264450073242
2012-07-12,17.86336898803711
2012-07-13,18.455856323242188
2012-07-16,18.289955139160156
2012-07-17,18.384756088256836
2012-07-18,18.295883178710938
2012-07-19,18.041114807128906
2012-07-20,17.946317672729492
2012-07-23,17.288663864135742
2012-07-24,16.868000030517578
2012-07-25,17.033891677856445
2012-07-26,17.016122817993164
2012-07-27,17.86336898803711
2012-07-30,17.975950241088867
2012-07-31,17.833751678466797
2012-08-01,17.43678855895996
2012-08-02,17.081296920776367
2012-08-03,17.898916244506836
2012-08-06,17.934471130371094
2012-08-07,18.011493682861328
2012-08-08,18.023340225219727
2012-08-09,18.18923568725586
2012-08-10,17.91669464111328
2012-08-13,17.821903228759766
2012-08-14,17.851524353027344
2012-08-15,18.153684616088867
2012-08-16,18.46770477294922
2012-08-17,18.556581497192383
2012-08-20,18.675073623657227
2012-08-21,19.35050392150879
2012-08-22,19.32680892944336
2012-08-23,19.166837692260742
2012-08-24,19.320884704589844
2012-08-27,19.119428634643555
2012-08-28,19.35643196105957
2012-08-29,19.6348934173584
2012-08-30,19.40382957458496
2012-08-31,19.362350463867188
2012-09-04,19.700069427490234
2012-09-05,19.575645446777344
2012-09-06,20.292552947998047
2012-09-07,20.482147216796875
2012-09-10,20.209604263305664
2012-09-11,20.648046493530273
2012-09-12,20.7724666595459
2012-09-13,21.15757942199707
2012-09-14,21.507144927978516
2012-09-17,21.127952575683594
2012-09-18,21.0035343170166
2012-09-19,20.8376407623291
2012-09-20,20.53547477722168
2012-09-21,20.55916976928711
2012-09-24,20.784320831298828
2012-09-25,20.14443016052246
2012-09-26,19.895591735839844
2012-09-27,20.1859073638916
2012-09-28,19.907442092895508
2012-10-01,20.322175979614258
2012-10-02,20.280704498291016
2012-10-03,20.097036361694336
2012-10-04,20.351804733276367
2012-10-05,20.393281936645508
2012-10-08,20.07926368713379
2012-10-09,19.688222885131836
2012-10-10,19.25570297241211
2012-10-11,19.362350463867188
2012-10-12,18.811344146728516
2012-10-15,19.19645881652832
2012-10-16,19.40382957458496
2012-10-17,19.91929054260254
2012-10-18,19.741540908813477
2012-10-19,19.33864974975586
2012-10-22,19.14314079284668
2012-10-23,19.22015953063965
2012-10-24,19.149059295654297
2012-10-25,19.332733154296875
2012-10-26,19.048336029052734
2012-10-31,18.781723022460938
2012-11-01,19.119428634643555
2012-11-02,18.906143188476562
2012-11-05,19.303102493286133
2012-11-06,19.24978256225586
2012-11-07,18.100360870361328
2012-11-08,17.869295120239258
2012-11-09,17.964096069335938
2012-11-12,17.993715286254883
2012-11-13,17.881147384643555
2012-11-14,17.419008255004883
2012-11-15,17.377534866333008
2012-11-16,17.62638282775879
2012-11-19,18.112213134765625
2012-11-20,18.03519630432129
2012-11-21,18.112213134765625
2012-11-23,18.37883186340332
2012-11-26,18.43214988708496
2012-11-27,18.32550621032715
2012-11-28,18.005571365356445
2012-11-29,18.011493682861328
2012-11-30,18.023340225219727
2012-12-03,18.03519630432129
2012-12-04,18.047040939331055
2012-12-05,18.36698341369629
2012-12-06,17.993715286254883
2012-12-07,17.851524353027344
2012-12-10,17.81005096435547
2012-12-11,18.633596420288086
2012-12-12,17.804119110107422
2012-12-13,17.73302459716797
2012-12-14,18.112213134765625
2012-12-17,18.4736270904541
2012-12-18,19.23200798034668
2012-12-19,19.202381134033203
2012-12-20,19.19645881652832
2012-12-21,19.309030532836914
2012-12-24,19.14314079284668
2012-12-26,18.995014190673828
2012-12-27,19.048336029052734
2012-12-28,18.929838180541992
2012-12-31,18.941692352294922
2013-01-02,19.688222885131836
2013-01-03,19.652667999267578
2013-01-04,19.91929054260254
2013-01-07,19.71784210205078
2013-01-08,19.84819221496582
2013-01-09,19.966686248779297
2013-01-10,20.298479080200195
2013-01-11,20.292552947998047
2013-01-14,20.576942443847656
2013-01-15,20.790239334106445
2013-01-16,20.813940048217773
2013-01-17,20.60064697265625
2013-01-18,20.636198043823242
2013-01-22,21.056852340698242
2013-01-23,21.039079666137695
2013-01-24,21.104257583618164
2013-01-25,21.376802444458008
2013-01-28,21.4893741607666
2013-01-29,21.673038482666016
2013-01-30,21.79153823852539
2013-01-31,21.8330135345459
2013-02-01,22.443262100219727
2013-02-04,22.271446228027344
2013-02-05,22.62693214416504
2013-02-06,22.526220321655273
2013-02-07,22.686185836791992
2013-02-08,22.686185836791992
2013-02-11,22.780981063842773
2013-02-12,23.071300506591797
2013-02-13,22.940956115722656
2013-02-14,23.254968643188477
2013-02-15,22.958724975585938
2013-02-19,23.201644897460938
2013-02-20,22.585460662841797
2013-02-21,22.29514503479004
2013-02-22,22.538063049316406
2013-02-25,22.28329849243164
2013-02-26,20.879114151000977
2013-02-27,20.96205711364746
2013-02-28,20.464374542236328
2013-03-01,20.434755325317383
2013-03-04,20.156282424926758
2013-03-05,20.339954376220703
2013-03-06,20.41697883605957
2013-03-07,20.606569290161133
2013-03-08,21.353107452392578
2013-03-11,21.246448516845703
2013-03-12,21.21089744567871
2013-03-13,21.495298385620117
2013-03-14,21.71451187133789
2013-03-15,21.69674301147461
2013-03-18,21.29384994506836
2013-03-19,21.424196243286133
2013-03-20,21.48343849182129
2013-03-21,20.58287239074707
2013-03-22,20.339954376220703
2013-03-25,20.1859073638916
2013-03-26,20.452526092529297
2013-03-27,20.517698287963867
2013-03-28,20.541397094726562
2013-04-01,20.11480712890625
2013-04-02,19.79486846923828
2013-04-03,19.55194854736328
2013-04-04,19.6112003326416
2013-04-05,19.26162338256836
2013-04-08,19.397905349731445
2013-04-09,19.522329330444336
2013-04-10,20.002243041992188
2013-04-11,19.80079460144043
2013-04-12,19.747467041015625
2013-04-15,19.178688049316406
2013-04-16,19.172760009765625
2013-04-17,18.8054256439209
2013-04-18,18.526952743530273
2013-04-19,18.935771942138672
2013-04-22,18.912071228027344
2013-04-23,19.332733154296875
2013-04-24,19.3682804107666
2013-04-25,19.030567169189453
2013-04-26,18.746170043945312
2013-04-29,18.90021324157715
2013-04-30,19.08980941772461
2013-05-01,18.56842613220215
2013-05-02,18.929838180541992
2013-05-03,19.273481369018555
2013-05-06,19.79486846923828
2013-05-07,20.031862258911133
2013-05-08,20.304401397705078
2013-05-09,20.239227294921875
2013-05-10,19.617122650146484
2013-05-13,19.682294845581055
2013-05-14,20.1207275390625
2013-05-15,20.22737693786621
2013-05-16,20.17997932434082
2013-05-17,20.736913681030273
2013-05-20,20.926511764526367
2013-05-21,21.015382766723633
2013-05-22,21.027233123779297
2013-05-23,20.636198043823242
2013-05-24,20.381425857543945
2013-05-28,21.465667724609375
2013-05-29,21.6671142578125
2013-05-30,21.643409729003906
2013-05-31,21.323476791381836
2013-06-03,21.127952575683594
2013-06-04,20.99168586730957
2013-06-05,20.588802337646484
2013-06-06,20.843563079833984
2013-06-07,21.086483001708984
2013-06-10,21.359027862548828
2013-06-11,20.914663314819336
2013-06-12,20.719139099121094
2013-06-13,21.139801025390625
2013-06-14,20.97391128540039
2013-06-17,21.305700302124023
2013-06-18,21.317550659179688
2013-06-19,21.441972732543945
2013-06-20,20.7724666595459
2013-06-21,20.885034561157227
2013-06-24,20.36956787109375
2013-06-25,20.64211654663086
2013-06-26,20.41697883605957
2013-06-27,21.116100311279297
2013-06-28,21.13387680053711
2013-07-01,21.21089744567871
2013-07-02,21.086483001708984
2013-07-03,20.938358306884766
2013-07-05,21.074626922607422
2013-07-08,21.299776077270508
2013-07-09,21.507144927978516
2013-07-10,21.4893741607666
2013-07-11,21.572317123413086
2013-07-12,21.6671142578125
2013-07-15,21.76783561706543
2013-07-16,21.79745864868164
2013-07-17,21.773759841918945
2013-07-18,22.14109992980957
2013-07-19,22.046302795410156
2013-07-22,22.277376174926758
2013-07-23,22.336624145507812
2013-07-24,22.034456253051758
2013-07-25,22.41364288330078
2013-07-26,22.206275939941406
2013-07-29,22.135177612304688
2013-07-30,22.271446228027344
2013-07-31,22.306995391845703
2013-08-01,23.053525924682617
2013-08-02,23.083154678344727
2013-08-05,22.99428367614746
2013-08-06,22.609167098999023
2013-08-07,22.455120086669922
2013-08-08,22.692108154296875
2013-08-09,23.183879852294922
2013-08-12,23.568988800048828
2013-08-13,23.847450256347656
2013-08-14,23.69933319091797
2013-08-15,23.13646697998047
2013-08-16,23.29644012451172
2013-08-19,23.201644897460938
2013-08-20,23.491962432861328
2013-08-21,23.432716369628906
2013-08-22,23.776357650756836
2013-08-23,23.74080467224121
2013-08-26,23.841527938842773
2013-08-27,23.314218521118164
2013-08-28,23.657854080200195
2013-08-29,24.03112030029297
2013-08-30,23.711179733276367
2013-09-03,23.71710777282715
2013-09-04,24.096294403076172
2013-09-05,24.214792251586914
2013-09-06,24.34514045715332
2013-09-09,24.979097366333008
2013-09-10,25.405683517456055
2013-09-11,25.186466217041016
2013-09-12,24.96132469177246
2013-09-13,24.919851303100586
2013-09-16,25.316814422607422
