Date,MLI
2010-09-14,4.9115095138549805
2010-09-15,4.861606597900391
2010-09-16,4.813626766204834
2010-09-17,4.8520121574401855
2010-09-20,4.994040012359619
2010-09-21,4.930704116821289
2010-09-22,4.8884782791137695
2010-09-23,4.729177474975586
2010-09-24,4.971011638641357
2010-09-27,4.963331699371338
2010-09-28,5.009394645690918
2010-09-29,5.034346580505371
2010-09-30,5.084250450134277
2010-10-01,5.161022663116455
2010-10-04,4.982524394989014
2010-10-05,5.097682476043701
2010-10-06,5.1149582862854
2010-10-07,5.170619487762451
2010-10-08,5.195568084716797
2010-10-11,5.185973644256592
2010-10-12,5.1763763427734375
2010-10-13,5.237795352935791
2010-10-14,5.270422458648682
2010-10-15,5.2800188064575195
2010-10-18,5.349112033843994
2010-10-19,5.4220452308654785
2010-10-20,5.573674201965332
2010-10-21,5.594785213470459
2010-10-22,5.640848636627197
2010-10-25,5.677315711975098
2010-10-26,5.66387939453125
2010-10-27,5.635091781616211
2010-10-28,5.629331588745117
2010-10-29,5.642767906188965
2010-11-01,5.612057209014893
2010-11-02,5.754086971282959
2010-11-03,5.792474746704102
2010-11-04,5.926826000213623
2010-11-05,5.9037933349609375
2010-11-08,5.886520862579346
2010-11-09,5.8327789306640625
2010-11-10,5.930665493011475
2010-11-11,5.8289408683776855
2010-11-12,5.734896183013916
2010-11-15,5.82702112197876
2010-11-16,5.69650936126709
2010-11-17,5.681154727935791
2010-11-18,5.815504550933838
2010-11-19,5.890359401702881
2010-11-22,5.9037933349609375
2010-11-23,5.842376232147217
2010-11-24,5.957533359527588
2010-11-26,5.921067714691162
2010-11-29,5.932620048522949
2010-11-30,5.871003150939941
2010-12-01,6.003866672515869
2010-12-02,6.073185920715332
2010-12-03,6.113622665405273
2010-12-06,6.186794281005859
2010-12-07,6.194494247436523
2010-12-08,6.211824417114258
2010-12-09,6.227229595184326
2010-12-10,6.2676682472229
2010-12-13,6.231080055236816
2010-12-14,6.308101177215576
2010-12-15,6.306177139282227
2010-12-16,6.356241226196289
2010-12-17,6.358168125152588
2010-12-20,6.390902519226074
2010-12-21,6.437114715576172
2010-12-22,6.454445838928223
2010-12-23,6.362017631530762
2010-12-27,6.427487373352051
2010-12-28,6.394753456115723
2010-12-29,6.425561904907227
2010-12-30,6.365869522094727
2010-12-31,6.2965497970581055
2011-01-03,6.346615791320801
2011-01-04,6.229155540466309
2011-01-05,6.284996032714844
2011-01-06,6.173315048217773
2011-01-07,6.0789618492126465
2011-01-10,6.071261882781982
2011-01-11,6.134803771972656
2011-01-12,6.194494247436523
2011-01-13,6.261890411376953
2011-01-14,6.269590377807617
2011-01-18,6.302326202392578
2011-01-19,6.219529628753662
2011-01-20,6.223380088806152
2011-01-21,6.231080055236816
2011-01-24,6.236856460571289
2011-01-25,6.294622898101807
2011-01-26,6.433264255523682
2011-01-27,6.404379367828369
2011-01-28,6.19064474105835
2011-01-31,6.2965497970581055
2011-02-01,6.431338310241699
2011-02-02,6.269590377807617
2011-02-03,6.358168125152588
2011-02-04,6.250336170196533
2011-02-07,6.335062026977539
2011-02-08,6.390902519226074
2011-02-09,6.456369400024414
2011-02-10,6.400528907775879
2011-02-11,6.471774101257324
2011-02-14,6.51413631439209
2011-02-15,6.414009094238281
2011-02-16,6.469850063323975
2011-02-17,6.521841526031494
2011-02-18,6.531467437744141
2011-02-22,6.48910665512085
2011-02-23,6.338911533355713
2011-02-24,6.34083890914917
2011-02-25,6.448995590209961
2011-02-28,6.56295108795166
2011-03-01,6.39105749130249
2011-03-02,6.420024871826172
2011-03-03,6.591921806335449
2011-03-04,6.555224418640137
2011-03-07,6.501145839691162
2011-03-08,6.601578235626221
2011-03-09,6.609303951263428
2011-03-10,6.4412689208984375
2011-03-11,6.406504154205322
2011-03-14,6.429682731628418
2011-03-15,6.36208438873291
2011-03-16,6.30800199508667
2011-03-17,6.338905334472656
2011-03-18,6.381396293640137
2011-03-21,6.574538230895996
2011-03-22,6.584196090698242
2011-03-23,6.6228251457214355
2011-03-24,6.680766582489014
2011-03-25,6.9299187660217285
2011-03-28,6.852663040161133
2011-03-29,6.922192573547363
2011-03-30,7.049666881561279
2011-03-31,7.072842121124268
2011-04-01,7.136580944061279
2011-04-04,7.101814270019531
2011-04-05,7.109541416168213
2011-04-06,7.123061656951904
2011-04-07,7.034215927124023
2011-04-08,6.935711860656738
2011-04-11,6.883563995361328
2011-04-12,6.804376125335693
2011-04-13,6.798584938049316
2011-04-14,6.829486846923828
2011-04-15,6.897085189819336
2011-04-18,6.758023738861084
2011-04-19,6.7251877784729
2011-04-20,6.812104225158691
2011-04-21,6.875838756561279
2011-04-25,6.852663040161133
2011-04-26,7.509345531463623
2011-04-27,7.532521724700928
2011-04-28,7.7063493728637695
2011-04-29,7.555696964263916
2011-05-02,7.549903869628906
2011-05-03,7.532521724700928
2011-05-04,7.385735034942627
2011-05-05,7.134650230407715
2011-05-06,7.188726902008057
2011-05-09,7.320067405700684
2011-05-10,7.47071647644043
2011-05-11,7.204179763793945
2011-05-12,7.320067405700684
2011-05-13,7.126923561096191
2011-05-16,7.03614616394043
2011-05-17,6.991727352142334
2011-05-18,7.078639030456543
2011-05-19,7.051599502563477
2011-05-20,7.003312587738037
2011-05-23,6.736777305603027
2011-05-24,6.738708972930908
2011-05-25,6.815964698791504
2011-05-26,6.848799705505371
2011-05-27,7.054109573364258
2011-05-31,7.201313018798828
2011-06-01,6.945644855499268
2011-06-02,6.920464038848877
2011-06-03,6.833302974700928
2011-06-06,6.806188583374023
2011-06-07,6.85460901260376
2011-06-08,6.8701043128967285
2011-06-09,6.877854347229004
2011-06-10,6.815871715545654
2011-06-13,6.790693283081055
2011-06-14,6.930149078369141
2011-06-15,6.862359046936035
2011-06-16,6.901096343994141
2011-06-17,6.93789529800415
2011-06-20,7.021178245544434
2011-06-21,7.104467391967773
2011-06-22,7.087035655975342
2011-06-23,7.054109573364258
2011-06-24,7.040552139282227
2011-06-27,7.100592613220215
2011-06-28,7.191625118255615
2011-06-29,7.2594194412231445
2011-06-30,7.342703819274902
2011-07-01,7.451168537139893
2011-07-05,7.850167751312256
2011-07-06,8.007051467895508
2011-07-07,8.307270050048828
2011-07-08,8.396363258361816
2011-07-11,8.70626449584961
2011-07-12,8.812792778015137
2011-07-13,8.830227851867676
2011-07-14,8.870901107788086
2011-07-15,8.816672325134277
2011-07-18,8.762434005737305
2011-07-19,8.930943489074707
2011-07-20,8.84959602355957
2011-07-21,8.886396408081055
2011-07-22,8.84959602355957
2011-07-25,8.754687309265137
2011-07-26,7.8850297927856445
2011-07-27,7.466662406921387
2011-07-28,7.220680236816406
2011-07-29,7.269103050231934
2011-08-01,7.303962707519531
2011-08-02,7.240047454833984
2011-08-03,7.495719909667969
2011-08-04,7.464728832244873
2011-08-05,7.4085588455200195
2011-08-08,7.071542263031006
2011-08-09,7.518959045410156
2011-08-10,7.27685022354126
2011-08-11,7.811427593231201
2011-08-12,7.867599964141846
2011-08-15,8.059349060058594
2011-08-16,7.824987411499023
2011-08-17,7.9005255699157715
2011-08-18,7.456977844238281
2011-08-19,7.466662406921387
2011-08-22,7.600307941436768
2011-08-23,7.859850883483887
2011-08-24,8.198802947998047
2011-08-25,8.218170166015625
2011-08-26,8.528071403503418
2011-08-29,8.936753273010254
2011-08-30,9.055158615112305
2011-08-31,9.148334503173828
2011-09-01,8.604828834533691
2011-09-02,8.478655815124512
2011-09-06,8.379660606384277
2011-09-07,8.690237045288086
2011-09-08,8.655296325683594
2011-09-09,8.428189277648926
2011-09-12,8.356366157531738
2011-09-13,8.554360389709473
2011-09-14,8.622298240661621
2011-09-15,8.80670166015625
2011-09-16,8.76011848449707
2011-09-19,8.713528633117676
2011-09-20,8.552422523498535
2011-09-21,8.201082229614258
2011-09-22,7.669227123260498
2011-09-23,7.75075101852417
2011-09-26,7.871100425720215
2011-09-27,8.203022956848145
2011-09-28,7.713871955871582
2011-09-29,7.667284965515137
2011-09-30,7.490646839141846
2011-10-03,7.005374431610107
2011-10-04,7.6090521812438965
2011-10-05,7.8012166023254395
2011-10-06,8.028325080871582
2011-10-07,7.841980934143066
2011-10-10,8.224374771118164
2011-10-11,8.36219310760498
2011-10-12,8.534951210021973
2011-10-13,8.519421577453613
2011-10-14,8.67664623260498
2011-10-17,8.412659645080566
2011-10-18,8.701883316040039
2011-10-19,8.449544906616211
2011-10-20,8.536892890930176
2011-10-21,8.666942596435547
2011-10-24,8.928985595703125
2011-10-25,7.364473819732666
2011-10-26,7.4654107093811035
2011-10-27,8.102088928222656
2011-10-28,8.148680686950684
2011-10-31,7.851685047149658
2011-11-01,7.678930282592773
2011-11-02,7.921567916870117
2011-11-03,8.195256233215332
2011-11-04,8.203022956848145
2011-11-07,8.189436912536621
2011-11-08,8.204965591430664
2011-11-09,7.610994338989258
2011-11-10,7.744927406311035
2011-11-11,8.0089111328125
2011-11-14,7.83615779876709
2011-11-15,8.0089111328125
2011-11-16,7.717751502990723
2011-11-17,7.587700366973877
2011-11-18,7.6187567710876465
2011-11-21,7.414945602416992
2011-11-22,7.261597156524658
2011-11-23,6.999551296234131
2011-11-25,6.902498245239258
2011-11-28,7.164544105529785
2011-11-29,6.971853733062744
2011-11-30,7.423410892486572
2011-12-01,7.514886379241943
2011-12-02,7.520726203918457
2011-12-05,7.567440032958984
2011-12-06,7.631669044494629
2011-12-07,7.598581790924072
2011-12-08,7.256020545959473
2011-12-09,7.697844505310059
2011-12-12,7.452605247497559
2011-12-13,7.318306922912598
2011-12-14,7.135349750518799
2011-12-15,7.261860370635986
2011-12-16,7.35917854309082
2011-12-19,7.178168296813965
2011-12-20,7.5927414894104
2011-12-21,7.583010196685791
2011-12-22,7.581063270568848
2011-12-23,7.575225353240967
2011-12-27,7.635562896728516
2011-12-28,7.400054454803467
2011-12-29,7.614152908325195
2011-12-30,7.477904796600342
2012-01-03,7.748451232910156
2012-01-04,7.715363502502441
2012-01-05,7.728985786437988
2012-01-06,7.633617877960205
2012-01-09,7.61804723739624
2012-01-10,7.853551387786865
2012-01-11,7.909996032714844
2012-01-12,8.08517074584961
2012-01-13,8.00147819519043
2012-01-17,7.982011318206787
2012-01-18,8.143564224243164
2012-01-19,8.200008392333984
2012-01-20,8.213630676269531
2012-01-23,8.233097076416016
2012-01-24,8.345983505249023
2012-01-25,8.49974536895752
2012-01-26,8.56008243560791
2012-01-27,8.676863670349121
2012-01-30,8.587328910827637
2012-01-31,8.604850769042969
2012-02-01,8.680754661560059
2012-02-02,8.719686508178711
2012-02-03,9.124528884887695
2012-02-06,9.08365249633789
2012-02-07,9.47876262664795
2012-02-08,9.342520713806152
2012-02-09,9.41258430480957
2012-02-10,9.151776313781738
2012-02-13,9.369769096374512
2012-02-14,9.216004371643066
2012-02-15,8.990228652954102
2012-02-16,9.130361557006836
2012-02-17,9.118687629699707
2012-02-21,9.118687629699707
2012-02-22,9.081707954406738
2012-02-23,9.147881507873535
2012-02-24,9.107009887695312
2012-02-27,9.031100273132324
2012-02-28,9.101322174072266
2012-02-29,8.972582817077637
2012-03-01,8.919918060302734
2012-03-02,8.785327911376953
2012-03-05,8.90821361541748
2012-03-06,8.826292037963867
2012-03-07,8.800933837890625
2012-03-08,8.93356990814209
2012-03-09,8.955029487609863
2012-03-12,8.935524940490723
2012-03-13,9.183244705200195
2012-03-14,9.074013710021973
2012-03-15,9.247611045837402
2012-03-16,9.191048622131348
2012-03-19,9.292476654052734
2012-03-20,9.136429786682129
2012-03-21,9.124725341796875
2012-03-22,8.939428329467773
2012-03-23,9.161789894104004
2012-03-26,9.33343505859375
2012-03-27,9.062312126159668
2012-03-28,8.89065933227539
2012-03-29,8.906265258789062
2012-03-30,8.865304946899414
2012-04-02,9.03110122680664
2012-04-03,8.968681335449219
2012-04-04,8.820441246032715
2012-04-05,8.853599548339844
2012-04-09,8.693652153015137
2012-04-10,8.5005464553833
2012-04-11,8.584424018859863
2012-04-12,8.775578498840332
2012-04-13,8.642938613891602
2012-04-16,8.732666015625
2012-04-17,8.90821361541748
2012-04-18,8.837996482849121
2012-04-19,8.717059135437012
2012-04-20,8.82824420928955
2012-04-23,8.61172866821289
2012-04-24,8.795084953308105
2012-04-25,8.849699020385742
2012-04-26,8.921869277954102
2012-04-27,9.077917098999023
2012-04-30,8.916015625
2012-05-01,8.91406536102295
2012-05-02,9.13058090209961
2012-05-03,9.015495300292969
2012-05-04,8.720962524414062
2012-05-07,8.826292037963867
2012-05-08,8.92967414855957
2012-05-09,8.900415420532227
2012-05-10,8.958930015563965
2012-05-11,8.95698070526123
2012-05-14,8.816536903381348
2012-05-15,8.818489074707031
2012-05-16,8.693652153015137
2012-05-17,8.562963485717773
2012-05-18,8.473237037658691
2012-05-21,8.598079681396484
2012-05-22,8.506397247314453
2012-05-23,8.574666976928711
2012-05-24,8.566865921020508
2012-05-25,8.469338417053223
2012-05-29,8.522006034851074
2012-05-30,8.394930839538574
2012-05-31,8.304997444152832
2012-06-01,8.113398551940918
2012-06-04,8.152503967285156
2012-06-05,8.191601753234863
2012-06-06,8.363649368286133
2012-06-07,8.349959373474121
2012-06-08,8.3656005859375
2012-06-11,7.925719261169434
2012-06-12,8.041067123413086
2012-06-13,7.921808242797852
2012-06-14,7.9198503494262695
2012-06-15,8.01760196685791
2012-06-18,8.02347183227539
2012-06-19,8.168140411376953
2012-06-20,8.074302673339844
2012-06-21,7.88075065612793
2012-06-22,8.08603286743164
2012-06-25,7.9061689376831055
2012-06-26,7.9452691078186035
2012-06-27,8.072346687316895
2012-06-28,8.113398551940918
2012-06-29,8.32650089263916
2012-07-02,8.357780456542969
2012-07-03,8.559152603149414
2012-07-05,8.51809310913086
2012-07-06,8.334318161010742
2012-07-09,8.308905601501465
2012-07-10,8.37537956237793
2012-07-11,8.36169147491455
2012-07-12,8.43598461151123
2012-07-13,8.57674503326416
2012-07-16,8.492674827575684
2012-07-17,8.492674827575684
2012-07-18,8.611937522888184
2012-07-19,8.651037216186523
2012-07-20,8.406657218933105
2012-07-23,8.306949615478516
2012-07-24,8.170099258422852
2012-07-25,8.258078575134277
2012-07-26,8.160325050354004
2012-07-27,8.369512557983398
2012-07-30,8.32650089263916
2012-07-31,8.334318161010742
2012-08-01,8.179871559143066
2012-08-02,8.3656005859375
2012-08-03,8.582612037658691
2012-08-06,8.621713638305664
2012-08-07,8.67449951171875
2012-08-08,8.701870918273926
2012-08-09,8.709686279296875
2012-08-10,8.778114318847656
2012-08-13,8.539596557617188
2012-08-14,8.55133056640625
2012-08-15,8.621713638305664
2012-08-16,8.754653930664062
2012-08-17,8.848495483398438
2012-08-20,8.844587326049805
2012-08-21,8.70382308959961
2012-08-22,8.701870918273926
2012-08-23,8.58847713470459
2012-08-24,8.627580642700195
2012-08-27,8.5571928024292
2012-08-28,8.53764533996582
2012-08-29,8.543510437011719
2012-08-30,8.353436470031738
2012-08-31,8.445534706115723
2012-09-04,8.476887702941895
2012-09-05,8.627769470214844
2012-09-06,8.858992576599121
2012-09-07,8.986361503601074
2012-09-10,8.984403610229492
2012-09-11,8.990280151367188
2012-09-12,9.019676208496094
2012-09-13,8.994196891784668
2012-09-14,9.199950218200684
2012-09-17,9.254816055297852
2012-09-18,9.295966148376465
2012-09-19,9.362588882446289
2012-09-20,9.391982078552246
2012-09-21,9.43901252746582
2012-09-24,9.033390998840332
2012-09-25,8.949130058288574
2012-09-26,8.870752334594727
2012-09-27,8.960887908935547
2012-09-28,8.909941673278809
2012-10-01,9.34299373626709
2012-10-02,9.629083633422852
2012-10-03,9.5193510055542
2012-10-04,9.76037311553955
2012-10-05,9.787803649902344
2012-10-08,9.640847206115723
2012-10-09,9.548742294311523
2012-10-10,9.621246337890625
2012-10-11,9.57617473602295
2012-10-12,9.468404769897461
2012-10-15,9.405698776245117
2012-10-16,9.715301513671875
2012-10-17,9.799562454223633
2012-10-18,9.96807861328125
2012-10-19,9.979839324951172
2012-10-22,9.958283424377441
2012-10-23,9.41353988647461
2012-10-24,9.431175231933594
2012-10-25,9.145081520080566
2012-10-26,8.968725204467773
2012-10-31,8.58270263671875
2012-11-01,8.829599380493164
2012-11-02,8.764933586120605
2012-11-05,8.968725204467773
2012-11-06,9.131366729736328
2012-11-07,8.972644805908203
2012-11-08,8.802167892456055
2012-11-09,8.70615005493164
2012-11-12,8.649325370788574
2012-11-13,8.647368431091309
2012-11-14,8.369111061096191
2012-11-15,8.451411247253418
2012-11-16,8.800207138061523
2012-11-19,8.882508277893066
2012-11-20,8.939332008361816
2012-11-21,8.990280151367188
2012-11-23,9.04710578918457
2012-11-26,9.1803560256958
2012-11-27,9.160758972167969
2012-11-28,9.190155029296875
2012-11-29,9.338491439819336
2012-11-30,9.38368034362793
2012-12-03,9.26186466217041
2012-12-04,9.328664779663086
2012-12-05,9.265795707702637
2012-12-06,9.277584075927734
2012-12-07,9.283479690551758
2012-12-10,9.373857498168945
2012-12-11,9.360101699829102
2012-12-12,9.267759323120117
2012-12-13,9.230428695678711
2012-12-14,9.330634117126465
2012-12-17,9.446552276611328
2012-12-18,9.603729248046875
2012-12-19,9.882728576660156
2012-12-20,9.969176292419434
2012-12-21,9.808065414428711
2012-12-24,9.815926551818848
2012-12-26,9.707865715026855
2012-12-27,9.727514266967773
2012-12-28,9.678393363952637
2012-12-31,9.829680442810059
2013-01-02,10.065450668334961
2013-01-03,9.980963706970215
2013-01-04,10.018298149108887
2013-01-07,9.943639755249023
2013-01-08,9.937739372253418
2013-01-09,10.004542350769043
2013-01-10,9.988823890686035
2013-01-11,9.945602416992188
2013-01-14,9.980963706970215
2013-01-15,9.951494216918945
2013-01-16,9.876832962036133
2013-01-17,9.943639755249023
2013-01-18,10.004542350769043
2013-01-22,10.018298149108887
2013-01-23,9.96328353881836
2013-01-24,10.10867691040039
2013-01-25,10.448580741882324
2013-01-28,10.379814147949219
2013-01-29,10.527169227600098
2013-01-30,10.358198165893555
2013-01-31,10.483943939208984
2013-02-01,10.62343978881836
2013-02-04,10.415175437927246
2013-02-05,10.806167602539062
2013-02-06,10.631302833557129
2013-02-07,10.603792190551758
2013-02-08,10.81205940246582
2013-02-11,10.745256423950195
2013-02-12,10.715785026550293
2013-02-13,10.727574348449707
2013-02-14,10.713822364807129
2013-02-15,10.707927703857422
2013-02-19,10.821883201599121
2013-02-20,10.462333679199219
2013-02-21,10.383740425109863
2013-02-22,10.476083755493164
2013-02-25,10.212808609008789
2013-02-26,10.283538818359375
2013-02-27,10.442079544067383
2013-02-28,10.473590850830078
2013-03-01,10.538581848144531
2013-03-04,10.544493675231934
2013-03-05,10.707959175109863
2013-03-06,10.66856575012207
2013-03-07,10.666600227355957
2013-03-08,10.826126098632812
2013-03-11,10.709928512573242
2013-03-12,10.615392684936523
2013-03-13,10.662660598754883
2013-03-14,10.786737442016602
2013-03-15,10.684327125549316
2013-03-18,10.627211570739746
2013-03-19,10.481471061706543
2013-03-20,10.674479484558105
2013-03-21,10.587821006774902
2013-03-22,10.631147384643555
2013-03-25,10.589791297912598
2013-03-26,10.560249328613281
2013-03-27,10.542523384094238
2013-03-28,10.495259284973145
2013-04-01,10.485407829284668
2013-04-02,10.132874488830566
2013-04-03,9.831546783447266
2013-04-04,10.016674041748047
2013-04-05,9.965471267700195
2013-04-08,10.162419319152832
2013-04-09,10.170293807983398
2013-04-10,10.21953010559082
2013-04-11,10.229377746582031
2013-04-12,10.227408409118652
2013-04-15,9.819730758666992
2013-04-16,10.083640098571777
2013-04-17,9.975319862365723
2013-04-18,9.884722709655762
2013-04-19,9.97335147857666
2013-04-22,9.993042945861816
2013-04-23,10.274673461914062
2013-04-24,10.142721176147461
2013-04-25,10.079700469970703
2013-04-26,9.985161781311035
2013-04-29,10.04425048828125
2013-04-30,10.197866439819336
2013-05-01,9.76458740234375
2013-05-02,10.006831169128418
2013-05-03,10.11318302154541
2013-05-06,10.085606575012207
2013-05-07,10.343605041503906
2013-05-08,10.365273475646973
2013-05-09,10.288464546203613
2013-05-10,10.260889053344727
2013-05-13,10.15060043334961
2013-05-14,10.31603717803955
2013-05-15,10.461774826049805
2013-05-16,10.469649314880371
2013-05-17,10.627211570739746
2013-05-20,10.60357666015625
2013-05-21,10.599637985229492
2013-05-22,10.512982368469238
2013-05-23,10.512982368469238
2013-05-24,10.47752857208252
2013-05-28,10.684327125549316
2013-05-29,10.631147384643555
2013-05-30,10.827564239501953
2013-05-31,10.74860668182373
2013-06-03,10.726889610290527
2013-06-04,10.620290756225586
2013-06-05,10.359719276428223
2013-06-06,10.349849700927734
2013-06-07,10.375509262084961
2013-06-10,10.501848220825195
2013-06-11,10.351823806762695
2013-06-12,10.174160957336426
2013-06-13,10.213639259338379
2013-06-14,10.178107261657715
2013-06-17,10.20377254486084
2013-06-18,10.300497055053711
2013-06-19,10.215615272521973
2013-06-20,9.891878128051758
2013-06-21,9.844494819641113
2013-06-24,9.552340507507324
2013-06-25,9.692497253417969
2013-06-26,9.718160629272461
2013-06-27,10.05177116394043
2013-06-28,9.95504093170166
2013-07-01,10.227458953857422
2013-07-02,10.2175874710083
2013-07-03,10.302473068237305
2013-07-05,10.458417892456055
2013-07-08,10.517638206481934
2013-07-09,10.598579406738281
2013-07-10,10.6439790725708
2013-07-11,10.778214454650879
2013-07-12,10.746626853942871
2013-07-15,10.720970153808594
2013-07-16,10.604500770568848
2013-07-17,10.62226676940918
2013-07-18,10.772292137145996
2013-07-19,10.780186653137207
2013-07-22,10.869022369384766
2013-07-23,11.368448257446289
2013-07-24,11.26382827758789
2013-07-25,11.129591941833496
2013-07-26,11.123668670654297
2013-07-29,10.894680976867676
2013-07-30,10.867045402526855
2013-07-31,10.835461616516113
2013-08-01,11.19276237487793
2013-08-02,11.165125846862793
2013-08-05,11.15920352935791
2013-08-06,11.02891731262207
2013-08-07,10.975617408752441
2013-08-08,11.036812782287598
2013-08-09,11.036812782287598
2013-08-12,11.078267097473145
2013-08-13,10.991413116455078
2013-08-14,11.056551933288574
2013-08-15,10.8749418258667
2013-08-16,10.902579307556152
2013-08-19,10.797955513000488
2013-08-20,10.87889289855957
2013-08-21,10.720970153808594
2013-08-22,10.965746879577637
2013-08-23,10.934162139892578
2013-08-26,10.910472869873047
2013-08-27,10.612396240234375
2013-08-28,10.74860668182373
2013-08-29,10.784138679504395
2013-08-30,10.568968772888184
2013-09-03,10.60844612121582
2013-09-04,10.817194938659668
2013-09-05,10.835001945495605
2013-09-06,10.836981773376465
2013-09-09,10.93591022491455
2013-09-10,11.052652359008789
2013-09-11,11.084311485290527
