Date,COP
2010-11-05,28.35220718383789
2010-11-08,28.627429962158203
2010-11-09,28.453121185302734
2010-11-10,28.99439239501953
2010-11-11,28.847593307495117
2010-11-12,28.632015228271484
2010-11-15,28.47147560119629
2010-11-16,27.953142166137695
2010-11-17,27.893510818481445
2010-11-18,28.324684143066406
2010-11-19,28.40266990661621
2010-11-22,28.20542335510254
2010-11-23,27.760499954223633
2010-11-24,28.18708038330078
2010-11-26,27.893510818481445
2010-11-29,27.833881378173828
2010-11-30,27.599943161010742
2010-12-01,28.645771026611328
2010-12-02,29.219144821166992
2010-12-03,29.320051193237305
2010-12-06,29.439327239990234
2010-12-07,29.526487350463867
2010-12-08,29.636573791503906
2010-12-09,29.664091110229492
2010-12-10,29.62279510498047
2010-12-13,30.03105926513672
2010-12-14,30.113615036010742
2010-12-15,29.870498657226562
2010-12-16,30.122783660888672
2010-12-17,29.842987060546875
2010-12-20,30.269569396972656
2010-12-21,30.563133239746094
2010-12-22,30.746618270874023
2010-12-23,30.769554138183594
2010-12-27,30.801652908325195
2010-12-28,30.985149383544922
2010-12-29,31.159435272216797
2010-12-30,31.191564559936523
2010-12-31,31.23743438720703
2011-01-03,31.301639556884766
2011-01-04,31.136512756347656
2011-01-05,30.985149383544922
2011-01-06,30.71908950805664
2011-01-07,30.7833194732666
2011-01-10,30.677818298339844
2011-01-11,31.269540786743164
2011-01-12,31.5080623626709
2011-01-13,30.852115631103516
2011-01-14,31.0631160736084
2011-01-18,31.23284339904785
2011-01-19,31.086061477661133
2011-01-20,30.829179763793945
2011-01-21,31.035602569580078
2011-01-24,31.23743438720703
2011-01-25,30.953031539916992
2011-01-26,31.764921188354492
2011-01-27,31.82915687561035
2011-01-28,32.36582946777344
2011-01-31,32.778656005859375
2011-02-01,32.89334487915039
2011-02-02,33.07682418823242
2011-02-03,33.04010009765625
2011-02-04,32.8749885559082
2011-02-07,33.15937805175781
2011-02-08,33.0263557434082
2011-02-09,32.411685943603516
2011-02-10,32.14565658569336
2011-02-11,32.83369064331055
2011-02-14,33.83824920654297
2011-02-15,33.71441650390625
2011-02-16,34.379520416259766
2011-02-17,34.94872283935547
2011-02-18,35.45778274536133
2011-02-22,35.45315933227539
2011-02-23,36.36019515991211
2011-02-24,35.763214111328125
2011-02-25,35.763214111328125
2011-02-28,36.036251068115234
2011-03-01,36.01774597167969
2011-03-02,36.21210861206055
2011-03-03,36.8137092590332
2011-03-04,37.0127067565918
2011-03-07,36.65174102783203
2011-03-08,36.24449920654297
2011-03-09,36.11491012573242
2011-03-10,34.7913932800293
2011-03-11,35.30970001220703
2011-03-14,35.09680938720703
2011-03-15,34.69883728027344
2011-03-16,34.125003814697266
2011-03-17,35.50405502319336
2011-03-18,34.87004852294922
2011-03-21,35.888160705566406
2011-03-22,35.735443115234375
2011-03-23,36.3463134765625
2011-03-24,36.883140563964844
2011-03-25,37.133018493652344
2011-03-28,36.82296371459961
2011-03-29,36.47126007080078
2011-03-30,37.341270446777344
2011-03-31,36.9571647644043
2011-04-01,36.87387466430664
2011-04-04,36.87387466430664
2011-04-05,37.1700439453125
2011-04-06,37.220947265625
2011-04-07,37.20705032348633
2011-04-08,37.387542724609375
2011-04-11,37.0775032043457
2011-04-12,35.70768356323242
2011-04-13,35.9390754699707
2011-04-14,36.22599792480469
2011-04-15,36.614723205566406
2011-04-18,35.91591262817383
2011-04-19,36.16583251953125
2011-04-20,37.01732635498047
2011-04-21,37.35979080200195
2011-04-25,37.24409484863281
2011-04-26,37.581905364990234
2011-04-27,36.94329071044922
2011-04-28,35.841888427734375
2011-04-29,36.50829315185547
2011-05-02,35.85114288330078
2011-05-03,34.49058532714844
2011-05-04,34.083335876464844
2011-05-05,33.30587387084961
2011-05-06,33.754783630371094
2011-05-09,34.115726470947266
2011-05-10,34.522979736328125
2011-05-11,33.56040954589844
2011-05-12,33.09763717651367
2011-05-13,33.05598449707031
2011-05-16,33.05598449707031
2011-05-17,33.10688400268555
2011-05-18,33.69461441040039
2011-05-19,33.95146179199219
2011-05-20,33.90944290161133
2011-05-23,33.31166076660156
2011-05-24,33.582515716552734
2011-05-25,33.61054229736328
2011-05-26,33.78334045410156
2011-05-27,33.92344284057617
2011-05-31,34.194313049316406
2011-06-01,33.78334045410156
2011-06-02,33.69460678100586
2011-06-03,33.80670166015625
2011-06-06,33.120201110839844
2011-06-07,33.096839904785156
2011-06-08,33.37236785888672
2011-06-09,33.862735748291016
2011-06-10,33.386383056640625
2011-06-13,33.04079818725586
2011-06-14,33.563846588134766
2011-06-15,32.956756591796875
2011-06-16,33.44710922241211
2011-06-17,33.59186935424805
2011-06-20,33.75064468383789
2011-06-21,34.43247985839844
2011-06-22,34.22699737548828
2011-06-23,34.0915641784668
2011-06-24,33.358367919921875
2011-06-27,33.52181625366211
2011-06-28,34.21299362182617
2011-06-29,34.56791305541992
2011-06-30,35.11430740356445
2011-07-01,35.43654251098633
2011-07-05,35.42253875732422
2011-07-06,35.506591796875
2011-07-07,35.84284973144531
2011-07-08,35.4505729675293
2011-07-11,34.8854866027832
2011-07-12,34.71736526489258
2011-07-13,34.74538040161133
2011-07-14,35.31045913696289
2011-07-15,35.68874740600586
2011-07-18,35.23106002807617
2011-07-19,35.22639465332031
2011-07-20,35.07695770263672
2011-07-21,35.71772003173828
2011-07-22,35.45858383178711
2011-07-25,35.12407684326172
2011-07-26,34.68119812011719
2011-07-27,34.45503616333008
2011-07-28,34.285423278808594
2011-07-29,33.917938232421875
2011-08-01,33.917938232421875
2011-08-02,33.27717971801758
2011-08-03,33.24418640136719
2011-08-04,31.529205322265625
2011-08-05,31.920265197753906
2011-08-08,29.173480987548828
2011-08-09,30.417295455932617
2011-08-10,29.545663833618164
2011-08-11,30.869619369506836
2011-08-12,31.119321823120117
2011-08-15,31.793052673339844
2011-08-16,31.350181579589844
2011-08-17,31.482097625732422
2011-08-18,30.054523468017578
2011-08-19,29.96028709411621
2011-08-22,29.837787628173828
2011-08-23,30.95912742614746
2011-08-24,31.15230369567871
2011-08-25,30.520952224731445
2011-08-26,30.86489486694336
2011-08-29,31.934406280517578
2011-08-30,31.962675094604492
2011-08-31,32.0710334777832
2011-09-01,32.02391815185547
2011-09-02,31.303054809570312
2011-09-06,30.954421997070312
2011-09-07,31.71295738220215
2011-09-08,31.039215087890625
2011-09-09,30.261825561523438
2011-09-12,30.266530990600586
2011-09-13,30.51153564453125
2011-09-14,31.081623077392578
2011-09-15,31.529205322265625
2011-09-16,31.70353889465332
2011-09-19,31.45854377746582
2011-09-20,31.571603775024414
2011-09-21,30.601045608520508
2011-09-22,29.621061325073242
2011-09-23,29.451444625854492
2011-09-26,30.21470832824707
2011-09-27,30.275957107543945
2011-09-28,29.790681838989258
2011-09-29,30.327781677246094
2011-09-30,29.83308219909668
2011-10-03,28.73530387878418
2011-10-04,29.3383731842041
2011-10-05,30.120481491088867
2011-10-06,30.318347930908203
2011-10-07,30.228837966918945
2011-10-10,31.54334259033203
2011-10-11,31.576330184936523
2011-10-12,31.967388153076172
2011-10-13,31.896020889282227
2011-10-14,32.82377243041992
2011-10-17,32.5145149230957
2011-10-18,32.92845153808594
2011-10-19,33.094966888427734
2011-10-20,33.43278121948242
2011-10-21,34.17498016357422
2011-10-24,34.31295394897461
2011-10-25,33.627830505371094
2011-10-26,34.20351791381836
2011-10-27,34.66025924682617
2011-10-28,34.13215255737305
2011-10-31,33.13779067993164
2011-11-01,32.3147087097168
2011-11-02,32.87610626220703
2011-11-03,33.54219436645508
2011-11-04,33.64210891723633
2011-11-07,34.056026458740234
2011-11-08,34.60793685913086
2011-11-09,33.40897750854492
2011-11-10,33.98942565917969
2011-11-11,34.32246398925781
2011-11-14,34.113128662109375
2011-11-15,34.25110626220703
2011-11-16,33.190128326416016
2011-11-17,33.094966888427734
2011-11-18,32.95698547363281
2011-11-21,32.757171630859375
2011-11-22,32.419368743896484
2011-11-23,31.84368324279785
2011-11-25,31.467811584472656
2011-11-28,32.00544357299805
2011-11-29,32.419368743896484
2011-11-30,33.93233871459961
2011-12-01,34.14168167114258
2011-12-02,34.51753616333008
2011-12-05,34.64599609375
2011-12-06,34.51277542114258
2011-12-07,34.450931549072266
2011-12-08,33.78960418701172
2011-12-09,34.2320671081543
2011-12-12,33.53266906738281
2011-12-13,33.232933044433594
2011-12-14,32.60015869140625
2011-12-15,32.490726470947266
2011-12-16,32.543060302734375
2011-12-19,32.28138732910156
2011-12-20,33.199642181396484
2011-12-21,33.59929275512695
2011-12-22,34.13215255737305
2011-12-23,34.460453033447266
2011-12-27,34.70309829711914
2011-12-28,34.17021179199219
2011-12-29,34.66978454589844
2011-12-30,34.66978454589844
2012-01-03,35.28829574584961
2012-01-04,35.12178039550781
2012-01-05,34.841064453125
2012-01-06,34.56987380981445
2012-01-09,34.70309829711914
2012-01-10,34.864845275878906
2012-01-11,34.26061248779297
2012-01-12,33.66590118408203
2012-01-13,33.46607208251953
2012-01-17,33.6849479675293
2012-01-18,34.017967224121094
2012-01-19,33.908546447753906
2012-01-20,33.8752326965332
2012-01-23,33.570743560791016
2012-01-24,33.59453582763672
2012-01-25,33.29479217529297
2012-01-26,33.08070373535156
2012-01-27,33.01884841918945
2012-01-30,32.695316314697266
2012-01-31,32.452659606933594
2012-02-01,32.98078918457031
2012-02-02,33.261497497558594
2012-02-03,33.523170471191406
2012-02-06,33.93233871459961
2012-02-07,34.21779251098633
2012-02-08,34.37479782104492
2012-02-09,34.04176330566406
2012-02-10,34.37479782104492
2012-02-13,34.64125061035156
2012-02-14,35.01708984375
2012-02-15,34.94572448730469
2012-02-16,34.94094467163086
2012-02-17,35.219390869140625
2012-02-21,35.445030212402344
2012-02-22,35.58906555175781
2012-02-23,35.91551971435547
2012-02-24,36.46281433105469
2012-02-27,36.693267822265625
2012-02-28,37.09653091430664
2012-02-29,36.75087356567383
2012-03-01,37.55261993408203
2012-03-02,37.27897262573242
2012-03-05,37.23575973510742
2012-03-06,36.70285415649414
2012-03-07,36.97650909423828
2012-03-08,37.072532653808594
2012-03-09,37.04372024536133
2012-03-12,37.11574172973633
2012-03-13,37.331787109375
2012-03-14,37.21174621582031
2012-03-15,36.78929138183594
2012-03-16,37.05332565307617
2012-03-19,37.48059844970703
2012-03-20,37.24055099487305
2012-03-21,37.10613250732422
2012-03-22,36.43400955200195
2012-03-23,36.73168182373047
2012-03-26,37.139739990234375
2012-03-27,36.89009475708008
2012-03-28,36.477210998535156
2012-03-29,36.39080047607422
2012-03-30,36.491615295410156
2012-04-02,36.90449523925781
2012-04-03,36.63565444946289
2012-04-04,36.573246002197266
2012-04-05,36.1795654296875
2012-04-09,36.03073501586914
2012-04-10,35.377803802490234
2012-04-11,35.31060791015625
2012-04-12,35.78108215332031
2012-04-13,35.34900665283203
2012-04-16,35.445030212402344
2012-04-17,35.65145492553711
2012-04-18,35.18578338623047
2012-04-19,34.993736267089844
2012-04-20,34.98895263671875
2012-04-23,34.72489929199219
2012-04-24,34.508846282958984
2012-04-25,34.095977783203125
2012-04-26,34.65768051147461
2012-04-27,34.55686569213867
2012-04-30,34.38883972167969
2012-05-01,35.588714599609375
2012-05-02,34.379554748535156
2012-05-03,34.17171859741211
2012-05-04,33.485267639160156
2012-05-07,33.5986328125
2012-05-08,34.20321273803711
2012-05-09,33.67420196533203
2012-05-10,34.14653015136719
2012-05-11,33.69308853149414
2012-05-14,33.33412170410156
2012-05-15,33.082218170166016
2012-05-16,32.949954986572266
2012-05-17,32.650177001953125
2012-05-18,32.414180755615234
2012-05-21,33.020111083984375
2012-05-22,32.95634841918945
2012-05-23,33.22422409057617
2012-05-24,33.2561149597168
2012-05-25,33.23698043823242
2012-05-29,33.976844787597656
2012-05-30,33.19233703613281
2012-05-31,33.26886749267578
2012-06-01,32.650177001953125
2012-06-04,32.720340728759766
2012-06-05,33.08389663696289
2012-06-06,34.1745719909668
2012-06-07,34.32127380371094
2012-06-08,34.42333221435547
2012-06-11,34.36592483520508
2012-06-12,34.89531707763672
2012-06-13,34.50624084472656
2012-06-14,34.876182556152344
2012-06-15,35.37369155883789
2012-06-18,35.124942779541016
2012-06-19,35.48850631713867
2012-06-20,34.72311782836914
2012-06-21,33.65155792236328
2012-06-22,34.06615447998047
2012-06-25,33.77912139892578
2012-06-26,34.21284103393555
2012-06-27,34.72947692871094
2012-06-28,34.780494689941406
2012-06-29,35.641571044921875
2012-07-02,35.5458984375
2012-07-03,35.979618072509766
2012-07-05,35.25886917114258
2012-07-06,34.920814514160156
2012-07-09,34.65293884277344
2012-07-10,34.110801696777344
2012-07-11,34.67209243774414
2012-07-12,34.4296989440918
2012-07-13,35.067535400390625
2012-07-16,35.37369155883789
2012-07-17,35.89669418334961
2012-07-18,36.2092399597168
2012-07-19,36.37702560424805
2012-07-20,36.131797790527344
2012-07-23,35.52519607543945
2012-07-24,35.26060485839844
2012-07-25,34.35715103149414
2012-07-26,35.10573196411133
2012-07-27,35.47356033325195
2012-07-30,35.402584075927734
2012-07-31,35.13154983520508
2012-08-01,35.63490295410156
2012-08-02,35.267051696777344
2012-08-03,35.951087951660156
2012-08-06,36.067256927490234
2012-08-07,36.428646087646484
2012-08-08,36.893280029296875
2012-08-09,36.84165573120117
2012-08-10,36.964271545410156
2012-08-13,36.98363494873047
2012-08-14,37.00942611694336
2012-08-15,36.93844985961914
2012-08-16,37.13850021362305
2012-08-17,37.03525161743164
2012-08-20,36.802947998046875
2012-08-21,36.544803619384766
2012-08-22,36.57707977294922
2012-08-23,36.24149703979492
2012-08-24,36.37055587768555
2012-08-27,36.38347244262695
2012-08-28,36.43510055541992
2012-08-29,36.364112854003906
2012-08-30,36.20923614501953
2012-08-31,36.64805221557617
2012-09-04,36.27376937866211
2012-09-05,35.40904998779297
2012-09-06,36.002723693847656
2012-09-07,36.5512580871582
2012-09-10,36.25441360473633
2012-09-11,36.37702560424805
2012-09-12,36.486724853515625
2012-09-13,37.20302200317383
2012-09-14,37.56441879272461
2012-09-17,37.62249755859375
2012-09-18,37.312740325927734
2012-09-19,36.98363494873047
2012-09-20,37.16431427001953
2012-09-21,37.01588821411133
2012-09-24,37.4030876159668
2012-09-25,37.048152923583984
2012-09-26,36.79002380371094
2012-09-27,37.03525161743164
2012-09-28,36.899723052978516
2012-10-01,37.048152923583984
2012-10-02,37.022342681884766
2012-10-03,36.63515853881836
2012-10-04,37.04170227050781
2012-10-05,37.15786361694336
2012-10-08,37.18367385864258
2012-10-09,37.29983139038086
2012-10-10,36.93844985961914
2012-10-11,36.97109603881836
2012-10-12,36.6707878112793
2012-10-15,37.07555389404297
2012-10-16,37.6174201965332
2012-10-17,37.94384765625
2012-10-18,38.041778564453125
2012-10-19,37.506446838378906
2012-10-22,37.238773345947266
2012-10-23,36.59897232055664
2012-10-24,36.52715301513672
2012-10-25,37.31710433959961
2012-10-26,37.41503143310547
2012-10-31,37.7675666809082
2012-11-01,38.13969421386719
2012-11-02,37.63700866699219
2012-11-05,37.558677673339844
2012-11-06,38.00912857055664
2012-11-07,37.0624885559082
2012-11-08,36.468387603759766
2012-11-09,36.34435272216797
2012-11-12,36.32477951049805
2012-11-13,36.13545227050781
2012-11-14,35.75679397583008
2012-11-15,35.6392707824707
2012-11-16,35.92652893066406
2012-11-19,36.3835334777832
2012-11-20,36.3182373046875
2012-11-21,36.592445373535156
2012-11-23,36.997196197509766
2012-11-26,37.08207702636719
2012-11-27,36.677303314208984
2012-11-28,37.251827239990234
2012-11-29,37.1995849609375
2012-11-30,37.17348098754883
2012-12-03,37.323638916015625
2012-12-04,37.108192443847656
2012-12-05,37.33016586303711
2012-12-06,37.4411506652832
2012-12-07,37.82632827758789
2012-12-10,37.78717041015625
2012-12-11,37.94384765625
2012-12-12,37.99607849121094
2012-12-13,37.78717041015625
2012-12-14,37.66312026977539
2012-12-17,38.048309326171875
2012-12-18,38.7142219543457
2012-12-19,38.648929595947266
2012-12-20,38.7011604309082
2012-12-21,38.26374435424805
2012-12-24,38.15276336669922
2012-12-26,37.832862854003906
2012-12-27,37.80021667480469
2012-12-28,37.25834274291992
2012-12-31,37.85897445678711
2013-01-02,38.65546798706055
2013-01-03,38.62934112548828
2013-01-04,39.06023025512695
2013-01-07,38.62934112548828
2013-01-08,38.10707092285156
2013-01-09,38.02871322631836
2013-01-10,38.19194030761719
2013-01-11,38.041778564453125
2013-01-14,38.17234802246094
2013-01-15,38.53793716430664
2013-01-16,38.44002151489258
2013-01-17,38.609764099121094
2013-01-18,38.69463348388672
2013-01-22,39.15814971923828
2013-01-23,38.87742614746094
2013-01-24,39.43886184692383
2013-01-25,39.86323928833008
2013-01-28,39.660850524902344
2013-01-29,40.254947662353516
2013-01-30,39.88282775878906
2013-01-31,37.865509033203125
2013-02-01,38.40083694458008
2013-02-04,37.88508605957031
2013-02-05,37.68270492553711
2013-02-06,37.597843170166016
2013-02-07,37.62394714355469
2013-02-08,37.7806396484375
2013-02-11,37.597843170166016
2013-02-12,38.02871322631836
2013-02-13,38.26374435424805
2013-02-14,38.24393844604492
2013-02-15,37.64968490600586
2013-02-19,38.69294357299805
2013-02-20,38.078880310058594
2013-02-21,38.36939239501953
2013-02-22,38.428810119628906
2013-02-25,37.5638427734375
2013-02-26,38.131690979003906
2013-02-27,38.32316589355469
2013-02-28,38.26374435424805
2013-03-01,38.48163604736328
2013-03-04,38.04585647583008
2013-03-05,38.072261810302734
2013-03-06,38.29676818847656
2013-03-07,38.20432662963867
2013-03-08,38.55427169799805
2013-03-11,38.5872802734375
2013-03-12,38.77875900268555
2013-03-13,38.81178665161133
2013-03-14,39.300392150878906
2013-03-15,39.00326156616211
2013-03-18,39.056087493896484
2013-03-19,39.1617317199707
2013-03-20,39.90786361694336
2013-03-21,40.238014221191406
2013-03-22,40.218204498291016
2013-03-25,39.75599670410156
2013-03-26,39.90786361694336
2013-03-27,39.86824417114258
2013-03-28,39.68336868286133
2013-04-01,39.934268951416016
2013-04-02,39.64374923706055
2013-04-03,39.14193344116211
2013-04-04,38.87781524658203
2013-04-05,38.65330505371094
2013-04-08,39.1617317199707
2013-04-09,39.472068786621094
2013-04-10,39.78242111206055
2013-04-11,39.72298812866211
2013-04-12,39.19476318359375
2013-04-15,37.79493713378906
2013-04-16,37.926998138427734
2013-04-17,37.51102066040039
2013-04-18,37.84775924682617
2013-04-19,37.96001052856445
2013-04-22,37.893985748291016
2013-04-23,38.1515007019043
2013-04-24,38.46842575073242
2013-04-25,38.541072845458984
2013-04-26,38.897621154785156
2013-04-29,39.55131149291992
2013-04-30,39.914466857910156
2013-05-01,39.623931884765625
2013-05-02,40.251216888427734
2013-05-03,40.88508987426758
2013-05-06,41.08317565917969
2013-05-07,41.49256134033203
2013-05-08,41.327484130859375
2013-05-09,41.32088088989258
2013-05-10,41.08977508544922
2013-05-13,40.93790817260742
2013-05-14,41.63783264160156
2013-05-15,41.215240478515625
2013-05-16,41.22183609008789
2013-05-17,41.80289840698242
2013-05-20,42.278297424316406
2013-05-21,42.46318435668945
2013-05-22,41.8560905456543
2013-05-23,41.88944625854492
2013-05-24,41.71598815917969
2013-05-28,41.92280960083008
2013-05-29,41.88277816772461
2013-05-30,41.54920959472656
2013-05-31,40.92209243774414
2013-06-03,41.422454833984375
2013-06-04,41.14891815185547
2013-06-05,41.10889434814453
2013-06-06,41.30237579345703
2013-06-07,41.57589340209961
2013-06-10,41.4958381652832
2013-06-11,41.30237579345703
2013-06-12,40.61521911621094
2013-06-13,41.128910064697266
2013-06-14,40.715293884277344
2013-06-17,41.322383880615234
2013-06-18,41.42912673950195
2013-06-19,41.16893005371094
2013-06-20,40.21493148803711
2013-06-21,40.268310546875
2013-06-24,39.59449005126953
2013-06-25,39.91471862792969
2013-06-26,40.24828338623047
2013-06-27,40.254966735839844
2013-06-28,40.36171340942383
2013-07-01,40.848731994628906
2013-07-02,41.222320556640625
2013-07-03,41.255672454833984
2013-07-05,41.56923294067383
2013-07-08,42.05623245239258
2013-07-09,42.36310577392578
2013-07-10,42.38312911987305
2013-07-11,42.91016387939453
2013-07-12,43.2570686340332
2013-07-15,43.537261962890625
2013-07-16,43.33045196533203
2013-07-17,43.73740005493164
2013-07-18,44.02732849121094
2013-07-19,44.49928665161133
2013-07-22,44.384681701660156
2013-07-23,44.580204010009766
2013-07-24,44.22285461425781
2013-07-25,44.30376052856445
2013-07-26,44.310508728027344
2013-07-29,43.94641876220703
2013-07-30,43.71044158935547
2013-07-31,43.73065948486328
2013-08-01,44.559967041015625
2013-08-02,45.32859802246094
2013-08-05,45.301631927490234
2013-08-06,45.23421096801758
2013-08-07,44.84988784790039
2013-08-08,45.23421096801758
2013-08-09,45.05890655517578
2013-08-12,44.566715240478516
2013-08-13,45.10609817504883
2013-08-14,45.28141403198242
2013-08-15,45.59156036376953
2013-08-16,45.42972183227539
2013-08-19,44.384681701660156
2013-08-20,44.485801696777344
2013-08-21,44.175662994384766
2013-08-22,44.60043716430664
2013-08-23,44.8701171875
2013-08-26,44.70830154418945
2013-08-27,44.51277542114258
2013-08-28,45.018455505371094
2013-08-29,44.60716247558594
2013-08-30,44.70156478881836
2013-09-03,45.03193664550781
2013-09-04,45.6185188293457
2013-09-05,45.692657470703125
2013-09-06,45.98259353637695
2013-09-09,46.43434143066406
2013-09-10,46.29275894165039
2013-09-11,46.6298713684082
2013-09-12,46.373653411865234
2013-09-13,46.65009689331055
2013-09-16,46.7512321472168
