Date,THRD
2023-04-06,4.369999885559082
2023-04-10,4.510000228881836
2023-04-11,4.5
2023-04-12,4.510000228881836
2023-04-13,4.389999866485596
2023-04-14,4.420000076293945
2023-04-17,4.5
2023-04-18,4.429999828338623
2023-04-19,4.449999809265137
2023-04-20,4.349999904632568
2023-04-21,4.269999980926514
2023-04-24,4.199999809265137
2023-04-25,4.28000020980835
2023-04-26,4.480000019073486
2023-04-27,4.650000095367432
2023-04-28,4.53000020980835
2023-05-01,4.96999979019165
2023-05-02,4.889999866485596
2023-05-03,4.869999885559082
2023-05-04,4.760000228881836
2023-05-05,4.789999961853027
2023-05-08,4.860000133514404
2023-05-09,4.940000057220459
2023-05-10,5.329999923706055
2023-05-11,4.940000057220459
2023-05-12,4.739999771118164
2023-05-15,4.570000171661377
2023-05-16,4.320000171661377
2023-05-17,4.360000133514404
2023-05-18,4.619999885559082
2023-05-19,4.820000171661377
2023-05-22,5.25
2023-05-23,5.199999809265137
2023-05-24,5.139999866485596
2023-05-25,5.110000133514404
2023-05-26,5.190000057220459
2023-05-30,5.139999866485596
2023-05-31,4.789999961853027
2023-06-01,4.659999847412109
2023-06-02,4.710000038146973
2023-06-05,4.820000171661377
2023-06-06,5.03000020980835
2023-06-07,5.21999979019165
2023-06-08,5.079999923706055
2023-06-09,5.050000190734863
2023-06-12,4.909999847412109
2023-06-13,5.110000133514404
2023-06-14,5.059999942779541
2023-06-15,5.110000133514404
2023-06-16,4.949999809265137
2023-06-20,5.0
2023-06-21,5.0
2023-06-22,5.0
2023-06-23,5.0
2023-06-26,4.869999885559082
2023-06-27,4.840000152587891
2023-06-28,4.829999923706055
2023-06-29,4.929999828338623
2023-06-30,4.809999942779541
2023-07-03,4.920000076293945
2023-07-05,4.960000038146973
2023-07-06,5.590000152587891
2023-07-07,5.539999961853027
2023-07-10,5.409999847412109
2023-07-11,5.5
2023-07-12,5.400000095367432
2023-07-13,5.380000114440918
2023-07-14,5.380000114440918
2023-07-17,5.269999980926514
2023-07-18,5.340000152587891
2023-07-19,5.309999942779541
2023-07-20,5.369999885559082
2023-07-21,5.579999923706055
2023-07-24,5.320000171661377
2023-07-25,5.599999904632568
2023-07-26,6.110000133514404
2023-07-27,6.71999979019165
2023-07-28,6.699999809265137
2023-07-31,7.090000152587891
2023-08-01,6.849999904632568
2023-08-02,6.78000020980835
2023-08-03,6.639999866485596
2023-08-04,6.380000114440918
2023-08-07,6.679999828338623
2023-08-08,6.400000095367432
2023-08-09,6.710000038146973
2023-08-10,6.239999771118164
2023-08-11,6.28000020980835
2023-08-14,6.28000020980835
2023-08-15,6.28000020980835
2023-08-16,6.230000019073486
2023-08-17,6.380000114440918
2023-08-18,6.760000228881836
2023-08-21,6.579999923706055
2023-08-22,6.559999942779541
2023-08-23,6.590000152587891
2023-08-24,6.480000019073486
2023-08-25,6.5
2023-08-28,6.46999979019165
2023-08-29,6.480000019073486
2023-08-30,6.380000114440918
2023-08-31,6.070000171661377
2023-09-01,6.179999828338623
2023-09-05,5.690000057220459
2023-09-06,6.010000228881836
2023-09-07,6.5
2023-09-08,6.550000190734863
2023-09-11,6.230000019073486
2023-09-12,6.170000076293945
2023-09-13,6.210000038146973
2023-09-14,6.159999847412109
2023-09-15,6.28000020980835
2023-09-18,5.900000095367432
2023-09-19,6.190000057220459
2023-09-20,6.099999904632568
2023-09-21,6.170000076293945
2023-09-22,6.110000133514404
2023-09-25,5.96999979019165
2023-09-26,6.230000019073486
2023-09-27,6.28000020980835
2023-09-28,6.21999979019165
2023-09-29,6.389999866485596
2023-10-02,6.409999847412109
2023-10-03,6.619999885559082
2023-10-04,7.099999904632568
2023-10-05,6.71999979019165
2023-10-06,6.630000114440918
2023-10-09,6.510000228881836
2023-10-10,6.449999809265137
2023-10-11,6.75
2023-10-12,6.53000020980835
2023-10-13,6.739999771118164
2023-10-16,7.199999809265137
2023-10-17,6.989999771118164
2023-10-18,6.400000095367432
2023-10-19,6.59499979019165
2023-10-20,6.760000228881836
2023-10-23,6.5
2023-10-24,6.670000076293945
2023-10-25,6.920000076293945
2023-10-26,7.170000076293945
2023-10-27,6.909999847412109
2023-10-30,7.050000190734863
2023-10-31,6.400000095367432
2023-11-01,6.5
2023-11-02,6.570000171661377
2023-11-03,6.510000228881836
2023-11-06,6.420000076293945
2023-11-07,6.019999980926514
2023-11-08,5.989999771118164
2023-11-09,5.96999979019165
2023-11-10,6.039999961853027
2023-11-13,6.010000228881836
2023-11-14,6.289999961853027
2023-11-15,6.349999904632568
2023-11-16,6.53000020980835
2023-11-17,6.53000020980835
2023-11-20,6.75
2023-11-21,7.099999904632568
2023-11-22,7.510000228881836
2023-11-24,7.269999980926514
2023-11-27,7.730000019073486
2023-11-28,7.75
2023-11-29,8.130000114440918
2023-11-30,8.5
2023-12-01,9.239999771118164
2023-12-04,9.5
2023-12-05,9.430000305175781
2023-12-06,10.170000076293945
2023-12-07,9.4399995803833
2023-12-08,9.949999809265137
2023-12-11,9.880000114440918
2023-12-12,9.579999923706055
2023-12-13,10.619999885559082
2023-12-14,10.539999961853027
2023-12-15,10.989999771118164
2023-12-18,9.899999618530273
2023-12-19,10.920000076293945
2023-12-20,10.65999984741211
2023-12-21,11.279999732971191
2023-12-22,11.380000114440918
2023-12-26,11.220000267028809
2023-12-27,11.470000267028809
2023-12-28,11.430000305175781
2023-12-29,10.970000267028809
2024-01-02,11.239999771118164
2024-01-03,10.680000305175781
2024-01-04,11.109999656677246
2024-01-05,10.890000343322754
2024-01-08,10.930000305175781
2024-01-09,10.729999542236328
2024-01-10,10.819999694824219
2024-01-11,10.979999542236328
2024-01-12,10.579999923706055
2024-01-16,10.350000381469727
2024-01-17,10.210000038146973
2024-01-18,9.970000267028809
2024-01-19,9.710000038146973
2024-01-22,9.619999885559082
2024-01-23,9.569999694824219
2024-01-24,9.260000228881836
2024-01-25,9.170000076293945
2024-01-26,9.010000228881836
2024-01-29,9.079999923706055
2024-01-30,8.770000457763672
2024-01-31,8.670000076293945
2024-02-01,8.729999542236328
2024-02-02,8.760000228881836
2024-02-05,8.819999694824219
2024-02-06,9.15999984741211
2024-02-07,8.899999618530273
2024-02-08,9.020000457763672
2024-02-09,9.65999984741211
2024-02-12,9.479999542236328
2024-02-13,9.25
2024-02-14,9.479999542236328
2024-02-15,10.270000457763672
2024-02-16,10.069999694824219
2024-02-20,10.0
2024-02-21,9.890000343322754
2024-02-22,9.789999961853027
2024-02-23,10.1899995803833
2024-02-26,10.140000343322754
2024-02-27,9.970000267028809
2024-02-28,10.229999542236328
2024-02-29,10.140000343322754
2024-03-01,10.300000190734863
2024-03-04,9.90999984741211
2024-03-05,9.75
2024-03-06,9.989999771118164
2024-03-07,10.0
2024-03-08,9.970000267028809
2024-03-11,10.010000228881836
2024-03-12,9.640000343322754
2024-03-13,9.640000343322754
2024-03-14,9.119999885559082
2024-03-15,9.350000381469727
2024-03-18,9.029999732971191
2024-03-19,9.109999656677246
2024-03-20,9.260000228881836
2024-03-21,9.329999923706055
2024-03-22,8.600000381469727
2024-03-25,8.770000457763672
2024-03-26,8.979999542236328
2024-03-27,9.470000267028809
2024-03-28,9.4399995803833
2024-04-01,8.75
2024-04-02,8.739999771118164
2024-04-03,9.3100004196167
2024-04-04,10.100000381469727
2024-04-05,10.699999809265137
2024-04-08,10.899999618530273
2024-04-09,11.079999923706055
2024-04-10,11.9399995803833
2024-04-11,11.979999542236328
2024-04-12,11.520000457763672
2024-04-15,11.789999961853027
2024-04-16,11.59000015258789
2024-04-17,11.279999732971191
2024-04-18,11.430000305175781
2024-04-19,11.680000305175781
2024-04-22,11.649999618530273
2024-04-23,11.050000190734863
2024-04-24,11.329999923706055
2024-04-25,10.460000038146973
2024-04-26,10.829999923706055
2024-04-29,11.149999618530273
2024-04-30,11.140000343322754
2024-05-01,11.380000114440918
2024-05-02,11.59000015258789
2024-05-03,11.699999809265137
2024-05-06,11.760000228881836
2024-05-07,11.930000305175781
2024-05-08,11.789999961853027
2024-05-09,12.300000190734863
2024-05-10,11.899999618530273
2024-05-13,12.0600004196167
2024-05-14,12.90999984741211
2024-05-15,12.920000076293945
2024-05-16,14.229999542236328
2024-05-17,13.864999771118164
2024-05-20,14.399999618530273
2024-05-21,15.539999961853027
2024-05-22,14.930000305175781
2024-05-23,13.970000267028809
2024-05-24,13.989999771118164
2024-05-28,13.65999984741211
2024-05-29,13.4399995803833
2024-05-30,13.649999618530273
2024-05-31,13.3100004196167
2024-06-03,13.569999694824219
2024-06-04,13.260000228881836
2024-06-05,13.739999771118164
2024-06-06,13.850000381469727
2024-06-07,14.210000038146973
2024-06-10,14.0
2024-06-11,13.970000267028809
2024-06-12,13.9399995803833
2024-06-13,13.84000015258789
2024-06-14,13.329999923706055
2024-06-17,12.949999809265137
2024-06-18,12.319999694824219
2024-06-20,12.34000015258789
2024-06-21,12.380000114440918
2024-06-24,13.020000457763672
2024-06-25,12.539999961853027
2024-06-26,12.550000190734863
2024-06-27,12.819999694824219
2024-06-28,13.0
2024-07-01,12.890000343322754
2024-07-02,12.239999771118164
2024-07-03,11.949999809265137
2024-07-05,11.710000038146973
2024-07-08,11.979999542236328
2024-07-09,12.0
2024-07-10,12.0
2024-07-11,12.470000267028809
2024-07-12,12.979999542236328
2024-07-15,12.949999809265137
2024-07-16,12.979999542236328
2024-07-17,12.5
2024-07-18,12.010000228881836
2024-07-19,11.8100004196167
2024-07-22,12.100000381469727
2024-07-23,12.15999984741211
2024-07-24,12.119999885559082
2024-07-25,12.5600004196167
2024-07-26,12.449999809265137
2024-07-29,12.4399995803833
2024-07-30,12.460000038146973
2024-07-31,12.140000343322754
2024-08-01,11.739999771118164
2024-08-02,11.109999656677246
2024-08-05,10.960000038146973
2024-08-06,11.029999732971191
2024-08-07,10.960000038146973
2024-08-08,10.859999656677246
2024-08-09,12.119999885559082
2024-08-12,11.760000228881836
2024-08-13,12.199999809265137
2024-08-14,11.670000076293945
2024-08-15,12.079999923706055
2024-08-16,11.649999618530273
2024-08-19,11.920000076293945
2024-08-20,11.4399995803833
2024-08-21,11.989999771118164
2024-08-22,11.789999961853027
2024-08-23,12.890000343322754
2024-08-26,13.0
2024-08-27,12.350000381469727
2024-08-28,11.829999923706055
2024-08-29,11.75
2024-08-30,11.550000190734863
2024-09-03,11.90999984741211
2024-09-04,12.029999732971191
2024-09-05,11.920000076293945
2024-09-06,12.0
2024-09-09,12.359999656677246
2024-09-10,12.539999961853027
2024-09-11,13.0
2024-09-12,13.25
2024-09-13,13.569999694824219
2024-09-16,13.140000343322754
2024-09-17,12.75
2024-09-18,13.5
2024-09-19,14.729999542236328
2024-09-20,15.0600004196167
2024-09-23,13.729999542236328
2024-09-24,13.989999771118164
2024-09-25,13.489999771118164
2024-09-26,13.324999809265137
2024-09-27,13.5
2024-09-30,13.550000190734863
2024-10-01,13.039999961853027
2024-10-02,12.609999656677246
2024-10-03,12.390000343322754
2024-10-04,12.520000457763672
2024-10-07,12.3100004196167
2024-10-08,12.420000076293945
2024-10-09,12.3100004196167
2024-10-10,12.220000267028809
2024-10-11,12.479999542236328
2024-10-14,12.720000267028809
2024-10-15,12.899999618530273
2024-10-16,13.670000076293945
2024-10-17,13.109999656677246
2024-10-18,13.460000038146973
2024-10-21,13.229999542236328
2024-10-22,13.390000343322754
2024-10-23,12.960000038146973
2024-10-24,13.069999694824219
2024-10-25,13.149999618530273
2024-10-28,14.5
2024-10-29,14.579999923706055
2024-10-30,14.1899995803833
2024-10-31,13.789999961853027
2024-11-01,14.329999923706055
2024-11-04,12.104999542236328
2024-11-05,12.420000076293945
2024-11-06,13.270000457763672
2024-11-07,13.930000305175781
2024-11-08,15.0
2024-11-11,15.399999618530273
2024-11-12,15.039999961853027
2024-11-13,14.239999771118164
2024-11-14,12.899999618530273
2024-11-15,12.149999618530273
2024-11-18,11.5
2024-11-19,12.460000038146973
2024-11-20,11.619999885559082
2024-11-21,11.449999809265137
2024-11-22,12.470000267028809
2024-11-25,12.4399995803833
2024-11-26,12.930000305175781
2024-11-27,13.109999656677246
2024-11-29,12.760000228881836
2024-12-02,12.420000076293945
2024-12-03,11.130000114440918
2024-12-04,11.449999809265137
2024-12-05,11.029999732971191
2024-12-06,11.699999809265137
2024-12-09,12.260000228881836
2024-12-10,12.59000015258789
2024-12-11,11.829999923706055
2024-12-12,11.25
2024-12-13,11.260000228881836
2024-12-16,11.119999885559082
2024-12-17,11.350000381469727
2024-12-18,10.819999694824219
2024-12-19,10.880000114440918
2024-12-20,10.84000015258789
2024-12-23,10.800000190734863
2024-12-24,10.319999694824219
2024-12-26,10.829999923706055
2024-12-27,10.260000228881836
2024-12-30,10.380000114440918
2024-12-31,10.289999961853027
2025-01-02,11.039999961853027
2025-01-03,11.029999732971191
2025-01-06,11.170000076293945
2025-01-07,10.960000038146973
2025-01-08,10.789999961853027
2025-01-10,8.350000381469727
2025-01-13,6.519999980926514
2025-01-14,5.989999771118164
2025-01-15,6.0
2025-01-16,5.679999828338623
2025-01-17,5.789999961853027
2025-01-21,6.0
2025-01-22,5.840000152587891
2025-01-23,5.789999961853027
2025-01-24,5.420000076293945
2025-01-27,5.324999809265137
2025-01-28,5.289999961853027
2025-01-29,5.199999809265137
2025-01-30,5.349999904632568
2025-01-31,5.260000228881836
2025-02-03,5.03000020980835
2025-02-04,4.900000095367432
2025-02-05,4.639999866485596
2025-02-06,5.119999885559082
2025-02-07,4.849999904632568
2025-02-10,4.650000095367432
2025-02-11,3.25
2025-02-12,3.549999952316284
2025-02-13,3.430000066757202
2025-02-14,3.5999999046325684
2025-02-18,3.490000009536743
2025-02-19,3.5799999237060547
2025-02-20,3.5799999237060547
2025-02-21,3.4700000286102295
2025-02-24,3.4700000286102295
2025-02-25,3.4600000381469727
2025-02-26,3.490000009536743
2025-02-27,3.4200000762939453
2025-02-28,3.450000047683716
2025-03-03,3.440000057220459
2025-03-04,3.549999952316284
2025-03-05,3.569999933242798
2025-03-06,3.5899999141693115
2025-03-07,3.5
2025-03-10,3.450000047683716
2025-03-11,3.490000009536743
2025-03-12,3.509999990463257
2025-03-13,3.450000047683716
2025-03-14,3.430000066757202
2025-03-17,3.4800000190734863
2025-03-18,3.5
2025-03-19,3.5299999713897705
2025-03-20,3.549999952316284
2025-03-21,3.5
2025-03-24,3.619999885559082
2025-03-25,3.5199999809265137
2025-03-26,3.5299999713897705
2025-03-27,3.490000009536743
2025-03-28,3.509999990463257
2025-03-31,3.4700000286102295
2025-04-01,3.359999895095825
2025-04-02,3.549999952316284
2025-04-03,3.569999933242798
2025-04-04,3.4800000190734863
2025-04-07,3.440000057220459
2025-04-08,3.450000047683716
2025-04-09,3.5
2025-04-10,3.4700000286102295
2025-04-11,3.640000104904175
2025-04-14,5.090000152587891
2025-04-15,5.119999885559082
2025-04-16,5.130000114440918
2025-04-17,5.159999847412109
2025-04-21,5.150000095367432
2025-04-22,5.159999847412109
2025-04-23,5.150000095367432
2025-04-24,5.139999866485596
2025-04-25,5.139999866485596
2025-04-28,5.150000095367432
2025-04-29,5.150000095367432
2025-04-30,5.170000076293945
2025-05-01,5.159999847412109
2025-05-02,5.170000076293945
2025-05-05,5.159999847412109
2025-05-06,5.150000095367432
2025-05-07,5.139999866485596
2025-05-08,5.150000095367432
2025-05-09,5.150000095367432
2025-05-12,5.159999847412109
2025-05-13,5.150000095367432
2025-05-14,5.150000095367432
2025-05-15,5.150000095367432
2025-05-16,5.179999828338623
2025-05-19,5.210000038146973
2025-05-20,5.199999809265137
2025-05-21,5.179999828338623
2025-05-22,5.199999809265137
2025-05-23,5.179999828338623
2025-05-27,5.190000057220459
2025-05-28,5.179999828338623
2025-05-29,5.210000038146973
2025-05-30,5.210000038146973
2025-06-02,5.230000019073486
2025-06-03,5.25
2025-06-04,5.269999980926514
2025-06-05,5.289999961853027
2025-06-06,5.289999961853027
2025-06-09,5.289999961853027
2025-06-10,5.300000190734863
2025-06-11,5.260000228881836
2025-06-12,5.409999847412109
2025-06-13,5.429999828338623
2025-06-16,5.409999847412109
2025-06-17,5.440000057220459
2025-06-18,5.480000019073486
2025-06-20,5.460000038146973
2025-06-23,5.425000190734863
2025-06-24,5.429999828338623
2025-06-25,5.420000076293945
2025-06-26,5.449999809265137
2025-06-27,5.429999828338623
2025-06-30,5.429999828338623
2025-07-01,5.409999847412109
2025-07-02,5.420000076293945
2025-07-03,5.429999828338623
2025-07-07,5.429999828338623
2025-07-08,5.46999979019165
2025-07-09,5.449999809265137
2025-07-10,5.449999809265137
2025-07-11,5.449999809265137
2025-07-14,5.449999809265137
2025-07-15,5.449999809265137
2025-07-16,5.46999979019165
2025-07-17,5.449999809265137
2025-07-18,5.449999809265137
2025-07-21,5.429999828338623
2025-07-22,5.429999828338623
2025-07-23,5.429999828338623
2025-07-24,5.420000076293945
2025-07-25,5.409999847412109
2025-07-28,5.380000114440918
2025-07-29,5.385000228881836
2025-07-30,5.380000114440918
2025-07-31,5.380000114440918
2025-08-01,5.380000114440918
2025-08-04,5.380000114440918
2025-08-05,5.380000114440918
2025-08-06,5.380000114440918
2025-08-07,5.380000114440918
2025-08-08,5.380000114440918
2025-08-11,5.380000114440918
2025-08-12,5.380000114440918
