Date,KRNY
2010-12-13,4.245242118835449
2010-12-14,4.260140419006348
2010-12-15,4.235311985015869
2010-12-16,4.225382328033447
2010-12-17,4.126079082489014
2010-12-20,4.140974044799805
2010-12-21,4.225382328033447
2010-12-22,4.265104293823242
2010-12-23,4.235311985015869
2010-12-27,4.240278244018555
2010-12-28,4.225382328033447
2010-12-29,4.265104293823242
2010-12-30,4.295070171356201
2010-12-31,4.295070171356201
2011-01-03,4.374976634979248
2011-01-04,4.4249186515808105
2011-01-05,4.504828929901123
2011-01-06,4.499833583831787
2011-01-07,4.4848504066467285
2011-01-10,4.499833583831787
2011-01-11,4.489844799041748
2011-01-12,4.499833583831787
2011-01-13,4.494838714599609
2011-01-14,4.494838714599609
2011-01-18,4.499833583831787
2011-01-19,4.46487283706665
2011-01-20,4.489844799041748
2011-01-21,4.494838714599609
2011-01-24,4.51981258392334
2011-01-25,4.559765338897705
2011-01-26,4.649662494659424
2011-01-27,4.649662494659424
2011-01-28,4.499833583831787
2011-01-31,4.65465784072876
2011-02-01,4.6846208572387695
2011-02-02,4.65465784072876
2011-02-03,4.674633026123047
2011-02-04,4.5148162841796875
2011-02-07,4.529799461364746
2011-02-08,4.559765338897705
2011-02-09,4.619697093963623
2011-02-10,4.619697093963623
2011-02-11,4.65964937210083
2011-02-14,4.649662494659424
2011-02-15,4.619697093963623
2011-02-16,4.724575042724609
2011-02-17,4.74455451965332
2011-02-18,4.8344502449035645
2011-02-22,4.724575042724609
2011-02-23,4.729569911956787
2011-02-24,4.814474582672119
2011-02-25,4.904370307922363
2011-02-28,4.904370307922363
2011-03-01,4.809478282928467
2011-03-02,4.774520397186279
2011-03-03,4.864415645599365
2011-03-04,4.799488544464111
2011-03-07,4.794495105743408
2011-03-08,4.894381523132324
2011-03-09,4.899374485015869
2011-03-10,4.75953483581543
2011-03-11,4.774520397186279
2011-03-14,4.74455451965332
2011-03-15,4.664645671844482
2011-03-16,4.624691009521484
2011-03-17,4.619697093963623
2011-03-18,4.699606418609619
2011-03-21,4.794495105743408
2011-03-22,4.739558219909668
2011-03-23,4.794495105743408
2011-03-24,4.799488544464111
2011-03-25,4.859420299530029
2011-03-28,4.8444390296936035
2011-03-29,4.964300632476807
2011-03-30,5.019515037536621
2011-03-31,5.034573554992676
2011-04-01,5.099826335906982
2011-04-04,5.079750061035156
2011-04-05,5.129944801330566
2011-04-06,5.19018030166626
2011-04-07,5.139984130859375
2011-04-08,4.914105415344238
2011-04-11,4.919125080108643
2011-04-12,4.833793640136719
2011-04-13,4.768539905548096
2011-04-14,4.7986578941345215
2011-04-15,4.783597469329834
2011-04-18,4.738422393798828
2011-04-19,4.663130283355713
2011-04-20,4.693248271942139
2011-04-21,4.668149471282959
2011-04-25,4.718344688415527
2011-04-26,4.768539905548096
2011-04-27,4.728383541107178
2011-04-28,4.773559093475342
2011-04-29,4.803676128387451
2011-05-02,4.718344688415527
2011-05-03,4.683206558227539
2011-05-04,4.638031959533691
2011-05-05,4.627992630004883
2011-05-06,4.638031959533691
2011-05-09,4.653090953826904
2011-05-10,4.738422393798828
2011-05-11,4.653090953826904
2011-05-12,4.778578758239746
2011-05-13,4.633012294769287
2011-05-16,4.617953300476074
2011-05-17,4.612934112548828
2011-05-18,4.617953300476074
2011-05-19,4.633012294769287
2011-05-20,4.607914924621582
2011-05-23,4.633012294769287
2011-05-24,4.59787654876709
2011-05-25,4.648071765899658
2011-05-26,4.663130283355713
2011-05-27,4.663130283355713
2011-05-31,4.728383541107178
2011-06-01,4.547680377960205
2011-06-02,4.622973918914795
2011-06-03,4.517562389373779
2011-06-06,4.547680377960205
2011-06-07,4.577798366546631
2011-06-08,4.607914924621582
2011-06-09,4.617953300476074
2011-06-10,4.562739372253418
2011-06-13,4.522582530975342
2011-06-14,4.552699089050293
2011-06-15,4.487447261810303
2011-06-16,4.59787654876709
2011-06-17,4.582818031311035
2011-06-20,4.683206558227539
2011-06-21,4.768539905548096
2011-06-22,4.522582530975342
2011-06-23,4.487447261810303
2011-06-24,4.562739372253418
2011-06-27,4.64305305480957
2011-06-28,4.64305305480957
2011-06-29,4.643050670623779
2011-06-30,4.597629547119141
2011-07-01,4.678379535675049
2011-07-05,4.673332691192627
2011-07-06,4.759127616882324
2011-07-07,4.865111351013184
2011-07-08,4.799501895904541
2011-07-11,4.743987560272217
2011-07-12,4.7944560050964355
2011-07-13,4.895391464233398
2011-07-14,4.880250930786133
2011-07-15,4.880250930786133
2011-07-18,4.784363269805908
2011-07-19,4.870158672332764
2011-07-20,4.824737071990967
2011-07-21,4.885298728942871
2011-07-22,4.829782009124756
2011-07-25,4.7944560050964355
2011-07-26,4.71875524520874
2011-07-27,4.683425426483154
2011-07-28,4.723799228668213
2011-07-29,4.728847980499268
2011-08-01,4.799501895904541
2011-08-02,4.7944560050964355
2011-08-03,4.905483722686768
2011-08-04,4.7944560050964355
2011-08-05,4.769221782684326
2011-08-08,4.466411590576172
2011-08-09,4.390710353851318
2011-08-10,4.0626702308654785
2011-08-11,4.259495258331299
2011-08-12,4.234261989593506
2011-08-15,4.309963703155518
2011-08-16,4.279682159423828
2011-08-17,4.279682159423828
2011-08-18,4.0879034996032715
2011-08-19,4.042483329772949
2011-08-22,4.138372421264648
2011-08-23,4.446225166320801
2011-08-24,4.44118070602417
2011-08-25,4.2746357917785645
2011-08-26,4.340245723724365
2011-08-29,4.537069320678711
2011-08-30,4.44118070602417
2011-08-31,4.410898208618164
2011-09-01,4.315011024475098
2011-09-02,4.138372421264648
2011-09-06,4.153512001037598
2011-09-07,4.415945053100586
2011-09-08,4.239308834075928
2011-09-09,4.214074611663818
2011-09-12,4.259495258331299
2011-09-13,4.5219268798828125
2011-09-14,4.572395324707031
2011-09-15,4.683425426483154
2011-09-16,4.627910614013672
2011-09-19,4.486600875854492
2011-09-20,4.340245723724365
2011-09-21,4.320056915283203
2011-09-22,4.304916858673096
2011-09-23,4.491647720336914
2011-09-26,4.501741886138916
2011-09-27,4.491647720336914
2011-09-28,4.395758152008057
2011-09-29,4.52265739440918
2011-09-30,4.487125873565674
2011-10-03,4.370378494262695
2011-10-04,4.512505054473877
2011-10-05,4.507429122924805
2011-10-06,4.5835676193237305
2011-10-07,4.471897125244141
2011-10-10,4.60894775390625
2011-10-11,4.669858455657959
2011-10-12,4.791681289672852
2011-10-13,4.791681289672852
2011-10-14,4.817061901092529
2011-10-17,4.700315475463867
2011-10-18,4.959186553955078
2011-10-19,4.837364196777344
2011-10-20,4.822136402130127
2011-10-21,4.9439592361450195
2011-10-24,5.0048699378967285
2011-10-25,4.862744331359863
2011-10-26,5.0048699378967285
2011-10-27,5.141921043395996
2011-10-28,5.106389045715332
2011-10-31,4.938882827758789
2011-11-01,4.700315475463867
2011-11-02,4.923655033111572
2011-11-03,5.050553321838379
2011-11-04,4.9541096687316895
2011-11-07,4.938882827758789
2011-11-08,5.040402412414551
2011-11-09,4.781529426574707
2011-11-10,4.908428192138672
2011-11-11,4.974413871765137
2011-11-14,4.893200874328613
2011-11-15,4.999795913696289
2011-11-16,4.857668399810791
2011-11-17,4.867821216583252
2011-11-18,4.867821216583252
2011-11-21,4.811985969543457
2011-11-22,4.766301155090332
2011-11-23,4.60894775390625
2011-11-25,4.502352237701416
2011-11-28,4.918581008911133
2011-11-29,4.883047580718994
2011-11-30,4.994719982147217
2011-12-01,4.888123989105225
2011-12-02,4.984565258026123
2011-12-05,5.03024959564209
2011-12-06,5.025174140930176
2011-12-07,4.969339847564697
2011-12-08,4.817061901092529
2011-12-09,5.0150227546691895
2011-12-12,4.893200874328613
2011-12-13,4.847517013549805
2011-12-14,4.771378040313721
2011-12-15,4.898274898529053
2011-12-16,4.725693702697754
2011-12-19,4.629250526428223
2011-12-20,4.888123989105225
2011-12-21,4.923655033111572
2011-12-22,4.9541096687316895
2011-12-23,4.949034690856934
2011-12-27,4.852592468261719
2011-12-28,4.760744094848633
2011-12-29,4.842386722564697
2011-12-30,4.847488880157471
2012-01-03,4.89341402053833
2012-01-04,4.888310432434082
2012-01-05,4.969952583312988
2012-01-06,4.847488880157471
2012-01-09,4.827077865600586
2012-01-10,4.8730034828186035
2012-01-11,4.83728551864624
2012-01-12,4.862796783447266
2012-01-13,4.816873550415039
2012-01-17,4.653589725494385
2012-01-18,4.781155586242676
2012-01-19,4.740334510803223
2012-01-20,4.857694625854492
2012-01-23,4.8730034828186035
2012-01-24,4.883207321166992
2012-01-25,4.949541091918945
2012-01-26,4.959746360778809
2012-01-27,5.01587438583374
2012-01-30,4.806668281555176
2012-01-31,4.709718227386475
2012-02-01,5.01587438583374
2012-02-02,5.092414855957031
2012-02-03,5.123030662536621
2012-02-06,5.092414855957031
2012-02-07,5.08220911026001
2012-02-08,5.087312698364258
2012-02-09,4.816873550415039
2012-02-10,4.725027084350586
2012-02-13,4.806668281555176
2012-02-14,4.7709503173828125
2012-02-15,4.765848159790039
2012-02-16,4.898514747619629
2012-02-17,4.90872049331665
2012-02-21,5.02608060836792
2012-02-22,4.934235572814941
2012-02-23,5.077106475830078
2012-02-24,5.005670070648193
2012-02-27,4.969952583312988
2012-02-28,4.883207321166992
2012-02-29,4.760744094848633
2012-03-01,4.740334510803223
2012-03-02,4.714820861816406
2012-03-05,4.811771392822266
2012-03-06,4.719923496246338
2012-03-07,4.776051998138428
2012-03-08,4.806668281555176
2012-03-09,4.883207321166992
2012-03-12,4.867900848388672
2012-03-13,4.944439888000488
2012-03-14,4.898514747619629
2012-03-15,4.980157375335693
2012-03-16,4.990363597869873
2012-03-19,5.066901683807373
2012-03-20,4.985260486602783
2012-03-21,4.985260486602783
2012-03-22,4.924029350280762
2012-03-23,5.046492576599121
2012-03-26,5.117927551269531
2012-03-27,5.02608060836792
2012-03-28,5.0617995262146
2012-03-29,5.077184677124023
2012-03-30,5.00025749206543
2012-04-02,5.118211269378662
2012-04-03,5.05154275894165
2012-04-04,4.990001201629639
2012-04-05,4.97461462020874
2012-04-09,4.769476413726807
2012-04-10,4.707935333251953
2012-04-11,4.866917133331299
2012-04-12,4.954100608825684
2012-04-13,4.805377006530762
2012-04-16,4.872045993804932
2012-04-17,5.00025749206543
2012-04-18,4.907945156097412
2012-04-19,4.851532459259033
2012-04-20,4.954100608825684
2012-04-23,4.856660842895508
2012-04-24,5.0258989334106445
2012-04-25,5.061798095703125
2012-04-26,5.0925703048706055
2012-04-27,5.1284708976745605
2012-04-30,4.97461462020874
2012-05-01,4.9028167724609375
2012-05-02,4.923329830169678
2012-05-03,4.897689342498779
2012-05-04,4.76434850692749
2012-05-07,4.7797346115112305
2012-05-08,4.9130730628967285
2012-05-09,4.815634250640869
2012-05-10,4.887430667877197
2012-05-11,4.831018924713135
2012-05-14,4.718192100524902
2012-05-15,4.728446960449219
2012-05-16,4.728446960449219
2012-05-17,4.743835926055908
2012-05-18,4.738704681396484
2012-05-21,4.820760726928711
2012-05-22,4.733577251434326
2012-05-23,4.748964309692383
2012-05-24,4.815634250640869
2012-05-25,4.7797346115112305
2012-05-29,4.7746052742004395
2012-05-30,4.728446960449219
2012-05-31,4.748964309692383
2012-06-01,4.620750904083252
2012-06-04,4.682291507720947
2012-06-05,4.718192100524902
2012-06-06,4.820760726928711
2012-06-07,4.784862518310547
2012-06-08,4.856660842895508
2012-06-11,4.707935333251953
2012-06-12,4.897689342498779
2012-06-13,4.820760726928711
2012-06-14,5.1028265953063965
2012-06-15,5.00025749206543
2012-06-18,4.964358806610107
2012-06-19,5.066928863525391
2012-06-20,4.943846225738525
2012-06-21,4.861790657043457
2012-06-22,4.866917133331299
2012-06-25,4.815634250640869
2012-06-26,4.846405029296875
2012-06-27,5.09769868850708
2012-06-28,4.959231376647949
2012-06-29,4.96948766708374
2012-07-02,4.984872341156006
2012-07-03,5.066928863525391
2012-07-05,5.00025749206543
2012-07-06,5.005384922027588
2012-07-09,5.0258989334106445
2012-07-10,4.964358806610107
2012-07-11,5.066928863525391
2012-07-12,5.066928863525391
2012-07-13,5.0925703048706055
2012-07-16,4.923329830169678
2012-07-17,5.00025749206543
2012-07-18,4.984872341156006
2012-07-19,4.97461462020874
2012-07-20,4.959231376647949
2012-07-23,4.948973178863525
2012-07-24,4.923329830169678
2012-07-25,4.979743480682373
2012-07-26,5.0207719802856445
2012-07-27,5.118211269378662
2012-07-30,5.00025749206543
2012-07-31,4.984872341156006
2012-08-01,4.841273784637451
2012-08-02,4.8823018074035645
2012-08-03,5.077184677124023
2012-08-06,4.995128631591797
2012-08-07,5.031028747558594
2012-08-08,4.979743480682373
2012-08-09,5.005384922027588
2012-08-10,4.948973178863525
2012-08-13,5.015643119812012
2012-08-14,4.984872341156006
2012-08-15,5.031028747558594
2012-08-16,5.087441444396973
2012-08-17,5.0925703048706055
2012-08-20,4.918203353881836
2012-08-21,4.984872341156006
2012-08-22,4.933586120605469
2012-08-23,4.928457736968994
2012-08-24,5.0207719802856445
2012-08-27,4.97461462020874
2012-08-28,4.96948766708374
2012-08-29,4.959231376647949
2012-08-30,4.9028167724609375
2012-08-31,4.959231376647949
2012-09-04,4.97461462020874
2012-09-05,4.990001201629639
2012-09-06,5.077184677124023
2012-09-07,5.005384922027588
2012-09-10,4.97461462020874
2012-09-11,5.041284561157227
2012-09-12,5.031028747558594
2012-09-13,5.1079535484313965
2012-09-14,5.0823140144348145
2012-09-17,5.0925703048706055
2012-09-18,5.0925703048706055
2012-09-19,5.041284561157227
2012-09-20,4.995128631591797
2012-09-21,5.1028265953063965
2012-09-24,5.1028265953063965
2012-09-25,5.072056770324707
2012-09-26,5.066928863525391
2012-09-27,5.066928863525391
2012-09-28,4.995128631591797
2012-10-01,4.964358806610107
2012-10-02,4.995128631591797
2012-10-03,4.964358806610107
2012-10-04,5.072056770324707
2012-10-05,4.990001201629639
2012-10-08,4.984872341156006
2012-10-09,4.979743480682373
2012-10-10,5.010515213012695
2012-10-11,4.964358806610107
2012-10-12,4.959231376647949
2012-10-15,5.010515213012695
2012-10-16,4.933586120605469
2012-10-17,4.995128631591797
2012-10-18,4.918203353881836
2012-10-19,4.7746052742004395
2012-10-22,4.805377006530762
2012-10-23,4.81050443649292
2012-10-24,4.76434850692749
2012-10-25,4.754091739654541
2012-10-26,4.743835926055908
2012-10-31,4.846405029296875
2012-11-01,4.846405029296875
2012-11-02,4.666907787322998
2012-11-05,4.728446960449219
2012-11-06,4.7746052742004395
2012-11-07,4.620750904083252
2012-11-08,4.615621089935303
2012-11-09,4.631008148193359
2012-11-12,4.651521682739258
2012-11-13,4.625880241394043
2012-11-14,4.58997917175293
2012-11-15,4.492539405822754
2012-11-16,4.513053894042969
2012-11-19,4.677163600921631
2012-11-20,4.600235462188721
2012-11-21,4.615621089935303
2012-11-23,4.651521682739258
2012-11-26,4.707935333251953
2012-11-27,4.631008148193359
2012-11-28,4.646393775939941
2012-11-29,4.6720356941223145
2012-11-30,4.707935333251953
2012-12-03,4.743835926055908
2012-12-04,4.738704681396484
2012-12-05,4.687422275543213
2012-12-06,4.682291507720947
2012-12-07,4.6720356941223145
2012-12-10,4.661777973175049
2012-12-11,4.666907787322998
2012-12-12,4.559209823608398
2012-12-13,4.559209823608398
2012-12-14,4.600235462188721
2012-12-17,4.656648635864258
2012-12-18,4.738704681396484
2012-12-19,4.743835926055908
2012-12-20,5.0207719802856445
2012-12-21,5.0258989334106445
2012-12-24,4.923329830169678
2012-12-26,4.938716888427734
2012-12-27,4.984872341156006
2012-12-28,4.8771748542785645
2012-12-31,5.00025749206543
2013-01-02,5.036157608032227
2013-01-03,5.113083839416504
2013-01-04,5.118211269378662
2013-01-07,5.143855094909668
2013-01-08,5.1284708976745605
2013-01-09,5.133596897125244
2013-01-10,5.1284708976745605
2013-01-11,5.1284708976745605
2013-01-14,5.118211269378662
2013-01-15,5.087441444396973
2013-01-16,5.0925703048706055
2013-01-17,5.09769868850708
2013-01-18,5.1028265953063965
2013-01-22,5.1028265953063965
2013-01-23,5.056671142578125
2013-01-24,5.0823140144348145
2013-01-25,5.09769868850708
2013-01-28,5.1284708976745605
2013-01-29,5.17975378036499
2013-01-30,5.2156524658203125
2013-01-31,5.17975378036499
2013-02-01,5.374634265899658
2013-02-04,5.256680488586426
2013-02-05,5.338736057281494
2013-02-06,5.318222522735596
2013-02-07,5.307964324951172
2013-02-08,5.302839279174805
2013-02-11,5.323350429534912
2013-02-12,5.3336076736450195
2013-02-13,5.338736057281494
2013-02-14,5.27206563949585
2013-02-15,5.241294860839844
2013-02-19,5.359249591827393
2013-02-20,5.266937732696533
2013-02-21,5.292580604553223
2013-02-22,5.292580604553223
2013-02-25,5.1028265953063965
2013-02-26,5.210522651672363
2013-02-27,5.1387248039245605
2013-02-28,5.123341083526611
2013-03-01,5.164369106292725
2013-03-04,5.231039524078369
2013-03-05,5.1900105476379395
2013-03-06,5.2156524658203125
2013-03-07,5.246423721313477
2013-03-08,5.2361674308776855
2013-03-11,5.251553058624268
2013-03-12,5.256680488586426
2013-03-13,5.261809349060059
2013-03-14,5.302839279174805
2013-03-15,5.292580604553223
2013-03-18,5.287450790405273
2013-03-19,5.354121685028076
2013-03-20,5.405406951904297
2013-03-21,5.323350429534912
2013-03-22,5.323350429534912
2013-03-25,5.374634265899658
2013-03-26,5.436178684234619
2013-03-27,5.379765033721924
2013-03-28,5.231039524078369
2013-04-01,5.169497013092041
2013-04-02,5.133596897125244
2013-04-03,5.1387248039245605
2013-04-04,5.118211269378662
2013-04-05,5.118211269378662
2013-04-08,5.1284708976745605
2013-04-09,5.164369106292725
2013-04-10,5.27206563949585
2013-04-11,5.313094139099121
2013-04-12,5.307964324951172
2013-04-15,5.056671142578125
2013-04-16,5.118211269378662
2013-04-17,4.979743480682373
2013-04-18,4.979743480682373
2013-04-19,5.05154275894165
2013-04-22,5.0925703048706055
2013-04-23,5.0823140144348145
2013-04-24,5.05154275894165
2013-04-25,5.046414852142334
2013-04-26,5.0258989334106445
2013-04-29,5.077184677124023
2013-04-30,5.05154275894165
2013-05-01,4.8925604820251465
2013-05-02,4.907945156097412
2013-05-03,4.97461462020874
2013-05-06,5.015643119812012
2013-05-07,5.036157608032227
2013-05-08,5.123341083526611
2013-05-09,5.087441444396973
2013-05-10,5.148983001708984
2013-05-13,5.2156524658203125
2013-05-14,5.266937732696533
2013-05-15,5.318222522735596
2013-05-16,5.307964324951172
2013-05-17,5.323350429534912
2013-05-20,5.287450790405273
2013-05-21,5.302839279174805
2013-05-22,5.251553058624268
2013-05-23,5.174625873565674
2013-05-24,5.256680488586426
2013-05-28,5.282321929931641
2013-05-29,5.1951398849487305
2013-05-30,5.2361674308776855
2013-05-31,5.077184677124023
2013-06-03,5.256680488586426
2013-06-04,5.133596897125244
2013-06-05,5.154109954833984
2013-06-06,5.17975378036499
2013-06-07,5.1284708976745605
2013-06-10,5.1284708976745605
2013-06-11,5.077184677124023
2013-06-12,5.1079535484313965
2013-06-13,5.225911617279053
2013-06-14,5.09769868850708
2013-06-17,5.200268268585205
2013-06-18,5.205395221710205
2013-06-19,5.1848835945129395
2013-06-20,5.118211269378662
2013-06-21,5.200268268585205
2013-06-24,5.143855094909668
2013-06-25,5.164369106292725
2013-06-26,5.225911617279053
2013-06-27,5.3336076736450195
2013-06-28,5.379765033721924
2013-07-01,5.307964324951172
2013-07-02,5.307964324951172
2013-07-03,5.379765033721924
2013-07-05,5.584904670715332
2013-07-08,5.523360729217529
2013-07-09,5.487460613250732
2013-07-10,5.446434020996094
2013-07-11,5.425920009613037
2013-07-12,5.395147800445557
2013-07-15,5.374634265899658
2013-07-16,5.425920009613037
2013-07-17,5.528489589691162
2013-07-18,5.5336174964904785
2013-07-19,5.55413293838501
2013-07-22,5.6310601234436035
2013-07-23,5.62080192565918
2013-07-24,5.5131049156188965
2013-07-25,5.5336174964904785
2013-07-26,5.472076892852783
2013-07-29,5.39001989364624
2013-07-30,5.302839279174805
2013-07-31,5.313094139099121
2013-08-01,5.5336174964904785
2013-08-02,5.4156646728515625
2013-08-05,5.3336076736450195
2013-08-06,5.2361674308776855
2013-08-07,5.256680488586426
2013-08-08,5.17975378036499
2013-08-09,5.169497013092041
2013-08-12,5.1951398849487305
2013-08-13,5.256680488586426
2013-08-14,5.3336076736450195
2013-08-15,5.384891986846924
2013-08-16,5.359249591827393
2013-08-19,5.318222522735596
2013-08-20,5.369507789611816
2013-08-21,5.318222522735596
2013-08-22,5.420792579650879
2013-08-23,5.461818695068359
2013-08-26,5.384891986846924
2013-08-27,5.133596897125244
2013-08-28,5.1079535484313965
2013-08-29,5.1079535484313965
2013-08-30,5.015643119812012
2013-09-03,4.918203353881836
2013-09-04,4.964358806610107
