Date,NGNE
2019-10-18,55.599998474121094
2019-10-21,54.20000076293945
2019-10-22,54.400001525878906
2019-10-23,56.20000076293945
2019-10-24,57.20000076293945
2019-10-25,60.400001525878906
2019-10-28,60.0
2019-10-29,59.20000076293945
2019-10-30,59.599998474121094
2019-10-31,59.599998474121094
2019-11-01,60.0
2019-11-04,61.79999923706055
2019-11-05,58.599998474121094
2019-11-06,59.0
2019-11-07,58.79999923706055
2019-11-08,58.79999923706055
2019-11-11,59.599998474121094
2019-11-12,59.400001525878906
2019-11-13,58.400001525878906
2019-11-14,56.20000076293945
2019-11-15,57.0
2019-11-18,60.0
2019-11-19,60.0
2019-11-20,65.0
2019-11-21,64.19999694824219
2019-11-22,69.4000015258789
2019-11-25,84.80000305175781
2019-11-26,102.80000305175781
2019-11-27,109.19999694824219
2019-11-29,111.5999984741211
2019-12-02,106.0
2019-12-03,104.5999984741211
2019-12-04,97.5999984741211
2019-12-05,88.80000305175781
2019-12-06,81.19999694824219
2019-12-09,125.5999984741211
2019-12-10,159.1999969482422
2019-12-11,155.39999389648438
2019-12-12,166.5
2019-12-13,164.0
2019-12-16,162.8000030517578
2019-12-17,184.39999389648438
2019-12-18,204.1999969482422
2019-12-19,213.60000610351562
2019-12-20,213.60000610351562
2019-12-23,254.39999389648438
2019-12-24,250.60000610351562
2019-12-26,233.1999969482422
2019-12-27,243.60000610351562
2019-12-30,233.60000610351562
2019-12-31,246.39999389648438
2020-01-02,237.0
2020-01-03,217.0
2020-01-06,224.60000610351562
2020-01-07,219.60000610351562
2020-01-08,198.8000030517578
2020-01-09,180.8000030517578
2020-01-10,175.0
2020-01-13,167.0
2020-01-14,166.39999389648438
2020-01-15,193.1999969482422
2020-01-16,209.1999969482422
2020-01-17,211.1999969482422
2020-01-21,222.1999969482422
2020-01-22,227.60000610351562
2020-01-23,225.60000610351562
2020-01-24,212.0
2020-01-27,221.1999969482422
2020-01-28,227.60000610351562
2020-01-29,226.8000030517578
2020-01-30,235.1999969482422
2020-01-31,247.1999969482422
2020-02-03,248.8000030517578
2020-02-04,264.20001220703125
2020-02-05,272.6000061035156
2020-02-06,272.79998779296875
2020-02-07,270.3999938964844
2020-02-10,251.0
2020-02-11,237.8000030517578
