Date,RBB
2017-12-01,20.542041778564453
2017-12-04,21.119436264038086
2017-12-05,21.208879470825195
2017-12-06,21.265811920166016
2017-12-07,21.265811920166016
2017-12-08,21.298343658447266
2017-12-11,21.3633975982666
2017-12-12,21.501646041870117
2017-12-13,21.656160354614258
2017-12-14,21.517913818359375
2017-12-15,21.875732421875
2017-12-18,22.030242919921875
2017-12-19,22.10343360900879
2017-12-20,22.09530258178711
2017-12-21,22.274211883544922
2017-12-22,22.249813079833984
2017-12-26,22.282344818115234
2017-12-27,22.233545303344727
2017-12-28,22.35552978515625
2017-12-29,22.257946014404297
2018-01-02,21.916393280029297
2018-01-03,22.05463981628418
2018-01-04,22.1115665435791
2018-01-05,22.070905685424805
2018-01-08,21.891992568969727
2018-01-09,21.648021697998047
2018-01-10,21.737483978271484
2018-01-11,21.83506965637207
2018-01-12,21.859466552734375
2018-01-16,21.883853912353516
2018-01-17,21.875732421875
2018-01-18,21.86759376525879
2018-01-19,21.859466552734375
2018-01-22,21.932655334472656
2018-01-23,22.282344818115234
2018-01-24,21.79440689086914
2018-01-25,21.851333618164062
2018-01-26,21.916393280029297
2018-01-29,21.84320068359375
2018-01-30,21.98186492919922
2018-01-31,21.924766540527344
2018-02-01,21.818735122680664
2018-02-02,21.859516143798828
2018-02-05,21.41905975341797
2018-02-06,21.09280014038086
2018-02-07,21.206995010375977
2018-02-08,21.125429153442383
2018-02-09,20.872573852539062
2018-02-12,21.206995010375977
2018-02-13,21.198837280273438
2018-02-14,21.631128311157227
2018-02-15,21.549564361572266
2018-02-16,21.41090202331543
2018-02-20,21.488393783569336
2018-02-21,21.141740798950195
2018-02-22,21.45168685913086
2018-02-23,21.125429153442383
2018-02-26,21.247774124145508
2018-02-27,21.068330764770508
2018-02-28,20.84810447692871
2018-03-01,20.8317928314209
2018-03-02,21.16620635986328
2018-03-05,21.574033737182617
2018-03-06,21.533254623413086
2018-03-07,21.533254623413086
2018-03-08,21.549564361572266
2018-03-09,21.549564361572266
2018-03-12,21.109106063842773
2018-03-13,21.288557052612305
2018-03-14,21.174362182617188
2018-03-15,21.468000411987305
2018-03-16,21.9981746673584
2018-03-19,21.680072784423828
2018-03-20,21.65559959411621
2018-03-21,22.357059478759766
2018-03-22,22.242874145507812
2018-03-23,21.5985050201416
2018-03-26,21.769790649414062
2018-03-27,21.35380744934082
2018-03-28,22.014488220214844
2018-03-29,21.508779525756836
2018-04-02,22.079744338989258
2018-04-03,22.512033462524414
2018-04-04,22.503881454467773
2018-04-05,22.683324813842773
2018-04-06,22.77305030822754
2018-04-09,22.6751651763916
2018-04-10,23.00143051147461
2018-04-11,22.71595573425293
2018-04-12,22.71595573425293
2018-04-13,22.6751651763916
2018-04-16,22.64254379272461
2018-04-17,22.389690399169922
2018-04-18,22.02264404296875
2018-04-19,22.36522102355957
2018-04-20,22.414161682128906
2018-04-23,22.463098526000977
2018-04-24,22.544658660888672
2018-04-25,22.81382942199707
2018-04-26,22.781206130981445
2018-04-27,22.691192626953125
2018-04-30,22.355690002441406
2018-05-01,22.28204345703125
2018-05-02,22.355690002441406
2018-05-03,22.429336547851562
2018-05-04,22.412975311279297
2018-05-07,22.355690002441406
2018-05-08,22.404788970947266
2018-05-09,22.32296371459961
2018-05-10,22.928489685058594
2018-05-11,23.018505096435547
2018-05-14,22.903942108154297
2018-05-15,23.002138137817383
2018-05-16,23.223079681396484
2018-05-17,23.1003360748291
2018-05-18,23.133068084716797
2018-05-21,23.468568801879883
2018-05-22,23.607677459716797
2018-05-23,23.591310501098633
2018-05-24,24.065916061401367
2018-05-25,24.000455856323242
2018-05-29,24.217304229736328
2018-05-30,24.851478576660156
2018-05-31,24.867843627929688
2018-06-01,25.195161819458008
2018-06-04,25.40791893005371
2018-06-05,25.317907333374023
2018-06-06,25.465200424194336
2018-06-07,25.563392639160156
2018-06-08,25.947982788085938
2018-06-11,26.144372940063477
2018-06-12,26.717174530029297
2018-06-13,26.545337677001953
2018-06-14,26.7008113861084
2018-06-15,27.003582000732422
2018-06-18,27.003582000732422
2018-06-19,26.987211227416992
2018-06-20,27.03630828857422
2018-06-21,26.93811798095703
2018-06-22,27.069047927856445
2018-06-25,27.12632179260254
2018-06-26,26.921754837036133
2018-06-27,26.561704635620117
2018-06-28,26.586254119873047
2018-06-29,26.283489227294922
2018-07-02,26.79083251953125
2018-07-03,26.692628860473633
2018-07-05,26.905393600463867
2018-07-06,26.741727828979492
2018-07-09,27.003582000732422
2018-07-10,26.59443473815918
2018-07-11,26.373497009277344
2018-07-12,26.209835052490234
2018-07-13,26.095277786254883
2018-07-16,26.291669845581055
2018-07-17,26.324398040771484
2018-07-18,26.545337677001953
2018-07-19,26.528972625732422
2018-07-20,26.545337677001953
2018-07-23,26.61898422241211
2018-07-24,25.547019958496094
2018-07-25,25.23607063293457
2018-07-26,25.751598358154297
2018-07-27,25.39973258972168
2018-07-30,25.350492477416992
2018-07-31,24.759607315063477
2018-08-01,24.77602195739746
2018-08-02,25.112499237060547
2018-08-03,24.54623031616211
2018-08-06,24.529817581176758
2018-08-07,24.54623031616211
2018-08-08,24.677541732788086
2018-08-09,24.726781845092773
2018-08-10,24.267210006713867
2018-08-13,24.308237075805664
2018-08-14,24.308237075805664
2018-08-15,24.111278533935547
2018-08-16,24.209766387939453
2018-08-17,24.10307502746582
2018-08-20,23.77480125427246
2018-08-21,23.676321029663086
2018-08-22,23.717361450195312
2018-08-23,23.536808013916016
2018-08-24,23.561433792114258
2018-08-27,23.446537017822266
2018-08-28,23.21674919128418
2018-08-29,23.528606414794922
2018-08-30,23.372676849365234
2018-08-31,23.512189865112305
2018-09-04,23.471158981323242
2018-09-05,23.405506134033203
2018-09-06,23.446537017822266
2018-09-07,23.21674919128418
2018-09-10,23.405506134033203
2018-09-11,23.96356201171875
2018-09-12,23.142892837524414
2018-09-13,23.24957847595215
2018-09-14,23.512189865112305
2018-09-17,24.423133850097656
2018-09-18,23.38088607788086
2018-09-19,23.52039337158203
2018-09-20,23.545019149780273
2018-09-21,22.60945701599121
2018-09-24,21.8708553314209
2018-09-25,21.419479370117188
2018-09-26,21.0830078125
2018-09-27,20.66299057006836
2018-09-28,20.177093505859375
2018-10-01,20.284160614013672
2018-10-02,19.86414337158203
2018-10-03,20.21004295349121
2018-10-04,20.630048751831055
2018-10-05,20.13591957092285
2018-10-08,20.20180320739746
2018-10-09,20.317106246948242
2018-10-10,20.267688751220703
2018-10-11,19.781789779663086
2018-10-12,19.18882942199707
2018-10-15,19.032358169555664
2018-10-16,19.23001480102539
2018-10-17,19.164125442504883
2018-10-18,18.95823860168457
2018-10-19,18.9417667388916
2018-10-22,18.513519287109375
2018-10-23,17.45937156677246
2018-10-24,16.224031448364258
2018-10-25,16.685224533081055
2018-10-26,16.981706619262695
2018-10-29,17.344066619873047
2018-10-30,17.541725158691406
2018-10-31,17.772315979003906
2018-11-01,17.63231086730957
2018-11-02,17.65701675415039
2018-11-05,17.788789749145508
2018-11-06,17.79702377319336
2018-11-07,18.002912521362305
2018-11-08,18.04408836364746
2018-11-09,18.011146545410156
2018-11-12,18.060562133789062
2018-11-13,18.035852432250977
2018-11-14,17.821731567382812
2018-11-15,18.09349822998047
2018-11-16,17.97820472717285
2018-11-19,17.90408706665039
2018-11-20,17.772315979003906
2018-11-21,17.8464412689209
2018-11-23,17.764081954956055
2018-11-26,17.83820343017578
2018-11-27,17.920557022094727
2018-11-28,18.225271224975586
2018-11-29,18.398216247558594
2018-11-30,17.89584732055664
2018-12-03,18.060562133789062
2018-12-04,16.907590866088867
2018-12-06,17.722904205322266
2018-12-07,17.755840301513672
2018-12-10,17.12171173095703
2018-12-11,16.866403579711914
2018-12-12,17.286418914794922
2018-12-13,16.72640037536621
2018-12-14,16.36403465270996
2018-12-17,16.018150329589844
2018-12-18,15.754606246948242
2018-12-19,15.013408660888672
2018-12-20,14.848695755004883
2018-12-21,14.338093757629395
2018-12-24,14.099263191223145
2018-12-26,14.32985782623291
2018-12-27,14.20632266998291
2018-12-28,14.585159301757812
2018-12-31,14.46986198425293
2019-01-02,14.889874458312988
2019-01-03,14.848695755004883
2019-01-04,15.194594383239746
2019-01-07,15.194594383239746
2019-01-08,15.276947975158691
2019-01-09,15.153413772583008
2019-01-10,14.832228660583496
2019-01-11,14.914583206176758
2019-01-14,15.054586410522461
2019-01-15,14.889874458312988
2019-01-16,15.161648750305176
2019-01-17,14.996935844421387
2019-01-18,15.005169868469238
2019-01-22,14.774579048156738
2019-01-23,15.136940002441406
2019-01-24,14.980467796325684
2019-01-25,15.416952133178711
2019-01-28,15.482839584350586
2019-01-29,15.524012565612793
2019-01-30,15.491065979003906
2019-01-31,15.359298706054688
2019-02-01,15.880935668945312
2019-02-04,15.972018241882324
2019-02-05,15.930620193481445
2019-02-06,15.76501750946045
2019-02-07,16.12933349609375
2019-02-08,16.096220016479492
2019-02-11,16.344614028930664
2019-02-12,16.493650436401367
2019-02-13,16.535057067871094
2019-02-14,16.468812942504883
2019-02-15,16.940771102905273
2019-02-19,18.033727645874023
2019-02-20,18.13308334350586
2019-02-21,18.174482345581055
2019-02-22,18.224159240722656
2019-02-25,18.6298770904541
2019-02-26,18.6298770904541
2019-02-27,18.381479263305664
2019-02-28,17.92607879638672
2019-03-01,18.36492347717285
2019-03-04,18.340084075927734
2019-03-05,18.257280349731445
2019-03-06,17.8018856048584
2019-03-07,17.14777374267578
2019-03-08,17.06496810913086
2019-03-11,17.19744873046875
2019-03-12,17.338211059570312
2019-03-13,17.371326446533203
2019-03-14,17.31336784362793
2019-03-15,17.429285049438477
2019-03-18,17.735645294189453
2019-03-19,16.443973541259766
2019-03-20,15.922337532043457
2019-03-21,15.847820281982422
2019-03-22,14.953584671020508
2019-03-25,15.193702697753906
2019-03-26,15.723613739013672
2019-03-27,15.624253273010254
2019-03-28,15.715340614318848
2019-03-29,15.566301345825195
2019-04-01,15.947176933288574
2019-04-02,15.723613739013672
2019-04-03,15.73189926147461
2019-04-04,15.914055824279785
2019-04-05,15.798135757446289
2019-04-08,15.798135757446289
2019-04-09,15.375860214233398
2019-04-10,15.305480003356934
2019-04-11,16.054819107055664
2019-04-12,16.14590072631836
2019-04-15,15.822977066040039
2019-04-16,16.344614028930664
2019-04-17,16.236970901489258
2019-04-18,16.17901611328125
2019-04-22,15.880935668945312
2019-04-23,15.649099349975586
2019-04-24,15.408982276916504
2019-04-25,15.201981544494629
2019-04-26,15.524900436401367
2019-04-29,15.789860725402832
2019-04-30,16.029979705810547
2019-05-01,16.437801361083984
2019-05-02,16.546001434326172
2019-05-03,17.170215606689453
2019-05-06,16.52935218811035
2019-05-07,16.296306610107422
2019-05-08,16.371217727661133
2019-05-09,16.36289405822754
2019-05-10,16.79568862915039
2019-05-13,15.855192184448242
2019-05-14,16.138168334960938
2019-05-15,16.312955856323242
2019-05-16,16.33792495727539
2019-05-17,16.05494499206543
2019-05-20,16.329605102539062
2019-05-21,16.512710571289062
2019-05-22,16.312955856323242
2019-05-23,15.863519668579102
2019-05-24,16.188108444213867
2019-05-28,15.76364803314209
2019-05-29,15.89681339263916
2019-05-30,15.87183952331543
2019-05-31,15.405757904052734
2019-06-03,15.955073356628418
2019-06-04,16.437801361083984
2019-06-05,15.996684074401855
2019-06-06,15.538923263549805
2019-06-07,15.880168914794922
2019-06-10,16.071590423583984
2019-06-11,16.263019561767578
2019-06-12,16.146499633789062
2019-06-13,15.97171688079834
2019-06-14,16.296306610107422
2019-06-17,15.87183952331543
2019-06-18,16.16314125061035
2019-06-19,16.33792495727539
2019-06-20,16.304630279541016
2019-06-21,15.996684074401855
2019-06-24,15.980039596557617
2019-06-25,16.404510498046875
2019-06-26,16.204755783081055
2019-06-27,16.546001434326172
2019-06-28,16.0965576171875
2019-07-01,15.771967887878418
2019-07-02,15.96339225769043
2019-07-03,16.10488510131836
2019-07-05,16.22972297668457
2019-07-08,16.246370315551758
2019-07-09,16.21307945251465
2019-07-10,16.05494499206543
2019-07-11,15.93842601776123
2019-07-12,16.0050048828125
2019-07-15,16.05494499206543
2019-07-16,16.15481948852539
2019-07-17,15.946744918823242
2019-07-18,16.146499633789062
2019-07-19,16.138168334960938
2019-07-22,16.013330459594727
2019-07-23,15.730342864990234
2019-07-24,15.880168914794922
2019-07-25,15.813578605651855
2019-07-26,16.471088409423828
2019-07-29,16.52103042602539
2019-07-30,16.763614654541016
2019-07-31,16.81380844116211
2019-08-01,15.759805679321289
2019-08-02,15.575776100158691
2019-08-05,15.190980911254883
2019-08-06,15.282997131347656
2019-08-07,15.00694751739502
2019-08-08,15.467028617858887
2019-08-09,15.199345588684082
2019-08-12,15.316458702087402
2019-08-13,15.584137916564941
2019-08-14,15.082233428955078
2019-08-15,15.124061584472656
2019-08-16,15.458663940429688
2019-08-19,15.667792320251465
2019-08-20,15.475396156311035
2019-08-21,15.37501335144043
2019-08-22,15.383379936218262
2019-08-23,14.914939880371094
2019-08-26,15.383379936218262
2019-08-27,15.048775672912598
2019-08-28,15.37501335144043
2019-08-29,15.458663940429688
2019-08-30,15.41683578491211
2019-09-03,15.232809066772461
2019-09-04,15.37501335144043
2019-09-05,15.809991836547852
2019-09-06,15.475396156311035
2019-09-09,16.29517364501953
2019-09-10,16.65486717224121
2019-09-11,16.797075271606445
2019-09-12,16.74688720703125
2019-09-13,16.847270965576172
2019-09-16,16.972742080688477
2019-09-17,16.947647094726562
2019-09-18,16.964380264282227
2019-09-19,16.721792221069336
2019-09-20,16.40391731262207
2019-09-23,16.725976943969727
2019-09-24,16.546123504638672
2019-09-25,16.74688720703125
2019-09-26,16.48756980895996
2019-09-27,16.57122230529785
2019-09-30,16.470836639404297
2019-10-01,16.111141204833984
2019-10-02,16.30353546142578
2019-10-03,16.17806053161621
2019-10-04,16.270076751708984
2019-10-07,16.278446197509766
2019-10-08,16.161333084106445
2019-10-09,16.194793701171875
2019-10-10,16.161333084106445
2019-10-11,16.37881851196289
2019-10-14,16.28680419921875
2019-10-15,16.50429916381836
2019-10-16,16.4373779296875
2019-10-17,16.546123504638672
2019-10-18,16.62141227722168
2019-10-21,16.721792221069336
2019-10-22,16.889089584350586
2019-10-23,17.650314331054688
2019-10-24,17.24879264831543
2019-10-25,17.2320613861084
2019-10-28,17.332443237304688
2019-10-29,17.24042510986328
2019-10-30,17.14796257019043
2019-10-31,16.929407119750977
2019-11-01,17.080713272094727
2019-11-04,17.349699020385742
2019-11-05,17.265647888183594
2019-11-06,17.223615646362305
2019-11-07,17.35810661315918
2019-11-08,17.44216537475586
2019-11-11,17.30767059326172
2019-11-12,17.105928421020508
2019-11-13,17.026077270507812
2019-11-14,16.878969192504883
2019-11-15,16.828536987304688
2019-11-18,16.77810287475586
2019-11-19,16.979841232299805
2019-11-20,16.77810287475586
2019-11-21,16.719257354736328
2019-11-22,16.761295318603516
2019-11-25,16.975643157958984
2019-11-26,16.904186248779297
2019-11-27,17.072309494018555
2019-11-29,16.828536987304688
2019-12-02,16.88738250732422
2019-12-03,16.82013511657715
2019-12-04,16.89578628540039
2019-12-05,17.047088623046875
2019-12-06,17.173175811767578
2019-12-09,17.089120864868164
2019-12-10,17.164772033691406
2019-12-11,17.173175811767578
2019-12-12,17.509418487548828
2019-12-13,17.618690490722656
2019-12-16,17.66912269592285
2019-12-17,17.770000457763672
2019-12-18,17.887676239013672
2019-12-19,17.971738815307617
2019-12-20,18.316375732421875
2019-12-23,18.07260513305664
2019-12-24,18.030582427978516
2019-12-26,17.711153030395508
2019-12-27,17.803619384765625
2019-12-30,17.870864868164062
2019-12-31,17.795211791992188
2020-01-02,17.635499954223633
2020-01-03,17.366512298583984
2020-01-06,17.341299057006836
2020-01-07,17.341299057006836
2020-01-08,17.324485778808594
2020-01-09,17.164772033691406
2020-01-10,17.24042510986328
2020-01-13,17.53462791442871
2020-01-14,17.400136947631836
2020-01-15,17.366512298583984
2020-01-16,17.517822265625
2020-01-17,17.408544540405273
2020-01-21,17.20680046081543
2020-01-22,17.274045944213867
2020-01-23,17.063901901245117
2020-01-24,16.89578628540039
2020-01-27,16.794918060302734
2020-01-28,17.021875381469727
2020-01-29,16.618391036987305
2020-01-30,16.904186248779297
2020-01-31,16.542736053466797
2020-02-03,16.483898162841797
2020-02-04,16.65201759338379
2020-02-05,17.080713272094727
2020-02-06,17.0130672454834
2020-02-07,16.835494995117188
2020-02-10,16.894685745239258
2020-02-11,16.928510665893555
2020-02-12,16.970788955688477
2020-02-13,17.156814575195312
2020-02-14,16.894685745239258
2020-02-18,16.60718536376953
2020-02-19,16.666379928588867
2020-02-20,16.776308059692383
2020-02-21,16.70020866394043
2020-02-24,16.395795822143555
2020-02-25,15.62631893157959
2020-02-26,15.507936477661133
2020-02-27,14.56088638305664
2020-02-28,14.264933586120605
2020-03-02,14.704630851745605
2020-03-03,14.18883228302002
2020-03-04,14.856840133666992
2020-03-05,14.290299415588379
2020-03-06,13.267148971557617
2020-03-09,11.57598876953125
2020-03-10,11.922677993774414
2020-03-11,11.373050689697266
2020-03-12,10.67967414855957
2020-03-13,11.838118553161621
2020-03-16,10.47673511505127
2020-03-17,11.804296493530273
2020-03-18,10.502102851867676
2020-03-19,11.203934669494629
2020-03-20,10.51055908203125
2020-03-23,10.299162864685059
2020-03-24,10.916436195373535
2020-03-25,11.389962196350098
2020-03-26,12.692153930664062
2020-03-27,11.69437026977539
2020-03-30,11.998779296875
2020-03-31,11.601354598999023
2020-04-01,10.781145095825195
2020-04-02,10.924891471862793
2020-04-03,10.67967414855957
2020-04-06,11.373050689697266
2020-04-07,11.178566932678223
2020-04-08,11.466063499450684
2020-04-09,12.472306251525879
2020-04-13,11.711282730102539
2020-04-14,11.482975006103516
2020-04-15,10.569747924804688
2020-04-16,10.561294555664062
2020-04-17,11.364593505859375
2020-04-20,11.144742965698242
2020-04-21,10.299162864685059
2020-04-22,10.096222877502441
2020-04-23,9.876375198364258
2020-04-24,9.86791706085205
2020-04-27,10.392176628112793
2020-04-28,10.899523735046387
2020-04-29,11.893479347229004
2020-04-30,10.975982666015625
2020-05-01,10.958992958068848
2020-05-04,10.627676010131836
2020-05-05,10.364317893981934
2020-05-06,10.211402893066406
2020-05-07,10.457767486572266
2020-05-08,11.018462181091309
2020-05-11,10.321843147277832
2020-05-12,9.79513168334961
2020-05-13,9.557263374328613
2020-05-14,9.599738121032715
2020-05-15,9.735663414001465
2020-05-18,10.576703071594238
2020-05-19,9.93105411529541
2020-05-20,10.61917781829834
2020-05-21,10.466262817382812
2020-05-22,10.61917781829834
2020-05-26,10.967487335205078
2020-05-27,11.867993354797363
2020-05-28,11.111907958984375
2020-05-29,10.899523735046387
2020-06-01,10.534224510192871
2020-06-02,10.65316104888916
2020-06-03,11.205355644226074
2020-06-04,11.494199752807617
2020-06-05,12.03790283203125
2020-06-08,12.471165657043457
2020-06-09,12.428686141967773
2020-06-10,11.893479347229004
2020-06-11,10.94200325012207
2020-06-12,11.111907958984375
2020-06-15,11.230844497680664
2020-06-16,11.358271598815918
2020-06-17,11.077929496765137
2020-06-18,11.086421012878418
2020-06-19,11.19686222076416
2020-06-22,11.264824867248535
2020-06-23,11.281815528869629
2020-06-24,11.077929496765137
2020-06-25,11.358271598815918
2020-06-26,11.077929496765137
2020-06-29,11.45172119140625
2020-06-30,11.596144676208496
2020-07-01,11.145893096923828
2020-07-02,11.120403289794922
2020-07-06,11.247833251953125
2020-07-07,10.899523735046387
2020-07-08,10.975982666015625
2020-07-09,10.551216125488281
2020-07-10,11.018462181091309
2020-07-13,11.009963989257812
2020-07-14,10.958992958068848
2020-07-15,11.32429313659668
2020-07-16,11.375265121459961
2020-07-17,11.103410720825195
2020-07-20,10.992973327636719
2020-07-21,11.383759498596191
2020-07-22,11.2223482131958
2020-07-23,11.290308952331543
2020-07-24,11.111907958984375
2020-07-27,10.925008773803711
2020-07-28,10.984478950500488
2020-07-29,11.205355644226074
2020-07-30,11.103410720825195
2020-07-31,10.924187660217285
2020-08-03,10.821771621704102
2020-08-04,10.804705619812012
2020-08-05,10.975395202636719
2020-08-06,10.932722091674805
2020-08-07,11.333846092224121
2020-08-10,11.53867244720459
2020-08-11,11.530139923095703
2020-08-12,11.598416328430176
2020-08-13,11.316777229309082
2020-08-14,11.367982864379883
2020-08-17,11.171690940856934
2020-08-18,10.975395202636719
2020-08-19,11.12901782989502
2020-08-20,11.222895622253418
2020-08-21,11.009535789489746
2020-08-24,11.146086692810059
2020-08-25,11.18875789642334
2020-08-26,10.983930587768555
2020-08-27,10.958327293395996
2020-08-28,11.146086692810059
2020-08-31,11.069276809692383
2020-09-01,11.026604652404785
2020-09-02,11.069276809692383
2020-09-03,10.975395202636719
2020-09-04,11.060741424560547
2020-09-08,10.753498077392578
2020-09-09,10.540136337280273
2020-09-10,10.49746322631836
2020-09-11,10.42065143585205
2020-09-14,10.685222625732422
2020-09-15,10.412117004394531
2020-09-16,10.523065567016602
2020-09-17,10.591340065002441
2020-09-18,10.42065143585205
2020-09-21,9.584268569946289
2020-09-22,9.39651107788086
2020-09-23,9.200213432312012
2020-09-24,9.353837013244629
2020-09-25,9.41357707977295
2020-09-28,9.754961013793945
2020-09-29,9.737892150878906
2020-09-30,9.678147315979004
2020-10-01,9.524528503417969
2020-10-02,9.951251983642578
2020-10-05,10.173152923583984
2020-10-06,10.121943473815918
2020-10-07,10.523065567016602
2020-10-08,10.813240051269531
2020-10-09,10.565739631652832
2020-10-12,10.830309867858887
2020-10-13,10.292633056640625
2020-10-14,10.156083106994629
2020-10-15,10.488927841186523
2020-10-16,10.488927841186523
2020-10-19,10.326772689819336
2020-10-20,10.42065143585205
2020-10-21,10.412117004394531
2020-10-22,10.59987735748291
2020-10-23,10.804705619812012
2020-10-26,10.88151741027832
2020-10-27,10.659619331359863
2020-10-28,10.668149948120117
2020-10-29,10.53160285949707
2020-10-30,10.978657722473145
2020-11-02,11.1763916015625
2020-11-03,11.778196334838867
2020-11-04,11.279561996459961
2020-11-05,11.700822830200195
2020-11-06,11.39132308959961
2020-11-09,12.706698417663574
2020-11-10,13.239726066589355
2020-11-11,12.913034439086914
2020-11-12,12.646519660949707
2020-11-13,12.83565616607666
2020-11-16,13.28271198272705
2020-11-17,13.231130599975586
2020-11-18,12.999004364013672
2020-11-19,13.084977149963379
2020-11-20,12.895835876464844
2020-11-23,12.990406036376953
2020-11-24,13.669586181640625
2020-11-25,13.428864479064941
2020-11-27,13.446059226989746
2020-11-30,12.758281707763672
2020-12-01,13.024795532226562
2020-12-02,13.222532272338867
2020-12-03,13.188141822814941
2020-12-04,13.360088348388672
2020-12-07,13.265517234802246
2020-12-08,13.532031059265137
2020-12-09,13.55782413482666
2020-12-10,13.660991668701172
2020-12-11,13.62660026550293
2020-12-14,13.583614349365234
2020-12-15,14.06506061553955
2020-12-16,13.746960639953613
2020-12-17,13.583614349365234
2020-12-18,13.256919860839844
2020-12-21,13.274114608764648
2020-12-22,13.10216999053955
2020-12-23,13.411669731140137
2020-12-24,13.222532272338867
2020-12-28,13.38587760925293
2020-12-29,13.420267105102539
2020-12-30,13.583614349365234
2020-12-31,13.222532272338867
2021-01-04,13.480447769165039
2021-01-05,13.703973770141602
2021-01-06,14.87319564819336
2021-01-07,15.088128089904785
2021-01-08,14.941976547241211
2021-01-11,15.234280586242676
2021-01-12,15.621156692504883
2021-01-13,15.466408729553223
2021-01-14,15.612560272216797
2021-01-15,15.457810401916504
2021-01-19,15.277266502380371
2021-01-20,15.354644775390625
2021-01-21,15.251476287841797
2021-01-22,15.457810401916504
2021-01-25,15.354644775390625
2021-01-26,14.924779891967773
2021-01-27,14.38315486907959
2021-01-28,14.856002807617188
2021-01-29,14.371193885803223
2021-02-01,14.059530258178711
2021-02-02,14.284618377685547
2021-02-03,14.379851341247559
2021-02-04,15.18498420715332
2021-02-05,15.34947395324707
2021-02-08,15.790997505187988
2021-02-09,16.042062759399414
2021-02-10,16.033405303955078
2021-02-11,15.635165214538574
2021-02-12,15.79965591430664
2021-02-16,16.189233779907227
2021-02-17,16.23252296447754
2021-02-18,16.042062759399414
2021-02-19,16.518217086791992
2021-02-22,16.83853530883789
2021-02-23,17.089599609375
2021-02-24,17.254087448120117
2021-02-25,16.639413833618164
2021-02-26,16.275806427001953
2021-03-01,17.063627243041992
2021-03-02,16.544189453125
2021-03-03,17.314687728881836
2021-03-04,17.816816329956055
2021-03-05,18.024593353271484
2021-03-08,18.821067810058594
2021-03-09,18.621952056884766
2021-03-10,19.184675216674805
2021-03-11,19.47037124633789
2021-03-12,19.8253173828125
2021-03-15,19.22796058654785
2021-03-16,18.46611213684082
2021-03-17,18.647918701171875
2021-03-18,18.318941116333008
2021-03-19,18.58732032775879
2021-03-22,17.721582412719727
2021-03-23,17.037654876708984
2021-03-24,16.968395233154297
2021-03-25,17.50515365600586
2021-03-26,17.92070198059082
2021-03-29,17.59172248840332
2021-03-30,17.886075973510742
2021-03-31,17.548439025878906
2021-04-01,17.496492385864258
2021-04-05,17.33200454711914
2021-04-06,17.609041213989258
2021-04-07,17.444551467895508
2021-04-08,17.50515365600586
