Date,GABC
2010-06-08,6.812839031219482
2010-06-09,6.8493194580078125
2010-06-10,7.186769962310791
2010-06-11,7.136608123779297
2010-06-14,7.0089216232299805
2010-06-15,7.054525375366211
2010-06-16,7.059082984924316
2010-06-17,7.11380672454834
2010-06-18,7.118367671966553
2010-06-21,6.986123561859131
2010-06-22,6.940520286560059
2010-06-23,7.0226054191589355
2010-06-24,6.894922256469727
2010-06-25,7.715743541717529
2010-06-28,7.291652202606201
2010-06-29,7.127490043640137
2010-06-30,6.977005481719971
2010-07-01,7.040846824645996
2010-07-02,7.049966812133789
2010-07-06,6.931404113769531
2010-07-07,7.11380672454834
2010-07-08,7.122928142547607
2010-07-09,7.2460503578186035
2010-07-12,7.109247207641602
2010-07-13,7.405658721923828
2010-07-14,7.223249912261963
2010-07-15,7.200450420379639
2010-07-16,7.0226054191589355
2010-07-19,6.995246410369873
2010-07-20,7.18220853805542
2010-07-21,6.908604145050049
2010-07-22,7.159409523010254
2010-07-23,7.2460503578186035
2010-07-26,7.638222694396973
2010-07-27,7.433018207550049
2010-07-28,7.442136764526367
2010-07-29,7.8023881912231445
2010-07-30,7.638222694396973
2010-08-02,7.7203049659729
2010-08-03,7.496859073638916
2010-08-04,7.765902996063232
2010-08-05,7.574379920959473
2010-08-06,7.505393981933594
2010-08-09,7.680156707763672
2010-08-10,7.413419723510742
2010-08-11,7.1328864097595215
2010-08-12,7.022512435913086
2010-08-13,6.902940273284912
2010-08-16,6.999521255493164
2010-08-17,7.2570576667785645
2010-08-18,7.427214622497559
2010-08-19,6.9213361740112305
2010-08-20,6.9949235916137695
2010-08-23,6.9949235916137695
2010-08-24,6.9213361740112305
2010-08-25,7.096095085144043
2010-08-26,6.944331645965576
2010-08-27,7.307643890380859
2010-08-30,6.971924304962158
2010-08-31,7.1926727294921875
2010-09-01,7.399624824523926
2010-09-02,7.505393981933594
2010-09-03,7.597375392913818
2010-09-07,7.326039791107178
2010-09-08,7.464007377624512
2010-09-09,7.49619722366333
2010-09-10,7.537590980529785
2010-09-13,7.767536163330078
2010-09-14,7.606573581695557
2010-09-15,7.785928726196289
2010-09-16,7.611166477203369
2010-09-17,7.813523769378662
2010-09-20,7.960689544677734
2010-09-21,7.7307448387146
2010-09-22,7.601972579956055
2010-09-23,7.381226539611816
2010-09-24,7.928492069244385
2010-09-27,7.7307448387146
2010-09-28,7.905501842498779
2010-09-29,7.818121433258057
2010-09-30,7.891704559326172
2010-10-01,7.767536163330078
2010-10-04,7.680156707763672
2010-10-05,7.933094024658203
2010-10-06,8.006678581237793
2010-10-07,7.988282203674316
2010-10-08,8.204429626464844
2010-10-11,8.094054222106934
2010-10-12,8.149237632751465
2010-10-13,8.209031105041504
2010-10-14,8.126246452331543
2010-10-15,8.0802583694458
2010-10-18,8.19983196258545
2010-10-19,7.923898220062256
2010-10-20,8.107853889465332
2010-10-21,7.795126914978027
2010-10-22,7.850316524505615
2010-10-25,7.99747896194458
2010-10-26,8.094054222106934
2010-10-27,7.845715522766113
2010-10-28,7.79052734375
2010-10-29,7.772131443023682
2010-11-01,7.670958518981934
2010-11-02,7.887106895446777
2010-11-03,8.043465614318848
2010-11-04,8.517154693603516
2010-11-05,8.466564178466797
2010-11-08,8.499004364013672
2010-11-09,8.239492416381836
2010-11-10,8.30437183380127
2010-11-11,8.355348587036133
2010-11-12,8.216325759887695
2010-11-15,8.341443061828613
2010-11-16,8.13754653930664
2010-11-17,7.993882656097412
2010-11-18,8.058761596679688
2010-11-19,8.253393173217773
2010-11-22,8.309006690979004
2010-11-23,8.183883666992188
2010-11-24,8.30437183380127
2010-11-26,8.239492416381836
2010-11-29,8.183883666992188
2010-11-30,8.054126739501953
2010-12-01,8.1746187210083
2010-12-02,8.165349006652832
2010-12-03,8.183883666992188
2010-12-06,7.975346088409424
2010-12-07,8.207054138183594
2010-12-08,8.216325759887695
2010-12-09,8.234857559204102
2010-12-10,8.285834312438965
2010-12-13,8.281200408935547
2010-12-14,8.471200942993164
2010-12-15,8.262665748596191
2010-12-16,8.64266586303711
2010-12-17,8.53144359588623
2010-12-20,8.489737510681152
2010-12-21,8.573151588439941
2010-12-22,8.71681022644043
2010-12-23,8.582418441772461
2010-12-27,8.651930809020996
2010-12-28,8.624128341674805
2010-12-29,8.633398056030273
2010-12-30,8.512908935546875
2010-12-31,8.536080360412598
2011-01-03,8.69363784790039
2011-01-04,8.508272171020508
2011-01-05,8.378517150878906
2011-01-06,8.378517150878906
2011-01-07,8.313639640808105
2011-01-10,8.35071086883545
2011-01-11,8.373885154724121
2011-01-12,8.341443061828613
2011-01-13,8.295105934143066
2011-01-14,8.32754135131836
2011-01-18,8.322906494140625
2011-01-19,8.253393173217773
2011-01-20,8.1746187210083
2011-01-21,7.891934871673584
2011-01-24,8.11436939239502
2011-01-25,8.32754135131836
2011-01-26,8.295105934143066
2011-01-27,8.313639640808105
2011-01-28,8.08193588256836
2011-01-31,7.9336419105529785
2011-02-01,8.197787284851074
2011-02-02,8.068031311035156
2011-02-03,8.165349006652832
2011-02-04,8.068031311035156
2011-02-07,8.207054138183594
2011-02-08,8.197714805603027
2011-02-09,8.1416597366333
2011-02-10,8.136987686157227
2011-02-11,8.253767967224121
2011-02-14,8.277118682861328
2011-02-15,8.179023742675781
2011-02-16,8.230411529541016
2011-02-17,8.249094009399414
2011-02-18,8.197714805603027
2011-02-22,8.048239707946777
2011-02-23,8.04356861114502
2011-02-24,8.04356861114502
2011-02-25,8.062251091003418
2011-02-28,8.0715970993042
2011-03-01,7.940803050994873
2011-03-02,7.908104419708252
2011-03-03,7.959488868713379
2011-03-04,7.88942289352417
2011-03-07,7.707252025604248
2011-03-08,7.884749889373779
2011-03-09,7.894092082977295
2011-03-10,7.618501663208008
2011-03-11,7.637182712554932
2011-03-14,7.660543918609619
2011-03-15,7.637182712554932
2011-03-16,7.567122459411621
2011-03-17,7.590473175048828
2011-03-18,7.609158039093018
2011-03-21,7.828696250915527
2011-03-22,7.833370208740234
2011-03-23,7.894092082977295
2011-03-24,7.852052688598633
2011-03-25,7.894092082977295
2011-03-28,7.86606502532959
2011-03-29,7.950146675109863
2011-03-30,7.940803050994873
2011-03-31,8.029558181762695
2011-04-01,8.0715970993042
2011-04-04,8.015538215637207
2011-04-05,7.982845306396484
2011-04-06,8.066923141479492
2011-04-07,7.992186546325684
2011-04-08,7.805344581604004
2011-04-11,7.707252025604248
2011-04-12,7.5717902183532715
2011-04-13,7.529751300811768
2011-04-14,7.669882774353027
2011-04-15,7.683897495269775
2011-04-18,7.609158039093018
2011-04-19,7.744620323181152
2011-04-20,7.730606555938721
2011-04-21,7.772647380828857
2011-04-25,7.8006696701049805
2011-04-26,8.001526832580566
2011-04-27,8.048239707946777
2011-04-28,8.057579040527344
2011-04-29,8.151002883911133
2011-05-02,8.057579040527344
2011-05-03,8.062251091003418
2011-05-04,7.856723308563232
2011-05-05,7.735278606414795
2011-05-06,7.838916778564453
2011-05-09,7.876606464385986
2011-05-10,8.074460983276367
2011-05-11,7.890739440917969
2011-05-12,8.083881378173828
2011-05-13,7.853048801422119
2011-05-16,7.782383918762207
2011-05-17,7.848337650299072
2011-05-18,7.999085426330566
2011-05-19,7.937847137451172
2011-05-20,7.918999671936035
2011-05-23,7.918999671936035
2011-05-24,7.834205627441406
2011-05-25,7.886022567749023
2011-05-26,7.886022567749023
2011-05-27,7.961399555206299
2011-05-31,8.277029991149902
2011-06-01,7.820070743560791
2011-06-02,7.848337650299072
2011-06-03,7.58452844619751
2011-06-06,7.5798187255859375
2011-06-07,7.631638526916504
2011-06-08,7.6080851554870605
2011-06-09,7.575108051300049
2011-06-10,7.490312576293945
2011-06-13,7.457335948944092
2011-06-14,7.603372097015381
2011-06-15,7.424356937408447
2011-06-16,7.575108051300049
2011-06-17,7.655189514160156
2011-06-20,7.791806221008301
2011-06-21,7.966109752655029
2011-06-22,7.777672290802002
2011-06-23,7.758835792541504
2011-06-24,7.838916778564453
2011-06-27,8.027356147766113
2011-06-28,7.980244159698486
2011-06-29,7.876606464385986
2011-06-30,7.810654163360596
2011-07-01,7.838916778564453
2011-07-05,7.881316184997559
2011-07-06,7.947269916534424
2011-07-07,8.069747924804688
2011-07-08,8.01793098449707
2011-07-11,7.900157928466797
2011-07-12,7.984957218170166
2011-07-13,8.083881378173828
2011-07-14,7.980244159698486
2011-07-15,8.135700225830078
2011-07-18,7.9943766593933105
2011-07-19,8.206364631652832
2011-07-20,8.079171180725098
2011-07-21,8.211075782775879
2011-07-22,8.178098678588867
2011-07-25,7.999085426330566
2011-07-26,8.060330390930176
2011-07-27,7.848337650299072
2011-07-28,7.928421497344971
2011-07-29,7.900157928466797
2011-08-01,7.838916778564453
2011-08-02,7.739987850189209
2011-08-03,8.022643089294434
2011-08-04,7.9519758224487305
2011-08-05,7.857763767242432
2011-08-08,7.468199729919434
2011-08-09,8.309082984924316
2011-08-10,7.482450485229492
2011-08-11,7.876763343811035
2011-08-12,7.43494176864624
2011-08-15,7.686732292175293
2011-08-16,7.477701663970947
2011-08-17,7.406442642211914
2011-08-18,7.064383029937744
2011-08-19,6.983619689941406
2011-08-22,7.107138633728027
2011-08-23,7.729488372802734
2011-08-24,8.009781837463379
2011-08-25,7.496702194213867
2011-08-26,7.648723602294922
2011-08-29,7.919521808624268
2011-08-30,7.85775899887085
2011-08-31,7.4872002601623535
2011-09-01,7.230657577514648
2011-09-02,7.092888355255127
2011-09-06,7.097636699676514
2011-09-07,7.396936893463135
2011-09-08,7.225910663604736
2011-09-09,7.078633785247803
2011-09-12,7.192651748657227
2011-09-13,7.5299577713012695
2011-09-14,7.691483020782471
2011-09-15,7.719984531402588
2011-09-16,7.929023265838623
2011-09-19,7.719984531402588
2011-09-20,7.5062055587768555
2011-09-21,7.17365026473999
2011-09-22,7.164148807525635
2011-09-23,7.4872002601623535
2011-09-26,7.639226913452148
2011-09-27,7.848256587982178
2011-09-28,7.482450485229492
2011-09-29,7.643977165222168
2011-09-30,7.65822696685791
2011-10-03,7.325676441192627
2011-10-04,7.962276458740234
2011-10-05,8.028786659240723
2011-10-06,7.952772617340088
2011-10-07,7.634471416473389
2011-10-10,8.014537811279297
2011-10-11,8.076294898986816
2011-10-12,8.138054847717285
2011-10-13,8.133302688598633
2011-10-14,8.176061630249023
2011-10-17,7.848256587982178
2011-10-18,8.242568016052246
2011-10-19,8.038289070129395
2011-10-20,8.019288063049316
2011-10-21,8.024038314819336
2011-10-24,8.223567962646484
2011-10-25,8.014537811279297
2011-10-26,8.152305603027344
2011-10-27,8.546618461608887
2011-10-28,8.584627151489258
2011-10-31,8.252074241638184
2011-11-01,7.853008270263672
2011-11-02,8.119053840637207
2011-11-03,8.304330825805664
2011-11-04,8.261571884155273
2011-11-07,8.176061630249023
2011-11-08,8.463443756103516
2011-11-09,7.9461541175842285
2011-11-10,8.104215621948242
2011-11-11,8.34369945526123
2011-11-14,8.046738624572754
2011-11-15,8.319751739501953
2011-11-16,8.185640335083008
2011-11-17,8.223958015441895
2011-11-18,8.386804580688477
2011-11-21,8.34369945526123
2011-11-22,8.415545463562012
2011-11-23,7.989264488220215
2011-11-25,7.903045654296875
2011-11-28,8.204800605773926
2011-11-29,8.070688247680664
2011-11-30,8.61192512512207
2011-12-01,8.458656311035156
2011-12-02,8.52092170715332
2011-12-05,8.856202125549316
2011-12-06,9.167531967163086
2011-12-07,8.904099464416504
2011-12-08,8.492183685302734
2011-12-09,8.837045669555664
2011-12-12,8.597558975219727
2011-12-13,8.568816184997559
2011-12-14,8.860991477966309
2011-12-15,8.93762493133545
2011-12-16,8.746040344238281
2011-12-19,8.607135772705078
2011-12-20,9.042998313903809
2011-12-21,9.090897560119629
2011-12-22,9.076529502868652
2011-12-23,9.038209915161133
2011-12-27,9.00947380065918
2011-12-28,8.707722663879395
2011-12-29,8.947205543518066
2011-12-30,8.712510108947754
2012-01-03,8.99510383605957
2012-01-04,8.875362396240234
2012-01-05,8.942413330078125
2012-01-06,8.894519805908203
2012-01-09,8.899309158325195
2012-01-10,8.942413330078125
2012-01-11,8.99510383605957
2012-01-12,8.99510383605957
2012-01-13,8.913681030273438
2012-01-17,8.96157455444336
2012-01-18,9.004685401916504
2012-01-19,9.019052505493164
2012-01-20,9.177114486694336
2012-01-23,9.191481590270996
2012-01-24,9.244169235229492
2012-01-25,9.426180839538574
2012-01-26,9.488446235656738
2012-01-27,9.555503845214844
2012-01-30,9.526764869689941
2012-01-31,9.646505355834961
2012-02-01,9.914731979370117
2012-02-02,9.953051567077637
2012-02-03,10.297906875610352
2012-02-06,10.345803260803223
2012-02-07,10.240434646606445
2012-02-08,10.389892578125
2012-02-09,10.30793285369873
2012-02-10,10.303109169006348
2012-02-13,10.447748184204102
2012-02-14,10.452569961547852
2012-02-15,10.389892578125
2012-02-16,10.471855163574219
2012-02-17,10.481497764587402
2012-02-21,10.385071754455566
2012-02-22,10.317571640014648
2012-02-23,10.29828929901123
2012-02-24,10.211504936218262
2012-02-27,10.095795631408691
2012-02-28,9.907761573791504
2012-02-29,9.44010066986084
2012-03-01,9.334025382995605
2012-03-02,8.885648727416992
2012-03-05,9.092958450317383
2012-03-06,8.914575576782227
2012-03-07,8.967609405517578
2012-03-08,9.1990327835083
2012-03-09,9.41599178314209
2012-03-12,9.560629844665527
2012-03-13,9.999366760253906
2012-03-14,9.907761573791504
2012-03-15,10.04276180267334
2012-03-16,10.009010314941406
2012-03-19,10.197039604187012
2012-03-20,10.076507568359375
2012-03-21,9.975262641906738
2012-03-22,9.710092544555664
2012-03-23,9.859549522399902
2012-03-26,10.018654823303223
2012-03-27,9.902941703796387
2012-03-28,9.719736099243164
2012-03-29,9.628127098083496
2012-03-30,9.367781639099121
2012-04-02,9.642592430114746
2012-04-03,9.435273170471191
2012-04-04,9.271352767944336
2012-04-05,9.1990327835083
2012-04-09,8.996536254882812
2012-04-10,8.818146705627441
2012-04-11,9.020641326904297
2012-04-12,9.145997047424316
2012-04-13,8.895292282104492
2012-04-16,9.064035415649414
2012-04-17,9.227960586547852
2012-04-18,8.972431182861328
2012-04-19,8.822972297668457
2012-04-20,8.982074737548828
2012-04-23,8.794042587280273
2012-04-24,8.986896514892578
2012-04-25,9.155643463134766
2012-04-26,9.112250328063965
2012-04-27,9.372598648071289
2012-04-30,9.179746627807617
2012-05-01,9.22314167022705
2012-05-02,9.22314167022705
2012-05-03,9.261710166931152
2012-05-04,9.049568176269531
2012-05-07,8.953146934509277
2012-05-08,9.210616111755371
2012-05-09,9.196043014526367
2012-05-10,9.215472221374512
2012-05-11,9.094025611877441
2012-05-14,9.040589332580566
2012-05-15,9.103740692138672
2012-05-16,9.030874252319336
2012-05-17,8.889993667602539
2012-05-18,8.953147888183594
2012-05-21,9.26405143737793
2012-05-22,9.191181182861328
2012-05-23,9.094025611877441
2012-05-24,8.977433204650879
2012-05-25,8.894852638244629
2012-05-29,8.953147888183594
2012-05-30,8.90456771850586
2012-05-31,8.894852638244629
2012-06-01,8.715109825134277
2012-06-04,8.851131439208984
2012-06-05,8.953147888183594
2012-06-06,9.176607131958008
2012-06-07,9.171751976013184
2012-06-08,9.341781616210938
2012-06-11,8.962864875793457
2012-06-12,9.074591636657715
2012-06-13,8.928857803344727
2012-06-14,9.191181182861328
2012-06-15,9.487519264221191
2012-06-18,9.26405143737793
2012-06-19,9.710982322692871
2012-06-20,9.5652437210083
2012-06-21,9.13288688659668
2012-06-22,9.618682861328125
2012-06-25,9.477800369262695
2012-06-26,9.618682861328125
2012-06-27,9.876151084899902
2012-06-28,9.710982322692871
2012-06-29,9.958736419677734
2012-07-02,10.104471206665039
2012-07-03,10.318222045898438
2012-07-05,10.114188194274902
2012-07-06,9.949018478393555
2012-07-09,10.06075382232666
2012-07-10,10.06075382232666
2012-07-11,10.085041999816895
2012-07-12,10.099616050720215
2012-07-13,10.289076805114746
2012-07-16,10.18220043182373
2012-07-17,10.245352745056152
2012-07-18,10.410521507263184
2012-07-19,10.148194313049316
2012-07-20,9.900440216064453
2012-07-23,9.803282737731934
2012-07-24,9.599250793457031
2012-07-25,9.900440216064453
2012-07-26,9.953879356384277
2012-07-27,10.26964282989502
2012-07-30,10.26964282989502
2012-07-31,9.885866165161133
2012-08-01,9.64783000946045
2012-08-02,9.672117233276367
2012-08-03,10.216207504272461
2012-08-06,10.376518249511719
2012-08-07,10.488249778747559
2012-08-08,10.307332038879395
2012-08-09,10.361119270324707
2012-08-10,10.219319343566895
2012-08-13,10.150863647460938
2012-08-14,10.05307388305664
2012-08-15,10.336668968200684
2012-08-16,10.366008758544922
2012-08-17,10.674057006835938
2012-08-20,10.766959190368652
2012-08-21,11.099452018737793
2012-08-22,11.070113182067871
2012-08-23,11.050556182861328
2012-08-24,11.094558715820312
2012-08-27,11.030999183654785
2012-08-28,11.172798156738281
2012-08-29,11.319485664367676
2012-08-30,11.040777206420898
2012-08-31,11.246139526367188
2012-09-04,11.348821640014648
2012-09-05,11.40749740600586
2012-09-06,11.725325584411621
2012-09-07,11.627533912658691
2012-09-10,11.319485664367676
2012-09-11,11.255921363830566
2012-09-12,11.358604431152344
2012-09-13,11.549299240112305
2012-09-14,11.881791114807129
2012-09-17,11.72043228149414
2012-09-18,11.779109954833984
2012-09-19,11.749772071838379
2012-09-20,11.676427841186523
2012-09-21,11.867125511169434
2012-09-24,12.170279502868652
2012-09-25,12.062708854675293
2012-09-26,12.02847957611084
2012-09-27,12.02847957611084
2012-09-28,11.793781280517578
2012-10-01,11.676427841186523
2012-10-02,11.695984840393066
2012-10-03,11.637312889099121
2012-10-04,11.759550094604492
2012-10-05,11.784001350402832
2012-10-08,11.656869888305664
2012-10-09,11.642202377319336
2012-10-10,11.681318283081055
2012-10-11,11.544407844543457
2012-10-12,11.53951644897461
2012-10-15,11.588415145874023
2012-10-16,11.534629821777344
2012-10-17,11.578636169433594
2012-10-18,10.99188232421875
2012-10-19,10.634937286376953
2012-10-22,10.659382820129395
2012-10-23,10.766959190368652
2012-10-24,10.713170051574707
2012-10-25,10.85986042022705
2012-10-26,10.8158540725708
2012-10-31,11.026106834411621
2012-11-01,11.177684783935547
2012-11-02,10.908758163452148
2012-11-05,10.938094139099121
2012-11-06,11.065225601196289
2012-11-07,10.538775444030762
2012-11-08,10.341975212097168
2012-11-09,10.450216293334961
2012-11-12,10.642099380493164
2012-11-13,10.637178421020508
2012-11-14,10.100893020629883
2012-11-15,9.830286979675293
2012-11-16,10.022172927856445
2012-11-19,10.351815223693848
2012-11-20,10.450216293334961
2012-11-21,10.440375328063965
2012-11-23,10.627340316772461
2012-11-26,10.519099235534668
2012-11-27,10.371498107910156
2012-11-28,10.55353832244873
2012-11-29,10.730660438537598
2012-11-30,10.627340316772461
2012-12-03,10.720817565917969
2012-12-04,10.67653751373291
2012-12-05,10.833983421325684
2012-12-06,10.858583450317383
2012-12-07,10.858583450317383
2012-12-10,10.88318157196045
2012-12-11,10.897942543029785
2012-12-12,10.701139450073242
2012-12-13,10.528938293457031
2012-12-14,10.514181137084961
2012-12-17,10.858583450317383
2012-12-18,11.055383682250977
2012-12-19,10.893025398254395
2012-12-20,11.183308601379395
2012-12-21,11.040627479553223
2012-12-24,10.956985473632812
2012-12-26,10.897942543029785
2012-12-27,10.75033950805664
2012-12-28,10.450216293334961
2012-12-31,10.686376571655273
2013-01-02,11.325989723205566
2013-01-03,11.23742961883545
2013-01-04,11.296469688415527
2013-01-07,11.109506607055664
2013-01-08,11.045543670654297
2013-01-09,11.055383682250977
2013-01-10,11.006181716918945
2013-01-11,10.878260612487793
2013-01-14,10.789700508117676
2013-01-15,10.686376571655273
2013-01-16,10.661778450012207
2013-01-17,10.799539566040039
2013-01-18,10.819221496582031
2013-01-22,10.730660438537598
2013-01-23,10.686376571655273
2013-01-24,10.666699409484863
2013-01-25,10.597817420959473
2013-01-28,10.86842155456543
2013-01-29,11.025866508483887
2013-01-30,10.986505508422852
2013-01-31,10.986505508422852
2013-02-01,11.060304641723633
2013-02-04,10.833983421325684
2013-02-05,10.902861595153809
2013-02-06,10.907814025878906
2013-02-07,10.897909164428711
2013-02-08,10.897909164428711
2013-02-11,10.769112586975098
2013-02-12,10.848372459411621
2013-02-13,10.783973693847656
2013-02-14,10.759208679199219
2013-02-15,10.848372459411621
2013-02-19,10.85827922821045
2013-02-20,10.907814025878906
2013-02-21,11.170358657836914
2013-02-22,11.219891548156738
2013-02-25,10.73939323425293
2013-02-26,10.917720794677734
2013-02-27,10.878097534179688
2013-02-28,10.779020309448242
2013-03-01,10.719579696655273
2013-03-04,10.818652153015137
2013-03-05,10.912768363952637
2013-03-06,10.878097534179688
2013-03-07,10.96230697631836
2013-03-08,10.996984481811523
2013-03-11,10.947443008422852
2013-03-12,10.952396392822266
2013-03-13,11.011842727661133
2013-03-14,11.289243698120117
2013-03-15,11.705347061157227
2013-03-18,11.497293472290039
2013-03-19,11.289243698120117
2013-03-20,11.229799270629883
2013-03-21,11.076239585876465
2013-03-22,11.41308307647705
2013-03-25,11.507204055786133
2013-03-26,11.561689376831055
2013-03-27,11.388313293457031
2013-03-28,11.398222923278809
2013-04-01,11.001937866210938
2013-04-02,10.947443008422852
2013-04-03,10.897909164428711
2013-04-04,10.902860641479492
2013-04-05,10.749298095703125
2013-04-08,10.873141288757324
2013-04-09,10.5462064743042
2013-04-10,10.83846664428711
2013-04-11,10.888002395629883
2013-04-12,10.774068832397461
2013-04-15,10.120193481445312
2013-04-16,10.387688636779785
2013-04-17,10.140007972717285
2013-04-18,10.209359169006348
2013-04-19,10.283663749694824
2013-04-22,10.224218368530273
2013-04-23,10.44713306427002
2013-04-24,10.585835456848145
2013-04-25,10.600692749023438
2013-04-26,10.328246116638184
2013-04-29,10.427319526672363
2013-04-30,10.561062812805176
2013-05-01,9.887373924255371
2013-05-02,10.035980224609375
2013-05-03,10.224218368530273
2013-05-06,10.372825622558594
2013-05-07,10.5462064743042
2013-05-08,10.785663604736328
2013-05-09,10.700854301452637
2013-05-10,10.705841064453125
2013-05-13,10.740766525268555
2013-05-14,10.85051441192627
2013-05-15,10.865482330322266
2013-05-16,10.725798606872559
2013-05-17,10.820582389831543
2013-05-20,11.084988594055176
2013-05-21,11.224674224853516
2013-05-22,10.960270881652832
2013-05-23,10.910380363464355
2013-05-24,10.965259552001953
2013-05-28,11.299503326416016
2013-05-29,11.099953651428223
2013-05-30,11.209709167480469
2013-05-31,10.905393600463867
2013-06-03,11.319457054138184
2013-06-04,11.060044288635254
2013-06-05,10.910380363464355
2013-06-06,10.980222702026367
2013-06-07,11.050065994262695
2013-06-10,11.089975357055664
2013-06-11,10.875460624694824
2013-06-12,10.85051441192627
2013-06-13,11.040088653564453
2013-06-14,10.790653228759766
2013-06-17,10.970242500305176
2013-06-18,11.264582633972168
2013-06-19,10.990199089050293
2013-06-20,10.675909996032715
2013-06-21,10.875460624694824
2013-06-24,10.80561637878418
2013-06-25,10.925347328186035
2013-06-26,10.950291633605957
2013-06-27,11.035100936889648
2013-06-28,11.234651565551758
2013-07-01,11.414243698120117
2013-07-02,11.404267311096191
2013-07-03,11.553929328918457
2013-07-05,11.928084373474121
2013-07-08,11.958016395568848
2013-07-09,11.838290214538574
2013-07-10,11.938060760498047
2013-07-11,12.312220573425293
2013-07-12,12.21743392944336
2013-07-15,12.461883544921875
2013-07-16,12.556670188903809
2013-07-17,12.471858024597168
2013-07-18,12.591588973999023
2013-07-19,12.581609725952148
2013-07-22,12.93082332611084
2013-07-23,12.940800666809082
2013-07-24,12.71630573272705
2013-07-25,13.28502082824707
2013-07-26,13.185247421264648
2013-07-29,13.050548553466797
2013-07-30,14.043313980102539
2013-07-31,13.803854942321777
2013-08-01,13.644214630126953
2013-08-02,13.684118270874023
2013-08-05,13.524483680725098
2013-08-06,13.554418563842773
2013-08-07,13.78015422821045
2013-08-08,13.845369338989258
2013-08-09,13.579499244689941
2013-08-12,13.609596252441406
2013-08-13,13.429004669189453
2013-08-14,13.26346206665039
2013-08-15,12.716675758361816
2013-08-16,12.566179275512695
2013-08-19,12.445783615112305
2013-08-20,12.88723087310791
2013-08-21,12.68657398223877
2013-08-22,12.937393188476562
2013-08-23,12.716675758361816
2013-08-26,12.591261863708496
2013-08-27,12.039449691772461
2013-08-28,12.210009574890137
2013-08-29,12.375554084777832
2013-08-30,11.974239349365234
2013-09-03,12.129749298095703
2013-09-04,11.949156761169434
2013-09-05,11.91905403137207
2013-09-06,11.788628578186035
2013-09-09,12.245124816894531
2013-09-10,12.440766334533691
2013-09-11,12.280238151550293
2013-09-12,11.949156761169434
