Date,SDRL
2023-02-23,39.20000076293945
2023-02-24,39.25
2023-02-27,41.369998931884766
2023-02-28,41.529998779296875
2023-03-01,42.720001220703125
2023-03-02,43.900001525878906
2023-03-03,43.650001525878906
2023-03-06,43.849998474121094
2023-03-07,42.310001373291016
2023-03-08,39.959999084472656
2023-03-09,39.290000915527344
2023-03-10,39.099998474121094
2023-03-13,37.0099983215332
2023-03-14,37.040000915527344
2023-03-15,36.09000015258789
2023-03-16,35.79999923706055
2023-03-17,34.349998474121094
2023-03-20,35.880001068115234
2023-03-21,37.630001068115234
2023-03-22,36.68000030517578
2023-03-23,37.29999923706055
2023-03-24,37.7400016784668
2023-03-27,38.04999923706055
2023-03-28,39.36000061035156
2023-03-29,39.7400016784668
2023-03-30,39.630001068115234
2023-03-31,40.15999984741211
2023-04-03,41.619998931884766
2023-04-04,38.36000061035156
2023-04-05,38.220001220703125
2023-04-06,38.54999923706055
2023-04-10,38.79999923706055
2023-04-11,37.81999969482422
2023-04-12,37.380001068115234
2023-04-13,36.970001220703125
2023-04-14,36.970001220703125
2023-04-17,37.0
2023-04-18,37.279998779296875
2023-04-19,36.540000915527344
2023-04-20,35.75
2023-04-21,35.11000061035156
2023-04-24,36.040000915527344
2023-04-25,35.529998779296875
2023-04-26,34.70000076293945
2023-04-27,34.849998474121094
2023-04-28,36.380001068115234
2023-05-01,36.22999954223633
2023-05-02,35.380001068115234
2023-05-03,34.77000045776367
2023-05-04,34.689998626708984
2023-05-05,37.16999816894531
2023-05-08,37.06999969482422
2023-05-09,37.18000030517578
2023-05-10,37.02000045776367
2023-05-11,36.209999084472656
2023-05-12,36.810001373291016
2023-05-15,35.470001220703125
2023-05-16,35.43000030517578
2023-05-17,35.970001220703125
2023-05-18,36.36000061035156
2023-05-19,36.959999084472656
2023-05-22,37.81999969482422
2023-05-23,38.209999084472656
2023-05-24,38.060001373291016
2023-05-25,36.7599983215332
2023-05-26,37.36000061035156
2023-05-30,36.45000076293945
2023-05-31,35.45000076293945
2023-06-01,36.349998474121094
2023-06-02,37.83000183105469
2023-06-05,37.04999923706055
2023-06-06,36.08000183105469
2023-06-07,36.11000061035156
2023-06-08,36.59000015258789
2023-06-09,37.439998626708984
2023-06-12,36.36000061035156
2023-06-13,36.900001525878906
2023-06-14,37.209999084472656
2023-06-15,37.58000183105469
2023-06-16,38.619998931884766
2023-06-20,37.79999923706055
2023-06-21,38.689998626708984
2023-06-22,38.88999938964844
2023-06-23,38.0
2023-06-26,39.619998931884766
2023-06-27,38.77000045776367
2023-06-28,38.15999984741211
2023-06-29,40.84000015258789
2023-06-30,41.27000045776367
2023-07-03,41.040000915527344
2023-07-05,40.779998779296875
2023-07-06,39.7400016784668
2023-07-07,41.70000076293945
2023-07-10,41.79999923706055
2023-07-11,43.349998474121094
2023-07-12,44.15999984741211
2023-07-13,45.099998474121094
2023-07-14,44.470001220703125
2023-07-17,44.189998626708984
2023-07-18,45.66999816894531
2023-07-19,46.849998474121094
2023-07-20,45.88999938964844
2023-07-21,46.45000076293945
2023-07-24,46.5099983215332
2023-07-25,46.2599983215332
2023-07-26,46.25
2023-07-27,45.77000045776367
2023-07-28,46.59000015258789
2023-07-31,48.90999984741211
2023-08-01,47.66999816894531
2023-08-02,46.939998626708984
2023-08-03,47.0
2023-08-04,46.84000015258789
2023-08-07,46.310001373291016
2023-08-08,46.09000015258789
2023-08-09,47.470001220703125
2023-08-10,47.56999969482422
2023-08-11,48.0
2023-08-14,47.869998931884766
2023-08-15,49.0099983215332
2023-08-16,48.86000061035156
2023-08-17,48.689998626708984
2023-08-18,50.04999923706055
2023-08-21,48.68000030517578
2023-08-22,48.83000183105469
2023-08-23,48.529998779296875
2023-08-24,47.93000030517578
2023-08-25,48.47999954223633
2023-08-28,48.380001068115234
2023-08-29,48.439998626708984
2023-08-30,48.7400016784668
2023-08-31,48.650001525878906
2023-09-01,50.209999084472656
2023-09-05,48.689998626708984
2023-09-06,48.33000183105469
2023-09-07,46.560001373291016
2023-09-08,46.959999084472656
2023-09-11,46.68000030517578
2023-09-12,48.220001220703125
2023-09-13,47.2599983215332
2023-09-14,47.290000915527344
2023-09-15,47.689998626708984
2023-09-18,47.439998626708984
2023-09-19,46.4900016784668
2023-09-20,46.029998779296875
2023-09-21,45.369998931884766
2023-09-22,44.58000183105469
2023-09-25,45.25
2023-09-26,45.0
2023-09-27,46.380001068115234
2023-09-28,45.970001220703125
2023-09-29,44.790000915527344
2023-10-02,44.11000061035156
2023-10-03,43.939998626708984
2023-10-04,42.869998931884766
2023-10-05,42.06999969482422
2023-10-06,42.029998779296875
2023-10-09,42.63999938964844
2023-10-10,42.75
2023-10-11,42.810001373291016
2023-10-12,43.09000015258789
2023-10-13,43.150001525878906
2023-10-16,42.04999923706055
2023-10-17,42.630001068115234
2023-10-18,42.2400016784668
2023-10-19,41.939998626708984
2023-10-20,40.77000045776367
2023-10-23,40.81999969482422
2023-10-24,41.439998626708984
2023-10-25,40.279998779296875
2023-10-26,39.529998779296875
2023-10-27,39.849998474121094
2023-10-30,39.63999938964844
2023-10-31,39.52000045776367
2023-11-01,41.040000915527344
2023-11-02,42.43000030517578
2023-11-03,41.650001525878906
2023-11-06,40.72999954223633
2023-11-07,39.34000015258789
2023-11-08,39.45000076293945
2023-11-09,39.79999923706055
2023-11-10,40.41999816894531
2023-11-13,40.709999084472656
2023-11-14,41.33000183105469
2023-11-15,41.81999969482422
2023-11-16,40.040000915527344
2023-11-17,41.83000183105469
2023-11-20,42.75
2023-11-21,41.7400016784668
2023-11-22,41.81999969482422
2023-11-24,43.27000045776367
2023-11-27,42.56999969482422
2023-11-28,44.970001220703125
2023-11-29,44.66999816894531
2023-11-30,44.380001068115234
2023-12-01,44.31999969482422
2023-12-04,42.959999084472656
2023-12-05,41.380001068115234
2023-12-06,40.16999816894531
2023-12-07,40.27000045776367
2023-12-08,41.119998931884766
2023-12-11,40.58000183105469
2023-12-12,39.869998931884766
2023-12-13,41.279998779296875
2023-12-14,44.209999084472656
2023-12-15,44.11000061035156
2023-12-18,44.29999923706055
2023-12-19,44.880001068115234
2023-12-20,43.81999969482422
2023-12-21,44.880001068115234
2023-12-22,46.65999984741211
2023-12-26,48.0099983215332
2023-12-27,47.33000183105469
2023-12-28,47.150001525878906
2023-12-29,47.279998779296875
2024-01-02,47.150001525878906
2024-01-03,46.599998474121094
2024-01-04,46.529998779296875
2024-01-05,46.97999954223633
2024-01-08,45.54999923706055
2024-01-09,44.56999969482422
2024-01-10,44.2599983215332
2024-01-11,44.720001220703125
2024-01-12,45.790000915527344
2024-01-16,44.439998626708984
2024-01-17,44.56999969482422
2024-01-18,45.5099983215332
2024-01-19,45.43000030517578
2024-01-22,45.84000015258789
2024-01-23,45.439998626708984
2024-01-24,45.84000015258789
2024-01-25,46.119998931884766
2024-01-26,46.2599983215332
2024-01-29,45.40999984741211
2024-01-30,44.20000076293945
2024-01-31,43.220001220703125
2024-02-01,43.31999969482422
2024-02-02,42.900001525878906
2024-02-05,41.560001373291016
2024-02-06,43.34000015258789
2024-02-07,42.869998931884766
2024-02-08,43.790000915527344
2024-02-09,43.83000183105469
2024-02-12,43.83000183105469
2024-02-13,43.310001373291016
2024-02-14,42.86000061035156
2024-02-15,42.65999984741211
2024-02-16,42.5
2024-02-20,41.279998779296875
2024-02-21,42.209999084472656
2024-02-22,43.689998626708984
2024-02-23,42.88999938964844
2024-02-26,43.040000915527344
2024-02-27,43.06999969482422
2024-02-28,42.290000915527344
2024-02-29,42.20000076293945
2024-03-01,44.29999923706055
2024-03-04,44.58000183105469
2024-03-05,44.130001068115234
2024-03-06,44.279998779296875
2024-03-07,45.86000061035156
2024-03-08,46.72999954223633
2024-03-11,46.95000076293945
2024-03-12,47.290000915527344
2024-03-13,48.11000061035156
2024-03-14,48.689998626708984
2024-03-15,48.88999938964844
2024-03-18,49.61000061035156
2024-03-19,49.97999954223633
2024-03-20,49.970001220703125
2024-03-21,50.02000045776367
2024-03-22,49.459999084472656
2024-03-25,49.869998931884766
2024-03-26,49.56999969482422
2024-03-27,50.02000045776367
2024-03-28,50.29999923706055
2024-04-01,50.439998626708984
2024-04-02,51.290000915527344
2024-04-03,53.34000015258789
2024-04-04,52.310001373291016
2024-04-05,53.15999984741211
2024-04-08,52.869998931884766
2024-04-09,52.52000045776367
2024-04-10,52.91999816894531
2024-04-11,52.58000183105469
2024-04-12,51.54999923706055
2024-04-15,51.31999969482422
2024-04-16,51.15999984741211
2024-04-17,49.810001373291016
2024-04-18,48.91999816894531
2024-04-19,49.68000030517578
2024-04-22,49.95000076293945
2024-04-23,50.77000045776367
2024-04-24,49.70000076293945
2024-04-25,49.189998626708984
2024-04-26,50.18000030517578
2024-04-29,50.22999954223633
2024-04-30,48.54999923706055
2024-05-01,48.220001220703125
2024-05-02,48.84000015258789
2024-05-03,49.9900016784668
2024-05-06,50.59000015258789
2024-05-07,51.040000915527344
2024-05-08,51.2400016784668
2024-05-09,51.84000015258789
2024-05-10,50.15999984741211
2024-05-13,50.7400016784668
2024-05-14,51.619998931884766
2024-05-15,50.9900016784668
2024-05-16,52.5099983215332
2024-05-17,52.380001068115234
2024-05-20,52.189998626708984
2024-05-21,52.119998931884766
2024-05-22,50.65999984741211
2024-05-23,50.88999938964844
2024-05-24,50.56999969482422
2024-05-28,52.369998931884766
2024-05-29,50.79999923706055
2024-05-30,50.7400016784668
2024-05-31,51.869998931884766
2024-06-03,50.11000061035156
2024-06-04,48.720001220703125
2024-06-05,49.52000045776367
2024-06-06,49.31999969482422
2024-06-07,48.880001068115234
2024-06-10,51.83000183105469
2024-06-11,51.22999954223633
2024-06-12,51.290000915527344
2024-06-13,49.40999984741211
2024-06-14,47.380001068115234
2024-06-17,49.08000183105469
2024-06-18,49.15999984741211
2024-06-20,48.84000015258789
2024-06-21,48.47999954223633
2024-06-24,48.7599983215332
2024-06-25,48.849998474121094
2024-06-26,50.540000915527344
2024-06-27,51.279998779296875
2024-06-28,51.5
2024-07-01,50.290000915527344
2024-07-02,50.95000076293945
2024-07-03,51.84000015258789
2024-07-05,51.7599983215332
2024-07-08,51.02000045776367
2024-07-09,50.11000061035156
2024-07-10,51.0
2024-07-11,52.34000015258789
2024-07-12,52.93000030517578
2024-07-15,54.72999954223633
2024-07-16,54.81999969482422
2024-07-17,53.369998931884766
2024-07-18,53.58000183105469
2024-07-19,52.75
2024-07-22,53.95000076293945
2024-07-23,54.66999816894531
2024-07-24,53.65999984741211
2024-07-25,55.34000015258789
2024-07-26,55.060001373291016
2024-07-29,53.54999923706055
2024-07-30,53.02000045776367
2024-07-31,55.0099983215332
2024-08-01,52.9900016784668
2024-08-02,49.779998779296875
2024-08-05,46.959999084472656
2024-08-06,44.369998931884766
2024-08-07,43.88999938964844
2024-08-08,45.04999923706055
2024-08-09,44.59000015258789
2024-08-12,45.04999923706055
2024-08-13,44.56999969482422
2024-08-14,44.43000030517578
2024-08-15,44.619998931884766
2024-08-16,44.869998931884766
2024-08-19,44.689998626708984
2024-08-20,42.849998474121094
2024-08-21,42.59000015258789
2024-08-22,42.06999969482422
2024-08-23,43.540000915527344
2024-08-26,43.45000076293945
2024-08-27,43.38999938964844
2024-08-28,42.72999954223633
2024-08-29,43.2599983215332
2024-08-30,43.119998931884766
2024-09-03,40.75
2024-09-04,40.0
2024-09-05,39.75
2024-09-06,38.189998626708984
2024-09-09,37.91999816894531
2024-09-10,36.7599983215332
2024-09-11,37.20000076293945
2024-09-12,38.58000183105469
2024-09-13,38.9900016784668
2024-09-16,39.779998779296875
2024-09-17,41.150001525878906
2024-09-18,40.79999923706055
2024-09-19,41.56999969482422
2024-09-20,41.7599983215332
2024-09-23,41.16999816894531
2024-09-24,41.369998931884766
2024-09-25,40.18000030517578
2024-09-26,39.150001525878906
2024-09-27,40.380001068115234
2024-09-30,39.7400016784668
2024-10-01,39.790000915527344
2024-10-02,39.86000061035156
2024-10-03,40.16999816894531
2024-10-04,40.220001220703125
2024-10-07,40.0
2024-10-08,38.75
2024-10-09,37.84000015258789
2024-10-10,37.939998626708984
2024-10-11,38.349998474121094
2024-10-14,37.65999984741211
2024-10-15,36.540000915527344
2024-10-16,36.95000076293945
2024-10-17,37.65999984741211
2024-10-18,36.900001525878906
2024-10-21,36.06999969482422
2024-10-22,35.95000076293945
2024-10-23,35.18000030517578
2024-10-24,38.630001068115234
2024-10-25,39.099998474121094
2024-10-28,37.93000030517578
2024-10-29,37.599998474121094
2024-10-30,37.900001525878906
2024-10-31,39.349998474121094
2024-11-01,38.81999969482422
2024-11-04,39.7400016784668
2024-11-05,39.540000915527344
2024-11-06,42.099998474121094
2024-11-07,40.75
2024-11-08,40.13999938964844
2024-11-11,39.939998626708984
2024-11-12,39.16999816894531
2024-11-13,39.63999938964844
2024-11-14,41.61000061035156
2024-11-15,40.099998474121094
2024-11-18,40.34000015258789
2024-11-19,39.869998931884766
2024-11-20,40.68000030517578
2024-11-21,40.310001373291016
2024-11-22,41.61000061035156
2024-11-25,40.54999923706055
2024-11-26,39.869998931884766
2024-11-27,40.22999954223633
2024-11-29,40.63999938964844
2024-12-02,39.93000030517578
2024-12-03,40.45000076293945
2024-12-04,40.18000030517578
2024-12-05,39.9900016784668
2024-12-06,38.369998931884766
2024-12-09,39.029998779296875
2024-12-10,38.7599983215332
2024-12-11,39.959999084472656
2024-12-12,38.52000045776367
2024-12-13,38.25
2024-12-16,37.619998931884766
2024-12-17,37.310001373291016
2024-12-18,36.599998474121094
2024-12-19,36.18000030517578
2024-12-20,36.31999969482422
2024-12-23,35.66999816894531
2024-12-24,35.95000076293945
2024-12-26,36.709999084472656
2024-12-27,36.599998474121094
2024-12-30,38.349998474121094
2024-12-31,38.93000030517578
2025-01-02,39.13999938964844
2025-01-03,38.7400016784668
2025-01-06,37.81999969482422
2025-01-07,38.45000076293945
2025-01-08,37.79999923706055
2025-01-10,36.63999938964844
2025-01-13,36.88999938964844
2025-01-14,37.709999084472656
2025-01-15,38.5099983215332
2025-01-16,37.75
2025-01-17,37.52000045776367
2025-01-21,37.900001525878906
2025-01-22,37.560001373291016
2025-01-23,37.849998474121094
2025-01-24,37.75
2025-01-27,36.560001373291016
2025-01-28,35.97999954223633
2025-01-29,36.2400016784668
2025-01-30,36.47999954223633
2025-01-31,36.15999984741211
2025-02-03,35.119998931884766
2025-02-04,36.09000015258789
2025-02-05,35.7599983215332
2025-02-06,34.75
2025-02-07,32.869998931884766
2025-02-10,32.68000030517578
2025-02-11,32.77000045776367
2025-02-12,31.93000030517578
2025-02-13,31.280000686645508
2025-02-14,31.139999389648438
2025-02-18,31.219999313354492
2025-02-19,30.280000686645508
2025-02-20,31.18000030517578
2025-02-21,29.68000030517578
2025-02-24,28.68000030517578
2025-02-25,28.149999618530273
2025-02-26,27.540000915527344
2025-02-27,26.010000228881836
2025-02-28,25.469999313354492
2025-03-03,23.31999969482422
2025-03-04,23.139999389648438
2025-03-05,23.459999084472656
2025-03-06,24.450000762939453
2025-03-07,25.020000457763672
2025-03-10,23.219999313354492
2025-03-11,23.93000030517578
2025-03-12,24.18000030517578
2025-03-13,23.65999984741211
2025-03-14,24.68000030517578
2025-03-17,24.59000015258789
2025-03-18,24.959999084472656
2025-03-19,25.030000686645508
2025-03-20,25.1200008392334
2025-03-21,25.170000076293945
2025-03-24,25.920000076293945
2025-03-25,25.100000381469727
2025-03-26,25.440000534057617
2025-03-27,25.40999984741211
2025-03-28,25.229999542236328
2025-03-31,25.0
2025-04-01,25.610000610351562
2025-04-02,25.18000030517578
2025-04-03,22.299999237060547
2025-04-04,19.239999771118164
2025-04-07,20.079999923706055
2025-04-08,18.8700008392334
2025-04-09,21.15999984741211
2025-04-10,18.739999771118164
2025-04-11,19.860000610351562
2025-04-14,19.010000228881836
2025-04-15,18.959999084472656
2025-04-16,19.3700008392334
2025-04-17,20.8799991607666
2025-04-21,20.1200008392334
2025-04-22,20.450000762939453
2025-04-23,20.479999542236328
2025-04-24,20.600000381469727
2025-04-25,20.6200008392334
2025-04-28,20.110000610351562
2025-04-29,21.0
2025-04-30,20.540000915527344
2025-05-01,22.389999389648438
2025-05-02,22.5
2025-05-05,22.469999313354492
2025-05-06,22.969999313354492
2025-05-07,22.8799991607666
2025-05-08,23.809999465942383
2025-05-09,23.93000030517578
2025-05-12,24.520000457763672
2025-05-13,24.690000534057617
2025-05-14,25.149999618530273
2025-05-15,24.829999923706055
2025-05-16,24.209999084472656
2025-05-19,23.860000610351562
2025-05-20,23.790000915527344
2025-05-21,23.239999771118164
2025-05-22,22.81999969482422
2025-05-23,23.06999969482422
2025-05-27,23.989999771118164
2025-05-28,23.670000076293945
2025-05-29,24.1299991607666
2025-05-30,23.200000762939453
2025-06-02,23.760000228881836
2025-06-03,24.920000076293945
2025-06-04,24.479999542236328
2025-06-05,24.5
2025-06-06,25.170000076293945
2025-06-09,27.040000915527344
2025-06-10,27.459999084472656
2025-06-11,28.079999923706055
2025-06-12,28.469999313354492
2025-06-13,29.15999984741211
2025-06-16,29.100000381469727
2025-06-17,28.559999465942383
2025-06-18,28.469999313354492
2025-06-20,28.010000228881836
2025-06-23,26.649999618530273
2025-06-24,26.09000015258789
2025-06-25,25.899999618530273
2025-06-26,25.739999771118164
2025-06-27,26.059999465942383
2025-06-30,26.25
2025-07-01,27.239999771118164
2025-07-02,28.979999542236328
2025-07-03,29.110000610351562
2025-07-07,29.190000534057617
2025-07-08,30.239999771118164
2025-07-09,30.649999618530273
2025-07-10,30.920000076293945
2025-07-11,30.5
2025-07-14,29.690000534057617
2025-07-15,28.770000457763672
2025-07-16,27.719999313354492
2025-07-17,28.729999542236328
2025-07-18,28.15999984741211
2025-07-21,27.969999313354492
2025-07-22,29.420000076293945
2025-07-23,30.6299991607666
2025-07-24,30.3799991607666
2025-07-25,30.229999542236328
2025-07-28,31.030000686645508
2025-07-29,30.56999969482422
2025-07-30,29.770000457763672
2025-07-31,29.15999984741211
2025-08-01,27.799999237060547
2025-08-04,28.040000915527344
2025-08-05,29.790000915527344
2025-08-06,29.639999389648438
2025-08-07,28.170000076293945
2025-08-08,29.18000030517578
2025-08-11,28.440000534057617
2025-08-12,28.829999923706055
2025-08-13,29.030000686645508
2025-08-14,29.010000228881836
2025-08-15,29.010000228881836
2025-08-18,29.209999084472656
2025-08-19,28.600000381469727
2025-08-20,29.190000534057617
2025-08-21,29.100000381469727
2025-08-22,31.3700008392334
2025-08-25,31.399999618530273
2025-08-26,30.950000762939453
2025-08-27,31.969999313354492
2025-08-28,31.700000762939453
2025-08-29,31.90999984741211
2025-09-02,32.290000915527344
2025-09-03,32.779998779296875
2025-09-04,32.7400016784668
2025-09-05,32.7599983215332
2025-09-08,32.66999816894531
2025-09-09,31.90999984741211
2025-09-10,32.47999954223633
2025-09-11,33.65999984741211
2025-09-12,32.779998779296875
2025-09-15,33.0099983215332
2025-09-16,34.029998779296875
2025-09-17,33.790000915527344
2025-09-18,33.13999938964844
2025-09-19,31.010000228881836
