Date,FCNCA
2010-04-16,185.50100708007812
2010-04-19,187.73252868652344
2010-04-20,192.81198120117188
2010-04-21,191.12193298339844
2010-04-22,194.1191864013672
2010-04-23,193.2694549560547
2010-04-26,194.03515625
2010-04-27,190.5056610107422
2010-04-28,193.4562225341797
2010-04-29,195.14627075195312
2010-04-30,192.34512329101562
2010-05-03,194.10049438476562
2010-05-04,192.14903259277344
2010-05-05,190.54307556152344
2010-05-06,183.33473205566406
2010-05-07,184.36183166503906
2010-05-10,191.4114227294922
2010-05-11,191.69143676757812
2010-05-12,192.34512329101562
2010-05-13,191.53282165527344
2010-05-14,189.32919311523438
2010-05-17,189.693359375
2010-05-18,188.04067993164062
2010-05-19,186.08920288085938
2010-05-20,179.64659118652344
2010-05-21,181.17788696289062
2010-05-24,177.47108459472656
2010-05-25,178.93698120117188
2010-05-26,181.93417358398438
2010-05-27,189.50660705566406
2010-05-28,186.7427978515625
2010-06-01,187.30307006835938
2010-06-02,190.47764587402344
2010-06-03,189.8053741455078
2010-06-04,186.13592529296875
2010-06-07,184.20309448242188
2010-06-08,183.75494384765625
2010-06-09,182.25169372558594
2010-06-10,187.62049865722656
2010-06-11,186.0238800048828
2010-06-14,182.97999572753906
2010-06-15,190.2349090576172
2010-06-16,192.34512329101562
2010-06-17,190.5497283935547
2010-06-18,197.927490234375
2010-06-21,197.02987670898438
2010-06-22,189.73629760742188
2010-06-23,186.75332641601562
2010-06-24,183.8079071044922
2010-06-25,184.35960388183594
2010-06-28,184.13514709472656
2010-06-29,179.8057098388672
2010-06-30,179.8431396484375
2010-07-01,177.5428009033203
2010-07-02,175.719482421875
2010-07-06,171.71728515625
2010-07-07,177.1220245361328
2010-07-08,179.1792449951172
2010-07-09,180.6099853515625
2010-07-12,180.43222045898438
2010-07-13,186.50088500976562
2010-07-14,183.26553344726562
2010-07-15,181.07745361328125
2010-07-16,175.9251708984375
2010-07-19,176.2991485595703
2010-07-20,176.72938537597656
2010-07-21,174.54122924804688
2010-07-22,182.5081329345703
2010-07-23,181.90965270996094
2010-07-26,183.27490234375
2010-07-27,184.4998016357422
2010-07-28,181.18026733398438
2010-07-29,180.4229278564453
2010-07-30,176.73870849609375
2010-08-02,180.41354370117188
2010-08-03,182.12469482421875
2010-08-04,183.46188354492188
2010-08-05,179.05767822265625
2010-08-06,178.23480224609375
2010-08-09,181.4047088623047
2010-08-10,176.95376586914062
2010-08-11,172.28773498535156
2010-08-12,171.2591552734375
2010-08-13,169.05233764648438
2010-08-16,165.99468994140625
2010-08-17,165.88238525390625
2010-08-18,165.78895568847656
2010-08-19,165.61129760742188
2010-08-20,162.3199005126953
2010-08-23,158.0558624267578
2010-08-24,162.4694061279297
2010-08-25,163.54476928710938
2010-08-26,162.58160400390625
2010-08-27,161.6839599609375
2010-08-30,158.6543731689453
2010-08-31,157.06466674804688
2010-09-01,165.44300842285156
2010-09-02,167.04200744628906
2010-09-03,171.5863494873047
2010-09-07,170.43626403808594
2010-09-08,170.00607299804688
2010-09-09,170.2305908203125
2010-09-10,169.73492431640625
2010-09-13,171.52105712890625
2010-09-14,169.91265869140625
2010-09-15,169.2487335205078
2010-09-16,170.897216796875
2010-09-17,171.87132263183594
2010-09-20,172.74237060546875
2010-09-21,172.5269317626953
2010-09-22,171.4029998779297
2010-09-23,170.13856506347656
2010-09-24,172.71426391601562
2010-09-27,172.33963012695312
2010-09-28,174.55938720703125
2010-09-29,172.33963012695312
2010-09-30,173.52915954589844
2010-10-01,176.0580596923828
2010-10-04,174.49386596679688
2010-10-05,177.47238159179688
2010-10-06,176.92909240722656
2010-10-07,175.39295959472656
2010-10-08,175.39295959472656
2010-10-11,174.02554321289062
2010-10-12,176.1142578125
2010-10-13,180.28219604492188
2010-10-14,177.72520446777344
2010-10-15,175.1027069091797
2010-10-18,176.75112915039062
2010-10-19,174.55001831054688
2010-10-20,176.4232940673828
2010-10-21,175.24317932128906
2010-10-22,175.14952087402344
2010-10-25,174.50326538085938
2010-10-26,173.39796447753906
2010-10-27,174.02554321289062
2010-10-28,175.11204528808594
2010-10-29,174.62496948242188
2010-11-01,171.90878295898438
2010-11-02,173.9974365234375
2010-11-03,175.04649353027344
2010-11-04,180.76931762695312
2010-11-05,182.6424560546875
2010-11-08,178.0249786376953
2010-11-09,173.29502868652344
2010-11-10,177.7345428466797
2010-11-11,174.51258850097656
2010-11-12,171.3561248779297
2010-11-15,174.06297302246094
2010-11-16,170.73800659179688
2010-11-17,172.4238739013672
2010-11-18,169.85755920410156
2010-11-19,168.82720947265625
2010-11-22,167.20689392089844
2010-11-23,166.97276306152344
2010-11-24,171.83383178710938
2010-11-26,167.8531494140625
2010-11-29,166.4950408935547
2010-11-30,162.87034606933594
2010-12-01,167.38490295410156
2010-12-02,169.52035522460938
2010-12-03,172.04920959472656
2010-12-06,174.7092742919922
2010-12-07,172.27401733398438
2010-12-08,175.82391357421875
2010-12-09,175.94557189941406
2010-12-10,176.14234924316406
2010-12-13,174.02554321289062
2010-12-14,174.2128448486328
2010-12-15,174.2128448486328
2010-12-16,175.68580627441406
2010-12-17,175.96717834472656
2010-12-20,176.9240264892578
2010-12-21,180.2826690673828
2010-12-22,185.8082733154297
2010-12-23,182.4028778076172
2010-12-27,183.8944854736328
2010-12-28,183.0782928466797
2010-12-29,183.04071044921875
2010-12-30,180.1419219970703
2010-12-31,177.3556671142578
2011-01-03,181.06138610839844
2011-01-04,179.85110473632812
2011-01-05,180.96746826171875
2011-01-06,180.70480346679688
2011-01-07,178.2750244140625
2011-01-10,178.87545776367188
2011-01-11,178.94113159179688
2011-01-12,180.10438537597656
2011-01-13,179.10995483398438
2011-01-14,183.40663146972656
2011-01-18,182.42160034179688
2011-01-19,181.0238494873047
2011-01-20,182.32774353027344
2011-01-21,183.46286010742188
2011-01-24,186.69009399414062
2011-01-25,186.32427978515625
2011-01-26,187.12167358398438
2011-01-27,188.90411376953125
2011-01-28,187.6282958984375
2011-01-31,188.72592163085938
2011-02-01,188.7447052001953
2011-02-02,185.9208526611328
2011-02-03,185.87400817871094
2011-02-04,186.1178741455078
2011-02-07,186.42747497558594
2011-02-08,185.50811767578125
2011-02-09,182.73121643066406
2011-02-10,183.82888793945312
2011-02-11,187.90977478027344
2011-02-14,186.896484375
2011-02-15,187.61891174316406
2011-02-16,188.56640625
2011-02-17,190.0581512451172
2011-02-18,190.9024658203125
2011-02-22,187.53440856933594
2011-02-23,188.25680541992188
2011-02-24,187.75022888183594
2011-02-25,189.5045928955078
2011-02-28,189.5045928955078
2011-03-01,189.64532470703125
2011-03-02,189.51394653320312
2011-03-03,194.51426696777344
2011-03-04,193.30397033691406
2011-03-07,193.17266845703125
2011-03-08,192.0000762939453
2011-03-09,194.30789184570312
2011-03-10,192.45973205566406
2011-03-11,192.7787322998047
2011-03-14,192.31900024414062
2011-03-15,186.5493927001953
2011-03-16,183.6693878173828
2011-03-17,187.8035125732422
2011-03-18,186.7605743408203
2011-03-21,189.11886596679688
2011-03-22,188.4141845703125
2011-03-23,186.037109375
2011-03-24,186.34715270996094
2011-03-25,186.037109375
2011-03-28,186.037109375
2011-03-29,186.037109375
2011-03-30,187.8880157470703
2011-03-31,188.46119689941406
2011-04-01,189.04380798339844
2011-04-04,188.59275817871094
2011-04-05,188.5082244873047
2011-04-06,190.26522827148438
2011-04-07,190.5376434326172
2011-04-08,190.98867797851562
2011-04-11,190.7349090576172
2011-04-12,191.20481872558594
2011-04-13,190.7349090576172
2011-04-14,190.75381469726562
2011-04-15,191.2987518310547
2011-04-18,190.26522827148438
2011-04-19,186.60079956054688
2011-04-20,189.21287536621094
2011-04-21,188.45175170898438
2011-04-25,185.980712890625
2011-04-26,187.91629028320312
2011-04-27,189.47593688964844
2011-04-28,188.71487426757812
2011-04-29,187.92562866210938
2011-05-02,188.2920379638672
2011-05-03,187.91629028320312
2011-05-04,188.32028198242188
2011-05-05,187.67193603515625
2011-05-06,187.0518035888672
2011-05-09,185.23838806152344
2011-05-10,186.4599151611328
2011-05-11,186.50685119628906
2011-05-12,186.33779907226562
2011-05-13,184.15794372558594
2011-05-16,184.04510498046875
2011-05-17,185.14447021484375
2011-05-18,186.40350341796875
2011-05-19,183.87600708007812
2011-05-20,184.88136291503906
2011-05-23,181.1512908935547
2011-05-24,180.2117156982422
2011-05-25,178.5204315185547
2011-05-26,178.6894989013672
2011-05-27,180.2398223876953
2011-05-31,183.7727508544922
2011-06-01,177.60899353027344
2011-06-02,176.10565185546875
2011-06-03,175.2600555419922
2011-06-06,175.70166015625
2011-06-07,172.892333984375
2011-06-08,172.78897094726562
2011-06-09,173.5594482421875
2011-06-10,170.28965759277344
2011-06-13,168.13807678222656
2011-06-14,168.01588439941406
2011-06-15,169.42527770996094
2011-06-16,170.37579345703125
2011-06-17,171.75933837890625
2011-06-20,173.1804656982422
2011-06-21,174.87457275390625
2011-06-22,174.28155517578125
2011-06-23,171.77810668945312
2011-06-24,169.406494140625
2011-06-27,170.95936584472656
2011-06-28,172.32403564453125
2011-06-29,176.2580108642578
2011-06-30,176.20150756835938
2011-07-01,178.97792053222656
2011-07-05,176.37094116210938
2011-07-06,178.5167694091797
2011-07-07,180.00376892089844
2011-07-08,176.33328247070312
2011-07-11,174.31919860839844
2011-07-12,175.39212036132812
2011-07-13,175.74981689453125
2011-07-14,173.2934112548828
2011-07-15,172.97341918945312
2011-07-18,172.3898468017578
2011-07-19,173.72633361816406
2011-07-20,173.3780975341797
2011-07-21,177.0391082763672
2011-07-22,174.7615966796875
2011-07-25,174.50747680664062
2011-07-26,171.8534393310547
2011-07-27,169.18055725097656
2011-07-28,169.50999450683594
2011-07-29,169.51939392089844
2011-08-01,167.731201171875
2011-08-02,164.4278106689453
2011-08-03,163.6089630126953
2011-08-04,156.0703887939453
2011-08-05,155.48692321777344
2011-08-08,140.42848205566406
2011-08-09,143.2801513671875
2011-08-10,142.11318969726562
2011-08-11,143.3837432861328
2011-08-12,142.3013916015625
2011-08-15,146.3294677734375
2011-08-16,144.03311157226562
2011-08-17,145.4165802001953
2011-08-18,137.56747436523438
2011-08-19,135.30865478515625
2011-08-22,136.0145263671875
2011-08-23,144.37188720703125
2011-08-24,144.70132446289062
2011-08-25,142.65907287597656
2011-08-26,145.17190551757812
2011-08-29,150.42356872558594
2011-08-30,149.3035125732422
2011-08-31,149.642333984375
2011-09-01,144.73898315429688
2011-09-02,140.42848205566406
2011-09-06,140.96499633789062
2011-09-07,150.00936889648438
2011-09-08,145.42601013183594
2011-09-09,139.94857788085938
2011-09-12,142.90370178222656
2011-09-13,145.3507080078125
2011-09-14,144.92721557617188
2011-09-15,147.91651916503906
2011-09-16,145.8230743408203
2011-09-19,142.68292236328125
2011-09-20,142.00396728515625
2011-09-21,133.31907653808594
2011-09-22,130.80133056640625
2011-09-23,132.74386596679688
2011-09-26,137.27960205078125
2011-09-27,140.41029357910156
2011-09-28,135.12962341308594
2011-09-29,138.09996032714844
2011-09-30,135.3559112548828
2011-10-03,131.5746612548828
2011-10-04,137.2041778564453
2011-10-05,142.24916076660156
2011-10-06,145.879638671875
2011-10-07,139.66537475585938
2011-10-10,141.44760131835938
2011-10-11,144.60653686523438
2011-10-12,148.5199432373047
2011-10-13,145.73822021484375
2011-10-14,147.63357543945312
2011-10-17,142.39064025878906
2011-10-18,150.23619079589844
2011-10-19,148.45391845703125
2011-10-20,148.33135986328125
2011-10-21,150.87744140625
2011-10-24,153.39512634277344
2011-10-25,149.08575439453125
2011-10-26,154.3192901611328
2011-10-27,159.88296508789062
2011-10-28,159.7321014404297
2011-10-31,153.7535400390625
2011-11-01,146.36996459960938
2011-11-02,154.47023010253906
2011-11-03,157.00682067871094
2011-11-04,153.93276977539062
2011-11-07,156.6013946533203
2011-11-08,161.82553100585938
2011-11-09,153.40467834472656
2011-11-10,160.96739196777344
2011-11-11,161.32565307617188
2011-11-14,157.72352600097656
2011-11-15,157.2520294189453
2011-11-16,154.65879821777344
2011-11-17,152.6125946044922
2011-11-18,156.4976806640625
2011-11-21,151.8204803466797
2011-11-22,152.62191772460938
2011-11-23,149.55728149414062
2011-11-25,150.66998291015625
2011-11-28,152.54653930664062
2011-11-29,150.7360382080078
2011-11-30,161.87257385253906
2011-12-01,159.920654296875
2011-12-02,160.73165893554688
2011-12-05,162.03294372558594
2011-12-06,162.17437744140625
2011-12-07,163.5606231689453
2011-12-08,159.24172973632812
2011-12-09,164.40927124023438
2011-12-12,163.1927947998047
2011-12-13,160.56190490722656
2011-12-14,159.37371826171875
2011-12-15,161.744873046875
2011-12-16,162.50999450683594
2011-12-19,159.4115447998047
2011-12-20,166.19418334960938
2011-12-21,167.29945373535156
2011-12-22,170.27508544921875
2011-12-23,168.9053192138672
2011-12-27,168.3291015625
2011-12-28,165.4196319580078
2011-12-29,167.2899932861328
2011-12-30,165.3061981201172
2012-01-03,169.36825561523438
2012-01-04,167.47891235351562
2012-01-05,168.0551300048828
2012-01-06,167.99847412109375
2012-01-09,170.0389404296875
2012-01-10,173.2035369873047
2012-01-11,174.5355682373047
2012-01-12,175.69749450683594
2012-01-13,173.14691162109375
2012-01-17,171.06863403320312
2012-01-18,172.8446044921875
2012-01-19,169.45321655273438
2012-01-20,171.88107299804688
2012-01-23,170.50181579589844
2012-01-24,169.8972930908203
2012-01-25,169.67994689941406
2012-01-26,166.0430450439453
2012-01-27,167.12937927246094
2012-01-30,166.5248565673828
2012-01-31,167.0255126953125
2012-02-01,170.50181579589844
2012-02-02,169.38711547851562
2012-02-03,174.61109924316406
2012-02-06,174.21438598632812
2012-02-07,172.87294006347656
2012-02-08,171.04971313476562
2012-02-09,169.132080078125
2012-02-10,169.83108520507812
2012-02-13,171.3614044189453
2012-02-14,169.47216796875
2012-02-15,168.38584899902344
2012-02-16,170.2656707763672
2012-02-17,170.08619689941406
2012-02-21,168.81088256835938
2012-02-22,165.36288452148438
2012-02-23,168.66920471191406
2012-02-24,168.14962768554688
2012-02-27,168.8864288330078
2012-02-28,167.59231567382812
2012-02-29,166.40200805664062
2012-03-01,168.14022827148438
2012-03-02,166.34536743164062
2012-03-05,162.47222900390625
2012-03-06,156.7097625732422
2012-03-07,159.60989379882812
2012-03-08,160.14833068847656
2012-03-09,160.59239196777344
2012-03-12,160.32781982421875
2012-03-13,166.515380859375
2012-03-14,168.2440948486328
2012-03-15,169.10520935058594
2012-03-16,171.13018798828125
2012-03-19,173.01324462890625
2012-03-20,172.65365600585938
2012-03-21,172.71041870117188
2012-03-22,173.04159545898438
2012-03-23,173.4768829345703
2012-03-26,176.42919921875
2012-03-27,173.25924682617188
2012-03-28,174.35693359375
2012-03-29,173.2404022216797
2012-03-30,172.87132263183594
2012-04-02,172.8144989013672
2012-04-03,172.03860473632812
2012-04-04,168.10218811035156
2012-04-05,168.0075225830078
2012-04-09,164.12789916992188
2012-04-10,161.43109130859375
2012-04-11,164.83758544921875
2012-04-12,165.88790893554688
2012-04-13,162.2353515625
2012-04-16,163.7872314453125
2012-04-17,165.06475830078125
2012-04-18,161.92311096191406
2012-04-19,161.998779296875
2012-04-20,163.43711853027344
2012-04-23,162.19760131835938
2012-04-24,164.17518615722656
2012-04-25,165.10250854492188
2012-04-26,164.48748779296875
2012-04-27,165.59457397460938
2012-04-30,163.9858856201172
2012-05-01,162.2353515625
2012-05-02,161.3364715576172
2012-05-03,160.89170837402344
2012-05-04,161.60133361816406
2012-05-07,163.56011962890625
2012-05-08,162.9923553466797
2012-05-09,161.70550537109375
2012-05-10,164.08059692382812
2012-05-11,162.85992431640625
2012-05-14,161.06207275390625
2012-05-15,159.67103576660156
2012-05-16,160.2766571044922
2012-05-17,158.1664581298828
2012-05-18,156.1320037841797
2012-05-21,156.2645263671875
2012-05-22,156.77545166015625
2012-05-23,156.1320037841797
2012-05-24,156.1320037841797
2012-05-25,157.86363220214844
2012-05-29,160.0022430419922
2012-05-30,157.7312469482422
2012-05-31,159.4439239501953
2012-06-01,153.3973388671875
2012-06-04,155.18580627441406
2012-06-05,155.54534912109375
2012-06-06,157.29586791992188
2012-06-07,157.90155029296875
2012-06-08,158.0245361328125
2012-06-11,156.71873474121094
2012-06-12,157.07827758789062
2012-06-13,154.79779052734375
2012-06-14,155.4709014892578
2012-06-15,156.67483520507812
2012-06-18,157.60386657714844
2012-06-19,159.16807556152344
2012-06-20,158.31484985351562
2012-06-21,155.3477020263672
2012-06-22,157.36691284179688
2012-06-25,154.73146057128906
2012-06-26,155.94485473632812
2012-06-27,155.88796997070312
2012-06-28,155.36660766601562
2012-06-29,157.98304748535156
2012-07-02,157.4901123046875
2012-07-03,160.39097595214844
2012-07-05,158.74148559570312
2012-07-06,158.31484985351562
2012-07-09,158.58978271484375
2012-07-10,158.51394653320312
2012-07-11,159.83169555664062
2012-07-12,158.32437133789062
2012-07-13,161.44325256347656
2012-07-16,157.85037231445312
2012-07-17,159.2628936767578
2012-07-18,156.62745666503906
2012-07-19,155.793212890625
2012-07-20,155.28125
2012-07-23,154.7598876953125
2012-07-24,153.47056579589844
2012-07-25,154.82627868652344
2012-07-26,155.16751098632812
2012-07-27,157.1013946533203
2012-07-30,154.82627868652344
2012-07-31,155.74578857421875
2012-08-01,155.51829528808594
2012-08-02,154.31427001953125
2012-08-03,155.85008239746094
2012-08-06,154.6460723876953
2012-08-07,157.3573455810547
2012-08-08,157.76499938964844
2012-08-09,157.96412658691406
2012-08-10,154.248046875
2012-08-13,155.0253143310547
2012-08-14,154.31427001953125
2012-08-15,157.2625732421875
2012-08-16,156.40943908691406
2012-08-17,158.05894470214844
2012-08-20,157.57537841796875
2012-08-21,158.125244140625
2012-08-22,155.38555908203125
2012-08-23,153.48959350585938
2012-08-24,156.40943908691406
2012-08-27,154.71249389648438
2012-08-28,157.6228485107422
2012-08-29,158.0778045654297
2012-08-30,156.4662628173828
2012-08-31,156.55157470703125
2012-09-04,156.34310913085938
2012-09-05,155.48036193847656
2012-09-06,158.0778045654297
2012-09-07,158.67510986328125
2012-09-10,158.18209838867188
2012-09-11,159.1490936279297
2012-09-12,158.4855194091797
2012-09-13,160.2139892578125
2012-09-14,161.46759033203125
2012-09-17,159.59664916992188
2012-09-18,159.16928100585938
2012-09-19,157.07994079589844
2012-09-20,155.79783630371094
2012-09-21,156.70957946777344
2012-09-24,155.80735778808594
2012-09-25,155.75038146972656
2012-09-26,153.0911865234375
2012-09-27,153.8604278564453
2012-09-28,154.7057647705078
2012-10-01,156.1967315673828
2012-10-02,157.24139404296875
2012-10-03,157.08944702148438
2012-10-04,157.95370483398438
2012-10-05,157.70680236816406
2012-10-08,158.87489318847656
2012-10-09,158.02015686035156
2012-10-10,157.37437438964844
2012-10-11,158.8843994140625
2012-10-12,157.03248596191406
2012-10-15,156.98500061035156
2012-10-16,157.87771606445312
2012-10-17,159.0743408203125
2012-10-18,158.52345275878906
2012-10-19,158.23855590820312
2012-10-22,160.05252075195312
2012-10-23,158.6279296875
2012-10-24,157.5547637939453
2012-10-25,159.36874389648438
2012-10-26,158.46646118164062
2012-10-31,160.2613983154297
2012-11-01,161.13514709472656
2012-11-02,160.71726989746094
2012-11-05,160.55584716796875
2012-11-06,165.24734497070312
2012-11-07,161.74295043945312
2012-11-08,159.44473266601562
2012-11-09,165.5892333984375
2012-11-12,162.11334228515625
2012-11-13,161.67648315429688
2012-11-14,157.64979553222656
2012-11-15,158.34304809570312
2012-11-16,156.65260314941406
2012-11-19,158.42855834960938
2012-11-20,158.25755310058594
2012-11-21,157.70680236816406
2012-11-23,161.36309814453125
2012-11-26,159.0933074951172
2012-11-27,155.7788543701172
2012-11-28,156.7000274658203
2012-11-29,156.7000274658203
2012-11-30,156.7000274658203
2012-12-03,156.7000274658203
2012-12-04,154.563232421875
2012-12-05,154.88616943359375
2012-12-06,154.09793090820312
2012-12-07,152.90127563476562
2012-12-10,152.02760314941406
2012-12-11,151.51470947265625
2012-12-12,149.93820190429688
2012-12-13,149.5100860595703
2012-12-14,148.89154052734375
2012-12-17,150.10952758789062
2012-12-18,151.28936767578125
2012-12-19,156.04690551757812
2012-12-20,156.0849609375
2012-12-21,156.99838256835938
2012-12-24,156.04690551757812
2012-12-26,155.59970092773438
2012-12-27,154.23902893066406
2012-12-28,153.89654541015625
2012-12-31,155.57115173339844
2013-01-02,159.37721252441406
2013-01-03,161.96524047851562
2013-01-04,163.06903076171875
2013-01-07,161.45143127441406
2013-01-08,162.33633422851562
2013-01-09,161.17552185058594
2013-01-10,162.70748901367188
2013-01-11,160.65223693847656
2013-01-14,160.80442810058594
2013-01-15,161.1278839111328
2013-01-16,161.86058044433594
2013-01-17,163.67799377441406
2013-01-18,162.38394165039062
2013-01-22,163.8968048095703
2013-01-23,164.2774200439453
2013-01-24,160.15744018554688
2013-01-25,163.39251708984375
2013-01-28,164.1917724609375
2013-01-29,164.1632843017578
2013-01-30,164.60092163085938
2013-01-31,165.90451049804688
2013-02-01,168.4164276123047
2013-02-04,166.22808837890625
2013-02-05,167.30323791503906
2013-02-06,169.6058807373047
2013-02-07,169.6058807373047
2013-02-08,169.7390899658203
2013-02-11,169.9388885498047
2013-02-12,171.6800994873047
2013-02-13,169.99600219726562
2013-02-14,170.6144561767578
2013-02-15,170.2433319091797
2013-02-19,170.80471801757812
2013-02-20,169.59628295898438
2013-02-21,169.0444793701172
2013-02-22,171.29002380371094
2013-02-25,167.69332885742188
2013-02-26,169.3773956298828
2013-02-27,170.9665069580078
2013-02-28,170.84283447265625
2013-03-01,168.69244384765625
2013-03-04,166.941650390625
2013-03-05,169.82469177246094
2013-03-06,170.35752868652344
2013-03-07,170.65248107910156
2013-03-08,173.96372985839844
2013-03-11,173.6116943359375
2013-03-12,170.880859375
2013-03-13,171.97503662109375
2013-03-14,171.50808715820312
2013-03-15,174.4245147705078
2013-03-18,172.69940185546875
2013-03-19,172.31822204589844
2013-03-20,173.6239471435547
2013-03-21,173.0425567626953
2013-03-22,173.0806884765625
2013-03-25,174.26248168945312
2013-03-26,173.36663818359375
2013-03-27,172.24200439453125
2013-03-28,174.12913513183594
2013-04-01,172.41354370117188
2013-04-02,172.73757934570312
2013-04-03,171.65110778808594
2013-04-04,173.51905822753906
2013-04-05,173.34754943847656
2013-04-08,171.5557098388672
2013-04-09,173.5953369140625
2013-04-10,177.32196044921875
2013-04-11,179.2757568359375
2013-04-12,180.55284118652344
2013-04-15,175.25375366210938
2013-04-16,175.6635284423828
2013-04-17,172.27059936523438
2013-04-18,172.7661590576172
2013-04-19,172.88999938964844
2013-04-22,172.50885009765625
2013-04-23,175.930419921875
2013-04-24,174.443603515625
2013-04-25,174.64376831054688
2013-04-26,173.4047393798828
2013-04-29,174.49130249023438
2013-04-30,177.67453002929688
2013-05-01,176.98834228515625
2013-05-02,178.4465789794922
2013-05-03,180.14303588867188
2013-05-06,179.45681762695312
2013-05-07,180.13352966308594
2013-05-08,182.39230346679688
2013-05-09,184.47006225585938
2013-05-10,184.85128784179688
2013-05-13,184.77508544921875
2013-05-14,187.11968994140625
2013-05-15,188.97817993164062
2013-05-16,189.11158752441406
2013-05-17,189.521484375
2013-05-20,190.43638610839844
2013-05-21,190.59837341308594
2013-05-22,188.9972686767578
2013-05-23,187.329345703125
2013-05-24,186.8051300048828
2013-05-28,191.47523498535156
2013-05-29,187.8726043701172
2013-05-30,188.82569885253906
2013-05-31,188.0155487060547
2013-06-03,188.9591064453125
2013-06-04,188.16807556152344
2013-06-05,186.79559326171875
2013-06-06,188.57786560058594
2013-06-07,188.19668579101562
2013-06-10,190.4268798828125
2013-06-11,188.44447326660156
2013-06-12,189.34034729003906
2013-06-13,192.2611541748047
2013-06-14,191.47850036621094
2013-06-17,195.24891662597656
2013-06-18,196.00299072265625
2013-06-19,193.78851318359375
2013-06-20,189.8653564453125
2013-06-21,190.01812744140625
2013-06-24,187.6603546142578
2013-06-25,185.4267578125
2013-06-26,184.033203125
2013-06-27,186.12359619140625
2013-06-28,183.3172607421875
2013-07-01,186.0758514404297
2013-07-02,190.77220153808594
2013-07-03,189.82716369628906
2013-07-05,192.8148956298828
2013-07-08,190.78164672851562
2013-07-09,188.8249053955078
2013-07-10,188.23312377929688
2013-07-11,188.99673461914062
2013-07-12,191.21127319335938
2013-07-15,192.34710693359375
2013-07-16,192.95799255371094
2013-07-17,194.24656677246094
2013-07-18,198.07424926757812
2013-07-19,197.96929931640625
2013-07-22,199.44883728027344
2013-07-23,201.21466064453125
2013-07-24,201.5010528564453
2013-07-25,200.9187774658203
2013-07-26,200.54656982421875
2013-07-29,197.8165740966797
2013-07-30,198.72340393066406
2013-07-31,199.97381591796875
2013-08-01,203.2191925048828
2013-08-02,202.8373565673828
2013-08-05,203.123779296875
2013-08-06,201.06195068359375
2013-08-07,201.6346893310547
2013-08-08,202.16920471191406
2013-08-09,202.6942138671875
2013-08-12,200.2696990966797
2013-08-13,200.6038055419922
2013-08-14,200.47970581054688
2013-08-15,198.31289672851562
2013-08-16,199.23878479003906
2013-08-19,198.36065673828125
2013-08-20,200.6419677734375
2013-08-21,197.4920196533203
2013-08-22,200.16470336914062
2013-08-23,199.43927001953125
2013-08-26,197.8260955810547
2013-08-27,193.2920684814453
2013-08-28,195.01026916503906
2013-08-29,196.08888244628906
2013-08-30,193.04393005371094
2013-09-03,193.43527221679688
2013-09-04,194.91481018066406
2013-09-05,196.4324951171875
2013-09-06,194.84799194335938
2013-09-09,195.79293823242188
2013-09-10,194.723876953125
2013-09-11,194.13211059570312
2013-09-12,194.1798858642578
2013-09-13,193.1952667236328
2013-09-16,195.1645050048828
2013-09-17,194.91590881347656
2013-09-18,194.67697143554688
2013-09-19,191.13998413085938
2013-09-20,195.18362426757812
