Date,FUL
2010-01-04,19.554203033447266
2010-01-05,19.37252426147461
2010-01-06,19.66980743408203
2010-01-07,19.719341278076172
2010-01-08,19.711088180541992
2010-01-11,19.66980743408203
2010-01-12,19.025705337524414
2010-01-13,18.976158142089844
2010-01-14,18.728424072265625
2010-01-15,18.563270568847656
2010-01-19,18.967899322509766
2010-01-20,18.629331588745117
2010-01-21,17.99349594116211
2010-01-22,17.374168395996094
2010-01-25,17.7292423248291
2010-01-26,17.4237117767334
2010-01-27,17.564098358154297
2010-01-28,16.969541549682617
2010-01-29,16.531885147094727
2010-02-01,17.043865203857422
2010-02-02,17.207902908325195
2010-02-03,16.92621612548828
2010-02-04,16.337976455688477
2010-02-05,16.58652687072754
2010-02-08,16.114282608032227
2010-02-09,16.34626579284668
2010-02-10,16.36283302307129
2010-02-11,16.685941696166992
2010-02-12,17.042198181152344
2010-02-16,17.033910751342773
2010-02-17,17.564163208007812
2010-02-18,17.895551681518555
2010-02-19,18.260095596313477
2010-02-22,17.98668670654297
2010-02-23,17.54758644104004
2010-02-24,17.754709243774414
2010-02-25,17.50615882873535
2010-02-26,17.390169143676758
2010-03-01,17.936983108520508
2010-03-02,18.11924934387207
2010-03-03,18.019834518432617
2010-03-04,18.160673141479492
2010-03-05,18.70748519897461
2010-03-08,18.52521324157715
2010-03-09,18.740623474121094
2010-03-10,18.972599029541016
2010-03-11,18.972599029541016
2010-03-12,19.188013076782227
2010-03-15,19.17144012451172
2010-03-16,19.602262496948242
2010-03-17,19.51112937927246
2010-03-18,19.254295349121094
2010-03-19,18.765474319458008
2010-03-22,18.881465911865234
2010-03-23,19.17144012451172
2010-03-24,18.864896774291992
2010-03-25,18.864896774291992
2010-03-26,19.096879959106445
2010-03-29,19.395139694213867
2010-03-30,19.320575714111328
2010-03-31,19.229429244995117
2010-04-01,19.61054801940918
2010-04-05,19.676828384399414
2010-04-06,19.93366050720215
2010-04-07,19.743101119995117
2010-04-08,19.585691452026367
2010-04-09,19.71824836730957
2010-04-12,19.33713722229004
2010-04-13,19.461421966552734
2010-04-14,19.618833541870117
2010-04-15,19.85909652709961
2010-04-16,19.47798728942871
2010-04-19,19.519411087036133
2010-04-20,19.78453826904297
2010-04-21,19.560836791992188
2010-04-22,19.78453826904297
2010-04-23,19.875661849975586
2010-04-26,20.107648849487305
2010-04-27,19.92485237121582
2010-04-28,19.87499237060547
2010-04-29,20.406768798828125
2010-04-30,19.484474182128906
2010-05-03,19.941463470458984
2010-05-04,19.152109146118164
2010-05-05,19.027484893798828
2010-05-06,18.246437072753906
2010-05-07,17.498634338378906
2010-05-10,18.612037658691406
2010-05-11,18.686819076538086
2010-05-12,19.201969146728516
2010-05-13,18.902851104736328
2010-05-14,18.32121467590332
2010-05-17,18.45415687561035
2010-05-18,18.11349105834961
2010-05-19,18.08026123046875
2010-05-20,17.16628074645996
2010-05-21,17.51525115966797
2010-05-24,17.16628074645996
2010-05-25,17.207826614379883
2010-05-26,17.141353607177734
2010-05-27,18.11349105834961
2010-05-28,17.72297477722168
2010-06-01,17.16628074645996
2010-06-02,17.897476196289062
2010-06-03,17.922388076782227
2010-06-04,17.19120216369629
2010-06-07,16.76744842529297
2010-06-08,16.725902557373047
2010-06-09,16.76744842529297
2010-06-10,17.30752944946289
2010-06-11,17.55679702758789
2010-06-14,17.523557662963867
2010-06-15,18.08026123046875
2010-06-16,18.27136993408203
2010-06-17,18.20489501953125
2010-06-18,18.670196533203125
2010-06-21,18.64527702331543
2010-06-22,18.055334091186523
2010-06-23,16.842226028442383
2010-06-24,16.50155258178711
2010-06-25,16.808996200561523
2010-06-28,16.576343536376953
2010-06-29,16.044570922851562
2010-06-30,15.778679847717285
2010-07-01,15.886698722839355
2010-07-02,15.820229530334473
2010-07-06,15.52942180633545
2010-07-07,16.335384368896484
2010-07-08,16.568035125732422
2010-07-09,16.759136199951172
2010-07-12,16.36861801147461
2010-07-13,16.941938400268555
2010-07-14,16.66773796081543
2010-07-15,16.60957145690918
2010-07-16,15.986408233642578
2010-07-19,16.036256790161133
2010-07-20,16.44487953186035
2010-07-21,16.294776916503906
2010-07-22,16.886857986450195
2010-07-23,17.44559097290039
2010-07-26,17.428903579711914
2010-07-27,17.478939056396484
2010-07-28,17.13703155517578
2010-07-29,17.12035369873047
2010-07-30,17.045310974121094
2010-08-02,17.687419891357422
2010-08-03,17.528980255126953
2010-08-04,17.737459182739258
2010-08-05,17.537317276000977
2010-08-06,17.58734703063965
2010-08-09,17.870887756347656
2010-08-10,17.24544334411621
2010-08-11,16.586645126342773
2010-08-12,16.645015716552734
2010-08-13,16.286441802978516
2010-08-16,16.294776916503906
2010-08-17,16.71174430847168
2010-08-18,16.753435134887695
2010-08-19,16.036264419555664
2010-08-20,16.13633155822754
2010-08-23,15.952869415283203
2010-08-24,15.844463348388672
2010-08-25,16.052942276000977
2010-08-26,15.877814292907715
2010-08-27,16.3531436920166
2010-08-30,15.852794647216797
2010-08-31,15.836111068725586
2010-09-01,16.68671989440918
2010-09-02,16.70339584350586
2010-09-03,17.187063217163086
2010-09-07,16.87018585205078
2010-09-08,17.095346450805664
2010-09-09,17.003610610961914
2010-09-10,17.095346450805664
2010-09-13,17.512298583984375
2010-09-14,16.069618225097656
2010-09-15,15.994566917419434
2010-09-16,16.11965560913086
2010-09-17,16.111316680908203
2010-09-20,16.74510383605957
2010-09-21,16.44487953186035
2010-09-22,16.436552047729492
2010-09-23,16.253080368041992
2010-09-24,16.82014274597168
2010-09-27,16.65336036682129
2010-09-28,16.678382873535156
2010-09-29,16.678382873535156
2010-09-30,16.569976806640625
2010-10-01,16.84515953063965
2010-10-04,16.428203582763672
2010-10-05,16.995267868041992
2010-10-06,16.86184310913086
2010-10-07,16.720075607299805
2010-10-08,16.9368953704834
2010-10-11,16.79512596130371
2010-10-12,17.12986183166504
2010-10-13,17.43111801147461
2010-10-14,17.263755798339844
2010-10-15,17.20517349243164
2010-10-18,17.18842887878418
2010-10-19,17.02943229675293
2010-10-20,17.17169952392578
2010-10-21,17.238643646240234
2010-10-22,17.11312484741211
2010-10-25,17.347436904907227
2010-10-26,17.5566349029541
2010-10-27,17.1633358001709
2010-10-28,17.238643646240234
2010-10-29,17.272119522094727
2010-11-01,16.987598419189453
2010-11-02,17.406015396118164
2010-11-03,17.447856903076172
2010-11-04,17.891368865966797
2010-11-05,18.108945846557617
2010-11-08,17.774215698242188
2010-11-09,17.565006256103516
2010-11-10,17.849529266357422
2010-11-11,17.983423233032227
2010-11-12,17.65705680847168
2010-11-15,17.698896408081055
2010-11-16,17.322328567504883
2010-11-17,17.00433349609375
2010-11-18,17.355806350708008
2010-11-19,17.3892879486084
2010-11-22,17.305591583251953
2010-11-23,17.221908569335938
2010-11-24,17.648691177368164
2010-11-26,17.63195037841797
2010-11-29,17.59011459350586
2010-11-30,17.548274993896484
2010-12-01,18.075481414794922
2010-12-02,18.18425941467285
2010-12-03,18.167522430419922
2010-12-06,18.00852394104004
2010-12-07,17.933218002319336
2010-12-08,17.79096031188965
2010-12-09,17.88300895690918
2010-12-10,18.016902923583984
2010-12-13,17.857898712158203
2010-12-14,17.941574096679688
2010-12-15,17.715641021728516
2010-12-16,17.824426651000977
2010-12-17,17.406015396118164
2010-12-20,17.297225952148438
2010-12-21,17.489694595336914
2010-12-22,17.481325149536133
2010-12-23,17.43948745727539
2010-12-27,17.498065948486328
2010-12-28,17.43111801147461
2010-12-29,17.456226348876953
2010-12-30,17.36417579650879
2010-12-31,17.17169952392578
2011-01-03,17.18842887878418
2011-01-04,16.72817611694336
2011-01-05,17.096385955810547
2011-01-06,17.02943229675293
2011-01-07,16.686342239379883
2011-01-10,16.66960334777832
2011-01-11,16.719816207885742
2011-01-12,19.247028350830078
2011-01-13,18.828622817993164
2011-01-14,18.74493980407715
2011-01-18,19.355817794799805
2011-01-19,19.104772567749023
2011-01-20,18.636146545410156
2011-01-21,18.836992263793945
2011-01-24,19.17171859741211
2011-01-25,19.263761520385742
2011-01-26,19.73239517211914
2011-01-27,19.615234375
2011-01-28,19.012720108032227
2011-01-31,19.071300506591797
2011-02-01,19.465829849243164
2011-02-02,19.23917579650879
2011-02-03,19.062894821166992
2011-02-04,19.079689025878906
2011-02-07,19.197208404541016
2011-02-08,19.33990478515625
2011-02-09,18.970571517944336
2011-02-10,18.970571517944336
2011-02-11,19.130064010620117
2011-02-14,19.155241012573242
2011-02-15,19.16362953186035
2011-02-16,19.138456344604492
2011-02-17,18.962181091308594
2011-02-18,18.79429817199707
2011-02-22,18.324228286743164
2011-02-23,17.887739181518555
2011-02-24,17.92131233215332
2011-02-25,17.845773696899414
2011-02-28,18.089195251464844
2011-03-01,17.62752342224121
2011-03-02,17.619129180908203
2011-03-03,17.912921905517578
2011-03-04,17.89613151550293
2011-03-07,17.543581008911133
2011-03-08,17.963287353515625
2011-03-09,17.963287353515625
2011-03-10,17.66948890686035
2011-03-11,17.97168731689453
2011-03-14,17.6862735748291
2011-03-15,17.535186767578125
2011-03-16,17.098697662353516
2011-03-17,17.291757583618164
2011-03-18,17.316944122314453
2011-03-21,17.59394073486328
2011-03-22,17.333730697631836
2011-03-23,17.644315719604492
2011-03-24,17.21621322631836
2011-03-25,17.551977157592773
2011-03-28,17.451257705688477
2011-03-29,17.694669723510742
2011-03-30,17.89613151550293
2011-03-31,18.03042984008789
2011-04-01,18.164737701416016
2011-04-04,18.18992042541504
2011-04-05,18.257078170776367
2011-04-06,18.15634536743164
2011-04-07,18.147958755493164
2011-04-08,17.98847198486328
2011-04-11,18.013647079467773
2011-04-12,17.459640502929688
2011-04-13,17.49321937561035
2011-04-14,17.6862735748291
2011-04-15,17.98847198486328
2011-04-18,17.778614044189453
2011-04-19,17.66109848022461
2011-04-20,18.07240867614746
2011-04-21,18.147958755493164
2011-04-25,17.9381046295166
2011-04-26,18.043394088745117
2011-04-27,18.270841598510742
2011-04-28,18.371919631958008
2011-04-29,18.405614852905273
2011-05-02,18.085514068603516
2011-05-03,18.253986358642578
2011-05-04,18.05182456970215
2011-05-05,18.05182456970215
2011-05-06,18.12763023376465
2011-05-09,18.270841598510742
2011-05-10,18.599355697631836
2011-05-11,18.11078453063965
2011-05-12,18.24556541442871
2011-05-13,17.96758270263672
2011-05-16,17.824377059936523
2011-05-17,17.537982940673828
2011-05-18,17.900188446044922
2011-05-19,17.891773223876953
2011-05-20,18.06023406982422
2011-05-23,17.925472259521484
2011-05-24,17.782264709472656
2011-05-25,18.00969696044922
2011-05-26,18.11078453063965
2011-05-27,18.296104431152344
2011-05-31,18.77625274658203
2011-06-01,18.32137680053711
2011-06-02,18.237140655517578
2011-06-03,17.76541519165039
2011-06-06,17.36951446533203
2011-06-07,17.622217178344727
2011-06-08,17.605369567871094
2011-06-09,17.815954208374023
2011-06-10,17.698026657104492
2011-06-13,17.67275619506836
2011-06-14,17.96758270263672
2011-06-15,18.355070114135742
2011-06-16,18.237140655517578
2011-06-17,18.12763023376465
2011-06-20,18.237140655517578
2011-06-21,18.7425594329834
2011-06-22,18.48985481262207
2011-06-23,19.913442611694336
2011-06-24,19.736541748046875
2011-06-27,20.309350967407227
2011-06-28,20.40201187133789
2011-06-29,20.343048095703125
2011-06-30,20.570486068725586
2011-07-01,20.81476402282715
2011-07-05,20.882156372070312
2011-07-06,20.93269920349121
2011-07-07,21.219106674194336
2011-07-08,21.025358200073242
2011-07-11,20.612600326538086
2011-07-12,20.45255470275879
2011-07-13,20.696840286254883
2011-07-14,20.604183197021484
2011-07-15,20.545215606689453
2011-07-18,19.99767303466797
2011-07-19,20.238508224487305
2011-07-20,19.984996795654297
2011-07-21,20.339916229248047
2011-07-22,20.39906120300293
2011-07-25,20.187807083129883
2011-07-26,19.95119857788086
2011-07-27,19.452625274658203
2011-07-28,19.410375595092773
2011-07-29,19.31742286682129
2011-08-01,19.461082458496094
2011-08-02,18.675195693969727
2011-08-03,18.945608139038086
2011-08-04,18.151281356811523
2011-08-05,17.787918090820312
2011-08-08,16.418970108032227
2011-08-09,18.04142951965332
2011-08-10,16.93444061279297
2011-08-11,18.016077041625977
2011-08-12,18.193532943725586
2011-08-15,18.46394920349121
2011-08-16,17.914674758911133
2011-08-17,17.80481719970703
2011-08-18,16.917539596557617
2011-08-19,16.571067810058594
2011-08-22,16.51191520690918
2011-08-23,17.08654022216797
2011-08-24,17.424556732177734
2011-08-25,17.061193466186523
2011-08-26,17.36540412902832
2011-08-29,18.447040557861328
2011-08-30,18.506195068359375
2011-08-31,18.73435401916504
2011-09-01,18.201988220214844
2011-09-02,17.255544662475586
2011-09-06,17.137237548828125
2011-09-07,17.67806625366211
2011-09-08,17.221744537353516
2011-09-09,16.849933624267578
2011-09-12,17.035844802856445
2011-09-13,17.213298797607422
2011-09-14,17.602012634277344
2011-09-15,17.77101707458496
2011-09-16,17.652713775634766
2011-09-19,17.264001846313477
2011-09-20,17.162595748901367
2011-09-21,16.782329559326172
2011-09-22,14.999311447143555
2011-09-23,15.278177261352539
2011-09-26,15.742937088012695
2011-09-27,16.309106826782227
2011-09-28,15.472529411315918
2011-09-29,15.742937088012695
2011-09-30,15.396479606628418
2011-10-03,14.416241645812988
2011-10-04,15.33732795715332
2011-10-05,15.506330490112305
2011-10-06,15.700690269470215
2011-10-07,15.269728660583496
2011-10-10,15.920406341552734
2011-10-11,15.839799880981445
2011-10-12,16.399749755859375
2011-10-13,16.340364456176758
2011-10-14,16.82395362854004
2011-10-17,16.204612731933594
2011-10-18,16.832441329956055
2011-10-19,16.527015686035156
2011-10-20,16.75608253479004
2011-10-21,17.37541389465332
2011-10-24,18.020214080810547
2011-10-25,17.29057502746582
2011-10-26,17.6893310546875
2011-10-27,19.793380737304688
2011-10-28,19.00436782836914
2011-10-31,18.232316970825195
2011-11-01,17.6893310546875
2011-11-02,18.172931671142578
2011-11-03,18.792266845703125
2011-11-04,18.758333206176758
2011-11-07,18.851652145385742
2011-11-08,19.106182098388672
2011-11-09,17.89295196533203
2011-11-10,18.35108757019043
2011-11-11,18.894075393676758
2011-11-14,18.537742614746094
2011-11-15,18.911035537719727
2011-11-16,18.537742614746094
2011-11-17,18.24927520751953
2011-11-18,18.758333206176758
2011-11-21,18.257768630981445
2011-11-22,18.0286922454834
2011-11-23,17.57903480529785
2011-11-25,17.49419593811035
2011-11-28,18.393508911132812
2011-11-29,18.435932159423828
2011-11-30,19.564313888549805
2011-12-01,19.14011001586914
2011-12-02,18.978914260864258
2011-12-05,19.420087814331055
2011-12-06,19.326766967773438
2011-12-07,19.352209091186523
2011-12-08,18.359567642211914
2011-12-09,18.88558578491211
2011-12-12,18.452903747558594
2011-12-13,18.232316970825195
2011-12-14,18.105052947998047
2011-12-15,18.995878219604492
2011-12-16,19.063758850097656
2011-12-19,18.877099990844727
2011-12-20,19.92913246154785
2011-12-21,20.056394577026367
2011-12-22,19.309791564941406
2011-12-23,19.46251106262207
2011-12-27,19.496444702148438
2011-12-28,19.25888442993164
2011-12-29,19.61522102355957
2011-12-30,19.606735229492188
2012-01-03,19.997005462646484
2012-01-04,19.92913246154785
2012-01-05,20.03094482421875
2012-01-06,20.1072940826416
2012-01-09,20.25153160095215
2012-01-10,20.5824031829834
2012-01-11,20.59937858581543
2012-01-12,21.099943161010742
2012-01-13,21.099943161010742
2012-01-17,21.600492477416992
2012-01-18,22.202863693237305
2012-01-19,22.33013153076172
2012-01-20,23.09369468688965
2012-01-23,23.04279327392578
2012-01-24,23.085222244262695
2012-01-25,23.933624267578125
2012-01-26,24.094825744628906
2012-01-27,24.205110549926758
2012-01-30,24.06088638305664
2012-01-31,24.28147315979004
2012-02-01,24.977174758911133
2012-02-02,24.91777801513672
2012-02-03,25.42682456970215
2012-02-06,25.299556732177734
2012-02-07,25.12520408630371
2012-02-08,25.286806106567383
2012-02-09,25.286806106567383
2012-02-10,24.69141960144043
2012-02-13,25.295305252075195
2012-02-14,25.099681854248047
2012-02-15,25.5079402923584
2012-02-16,26.137348175048828
2012-02-17,26.247920989990234
2012-02-21,25.967241287231445
2012-02-22,25.916208267211914
2012-02-23,26.111833572387695
2012-02-24,26.001266479492188
2012-02-27,26.137348175048828
2012-02-28,26.137348175048828
2012-02-29,25.627023696899414
2012-03-01,25.83115005493164
2012-03-02,24.963590621948242
2012-03-05,24.980607986450195
2012-03-06,24.887041091918945
2012-03-07,25.499439239501953
2012-03-08,25.822650909423828
2012-03-09,26.188385009765625
2012-03-12,26.043794631958008
2012-03-13,26.281940460205078
2012-03-14,26.40952491760254
2012-03-15,26.60515594482422
2012-03-16,26.503089904785156
2012-03-19,26.622154235839844
2012-03-20,26.33297348022461
2012-03-21,26.281940460205078
2012-03-22,26.128841400146484
2012-03-23,26.486074447631836
2012-03-26,27.013408660888672
2012-03-27,26.87733268737793
2012-03-28,26.928361892700195
2012-03-29,28.000049591064453
2012-03-30,27.92350196838379
2012-04-02,28.13614273071289
2012-04-03,28.11062240600586
2012-04-04,27.668338775634766
2012-04-05,27.506731033325195
2012-04-09,27.277090072631836
2012-04-10,26.63066291809082
2012-04-11,27.07295036315918
2012-04-12,27.489717483520508
2012-04-13,27.345136642456055
2012-04-16,27.345136642456055
2012-04-17,27.549259185791016
2012-04-18,27.42167854309082
2012-04-19,27.557762145996094
2012-04-20,27.855453491210938
2012-04-23,27.243064880371094
2012-04-24,27.426420211791992
2012-04-25,27.963687896728516
2012-04-26,27.929580688476562
2012-04-27,28.15983772277832
2012-04-30,28.057498931884766
2012-05-01,27.827241897583008
2012-05-02,28.100141525268555
2012-05-03,27.3155574798584
2012-05-04,26.89767837524414
2012-05-07,27.247329711914062
2012-05-08,27.68226432800293
2012-05-09,27.22174644470215
2012-05-10,27.324087142944336
2012-05-11,27.170570373535156
2012-05-14,26.889144897460938
2012-05-15,26.948850631713867
2012-05-16,26.914730072021484
2012-05-17,25.746374130249023
2012-05-18,25.567291259765625
2012-05-21,26.471271514892578
2012-05-22,26.027809143066406
2012-05-23,26.343341827392578
2012-05-24,26.565074920654297
2012-05-25,26.36893653869629
2012-05-29,26.94031524658203
2012-05-30,26.18984031677246
2012-05-31,25.92546844482422
2012-06-01,25.567291259765625
2012-06-04,25.388193130493164
2012-06-05,25.413789749145508
2012-06-06,26.147201538085938
2012-06-07,26.40304183959961
2012-06-08,26.73564338684082
2012-06-11,26.24101448059082
2012-06-12,26.258066177368164
2012-06-13,25.97663688659668
