Date,GMRE
2016-12-13,4.629374980926514
2016-12-14,4.624505043029785
2016-12-15,4.624505043029785
2016-12-16,4.809487342834473
2016-12-19,4.653713703155518
2016-12-20,4.6877899169921875
2016-12-21,4.551486968994141
2016-12-22,4.496769905090332
2016-12-23,4.631077766418457
2016-12-27,4.571385860443115
2016-12-28,4.312721252441406
2016-12-29,4.556461334228516
2016-12-30,4.437079906463623
2017-01-03,4.442052841186523
2017-01-04,4.531591415405273
2017-01-05,4.33261775970459
2017-01-06,4.491796016693115
2017-01-09,4.506718158721924
2017-01-10,4.551486492156982
2017-01-11,4.456975936889648
2017-01-12,4.566410064697266
2017-01-13,4.412207126617432
2017-01-17,4.452002048492432
2017-01-18,4.43210506439209
2017-01-19,4.377387523651123
2017-01-20,4.397284984588623
2017-01-23,4.387336730957031
2017-01-24,4.43210506439209
2017-01-25,4.417181491851807
2017-01-26,4.526616096496582
2017-01-27,4.471898555755615
2017-01-30,4.417181491851807
2017-01-31,4.402257919311523
2017-02-01,4.228158950805664
2017-02-02,4.173441410064697
2017-02-03,4.183389663696289
2017-02-06,4.1038007736206055
2017-02-07,4.054057598114014
2017-02-08,4.113749027252197
2017-02-09,4.203286170959473
2017-02-10,4.32266902923584
2017-02-13,4.461950302124023
2017-02-14,4.516668319702148
2017-02-15,4.377387523651123
2017-02-16,4.327643871307373
2017-02-17,4.228158950805664
2017-02-21,4.188363552093506
2017-02-22,4.218209266662598
2017-02-23,4.287849426269531
2017-02-24,4.228158950805664
2017-02-27,4.1784162521362305
2017-02-28,4.1784162521362305
2017-03-01,4.1933369636535645
2017-03-02,4.287849426269531
2017-03-03,4.258004665374756
2017-03-06,4.168466091156006
2017-03-07,4.064006805419922
2017-03-08,4.093851089477539
2017-03-09,4.0839033126831055
2017-03-10,4.0839033126831055
2017-03-13,4.153542995452881
2017-03-14,4.143595218658447
2017-03-15,4.073954105377197
2017-03-16,4.073954105377197
2017-03-17,4.148569107055664
2017-03-20,4.138619899749756
2017-03-21,4.1038007736206055
2017-03-22,4.2629780769348145
2017-03-23,4.26807165145874
2017-03-24,4.232419967651367
2017-03-27,4.247698783874512
2017-03-28,4.543101787567139
2017-03-29,4.58894157409668
2017-03-30,4.644965648651123
2017-03-31,4.6245927810668945
2017-04-03,4.695898056030273
2017-04-04,4.3852128982543945
2017-04-05,4.186580657958984
2017-04-06,4.548194885253906
2017-04-07,4.6398725509643555
2017-04-10,4.59912633895874
2017-04-11,4.695898056030273
2017-04-12,4.58894157409668
2017-04-13,4.6245927810668945
2017-04-17,4.6347784996032715
2017-04-18,4.807947635650635
2017-04-19,4.706082344055176
2017-04-20,4.797760963439941
2017-04-21,4.955647945404053
2017-04-24,5.006580829620361
2017-04-25,4.986208915710449
2017-04-26,4.955647945404053
2017-04-27,4.9250898361206055
2017-04-28,4.7213640213012695
2017-05-01,4.757014751434326
2017-05-02,4.690802574157715
2017-05-03,4.6398725509643555
2017-05-04,4.68571138381958
2017-05-05,4.792666912078857
2017-05-08,4.869065284729004
2017-05-09,4.858879566192627
2017-05-10,4.823226451873779
2017-05-11,4.6245927810668945
2017-05-12,4.7672014236450195
2017-05-15,4.813039302825928
2017-05-16,4.823226451873779
2017-05-17,4.772294044494629
2017-05-18,4.843600273132324
2017-05-19,4.889437198638916
2017-05-22,4.90471887588501
2017-05-23,4.889437198638916
2017-05-24,4.91999626159668
2017-05-25,4.874156951904297
2017-05-26,4.909810543060303
2017-05-30,4.802853107452393
2017-05-31,4.731550216674805
2017-06-01,4.83850622177124
2017-06-02,4.843600273132324
2017-06-05,4.935276508331299
2017-06-06,4.813039302825928
2017-06-07,4.807947635650635
2017-06-08,4.8334126472473145
2017-06-09,4.83850622177124
2017-06-12,4.813039302825928
2017-06-13,4.7824811935424805
2017-06-14,4.792666912078857
2017-06-15,4.81813383102417
2017-06-16,4.751923084259033
2017-06-19,4.91999626159668
2017-06-20,4.950555324554443
2017-06-21,5.0524187088012695
2017-06-22,5.072792053222656
2017-06-23,5.317075252532959
2017-06-26,5.072792053222656
2017-06-27,5.1091742515563965
2017-06-28,4.5998148918151855
2017-06-29,4.672581672668457
2017-06-30,4.646595001220703
2017-07-03,4.6361985206604
2017-07-05,4.547841548919678
2017-07-06,4.558237075805664
2017-07-07,4.5998148918151855
2017-07-10,4.605014324188232
2017-07-11,4.584224700927734
2017-07-12,4.605014324188232
2017-07-13,4.724557876586914
2017-07-14,4.719358921051025
2017-07-17,4.740149974822998
2017-07-18,4.781729698181152
2017-07-19,4.859692096710205
2017-07-20,4.828507900238037
2017-07-21,4.833704948425293
2017-07-24,4.828507900238037
2017-07-25,4.9116668701171875
2017-07-26,4.833704948425293
2017-07-27,4.802518844604492
2017-07-28,4.828507900238037
2017-07-31,4.833704948425293
2017-08-01,4.833704948425293
2017-08-02,4.672581672668457
2017-08-03,4.6258039474487305
2017-08-04,4.682977676391602
2017-08-07,4.703766822814941
2017-08-08,4.646595001220703
2017-08-09,4.641395568847656
2017-08-10,4.563432216644287
2017-08-11,4.672581672668457
2017-08-14,4.8077168464660645
2017-08-15,4.771334648132324
2017-08-16,4.823309898376465
2017-08-17,4.786925792694092
2017-08-18,4.750543594360352
2017-08-21,4.667381763458252
2017-08-22,4.345136642456055
2017-08-23,4.350334167480469
2017-08-24,4.402309417724609
2017-08-25,4.568630218505859
2017-08-28,4.381519317626953
2017-08-29,4.438692569732666
2017-08-30,4.402309417724609
2017-08-31,4.391914367675781
2017-09-01,4.4802727699279785
2017-09-05,4.6258039474487305
2017-09-06,4.646595001220703
2017-09-07,4.693370342254639
2017-09-08,4.771334648132324
2017-09-11,4.792126178741455
2017-09-12,4.8648905754089355
2017-09-13,4.88568115234375
2017-09-14,4.8648905754089355
2017-09-15,4.786925792694092
2017-09-18,4.553038120269775
2017-09-19,4.469878196716309
2017-09-20,4.532248020172119
2017-09-21,4.589421272277832
2017-09-22,4.672581672668457
2017-09-25,4.720423221588135
2017-09-26,4.709792613983154
2017-09-27,4.837371826171875
2017-09-28,4.863948822021484
2017-09-29,4.773580551147461
2017-10-02,4.9011616706848145
2017-10-03,4.869265079498291
2017-10-04,4.895843505859375
2017-10-05,4.911791801452637
2017-10-06,4.863948822021484
2017-10-09,4.8480024337768555
2017-10-10,4.842687606811523
2017-10-11,4.863948822021484
2017-10-12,4.9011616706848145
2017-10-13,4.810791492462158
2017-10-16,4.8267388343811035
2017-10-17,4.853320121765137
2017-10-18,4.842687606811523
2017-10-19,4.83205509185791
2017-10-20,4.8480024337768555
2017-10-23,4.762951374053955
2017-10-24,4.667264938354492
2017-10-25,4.5981597900390625
2017-10-26,4.5928449630737305
2017-10-27,4.651318073272705
2017-10-30,4.4812116622924805
2017-10-31,4.4971604347229
2017-11-01,4.5450029373168945
2017-11-02,4.630054473876953
2017-11-03,4.6778974533081055
2017-11-06,4.768264293670654
2017-11-07,4.784213066101074
2017-11-08,4.784213066101074
2017-11-09,4.863948822021484
2017-11-10,4.933055877685547
2017-11-13,4.9011616706848145
2017-11-14,4.959634780883789
2017-11-15,4.927741527557373
2017-11-16,4.991529941558838
2017-11-17,4.964949131011963
2017-11-20,5.081897258758545
2017-11-21,5.097846031188965
2017-11-22,5.097846031188965
2017-11-24,5.182897090911865
2017-11-27,4.980896472930908
2017-11-28,5.087212562561035
2017-11-29,5.108476161956787
2017-11-30,5.0712666511535645
2017-12-01,4.964949131011963
2017-12-04,4.816107273101807
2017-12-05,4.720423221588135
2017-12-06,4.736371040344238
2017-12-07,4.74700403213501
2017-12-08,4.651318073272705
2017-12-11,4.672581195831299
2017-12-12,4.571581840515137
2017-12-13,4.486528396606445
2017-12-14,4.438686847686768
2017-12-15,4.385528087615967
2017-12-18,4.571581840515137
2017-12-19,4.385528087615967
2017-12-20,4.353634357452393
2017-12-21,4.444002628326416
2017-12-22,4.509355068206787
2017-12-26,4.591047763824463
2017-12-27,4.493016719818115
2017-12-28,4.552924156188965
2017-12-29,4.465786457061768
2018-01-02,4.623723983764648
2018-01-03,4.574708938598633
2018-01-04,4.574708938598633
2018-01-05,4.612832069396973
2018-01-08,4.667291164398193
2018-01-09,4.487569808959961
2018-01-10,4.525693416595459
2018-01-11,4.563816547393799
2018-01-12,4.444002151489258
2018-01-16,4.405879497528076
2018-01-17,4.422217845916748
2018-01-18,4.264281749725342
2018-01-19,4.286067008972168
2018-01-22,4.367757320404053
2018-01-23,4.454894542694092
2018-01-24,4.405879497528076
2018-01-25,4.389541149139404
2018-01-26,4.367757320404053
2018-01-29,4.356865882873535
2018-01-30,4.367757320404053
2018-01-31,4.367757320404053
2018-02-01,4.1771440505981445
2018-02-02,4.0791144371032715
2018-02-05,3.9701943397521973
2018-02-06,3.872164249420166
2018-02-07,3.937516450881958
2018-02-08,3.795919179916382
2018-02-09,3.9157333374023438
2018-02-12,3.948408842086792
2018-02-13,3.9211790561676025
2018-02-14,3.9211790561676025
2018-02-15,4.133575916290283
2018-02-16,4.128129959106445
2018-02-20,3.981086492538452
2018-02-21,3.8885021209716797
2018-02-22,3.959301471710205
2018-02-23,3.9266247749328613
2018-02-26,3.8885021209716797
2018-02-27,3.6924421787261963
2018-02-28,3.539952039718628
2018-03-01,3.578076124191284
2018-03-02,3.632537364959717
2018-03-05,3.5889668464660645
2018-03-06,3.654320240020752
2018-03-07,3.697889804840088
2018-03-08,3.8667185306549072
2018-03-09,3.8558249473571777
2018-03-12,3.883056402206421
2018-03-13,3.9266247749328613
2018-03-14,4.057331085205078
2018-03-15,3.9756388664245605
2018-03-16,3.9865317344665527
2018-03-19,3.942962646484375
2018-03-20,3.8013648986816406
2018-03-21,3.835005521774292
2018-03-22,3.8574323654174805
2018-03-23,3.694836378097534
2018-03-26,3.683624267578125
2018-03-27,3.694836378097534
2018-03-28,3.891072988510132
2018-03-29,3.896679162979126
2018-04-02,3.8462188243865967
2018-04-03,3.795757293701172
2018-04-04,3.919105291366577
2018-04-05,3.9247143268585205
2018-04-06,3.907893419265747
2018-04-09,3.9247143268585205
2018-04-10,3.980781078338623
2018-04-11,4.081701278686523
2018-04-12,4.059274673461914
2018-04-13,4.098522663116455
2018-04-16,4.2330851554870605
2018-04-17,4.3340044021606445
2018-04-18,4.339611530303955
2018-04-19,4.350825786590576
2018-04-20,4.350825786590576
2018-04-23,4.367645263671875
2018-04-24,4.519027233123779
2018-04-25,4.384466171264648
2018-04-26,4.255510330200195
2018-04-27,4.345217704772949
2018-04-30,4.367645263671875
2018-05-01,4.457352161407471
2018-05-02,4.575093746185303
2018-05-03,4.558274745941162
2018-05-04,4.692835330963135
2018-05-07,4.726476669311523
2018-05-08,4.726476669311523
2018-05-09,4.849825382232666
2018-05-10,4.681621551513672
2018-05-11,4.72086763381958
2018-05-14,4.754508972167969
2018-05-15,4.79375696182251
2018-05-16,4.7993645668029785
2018-05-17,4.726476669311523
2018-05-18,4.698441028594971
2018-05-21,4.833004474639893
2018-05-22,4.7993645668029785
2018-05-23,4.855430603027344
2018-05-24,4.866645336151123
2018-05-25,4.95074462890625
2018-05-29,5.006812572479248
2018-05-30,4.933924674987793
2018-05-31,5.012418746948242
2018-06-01,5.023632526397705
2018-06-04,5.018026351928711
2018-06-05,5.023632526397705
2018-06-06,5.034844398498535
2018-06-07,4.945139408111572
2018-06-08,4.933924674987793
2018-06-11,4.973171710968018
2018-06-12,5.0516676902771
2018-06-13,4.995599746704102
2018-06-14,5.057274341583252
2018-06-15,5.118948936462402
2018-06-18,5.107733726501465
2018-06-19,5.090912818908691
2018-06-20,5.1638007164001465
2018-06-21,5.158195495605469
2018-06-22,5.343216419219971
2018-06-25,5.29167366027832
2018-06-26,5.314581871032715
2018-06-27,5.194317817687988
2018-06-28,5.154228210449219
2018-06-29,5.074052333831787
2018-07-02,4.982420921325684
2018-07-03,5.074052333831787
2018-07-05,5.154228210449219
2018-07-06,5.182861804962158
2018-07-09,5.062596797943115
2018-07-10,5.068324565887451
2018-07-11,5.045417785644531
2018-07-12,4.993875026702881
2018-07-13,4.907971382141113
2018-07-16,4.913698196411133
2018-07-17,4.873610019683838
2018-07-18,4.81633996963501
2018-07-19,4.953786373138428
2018-07-20,4.822065830230713
2018-07-23,4.810612201690674
2018-07-24,4.764798164367676
2018-07-25,4.764798164367676
2018-07-26,4.770524024963379
2018-07-27,4.690347194671631
2018-07-30,4.7418904304504395
2018-07-31,4.83924674987793
2018-08-01,4.827793598175049
2018-08-02,4.850701808929443
2018-08-03,4.907971382141113
2018-08-06,4.8850626945495605
2018-08-07,4.8850626945495605
2018-08-08,5.096959114074707
2018-08-09,5.131320953369141
2018-08-10,5.211498260498047
2018-08-13,5.2802205085754395
2018-08-14,5.320309162139893
2018-08-15,5.263040542602539
2018-08-16,5.297400951385498
2018-08-17,5.383305072784424
2018-08-20,5.354670524597168
2018-08-21,5.440575122833252
2018-08-22,5.48638916015625
2018-08-23,5.543659687042236
2018-08-24,5.434845924377441
2018-08-27,5.377579689025879
2018-08-28,5.411940574645996
2018-08-29,5.40621280670166
2018-08-30,5.417666435241699
2018-08-31,5.480662822723389
2018-09-04,5.383305072784424
2018-09-05,5.509299278259277
2018-09-06,5.480662822723389
2018-09-07,5.354670524597168
2018-09-10,5.366125106811523
2018-09-11,5.40621280670166
2018-09-12,5.423392295837402
2018-09-13,5.5150251388549805
2018-09-14,5.532204627990723
2018-09-17,5.652470111846924
2018-09-18,5.681105613708496
2018-09-19,5.546675205230713
2018-09-20,5.505761623382568
2018-09-21,5.412245750427246
2018-09-24,5.324573040008545
2018-09-25,5.289505481719971
2018-09-26,5.207680702209473
2018-09-27,5.365488052368164
2018-09-28,5.505761623382568
2018-10-01,5.4180908203125
2018-10-02,5.3011956214904785
2018-10-03,5.312885284423828
2018-10-04,5.277817726135254
2018-10-05,5.283660888671875
2018-10-08,5.383022308349609
2018-10-09,5.394710540771484
2018-10-10,5.3011956214904785
2018-10-11,5.225214004516602
2018-10-12,5.172610282897949
2018-10-15,5.254438400268555
2018-10-16,5.400555610656738
2018-10-17,5.37133264541626
2018-10-18,5.342108726501465
2018-10-19,5.33042049407959
2018-10-22,5.342108726501465
2018-10-23,5.359643936157227
2018-10-24,5.324573040008545
2018-10-25,5.383022308349609
2018-10-26,5.260282516479492
2018-10-29,5.324573040008545
2018-10-30,5.318729877471924
2018-10-31,5.353797912597656
2018-11-01,5.324573040008545
2018-11-02,5.318729877471924
2018-11-05,5.295351028442383
2018-11-06,5.435625076293945
2018-11-07,5.459004878997803
2018-11-08,5.5349860191345215
2018-11-09,5.423935890197754
2018-11-12,5.476537227630615
2018-11-13,5.494072437286377
2018-11-14,5.4823832511901855
2018-11-15,5.546675205230713
2018-11-16,5.40640115737915
2018-11-19,5.40640115737915
2018-11-20,5.423935890197754
2018-11-21,5.470692157745361
2018-11-23,5.57589864730835
2018-11-26,5.517451763153076
2018-11-27,5.523296356201172
2018-11-28,5.552519798278809
2018-11-29,5.564209461212158
2018-11-30,5.5349860191345215
2018-12-03,5.622658729553223
2018-12-04,5.657725811004639
2018-12-06,5.780466079711914
2018-12-07,5.675260066986084
2018-12-10,5.634347915649414
2018-12-11,5.57589864730835
2018-12-12,5.260282516479492
2018-12-13,5.242746829986572
2018-12-14,5.307040214538574
2018-12-17,5.236904144287109
2018-12-18,5.225214004516602
2018-12-19,5.219369411468506
2018-12-20,5.008958339691162
2018-12-21,5.260282516479492
2018-12-24,5.146707534790039
2018-12-26,5.063022613525391
2018-12-27,5.15866231918335
2018-12-28,5.254304885864258
2018-12-31,5.314080238342285
2019-01-02,5.343968868255615
2019-01-03,5.3678789138793945
2019-01-04,5.4156999588012695
2019-01-07,5.46351957321167
2019-01-08,5.553184509277344
2019-01-09,5.553184509277344
2019-01-10,5.618938446044922
2019-01-11,5.684691429138184
2019-01-14,5.5770955085754395
2019-01-15,5.547207832336426
2019-01-16,5.636870861053467
2019-01-17,5.7026238441467285
2019-01-18,5.7026238441467285
2019-01-22,5.708602428436279
2019-01-23,5.768378734588623
2019-01-24,5.762400150299072
2019-01-25,5.756422519683838
2019-01-28,5.75044584274292
2019-01-29,5.75044584274292
2019-01-30,5.804243564605713
2019-01-31,5.7325119972229
2019-02-01,5.768378734588623
2019-02-04,5.887930393218994
2019-02-05,5.923795223236084
2019-02-06,5.923795223236084
2019-02-07,5.959660530090332
2019-02-08,5.965636730194092
2019-02-11,6.246584892272949
2019-02-12,6.05530309677124
2019-02-13,6.144965171813965
2019-02-14,6.228652477264404
2019-02-15,6.246584892272949
2019-02-19,6.3302717208862305
2019-02-20,6.3302717208862305
2019-02-21,6.1927876472473145
2019-02-22,6.294405937194824
2019-02-25,6.306361198425293
2019-02-26,6.138989448547363
2019-02-27,6.22267484664917
2019-02-28,6.156923294067383
2019-03-01,6.067257404327393
2019-03-04,6.007482528686523
2019-03-05,6.019436359405518
2019-03-06,6.019436359405518
2019-03-07,6.067257404327393
2019-03-08,6.109099864959717
2019-03-11,6.174855709075928
2019-03-12,6.228652477264404
2019-03-13,6.431891441345215
2019-03-14,5.905862808227539
2019-03-15,5.846085548400879
2019-03-18,5.834130764007568
2019-03-19,5.762400150299072
2019-03-20,5.834130764007568
2019-03-21,5.864020824432373
2019-03-22,5.756422519683838
2019-03-25,5.829675197601318
2019-03-26,5.902926921844482
2019-03-27,5.841883182525635
2019-03-28,6.006702423095703
2019-03-29,5.99449348449707
2019-04-01,5.99449348449707
2019-04-02,6.0189104080200195
2019-04-03,5.98838996887207
2019-04-04,5.99449348449707
2019-04-05,6.0250139236450195
2019-04-08,5.976180076599121
2019-04-09,5.951762676239014
2019-04-10,6.0189104080200195
2019-04-11,6.031118869781494
2019-04-12,5.945656776428223
2019-04-15,6.0189104080200195
2019-04-16,6.073848724365234
2019-04-17,5.982283592224121
2019-04-18,6.159311294555664
2019-04-22,6.04943323135376
2019-04-23,6.116580486297607
2019-04-24,6.195937633514404
2019-04-25,6.110475540161133
2019-04-26,6.079955577850342
2019-04-29,6.128788948059082
2019-04-30,6.226459503173828
2019-05-01,6.324129581451416
2019-05-02,6.244770050048828
2019-05-03,6.330233573913574
2019-05-06,6.250876426696777
2019-05-07,6.214250087738037
2019-05-08,6.147102355957031
2019-05-09,6.29971170425415
2019-05-10,6.531678199768066
2019-05-13,6.495052814483643
2019-05-14,6.531678199768066
2019-05-15,6.6232428550720215
2019-05-16,6.531678199768066
2019-05-17,6.537782192230225
2019-05-20,6.543886661529541
2019-05-21,6.684286117553711
2019-05-22,6.696495056152344
2019-05-23,6.6232428550720215
2019-05-24,6.592720031738281
2019-05-28,6.543886661529541
2019-05-29,6.4095892906188965
2019-05-30,6.42180061340332
2019-05-31,6.507260322570801
2019-06-03,6.525572776794434
2019-06-04,6.40348482131958
2019-06-05,6.537782192230225
2019-06-06,6.629347324371338
2019-06-07,6.653763771057129
2019-06-10,6.549990177154541
2019-06-11,6.6049299240112305
2019-06-12,6.5805134773254395
2019-06-13,6.5866169929504395
2019-06-14,6.653763771057129
2019-06-17,6.794164657592773
2019-06-18,6.78806209564209
2019-06-19,6.897940635681152
2019-06-20,6.916253089904785
2019-06-21,6.8918352127075195
2019-06-24,6.714808464050293
2019-06-25,6.671286106109619
2019-06-26,6.472329139709473
2019-06-27,6.528285503387451
2019-06-28,6.528285503387451
2019-07-01,6.559372901916504
2019-07-02,6.590460777282715
2019-07-03,6.683721542358398
2019-07-05,6.646416187286377
2019-07-08,6.714807510375977
2019-07-09,6.671286106109619
2019-07-10,6.745894908905029
2019-07-11,6.665069580078125
2019-07-12,6.7023749351501465
2019-07-15,6.633983135223389
2019-07-16,6.615331649780273
2019-07-17,6.540721893310547
2019-07-18,6.565590858459473
2019-07-19,6.416372299194336
2019-07-22,6.3541975021362305
2019-07-23,6.360414505004883
2019-07-24,6.416372299194336
2019-07-25,6.360414505004883
2019-07-26,6.403939247131348
2019-07-29,6.466110706329346
2019-07-30,6.534504413604736
2019-07-31,6.422591209411621
2019-08-01,6.316893577575684
2019-08-02,6.347980499267578
2019-08-05,6.3852858543396
2019-08-06,6.453674793243408
2019-08-07,6.515850067138672
2019-08-08,6.41015625
2019-08-09,6.441242694854736
2019-08-12,6.571806907653809
2019-08-13,6.646416187286377
2019-08-14,6.590460777282715
2019-08-15,6.708590030670166
2019-08-16,6.845375061035156
2019-08-19,6.814288139343262
2019-08-20,6.776981353759766
2019-08-21,6.745894908905029
2019-08-22,6.708590030670166
2019-08-23,6.559372901916504
2019-08-26,6.633983135223389
2019-08-27,6.696157455444336
2019-08-28,6.826722621917725
2019-08-29,6.845375061035156
2019-08-30,6.795636177062988
2019-09-03,6.826722621917725
2019-09-04,6.783200263977051
2019-09-05,6.733460426330566
2019-09-06,6.776981353759766
2019-09-09,6.8205037117004395
2019-09-10,6.714807510375977
2019-09-11,6.745894908905029
2019-09-12,6.733460426330566
2019-09-13,6.8205037117004395
2019-09-16,7.050548076629639
2019-09-17,7.13759183883667
2019-09-18,7.094069480895996
2019-09-19,7.249507427215576
2019-09-20,7.125156879425049
2019-09-23,7.106505870819092
2019-09-24,7.207756996154785
2019-09-25,7.277368068695068
2019-09-26,7.327990531921387
2019-09-27,7.290020942687988
2019-09-30,7.214083671569824
2019-10-01,7.169787883758545
2019-10-02,7.233068943023682
2019-10-03,7.4292426109313965
2019-10-04,7.403928756713867
2019-10-07,7.378617286682129
2019-10-08,7.283694267272949
2019-10-09,7.340649604797363
2019-10-10,7.334319114685059
2019-10-11,7.277368068695068
2019-10-14,7.30900764465332
2019-10-15,7.296350002288818
2019-10-16,7.233068943023682
2019-10-17,7.403928756713867
2019-10-18,7.498849868774414
2019-10-21,7.5874457359313965
2019-10-22,7.568459987640381
2019-10-23,7.732991695404053
2019-10-24,7.638070583343506
2019-10-25,7.5937724113464355
2019-10-28,7.581116676330566
2019-10-29,7.536820411682129
2019-10-30,7.726663589477539
2019-10-31,7.657054901123047
2019-11-01,7.600103378295898
2019-11-04,7.460882663726807
2019-11-05,7.22041130065918
2019-11-06,7.20142936706543
2019-11-07,7.384944438934326
2019-11-08,7.739321231842041
2019-11-11,7.90385103225708
2019-11-12,7.821585178375244
2019-11-13,7.916511058807373
2019-11-14,8.182291984558105
2019-11-15,8.251900672912598
2019-11-18,8.258227348327637
2019-11-19,8.372135162353516
2019-11-20,8.454401969909668
2019-11-21,8.422760009765625
2019-11-22,8.454401969909668
2019-11-25,8.308852195739746
2019-11-26,8.42908763885498
2019-11-27,8.669557571411133
2019-11-29,8.808775901794434
2019-12-02,8.637918472290039
2019-12-03,8.707528114318848
2019-12-04,8.631587982177734
2019-12-05,8.669557571411133
2019-12-06,8.840418815612793
2019-12-09,8.954325675964355
2019-12-10,8.941667556762695
2019-12-11,8.226587295532227
2019-12-12,8.13166618347168
2019-12-13,8.106352806091309
2019-12-16,8.11268138885498
2019-12-17,8.264556884765625
2019-12-18,8.321508407592773
2019-12-19,8.36580753326416
2019-12-20,8.346822738647461
2019-12-23,8.308852195739746
2019-12-24,8.296001434326172
2019-12-26,8.405243873596191
2019-12-27,8.3024263381958
2019-12-30,8.373112678527832
2019-12-31,8.501633644104004
2020-01-02,8.33455753326416
2020-01-03,8.488783836364746
2020-01-06,8.617300987243652
2020-01-07,8.572319984436035
2020-01-08,8.700840950012207
2020-01-09,8.643006324768066
2020-01-10,8.61087703704834
2020-01-13,8.745823860168457
2020-01-14,8.887195587158203
2020-01-15,9.189217567443848
2020-01-16,9.465538024902344
2020-01-17,9.510519027709961
2020-01-21,9.574780464172363
2020-01-22,9.504093170166016
2020-01-23,9.600485801696777
2020-01-24,9.491241455078125
2020-01-27,9.465538024902344
2020-01-28,9.414132118225098
2020-01-29,9.478389739990234
2020-01-30,9.491241455078125
2020-01-31,9.381998062133789
2020-02-03,9.600485801696777
2020-02-04,9.639041900634766
2020-02-05,9.594061851501465
2020-02-06,9.606910705566406
2020-02-07,9.651891708374023
2020-02-10,9.857524871826172
2020-02-11,9.754708290100098
2020-02-12,9.825395584106445
2020-02-13,10.024602890014648
2020-02-14,10.082438468933105
2020-02-18,10.101715087890625
2020-02-19,9.998896598815918
2020-02-20,10.230237007141113
2020-02-21,10.185253143310547
2020-02-24,10.024602890014648
2020-02-25,9.510519027709961
2020-02-26,9.684021949768066
2020-02-27,9.13138484954834
2020-02-28,8.977160453796387
2020-03-02,9.259902954101562
2020-03-03,9.214921951293945
