Date,APO
2012-01-31,6.1104583740234375
2012-02-01,6.028331279754639
2012-02-02,6.007798671722412
2012-02-03,6.09813928604126
2012-02-06,6.0940327644348145
2012-02-07,6.196694850921631
2012-02-08,6.163843154907227
2012-02-09,6.299356937408447
2012-02-10,5.913346290588379
2012-02-13,5.913346290588379
2012-02-14,5.9585185050964355
2012-02-15,6.08582067489624
2012-02-16,5.905135154724121
2012-02-17,5.950305461883545
2012-02-21,5.903653621673584
2012-02-22,6.0054402351379395
2012-02-23,5.907896041870117
2012-02-24,6.0054402351379395
2012-02-27,5.950304985046387
2012-02-28,5.916378021240234
2012-02-29,5.9460649490356445
2012-03-01,5.920619964599609
2012-03-02,5.903653621673584
2012-03-05,5.963028907775879
2012-03-06,5.865483283996582
2012-03-07,5.873965740203857
2012-03-08,5.9460649490356445
2012-03-09,6.030888557434082
2012-03-12,6.05209493637085
2012-03-13,6.0436110496521
2012-03-14,6.098745822906494
2012-03-15,6.090261936187744
2012-03-16,6.183568477630615
2012-03-19,6.11570930480957
2012-03-20,6.073300361633301
2012-03-21,6.1750874519348145
2012-03-22,6.05209493637085
2012-03-23,6.047851085662842
2012-03-26,6.11146879196167
2012-03-27,6.01392126083374
2012-03-28,6.0436110496521
2012-03-29,6.107227325439453
2012-03-30,6.056333541870117
2012-04-02,6.107227325439453
2012-04-03,6.128432273864746
2012-04-04,5.9927167892456055
2012-04-05,6.086021900177002
2012-04-09,6.0054402351379395
2012-04-10,5.789143085479736
2012-04-11,5.933341979980469
2012-04-12,5.873965740203857
2012-04-13,5.75097131729126
2012-04-16,5.649184703826904
2012-04-17,5.729766845703125
2012-04-18,5.818830490112305
2012-04-19,5.729766845703125
2012-04-20,5.509228229522705
2012-04-23,5.492262363433838
2012-04-24,5.606773376464844
2012-04-25,5.611015796661377
2012-04-26,5.555880546569824
2012-04-27,5.560120582580566
2012-04-30,5.445611476898193
2012-05-01,5.475300312042236
2012-05-02,5.3650288581848145
2012-05-03,5.233555793762207
2012-05-04,5.157214641571045
2012-05-07,5.174179553985596
2012-05-08,5.449853897094727
2012-05-09,5.106320858001709
2012-05-10,5.102080821990967
2012-05-11,5.068151473999023
2012-05-14,5.042705059051514
2012-05-15,4.923953533172607
2012-05-16,4.860335350036621
2012-05-17,4.66522741317749
2012-05-18,4.569843292236328
2012-05-21,4.773622035980225
2012-05-22,4.8516645431518555
2012-05-23,5.064113616943359
2012-05-24,5.085792064666748
2012-05-25,5.124815940856934
2012-05-29,5.2071943283081055
2012-05-30,5.064113616943359
2012-05-31,5.059779167175293
2012-06-01,4.925370693206787
2012-06-04,4.951383590698242
2012-06-05,5.029427528381348
2012-06-06,5.202856540679932
2012-06-07,5.419642925262451
2012-06-08,5.5020222663879395
2012-06-11,5.471671104431152
2012-06-12,5.493349552154541
2012-06-13,5.506356716156006
2012-06-14,5.532371997833252
2012-06-15,5.562721252441406
2012-06-18,5.541042327880859
2012-06-19,5.597407341003418
2012-06-20,5.597407341003418
2012-06-21,5.597407341003418
2012-06-22,5.593071937561035
2012-06-25,5.51502799987793
2012-06-26,5.497686386108398
2012-06-27,5.489014148712158
2012-06-28,5.31125020980835
2012-06-29,5.376283645629883
2012-07-02,5.5193634033203125
2012-07-03,5.493349552154541
2012-07-05,5.536708831787109
2012-07-06,5.449991226196289
2012-07-09,5.367613792419434
2012-07-10,5.419642925262451
2012-07-11,5.441320896148682
2012-07-12,5.541042327880859
2012-07-13,5.610413074493408
2012-07-16,5.6234211921691895
2012-07-17,5.649434566497803
2012-07-18,5.7058000564575195
2012-07-19,5.7014641761779785
2012-07-20,5.814193248748779
2012-07-23,5.814193248748779
2012-07-24,5.77517032623291
2012-07-25,5.73615026473999
2012-07-26,5.601741313934326
2012-07-27,5.723141670227051
2012-07-30,5.783843994140625
2012-07-31,5.883563041687012
2012-08-01,6.0699992179870605
2012-08-02,5.857549667358398
2012-08-03,5.9529337882995605
2012-08-06,5.840205669403076
2012-08-07,5.874891757965088
2012-08-08,5.961608409881592
2012-08-09,5.87055778503418
2012-08-10,5.861886024475098
2012-08-13,5.73615026473999
2012-08-14,5.740485668182373
2012-08-15,5.75349235534668
2012-08-16,5.77517032623291
2012-08-17,5.75349235534668
2012-08-20,5.840205669403076
2012-08-21,5.848878383636475
2012-08-22,6.000628471374512
2012-08-23,6.05357551574707
2012-08-24,5.934444427490234
2012-08-27,5.859436988830566
2012-08-28,5.947682857513428
2012-08-29,5.956506729125977
2012-08-30,5.912381649017334
2012-08-31,5.850613594055176
2012-09-04,5.86384916305542
2012-09-05,5.947682857513428
2012-09-06,5.996216773986816
2012-09-07,6.137406826019287
2012-09-10,6.132992744445801
2012-09-11,6.14182186126709
2012-09-12,6.159469127655029
2012-09-13,6.247711658477783
2012-09-14,6.415378093719482
2012-09-17,6.596279621124268
2012-09-18,6.543331623077393
2012-09-19,6.613928318023682
2012-09-20,6.583041667938232
2012-09-21,6.600693225860596
2012-09-24,6.547743320465088
2012-09-25,6.463912010192871
2012-09-26,6.521270751953125
2012-09-27,6.5389204025268555
2012-09-28,6.468324661254883
2012-10-01,6.406553745269775
2012-10-02,6.340368747711182
2012-10-03,6.362430095672607
2012-10-04,6.490385055541992
2012-10-05,6.503620147705078
2012-10-08,6.574216365814209
2012-10-09,6.437439441680908
2012-10-10,6.468324661254883
2012-10-11,6.437439441680908
2012-10-12,6.388905048370361
2012-10-15,6.583041667938232
2012-10-16,6.631577968597412
2012-10-17,6.6448140144348145
2012-10-18,6.6448140144348145
2012-10-19,6.635989665985107
2012-10-22,6.666874408721924
2012-10-23,6.631577968597412
2012-10-24,6.583041667938232
2012-10-25,6.702174186706543
2012-10-26,6.534509181976318
2012-10-31,6.702174186706543
2012-11-01,6.808066368103027
2012-11-02,6.583041667938232
2012-11-05,6.534509181976318
2012-11-06,6.666874408721924
2012-11-07,6.375665187835693
2012-11-08,6.1991777420043945
2012-11-09,6.274186134338379
2012-11-12,6.406553745269775
2012-11-13,6.446262836456299
2012-11-14,6.1991777420043945
2012-11-15,6.287421703338623
2012-11-16,6.238889694213867
2012-11-19,6.574216365814209
2012-11-20,6.859857082366943
2012-11-21,6.88252592086792
2012-11-23,6.950536251068115
2012-11-26,6.923332214355469
2012-11-27,6.955069065093994
2012-11-28,7.009476661682129
2012-11-29,7.059349536895752
2012-11-30,7.11375617980957
2012-12-03,7.145495891571045
2012-12-04,7.163631916046143
2012-12-05,7.218038558959961
2012-12-06,7.34498929977417
2012-12-07,7.267911911010742
2012-12-10,7.372190475463867
2012-12-11,7.426597595214844
2012-12-12,7.313249588012695
2012-12-13,7.494607448577881
2012-12-14,7.449270725250244
2012-12-17,7.5535502433776855
2012-12-18,7.6714301109313965
2012-12-19,7.680502414703369
2012-12-20,7.743974208831787
2012-12-21,7.689566612243652
2012-12-24,7.675967693328857
2012-12-26,7.762111663818359
2012-12-27,7.834654331207275
2012-12-28,7.811984539031982
2012-12-31,7.870927333831787
2013-01-02,8.12935733795166
2013-01-03,8.161097526550293
2013-01-04,8.29711627960205
2013-01-07,8.360590934753418
2013-01-08,8.464871406555176
2013-01-09,8.596357345581055
2013-01-10,8.77318000793457
2013-01-11,8.750506401062012
2013-01-14,9.040679931640625
2013-01-15,8.918269157409668
2013-01-16,8.990806579589844
2013-01-17,9.090553283691406
2013-01-18,9.49860954284668
2013-01-22,9.702637672424316
2013-01-23,9.630098342895508
2013-01-24,9.525816917419434
2013-01-25,9.639164924621582
2013-01-28,9.607427597045898
2013-01-29,9.611958503723145
2013-01-30,9.494074821472168
2013-01-31,10.097091674804688
2013-02-01,10.32379150390625
2013-02-04,10.069887161254883
2013-02-05,9.961073875427246
2013-02-06,9.97921085357666
2013-02-07,10.042684555053711
2013-02-08,10.287518501281738
2013-02-11,10.051751136779785
2013-02-12,9.965607643127441
2013-02-13,9.793318748474121
2013-02-14,10.097091674804688
2013-02-15,10.56340217590332
2013-02-19,10.825111389160156
2013-02-20,10.601466178894043
2013-02-21,10.087574005126953
2013-02-22,10.40638542175293
2013-02-25,10.682361602783203
2013-02-26,10.677604675292969
2013-02-27,10.901239395141602
2013-02-28,11.186741828918457
2013-03-01,11.139159202575684
2013-03-04,11.277149200439453
2013-03-05,11.41989517211914
2013-03-06,11.377071380615234
2013-03-07,11.415138244628906
2013-03-08,11.41989517211914
2013-03-11,11.41989517211914
2013-03-12,11.372315406799316
2013-03-13,11.41989517211914
2013-03-14,11.26762866973877
2013-03-15,11.167709350585938
2013-03-18,10.958340644836426
2013-03-19,10.83462905883789
2013-03-20,10.715664863586426
2013-03-21,10.615740776062012
2013-03-22,10.56340217590332
2013-03-25,10.311216354370117
2013-03-26,10.549127578735352
2013-03-27,10.425414085388184
2013-03-28,10.296940803527832
2013-04-01,10.60622787475586
2013-04-02,11.205772399902344
2013-04-03,11.158191680908203
2013-04-04,11.434172630310059
2013-04-05,11.53409481048584
2013-04-08,11.93855094909668
2013-04-09,12.566643714904785
2013-04-10,12.38106918334961
2013-04-11,12.10508918762207
2013-04-12,11.752976417541504
2013-04-15,10.91551685333252
2013-04-16,11.572161674499512
2013-04-17,11.491270065307617
2013-04-18,11.515059471130371
2013-04-19,11.876694679260254
2013-04-22,11.967103004455566
2013-04-23,12.162188529968262
2013-04-24,11.905241966247559
2013-04-25,12.38106918334961
2013-04-26,12.30969524383545
2013-04-29,12.366796493530273
2013-04-30,12.80931568145752
2013-05-01,12.300182342529297
2013-05-02,12.490510940551758
2013-05-03,12.652290344238281
2013-05-06,12.609472274780273
2013-05-07,12.914000511169434
2013-05-08,12.823590278625488
2013-05-09,12.171703338623047
2013-05-10,11.824352264404297
2013-05-13,11.895727157592773
2013-05-14,12.465435981750488
2013-05-15,12.811155319213867
2013-05-16,12.991323471069336
2013-05-17,13.312698364257812
2013-05-20,12.757593154907227
2013-05-21,12.820898056030273
2013-05-22,12.236577033996582
2013-05-23,11.647395133972168
2013-05-24,12.192752838134766
2013-05-28,11.997981071472168
2013-05-29,11.769125938415527
2013-05-30,12.046676635742188
2013-05-31,11.710689544677734
2013-06-03,11.36983871459961
2013-06-04,11.301671028137207
2013-06-05,11.024120330810547
2013-06-06,11.515921592712402
2013-06-07,11.700953483581543
2013-06-10,11.876243591308594
2013-06-11,11.452615737915039
2013-06-12,11.584091186523438
2013-06-13,11.700953483581543
2013-06-14,11.540266990661621
2013-06-17,11.686346054077148
2013-06-18,11.788599967956543
2013-06-19,11.754515647888184
2013-06-20,11.282195091247559
2013-06-21,11.038724899291992
2013-06-24,10.595620155334473
2013-06-25,10.88290786743164
2013-06-26,11.077683448791504
2013-06-27,11.442877769470215
2013-06-28,11.735038757324219
2013-07-01,11.511054039001465
2013-07-02,11.34549331665039
2013-07-03,11.204285621643066
2013-07-05,11.467226028442383
2013-07-08,11.725299835205078
2013-07-09,11.691215515136719
2013-07-10,11.5986967086792
2013-07-11,12.056411743164062
2013-07-12,12.168404579162598
2013-07-15,12.285277366638184
2013-07-16,11.997981071472168
2013-07-17,11.924941062927246
2013-07-18,12.611513137817383
2013-07-19,12.728376388549805
2013-07-22,13.078968048095703
2013-07-23,12.986454010009766
2013-07-24,12.971840858459473
2013-07-25,12.966971397399902
2013-07-26,13.132530212402344
2013-07-29,12.952363967895508
2013-07-30,12.830629348754883
2013-07-31,13.010799407958984
2013-08-01,13.30782413482666
2013-08-02,13.322432518005371
2013-08-05,13.419818878173828
2013-08-06,13.575639724731445
2013-08-07,13.580506324768066
2013-08-08,13.658415794372559
2013-08-09,13.62432861328125
2013-08-12,13.663285255432129
2013-08-13,14.20378303527832
2013-08-14,14.262210845947266
2013-08-15,13.979789733886719
2013-08-16,14.111262321472168
2013-08-19,13.921357154846191
2013-08-20,13.867794036865234
2013-08-21,13.609724998474121
2013-08-22,13.369519233703613
2013-08-23,13.287750244140625
2013-08-26,13.338855743408203
2013-08-27,13.01688289642334
2013-08-28,12.930002212524414
2013-08-29,13.078214645385742
2013-08-30,12.976000785827637
2013-09-03,13.149761199951172
2013-09-04,13.533064842224121
2013-09-05,13.52795124053955
2013-09-06,13.52795124053955
2013-09-09,13.676162719726562
2013-09-10,14.003246307373047
2013-09-11,14.601194381713867
2013-09-12,14.590970039367676
2013-09-13,14.504091262817383
2013-09-16,14.928277969360352
2013-09-17,15.127594947814941
2013-09-18,15.219584465026855
2013-09-19,14.979385375976562
2013-09-20,14.412099838256836
2013-09-23,14.258779525756836
2013-09-24,14.171899795532227
2013-09-25,14.197450637817383
2013-09-26,14.228114128112793
2013-09-27,14.473422050476074
2013-09-30,14.442763328552246
2013-10-01,14.820956230163574
2013-10-02,15.214473724365234
2013-10-03,15.076486587524414
2013-10-04,15.510891914367676
2013-10-07,15.326906204223633
2013-10-08,15.096928596496582
2013-10-09,14.94360637664795
2013-10-10,15.337128639221191
2013-10-11,15.684652328491211
2013-10-14,15.63866138458252
2013-10-15,15.904417037963867
2013-10-16,16.456369400024414
2013-10-17,16.809001922607422
2013-10-18,17.279190063476562
2013-10-21,17.07476234436035
2013-10-22,17.45294952392578
2013-10-23,17.371179580688477
2013-10-24,17.565387725830078
2013-10-25,17.15142250061035
2013-10-28,16.875442504882812
2013-10-29,17.04920768737793
2013-10-30,16.39504051208496
2013-10-31,16.487031936645508
2013-11-01,16.80389404296875
2013-11-04,16.998098373413086
2013-11-05,17.44784164428711
2013-11-06,17.130979537963867
2013-11-07,16.35415267944336
2013-11-08,16.10883903503418
2013-11-11,15.388238906860352
2013-11-12,14.999826431274414
2013-11-13,15.27580451965332
2013-11-14,15.403563499450684
2013-11-15,15.444456100463867
2013-11-18,15.470005989074707
2013-11-19,15.357574462890625
2013-11-20,15.066710472106934
2013-11-21,15.532086372375488
2013-11-22,15.960450172424316
2013-11-25,15.949872970581055
2013-11-26,16.02920150756836
2013-11-27,15.88112735748291
2013-11-29,15.965743064880371
2013-12-02,15.896992683410645
2013-12-03,15.53738021850586
2013-12-04,15.875836372375488
2013-12-05,15.81766414642334
2013-12-06,15.97103214263916
2013-12-09,15.997466087341309
2013-12-10,15.997466087341309
2013-12-11,15.81237506866455
2013-12-12,15.706608772277832
2013-12-13,15.934013366699219
2013-12-16,16.1243953704834
2013-12-17,15.923439025878906
2013-12-18,16.055644989013672
2013-12-19,16.09265899658203
2013-12-20,16.44170379638672
2013-12-23,16.277753829956055
2013-12-24,16.19843101501465
2013-12-26,16.2883358001709
2013-12-27,16.536895751953125
2013-12-30,16.372953414916992
2013-12-31,16.716699600219727
2014-01-02,17.086891174316406
2014-01-03,17.531116485595703
2014-01-06,17.583999633789062
2014-01-07,17.959474563598633
2014-01-08,18.541200637817383
2014-01-09,18.583511352539062
2014-01-10,18.890239715576172
2014-01-13,18.842641830444336
2014-01-14,19.1546573638916
2014-01-15,18.90610122680664
2014-01-16,19.06475830078125
2014-01-17,18.541200637817383
2014-01-21,18.6152400970459
2014-01-22,18.57293128967285
2014-01-23,17.858997344970703
2014-01-24,17.028715133666992
2014-01-27,16.78544807434082
2014-01-28,17.049869537353516
2014-01-29,16.737850189208984
2014-01-30,17.298419952392578
2014-01-31,17.16092872619629
2014-02-03,16.230159759521484
2014-02-04,16.74314308166504
2014-02-05,16.716699600219727
2014-02-06,16.806596755981445
2014-02-07,16.87006187438965
2014-02-10,17.187366485595703
2014-02-11,17.012845993041992
2014-02-12,16.970537185668945
2014-02-13,16.833044052124023
2014-02-14,16.87135887145996
2014-02-18,16.7399845123291
2014-02-19,16.969892501831055
2014-02-20,16.95347023010254
2014-02-21,17.254552841186523
2014-02-24,17.35856819152832
2014-02-25,17.314767837524414
2014-02-26,17.52278709411621
2014-02-27,17.52826499938965
2014-02-28,17.62131690979004
2014-03-03,17.462570190429688
2014-03-04,17.659635543823242
2014-03-05,18.070199966430664
2014-03-06,18.18515968322754
2014-03-07,17.7910213470459
2014-03-10,17.7910213470459
2014-03-11,17.944290161132812
2014-03-12,17.840290069580078
2014-03-13,17.58847999572754
2014-03-14,17.42424774169922
2014-03-17,17.599424362182617
2014-03-18,17.610368728637695
2014-03-19,17.81291961669922
2014-03-20,17.665111541748047
2014-03-21,17.37498664855957
2014-03-24,17.013690948486328
2014-03-25,16.887779235839844
2014-03-26,16.663339614868164
2014-03-27,17.090330123901367
2014-03-28,17.626794815063477
2014-03-31,17.40782356262207
2014-04-01,17.418777465820312
2014-04-02,17.156017303466797
2014-04-03,17.40235137939453
2014-04-04,16.969892501831055
2014-04-07,16.11045265197754
2014-04-08,15.459027290344238
2014-04-09,15.880538940429688
2014-04-10,15.360490798950195
2014-04-11,15.048471450805664
2014-04-14,15.081313133239746
2014-04-15,15.010146141052246
2014-04-16,15.420707702636719
2014-04-17,15.497346878051758
2014-04-21,16.11592674255371
2014-04-22,16.531965255737305
2014-04-23,16.25278663635254
2014-04-24,15.90790843963623
2014-04-25,15.4535493850708
2014-04-28,14.769283294677734
2014-04-29,14.977301597595215
2014-04-30,14.851399421691895
2014-05-01,14.780233383178711
2014-05-02,14.938986778259277
2014-05-05,14.84592056274414
2014-05-06,14.796652793884277
2014-05-07,14.687172889709473
2014-05-08,14.216391563415527
2014-05-09,14.336830139160156
2014-05-12,14.041219711303711
2014-05-13,14.030269622802734
2014-05-14,14.063115119934082
2014-05-15,13.838677406311035
2014-05-16,13.748079299926758
2014-05-19,13.69711971282959
2014-05-20,13.725427627563477
2014-05-21,13.810359001159668
2014-05-22,13.934931755065918
2014-05-23,13.991562843322754
2014-05-27,14.144440650939941
2014-05-28,14.17275333404541
2014-05-29,14.127458572387695
2014-05-30,14.0595064163208
2014-06-02,14.138775825500488
2014-06-03,14.01421070098877
2014-06-04,14.348282814025879
2014-06-05,15.056068420410156
2014-06-06,15.344850540161133
2014-06-09,15.225937843322754
2014-06-10,15.288227081298828
2014-06-11,15.40713882446289
2014-06-12,15.486405372619629
2014-06-13,15.412798881530762
2014-06-16,15.401479721069336
2014-06-17,15.865784645080566
2014-06-18,16.222505569458008
2014-06-19,15.888433456420898
2014-06-20,15.831804275512695
2014-06-23,15.661943435668945
2014-06-24,15.3222017288208
2014-06-25,15.259919166564941
2014-06-26,15.259919166564941
2014-06-27,15.695907592773438
2014-06-30,15.695907592773438
2014-07-01,15.644953727722168
2014-07-02,15.769522666931152
2014-07-03,15.577000617980957
2014-07-07,15.571348190307617
2014-07-08,15.152335166931152
2014-07-09,14.7276611328125
2014-07-10,14.495501518249512
2014-07-11,14.50683307647705
2014-07-14,15.174981117248535
2014-07-15,15.356173515319824
2014-07-16,15.639291763305664
2014-07-17,15.458094596862793
2014-07-18,15.599653244018555
2014-07-21,15.644953727722168
2014-07-22,15.492069244384766
2014-07-23,15.639291763305664
2014-07-24,15.492069244384766
2014-07-25,15.293891906738281
2014-07-28,15.112692832946777
2014-07-29,15.073054313659668
2014-07-30,15.214620590209961
2014-07-31,14.869217872619629
2014-08-01,14.835240364074707
2014-08-04,14.73898696899414
2014-08-05,14.659714698791504
2014-08-06,14.297325134277344
2014-08-07,14.00288200378418
2014-08-08,13.861327171325684
2014-08-11,13.883976936340332
2014-08-12,13.629173278808594
2014-08-13,13.844339370727539
2014-08-14,13.816024780273438
2014-08-15,13.634834289550781
2014-08-18,13.759403228759766
2014-08-19,13.640495300292969
2014-08-20,13.646265029907227
2014-08-21,13.842535018920898
2014-08-22,13.727087020874023
2014-08-25,13.992618560791016
2014-08-26,14.067667007446289
2014-08-27,14.0618896484375
2014-08-28,14.027256965637207
2014-08-29,14.084978103637695
2014-09-02,13.842535018920898
2014-09-03,13.507732391357422
2014-09-04,13.415367126464844
2014-09-05,13.565451622009277
2014-09-08,13.663585662841797
2014-09-09,13.588546752929688
2014-09-10,13.65781307220459
2014-09-11,13.669356346130371
2014-09-12,13.62317943572998
2014-09-15,13.36918830871582
2014-09-16,13.247966766357422
2014-09-17,13.323007583618164
2014-09-18,13.242188453674316
2014-09-19,13.074786186218262
2014-09-22,13.051700592041016
2014-09-23,13.219096183776855
2014-09-24,13.542362213134766
2014-09-25,13.501956939697266
2014-09-26,13.854080200195312
2014-09-29,13.779032707214355
2014-09-30,13.761719703674316
2014-10-01,13.444231033325195
2014-10-02,13.426910400390625
2014-10-03,13.663585662841797
2014-10-06,13.790581703186035
2014-10-07,13.47309398651123
2014-10-08,13.715542793273926
2014-10-09,13.172918319702148
2014-10-10,12.705342292785645
2014-10-13,12.174277305603027
2014-10-14,12.058819770812988
2014-10-15,12.255088806152344
2014-10-16,12.255088806152344
2014-10-17,12.7111177444458
2014-10-20,13.126742362976074
2014-10-21,13.5712251663208
2014-10-22,13.323007583618164
2014-10-23,13.288372993469238
2014-10-24,13.530817985534668
2014-10-27,13.374958992004395
2014-10-28,13.761719703674316
2014-10-29,13.507732391357422
2014-10-30,13.08633041381836
2014-10-31,13.132513046264648
2014-11-03,13.051700592041016
2014-11-04,12.924701690673828
2014-11-05,12.999749183654785
2014-11-06,13.034379959106445
2014-11-07,13.496180534362793
2014-11-10,13.536591529846191
2014-11-11,13.577000617980957
2014-11-12,13.445934295654297
2014-11-13,13.481677055358887
2014-11-14,13.63061237335205
2014-11-17,13.517422676086426
2014-11-18,13.904658317565918
2014-11-19,13.767631530761719
2014-11-20,14.148913383483887
2014-11-21,14.363378524780273
2014-11-24,14.583806037902832
2014-11-25,14.696996688842773
2014-11-26,14.887636184692383
2014-11-28,14.559974670410156
2014-12-01,14.059548377990723
2014-12-02,14.083374977111816
2014-12-03,14.30380630493164
2014-12-04,14.285930633544922
