Date,RNST
2010-05-25,8.85702133178711
2010-05-26,8.863494873046875
2010-05-27,9.355192184448242
2010-05-28,9.284026145935059
2010-06-01,8.960543632507324
2010-06-02,9.212859153747559
2010-06-03,9.258146286010742
2010-06-04,8.869963645935059
2010-06-07,8.747038841247559
2010-06-08,8.772919654846191
2010-06-09,8.714691162109375
2010-06-10,8.960543632507324
2010-06-11,9.070523262023926
2010-06-14,8.973480224609375
2010-06-15,9.189629554748535
2010-06-16,9.097926139831543
2010-06-17,9.150327682495117
2010-06-18,9.327178955078125
2010-06-21,9.399230003356934
2010-06-22,9.314079284667969
2010-06-23,9.386129379272461
2010-06-24,9.3795804977417
2010-06-25,10.021472930908203
2010-06-28,9.962528228759766
2010-06-29,9.464726448059082
2010-06-30,9.399230003356934
2010-07-01,9.569528579711914
2010-07-02,9.464726448059082
2010-07-06,9.314079284667969
2010-07-07,9.759475708007812
2010-07-08,9.897027969360352
2010-07-09,9.982177734375
2010-07-12,9.824976921081543
2010-07-13,10.224526405334473
2010-07-14,9.877379417419434
2010-07-15,9.733278274536133
2010-07-16,9.2747802734375
2010-07-19,9.235479354858398
2010-07-20,9.386129379272461
2010-07-21,8.698381423950195
2010-07-22,9.091378211975098
2010-07-23,9.320629119873047
2010-07-26,10.08043098449707
2010-07-27,10.028026580810547
2010-07-28,10.073880195617676
2010-07-29,10.139376640319824
2010-07-30,9.988728523254395
2010-08-02,10.172126770019531
2010-08-03,10.113177299499512
2010-08-04,10.047675132751465
2010-08-05,9.726728439331055
2010-08-06,9.418878555297852
2010-08-09,9.897027969360352
2010-08-10,9.62847900390625
2010-08-11,9.327178955078125
2010-08-12,9.268227577209473
2010-08-13,9.196179389953613
2010-08-16,9.111030578613281
2010-08-17,9.183077812194824
2010-08-18,9.117582321166992
2010-08-19,8.796629905700684
2010-08-20,8.901430130004883
2010-08-23,8.554281234741211
2010-08-24,8.48878288269043
2010-08-25,8.842479705810547
2010-08-26,8.757329940795898
2010-08-27,9.215832710266113
2010-08-30,9.071732521057129
2010-08-31,8.783531188964844
2010-09-01,9.143780708312988
2010-09-02,9.05863094329834
2010-09-03,9.176529884338379
2010-09-07,8.980030059814453
2010-09-08,8.973480224609375
2010-09-09,8.940726280212402
2010-09-10,8.894880294799805
2010-09-13,9.589180946350098
2010-09-14,9.405779838562012
2010-09-15,9.498575210571289
2010-09-16,9.299724578857422
2010-09-17,9.412408828735352
2010-09-20,9.936053276062012
2010-09-21,9.704060554504395
2010-09-22,9.419035911560059
2010-09-23,9.279833793640137
2010-09-24,9.929424285888672
2010-09-27,9.677545547485352
2010-09-28,9.883027076721191
2010-09-29,9.922799110412598
2010-09-30,10.081880569458008
2010-10-01,10.313875198364258
2010-10-04,10.181309700012207
2010-10-05,10.532614707946777
2010-10-06,10.62541389465332
2010-10-07,10.59890079498291
2010-10-08,10.724839210510254
2010-10-11,10.73147201538086
2010-10-12,10.711584091186523
2010-10-13,10.85078239440918
2010-10-14,10.71821403503418
2010-10-15,10.797757148742676
2010-10-18,11.109291076660156
2010-10-19,10.830899238586426
2010-10-20,10.970094680786133
2010-10-21,10.804383277893066
2010-10-22,10.877293586730957
2010-10-25,10.824268341064453
2010-10-26,10.9369535446167
2010-10-27,10.9369535446167
2010-10-28,10.85078239440918
2010-10-29,10.83752727508545
2010-11-01,10.671818733215332
2010-11-02,10.97671890258789
2010-11-03,11.102665901184082
2010-11-04,11.679339408874512
2010-11-05,11.427456855773926
2010-11-08,11.533514022827148
2010-11-09,11.420831680297852
2010-11-10,11.891447067260742
2010-11-11,11.825167655944824
2010-11-12,11.35454273223877
2010-11-15,11.487112998962402
2010-11-16,11.566656112670898
2010-11-17,11.579909324645996
2010-11-18,11.944478034973145
2010-11-19,11.79202651977539
2010-11-22,11.619683265686035
2010-11-23,11.593169212341309
2010-11-24,11.659452438354492
2010-11-26,11.593169212341309
2010-11-29,11.599802017211914
2010-11-30,11.480485916137695
2010-12-01,11.599802017211914
2010-12-02,11.599802017211914
2010-12-03,11.493746757507324
2010-12-06,11.381054878234863
2010-12-07,11.520256042480469
2010-12-08,11.36117172241211
2010-12-09,11.394316673278809
2010-12-10,11.427456855773926
2010-12-13,11.373900413513184
2010-12-14,11.427457809448242
2010-12-15,11.327040672302246
2010-12-16,11.380600929260254
2010-12-17,11.30695915222168
2010-12-20,11.286877632141113
2010-12-21,11.568042755126953
2010-12-22,11.601512908935547
2010-12-23,11.54126262664795
2010-12-27,11.547957420349121
2010-12-28,11.547957420349121
2010-12-29,11.521183967590332
2010-12-30,11.420761108398438
2010-12-31,11.320351600646973
2011-01-03,11.66845703125
2011-01-04,11.320351600646973
2011-01-05,11.380600929260254
2011-01-06,11.367206573486328
2011-01-07,11.099427223205566
2011-01-10,11.240015029907227
2011-01-11,11.313652038574219
2011-01-12,11.240015029907227
2011-01-13,11.039179801940918
2011-01-14,11.360514640808105
2011-01-18,11.320351600646973
2011-01-19,10.898597717285156
2011-01-20,10.731232643127441
2011-01-21,10.583953857421875
2011-01-24,10.69106674194336
2011-01-25,10.818260192871094
2011-01-26,10.978926658630371
2011-01-27,11.025788307189941
2011-01-28,10.758010864257812
2011-01-31,10.43667984008789
2011-02-01,10.70445442199707
2011-02-02,10.590646743774414
2011-02-03,10.677679061889648
2011-02-04,10.590646743774414
2011-02-07,10.824951171875
2011-02-08,10.958847045898438
2011-02-09,10.76470947265625
2011-02-10,10.744621276855469
2011-02-11,10.911983489990234
2011-02-14,10.958847045898438
2011-02-15,10.911983489990234
2011-02-16,10.885210037231445
2011-02-17,10.791484832763672
2011-02-18,10.751314163208008
2011-02-22,10.731232643127441
2011-02-23,10.644203186035156
2011-02-24,10.69106674194336
2011-02-25,10.811568260192871
2011-02-28,10.758010864257812
2011-03-01,10.597342491149902
2011-03-02,10.456761360168457
2011-03-03,10.670985221862793
2011-03-04,10.583953857421875
2011-03-07,10.483538627624512
2011-03-08,10.70445442199707
2011-03-09,10.590646743774414
2011-03-10,10.369734764099121
2011-03-11,10.269312858581543
2011-03-14,10.15423583984375
2011-03-15,10.113616943359375
2011-03-16,10.0797700881958
2011-03-17,10.181309700012207
2011-03-18,10.49947738647461
2011-03-21,10.77702522277832
2011-03-22,10.675482749938965
2011-03-23,10.66871452331543
2011-03-24,10.824411392211914
2011-03-25,10.905647277832031
2011-03-28,11.03426742553711
2011-03-29,11.162888526916504
2011-03-30,11.189967155456543
2011-03-31,11.494593620300293
2011-04-01,11.697678565979004
2011-04-04,11.805989265441895
2011-04-05,11.690903663635254
2011-04-06,11.575827598571777
2011-04-07,11.189967155456543
2011-04-08,10.993651390075684
2011-04-11,10.993651390075684
2011-04-12,10.790565490722656
2011-04-13,10.513019561767578
2011-04-14,10.607787132263184
2011-04-15,10.844724655151367
2011-04-18,10.810873985290527
2011-04-19,10.783796310424805
2011-04-20,11.142579078674316
2011-04-21,11.101961135864258
2011-04-25,11.332122802734375
2011-04-26,11.393051147460938
2011-04-27,11.338897705078125
2011-04-28,11.440433502197266
2011-04-29,11.359201431274414
2011-05-02,10.783796310424805
2011-05-03,10.702563285827637
2011-05-04,10.5400972366333
2011-05-05,10.269312858581543
2011-05-06,10.323469161987305
2011-05-09,10.533323287963867
2011-05-10,10.736407279968262
2011-05-11,10.391166687011719
2011-05-12,10.614559173583984
2011-05-13,10.276084899902344
2011-05-16,10.181309700012207
2011-05-17,10.14746379852295
2011-05-18,10.255773544311523
2011-05-19,10.127153396606445
2011-05-20,10.052693367004395
2011-05-23,9.849608421325684
2011-05-24,9.741297721862793
2011-05-25,9.849608421325684
2011-05-26,10.052693367004395
2011-05-27,10.140691757202148
2011-05-31,10.133926391601562
2011-06-01,9.775141716003418
2011-06-02,9.96468734741211
2011-06-03,9.578824043273926
2011-06-06,9.741297721862793
2011-06-07,10.04592227935791
2011-06-08,10.005301475524902
2011-06-09,9.88345718383789
2011-06-10,9.748065948486328
2011-06-13,9.556255340576172
2011-06-14,9.754912376403809
2011-06-15,9.542552947998047
2011-06-16,9.864517211914062
2011-06-17,9.946722984313965
2011-06-20,10.10428237915039
2011-06-21,10.30979061126709
2011-06-22,9.905620574951172
2011-06-23,10.022079467773438
2011-06-24,9.898773193359375
2011-06-27,9.974127769470215
2011-06-28,10.001526832580566
2011-06-29,9.898773193359375
2011-06-30,9.926175117492676
2011-07-01,10.145383834838867
2011-07-05,10.200185775756836
2011-07-06,10.241291999816895
2011-07-07,10.49475383758545
2011-07-08,10.323494911193848
2011-07-11,10.1179838180542
2011-07-12,10.17963695526123
2011-07-13,10.364595413208008
2011-07-14,10.282390594482422
2011-07-15,10.33034610748291
2011-07-18,10.426254272460938
2011-07-19,10.652312278747559
2011-07-20,10.659164428710938
2011-07-21,10.871525764465332
2011-07-22,10.857823371887207
2011-07-25,10.638611793518066
2011-07-26,10.508455276489258
2011-07-27,10.44680118560791
2011-07-28,10.474202156066895
2011-07-29,10.48105525970459
2011-08-01,10.487902641296387
2011-08-02,10.350894927978516
2011-08-03,10.508455276489258
2011-08-04,9.960426330566406
2011-08-05,9.857670783996582
2011-08-08,9.097278594970703
2011-08-09,10.193338394165039
2011-08-10,8.79586410522461
2011-08-11,9.405546188354492
2011-08-12,8.953422546386719
2011-08-15,9.275385856628418
2011-08-16,9.063026428222656
2011-08-17,9.117830276489258
2011-08-18,8.658859252929688
2011-08-19,8.391692161560059
2011-08-22,8.508146286010742
2011-08-23,9.316492080688477
2011-08-24,9.43294906616211
2011-08-25,9.090431213378906
2011-08-26,9.247986793518066
2011-08-29,9.754912376403809
2011-08-30,9.487749099731445
2011-08-31,9.480899810791016
2011-09-01,8.939722061157227
2011-09-02,8.405394554138184
2011-09-06,8.419092178344727
2011-09-07,8.987676620483398
2011-09-08,8.590353012084961
2011-09-09,8.350591659545898
2011-09-12,8.480745315551758
2011-09-13,8.706807136535645
2011-09-14,9.01925277709961
2011-09-15,9.317811012268066
2011-09-16,9.55388355255127
2011-09-19,9.595542907714844
2011-09-20,9.637202262878418
2011-09-21,9.269211769104004
2011-09-22,9.074799537658691
2011-09-23,9.109518051147461
2011-09-26,9.442792892456055
2011-09-27,9.637202262878418
2011-09-28,8.922050476074219
2011-09-29,9.29698371887207
2011-09-30,8.838732719421387
2011-10-03,8.498514175415039
2011-10-04,9.567769050598145
2011-10-05,9.644142150878906
2011-10-06,9.727465629577637
2011-10-07,9.22754955291748
2011-10-10,9.6927490234375
2011-10-11,9.776063919067383
2011-10-12,9.78995132446289
2011-10-13,9.671917915344238
2011-10-14,9.859383583068848
2011-10-17,9.248379707336426
2011-10-18,9.817724227905273
2011-10-19,9.533053398132324
2011-10-20,9.512222290039062
2011-10-21,9.49833869934082
2011-10-24,9.880215644836426
2011-10-25,9.581655502319336
2011-10-26,9.838557243347168
2011-10-27,10.345414161682129
2011-10-28,10.220433235168457
2011-10-31,10.012138366699219
2011-11-01,9.512222290039062
2011-11-02,9.998249053955078
2011-11-03,10.414841651916504
2011-11-04,10.269034385681152
2011-11-07,10.414841651916504
2011-11-08,10.637027740478516
2011-11-09,10.130170822143555
2011-11-10,10.199604988098145
2011-11-11,10.31069564819336
2011-11-14,9.928816795349121
2011-11-15,10.21349048614502
2011-11-16,10.019082069396973
2011-11-17,9.901043891906738
2011-11-18,10.08851146697998
2011-11-21,9.644142150878906
2011-11-22,9.602483749389648
2011-11-23,9.151176452636719
2011-11-25,9.02619457244873
2011-11-28,9.609429359436035
2011-11-29,9.338641166687012
2011-11-30,10.28986644744873
2011-12-01,10.032967567443848
2011-12-02,10.144059181213379
2011-12-05,10.400958061218262
2011-12-06,10.380127906799316
2011-12-07,10.380127906799316
2011-12-08,9.831608772277832
2011-12-09,10.24820613861084
2011-12-12,10.058554649353027
2011-12-13,9.833785057067871
2011-12-14,10.170940399169922
2011-12-15,10.430834770202637
2011-12-16,10.206063270568848
2011-12-19,10.023431777954102
2011-12-20,10.50107479095459
2011-12-21,10.50107479095459
2011-12-22,10.606435775756836
2011-12-23,10.592390060424805
2011-12-27,10.536194801330566
2011-12-28,10.388688087463379
2011-12-29,10.697749137878418
2011-12-30,10.536194801330566
2012-01-03,11.055978775024414
2012-01-04,10.873353004455566
2012-01-05,11.041933059692383
2012-01-06,10.746920585632324
2012-01-09,10.824182510375977
2012-01-10,10.641555786132812
2012-01-11,10.606435775756836
2012-01-12,10.599413871765137
2012-01-13,10.458930015563965
2012-01-17,10.508099555969238
2012-01-18,10.767992973327637
2012-01-19,10.697749137878418
2012-01-20,10.838233947753906
2012-01-23,10.669651985168457
2012-01-24,10.789060592651367
2012-01-25,10.887401580810547
2012-01-26,10.908473014831543
2012-01-27,11.027883529663086
2012-01-30,11.126224517822266
2012-01-31,11.084074974060059
2012-02-01,11.168363571166992
2012-02-02,11.168363571166992
2012-02-03,11.561717987060547
2012-02-06,11.18943977355957
2012-02-07,11.048955917358398
2012-02-08,11.03490924835205
2012-02-09,10.957642555236816
2012-02-10,10.746920585632324
2012-02-13,11.070030212402344
2012-02-14,11.027883529663086
2012-02-15,10.859306335449219
2012-02-16,11.301826477050781
2012-02-17,11.400162696838379
2012-02-21,11.393135070800781
2012-02-22,10.985740661621094
2012-02-23,11.358017921447754
2012-02-24,11.119199752807617
2012-02-27,10.957642555236816
2012-02-28,10.915498733520508
2012-02-29,10.655603408813477
2012-03-01,10.578341484069824
2012-03-02,10.156891822814941
2012-03-05,10.458930015563965
2012-03-06,10.184988021850586
2012-03-07,10.388688087463379
2012-03-08,10.585365295410156
2012-03-09,11.020859718322754
2012-03-12,11.027960777282715
2012-03-13,11.31910514831543
2012-03-14,11.283600807189941
2012-03-15,11.482425689697266
2012-03-16,11.681260108947754
2012-03-19,11.865883827209473
2012-03-20,11.6031494140625
2012-03-21,11.489533424377441
2012-03-22,11.25519847869873
2012-03-23,11.54633903503418
2012-03-26,11.745168685913086
2012-03-27,11.617351531982422
2012-03-28,11.816179275512695
2012-03-29,11.638652801513672
2012-03-30,11.560543060302734
2012-04-02,12.086024284362793
2012-04-03,11.801977157592773
2012-04-04,11.454026222229004
2012-04-05,11.32620620727539
2012-04-09,10.985353469848633
2012-04-10,10.871736526489258
2012-04-11,11.25519847869873
2012-04-12,11.16998291015625
2012-04-13,10.800726890563965
2012-04-16,11.006658554077148
2012-04-17,11.290701866149902
2012-04-18,10.907240867614746
2012-04-19,10.736815452575684
2012-04-20,10.985353469848633
2012-04-23,10.701312065124512
2012-04-24,10.999557495117188
2012-04-25,11.098973274230957
2012-04-26,11.26229476928711
2012-04-27,11.489533424377441
2012-04-30,11.361712455749512
2012-05-01,11.134478569030762
2012-05-02,11.070568084716797
2012-05-03,11.077668190002441
2012-05-04,10.893043518066406
2012-05-07,10.999557495117188
2012-05-08,11.084770202636719
2012-05-09,10.978255271911621
2012-05-10,11.070568084716797
2012-05-11,10.99245834350586
2012-05-14,10.91434383392334
2012-05-15,10.978255271911621
2012-05-16,10.99245834350586
2012-05-17,10.971150398254395
2012-05-18,10.843332290649414
2012-05-21,10.91434383392334
2012-05-22,10.609002113342285
2012-05-23,10.743919372558594
2012-05-24,10.92855167388916
2012-05-25,10.758121490478516
2012-05-29,10.836230278015137
2012-05-30,10.672904968261719
2012-05-31,10.857537269592285
2012-06-01,10.438570976257324
2012-06-04,10.630301475524902
2012-06-05,10.687112808227539
2012-06-06,10.722617149353027
2012-06-07,10.722617149353027
2012-06-08,10.779426574707031
2012-06-11,10.609002113342285
2012-06-12,10.774201393127441
2012-06-13,10.551534652709961
2012-06-14,10.767023086547852
2012-06-15,10.975318908691406
2012-06-18,11.090245246887207
2012-06-19,11.442206382751465
2012-06-20,11.34882640838623
2012-06-21,10.975318908691406
2012-06-22,11.276999473571777
2012-06-25,11.054333686828613
2012-06-26,11.061513900756836
2012-06-27,11.197989463806152
2012-06-28,11.083064079284668
2012-06-29,11.284181594848633
2012-07-02,11.585858345031738
2012-07-03,11.657687187194824
2012-07-05,11.557127952575684
2012-07-06,11.463750839233398
2012-07-09,11.427838325500488
2012-07-10,11.356011390686035
2012-07-11,11.499663352966309
2012-07-12,11.542764663696289
2012-07-13,11.722331047058105
2012-07-16,11.585858345031738
2012-07-17,11.600228309631348
2012-07-18,11.786977767944336
2012-07-19,11.901902198791504
2012-07-20,12.081475257873535
2012-07-23,12.095837593078613
2012-07-24,12.067107200622559
2012-07-25,12.081475257873535
2012-07-26,12.31850528717041
2012-07-27,12.620184898376465
2012-07-30,12.641728401184082
2012-07-31,12.7135591506958
2012-08-01,12.52680492401123
2012-08-02,12.555540084838867
2012-08-03,12.972142219543457
2012-08-06,12.9146728515625
2012-08-07,13.072700500488281
2012-08-08,13.000871658325195
2012-08-09,12.893129348754883
2012-08-10,12.77820873260498
2012-08-13,12.785387992858887
2012-08-14,12.727922439575195
2012-08-15,12.785387992858887
2012-08-16,12.943408012390137
2012-08-17,13.173256874084473
2012-08-20,13.223539352416992
2012-08-21,13.16607666015625
2012-08-22,13.06551456451416
2012-08-23,12.993688583374023
2012-08-24,13.122983932495117
2012-08-27,13.223539352416992
2012-08-28,13.41029167175293
2012-08-29,13.489309310913086
2012-08-30,13.101430892944336
2012-08-31,13.137344360351562
2012-09-04,13.496485710144043
2012-09-05,13.546762466430664
2012-09-06,13.963366508483887
2012-09-07,13.913084983825684
2012-09-10,13.913084983825684
2012-09-11,13.963366508483887
2012-09-12,14.006847381591797
2012-09-13,14.31118392944336
2012-09-14,14.282197952270508
2012-09-17,14.303933143615723
2012-09-18,14.354655265808105
2012-09-19,14.260459899902344
2012-09-20,14.079303741455078
2012-09-21,13.760467529296875
2012-09-24,13.934383392333984
2012-09-25,13.818440437316895
2012-09-26,13.94887638092041
2012-09-27,14.187999725341797
2012-09-28,14.209734916687012
2012-10-01,14.492330551147461
2012-10-02,14.405377388000488
2012-10-03,14.245972633361816
2012-10-04,14.441617965698242
2012-10-05,14.448858261108398
2012-10-08,14.224227905273438
2012-10-09,13.94887638092041
2012-10-10,14.122787475585938
2012-10-11,14.202486038208008
2012-10-12,13.818440437316895
2012-10-15,14.028579711914062
2012-10-16,14.086549758911133
2012-10-17,13.789461135864258
2012-10-18,13.340195655822754
2012-10-19,13.166292190551758
2012-10-22,13.260489463806152
2012-10-23,13.238753318786621
2012-10-24,13.166292190551758
2012-10-25,13.419902801513672
2012-10-26,13.28222942352295
2012-10-31,13.340195655822754
2012-11-01,13.289470672607422
2012-11-02,13.115567207336426
2012-11-05,13.274978637695312
2012-11-06,13.651782989501953
2012-11-07,13.130054473876953
2012-11-08,12.782242774963379
2012-11-09,12.782242774963379
2012-11-12,12.753254890441895
2012-11-13,12.217041015625
2012-11-14,12.159069061279297
2012-11-15,12.318485260009766
2012-11-16,12.188056945800781
2012-11-19,12.434426307678223
2012-11-20,12.318485260009766
2012-11-21,12.23153305053711
2012-11-23,12.535867691040039
2012-11-26,12.550361633300781
2012-11-27,12.89818286895752
2012-11-28,12.818472862243652
2012-11-29,13.115567207336426
2012-11-30,13.347440719604492
2012-12-03,13.072089195251465
2012-12-04,13.180777549743652
2012-12-05,13.144551277160645
2012-12-06,12.977886199951172
2012-12-07,12.760501861572266
2012-12-10,12.89818286895752
2012-12-11,13.202516555786133
2012-12-12,13.297608375549316
2012-12-13,13.202519416809082
2012-12-14,13.158629417419434
2012-12-17,13.560927391052246
2012-12-18,13.86081314086914
2012-12-19,13.890069961547852
2012-12-20,13.897390365600586
2012-12-21,13.897390365600586
2012-12-24,13.758414268493652
2012-12-26,13.794981002807617
2012-12-27,13.670639038085938
2012-12-28,13.524352073669434
2012-12-31,13.999787330627441
2013-01-02,14.577630996704102
2013-01-03,14.511797904968262
2013-01-04,14.577630996704102
2013-01-07,14.255794525146484
2013-01-08,14.372824668884277
2013-01-09,14.467914581298828
2013-01-10,14.394765853881836
2013-01-11,14.343565940856934
2013-01-14,14.358195304870605
2013-01-15,14.584944725036621
2013-01-16,14.036358833312988
2013-01-17,14.241165161132812
2013-01-18,13.868128776550293
2013-01-22,14.04367733001709
2013-01-23,13.794981002807617
2013-01-24,13.970540046691895
2013-01-25,13.94127368927002
2013-01-28,14.021739959716797
2013-01-29,14.094877243041992
2013-01-30,13.912019729614258
2013-01-31,14.226530075073242
2013-02-01,14.343565940856934
2013-02-04,14.241165161132812
2013-02-05,14.328938484191895
2013-02-06,14.219219207763672
2013-02-07,13.868128776550293
2013-02-08,14.197279930114746
2013-02-11,14.957977294921875
2013-02-12,15.63821792602539
2013-02-13,15.960054397583008
2013-02-14,15.95273494720459
2013-02-15,16.033187866210938
2013-02-19,16.223373413085938
2013-02-20,16.062454223632812
2013-02-21,16.084392547607422
2013-02-22,16.09170913696289
2013-02-25,16.01856231689453
2013-02-26,15.864972114562988
2013-02-27,15.981998443603516
2013-02-28,16.09902572631836
2013-03-01,16.150230407714844
2013-03-04,16.09902572631836
2013-03-05,16.333087921142578
2013-03-06,16.25263023376465
2013-03-07,16.42085838317871
2013-03-08,16.413549423217773
2013-03-11,16.267257690429688
2013-03-12,16.02587890625
2013-03-13,16.384286880493164
2013-03-14,16.583293914794922
2013-03-15,16.686471939086914
2013-03-18,16.6569881439209
2013-03-19,16.671735763549805
2013-03-20,16.664365768432617
2013-03-21,16.74543571472168
2013-03-22,16.767545700073242
2013-03-25,16.782291412353516
2013-03-26,16.642248153686523
2013-03-27,16.61276626586914
2013-03-28,16.494842529296875
2013-04-01,16.347440719604492
2013-04-02,16.568546295166016
2013-04-03,16.20003318786621
2013-04-04,15.97154712677002
2013-04-05,15.77991771697998
2013-04-08,15.956812858581543
2013-04-09,15.993663787841797
2013-04-10,16.24424934387207
2013-04-11,16.266357421875
2013-04-12,16.155799865722656
2013-04-15,15.75781536102295
2013-04-16,16.155799865722656
2013-04-17,16.104217529296875
2013-04-18,16.008403778076172
2013-04-19,16.07472801208496
2013-04-22,16.13369369506836
2013-04-23,16.281105041503906
2013-04-24,16.38428497314453
2013-04-25,16.406400680541992
2013-04-26,16.399028778076172
2013-04-29,16.642248153686523
2013-04-30,16.819137573242188
2013-05-01,16.3032169342041
2013-05-02,16.472728729248047
2013-05-03,16.760183334350586
2013-05-06,16.96654510498047
2013-05-07,17.37191390991211
2013-05-08,17.180286407470703
2013-05-09,16.944440841674805
2013-05-10,17.231876373291016
2013-05-13,17.047618865966797
2013-05-14,17.430883407592773
2013-05-15,17.55617332458496
2013-05-16,17.69621467590332
2013-05-17,17.91731834411621
2013-05-20,18.153169631958008
2013-05-21,18.101579666137695
2013-05-22,17.6888370513916
2013-05-23,17.806766510009766
2013-05-24,18.01313591003418
2013-05-28,18.219505310058594
2013-05-29,17.792028427124023
2013-05-30,17.762537002563477
2013-05-31,17.56354331970215
2013-06-03,18.072097778320312
2013-06-04,17.792028427124023
2013-06-05,17.939434051513672
2013-06-06,17.94680404663086
2013-06-07,17.93206214904785
2013-06-10,18.064727783203125
2013-06-11,17.578289031982422
2013-06-12,17.55601692199707
2013-06-13,17.55601692199707
2013-06-14,17.38528060913086
2013-06-17,17.704484939575195
2013-06-18,17.749013900756836
2013-06-19,17.674787521362305
2013-06-20,17.615400314331055
2013-06-21,17.125465393066406
2013-06-24,17.244239807128906
2013-06-25,17.659940719604492
2013-06-26,17.808406829833984
2013-06-27,18.038522720336914
2013-06-28,18.06821632385254
2013-07-01,18.60270118713379
2013-07-02,18.79570198059082
2013-07-03,18.780853271484375
2013-07-05,19.24109649658203
2013-07-08,19.49349021911621
2013-07-09,19.775571823120117
2013-07-10,19.72360610961914
2013-07-11,19.434106826782227
2013-07-12,19.463794708251953
2013-07-15,19.664220809936523
2013-07-16,19.924039840698242
2013-07-17,20.027957916259766
2013-07-18,20.109622955322266
2013-07-19,19.976001739501953
2013-07-22,20.19869613647461
2013-07-23,20.265512466430664
2013-07-24,20.258089065551758
2013-07-25,20.5401668548584
2013-07-26,20.748018264770508
2013-07-29,20.488197326660156
2013-07-30,20.473356246948242
2013-07-31,20.339740753173828
2013-08-01,20.399118423461914
2013-08-02,20.213544845581055
2013-08-05,20.213544845581055
2013-08-06,20.161577224731445
2013-08-07,19.946304321289062
2013-08-08,20.124462127685547
2013-08-09,19.857221603393555
2013-08-12,19.886926651000977
2013-08-13,19.842378616333008
2013-08-14,19.72360610961914
2013-08-15,19.12232208251953
2013-08-16,19.137168884277344
2013-08-19,18.84024429321289
2013-08-20,19.05551528930664
2013-08-21,19.01097869873047
2013-08-22,19.367294311523438
2013-08-23,19.426681518554688
2013-08-26,19.374717712402344
2013-08-27,18.84024429321289
2013-08-28,18.884780883789062
2013-08-29,19.09263038635254
2013-08-30,18.68435287475586
2013-09-03,18.899614334106445
2013-09-04,19.263370513916016
2013-09-05,19.45636749267578
2013-09-06,19.322750091552734
2013-09-09,19.57514762878418
2013-09-10,19.671646118164062
2013-09-11,19.64194679260254
2013-09-12,19.664220809936523
2013-09-13,19.72399139404297
2013-09-16,19.68663787841797
