Date,LFST
2021-10-01,14.09000015258789
2021-10-04,13.170000076293945
2021-10-05,13.149999618530273
2021-10-06,13.25
2021-10-07,13.149999618530273
2021-10-08,12.890000343322754
2021-10-11,12.0600004196167
2021-10-12,12.020000457763672
2021-10-13,12.34000015258789
2021-10-14,12.109999656677246
2021-10-15,11.5
2021-10-18,11.359999656677246
2021-10-19,11.829999923706055
2021-10-20,11.800000190734863
2021-10-21,11.6899995803833
2021-10-22,10.9399995803833
2021-10-25,11.050000190734863
2021-10-26,11.59000015258789
2021-10-27,11.390000343322754
2021-10-28,11.90999984741211
2021-10-29,11.979999542236328
2021-11-01,12.84000015258789
2021-11-02,12.420000076293945
2021-11-03,13.140000343322754
2021-11-04,13.100000381469727
2021-11-05,13.390000343322754
2021-11-08,12.829999923706055
2021-11-09,9.729999542236328
2021-11-10,10.760000228881836
2021-11-11,10.210000038146973
2021-11-12,10.34000015258789
2021-11-15,10.59000015258789
2021-11-16,10.15999984741211
2021-11-17,9.369999885559082
2021-11-18,8.770000457763672
2021-11-19,8.649999618530273
2021-11-22,8.550000190734863
2021-11-23,8.329999923706055
2021-11-24,8.319999694824219
2021-11-26,7.909999847412109
2021-11-29,8.260000228881836
2021-11-30,7.940000057220459
2021-12-01,7.900000095367432
2021-12-02,8.920000076293945
2021-12-03,8.670000076293945
2021-12-06,8.789999961853027
2021-12-07,9.34000015258789
2021-12-08,9.5
2021-12-09,9.229999542236328
2021-12-10,9.270000457763672
2021-12-13,9.550000190734863
2021-12-14,9.630000114440918
2021-12-15,9.449999809265137
2021-12-16,9.199999809265137
2021-12-17,9.65999984741211
2021-12-20,9.670000076293945
2021-12-21,9.880000114440918
2021-12-22,9.949999809265137
2021-12-23,10.100000381469727
2021-12-27,10.369999885559082
2021-12-28,9.9399995803833
2021-12-29,9.59000015258789
2021-12-30,9.600000381469727
2021-12-31,9.520000457763672
2022-01-03,10.0
2022-01-04,10.0
2022-01-05,9.619999885559082
2022-01-06,9.109999656677246
2022-01-07,9.3100004196167
2022-01-10,10.0
2022-01-11,10.5
2022-01-12,9.920000076293945
2022-01-13,8.5600004196167
2022-01-14,8.5600004196167
2022-01-18,7.920000076293945
2022-01-19,7.800000190734863
2022-01-20,7.75
2022-01-21,7.570000171661377
2022-01-24,7.559999942779541
2022-01-25,7.300000190734863
2022-01-26,6.989999771118164
2022-01-27,6.619999885559082
2022-01-28,6.800000190734863
2022-01-31,7.630000114440918
2022-02-01,7.659999847412109
2022-02-02,7.320000171661377
2022-02-03,7.010000228881836
2022-02-04,7.199999809265137
2022-02-07,7.480000019073486
2022-02-08,7.78000020980835
2022-02-09,8.380000114440918
2022-02-10,8.40999984741211
2022-02-11,8.4399995803833
2022-02-14,8.260000228881836
2022-02-15,9.239999771118164
2022-02-16,9.569999694824219
2022-02-17,9.270000457763672
2022-02-18,9.350000381469727
2022-02-22,9.100000381469727
2022-02-23,8.220000267028809
2022-02-24,9.199999809265137
2022-02-25,9.630000114440918
2022-02-28,9.430000305175781
2022-03-01,9.25
2022-03-02,9.029999732971191
2022-03-03,8.800000190734863
2022-03-04,8.529999732971191
2022-03-07,8.880000114440918
2022-03-08,8.829999923706055
2022-03-09,9.550000190734863
2022-03-10,8.789999961853027
2022-03-11,8.34000015258789
2022-03-14,8.1899995803833
2022-03-15,8.989999771118164
2022-03-16,10.119999885559082
2022-03-17,9.5600004196167
2022-03-18,9.34000015258789
2022-03-21,8.9399995803833
2022-03-22,9.420000076293945
2022-03-23,9.390000343322754
2022-03-24,9.729999542236328
2022-03-25,9.619999885559082
2022-03-28,9.989999771118164
2022-03-29,10.199999809265137
2022-03-30,10.09000015258789
2022-03-31,10.109999656677246
2022-04-01,10.149999618530273
2022-04-04,10.5600004196167
2022-04-05,10.3100004196167
2022-04-06,10.300000190734863
2022-04-07,9.90999984741211
2022-04-08,9.949999809265137
2022-04-11,9.970000267028809
2022-04-12,10.390000343322754
2022-04-13,10.800000190734863
2022-04-14,10.989999771118164
2022-04-18,9.949999809265137
2022-04-19,10.329999923706055
2022-04-20,10.899999618530273
2022-04-21,10.390000343322754
2022-04-22,9.539999961853027
2022-04-25,9.34000015258789
2022-04-26,8.890000343322754
2022-04-27,8.210000038146973
2022-04-28,7.380000114440918
2022-04-29,6.769999980926514
2022-05-02,6.909999847412109
2022-05-03,6.75
2022-05-04,7.539999961853027
2022-05-05,6.710000038146973
2022-05-06,6.760000228881836
2022-05-09,6.199999809265137
2022-05-10,5.820000171661377
2022-05-11,5.829999923706055
2022-05-12,6.300000190734863
2022-05-13,6.789999961853027
2022-05-16,6.590000152587891
2022-05-17,6.929999828338623
2022-05-18,6.800000190734863
2022-05-19,7.400000095367432
2022-05-20,7.489999771118164
2022-05-23,7.690000057220459
2022-05-24,7.289999961853027
2022-05-25,7.5
2022-05-26,7.760000228881836
2022-05-27,7.75
2022-05-31,7.449999809265137
2022-06-01,6.849999904632568
2022-06-02,7.5
2022-06-03,7.489999771118164
2022-06-06,7.460000038146973
2022-06-07,7.5
2022-06-08,7.440000057220459
2022-06-09,7.150000095367432
2022-06-10,6.849999904632568
2022-06-13,5.989999771118164
2022-06-14,6.010000228881836
2022-06-15,5.769999980926514
2022-06-16,5.380000114440918
2022-06-17,5.230000019073486
2022-06-21,5.599999904632568
2022-06-22,5.739999771118164
2022-06-23,6.300000190734863
2022-06-24,6.28000020980835
2022-06-27,5.96999979019165
2022-06-28,5.900000095367432
2022-06-29,5.570000171661377
2022-06-30,5.559999942779541
2022-07-01,5.489999771118164
2022-07-05,5.559999942779541
2022-07-06,5.849999904632568
2022-07-07,6.210000038146973
2022-07-08,6.03000020980835
2022-07-11,5.849999904632568
2022-07-12,5.730000019073486
2022-07-13,5.440000057220459
2022-07-14,5.559999942779541
2022-07-15,5.989999771118164
2022-07-18,6.190000057220459
2022-07-19,6.28000020980835
2022-07-20,6.099999904632568
2022-07-21,6.510000228881836
2022-07-22,5.989999771118164
2022-07-25,5.760000228881836
2022-07-26,5.670000076293945
2022-07-27,5.860000133514404
2022-07-28,5.909999847412109
2022-07-29,5.960000038146973
2022-08-01,6.21999979019165
2022-08-02,6.760000228881836
2022-08-03,7.179999828338623
2022-08-04,7.130000114440918
2022-08-05,7.25
2022-08-08,7.400000095367432
2022-08-09,6.699999809265137
2022-08-10,7.860000133514404
2022-08-11,8.25
2022-08-12,8.199999809265137
2022-08-15,7.880000114440918
2022-08-16,8.0
2022-08-17,7.210000038146973
2022-08-18,6.980000019073486
2022-08-19,6.679999828338623
2022-08-22,6.789999961853027
2022-08-23,7.119999885559082
2022-08-24,7.03000020980835
2022-08-25,6.909999847412109
2022-08-26,6.539999961853027
2022-08-29,6.28000020980835
2022-08-30,6.159999847412109
2022-08-31,6.289999961853027
2022-09-01,6.619999885559082
2022-09-02,6.820000171661377
2022-09-06,7.260000228881836
2022-09-07,7.610000133514404
2022-09-08,9.569999694824219
2022-09-09,9.229999542236328
2022-09-12,8.65999984741211
2022-09-13,8.180000305175781
2022-09-14,8.420000076293945
2022-09-15,8.970000267028809
2022-09-16,8.649999618530273
2022-09-19,8.279999732971191
2022-09-20,8.069999694824219
2022-09-21,7.760000228881836
2022-09-22,7.599999904632568
2022-09-23,7.449999809265137
2022-09-26,7.449999809265137
2022-09-27,7.400000095367432
2022-09-28,7.840000152587891
2022-09-29,7.289999961853027
2022-09-30,6.619999885559082
2022-10-03,7.070000171661377
2022-10-04,7.659999847412109
2022-10-05,7.619999885559082
2022-10-06,7.449999809265137
2022-10-07,7.510000228881836
2022-10-10,7.639999866485596
2022-10-11,7.71999979019165
2022-10-12,7.78000020980835
2022-10-13,8.369999885559082
2022-10-14,7.960000038146973
2022-10-17,8.0600004196167
2022-10-18,7.96999979019165
2022-10-19,7.320000171661377
2022-10-20,7.289999961853027
2022-10-21,7.070000171661377
2022-10-24,7.099999904632568
2022-10-25,7.690000057220459
2022-10-26,7.75
2022-10-27,7.550000190734863
2022-10-28,7.71999979019165
2022-10-31,7.550000190734863
2022-11-01,7.690000057220459
2022-11-02,7.429999828338623
2022-11-03,7.440000057220459
2022-11-04,7.25
2022-11-07,7.309999942779541
2022-11-08,7.159999847412109
2022-11-09,5.090000152587891
2022-11-10,5.53000020980835
2022-11-11,6.150000095367432
2022-11-14,6.119999885559082
2022-11-15,5.880000114440918
2022-11-16,5.579999923706055
2022-11-17,5.090000152587891
2022-11-18,4.980000019073486
2022-11-21,4.949999809265137
2022-11-22,5.059999942779541
2022-11-23,5.03000020980835
2022-11-25,5.099999904632568
2022-11-28,4.739999771118164
2022-11-29,4.630000114440918
2022-11-30,5.090000152587891
2022-12-01,5.550000190734863
2022-12-02,5.710000038146973
2022-12-05,5.670000076293945
2022-12-06,5.630000114440918
2022-12-07,5.690000057220459
2022-12-08,5.630000114440918
2022-12-09,4.960000038146973
2022-12-12,5.0
2022-12-13,5.21999979019165
2022-12-14,5.210000038146973
2022-12-15,5.110000133514404
2022-12-16,5.059999942779541
2022-12-19,4.699999809265137
2022-12-20,4.579999923706055
2022-12-21,4.78000020980835
2022-12-22,4.949999809265137
2022-12-23,4.619999885559082
2022-12-27,4.440000057220459
2022-12-28,4.320000171661377
2022-12-29,4.679999828338623
2022-12-30,4.940000057220459
2023-01-03,4.650000095367432
2023-01-04,4.599999904632568
2023-01-05,4.400000095367432
2023-01-06,4.71999979019165
2023-01-09,4.960000038146973
2023-01-10,4.980000019073486
2023-01-11,5.090000152587891
2023-01-12,5.21999979019165
2023-01-13,5.329999923706055
2023-01-17,5.440000057220459
2023-01-18,5.340000152587891
2023-01-19,5.059999942779541
2023-01-20,5.210000038146973
2023-01-23,5.25
2023-01-24,5.210000038146973
2023-01-25,5.25
2023-01-26,5.269999980926514
2023-01-27,5.539999961853027
2023-01-30,5.289999961853027
2023-01-31,5.28000020980835
2023-02-01,5.389999866485596
2023-02-02,5.440000057220459
2023-02-03,5.53000020980835
2023-02-06,5.239999771118164
2023-02-07,5.320000171661377
2023-02-08,5.090000152587891
2023-02-09,5.079999923706055
2023-02-10,4.980000019073486
2023-02-13,4.980000019073486
2023-02-14,5.199999809265137
2023-02-15,5.389999866485596
2023-02-16,5.619999885559082
2023-02-17,5.449999809265137
2023-02-21,5.159999847412109
2023-02-22,5.239999771118164
2023-02-23,5.210000038146973
2023-02-24,4.909999847412109
2023-02-27,5.039999961853027
2023-02-28,5.119999885559082
2023-03-01,4.789999961853027
2023-03-02,4.860000133514404
2023-03-03,5.130000114440918
2023-03-06,4.679999828338623
2023-03-07,4.739999771118164
2023-03-08,5.599999904632568
2023-03-09,5.789999961853027
2023-03-10,5.699999809265137
2023-03-13,5.869999885559082
2023-03-14,6.099999904632568
2023-03-15,5.96999979019165
2023-03-16,6.25
2023-03-17,6.269999980926514
2023-03-20,6.329999923706055
2023-03-21,6.679999828338623
2023-03-22,7.0
2023-03-23,7.070000171661377
2023-03-24,7.25
2023-03-27,7.28000020980835
2023-03-28,7.139999866485596
2023-03-29,7.199999809265137
2023-03-30,7.190000057220459
2023-03-31,7.429999828338623
2023-04-03,7.489999771118164
2023-04-04,7.760000228881836
2023-04-05,7.800000190734863
2023-04-06,7.849999904632568
2023-04-10,7.880000114440918
2023-04-11,7.880000114440918
2023-04-12,7.909999847412109
2023-04-13,7.519999980926514
2023-04-14,7.460000038146973
2023-04-17,7.510000228881836
2023-04-18,7.860000133514404
2023-04-19,7.889999866485596
2023-04-20,7.869999885559082
2023-04-21,8.029999732971191
2023-04-24,7.840000152587891
2023-04-25,7.769999980926514
2023-04-26,7.820000171661377
2023-04-27,7.75
2023-04-28,8.149999618530273
2023-05-01,8.199999809265137
2023-05-02,8.0
2023-05-03,8.0600004196167
2023-05-04,8.010000228881836
2023-05-05,8.279999732971191
2023-05-08,8.5
2023-05-09,8.359999656677246
2023-05-10,8.260000228881836
2023-05-11,8.239999771118164
2023-05-12,8.539999961853027
2023-05-15,8.449999809265137
2023-05-16,8.28499984741211
2023-05-17,8.210000038146973
2023-05-18,8.229999542236328
2023-05-19,8.359999656677246
2023-05-22,8.3100004196167
2023-05-23,8.270000457763672
2023-05-24,8.210000038146973
2023-05-25,8.130000114440918
2023-05-26,7.900000095367432
2023-05-30,8.010000228881836
2023-05-31,8.1899995803833
2023-06-01,8.319999694824219
2023-06-02,8.460000038146973
2023-06-05,8.470000267028809
2023-06-06,8.550000190734863
2023-06-07,8.460000038146973
2023-06-08,8.430000305175781
2023-06-09,8.5
2023-06-12,8.380000114440918
2023-06-13,8.90999984741211
2023-06-14,9.1899995803833
2023-06-15,9.149999618530273
2023-06-16,8.960000038146973
2023-06-20,9.220000267028809
2023-06-21,9.09000015258789
2023-06-22,9.109999656677246
2023-06-23,8.989999771118164
2023-06-26,8.960000038146973
2023-06-27,9.09000015258789
2023-06-28,9.399999618530273
2023-06-29,9.34000015258789
2023-06-30,9.130000114440918
2023-07-03,8.9399995803833
2023-07-05,8.680000305175781
2023-07-06,8.819999694824219
2023-07-07,8.6899995803833
2023-07-10,8.859999656677246
2023-07-11,8.829999923706055
2023-07-12,8.739999771118164
2023-07-13,8.779999732971191
2023-07-14,9.329999923706055
2023-07-17,9.25
2023-07-18,9.229999542236328
2023-07-19,9.109999656677246
2023-07-20,9.079999923706055
2023-07-21,8.819999694824219
2023-07-24,9.010000228881836
2023-07-25,9.109999656677246
2023-07-26,9.260000228881836
2023-07-27,9.010000228881836
2023-07-28,9.130000114440918
2023-07-31,9.390000343322754
2023-08-01,9.369999885559082
2023-08-02,9.180000305175781
2023-08-03,9.1899995803833
2023-08-04,8.989999771118164
2023-08-07,8.970000267028809
2023-08-08,8.680000305175781
2023-08-09,8.0600004196167
2023-08-10,8.25
2023-08-11,8.15999984741211
2023-08-14,8.039999961853027
2023-08-15,7.980000019073486
2023-08-16,7.659999847412109
2023-08-17,7.590000152587891
2023-08-18,7.599999904632568
2023-08-21,7.769999980926514
2023-08-22,7.909999847412109
2023-08-23,7.639999866485596
2023-08-24,7.570000171661377
2023-08-25,7.570000171661377
2023-08-28,7.880000114440918
2023-08-29,8.09000015258789
2023-08-30,8.40999984741211
2023-08-31,8.210000038146973
2023-09-01,7.900000095367432
2023-09-05,7.619999885559082
2023-09-06,7.25
2023-09-07,7.230000019073486
2023-09-08,7.199999809265137
2023-09-11,7.21999979019165
2023-09-12,7.039999961853027
2023-09-13,6.909999847412109
2023-09-14,6.869999885559082
2023-09-15,7.010000228881836
2023-09-18,7.010000228881836
2023-09-19,7.150000095367432
2023-09-20,7.179999828338623
2023-09-21,6.869999885559082
2023-09-22,6.940000057220459
2023-09-25,6.980000019073486
2023-09-26,6.769999980926514
2023-09-27,6.840000152587891
2023-09-28,6.900000095367432
2023-09-29,6.869999885559082
2023-10-02,6.570000171661377
2023-10-03,6.360000133514404
2023-10-04,6.380000114440918
2023-10-05,6.309999942779541
2023-10-06,6.619999885559082
2023-10-09,6.539999961853027
2023-10-10,6.639999866485596
2023-10-11,6.590000152587891
2023-10-12,6.28000020980835
2023-10-13,6.159999847412109
2023-10-16,6.210000038146973
2023-10-17,6.260000228881836
2023-10-18,6.070000171661377
2023-10-19,5.53000020980835
2023-10-20,5.360000133514404
2023-10-23,5.210000038146973
2023-10-24,5.650000095367432
2023-10-25,5.519999980926514
2023-10-26,5.699999809265137
2023-10-27,5.630000114440918
2023-10-30,5.710000038146973
2023-10-31,5.829999923706055
2023-11-01,5.699999809265137
2023-11-02,5.940000057220459
2023-11-03,6.110000133514404
2023-11-06,5.869999885559082
2023-11-07,6.199999809265137
2023-11-08,5.820000171661377
2023-11-09,5.619999885559082
2023-11-10,5.610000133514404
2023-11-13,5.650000095367432
2023-11-14,6.210000038146973
2023-11-15,6.119999885559082
2023-11-16,6.119999885559082
2023-11-17,6.170000076293945
2023-11-20,6.199999809265137
2023-11-21,6.159999847412109
2023-11-22,6.400000095367432
2023-11-24,6.550000190734863
2023-11-27,6.610000133514404
2023-11-28,6.679999828338623
2023-11-29,6.75
2023-11-30,6.869999885559082
2023-12-01,6.550000190734863
2023-12-04,6.630000114440918
2023-12-05,6.480000019073486
2023-12-06,6.650000095367432
2023-12-07,6.630000114440918
2023-12-08,6.690000057220459
2023-12-11,6.690000057220459
2023-12-12,6.769999980926514
2023-12-13,7.050000190734863
2023-12-14,7.519999980926514
2023-12-15,7.269999980926514
2023-12-18,7.239999771118164
2023-12-19,7.420000076293945
2023-12-20,7.309999942779541
2023-12-21,7.599999904632568
2023-12-22,7.670000076293945
2023-12-26,7.829999923706055
2023-12-27,7.909999847412109
2023-12-28,7.880000114440918
2023-12-29,7.829999923706055
2024-01-02,7.900000095367432
2024-01-03,7.309999942779541
2024-01-04,7.550000190734863
2024-01-05,7.5
2024-01-08,7.550000190734863
2024-01-09,7.489999771118164
2024-01-10,7.139999866485596
2024-01-11,7.039999961853027
2024-01-12,6.849999904632568
2024-01-16,6.849999904632568
2024-01-17,6.670000076293945
2024-01-18,6.760000228881836
2024-01-19,6.820000171661377
2024-01-22,7.070000171661377
2024-01-23,6.920000076293945
2024-01-24,6.659999847412109
2024-01-25,6.480000019073486
2024-01-26,6.429999828338623
2024-01-29,6.590000152587891
2024-01-30,6.130000114440918
2024-01-31,5.980000019073486
2024-02-01,5.639999866485596
2024-02-02,6.010000228881836
2024-02-05,5.699999809265137
2024-02-06,6.0
2024-02-07,6.010000228881836
2024-02-08,6.46999979019165
2024-02-09,6.639999866485596
2024-02-12,6.989999771118164
2024-02-13,6.610000133514404
2024-02-14,6.909999847412109
2024-02-15,6.940000057220459
2024-02-16,6.619999885559082
2024-02-20,6.679999828338623
2024-02-21,6.309999942779541
2024-02-22,6.260000228881836
2024-02-23,6.230000019073486
2024-02-26,6.389999866485596
2024-02-27,6.699999809265137
2024-02-28,8.710000038146973
2024-02-29,8.350000381469727
2024-03-01,7.784999847412109
2024-03-04,7.760000228881836
2024-03-05,7.380000114440918
2024-03-06,7.239999771118164
2024-03-07,7.215000152587891
2024-03-08,7.210000038146973
2024-03-11,7.090000152587891
2024-03-12,6.880000114440918
2024-03-13,6.610000133514404
2024-03-14,6.380000114440918
2024-03-15,6.360000133514404
2024-03-18,6.269999980926514
2024-03-19,6.320000171661377
2024-03-20,6.25
2024-03-21,6.079999923706055
2024-03-22,5.929999828338623
2024-03-25,6.039999961853027
2024-03-26,5.949999809265137
2024-03-27,6.019999980926514
2024-03-28,6.170000076293945
2024-04-01,6.199999809265137
2024-04-02,5.989999771118164
2024-04-03,6.050000190734863
2024-04-04,6.010000228881836
2024-04-05,6.179999828338623
2024-04-08,6.289999961853027
2024-04-09,6.289999961853027
2024-04-10,6.139999866485596
2024-04-11,6.130000114440918
2024-04-12,6.050000190734863
2024-04-15,5.849999904632568
2024-04-16,5.619999885559082
2024-04-17,5.690000057220459
2024-04-18,5.710000038146973
2024-04-19,5.710000038146973
2024-04-22,5.869999885559082
2024-04-23,6.110000133514404
2024-04-24,6.170000076293945
2024-04-25,6.159999847412109
2024-04-26,6.199999809265137
2024-04-29,6.260000228881836
2024-04-30,6.179999828338623
2024-05-01,6.449999809265137
2024-05-02,6.53000020980835
2024-05-03,6.659999847412109
2024-05-06,6.909999847412109
2024-05-07,6.980000019073486
2024-05-08,6.980000019073486
2024-05-09,7.119999885559082
2024-05-10,6.860000133514404
2024-05-13,7.170000076293945
2024-05-14,7.389999866485596
2024-05-15,7.489999771118164
2024-05-16,7.369999885559082
2024-05-17,7.389999866485596
2024-05-20,7.510000228881836
2024-05-21,7.480000019073486
2024-05-22,5.809999942779541
2024-05-23,5.800000190734863
2024-05-24,5.699999809265137
2024-05-28,5.75
2024-05-29,5.639999866485596
2024-05-30,5.570000171661377
2024-05-31,5.570000171661377
2024-06-03,5.510000228881836
2024-06-04,5.550000190734863
2024-06-05,5.75
2024-06-06,5.800000190734863
2024-06-07,5.650000095367432
2024-06-10,5.349999904632568
2024-06-11,5.28000020980835
2024-06-12,5.46999979019165
2024-06-13,5.420000076293945
2024-06-14,5.28000020980835
2024-06-17,5.239999771118164
2024-06-18,5.289999961853027
2024-06-20,5.28000020980835
2024-06-21,5.289999961853027
2024-06-24,5.309999942779541
2024-06-25,4.809999942779541
2024-06-26,4.809999942779541
2024-06-27,4.880000114440918
2024-06-28,4.909999847412109
2024-07-01,5.0
2024-07-02,5.059999942779541
2024-07-03,5.070000171661377
2024-07-05,5.159999847412109
2024-07-08,5.079999923706055
2024-07-09,5.099999904632568
2024-07-10,5.039999961853027
2024-07-11,5.489999771118164
2024-07-12,5.329999923706055
2024-07-15,5.480000019073486
2024-07-16,5.659999847412109
2024-07-17,5.75
2024-07-18,5.5
2024-07-19,5.5
2024-07-22,5.579999923706055
2024-07-23,5.570000171661377
2024-07-24,5.5
2024-07-25,5.539999961853027
2024-07-26,5.579999923706055
2024-07-29,5.53000020980835
2024-07-30,5.590000152587891
2024-07-31,5.510000228881836
2024-08-01,5.610000133514404
2024-08-02,5.610000133514404
2024-08-05,5.510000228881836
2024-08-06,5.550000190734863
2024-08-07,5.510000228881836
2024-08-08,5.929999828338623
2024-08-09,5.599999904632568
2024-08-12,5.5
2024-08-13,5.840000152587891
2024-08-14,5.679999828338623
2024-08-15,5.840000152587891
2024-08-16,5.650000095367432
2024-08-19,5.809999942779541
2024-08-20,5.71999979019165
2024-08-21,5.78000020980835
2024-08-22,6.019999980926514
2024-08-23,6.179999828338623
2024-08-26,6.460000038146973
2024-08-27,6.269999980926514
2024-08-28,6.239999771118164
2024-08-29,6.260000228881836
2024-08-30,6.309999942779541
2024-09-03,6.489999771118164
2024-09-04,6.699999809265137
2024-09-05,6.989999771118164
2024-09-06,6.949999809265137
2024-09-09,6.96999979019165
2024-09-10,6.739999771118164
2024-09-11,6.739999771118164
2024-09-12,6.900000095367432
2024-09-13,6.940000057220459
2024-09-16,6.849999904632568
2024-09-17,6.829999923706055
2024-09-18,6.739999771118164
2024-09-19,6.860000133514404
2024-09-20,6.809999942779541
2024-09-23,6.889999866485596
2024-09-24,6.940000057220459
2024-09-25,6.909999847412109
2024-09-26,6.980000019073486
2024-09-27,6.940000057220459
2024-09-30,7.0
2024-10-01,6.889999866485596
2024-10-02,6.96999979019165
2024-10-03,6.860000133514404
2024-10-04,6.909999847412109
2024-10-07,6.670000076293945
2024-10-08,6.820000171661377
2024-10-09,6.889999866485596
2024-10-10,6.889999866485596
2024-10-11,6.960000038146973
2024-10-14,7.130000114440918
2024-10-15,7.099999904632568
2024-10-16,7.309999942779541
2024-10-17,7.210000038146973
2024-10-18,7.070000171661377
2024-10-21,7.039999961853027
2024-10-22,7.269999980926514
2024-10-23,6.989999771118164
2024-10-24,7.010000228881836
2024-10-25,6.849999904632568
2024-10-28,6.929999828338623
2024-10-29,6.820000171661377
2024-10-30,6.809999942779541
2024-10-31,6.710000038146973
2024-11-01,6.809999942779541
2024-11-04,6.710000038146973
2024-11-05,6.860000133514404
2024-11-06,7.130000114440918
2024-11-07,7.679999828338623
2024-11-08,7.360000133514404
2024-11-11,7.389999866485596
2024-11-12,7.400000095367432
2024-11-13,7.21999979019165
2024-11-14,7.230000019073486
2024-11-15,7.139999866485596
2024-11-18,7.010000228881836
2024-11-19,7.239999771118164
2024-11-20,7.21999979019165
2024-11-21,7.309999942779541
2024-11-22,7.400000095367432
2024-11-25,7.599999904632568
2024-11-26,7.489999771118164
2024-11-27,7.510000228881836
2024-11-29,7.519999980926514
2024-12-02,7.510000228881836
2024-12-03,7.460000038146973
2024-12-04,7.329999923706055
2024-12-05,7.21999979019165
2024-12-06,7.340000152587891
2024-12-09,7.429999828338623
2024-12-10,7.179999828338623
2024-12-11,7.190000057220459
2024-12-12,7.21999979019165
2024-12-13,7.170000076293945
2024-12-16,7.75
2024-12-17,7.480000019073486
2024-12-18,7.090000152587891
2024-12-19,7.050000190734863
2024-12-20,7.289999961853027
2024-12-23,7.260000228881836
2024-12-24,7.289999961853027
2024-12-26,7.440000057220459
2024-12-27,7.489999771118164
2024-12-30,7.400000095367432
2024-12-31,7.369999885559082
2025-01-02,7.550000190734863
2025-01-03,7.840000152587891
2025-01-06,7.650000095367432
2025-01-07,7.519999980926514
2025-01-08,7.699999809265137
2025-01-10,7.730000019073486
2025-01-13,7.730000019073486
2025-01-14,7.760000228881836
2025-01-15,7.96999979019165
2025-01-16,7.980000019073486
2025-01-17,7.989999771118164
2025-01-21,8.0
2025-01-22,7.96999979019165
2025-01-23,7.989999771118164
2025-01-24,7.96999979019165
2025-01-27,8.0
2025-01-28,8.170000076293945
2025-01-29,8.079999923706055
2025-01-30,8.119999885559082
2025-01-31,7.96999979019165
2025-02-03,8.039999961853027
2025-02-04,8.050000190734863
2025-02-05,8.149999618530273
2025-02-06,7.980000019073486
2025-02-07,7.909999847412109
2025-02-10,8.0600004196167
2025-02-11,7.940000057220459
2025-02-12,7.860000133514404
2025-02-13,7.989999771118164
2025-02-14,7.96999979019165
2025-02-18,8.0
2025-02-19,7.989999771118164
2025-02-20,7.889999866485596
2025-02-21,7.699999809265137
2025-02-24,7.590000152587891
2025-02-25,7.519999980926514
2025-02-26,7.510000228881836
2025-02-27,7.739999771118164
2025-02-28,7.789999961853027
2025-03-03,7.909999847412109
2025-03-04,8.020000457763672
2025-03-05,8.15999984741211
2025-03-06,7.880000114440918
2025-03-07,7.590000152587891
2025-03-10,7.110000133514404
2025-03-11,6.949999809265137
2025-03-12,6.849999904632568
2025-03-13,6.989999771118164
2025-03-14,6.920000076293945
2025-03-17,6.889999866485596
2025-03-18,6.739999771118164
