Date,H
2010-04-20,37.063453674316406
2010-04-21,37.75143051147461
2010-04-22,39.49559020996094
2010-04-23,39.989776611328125
2010-04-26,40.41611862182617
2010-04-27,39.069244384765625
2010-04-28,39.13706970214844
2010-04-29,40.79402160644531
2010-04-30,39.89287567138672
2010-05-03,41.036277770996094
2010-05-04,40.73588562011719
2010-05-05,40.561466217041016
2010-05-06,39.91225814819336
2010-05-07,38.468482971191406
2010-05-10,39.708763122558594
2010-05-11,39.68938446044922
2010-05-12,40.24170684814453
2010-05-13,40.37736511230469
2010-05-14,39.21459197998047
2010-05-17,39.20490264892578
2010-05-18,37.693302154541016
2010-05-19,36.97624206542969
2010-05-20,35.44526290893555
2010-05-21,36.67585372924805
2010-05-24,36.50144577026367
2010-05-25,36.32703399658203
2010-05-26,36.6564826965332
2010-05-27,38.458778381347656
2010-05-28,39.20490264892578
2010-06-01,38.856056213378906
2010-06-02,37.94523239135742
2010-06-03,38.59444046020508
2010-06-04,37.07313919067383
2010-06-07,35.832847595214844
2010-06-08,36.15261459350586
2010-06-09,36.85028076171875
2010-06-10,37.84832763671875
2010-06-11,37.392906188964844
2010-06-14,38.28437042236328
2010-06-15,39.47621536254883
2010-06-16,39.350250244140625
2010-06-17,38.62351608276367
2010-06-18,38.36188888549805
2010-06-21,38.37156677246094
2010-06-22,37.305702209472656
2010-06-23,37.015010833740234
2010-06-24,35.98789596557617
2010-06-25,36.63710403442383
2010-06-28,36.27858352661133
2010-06-29,35.35805892944336
2010-06-30,35.9394416809082
2010-07-01,34.272789001464844
2010-07-02,33.914276123046875
2010-07-06,34.389076232910156
2010-07-07,34.90262222290039
2010-07-08,35.387115478515625
2010-07-09,35.832847595214844
2010-07-12,35.62937545776367
2010-07-13,36.25920486450195
2010-07-14,36.33672332763672
2010-07-15,35.6099853515625
2010-07-16,33.8948974609375
2010-07-19,34.13713073730469
2010-07-20,34.3793830871582
2010-07-21,33.914276123046875
2010-07-22,34.34062576293945
2010-07-23,34.83481216430664
2010-07-26,36.191375732421875
2010-07-27,36.172000885009766
2010-07-28,36.23013687133789
2010-07-29,36.82121658325195
2010-07-30,37.89678192138672
2010-08-02,38.885135650634766
2010-08-03,38.25530242919922
2010-08-04,38.63319778442383
2010-08-05,37.770809173583984
2010-08-06,38.17778396606445
2010-08-09,38.710716247558594
2010-08-10,38.25530242919922
2010-08-11,37.10221481323242
2010-08-12,36.44330978393555
2010-08-13,35.46464538574219
2010-08-16,36.08479309082031
2010-08-17,37.451053619384766
2010-08-18,37.49949645996094
2010-08-19,36.96656036376953
2010-08-20,36.86966323852539
2010-08-23,36.23981857299805
2010-08-24,35.42588806152344
2010-08-25,35.51309585571289
2010-08-26,35.08673858642578
2010-08-27,36.45299530029297
2010-08-30,35.39680099487305
2010-08-31,36.49175262451172
2010-09-01,37.266944885253906
2010-09-02,38.21654510498047
2010-09-03,38.02274703979492
2010-09-07,37.10221481323242
2010-09-08,37.6836051940918
2010-09-09,38.07119369506836
2010-09-10,37.90646743774414
2010-09-13,38.60414123535156
2010-09-14,37.37352752685547
2010-09-15,37.72236633300781
2010-09-16,37.392906188964844
2010-09-17,37.91615676879883
2010-09-20,38.69133758544922
2010-09-21,38.0130500793457
2010-09-22,38.080894470214844
2010-09-23,36.530517578125
2010-09-24,37.1700325012207
2010-09-27,37.13128662109375
2010-09-28,36.859962463378906
2010-09-29,36.49175262451172
2010-09-30,36.23013687133789
2010-10-01,35.929752349853516
2010-10-04,37.08283615112305
2010-10-05,38.87544631958008
2010-10-06,38.545997619628906
2010-10-07,37.94523239135742
2010-10-08,38.933589935302734
2010-10-11,39.728145599365234
2010-10-12,40.10605239868164
2010-10-13,40.21263885498047
2010-10-14,39.71847152709961
2010-10-15,39.485904693603516
2010-10-18,39.728145599365234
2010-10-19,38.91420364379883
2010-10-20,39.22428512573242
2010-10-21,38.87544631958008
2010-10-22,39.80567169189453
2010-10-25,39.71847152709961
2010-10-26,39.970394134521484
2010-10-27,39.15644454956055
2010-10-28,38.264984130859375
2010-10-29,39.049861907958984
2010-11-01,39.29210662841797
2010-11-02,39.68938446044922
2010-11-03,40.21263885498047
2010-11-04,40.987815856933594
2010-11-05,41.24944305419922
2010-11-08,40.096351623535156
2010-11-09,39.57311248779297
2010-11-10,40.522708892822266
2010-11-11,40.23201370239258
2010-11-12,39.69908142089844
2010-11-15,40.02853775024414
2010-11-16,39.389007568359375
2010-11-17,38.49755096435547
2010-11-18,39.23398208618164
2010-11-19,40.07698059082031
2010-11-22,39.80567169189453
2010-11-23,39.786293029785156
2010-11-24,40.096351623535156
2010-11-26,40.367671966552734
2010-11-29,40.35798645019531
2010-11-30,40.561466217041016
2010-12-01,41.61766815185547
2010-12-02,42.36378479003906
2010-12-03,42.78044128417969
2010-12-06,42.8773307800293
2010-12-07,43.89475631713867
2010-12-08,43.92383575439453
2010-12-09,43.61375045776367
2010-12-10,43.47809600830078
2010-12-13,42.8773307800293
2010-12-14,42.528499603271484
2010-12-15,41.99555969238281
2010-12-16,42.60601806640625
2010-12-17,42.8773307800293
2010-12-20,43.497474670410156
2010-12-21,43.468406677246094
2010-12-22,44.31142044067383
2010-12-23,44.11762237548828
2010-12-27,44.38893508911133
2010-12-28,44.08855438232422
2010-12-29,44.75715255737305
2010-12-30,44.11762237548828
2010-12-31,44.340484619140625
2011-01-03,44.921871185302734
2011-01-04,44.29203796386719
2011-01-05,45.39667510986328
2011-01-06,44.63119125366211
2011-01-07,45.54202651977539
2011-01-10,45.726131439208984
2011-01-11,45.890865325927734
2011-01-12,46.326900482177734
2011-01-13,46.47224044799805
2011-01-14,46.66604232788086
2011-01-18,46.99549865722656
2011-01-19,46.75324630737305
2011-01-20,46.36566162109375
2011-01-21,46.30752182006836
2011-01-24,45.7358283996582
2011-01-25,46.317203521728516
2011-01-26,47.528438568115234
2011-01-27,47.46060562133789
2011-01-28,46.317203521728516
2011-01-31,47.08271408081055
2011-02-01,48.03229522705078
2011-02-02,47.51873779296875
2011-02-03,47.54780960083008
2011-02-04,47.47998809814453
2011-02-07,47.33463668823242
2011-02-08,47.57687759399414
2011-02-09,47.69316101074219
2011-02-10,47.69316101074219
2011-02-11,47.66408157348633
2011-02-14,47.83850860595703
2011-02-15,47.67377853393555
2011-02-16,47.983848571777344
2011-02-17,47.218360900878906
2011-02-18,45.067222595214844
2011-02-22,44.4083137512207
2011-02-23,43.35213088989258
2011-02-24,43.31336975097656
2011-02-25,44.437381744384766
2011-02-28,44.3307991027832
2011-03-01,43.18741226196289
2011-03-02,44.01103973388672
2011-03-03,44.65055847167969
2011-03-04,43.5168571472168
2011-03-07,42.528499603271484
2011-03-08,43.29399490356445
2011-03-09,43.03236770629883
2011-03-10,43.35213088989258
2011-03-11,42.344398498535156
2011-03-14,41.95680618286133
2011-03-15,41.48200607299805
2011-03-16,40.4451904296875
2011-03-17,40.745574951171875
2011-03-18,41.18162155151367
2011-03-21,42.04401397705078
2011-03-22,41.42387008666992
2011-03-23,41.56920623779297
2011-03-24,41.549835205078125
2011-03-25,42.74167251586914
2011-03-28,40.067291259765625
2011-03-29,40.949058532714844
2011-03-30,41.753318786621094
2011-03-31,41.70487594604492
2011-04-01,41.14286422729492
2011-04-04,41.39479446411133
2011-04-05,40.90062713623047
2011-04-06,41.25913619995117
2011-04-07,40.726192474365234
2011-04-08,40.522708892822266
2011-04-11,39.84442138671875
2011-04-12,38.91420364379883
2011-04-13,39.6021728515625
2011-04-14,39.786293029785156
2011-04-15,40.154502868652344
2011-04-18,40.66804885864258
2011-04-19,40.619606018066406
2011-04-20,41.297889709472656
2011-04-21,42.26687240600586
2011-04-25,42.97422409057617
2011-04-26,43.06143569946289
2011-04-27,43.22616958618164
2011-04-28,43.129268646240234
2011-04-29,42.93545913696289
2011-05-02,42.7707405090332
2011-05-03,41.25913619995117
2011-05-04,41.87928771972656
2011-05-05,42.26687240600586
2011-05-06,42.344398498535156
2011-05-09,42.63507843017578
2011-05-10,43.419960021972656
2011-05-11,42.954856872558594
2011-05-12,43.18741226196289
2011-05-13,42.664154052734375
2011-05-16,43.07112503051758
2011-05-17,42.99361801147461
2011-05-18,43.60407257080078
2011-05-19,43.7687873840332
2011-05-20,43.5943717956543
2011-05-23,43.042057037353516
2011-05-24,42.57694625854492
2011-05-25,42.90640640258789
2011-05-26,43.52654266357422
2011-05-27,43.85599899291992
2011-05-31,43.19709396362305
2011-06-01,41.782371520996094
2011-06-02,41.36572265625
2011-06-03,40.590545654296875
2011-06-06,39.83473587036133
2011-06-07,39.553733825683594
2011-06-08,38.565372467041016
2011-06-09,38.7591667175293
2011-06-10,38.080894470214844
2011-06-13,38.12932586669922
2011-06-14,38.652587890625
2011-06-15,37.76112747192383
2011-06-16,37.71267318725586
2011-06-17,38.22623062133789
2011-06-20,38.23591613769531
2011-06-21,38.662269592285156
2011-06-22,38.42971420288086
2011-06-23,38.25530242919922
2011-06-24,38.032432556152344
2011-06-27,37.887088775634766
2011-06-28,38.7591667175293
2011-06-29,38.904518127441406
2011-06-30,39.553733825683594
2011-07-01,40.949058532714844
2011-07-05,41.25913619995117
2011-07-06,41.22038650512695
2011-07-07,41.908348083496094
2011-07-08,41.43354797363281
2011-07-11,40.01884841918945
2011-07-12,39.67000961303711
2011-07-13,39.970394134521484
2011-07-14,38.051822662353516
2011-07-15,38.49755096435547
2011-07-18,37.79018783569336
2011-07-19,38.613826751708984
2011-07-20,38.70103073120117
2011-07-21,40.20294189453125
2011-07-22,40.13511276245117
2011-07-25,40.290164947509766
2011-07-26,39.58280944824219
2011-07-27,38.933589935302734
2011-07-28,38.032432556152344
2011-07-29,37.58671188354492
2011-08-01,37.55764389038086
2011-08-02,35.30960464477539
2011-08-03,36.12354278564453
2011-08-04,34.99953079223633
2011-08-05,35.1254997253418
2011-08-08,32.06352615356445
2011-08-09,33.119712829589844
2011-08-10,31.89879035949707
2011-08-11,33.31350326538086
2011-08-12,32.88715362548828
2011-08-15,33.73017120361328
2011-08-16,32.81932830810547
2011-08-17,32.838714599609375
2011-08-18,30.745710372924805
2011-08-19,30.04804801940918
2011-08-22,29.311620712280273
2011-08-23,30.745710372924805
2011-08-24,31.734066009521484
2011-08-25,31.24958038330078
2011-08-26,32.0053825378418
2011-08-29,33.74954605102539
2011-08-30,33.24568557739258
2011-08-31,34.40845489501953
2011-09-01,32.58677673339844
2011-09-02,31.424001693725586
2011-09-06,30.387191772460938
2011-09-07,32.07321548461914
2011-09-08,30.90074920654297
2011-09-09,30.29998207092285
2011-09-12,30.115875244140625
2011-09-13,30.861984252929688
2011-09-14,32.31545639038086
2011-09-15,33.32319641113281
2011-09-16,34.456905364990234
2011-09-19,33.58482360839844
2011-09-20,33.2553596496582
2011-09-21,31.986000061035156
2011-09-22,30.81353759765625
2011-09-23,31.356168746948242
2011-09-26,30.445329666137695
2011-09-27,31.5693416595459
2011-09-28,30.73602294921875
2011-09-29,31.540266036987305
2011-09-30,30.396879196166992
2011-10-03,28.86589241027832
2011-10-04,30.193391799926758
2011-10-05,31.133304595947266
2011-10-06,31.162372589111328
2011-10-07,30.464706420898438
2011-10-10,31.646860122680664
2011-10-11,30.93950653076172
2011-10-12,32.34453582763672
2011-10-13,32.121665954589844
2011-10-14,32.770870208740234
2011-10-17,32.16041946411133
2011-10-18,33.28443145751953
2011-10-19,32.86777877807617
2011-10-20,32.6158447265625
2011-10-21,34.02085876464844
2011-10-24,34.72822570800781
2011-10-25,34.41814422607422
2011-10-26,35.35805892944336
2011-10-27,36.830902099609375
2011-10-28,36.201080322265625
2011-10-31,36.03633117675781
2011-11-01,34.30186462402344
2011-11-02,36.48207092285156
2011-11-03,36.2979621887207
2011-11-04,35.861915588378906
2011-11-07,35.65843200683594
2011-11-08,35.44526290893555
2011-11-09,33.58482360839844
2011-11-10,34.040245056152344
2011-11-11,34.62163162231445
2011-11-14,34.39876937866211
2011-11-15,34.534423828125
2011-11-16,34.15651321411133
2011-11-17,33.60420227050781
2011-11-18,34.05962371826172
2011-11-21,33.0809440612793
2011-11-22,32.015079498291016
2011-11-23,31.501510620117188
2011-11-25,30.968576431274414
2011-11-28,33.1003303527832
2011-11-29,32.596458435058594
2011-11-30,34.58287048339844
2011-12-01,34.2049674987793
2011-12-02,34.39876937866211
2011-12-05,35.193328857421875
2011-12-06,35.26115798950195
2011-12-07,34.989837646484375
2011-12-08,34.088687896728516
2011-12-09,34.98015213012695
2011-12-12,34.18558883666992
2011-12-13,33.565433502197266
2011-12-14,32.80964279174805
2011-12-15,33.555747985839844
2011-12-16,34.24372100830078
2011-12-19,33.80768585205078
2011-12-20,34.88325500488281
2011-12-21,35.30960464477539
2011-12-22,36.4045524597168
2011-12-23,36.77275848388672
2011-12-27,37.16035461425781
2011-12-28,36.35609436035156
2011-12-29,36.69524383544922
2011-12-30,36.47238540649414
2012-01-03,37.228187561035156
2012-01-04,36.6564826965332
2012-01-05,37.412296295166016
2012-01-06,37.55764389038086
2012-01-09,37.97430419921875
2012-01-10,38.51692581176758
2012-01-11,38.342506408691406
2012-01-12,38.294063568115234
2012-01-13,37.89678192138672
2012-01-17,37.85801315307617
2012-01-18,38.458778381347656
2012-01-19,38.885135650634766
2012-01-20,39.09831619262695
2012-01-23,39.58280944824219
2012-01-24,39.54405212402344
2012-01-25,39.6796989440918
2012-01-26,40.01884841918945
2012-01-27,40.65837097167969
2012-01-30,40.65837097167969
2012-01-31,41.297889709472656
2012-02-01,41.61766815185547
2012-02-02,41.51106262207031
2012-02-03,42.73198318481445
2012-02-06,42.179664611816406
2012-02-07,41.85990905761719
2012-02-08,41.927738189697266
2012-02-09,41.4141731262207
2012-02-10,41.6757926940918
2012-02-13,42.199039459228516
2012-02-14,41.96649932861328
2012-02-15,41.51106262207031
2012-02-16,41.51106262207031
2012-02-17,41.61766815185547
2012-02-21,40.93937683105469
2012-02-22,40.21263885498047
2012-02-23,40.726192474365234
2012-02-24,40.79402160644531
2012-02-27,40.590545654296875
2012-02-28,40.561466217041016
2012-02-29,40.12543487548828
2012-03-01,40.28046798706055
2012-03-02,39.61187744140625
2012-03-05,39.63124465942383
2012-03-06,38.64288330078125
2012-03-07,39.43746566772461
2012-03-08,39.47621536254883
2012-03-09,39.825050354003906
2012-03-12,39.466529846191406
2012-03-13,40.83278274536133
2012-03-14,38.8076171875
2012-03-15,39.389007568359375
2012-03-16,40.00914764404297
2012-03-19,40.01884841918945
2012-03-20,39.7765998840332
2012-03-21,40.41611862182617
2012-03-22,40.0382194519043
2012-03-23,40.38705825805664
2012-03-26,40.40644454956055
2012-03-27,41.66611099243164
2012-03-28,41.50138473510742
2012-03-29,41.026588439941406
2012-03-30,41.39479446411133
2012-04-02,41.47230911254883
2012-04-03,41.20100021362305
2012-04-04,40.367671966552734
2012-04-05,40.522708892822266
2012-04-09,39.57311248779297
2012-04-10,38.30375289916992
2012-04-11,38.710716247558594
2012-04-12,39.23398208618164
2012-04-13,39.3405647277832
2012-04-16,39.166141510009766
2012-04-17,39.621559143066406
2012-04-18,39.52466583251953
2012-04-19,41.549835205078125
2012-04-20,40.890926361083984
2012-04-23,40.41611862182617
2012-04-24,40.522708892822266
2012-04-25,40.745574951171875
2012-04-26,41.850215911865234
2012-04-27,42.10215759277344
2012-04-30,41.69517135620117
2012-05-01,42.38315200805664
2012-05-02,42.45097732543945
2012-05-03,40.261085510253906
2012-05-04,39.23398208618164
2012-05-07,37.79987716674805
2012-05-08,38.07119369506836
2012-05-09,38.294063568115234
2012-05-10,38.11964416503906
2012-05-11,37.90646743774414
2012-05-14,36.82121658325195
2012-05-15,36.947181701660156
2012-05-16,37.17973327636719
2012-05-17,35.571231842041016
2012-05-18,35.42588806152344
2012-05-21,36.47238540649414
2012-05-22,36.27858352661133
2012-05-23,35.26115798950195
2012-05-24,35.44526290893555
2012-05-25,35.832847595214844
2012-05-29,36.75337219238281
2012-05-30,36.094486236572266
2012-05-31,35.8425407409668
2012-06-01,34.29217529296875
2012-06-04,34.35031509399414
2012-06-05,35.0189094543457
2012-06-06,36.24951934814453
2012-06-07,36.05571746826172
2012-06-08,35.75533676147461
2012-06-11,35.319297790527344
2012-06-12,35.10612106323242
2012-06-13,34.76697540283203
2012-06-14,35.193328857421875
2012-06-15,34.75727844238281
2012-06-18,34.3309326171875
2012-06-19,35.5809326171875
2012-06-20,36.23013687133789
2012-06-21,35.41618728637695
2012-06-22,35.41618728637695
2012-06-25,34.52473449707031
2012-06-26,35.15456771850586
2012-06-27,35.33867645263672
2012-06-28,34.689456939697266
2012-06-29,36.007266998291016
2012-07-02,35.90068054199219
2012-07-03,36.05571746826172
2012-07-05,36.11385726928711
2012-07-06,35.65843200683594
2012-07-09,35.18363571166992
2012-07-10,34.476280212402344
2012-07-11,34.641014099121094
2012-07-12,33.04218673706055
2012-07-13,33.46855163574219
2012-07-16,32.7999382019043
2012-07-17,32.94529342651367
2012-07-18,33.652645111083984
2012-07-19,34.21466064453125
2012-07-20,33.788307189941406
2012-07-23,33.158470153808594
2012-07-24,32.770870208740234
2012-07-25,32.69336700439453
2012-07-26,32.7418098449707
2012-07-27,33.96272277832031
2012-07-30,34.43751525878906
2012-07-31,34.44721603393555
2012-08-01,35.64875411987305
2012-08-02,35.79409408569336
2012-08-03,36.530517578125
2012-08-06,36.70492935180664
2012-08-07,37.02469253540039
2012-08-08,36.54020309448242
2012-08-09,36.859962463378906
2012-08-10,36.80182647705078
2012-08-13,36.666175842285156
2012-08-14,36.08479309082031
2012-08-15,36.2204475402832
2012-08-16,36.811519622802734
2012-08-17,36.77275848388672
2012-08-20,36.72431564331055
2012-08-21,36.59833908081055
2012-08-22,36.4045524597168
2012-08-23,36.21074676513672
2012-08-24,36.39485549926758
2012-08-27,36.37547302246094
2012-08-28,36.792144775390625
2012-08-29,36.830902099609375
2012-08-30,36.608036041259766
2012-08-31,36.75337219238281
2012-09-04,37.2960205078125
2012-09-05,36.86966323852539
2012-09-06,38.061492919921875
2012-09-07,38.42002487182617
2012-09-10,38.42971420288086
2012-09-11,37.90646743774414
2012-09-12,38.274681091308594
2012-09-13,38.62351608276367
2012-09-14,40.21263885498047
2012-09-17,40.08667755126953
2012-09-18,39.825050354003906
2012-09-19,40.164188385009766
2012-09-20,39.56342697143555
2012-09-21,39.14677429199219
2012-09-24,38.8076171875
2012-09-25,38.565372467041016
2012-09-26,38.458778381347656
2012-09-27,39.23398208618164
2012-09-28,38.904518127441406
2012-10-01,38.42002487182617
2012-10-02,38.02274703979492
2012-10-03,37.6836051940918
2012-10-04,37.547943115234375
2012-10-05,37.228187561035156
2012-10-08,37.23787307739258
2012-10-09,36.75337219238281
2012-10-10,36.792144775390625
2012-10-11,36.68556213378906
2012-10-12,37.053768157958984
2012-10-15,37.57701110839844
2012-10-16,37.887088775634766
2012-10-17,37.887088775634766
2012-10-18,37.90646743774414
2012-10-19,37.964603424072266
2012-10-22,38.14871597290039
2012-10-23,37.4025993347168
2012-10-24,36.91810607910156
2012-10-25,36.70492935180664
2012-10-26,36.879356384277344
2012-10-31,35.36774444580078
2012-11-01,35.0479850769043
2012-11-02,35.34836196899414
2012-11-05,34.34062576293945
2012-11-06,34.466590881347656
2012-11-07,33.9433479309082
2012-11-08,33.37164306640625
2012-11-09,33.303810119628906
2012-11-12,33.1778450012207
2012-11-13,32.94529342651367
2012-11-14,32.84840393066406
2012-11-15,32.770870208740234
2012-11-16,33.51699447631836
2012-11-19,35.15456771850586
2012-11-20,34.641014099121094
2012-11-21,34.670074462890625
2012-11-23,35.14488220214844
2012-11-26,34.09838104248047
2012-11-27,34.52473449707031
2012-11-28,34.88325500488281
2012-11-29,35.1739387512207
2012-11-30,35.36774444580078
2012-12-03,35.3289794921875
2012-12-04,35.39680099487305
2012-12-05,35.600303649902344
2012-12-06,35.668128967285156
2012-12-07,35.319297790527344
2012-12-10,35.50339126586914
2012-12-11,35.6099853515625
2012-12-12,35.716575622558594
2012-12-13,35.18363571166992
2012-12-14,35.387115478515625
2012-12-17,35.852237701416016
2012-12-18,36.28826904296875
2012-12-19,36.181678771972656
2012-12-20,37.6836051940918
2012-12-21,37.61577224731445
2012-12-24,37.644840240478516
2012-12-26,37.09252166748047
2012-12-27,37.16035461425781
2012-12-28,36.666175842285156
2012-12-31,37.37352752685547
2013-01-02,38.19715881347656
2013-01-03,38.19715881347656
2013-01-04,38.21654510498047
2013-01-07,38.061492919921875
2013-01-08,37.66422653198242
2013-01-09,37.81925964355469
2013-01-10,38.090572357177734
2013-01-11,38.15840530395508
2013-01-14,37.606082916259766
2013-01-15,37.887088775634766
2013-01-16,37.693302154541016
2013-01-17,37.887088775634766
2013-01-18,37.99367141723633
2013-01-22,38.6816520690918
2013-01-23,38.73978805541992
2013-01-24,38.69133758544922
2013-01-25,39.23398208618164
2013-01-28,39.22428512573242
2013-01-29,39.069244384765625
2013-01-30,38.78824234008789
2013-01-31,38.827003479003906
2013-02-01,38.98203659057617
2013-02-04,38.91420364379883
2013-02-05,39.52466583251953
2013-02-06,40.02853775024414
2013-02-07,39.9316291809082
2013-02-08,40.07698059082031
2013-02-11,40.29985427856445
2013-02-12,40.852169036865234
2013-02-13,40.522708892822266
2013-02-14,40.25139617919922
2013-02-15,41.026588439941406
2013-02-19,40.66804885864258
2013-02-20,39.708763122558594
2013-02-21,39.17583084106445
2013-02-22,39.35993957519531
2013-02-25,38.7591667175293
2013-02-26,38.92389678955078
2013-02-27,39.56342697143555
2013-02-28,39.81535339355469
2013-03-01,39.728145599365234
2013-03-04,39.592491149902344
2013-03-05,40.0576057434082
2013-03-06,40.164188385009766
2013-03-07,40.3386116027832
2013-03-08,41.075035095214844
2013-03-11,41.38511276245117
2013-03-12,41.35603713989258
2013-03-13,41.43354797363281
2013-03-14,41.96649932861328
2013-03-15,42.09244918823242
2013-03-18,41.850215911865234
2013-03-19,41.60796356201172
2013-03-20,41.540138244628906
2013-03-21,41.22038650512695
2013-03-22,41.1331672668457
2013-03-25,40.987815856933594
2013-03-26,41.22038650512695
2013-03-27,41.8017692565918
2013-03-28,41.88896179199219
2013-04-01,41.60796356201172
2013-04-02,41.2882080078125
2013-04-03,40.22232437133789
2013-04-04,40.764957427978516
2013-04-05,40.38705825805664
2013-04-08,40.95875549316406
2013-04-09,41.20100021362305
2013-04-10,41.35603713989258
2013-04-11,41.49169921875
2013-04-12,41.30758285522461
2013-04-15,39.92194747924805
2013-04-16,40.3386116027832
2013-04-17,40.00914764404297
2013-04-18,39.553733825683594
2013-04-19,39.81535339355469
2013-04-22,39.728145599365234
2013-04-23,40.13511276245117
2013-04-24,40.28046798706055
2013-04-25,40.35798645019531
2013-04-26,40.4451904296875
2013-04-29,39.825050354003906
2013-04-30,41.35603713989258
2013-05-01,39.069244384765625
2013-05-02,38.83668899536133
2013-05-03,39.90256118774414
2013-05-06,40.0382194519043
2013-05-07,40.1835823059082
2013-05-08,40.4742546081543
2013-05-09,39.90256118774414
2013-05-10,40.164188385009766
2013-05-13,40.0576057434082
2013-05-14,40.08667755126953
2013-05-15,39.514976501464844
2013-05-16,38.7591667175293
2013-05-17,39.311485290527344
2013-05-20,39.94132614135742
2013-05-21,40.31922912597656
2013-05-22,39.64094543457031
2013-05-23,39.22428512573242
2013-05-24,39.64094543457031
2013-05-28,40.45487976074219
2013-05-29,39.708763122558594
2013-05-30,40.193260192871094
2013-05-31,39.84442138671875
2013-06-03,39.52466583251953
2013-06-04,39.29210662841797
2013-06-05,38.79792785644531
2013-06-06,39.737831115722656
2013-06-07,40.49364471435547
2013-06-10,40.619606018066406
2013-06-11,39.49559020996094
2013-06-12,39.330867767333984
2013-06-13,39.35993957519531
2013-06-14,39.30179977416992
2013-06-17,38.74947738647461
2013-06-18,39.408390045166016
2013-06-19,39.09831619262695
2013-06-20,37.606082916259766
2013-06-21,37.98398971557617
2013-06-24,37.547943115234375
2013-06-25,38.032432556152344
2013-06-26,38.410335540771484
2013-06-27,39.350250244140625
2013-06-28,39.10799789428711
2013-07-01,39.514976501464844
2013-07-02,39.514976501464844
2013-07-03,39.22428512573242
2013-07-05,40.154502868652344
2013-07-08,40.04791259765625
2013-07-09,40.13511276245117
2013-07-10,40.27077865600586
2013-07-11,40.65837097167969
2013-07-12,40.522708892822266
2013-07-15,40.83278274536133
2013-07-16,40.852169036865234
2013-07-17,40.852169036865234
2013-07-18,41.51106262207031
2013-07-19,41.20100021362305
2013-07-22,41.08473205566406
2013-07-23,40.871543884277344
2013-07-24,40.24170684814453
2013-07-25,40.551780700683594
2013-07-26,40.609920501708984
2013-07-29,40.71650314331055
2013-07-30,41.36572265625
2013-07-31,43.846309661865234
2013-08-01,45.13505172729492
2013-08-02,44.921871185302734
2013-08-05,44.4567756652832
2013-08-06,43.40057373046875
2013-08-07,42.96453857421875
2013-08-08,44.29203796386719
2013-08-09,44.36955261230469
2013-08-12,43.662208557128906
2013-08-13,43.904457092285156
2013-08-14,44.16607666015625
2013-08-15,43.633140563964844
2013-08-16,43.18741226196289
2013-08-19,42.615699768066406
2013-08-20,42.790130615234375
2013-08-21,42.83857727050781
2013-08-22,43.439353942871094
2013-08-23,43.11957550048828
2013-08-26,43.34244155883789
2013-08-27,42.25718688964844
2013-08-28,42.12153244018555
2013-08-29,42.528499603271484
2013-08-30,42.0536994934082
2013-09-03,42.65446853637695
2013-09-04,43.02268981933594
2013-09-05,43.00330352783203
2013-09-06,43.361820220947266
2013-09-09,44.02072525024414
2013-09-10,44.37925338745117
2013-09-11,44.53428268432617
2013-09-12,43.7203369140625
2013-09-13,44.08855438232422
2013-09-16,43.99165725708008
2013-09-17,43.57500076293945
