Date,RPM
2010-01-04,14.276841163635254
2010-01-05,14.072790145874023
2010-01-06,13.895941734313965
2010-01-07,14.120405197143555
2010-01-08,14.168014526367188
2010-01-11,14.331258773803711
2010-01-12,14.351661682128906
2010-01-13,14.48559284210205
2010-01-14,14.437520980834961
2010-01-15,14.14217758178711
2010-01-19,14.320754051208496
2010-01-20,14.217724800109863
2010-01-21,13.977334022521973
2010-01-22,13.52401351928711
2010-01-25,13.647645950317383
2010-01-26,13.654510498046875
2010-01-27,13.469064712524414
2010-01-28,12.940193176269531
2010-01-29,12.84403133392334
2010-02-01,13.139375686645508
2010-02-02,13.276749610900879
2010-02-03,13.118776321411133
2010-02-04,12.775349617004395
2010-02-05,12.720401763916016
2010-02-08,12.534952163696289
2010-02-09,12.830301284790039
2010-02-10,12.782218933105469
2010-02-11,12.88524341583252
2010-02-12,13.269875526428223
2010-02-16,13.269875526428223
2010-02-17,13.256145477294922
2010-02-18,13.290481567382812
2010-02-19,13.276749610900879
2010-02-22,13.242405891418457
2010-02-23,13.043221473693848
2010-02-24,13.214929580688477
2010-02-25,13.208062171936035
2010-02-26,13.221800804138184
2010-03-01,13.517143249511719
2010-03-02,13.681984901428223
2010-03-03,13.757537841796875
2010-03-04,14.107831001281738
2010-03-05,14.334500312805176
2010-03-08,14.197127342224121
2010-03-09,14.210861206054688
2010-03-10,14.29328727722168
2010-03-11,14.059749603271484
2010-03-12,14.217724800109863
2010-03-15,14.29328727722168
2010-03-16,14.45811939239502
2010-03-17,14.48559284210205
2010-03-18,14.416913032531738
2010-03-19,14.313883781433105
2010-03-22,14.55428695678711
2010-03-23,14.622970581054688
2010-03-24,14.423778533935547
2010-03-25,14.375702857971191
2010-03-26,14.499329566955566
2010-03-29,14.622970581054688
2010-03-30,14.849623680114746
2010-03-31,14.657315254211426
2010-04-01,14.925180435180664
2010-04-05,15.083154678344727
2010-04-06,15.241127967834473
2010-04-07,15.083154678344727
2010-04-08,14.622970581054688
2010-04-09,14.732866287231445
2010-04-12,14.506205558776855
2010-04-13,14.650442123413086
2010-04-14,14.695524215698242
2010-04-15,14.785676956176758
2010-04-16,14.688584327697754
2010-04-19,14.529077529907227
2010-04-20,14.792610168457031
2010-04-21,15.53467082977295
2010-04-22,15.53467082977295
2010-04-23,15.735793113708496
2010-04-26,15.6456298828125
2010-04-27,15.208718299865723
2010-04-28,15.319679260253906
2010-04-29,15.597088813781738
2010-04-30,15.312745094299316
2010-05-03,15.444511413574219
2010-05-04,14.945181846618652
2010-05-05,14.640033721923828
2010-05-06,14.029744148254395
2010-05-07,13.689925193786621
2010-05-10,14.452787399291992
2010-05-11,14.362634658813477
2010-05-12,14.77180004119873
2010-05-13,14.529077529907227
2010-05-14,14.154581069946289
2010-05-17,14.27247142791748
2010-05-18,13.974265098571777
2010-05-19,14.002012252807617
2010-05-20,13.35704517364502
2010-05-21,13.565094947814941
2010-05-24,13.343170166015625
2010-05-25,13.239144325256348
2010-05-26,13.363977432250977
2010-05-27,13.89104175567627
2010-05-28,13.738469123840332
2010-06-01,13.2599458694458
2010-06-02,13.273818016052246
2010-06-03,13.239144325256348
2010-06-04,12.809165000915527
2010-06-07,12.462410926818848
2010-06-08,12.399996757507324
2010-06-09,12.441609382629395
2010-06-10,12.857710838317871
2010-06-11,12.947872161865234
2010-06-14,12.920126914978027
2010-06-15,13.2599458694458
2010-06-16,13.148985862731934
2010-06-17,13.239144325256348
2010-06-18,13.204472541809082
2010-06-21,13.093499183654785
2010-06-22,12.920126914978027
2010-06-23,12.892390251159668
2010-06-24,12.670462608337402
2010-06-25,12.78836441040039
2010-06-28,12.829971313476562
2010-06-29,12.427728652954102
2010-06-30,12.372254371643066
2010-07-01,12.282097816467285
2010-07-02,12.302901268005371
2010-07-06,12.198878288269043
2010-07-07,12.552570343017578
2010-07-08,12.76755142211914
2010-07-09,12.93399715423584
2010-07-12,12.705135345458984
2010-07-13,12.961740493774414
2010-07-14,12.83902645111084
2010-07-15,12.740861892700195
2010-07-16,12.320137023925781
2010-07-19,12.537513732910156
2010-07-20,12.789941787719727
2010-07-21,12.656712532043457
2010-07-22,13.014328956604004
2010-07-23,13.315849304199219
2010-07-26,13.540233612060547
2010-07-27,13.33687686920166
2010-07-28,13.077434539794922
2010-07-29,13.014328956604004
2010-07-30,13.161579132080078
2010-08-02,13.371939659118652
2010-08-03,13.273774147033691
2010-08-04,13.22469425201416
2010-08-05,13.007316589355469
2010-08-06,12.979268074035645
2010-08-09,12.986284255981445
2010-08-10,12.895125389099121
2010-08-11,12.60763168334961
2010-08-12,12.55854606628418
2010-08-13,12.243008613586426
2010-08-16,12.179899215698242
2010-08-17,12.313124656677246
2010-08-18,12.137825965881348
2010-08-19,11.920451164245605
2010-08-20,11.857346534729004
2010-08-23,11.787221908569336
2010-08-24,11.478694915771484
2010-08-25,11.689051628112793
2010-08-26,11.773201942443848
2010-08-27,12.095755577087402
2010-08-30,11.899418830871582
2010-08-31,11.850330352783203
2010-09-01,12.327150344848633
2010-09-02,12.411294937133789
2010-09-03,12.705796241760254
2010-09-07,12.747875213623047
2010-09-08,12.881104469299316
2010-09-09,12.867077827453613
2010-09-10,12.867077827453613
2010-09-13,13.098478317260742
2010-09-14,13.021341323852539
2010-09-15,13.126522064208984
2010-09-16,13.112494468688965
2010-09-17,13.182616233825684
2010-09-20,13.6103515625
2010-09-21,13.568278312683105
2010-09-22,13.694498062133789
2010-09-23,13.568278312683105
2010-09-24,13.911870956420898
2010-09-27,13.890830993652344
2010-09-28,14.03808879852295
2010-09-29,13.932906150817871
2010-09-30,13.967961311340332
2010-10-01,14.052114486694336
2010-10-04,13.862786293029785
2010-10-05,14.332592964172363
2010-10-06,14.325581550598145
2010-10-07,14.535931587219238
2010-10-08,14.54996395111084
2010-10-11,14.507896423339844
2010-10-12,14.486854553222656
2010-10-13,14.739289283752441
2010-10-14,14.625965118408203
2010-10-15,14.625965118408203
2010-10-18,14.498475074768066
2010-10-19,14.229327201843262
2010-10-20,14.50555419921875
2010-10-21,14.618881225585938
2010-10-22,14.703879356384277
2010-10-25,14.873865127563477
2010-10-26,14.484313011169434
2010-10-27,14.406403541564941
2010-10-28,14.448894500732422
2010-10-29,14.668460845947266
2010-11-01,14.604715347290039
2010-11-02,14.83845043182373
2010-11-03,14.88094425201416
2010-11-04,15.065093040466309
2010-11-05,15.192585945129395
2010-11-08,15.015517234802246
2010-11-09,15.291749954223633
2010-11-10,15.412156105041504
2010-11-11,15.433404922485352
2010-11-12,15.220921516418457
2010-11-15,15.043842315673828
2010-11-16,14.647218704223633
2010-11-17,14.477226257324219
2010-11-18,14.710959434509277
2010-11-19,14.661377906799316
2010-11-22,14.8101167678833
2010-11-23,14.604715347290039
2010-11-24,14.930522918701172
2010-11-26,14.8030366897583
2010-11-29,14.732207298278809
2010-11-30,14.50555419921875
2010-12-01,14.859688758850098
2010-12-02,14.498475074768066
2010-12-03,14.930522918701172
2010-12-06,14.484313011169434
2010-12-07,14.250581741333008
2010-12-08,14.427650451660156
2010-12-09,14.59054946899414
2010-12-10,14.8030366897583
2010-12-13,14.83845043182373
2010-12-14,15.121761322021484
2010-12-15,15.143010139465332
2010-12-16,15.376739501953125
2010-12-17,15.228001594543457
2010-12-20,15.405072212219238
2010-12-21,15.596307754516602
2010-12-22,15.766300201416016
2010-12-23,15.560891151428223
2010-12-27,15.546731948852539
2010-12-28,15.58923053741455
2010-12-29,15.688379287719727
2010-12-30,15.695463180541992
2010-12-31,15.65297794342041
2011-01-03,15.79462718963623
2011-01-04,15.419239044189453
2011-01-05,15.454649925231934
2011-01-06,15.745047569274902
2011-01-07,15.851295471191406
2011-01-10,16.070858001708984
2011-01-11,16.198347091674805
2011-01-12,16.2769718170166
2011-01-13,16.176897048950195
2011-01-14,16.298419952392578
2011-01-18,16.441390991210938
2011-01-19,16.055376052856445
2011-01-20,15.969596862792969
2011-01-21,15.983890533447266
2011-01-24,16.334171295166016
2011-01-25,16.527175903320312
2011-01-26,16.491430282592773
2011-01-27,17.056161880493164
2011-01-28,16.634403228759766
2011-01-31,16.748777389526367
2011-02-01,16.941781997680664
2011-02-02,16.984678268432617
2011-02-03,16.906042098999023
2011-02-04,16.99897003173828
2011-02-07,16.97037124633789
2011-02-08,17.091901779174805
2011-02-09,16.763071060180664
2011-02-10,16.748777389526367
2011-02-11,16.848854064941406
2011-02-14,17.049007415771484
2011-02-15,16.80596351623535
2011-02-16,16.827407836914062
2011-02-17,17.227720260620117
2011-02-18,17.206270217895508
2011-02-22,16.79880714416504
2011-02-23,16.369901657104492
2011-02-24,16.055376052856445
2011-02-25,16.162607192993164
2011-02-28,16.419944763183594
2011-03-01,16.076820373535156
2011-03-02,16.2769718170166
2011-03-03,16.57721519470215
2011-03-04,16.348464965820312
2011-03-07,16.355607986450195
2011-03-08,16.355607986450195
2011-03-09,16.319868087768555
2011-03-10,16.0982666015625
2011-03-11,16.162607192993164
2011-03-14,16.2126407623291
2011-03-15,16.026775360107422
2011-03-16,15.71939468383789
2011-03-17,15.926701545715332
2011-03-18,15.9767427444458
2011-03-21,16.298419952392578
2011-03-22,16.269832611083984
2011-03-23,16.319868087768555
2011-03-24,16.419944763183594
2011-03-25,16.441390991210938
2011-03-28,16.64154815673828
2011-03-29,16.763071060180664
2011-03-30,16.906042098999023
2011-03-31,16.96322250366211
2011-04-01,17.19913101196289
2011-04-04,17.29205322265625
2011-04-05,17.685216903686523
2011-04-06,17.442174911499023
2011-04-07,18.02834701538086
2011-04-08,17.227720260620117
2011-04-11,16.88157844543457
2011-04-12,16.67245101928711
2011-04-13,16.542648315429688
2011-04-14,16.42005729675293
2011-04-15,16.643598556518555
2011-04-18,16.441694259643555
2011-04-19,16.57870101928711
2011-04-20,16.643598556518555
2011-04-21,16.614761352539062
2011-04-25,16.67245101928711
2011-04-26,16.823884963989258
2011-04-27,16.94647789001465
2011-04-28,16.8887882232666
2011-04-29,16.94647789001465
2011-05-02,16.989748001098633
2011-05-03,16.867149353027344
2011-05-04,16.722932815551758
2011-05-05,16.56427574157715
2011-05-06,16.57870101928711
2011-05-09,16.63638687133789
2011-05-10,16.73014259338379
2011-05-11,16.54986000061035
2011-05-12,16.65802764892578
2011-05-13,16.744565963745117
2011-05-16,16.75899314880371
2011-05-17,16.65081787109375
2011-05-18,16.7950439453125
2011-05-19,16.903213500976562
2011-05-20,16.773408889770508
2011-05-23,16.607553482055664
2011-05-24,16.621973037719727
2011-05-25,16.737356185913086
2011-05-26,16.780622482299805
2011-05-27,16.83831214904785
2011-05-31,16.94647789001465
2011-06-01,16.686878204345703
2011-06-02,16.528223037719727
2011-06-03,16.189302444458008
2011-06-06,15.900849342346191
2011-06-07,15.936909675598145
2011-06-08,15.82152271270752
2011-06-09,15.908052444458008
2011-06-10,15.698932647705078
2011-06-13,15.648449897766113
2011-06-14,15.965742111206055
2011-06-15,15.691718101501465
2011-06-16,15.583555221557617
2011-06-17,15.634024620056152
2011-06-20,15.893637657165527
2011-06-21,16.23977279663086
2011-06-22,16.275836944580078
2011-06-23,16.311891555786133
2011-06-24,16.095550537109375
2011-06-27,16.21814727783203
2011-06-28,16.43448257446289
2011-06-29,16.499380111694336
2011-06-30,16.600339889526367
2011-07-01,16.903213500976562
2011-07-05,16.809463500976562
2011-07-06,16.816680908203125
2011-07-07,17.09070587158203
2011-07-08,16.98253631591797
2011-07-11,16.715717315673828
2011-07-12,16.57870101928711
2011-07-13,16.549591064453125
2011-07-14,16.265762329101562
2011-07-15,16.287593841552734
2011-07-18,16.127483367919922
2011-07-19,16.265762329101562
2011-07-20,16.338544845581055
2011-07-21,16.484094619750977
2011-07-22,16.302146911621094
2011-07-25,16.615087509155273
2011-07-26,16.06926727294922
2011-07-27,15.705377578735352
2011-07-28,15.618043899536133
2011-07-29,15.341485977172852
2011-08-01,15.254150390625
2011-08-02,14.708331108093262
2011-08-03,14.759268760681152
2011-08-04,14.031496047973633
2011-08-05,13.95143985748291
2011-08-08,12.663278579711914
2011-08-09,13.58027458190918
2011-08-10,13.172722816467285
2011-08-11,14.147940635681152
2011-08-12,14.32260513305664
2011-08-15,14.679219245910645
2011-08-16,14.475439071655273
2011-08-17,14.453601837158203
2011-08-18,13.733109474182129
2011-08-19,13.441996574401855
2011-08-22,13.383771896362305
2011-08-23,13.9077787399292
2011-08-24,14.155217170715332
2011-08-25,13.915055274963379
2011-08-26,14.315330505371094
2011-08-29,14.98487377166748
2011-08-30,15.0067138671875
2011-08-31,15.166823387145996
2011-09-01,14.082439422607422
2011-09-02,13.56572151184082
2011-09-06,13.398330688476562
2011-09-07,14.031496047973633
2011-09-08,13.50749683380127
2011-09-09,13.099945068359375
2011-09-12,13.13632869720459
2011-09-13,13.412888526916504
2011-09-14,13.79133129119873
2011-09-15,13.980549812316895
2011-09-16,13.973273277282715
2011-09-19,13.820441246032715
2011-09-20,13.784049987792969
2011-09-21,13.21638298034668
2011-09-22,12.757888793945312
2011-09-23,12.867053031921387
2011-09-26,13.412888526916504
2011-09-27,13.747663497924805
2011-09-28,13.296442985534668
2011-09-29,13.703994750976562
2011-09-30,13.609382629394531
2011-10-03,13.129051208496094
2011-10-04,13.653048515319824
2011-10-05,14.992159843444824
2011-10-06,14.868432998657227
2011-10-07,14.715604782104492
2011-10-10,15.108602523803711
2011-10-11,15.152260780334473
2011-10-12,15.385151863098145
2011-10-13,15.352069854736328
2011-10-14,15.624107360839844
2011-10-17,15.15355110168457
2011-10-18,15.660867691040039
2011-10-19,15.352069854736328
2011-10-20,15.565290451049805
2011-10-21,15.984383583068848
2011-10-24,16.293188095092773
2011-10-25,15.874096870422363
2011-10-26,16.175552368164062
2011-10-27,17.01374053955078
2011-10-28,17.01374053955078
2011-10-31,16.5211181640625
2011-11-01,16.03584861755371
2011-11-02,16.557878494262695
2011-11-03,17.087263107299805
2011-11-04,17.204904556274414
2011-11-07,17.204904556274414
2011-11-08,17.37401008605957
2011-11-09,16.66082000732422
2011-11-10,16.954917907714844
2011-11-11,17.278427124023438
2011-11-14,17.065210342407227
2011-11-15,17.0578556060791
2011-11-16,16.954917907714844
2011-11-17,16.69757843017578
2011-11-18,16.53582000732422
2011-11-21,16.447595596313477
2011-11-22,16.410825729370117
2011-11-23,15.682930946350098
2011-11-25,15.771163940429688
2011-11-28,16.300546646118164
2011-11-29,16.440244674682617
2011-11-30,17.35194969177246
2011-12-01,17.16814422607422
2011-12-02,17.278427124023438
2011-12-05,17.38871955871582
2011-12-06,17.35194969177246
2011-12-07,17.521066665649414
2011-12-08,17.094621658325195
2011-12-09,17.484298706054688
2011-12-12,17.175500869750977
2011-12-13,17.087263107299805
2011-12-14,16.81522560119629
2011-12-15,17.04314613342285
2011-12-16,17.153432846069336
2011-12-19,16.800518035888672
2011-12-20,17.513717651367188
2011-12-21,17.572532653808594
2011-12-22,17.844575881958008
2011-12-23,18.065143585205078
2011-12-27,18.08721160888672
2011-12-28,17.81515884399414
2011-12-29,18.160736083984375
2011-12-30,18.050443649291992
2012-01-03,18.160736083984375
2012-01-04,18.403364181518555
2012-01-05,17.300495147705078
2012-01-06,17.219614028930664
2012-01-09,17.329896926879883
2012-01-10,17.47694206237793
2012-01-11,17.5325927734375
2012-01-12,17.82938003540039
2012-01-13,17.851646423339844
2012-01-17,17.873897552490234
2012-01-18,18.155841827392578
2012-01-19,18.46746253967285
2012-01-20,18.356178283691406
2012-01-23,18.18552017211914
2012-01-24,18.126171112060547
2012-01-25,18.415525436401367
2012-01-26,18.348756790161133
