Date,AMC
2014-05-15,154.34632873535156
2014-05-16,152.97982788085938
2014-05-19,157.9425048828125
2014-05-20,157.9425048828125
2014-05-21,158.8055419921875
2014-05-22,161.03517150878906
2014-05-23,162.3297882080078
2014-05-27,166.86093139648438
2014-05-28,165.42247009277344
2014-05-29,162.833251953125
2014-05-30,163.0490264892578
2014-06-02,162.6175079345703
2014-06-03,162.2578582763672
2014-06-04,163.63661193847656
2014-06-05,166.53927612304688
2014-06-06,174.15870666503906
2014-06-09,175.46490478515625
2014-06-10,175.53744506835938
2014-06-11,175.0294647216797
2014-06-12,174.5215301513672
2014-06-13,175.75515747070312
2014-06-16,176.19058227539062
2014-06-17,173.50563049316406
2014-06-18,177.0613555908203
2014-06-19,178.87548828125
2014-06-20,178.58526611328125
2014-06-23,175.39236450195312
2014-06-24,175.90028381347656
2014-06-25,177.3516082763672
2014-06-26,178.07730102539062
2014-06-27,178.58526611328125
2014-06-30,180.47195434570312
2014-07-01,177.56930541992188
2014-07-02,179.60116577148438
2014-07-03,178.7303466796875
2014-07-07,174.66665649414062
2014-07-08,171.18345642089844
2014-07-09,171.61891174316406
2014-07-10,169.36935424804688
2014-07-11,168.93394470214844
2014-07-14,167.3374786376953
2014-07-15,162.33041381835938
2014-07-16,161.74989318847656
2014-07-17,162.98353576660156
2014-07-18,163.49148559570312
2014-07-21,164.36228942871094
2014-07-22,165.74099731445312
2014-07-23,163.99945068359375
2014-07-24,163.99945068359375
2014-07-25,166.9746551513672
2014-07-28,167.48260498046875
2014-07-29,163.85435485839844
2014-07-30,163.34637451171875
2014-07-31,164.28973388671875
2014-08-01,166.90203857421875
2014-08-04,169.5144805908203
2014-08-05,168.06314086914062
2014-08-06,171.5463104248047
2014-08-07,170.8932342529297
2014-08-08,169.5144805908203
2014-08-11,170.0950164794922
2014-08-12,168.6436767578125
2014-08-13,167.55516052246094
2014-08-14,165.01536560058594
2014-08-15,167.6277313232422
2014-08-18,170.02244567871094
2014-08-19,170.9657745361328
2014-08-20,171.03834533691406
2014-08-21,169.44192504882812
2014-08-22,170.45785522460938
2014-08-25,171.03834533691406
2014-08-26,171.32858276367188
2014-08-27,171.76402282714844
2014-08-28,171.5463104248047
2014-08-29,171.76402282714844
2014-09-02,173.7233123779297
2014-09-03,175.69908142089844
2014-09-04,177.23583984375
2014-09-05,178.9188995361328
2014-09-08,181.48013305664062
2014-09-09,179.94342041015625
2014-09-10,179.5043182373047
2014-09-11,180.08975219726562
2014-09-12,180.08975219726562
2014-09-15,180.01657104492188
2014-09-16,180.7483367919922
2014-09-17,181.4069061279297
2014-09-18,180.6752166748047
2014-09-19,180.01657104492188
2014-09-22,179.94342041015625
2014-09-23,173.94281005859375
2014-09-24,172.69882202148438
2014-09-25,170.13758850097656
2014-09-26,171.89385986328125
2014-09-29,171.45480346679688
2014-09-30,168.23495483398438
2014-10-01,167.64959716796875
2014-10-02,169.77166748046875
2014-10-03,171.30848693847656
2014-10-06,169.9180908203125
2014-10-07,164.42971801757812
2014-10-08,165.52743530273438
2014-10-09,163.18572998046875
2014-10-10,159.23419189453125
2014-10-13,156.3802490234375
2014-10-14,158.5755615234375
2014-10-15,161.2831573486328
2014-10-16,166.77145385742188
2014-10-17,162.45396423339844
2014-10-20,162.89303588867188
2014-10-21,170.869384765625
2014-10-22,164.21023559570312
2014-10-23,168.45452880859375
2014-10-24,171.38160705566406
2014-10-27,172.62562561035156
2014-10-28,178.5530242919922
2014-10-29,184.11448669433594
2014-10-30,186.01712036132812
2014-10-31,185.87075805664062
2014-11-03,182.5777587890625
2014-11-04,179.43116760253906
2014-11-05,178.69935607910156
2014-11-06,183.60226440429688
2014-11-07,188.2124481201172
2014-11-10,187.33432006835938
2014-11-11,189.1637420654297
2014-11-12,188.94422912597656
2014-11-13,187.55386352539062
2014-11-14,186.7489471435547
2014-11-17,185.72442626953125
2014-11-18,188.13925170898438
2014-11-19,187.77337646484375
2014-11-20,187.62701416015625
2014-11-21,183.1632080078125
2014-11-24,189.8955078125
2014-11-25,192.7494354248047
2014-11-26,193.33486938476562
2014-11-28,191.87135314941406
2014-12-01,193.40809631347656
2014-12-02,190.9199981689453
2014-12-03,187.6753387451172
2014-12-04,189.5926055908203
2014-12-05,186.2005157470703
2014-12-08,186.1267547607422
2014-12-09,184.57814025878906
2014-12-10,182.21835327148438
2014-12-11,183.32452392578125
2014-12-12,183.69322204589844
2014-12-15,183.84071350097656
2014-12-16,178.45750427246094
2014-12-17,187.3065948486328
2014-12-18,191.0675048828125
2014-12-19,192.98483276367188
2014-12-22,195.2708282470703
2014-12-23,197.7781219482422
2014-12-24,196.30325317382812
2014-12-26,194.60711669921875
2014-12-29,194.23841857910156
2014-12-30,192.4686279296875
2014-12-31,193.0585479736328
2015-01-02,189.00270080566406
2015-01-05,184.1356658935547
2015-01-06,185.6105194091797
2015-01-07,188.63400268554688
2015-01-08,190.4775390625
2015-01-09,198.14682006835938
2015-01-12,202.71885681152344
2015-01-13,201.76019287109375
2015-01-14,202.3501434326172
2015-01-15,201.24395751953125
2015-01-16,199.54794311523438
2015-01-20,199.03172302246094
2015-01-21,200.13784790039062
2015-01-22,204.7836456298828
2015-01-23,208.69200134277344
2015-01-26,209.94564819335938
2015-01-27,210.01934814453125
2015-01-28,203.45626831054688
2015-01-29,208.32330322265625
2015-01-30,207.3646697998047
2015-02-02,208.54449462890625
2015-02-03,213.927734375
2015-02-04,216.14004516601562
2015-02-05,217.02493286132812
2015-02-06,216.95120239257812
2015-02-09,221.08079528808594
2015-02-10,222.5556640625
2015-02-11,223.36683654785156
2015-02-12,224.10421752929688
2015-02-13,225.8003387451172
2015-02-17,227.86509704589844
2015-02-18,232.4371795654297
2015-02-19,239.51644897460938
2015-02-20,240.4751434326172
2015-02-23,241.0650177001953
2015-02-24,242.90866088867188
2015-02-25,243.20361328125
2015-02-26,247.9968719482422
2015-02-27,253.52760314941406
2015-03-02,259.8694763183594
2015-03-03,257.0672912597656
2015-03-04,258.4683532714844
2015-03-05,258.6167297363281
2015-03-06,251.86758422851562
2015-03-09,258.69085693359375
2015-03-10,250.68093872070312
2015-03-11,255.87258911132812
2015-03-12,254.53765869140625
2015-03-13,258.83917236328125
2015-03-16,260.76751708984375
2015-03-17,260.61920166015625
2015-03-18,261.95416259765625
2015-03-19,262.9183044433594
2015-03-20,264.62408447265625
2015-03-23,265.9591369628906
2015-03-24,259.21002197265625
2015-03-25,255.94671630859375
2015-03-26,256.83673095703125
2015-03-27,259.21002197265625
2015-03-30,263.4375
2015-03-31,263.21502685546875
2015-04-01,257.8008728027344
2015-04-02,260.9158630371094
2015-04-06,262.3992004394531
2015-04-07,257.42999267578125
2015-04-08,261.0641784667969
2015-04-09,254.0184326171875
2015-04-10,252.9058837890625
2015-04-13,248.01097106933594
2015-04-14,249.8651123046875
2015-04-15,251.49676513671875
2015-04-16,247.41766357421875
2015-04-17,243.26434326171875
2015-04-20,249.8651123046875
2015-04-21,247.49185180664062
2015-04-22,244.00599670410156
2015-04-23,244.52517700195312
2015-04-24,243.78353881835938
2015-04-27,237.62770080566406
2015-04-28,240.1493377685547
2015-04-29,241.0394287109375
2015-04-30,222.94288635253906
2015-05-01,228.06033325195312
2015-05-04,226.1320037841797
2015-05-05,222.27540588378906
2015-05-06,219.0862579345703
2015-05-07,221.23704528808594
2015-05-08,219.97625732421875
2015-05-11,222.27540588378906
2015-05-12,215.15542602539062
2015-05-13,217.9737548828125
2015-05-14,218.49295043945312
2015-05-15,215.89706420898438
2015-05-18,221.75624084472656
2015-05-19,218.0479736328125
2015-05-20,218.49295043945312
2015-05-21,217.82542419433594
2015-05-22,219.53123474121094
2015-05-26,218.9379119873047
2015-05-27,217.00961303710938
2015-05-28,216.93548583984375
2015-05-29,214.41378784179688
2015-06-01,207.66468811035156
2015-06-02,206.7005615234375
2015-06-03,210.92800903320312
2015-06-04,210.927978515625
2015-06-05,215.3347625732422
2015-06-08,212.04835510253906
2015-06-09,212.94464111328125
2015-06-10,210.77865600585938
2015-06-11,213.392822265625
2015-06-12,212.64588928222656
2015-06-15,215.6335906982422
2015-06-16,212.64588928222656
2015-06-17,209.21011352539062
2015-06-18,220.9365997314453
2015-06-19,224.82052612304688
2015-06-22,228.18165588378906
2015-06-23,227.210693359375
2015-06-24,225.04461669921875
2015-06-25,226.16502380371094
2015-06-26,236.32296752929688
2015-06-29,227.36007690429688
2015-06-30,229.15260314941406
2015-07-01,226.91188049316406
2015-07-02,229.89955139160156
2015-07-06,228.62982177734375
2015-07-07,230.4224395751953
2015-07-08,227.5841064453125
2015-07-09,228.77919006347656
2015-07-10,234.156982421875
2015-07-13,237.8168487548828
2015-07-14,243.7921600341797
2015-07-15,242.7465057373047
2015-07-16,243.5680694580078
2015-07-17,245.1365509033203
2015-07-20,245.73406982421875
2015-07-21,238.19033813476562
2015-07-22,241.4766845703125
2015-07-23,240.58038330078125
2015-07-24,231.91627502441406
2015-07-27,229.6754608154297
2015-07-28,223.55079650878906
2015-07-29,227.28536987304688
2015-07-30,236.69650268554688
2015-07-31,240.8791961669922
2015-08-03,240.28158569335938
2015-08-04,235.94955444335938
2015-08-05,228.25640869140625
2015-08-06,220.1150360107422
2015-08-07,221.0113067626953
2015-08-10,221.8329315185547
2015-08-11,211.2267303466797
2015-08-12,211.8242645263672
2015-08-13,217.1273651123047
2015-08-14,220.0403289794922
2015-08-17,229.7501983642578
2015-08-18,228.48048400878906
2015-08-19,231.54275512695312
2015-08-20,222.579833984375
2015-08-21,218.62120056152344
2015-08-24,209.13540649414062
2015-08-25,212.57118225097656
2015-08-26,214.88665771484375
2015-08-27,215.558837890625
2015-08-28,216.67918395996094
2015-08-31,216.45513916015625
2015-09-01,206.96937561035156
2015-09-02,208.3885040283203
2015-09-03,206.35726928710938
2015-09-04,208.4637451171875
2015-09-08,209.96835327148438
2015-09-09,204.3260498046875
2015-09-10,204.10032653808594
2015-09-11,202.59571838378906
2015-09-14,202.67098999023438
2015-09-15,204.02513122558594
2015-09-16,204.47650146484375
2015-09-17,207.71139526367188
2015-09-18,210.5701904296875
2015-09-21,204.55172729492188
2015-09-22,194.62130737304688
2015-09-23,189.50564575195312
2015-09-24,192.7406005859375
2015-09-25,191.7625274658203
2015-09-28,184.0138397216797
2015-09-29,182.58445739746094
2015-09-30,189.50564575195312
2015-10-01,187.2487030029297
2015-10-02,189.65609741210938
2015-10-05,193.3424072265625
2015-10-06,196.95343017578125
2015-10-07,201.24159240722656
2015-10-08,205.60494995117188
2015-10-09,204.70217895507812
2015-10-12,205.68019104003906
2015-10-13,204.4012908935547
2015-10-14,202.97189331054688
2015-10-15,204.3260498046875
2015-10-16,201.76821899414062
2015-10-19,204.62693786621094
2015-10-20,198.9094696044922
2015-10-21,191.7625274658203
2015-10-22,195.5992889404297
2015-10-23,200.71495056152344
2015-10-26,200.03790283203125
2015-10-27,197.17916870117188
2015-10-28,206.0563201904297
2015-10-29,205.5297393798828
2015-10-30,205.90586853027344
2015-11-02,206.8838653564453
2015-11-03,199.5113067626953
2015-11-04,194.39561462402344
2015-11-05,198.45806884765625
2015-11-06,203.7241973876953
2015-11-09,201.31683349609375
2015-11-10,205.37924194335938
2015-11-11,203.7241973876953
2015-11-12,200.56454467773438
2015-11-13,197.5552978515625
2015-11-16,196.6525421142578
2015-11-17,194.8469696044922
2015-11-18,196.72776794433594
2015-11-19,193.04150390625
2015-11-20,192.21395874023438
2015-11-23,188.97903442382812
2015-11-24,187.17349243164062
2015-11-25,190.0322723388672
2015-11-27,188.452392578125
2015-11-30,191.1607208251953
2015-12-01,191.38638305664062
2015-12-02,186.94784545898438
2015-12-03,186.56861877441406
2015-12-04,180.0462646484375
2015-12-07,177.39186096191406
2015-12-08,178.75697326660156
2015-12-09,175.1166229248047
2015-12-10,178.83282470703125
2015-12-11,175.0408172607422
2015-12-14,173.75148010253906
2015-12-15,183.00411987304688
2015-12-16,192.63587951660156
2015-12-17,190.6640167236328
2015-12-18,187.93374633789062
2015-12-21,183.07992553710938
2015-12-22,186.341064453125
2015-12-23,178.07440185546875
2015-12-24,176.33010864257812
2015-12-28,174.66159057617188
2015-12-29,177.7710418701172
2015-12-30,179.43954467773438
2015-12-31,182.0181427001953
2016-01-04,175.72335815429688
2016-01-05,177.7710418701172
2016-01-06,175.9508819580078
2016-01-07,171.5521240234375
2016-01-08,169.73191833496094
2016-01-11,169.04934692382812
2016-01-12,169.5802459716797
2016-01-13,165.48484802246094
2016-01-14,163.5888214111328
2016-01-15,158.88670349121094
2016-01-19,158.5833282470703
2016-01-20,153.65367126464844
2016-01-21,152.74359130859375
2016-01-22,153.19859313964844
2016-01-25,152.3643341064453
2016-01-26,165.6365203857422
2016-01-27,158.6591339111328
2016-01-28,157.29403686523438
2016-01-29,165.33316040039062
2016-02-01,161.6927947998047
2016-02-02,158.12826538085938
2016-02-03,159.493408203125
2016-02-04,163.8922119140625
2016-02-05,153.7294921875
2016-02-08,153.5778045654297
2016-02-09,152.1368408203125
2016-02-10,152.3643341064453
2016-02-11,157.44570922851562
2016-02-12,155.1704864501953
2016-02-16,170.11114501953125
2016-02-17,164.72640991210938
2016-02-18,164.49887084960938
2016-02-19,165.86407470703125
2016-02-22,168.97349548339844
2016-02-23,167.15333557128906
2016-02-24,171.02120971679688
2016-02-25,170.41448974609375
2016-02-26,176.70928955078125
2016-02-29,182.24569702148438
2016-03-01,188.69215393066406
2016-03-02,192.2566375732422
2016-03-03,196.46109008789062
2016-03-04,206.55172729492188
2016-03-07,219.24136352539062
2016-03-08,217.0244903564453
2016-03-09,217.40673828125
2016-03-10,221.305419921875
2016-03-11,225.81556701660156
2016-03-14,224.6689453125
2016-03-15,220.770263671875
2016-03-16,221.68759155273438
2016-03-17,221.53469848632812
2016-03-18,224.82183837890625
2016-03-21,220.54095458984375
2016-03-22,216.71875
2016-03-23,213.8138885498047
2016-03-24,214.50186157226562
2016-03-28,219.62362670898438
2016-03-29,221.305419921875
2016-03-30,216.79515075683594
2016-03-31,213.96676635742188
2016-04-01,218.93563842773438
2016-04-04,212.74363708496094
2016-04-05,210.37388610839844
2016-04-06,214.96058654785156
2016-04-07,208.69210815429688
2016-04-08,209.15078735351562
2016-04-11,206.01657104492188
2016-04-12,209.380126953125
2016-04-13,215.26629638671875
2016-04-14,212.9729766845703
2016-04-15,210.75613403320312
2016-04-18,215.72500610351562
2016-04-19,212.132080078125
2016-04-20,212.28500366210938
2016-04-21,209.9152374267578
2016-04-22,209.9152374267578
2016-04-25,206.3223114013672
2016-04-26,209.60943603515625
2016-04-27,214.11968994140625
2016-04-28,215.80140686035156
2016-04-29,215.41917419433594
2016-05-02,220.84671020507812
2016-05-03,218.09474182128906
2016-05-04,219.85296630859375
2016-05-05,220.69390869140625
2016-05-06,222.8343048095703
2016-05-09,222.8343048095703
2016-05-10,228.79690551757812
2016-05-11,226.65646362304688
2016-05-12,223.44580078125
2016-05-13,224.05734252929688
2016-05-16,224.2102508544922
2016-05-17,224.05734252929688
2016-05-18,220.92318725585938
2016-05-19,214.2725372314453
2016-05-20,215.80140686035156
2016-05-23,215.18984985351562
2016-05-24,219.08853149414062
2016-05-25,217.71249389648438
2016-05-26,218.09474182128906
2016-05-27,222.60494995117188
2016-05-31,219.70004272460938
2016-06-01,221.15249633789062
2016-06-02,223.1538848876953
2016-06-03,219.99783325195312
2016-06-06,216.9958038330078
2016-06-07,214.84048461914062
2016-06-08,214.76348876953125
2016-06-09,214.14767456054688
2016-06-10,207.373779296875
2016-06-13,204.21775817871094
2016-06-14,204.6026153564453
2016-06-15,206.75799560546875
2016-06-16,209.6060791015625
2016-06-17,208.22052001953125
2016-06-20,210.91465759277344
2016-06-21,208.6053924560547
2016-06-22,207.29678344726562
2016-06-23,209.68304443359375
2016-06-24,207.373779296875
2016-06-27,200.29196166992188
2016-06-28,204.0637969970703
2016-06-29,211.06861877441406
2016-06-30,212.5311737060547
2016-07-01,216.9958038330078
2016-07-05,210.9916534423828
2016-07-06,208.68235778808594
2016-07-07,212.377197265625
2016-07-08,212.377197265625
2016-07-11,213.76278686523438
2016-07-12,229.3889617919922
2016-07-13,235.7779541015625
2016-07-14,235.5470428466797
2016-07-15,235.7779541015625
2016-07-18,235.2391357421875
2016-07-19,234.7002716064453
2016-07-20,231.39031982421875
2016-07-21,231.5443115234375
2016-07-22,235.5470428466797
2016-07-25,230.31265258789062
2016-07-26,230.4665985107422
2016-07-27,225.23226928710938
2016-07-28,227.31057739257812
2016-07-29,226.46388244628906
2016-08-01,219.0741424560547
2016-08-02,214.22463989257812
2016-08-03,217.3036651611328
2016-08-04,220.6136932373047
2016-08-05,223.4617919921875
2016-08-08,222.6151123046875
2016-08-09,222.230224609375
2016-08-10,226.30990600585938
2016-08-11,228.2342987060547
2016-08-12,229.3889617919922
2016-08-15,228.69619750976562
2016-08-16,229.00404357910156
2016-08-17,228.311279296875
2016-08-18,231.6212615966797
2016-08-19,230.23570251464844
2016-08-22,228.311279296875
2016-08-23,229.00404357910156
2016-08-24,231.69822692871094
2016-08-25,232.16012573242188
2016-08-26,228.08033752441406
2016-08-29,229.31199645996094
2016-08-30,229.54295349121094
2016-08-31,234.08453369140625
2016-09-01,236.40911865234375
2016-09-02,236.33155822753906
2016-09-06,236.56402587890625
2016-09-07,240.12838745117188
2016-09-08,238.88861083984375
2016-09-09,234.78184509277344
2016-09-12,240.2058868408203
2016-09-13,239.8184356689453
2016-09-14,240.2058868408203
2016-09-15,244.93251037597656
2016-09-16,247.257080078125
2016-09-19,246.7146759033203
2016-09-20,246.17227172851562
2016-09-21,244.0801544189453
2016-09-22,245.31996154785156
2016-09-23,242.76284790039062
2016-09-26,237.3388671875
2016-09-27,242.68540954589844
2016-09-28,242.6079559326172
2016-09-29,238.6561737060547
2016-09-30,240.9032745361328
2016-10-03,249.6591339111328
2016-10-04,245.08746337890625
2016-10-05,247.489501953125
2016-10-06,251.5188446044922
2016-10-07,249.8141326904297
2016-10-10,250.279052734375
2016-10-11,244.0801544189453
2016-10-12,247.17962646484375
2016-10-13,242.91790771484375
2016-10-14,246.01731872558594
2016-10-17,244.46762084960938
2016-10-18,244.85507202148438
2016-10-19,244.46762084960938
2016-10-20,244.85507202148438
2016-10-21,246.4047393798828
2016-10-24,248.72933959960938
2016-10-25,244.85507202148438
2016-10-26,245.62989807128906
2016-10-27,243.6927490234375
2016-10-28,242.91790771484375
2016-10-31,243.6927490234375
2016-11-01,237.88128662109375
2016-11-02,237.10643005371094
2016-11-03,238.6561737060547
2016-11-04,242.5304412841797
2016-11-07,248.72933959960938
2016-11-08,249.8915557861328
2016-11-09,258.80242919921875
2016-11-10,258.80242919921875
2016-11-11,267.3258972167969
2016-11-14,267.3258972167969
2016-11-15,267.7132873535156
2016-11-16,267.3258972167969
2016-11-17,275.0744934082031
2016-11-18,271.5876159667969
2016-11-21,269.2630310058594
2016-11-22,268.8756103515625
2016-11-23,270.42529296875
2016-11-25,270.81268310546875
2016-11-28,262.6767272949219
2016-11-29,267.7132873535156
2016-11-30,263.064208984375
2016-12-01,261.1155700683594
2016-12-02,251.37240600585938
2016-12-05,257.99774169921875
2016-12-06,263.45391845703125
2016-12-07,254.49021911621094
2016-12-08,250.20327758789062
2016-12-09,254.1005096435547
2016-12-12,252.1519012451172
2016-12-13,249.423828125
2016-12-14,247.47518920898438
2016-12-15,249.423828125
2016-12-16,248.64439392089844
2016-12-19,258.77716064453125
2016-12-20,260.7257995605469
2016-12-21,270.46893310546875
2016-12-22,273.5867919921875
2016-12-23,275.1456298828125
2016-12-27,276.31475830078125
2016-12-28,269.2997741699219
2016-12-29,266.57171630859375
2016-12-30,262.2846984863281
2017-01-03,270.8586730957031
2017-01-04,266.57171630859375
2017-01-05,265.0127868652344
2017-01-06,263.45391845703125
2017-01-09,259.556640625
2017-01-10,266.1819763183594
2017-01-11,267.3511962890625
2017-01-12,265.0127868652344
2017-01-13,266.9614562988281
2017-01-17,264.23333740234375
2017-01-18,263.45391845703125
2017-01-19,264.23333740234375
2017-01-20,267.3511962890625
2017-01-23,265.7922668457031
2017-01-24,267.3511962890625
2017-01-25,266.1819763183594
2017-01-26,266.9614562988281
2017-01-27,265.0127868652344
2017-01-30,266.1819763183594
2017-01-31,263.0641784667969
2017-02-01,257.2182922363281
2017-02-02,257.60797119140625
2017-02-03,256.4388122558594
2017-02-06,254.49021911621094
2017-02-07,253.321044921875
2017-02-08,242.01907348632812
2017-02-09,241.6293182373047
2017-02-10,244.357421875
2017-02-13,244.357421875
2017-02-14,244.7471466064453
2017-02-15,245.5265350341797
2017-02-16,243.5779266357422
2017-02-17,243.188232421875
2017-02-21,240.46014404296875
2017-02-22,244.357421875
2017-02-23,244.357421875
2017-02-24,244.7471466064453
2017-02-27,245.13685607910156
2017-02-28,244.357421875
2017-03-01,236.95262145996094
2017-03-02,231.88619995117188
2017-03-03,229.1581268310547
2017-03-06,228.37869262695312
2017-03-07,229.54788208007812
2017-03-08,230.3273162841797
2017-03-09,231.89683532714844
2017-03-10,236.60537719726562
2017-03-13,238.56727600097656
2017-03-14,239.74440002441406
2017-03-15,236.21298217773438
2017-03-16,236.9977264404297
2017-03-17,240.1367645263672
2017-03-20,240.1367645263672
2017-03-21,236.60537719726562
2017-03-22,237.78250122070312
2017-03-23,236.9977264404297
2017-03-24,242.09872436523438
2017-03-27,241.70632934570312
2017-03-28,239.74440002441406
2017-03-29,242.88348388671875
2017-03-30,244.45294189453125
2017-03-31,246.80728149414062
2017-04-03,249.9463348388672
2017-04-04,247.592041015625
2017-04-05,243.27584838867188
2017-04-06,241.70632934570312
2017-04-07,238.17489624023438
2017-04-10,240.52920532226562
2017-04-11,240.92156982421875
2017-04-12,237.78250122070312
2017-04-13,236.9977264404297
2017-04-17,240.92156982421875
2017-04-18,239.35203552246094
2017-04-19,238.56727600097656
2017-04-20,242.88348388671875
2017-04-21,242.4910888671875
2017-04-24,240.92156982421875
2017-04-25,243.27584838867188
2017-04-26,244.84536743164062
2017-04-27,240.92156982421875
2017-04-28,237.78250122070312
2017-05-01,233.85873413085938
2017-05-02,235.82061767578125
2017-05-03,236.21298217773438
2017-05-04,230.71969604492188
2017-05-05,228.3654327392578
2017-05-08,226.01112365722656
2017-05-09,226.79586791992188
2017-05-10,219.34063720703125
2017-05-11,215.80926513671875
2017-05-12,211.10064697265625
2017-05-15,207.5692138671875
2017-05-16,202.07591247558594
2017-05-17,193.05116271972656
2017-05-18,192.2664031982422
2017-05-19,198.5444793701172
2017-05-22,196.19021606445312
2017-05-23,193.44354248046875
2017-05-24,184.4187774658203
2017-05-25,183.634033203125
2017-05-26,193.83592224121094
2017-05-30,183.2416534423828
2017-05-31,176.57118225097656
2017-06-01,185.6768798828125
2017-06-02,196.36614990234375
2017-06-05,197.94976806640625
2017-06-06,193.198974609375
2017-06-07,188.05230712890625
2017-06-08,187.26046752929688
2017-06-09,184.48916625976562
2017-06-12,186.07275390625
2017-06-13,192.0112762451172
2017-06-14,191.61537170410156
2017-06-15,190.42767333984375
2017-06-16,195.17845153808594
2017-06-19,195.9702606201172
2017-06-20,186.8645782470703
2017-06-21,182.50965881347656
2017-06-22,182.50965881347656
2017-06-23,186.8645782470703
2017-06-26,186.4686737060547
2017-06-27,184.8850860595703
2017-06-28,189.23997497558594
2017-06-29,187.26046752929688
2017-06-30,180.13429260253906
2017-07-03,183.69737243652344
2017-07-05,177.75888061523438
2017-07-06,171.42449951171875
2017-07-07,173.79989624023438
2017-07-10,170.23678588867188
2017-07-11,176.5712127685547
2017-07-12,169.44497680664062
2017-07-13,175.3834991455078
2017-07-14,173.40399169921875
2017-07-17,155.98440551757812
2017-07-18,159.15158081054688
2017-07-19,157.172119140625
2017-07-20,163.1106414794922
2017-07-21,161.13108825683594
2017-07-24,162.31881713867188
2017-07-25,165.09010314941406
2017-07-26,166.6737060546875
2017-07-27,163.9023895263672
2017-07-28,162.31881713867188
2017-07-31,161.52700805664062
2017-08-01,164.69419860839844
2017-08-02,120.35344696044922
2017-08-03,119.56163787841797
2017-08-04,128.66734313964844
2017-08-07,127.47965240478516
2017-08-08,127.87551879882812
2017-08-09,122.72885131835938
2017-08-10,114.41495513916016
2017-08-11,111.24775695800781
2017-08-14,107.68466186523438
2017-08-15,104.91337585449219
2017-08-16,105.30927276611328
2017-08-17,104.12157440185547
2017-08-18,102.93387603759766
2017-08-21,103.32978057861328
2017-08-22,101.74617767333984
2017-08-23,99.37078857421875
2017-08-24,101.35027313232422
2017-08-25,102.1420669555664
2017-08-28,103.32978057861328
2017-08-29,101.74617767333984
2017-08-30,106.49695587158203
2017-08-31,106.10106658935547
2017-09-01,112.03956604003906
2017-09-05,114.81085968017578
2017-09-06,114.0190658569336
2017-09-07,109.26826477050781
