Date,FANG
2012-10-12,13.625747680664062
2012-10-15,13.820402145385742
2012-10-16,13.851543426513672
2012-10-17,13.781471252441406
2012-10-18,13.781471252441406
2012-10-19,13.555671691894531
2012-10-22,13.259797096252441
2012-10-23,13.337658882141113
2012-10-24,13.540093421936035
2012-10-25,13.259797096252441
2012-10-26,13.345442771911621
2012-10-31,13.259797096252441
2012-11-01,13.415518760681152
2012-11-02,13.236438751220703
2012-11-05,13.010643005371094
2012-11-06,13.244222640991211
2012-11-07,13.283156394958496
2012-11-08,13.041789054870605
2012-11-09,12.886061668395996
2012-11-12,12.847131729125977
2012-11-13,12.488967895507812
2012-11-14,12.496756553649902
2012-11-15,13.002857208251953
2012-11-16,13.096287727355957
2012-11-19,13.329875946044922
2012-11-20,13.337658882141113
2012-11-21,13.392162322998047
2012-11-23,13.485594749450684
2012-11-26,13.438878059387207
2012-11-27,13.415518760681152
2012-11-28,13.431095123291016
2012-11-29,14.139634132385254
2012-11-30,14.015052795410156
2012-12-03,14.092915534973145
2012-12-04,13.882686614990234
2012-12-05,13.99947738647461
2012-12-06,13.719179153442383
2012-12-07,13.820402145385742
2012-12-10,13.719179153442383
2012-12-11,13.656888008117676
2012-12-12,13.734752655029297
2012-12-13,13.92162036895752
2012-12-14,13.68024730682373
2012-12-17,13.99947738647461
2012-12-18,14.637946128845215
2012-12-19,14.933818817138672
2012-12-20,14.809239387512207
2012-12-21,14.778096199035645
2012-12-24,14.513368606567383
2012-12-26,14.521154403686523
2012-12-27,14.435505867004395
2012-12-28,14.622371673583984
2012-12-31,14.887103080749512
2013-01-02,14.9805326461792
2013-01-03,14.902673721313477
2013-01-04,15.611209869384766
2013-01-07,16.17181396484375
2013-01-08,16.039451599121094
2013-01-09,15.938232421875
2013-01-10,16.841421127319336
2013-01-11,16.872573852539062
2013-01-14,16.973785400390625
2013-01-15,16.9114990234375
2013-01-16,16.568910598754883
2013-01-17,16.444326400756836
2013-01-18,15.99273681640625
2013-01-22,16.966001510620117
2013-01-23,16.685701370239258
2013-01-24,16.685701370239258
2013-01-25,17.129507064819336
2013-01-28,16.84920883178711
2013-01-29,17.230728149414062
2013-01-30,17.651180267333984
2013-01-31,17.456525802612305
2013-02-01,17.674541473388672
2013-02-04,17.549959182739258
2013-02-05,17.620031356811523
2013-02-06,17.620031356811523
2013-02-07,17.456525802612305
2013-02-08,17.168439865112305
2013-02-11,16.786924362182617
2013-02-12,16.794708251953125
2013-02-13,16.786924362182617
2013-02-14,17.129507064819336
2013-02-15,17.36309242248535
2013-02-19,17.767972946166992
2013-02-20,16.568910598754883
2013-02-21,16.140668869018555
2013-02-22,16.335317611694336
2013-02-25,15.369843482971191
2013-02-26,15.611209869384766
2013-02-27,16.319747924804688
2013-02-28,17.682329177856445
2013-03-01,17.39423942565918
2013-03-04,17.433164596557617
2013-03-05,18.453155517578125
2013-03-06,18.33636474609375
2013-03-07,19.083826065063477
2013-03-08,19.38748550415039
2013-03-11,19.068254470825195
2013-03-12,19.410852432250977
2013-03-13,20.049312591552734
2013-03-14,19.356351852416992
2013-03-15,18.803529739379883
2013-03-18,18.678953170776367
2013-03-19,18.499876022338867
2013-03-20,18.686738967895508
2013-03-21,18.928104400634766
2013-03-22,19.114967346191406
2013-03-25,19.62107276916504
2013-03-26,19.971450805664062
2013-03-27,20.329612731933594
2013-03-28,20.898000717163086
2013-04-01,21.334026336669922
2013-04-02,21.05372428894043
2013-04-03,19.403060913085938
2013-04-04,19.50428009033203
2013-04-05,19.605499267578125
2013-04-08,20.282894134521484
2013-04-09,20.835712432861328
2013-04-10,20.306251525878906
2013-04-11,20.633268356323242
2013-04-12,20.734493255615234
2013-04-15,20.088245391845703
2013-04-16,20.82013702392578
2013-04-17,20.088245391845703
2013-04-18,20.641056060791016
2013-04-19,20.415260314941406
2013-04-22,21.00700569152832
2013-04-23,21.40410041809082
2013-04-24,21.100444793701172
2013-04-25,21.256160736083984
2013-04-26,20.929141998291016
2013-04-29,20.27511215209961
2013-04-30,20.4464054107666
2013-05-01,20.586559295654297
2013-05-02,21.100444793701172
2013-05-03,21.39631462097168
2013-05-06,22.392942428588867
2013-05-07,22.221647262573242
2013-05-08,22.99247169494629
2013-05-09,22.330650329589844
2013-05-10,22.25278663635254
2013-05-13,22.315082550048828
2013-05-14,22.47859001159668
2013-05-15,22.95354461669922
2013-05-16,23.311708450317383
2013-05-17,24.471834182739258
2013-05-20,24.939006805419922
2013-05-21,24.689847946166992
2013-05-22,25.336097717285156
2013-05-23,25.904495239257812
2013-05-24,26.722036361694336
2013-05-28,27.212562561035156
2013-05-29,27.220346450805664
2013-05-30,27.212562561035156
2013-05-31,26.293792724609375
2013-06-03,26.94005012512207
2013-06-04,26.535158157348633
2013-06-05,26.42615509033203
2013-06-06,26.924474716186523
2013-06-07,27.60187339782715
2013-06-10,27.04905128479004
2013-06-11,26.831037521362305
2013-06-12,26.807682037353516
2013-06-13,27.228130340576172
2013-06-14,27.16584014892578
2013-06-17,26.82325553894043
2013-06-18,27.2592716217041
2013-06-19,26.94783592224121
2013-06-20,25.41396141052246
2013-06-21,25.81105613708496
2013-06-24,24.93121910095215
2013-06-25,25.631973266601562
2013-06-26,26.200368881225586
2013-06-27,25.740983963012695
2013-06-28,25.943418502807617
2013-07-01,26.683103561401367
2013-07-02,26.90890121459961
2013-07-03,27.407217025756836
2013-07-05,27.944456100463867
2013-07-08,28.107969284057617
2013-07-09,28.41942024230957
2013-07-10,28.93330192565918
2013-07-11,29.27589225769043
2013-07-12,29.00337028503418
2013-07-15,29.018951416015625
2013-07-16,29.361528396606445
2013-07-17,29.322599411010742
2013-07-18,29.649621963500977
2013-07-19,30.64624786376953
2013-07-22,30.731891632080078
2013-07-23,30.20244026184082
2013-07-24,29.127962112426758
2013-07-25,29.392683029174805
2013-07-26,29.174671173095703
2013-07-29,29.33039093017578
2013-07-30,29.454973220825195
2013-07-31,29.727481842041016
2013-08-01,33.17674255371094
2013-08-02,33.20789337158203
2013-08-05,33.55826187133789
2013-08-06,32.85750961303711
2013-08-07,32.88865280151367
2013-08-08,32.7718620300293
2013-08-09,32.88865280151367
2013-08-12,32.76408004760742
2013-08-13,32.7718620300293
2013-08-14,31.49494171142578
2013-08-15,30.981048583984375
2013-08-16,31.53386116027832
2013-08-19,30.638463973999023
2013-08-20,30.583955764770508
2013-08-21,30.5372371673584
2013-08-22,30.638463973999023
2013-08-23,31.23798942565918
2013-08-26,31.144556045532227
2013-08-27,31.058917999267578
2013-08-28,32.31248092651367
2013-08-29,31.48714828491211
2013-08-30,31.331432342529297
2013-09-03,32.43706512451172
2013-09-04,33.75291442871094
2013-09-05,33.96315002441406
2013-09-06,33.80742645263672
2013-09-09,34.508174896240234
2013-09-10,34.55489730834961
2013-09-11,35.450286865234375
2013-09-12,36.306785583496094
2013-09-13,35.816246032714844
2013-09-16,34.89748764038086
2013-09-17,34.7183952331543
2013-09-18,34.780696868896484
2013-09-19,34.274593353271484
2013-09-20,33.30910873413086
2013-09-23,33.90863800048828
2013-09-24,33.97093200683594
2013-09-25,34.0721435546875
2013-09-26,34.243446350097656
2013-09-27,33.597190856933594
2013-09-30,33.200103759765625
2013-10-01,33.80742645263672
2013-10-02,33.65169906616211
2013-10-03,34.12665557861328
2013-10-04,35.824039459228516
2013-10-07,35.62938690185547
2013-10-08,34.695037841796875
2013-10-09,33.776283264160156
2013-10-10,34.009857177734375
2013-10-11,34.80403137207031
2013-10-14,36.22111892700195
2013-10-15,36.478065490722656
2013-10-16,38.556968688964844
2013-10-17,39.07085418701172
2013-10-18,40.62807846069336
2013-10-21,41.0718879699707
2013-10-22,39.17985534667969
2013-10-23,38.22993469238281
2013-10-24,42.045162200927734
2013-10-25,41.51569366455078
2013-10-28,41.671424865722656
2013-10-29,42.09966278076172
2013-10-30,41.81935501098633
2013-10-31,40.21542739868164
2013-11-01,39.429012298583984
2013-11-04,41.391117095947266
2013-11-05,42.93278121948242
2013-11-06,41.62471008300781
2013-11-07,42.045162200927734
2013-11-08,41.632484436035156
2013-11-11,41.49234390258789
2013-11-12,40.87723159790039
2013-11-13,41.383338928222656
2013-11-14,41.3599739074707
2013-11-15,41.67920684814453
2013-11-18,39.094207763671875
2013-11-19,38.01193618774414
2013-11-20,37.9652099609375
2013-11-21,40.28550338745117
2013-11-22,40.12197494506836
2013-11-25,39.61587905883789
2013-11-26,40.18427658081055
2013-11-27,38.97743606567383
2013-11-29,38.72825622558594
2013-12-02,39.21879959106445
2013-12-03,39.10977554321289
2013-12-04,39.28107452392578
2013-12-05,38.30781173706055
2013-12-06,35.95638656616211
2013-12-09,35.09213638305664
2013-12-10,35.816246032714844
2013-12-11,35.123287200927734
2013-12-12,35.00648880004883
2013-12-13,34.82741165161133
2013-12-16,35.419158935546875
2013-12-17,35.90967559814453
2013-12-18,36.080963134765625
2013-12-19,38.77497100830078
2013-12-20,39.545806884765625
2013-12-23,40.56578826904297
2013-12-24,40.50350570678711
2013-12-26,41.05632019042969
2013-12-27,41.53126907348633
2013-12-30,40.43342208862305
2013-12-31,41.173118591308594
2014-01-02,39.833892822265625
2014-01-03,38.292232513427734
2014-01-06,37.81728744506836
2014-01-07,37.67713165283203
2014-01-08,37.06981658935547
2014-01-09,35.44251251220703
2014-01-10,36.57149887084961
2014-01-13,34.59382247924805
2014-01-14,36.60264587402344
2014-01-15,37.389041900634766
2014-01-16,37.84843063354492
2014-01-17,37.77056884765625
2014-01-21,38.21437454223633
2014-01-22,39.88059616088867
2014-01-23,39.273284912109375
2014-01-24,38.050880432128906
2014-01-27,37.015316009521484
2014-01-28,38.77497100830078
2014-01-29,37.83286666870117
2014-01-30,39.997398376464844
2014-01-31,40.47235870361328
2014-02-03,38.99298858642578
2014-02-04,40.2076301574707
2014-02-05,41.23539733886719
2014-02-06,41.8660774230957
2014-02-07,44.162994384765625
2014-02-10,44.785884857177734
2014-02-11,45.86815643310547
2014-02-12,45.136260986328125
2014-02-13,45.85258102416992
2014-02-14,46.44432830810547
2014-02-18,47.51102828979492
2014-02-19,47.5265998840332
2014-02-20,48.79574203491211
2014-02-21,49.82351303100586
2014-02-24,50.45419692993164
2014-02-25,49.62885284423828
2014-02-26,50.25175476074219
2014-02-27,49.74564743041992
2014-02-28,50.08824157714844
2014-03-03,50.15052795410156
2014-03-04,50.98365020751953
2014-03-05,49.8624382019043
2014-03-06,48.865814208984375
2014-03-07,49.737857818603516
2014-03-10,49.07604217529297
2014-03-11,48.28185272216797
2014-03-12,49.17726516723633
2014-03-13,49.332984924316406
2014-03-14,49.50428771972656
2014-03-17,49.77680206298828
2014-03-18,51.139381408691406
2014-03-19,50.14276123046875
2014-03-20,50.75786590576172
2014-03-21,50.002593994140625
2014-03-24,49.94029998779297
2014-03-25,50.057090759277344
2014-03-26,50.52427291870117
2014-03-27,52.976890563964844
2014-03-28,54.2693977355957
2014-03-31,52.408512115478516
2014-04-01,51.7077522277832
2014-04-02,53.701011657714844
2014-04-03,52.875675201416016
2014-04-04,52.36178970336914
2014-04-07,50.74227523803711
2014-04-08,51.85569763183594
2014-04-09,52.99247741699219
2014-04-10,51.10042953491211
2014-04-11,52.634315490722656
2014-04-14,54.59642028808594
2014-04-15,53.78666687011719
2014-04-16,54.8845100402832
2014-04-17,57.10355758666992
2014-04-21,58.02231979370117
2014-04-22,57.819881439208984
2014-04-23,57.531795501708984
2014-04-24,58.72305679321289
2014-04-25,55.62419128417969
2014-04-28,55.25044631958008
2014-04-29,56.231502532958984
2014-04-30,56.01348876953125
2014-05-01,55.49182891845703
2014-05-02,57.43834686279297
2014-05-05,57.32936096191406
2014-05-06,57.033485412597656
2014-05-07,58.9566650390625
2014-05-08,55.873348236083984
2014-05-09,55.46847915649414
2014-05-12,56.62080383300781
2014-05-13,57.40721893310547
2014-05-14,56.07577133178711
2014-05-15,54.05917739868164
2014-05-16,55.02465057373047
2014-05-19,55.398399353027344
2014-05-20,54.6275520324707
2014-05-21,56.613037109375
2014-05-22,56.862178802490234
2014-05-23,56.66752624511719
2014-05-27,55.647544860839844
2014-05-28,55.58525848388672
2014-05-29,58.411624908447266
2014-05-30,58.76979446411133
2014-06-02,59.260318756103516
2014-06-03,60.96548080444336
2014-06-04,61.1523551940918
2014-06-05,61.69737243652344
2014-06-06,63.13783264160156
2014-06-09,63.84636306762695
2014-06-10,64.1032943725586
2014-06-11,65.27899169921875
2014-06-12,65.94083404541016
2014-06-13,68.47911071777344
2014-06-16,69.99740600585938
2014-06-17,70.2777099609375
2014-06-18,70.3399887084961
2014-06-19,69.33557891845703
2014-06-20,69.9117660522461
2014-06-23,71.1731185913086
2014-06-24,68.27666473388672
2014-06-25,70.51127624511719
2014-06-26,69.52244567871094
2014-06-27,69.0552749633789
2014-06-30,69.14092254638672
2014-07-01,69.89617919921875
2014-07-02,68.74385070800781
2014-07-03,69.14872741699219
2014-07-07,67.98078918457031
2014-07-08,66.93744659423828
2014-07-09,67.96522521972656
2014-07-10,66.74280548095703
2014-07-11,65.56708526611328
2014-07-14,67.4201889038086
2014-07-15,64.90526580810547
2014-07-16,66.563720703125
2014-07-17,65.9563980102539
2014-07-18,67.47470092773438
2014-07-21,68.51026916503906
2014-07-22,67.39683532714844
2014-07-23,68.40122985839844
2014-07-24,68.52584075927734
2014-07-25,66.72721862792969
2014-07-28,66.0264892578125
2014-07-29,66.6415786743164
2014-07-30,65.98753356933594
2014-07-31,64.02542877197266
2014-08-01,62.3046875
2014-08-04,63.54267883300781
2014-08-05,61.45601272583008
2014-08-06,61.13677215576172
2014-08-07,59.62627410888672
2014-08-08,60.303672790527344
2014-08-11,60.33479690551758
2014-08-12,59.205810546875
2014-08-13,60.09342575073242
2014-08-14,59.065677642822266
2014-08-15,61.08228302001953
2014-08-18,62.117835998535156
2014-08-19,62.28911209106445
2014-08-20,62.47597885131836
2014-08-21,62.86527633666992
2014-08-22,62.273563385009766
2014-08-25,63.37916564941406
2014-08-26,65.31013488769531
2014-08-27,64.31352233886719
2014-08-28,64.78070068359375
2014-08-29,67.23330688476562
2014-09-02,64.80406188964844
2014-09-03,65.27899169921875
2014-09-04,61.89982223510742
2014-09-05,61.70516586303711
2014-09-08,60.28030014038086
2014-09-09,59.53281021118164
2014-09-10,59.79758071899414
2014-09-11,60.630672454833984
2014-09-12,59.610694885253906
2014-09-15,59.361534118652344
2014-09-16,60.903175354003906
2014-09-17,60.4983024597168
2014-09-18,59.3148193359375
2014-09-19,58.82429122924805
2014-09-22,57.19697570800781
2014-09-23,56.71425247192383
2014-09-24,57.85103225708008
2014-09-25,56.52738571166992
2014-09-26,57.33712387084961
2014-09-29,59.76641082763672
2014-09-30,58.22475814819336
2014-10-01,57.93666458129883
2014-10-02,58.614070892333984
2014-10-03,56.83884048461914
2014-10-06,57.59407424926758
2014-10-07,55.631980895996094
2014-10-08,56.9322624206543
2014-10-09,53.93459701538086
2014-10-10,50.41526412963867
2014-10-13,46.10173416137695
2014-10-14,45.502201080322266
2014-10-15,46.70127487182617
2014-10-16,49.146114349365234
2014-10-17,49.3251953125
2014-10-20,50.04931640625
2014-10-21,52.548667907714844
2014-10-22,49.98702621459961
2014-10-23,52.338443756103516
2014-10-24,52.35400390625
2014-10-27,49.932518005371094
2014-10-28,52.77445602416992
2014-10-29,53.78666687011719
2014-10-30,52.69660568237305
2014-10-31,53.28834915161133
2014-11-03,52.47080993652344
2014-11-04,49.55098342895508
2014-11-05,50.617698669433594
2014-11-06,51.24837875366211
2014-11-07,54.10588073730469
2014-11-10,51.85569763183594
2014-11-11,52.55643844604492
2014-11-12,50.46197509765625
2014-11-13,50.42305374145508
2014-11-14,52.78224182128906
2014-11-17,49.61328887939453
2014-11-18,50.119388580322266
2014-11-19,50.711124420166016
2014-11-20,52.330650329589844
2014-11-21,54.300540924072266
2014-11-24,53.01582717895508
2014-11-25,52.19049072265625
2014-11-26,50.51647186279297
2014-11-28,43.91383743286133
2014-12-01,43.454444885253906
2014-12-02,45.035037994384766
2014-12-03,46.607845306396484
2014-12-04,45.53335189819336
2014-12-05,45.774723052978516
2014-12-08,42.668052673339844
2014-12-09,44.131839752197266
2014-12-10,41.77264404296875
2014-12-11,41.35219192504883
2014-12-12,40.853885650634766
2014-12-15,41.58577346801758
2014-12-16,43.477813720703125
2014-12-17,45.91486740112305
2014-12-18,46.38982391357422
2014-12-19,48.71009826660156
2014-12-22,47.549957275390625
2014-12-23,48.040489196777344
2014-12-24,46.856990814208984
2014-12-26,47.03607177734375
2014-12-29,47.01271438598633
2014-12-30,46.615623474121094
2014-12-31,46.54555130004883
2015-01-02,46.6623420715332
2015-01-05,44.59902572631836
2015-01-06,44.66908264160156
2015-01-07,45.354270935058594
2015-01-08,47.565528869628906
2015-01-09,48.14948654174805
2015-01-12,46.30418014526367
2015-01-13,47.68232345581055
2015-01-14,50.8434944152832
2015-01-15,49.40305709838867
2015-01-16,51.10042953491211
2015-01-20,48.90475845336914
2015-01-21,53.366207122802734
2015-01-22,52.93018341064453
2015-01-23,52.16715621948242
2015-01-26,53.34284591674805
2015-01-27,53.701011657714844
2015-01-28,51.4508171081543
2015-01-29,53.44407272338867
2015-01-30,53.716590881347656
2015-02-02,54.300540924072266
2015-02-03,54.253822326660156
2015-02-04,52.26835632324219
2015-02-05,53.77106857299805
2015-02-06,55.14921951293945
2015-02-09,54.60421371459961
2015-02-10,54.035831451416016
2015-02-11,53.55309295654297
2015-02-12,56.81546401977539
2015-02-13,57.19697570800781
2015-02-17,57.282630920410156
2015-02-18,57.46172332763672
2015-02-19,59.065677642822266
2015-02-20,58.46611785888672
2015-02-23,57.89775466918945
2015-02-24,57.679725646972656
2015-02-25,58.364898681640625
2015-02-26,56.971195220947266
2015-02-27,55.445098876953125
2015-03-02,55.266029357910156
2015-03-03,55.818843841552734
2015-03-04,55.91225814819336
2015-03-05,55.421749114990234
2015-03-06,54.393985748291016
2015-03-09,54.19933319091797
2015-03-10,53.01582717895508
2015-03-11,54.541927337646484
2015-03-12,54.456260681152344
2015-03-13,54.253822326660156
2015-03-16,54.50299072265625
2015-03-17,54.868927001953125
2015-03-18,56.56632614135742
2015-03-19,55.663124084472656
2015-03-20,56.324928283691406
2015-03-23,55.73318862915039
2015-03-24,57.43834686279297
2015-03-25,58.333763122558594
2015-03-26,59.83649444580078
2015-03-27,58.52840805053711
2015-03-30,60.443824768066406
2015-03-31,59.828712463378906
2015-04-01,60.26473617553711
2015-04-02,61.417076110839844
2015-04-06,61.876461029052734
2015-04-07,62.257999420166016
2015-04-08,60.77861404418945
2015-04-09,62.8497200012207
2015-04-10,62.87310028076172
2015-04-13,62.18013000488281
2015-04-14,62.59278106689453
2015-04-15,64.16561126708984
2015-04-16,64.87413024902344
2015-04-17,64.2901611328125
2015-04-20,65.45808410644531
2015-04-21,64.47705078125
2015-04-22,63.83079147338867
2015-04-23,63.815208435058594
2015-04-24,62.15675735473633
2015-04-27,62.078895568847656
2015-04-28,62.46820831298828
2015-04-29,64.59381866455078
2015-04-30,64.2901611328125
2015-05-01,63.7529296875
2015-05-04,64.5782470703125
2015-05-05,62.102272033691406
2015-05-06,61.25355911254883
2015-05-07,58.66078186035156
2015-05-08,59.96107482910156
2015-05-11,60.98884582519531
2015-05-12,61.969879150390625
2015-05-13,61.8375358581543
2015-05-14,60.10899353027344
2015-05-15,61.45601272583008
2015-05-18,61.689579010009766
2015-05-19,60.3192253112793
2015-05-20,61.14457321166992
2015-05-21,62.7718505859375
2015-05-22,63.363616943359375
2015-05-26,61.689579010009766
2015-05-27,61.65066146850586
2015-05-28,60.36594009399414
2015-05-29,60.58395004272461
2015-06-01,61.479373931884766
2015-06-02,61.53384780883789
2015-06-03,60.467166900634766
2015-06-04,59.53281021118164
2015-06-05,60.9343376159668
2015-06-08,61.37813949584961
2015-06-09,62.28133773803711
2015-06-10,63.40254592895508
2015-06-11,63.09889221191406
2015-06-12,62.79521942138672
2015-06-15,62.203468322753906
2015-06-16,62.87310028076172
2015-06-17,61.81417465209961
2015-06-18,61.175716400146484
2015-06-19,59.65739440917969
2015-06-22,61.36256408691406
2015-06-23,62.203468322753906
2015-06-24,60.700748443603516
2015-06-25,59.478328704833984
2015-06-26,58.5907096862793
2015-06-29,58.52063751220703
2015-06-30,58.691917419433594
2015-07-01,56.69867706298828
2015-07-02,56.94003677368164
2015-07-06,54.66647720336914
2015-07-07,55.328304290771484
2015-07-08,53.950164794921875
2015-07-09,55.172584533691406
2015-07-10,55.195945739746094
2015-07-13,55.5229606628418
2015-07-14,57.10355758666992
2015-07-15,55.040218353271484
2015-07-16,53.872314453125
2015-07-17,51.598751068115234
2015-07-20,50.477542877197266
2015-07-21,51.36516189575195
2015-07-22,51.57538986206055
2015-07-23,51.61432647705078
2015-07-24,49.753448486328125
2015-07-27,49.28627395629883
2015-07-28,50.60213088989258
2015-07-29,52.67324447631836
2015-07-30,52.69660568237305
2015-07-31,52.40073776245117
2015-08-03,52.026981353759766
2015-08-04,52.9379768371582
2015-08-05,53.23383712768555
2015-08-06,54.87671661376953
2015-08-07,53.59977340698242
2015-08-10,54.65092468261719
2015-08-11,55.18037796020508
2015-08-12,56.43394088745117
2015-08-13,55.80327224731445
2015-08-14,57.53956985473633
2015-08-17,56.22370910644531
2015-08-18,57.13469696044922
2015-08-19,55.935646057128906
2015-08-20,54.68206787109375
2015-08-21,51.816768646240234
2015-08-24,48.07941818237305
2015-08-25,47.35531234741211
2015-08-26,48.344146728515625
2015-08-27,51.154945373535156
2015-08-28,51.824546813964844
2015-08-31,53.17155075073242
2015-09-01,50.23617935180664
2015-09-02,52.51751708984375
2015-09-03,52.15157699584961
2015-09-04,51.388526916503906
2015-09-08,52.408512115478516
2015-09-09,50.64885330200195
2015-09-10,52.07370376586914
2015-09-11,51.62989807128906
2015-09-14,51.1705207824707
2015-09-15,51.933563232421875
2015-09-16,54.41734313964844
2015-09-17,54.35503387451172
2015-09-18,53.72438049316406
2015-09-21,54.051387786865234
2015-09-22,53.86450958251953
2015-09-23,51.77005386352539
2015-09-24,51.91019058227539
2015-09-25,51.39632034301758
2015-09-28,48.76459884643555
2015-09-29,49.05268478393555
2015-09-30,50.29847717285156
2015-10-01,51.04592514038086
2015-10-02,54.004669189453125
2015-10-05,56.22370910644531
2015-10-06,56.51180648803711
2015-10-07,57.34493637084961
2015-10-08,59.345943450927734
2015-10-09,59.914337158203125
2015-10-12,59.8831901550293
2015-10-13,59.307037353515625
2015-10-14,59.50946044921875
2015-10-15,58.92551803588867
2015-10-16,60.09342575073242
2015-10-19,57.08019256591797
2015-10-20,57.11912536621094
2015-10-21,55.49182891845703
2015-10-22,56.33272933959961
2015-10-23,55.99790954589844
2015-10-26,56.745384216308594
2015-10-27,56.49624252319336
2015-10-28,58.78536605834961
2015-10-29,58.70749282836914
2015-10-30,57.49284744262695
2015-11-02,57.158058166503906
2015-11-03,60.15572738647461
2015-11-04,59.23695755004883
2015-11-05,60.02333450317383
2015-11-06,60.568389892578125
2015-11-09,61.99324417114258
2015-11-10,61.97766876220703
2015-11-11,62.15675735473633
2015-11-12,60.80197525024414
2015-11-13,59.73527526855469
2015-11-16,62.02440643310547
