Date,DAN
2010-12-13,12.845281600952148
2010-12-14,13.305709838867188
2010-12-15,13.165244102478027
2010-12-16,13.266694068908691
2010-12-17,13.336928367614746
2010-12-20,13.695910453796387
2010-12-21,13.773951530456543
2010-12-22,13.59445858001709
2010-12-23,13.586653709411621
2010-12-27,13.57104778289795
2010-12-28,13.375947952270508
2010-12-29,13.344735145568848
2010-12-30,13.313516616821289
2010-12-31,13.43057632446289
2011-01-03,13.695910453796387
2011-01-04,13.937832832336426
2011-01-05,14.234381675720215
2011-01-06,14.023677825927734
2011-01-07,13.906618118286133
2011-01-10,14.390462875366211
2011-01-11,14.257794380187988
2011-01-12,14.43727970123291
2011-01-13,14.289011001586914
2011-01-14,14.608968734741211
2011-01-18,14.733837127685547
2011-01-19,14.047087669372559
2011-01-20,13.555441856384277
2011-01-21,13.290106773376465
2011-01-24,13.976852416992188
2011-01-25,13.937832832336426
2011-01-26,14.195361137390137
2011-01-27,14.671401977539062
2011-01-28,13.656893730163574
2011-01-31,13.984659194946289
2011-02-01,14.335827827453613
2011-02-02,13.399361610412598
2011-02-03,13.375947952270508
2011-02-04,13.305709838867188
2011-02-07,13.547636985778809
2011-02-08,13.508614540100098
2011-02-09,13.48520565032959
2011-02-10,14.234381675720215
2011-02-11,14.468502044677734
2011-02-14,14.56214714050293
2011-02-15,14.234381675720215
2011-02-16,14.398268699645996
2011-02-17,14.616772651672363
2011-02-18,14.476302146911621
2011-02-22,13.805168151855469
2011-02-23,13.891008377075195
2011-02-24,14.429479598999023
2011-02-25,14.819681167602539
2011-02-28,14.733837127685547
2011-03-01,14.281196594238281
2011-03-02,14.421676635742188
2011-03-03,14.718232154846191
2011-03-04,14.632381439208984
2011-03-07,14.281196594238281
2011-03-08,14.406074523925781
2011-03-09,14.171950340270996
2011-03-10,13.555441856384277
2011-03-11,13.672501564025879
2011-03-14,13.633477210998535
2011-03-15,13.38375186920166
2011-03-16,12.946736335754395
2011-03-17,12.751635551452637
2011-03-18,13.071595191955566
2011-03-21,13.391555786132812
2011-03-22,13.24328899383545
2011-03-23,13.23547649383545
2011-03-24,13.422778129577637
2011-03-25,13.539833068847656
2011-03-28,13.516420364379883
2011-03-29,13.438380241394043
2011-03-30,13.898809432983398
2011-03-31,13.57104778289795
2011-04-01,13.649086952209473
2011-04-04,13.641283988952637
2011-04-05,14.179755210876465
2011-04-06,14.140738487243652
2011-04-07,14.03148078918457
2011-04-08,13.71152114868164
2011-04-11,13.48520565032959
2011-04-12,13.344735145568848
2011-04-13,13.453989028930664
2011-04-14,13.251087188720703
2011-04-15,13.305709838867188
2011-04-18,12.946736335754395
2011-04-19,13.087207794189453
2011-04-20,13.906618118286133
2011-04-21,14.304622650146484
2011-04-25,14.304622650146484
2011-04-26,14.43727970123291
2011-04-27,14.491912841796875
2011-04-28,14.249984741210938
2011-04-29,14.179755210876465
2011-05-02,13.844182014465332
2011-05-03,13.633477210998535
2011-05-04,13.8519926071167
2011-05-05,13.953439712524414
2011-05-06,14.210973739624023
2011-05-09,14.13293743133545
2011-05-10,14.421676635742188
2011-05-11,14.171950340270996
2011-05-12,13.930028915405273
2011-05-13,13.71152114868164
2011-05-16,13.453989028930664
2011-05-17,13.422778129577637
2011-05-18,13.680299758911133
2011-05-19,13.898809432983398
2011-05-20,13.59445858001709
2011-05-23,13.461796760559082
2011-05-24,13.204264640808105
2011-05-25,13.516420364379883
2011-05-26,13.695910453796387
2011-05-27,14.062695503234863
2011-05-31,14.140738487243652
2011-06-01,13.453989028930664
2011-06-02,13.399361610412598
2011-06-03,13.38375186920166
2011-06-06,13.165244102478027
2011-06-07,13.313516616821289
2011-06-08,13.118419647216797
2011-06-09,13.23547649383545
2011-06-10,12.954540252685547
2011-06-13,12.720415115356445
2011-06-14,13.149636268615723
2011-06-15,12.556538581848145
2011-06-16,12.392656326293945
2011-06-17,12.564342498779297
2011-06-20,12.642377853393555
2011-06-21,13.141834259033203
2011-06-22,13.087207794189453
2011-06-23,13.251087188720703
2011-06-24,13.422778129577637
2011-06-27,13.719326972961426
2011-06-28,14.000265121459961
2011-06-29,14.367046356201172
2011-06-30,14.281196594238281
2011-07-01,14.48410701751709
2011-07-05,14.406074523925781
2011-07-06,14.538736343383789
2011-07-07,14.749444961547852
2011-07-08,14.608968734741211
2011-07-11,14.24218463897705
2011-07-12,14.054896354675293
2011-07-13,14.429479598999023
2011-07-14,14.203166961669922
2011-07-15,14.491912841796875
2011-07-18,14.171950340270996
2011-07-19,14.647987365722656
2011-07-20,14.328030586242676
2011-07-21,14.328030586242676
2011-07-22,14.421676635742188
2011-07-25,14.351444244384766
2011-07-26,13.812969207763672
2011-07-27,13.500812530517578
2011-07-28,12.78284740447998
2011-07-29,13.009163856506348
2011-08-01,12.915515899658203
2011-08-02,12.267791748046875
2011-08-03,12.135124206542969
2011-08-04,10.558731079101562
2011-08-05,10.402647972106934
2011-08-08,8.662371635437012
2011-08-09,9.598843574523926
2011-08-10,9.185232162475586
2011-08-11,10.527510643005371
2011-08-12,10.69139575958252
2011-08-15,11.065985679626465
2011-08-16,10.69139575958252
2011-08-17,10.363628387451172
2011-08-18,9.450568199157715
2011-08-19,8.88868522644043
2011-08-22,8.60774040222168
2011-08-23,8.943312644958496
2011-08-24,9.060371398925781
2011-08-25,8.834057807922363
2011-08-26,9.169626235961914
2011-08-29,9.965631484985352
2011-08-30,9.950021743774414
2011-08-31,9.950021743774414
2011-09-01,9.84857177734375
2011-09-02,9.512998580932617
2011-09-06,9.388139724731445
2011-09-07,9.903197288513184
2011-09-08,9.55982494354248
2011-09-09,9.146214485168457
2011-09-12,9.083786964416504
2011-09-13,9.388139724731445
2011-09-14,9.723705291748047
2011-09-15,10.020255088806152
2011-09-16,9.95782470703125
2011-09-19,9.708098411560059
2011-09-20,9.34912109375
2011-09-21,8.553118705749512
2011-09-22,8.014643669128418
2011-09-23,8.194133758544922
2011-09-26,8.381427764892578
2011-09-27,8.693588256835938
2011-09-28,8.295584678649902
2011-09-29,8.64676570892334
2011-09-30,8.194133758544922
2011-10-03,7.764917850494385
2011-10-04,8.420448303222656
2011-10-05,9.083786964416504
2011-10-06,9.411553382873535
2011-10-07,9.193041801452637
2011-10-10,9.739316940307617
2011-10-11,9.87978744506836
2011-10-12,10.074881553649902
2011-10-13,9.871979713439941
2011-10-14,10.43386459350586
2011-10-17,10.028061866760254
2011-10-18,10.441669464111328
2011-10-19,10.121708869934082
2011-10-20,9.95782470703125
2011-10-21,10.597748756408691
2011-10-24,11.167433738708496
2011-10-25,10.69139575958252
2011-10-26,10.870884895324707
2011-10-27,11.690296173095703
2011-10-28,11.768341064453125
2011-10-31,11.034769058227539
2011-11-01,10.574335098266602
2011-11-02,10.589940071105957
2011-11-03,11.128414154052734
2011-11-04,11.058177947998047
2011-11-07,11.073786735534668
2011-11-08,11.073786735534668
2011-11-09,10.379239082336426
2011-11-10,10.543120384216309
2011-11-11,11.026966094970703
2011-11-14,10.92551326751709
2011-11-15,10.808454513549805
2011-11-16,10.402647972106934
2011-11-17,9.83296012878418
2011-11-18,9.653467178344727
2011-11-21,9.32570743560791
2011-11-22,9.395939826965332
2011-11-23,9.09158706665039
2011-11-25,8.880879402160645
2011-11-28,9.294488906860352
2011-11-29,9.27888298034668
2011-11-30,9.723705291748047
2011-12-01,9.473978996276855
2011-12-02,9.754920959472656
2011-12-05,9.93441390991211
2011-12-06,9.84857177734375
2011-12-07,9.77833366394043
2011-12-08,9.32570743560791
2011-12-09,9.567625045776367
2011-12-12,9.22425651550293
2011-12-13,8.771629333496094
2011-12-14,8.631155014038086
2011-12-15,8.599942207336426
2011-12-16,8.64676570892334
2011-12-19,8.358015060424805
2011-12-20,8.709195137023926
2011-12-21,8.99793815612793
2011-12-22,9.1774320602417
2011-12-23,9.40374755859375
2011-12-27,9.40374755859375
2011-12-28,9.247666358947754
2011-12-29,9.442767143249512
2011-12-30,9.481785774230957
2012-01-03,9.801745414733887
2012-01-04,9.793943405151367
2012-01-05,10.137316703796387
2012-01-06,10.269981384277344
2012-01-09,10.254376411437988
2012-01-10,11.073786735534668
2012-01-11,11.417163848876953
2012-01-12,11.5186128616333
2012-01-13,11.5186128616333
2012-01-17,11.190848350524902
2012-01-18,11.323516845703125
2012-01-19,11.354730606079102
2012-01-20,11.378142356872559
2012-01-23,11.495199203491211
2012-01-24,11.8463773727417
2012-01-25,11.705909729003906
2012-01-26,11.542021751403809
2012-01-27,11.440574645996094
2012-01-30,11.424967765808105
2012-01-31,11.588847160339355
2012-02-01,11.799553871154785
2012-02-02,11.830771446228027
2012-02-03,12.299005508422852
2012-02-06,12.322420120239258
2012-02-07,12.267791748046875
2012-02-08,12.103912353515625
2012-02-09,12.064887046813965
2012-02-10,11.908811569213867
2012-02-13,12.447280883789062
2012-02-14,12.49410629272461
2012-02-15,12.338024139404297
2012-02-16,12.915515899658203
2012-02-17,12.837475776672363
2012-02-21,12.455082893371582
2012-02-22,12.322420120239258
2012-02-23,12.642377853393555
2012-02-24,12.759442329406738
2012-02-27,12.798458099365234
2012-02-28,12.751635551452637
2012-02-29,12.48630142211914
2012-03-01,12.743831634521484
2012-03-02,12.634575843811035
2012-03-05,12.345829963684082
2012-03-06,11.861985206604004
2012-03-07,11.948114395141602
2012-03-08,12.323938369750977
2012-03-09,12.77022933959961
2012-03-12,12.363088607788086
2012-03-13,12.754573822021484
2012-03-14,12.574482917785645
2012-03-15,12.574482917785645
2012-03-16,12.684102058410645
2012-03-19,12.723252296447754
2012-03-20,12.527510643005371
2012-03-21,12.613633155822754
2012-03-22,12.527510643005371
2012-03-23,12.621465682983398
2012-03-26,12.911163330078125
2012-03-27,12.558831214904785
2012-03-28,12.253469467163086
2012-03-29,12.276954650878906
2012-03-30,12.13602352142334
2012-04-02,12.778061866760254
2012-04-03,12.660613059997559
2012-04-04,12.081215858459473
2012-04-05,11.971600532531738
2012-04-09,11.6192626953125
2012-04-10,11.118162155151367
2012-04-11,10.922420501708984
2012-04-12,11.313908576965332
2012-04-13,11.149482727050781
2012-04-16,11.149482727050781
2012-04-17,11.368718147277832
2012-04-18,11.321739196777344
2012-04-19,11.024208068847656
2012-04-20,10.914589881896973
2012-04-23,10.773656845092773
2012-04-24,10.883271217346191
2012-04-25,11.908966064453125
2012-04-26,11.548795700073242
2012-04-27,11.493989944458008
2012-04-30,11.44701099395752
2012-05-01,11.486163139343262
2012-05-02,11.36088752746582
2012-05-03,10.969402313232422
2012-05-04,10.718852996826172
2012-05-07,10.726680755615234
2012-05-08,10.812806129455566
2012-05-09,10.687077522277832
2012-05-10,10.914960861206055
2012-05-11,10.922820091247559
2012-05-14,10.734224319458008
2012-05-15,10.404183387756348
2012-05-16,10.278451919555664
2012-05-17,9.783390998840332
2012-05-18,9.712668418884277
2012-05-21,10.113429069519043
2012-05-22,10.129149436950684
2012-05-23,10.773514747619629
2012-05-24,10.655645370483398
2012-05-25,10.522053718566895
2012-05-29,11.103559494018555
2012-05-30,10.78923225402832
2012-05-31,10.467045783996582
2012-06-01,9.909117698669434
2012-06-04,9.57907485961914
2012-06-05,9.830540657043457
2012-06-06,10.215590476989746
2012-06-07,10.097718238830566
2012-06-08,10.317741394042969
2012-06-11,9.70480728149414
2012-06-12,9.979844093322754
2012-06-13,9.563365936279297
2012-06-14,9.610509872436523
2012-06-15,9.712668418884277
2012-06-18,9.728384971618652
2012-06-19,10.412041664123535
2012-06-20,10.474906921386719
2012-06-21,9.94841194152832
2012-06-22,10.176300048828125
2012-06-25,9.799110412597656
2012-06-26,9.744100570678711
2012-06-27,10.058426856994629
2012-06-28,9.806965827941895
2012-06-29,10.066283226013184
2012-07-02,9.744100570678711
2012-07-03,10.144865036010742
2012-07-05,10.34131908416748
2012-07-06,9.90125846862793
2012-07-09,9.82268238067627
2012-07-10,9.374764442443848
2012-07-11,9.445488929748535
2012-07-12,9.27260684967041
2012-07-13,9.563365936279297
2012-07-16,9.31190299987793
2012-07-17,9.335476875305176
2012-07-18,9.421914100646973
2012-07-19,9.414058685302734
2012-07-20,9.351192474365234
2012-07-23,9.1940279006958
2012-07-24,8.88756275177002
2012-07-25,8.895419120788574
2012-07-26,10.207730293273926
2012-07-27,10.687077522277832
2012-07-30,10.427760124206543
2012-07-31,10.357035636901855
2012-08-01,9.940550804138184
2012-08-02,9.689094543457031
2012-08-03,9.89340591430664
2012-08-06,10.302027702331543
2012-08-07,10.592775344848633
2012-08-08,10.545454978942871
2012-08-09,10.671655654907227
2012-08-10,10.758417129516602
2012-08-13,10.845176696777344
2012-08-14,10.90038776397705
2012-08-15,11.097570419311523
2012-08-16,11.405177116394043
2012-08-17,11.436732292175293
2012-08-20,11.271092414855957
2012-08-21,11.20799446105957
2012-08-22,11.018698692321777
2012-08-23,10.7268648147583
2012-08-24,10.663766860961914
2012-08-27,10.75052547454834
2012-08-28,10.616442680358887
2012-08-29,10.947712898254395
2012-08-30,10.703204154968262
2012-08-31,10.774188041687012
2012-09-04,10.75052547454834
2012-09-05,10.797853469848633
2012-09-06,11.200105667114258
2012-09-07,11.428840637207031
2012-09-10,11.105461120605469
2012-09-11,11.310532569885254
2012-09-12,10.97137451171875
2012-09-13,10.963485717773438
2012-09-14,11.200105667114258
2012-09-17,10.876726150512695
2012-09-18,10.711089134216309
2012-09-19,10.506013870239258
2012-09-20,10.537568092346191
2012-09-21,10.616442680358887
2012-09-24,10.379819869995117
2012-09-25,9.827702522277832
2012-09-26,9.725167274475098
2012-09-27,9.740938186645508
2012-09-28,9.701501846313477
2012-10-01,9.756714820861816
2012-10-02,9.86713981628418
2012-10-03,9.977559089660645
2012-10-04,10.33249568939209
2012-10-05,10.316719055175781
2012-10-08,10.261506080627441
2012-10-09,10.214186668395996
2012-10-10,9.81192398071289
2012-10-11,9.98544979095459
2012-10-12,9.977559089660645
2012-10-15,9.969673156738281
2012-10-16,10.229959487915039
2012-10-17,10.442917823791504
2012-10-18,10.482354164123535
2012-10-19,10.17474365234375
2012-10-22,10.348268508911133
2012-10-23,10.095874786376953
2012-10-24,10.103758811950684
2012-10-25,10.419256210327148
2012-10-26,10.158971786499023
2012-10-31,10.379819869995117
2012-11-01,11.002923011779785
2012-11-02,10.963485717773438
2012-11-05,11.144898414611816
2012-11-06,11.349970817565918
2012-11-07,10.99379825592041
2012-11-08,10.598052978515625
2012-11-09,10.629711151123047
2012-11-12,10.629711151123047
2012-11-13,10.661375045776367
2012-11-14,10.4872465133667
2012-11-15,10.305203437805176
2012-11-16,10.26562786102295
2012-11-19,10.613884925842285
2012-11-20,10.708863258361816
2012-11-21,10.827588081359863
2012-11-23,11.041287422180176
2012-11-26,10.954222679138184
2012-11-27,10.938396453857422
2012-11-28,11.104605674743652
2012-11-29,11.28664779663086
2012-11-30,11.2233304977417
2012-12-03,11.08086109161377
2012-12-04,11.405373573303223
2012-12-05,11.302477836608887
2012-12-06,11.365798950195312
2012-12-07,11.460775375366211
2012-12-10,11.468689918518066
2012-12-11,11.516181945800781
2012-12-12,11.57158374786377
2012-12-13,11.437032699584961
2012-12-14,11.460775375366211
2012-12-17,11.626991271972656
2012-12-18,11.896098136901855
2012-12-19,12.014819145202637
2012-12-20,12.117714881896973
2012-12-21,12.07022762298584
2012-12-24,12.014819145202637
2012-12-26,12.014819145202637
2012-12-27,12.062313079833984
2012-12-28,11.943586349487305
2012-12-31,12.3551607131958
2013-01-02,12.82214069366455
2013-01-03,12.845885276794434
2013-01-04,12.861714363098145
2013-01-07,12.632183074951172
2013-01-08,12.402652740478516
2013-01-09,12.458054542541504
2013-01-10,12.465971946716309
2013-01-11,12.3551607131958
2013-01-14,12.426397323608398
2013-01-15,12.560951232910156
2013-01-16,12.283931732177734
2013-01-17,12.410565376281738
2013-01-18,12.363079071044922
2013-01-22,12.323502540588379
2013-01-23,12.315587997436523
2013-01-24,12.703418731689453
2013-01-25,13.11499309539795
2013-01-28,13.209973335266113
2013-01-29,12.980440139770508
2013-01-30,12.711332321166992
2013-01-31,12.727161407470703
2013-02-01,12.932953834533691
2013-02-04,12.687586784362793
2013-02-05,13.099160194396973
2013-02-06,13.138738632202148
2013-02-07,13.075419425964355
2013-02-08,13.233718872070312
2013-02-11,13.304954528808594
2013-02-12,13.27329158782959
2013-02-13,13.455330848693848
2013-02-14,13.613635063171387
2013-02-15,13.597804069519043
2013-02-19,13.597804069519043
2013-02-20,13.15456771850586
2013-02-21,13.020012855529785
2013-02-22,13.027931213378906
2013-02-25,12.814225196838379
2013-02-26,13.00418472290039
2013-02-27,13.241631507873535
2013-02-28,13.241631507873535
2013-03-01,13.304954528808594
2013-03-04,13.281204223632812
2013-03-05,13.621541976928711
2013-03-06,13.811504364013672
2013-03-07,13.866910934448242
2013-03-08,14.025205612182617
2013-03-11,14.09643840789795
2013-03-12,14.08852481842041
2013-03-13,14.231395721435547
2013-03-14,14.342513084411621
2013-03-15,14.406012535095215
2013-03-18,14.183770179748535
2013-03-19,14.080582618713379
2013-03-20,14.255204200744629
2013-03-21,14.017090797424316
2013-03-22,13.945658683776855
2013-03-25,14.009154319763184
2013-03-26,14.286952018737793
2013-03-27,14.398079872131348
2013-03-28,14.152023315429688
2013-04-01,14.017090797424316
2013-04-02,13.628169059753418
2013-04-03,13.183686256408691
2013-04-04,12.96938419342041
2013-04-05,12.96938419342041
2013-04-08,13.040814399719238
2013-04-09,13.151935577392578
2013-04-10,13.421801567077637
2013-04-11,13.509106636047363
2013-04-12,13.429736137390137
2013-04-15,12.715392112731934
2013-04-16,12.929697036743164
2013-04-17,12.540772438049316
2013-04-18,12.445524215698242
2013-04-19,12.675702095031738
2013-04-22,12.953508377075195
2013-04-23,13.278932571411133
2013-04-24,13.731352806091309
2013-04-25,13.366242408752441
2013-04-26,13.326557159423828
2013-04-29,13.405926704406738
2013-04-30,13.691664695739746
2013-05-01,13.175749778747559
2013-05-02,13.429736137390137
2013-05-03,13.882157325744629
2013-05-06,13.929780960083008
2013-05-07,13.913904190063477
2013-05-08,13.921865463256836
2013-05-09,13.802472114562988
2013-05-10,13.858186721801758
2013-05-13,13.842267036437988
2013-05-14,14.160661697387695
2013-05-15,14.136783599853516
2013-05-16,13.866144180297852
2013-05-17,14.439266204833984
2013-05-20,14.693977355957031
2013-05-21,14.789494514465332
2013-05-22,14.749695777893066
2013-05-23,14.662139892578125
2013-05-24,14.765615463256836
2013-05-28,15.314849853515625
2013-05-29,15.25117301940918
2013-05-30,15.338730812072754
2013-05-31,15.060137748718262
2013-06-03,15.099932670593262
2013-06-04,14.972575187683105
2013-06-05,14.741737365722656
2013-06-06,14.662139892578125
2013-06-07,15.12381649017334
2013-06-10,15.068094253540039
2013-06-11,14.813380241394043
2013-06-12,14.733776092529297
2013-06-13,15.203413009643555
2013-06-14,15.12381649017334
2013-06-17,14.956652641296387
2013-06-18,15.195453643798828
2013-06-19,14.964617729187012
2013-06-20,14.598458290100098
2013-06-21,14.351706504821777
2013-06-24,13.619393348693848
2013-06-25,13.945749282836914
2013-06-26,14.041265487670898
2013-06-27,14.494979858398438
2013-06-28,15.330769538879395
2013-07-01,16.03124237060547
2013-07-02,15.943683624267578
2013-07-03,15.975518226623535
2013-07-05,16.763551712036133
2013-07-08,16.723752975463867
2013-07-09,16.484952926635742
2013-07-10,16.389434814453125
2013-07-11,16.64415168762207
2013-07-12,16.675987243652344
2013-07-15,16.41331672668457
2013-07-16,16.238197326660156
2013-07-17,16.500877380371094
2013-07-18,16.500877380371094
2013-07-19,16.77947425842285
2013-07-22,16.63619041442871
2013-07-23,16.691909790039062
2013-07-24,16.453121185302734
2013-07-25,17.336666107177734
2013-07-26,17.352584838867188
2013-07-29,17.161548614501953
2013-07-30,17.55158042907715
2013-07-31,17.392383575439453
2013-08-01,17.487899780273438
2013-08-02,17.392383575439453
2013-08-05,17.328706741333008
2013-08-06,17.352584838867188
2013-08-07,16.961652755737305
2013-08-08,17.424388885498047
2013-08-09,17.480239868164062
2013-08-12,17.974889755249023
2013-08-13,17.998811721801758
2013-08-14,17.92701530456543
2013-08-15,17.344608306884766
2013-08-16,17.36854362487793
2013-08-19,17.09728240966797
2013-08-20,17.456295013427734
2013-08-21,17.296737670898438
2013-08-22,17.52810287475586
2013-08-23,17.496198654174805
2013-08-26,17.440349578857422
2013-08-27,16.770172119140625
2013-08-28,16.8100643157959
2013-08-29,17.017498016357422
2013-08-30,16.72231101989746
2013-09-03,16.85793685913086
2013-09-04,17.296737670898438
2013-09-05,17.560020446777344
2013-09-06,17.44832992553711
2013-09-09,17.663728713989258
2013-09-10,17.94296646118164
2013-09-11,17.719579696655273
2013-09-12,17.52810287475586
2013-09-13,17.583955764770508
2013-09-16,17.7036190032959
