Date,BR
2011-02-10,16.635786056518555
2011-02-11,16.784393310546875
2011-02-14,16.99986457824707
2011-02-15,17.022146224975586
2011-02-16,17.148460388183594
2011-02-17,17.334211349487305
2011-02-18,17.26734161376953
2011-02-22,17.00728416442871
2011-02-23,16.828969955444336
2011-02-24,16.98499870300293
2011-02-25,17.26734161376953
2011-02-28,17.02958106994629
2011-03-01,16.97014045715332
2011-03-02,17.00728416442871
2011-03-03,17.3862247467041
2011-03-04,17.02958106994629
2011-03-07,16.79924774169922
2011-03-08,16.806678771972656
2011-03-09,16.784393310546875
2011-03-10,16.346019744873047
2011-03-11,16.233808517456055
2011-03-14,16.17395782470703
2011-03-15,15.99440860748291
2011-03-16,15.710134506225586
2011-03-17,15.85975456237793
2011-03-18,15.799906730651855
2011-03-21,15.882203102111816
2011-03-22,15.829834938049316
2011-03-23,15.85975456237793
2011-03-24,16.069215774536133
2011-03-25,16.054258346557617
2011-03-28,15.957013130187988
2011-03-29,16.17395782470703
2011-03-30,16.847251892089844
2011-03-31,16.974422454833984
2011-04-01,17.168935775756836
2011-04-04,17.109081268310547
2011-04-05,17.101600646972656
2011-04-06,17.251220703125
2011-04-07,17.183889389038086
2011-04-08,17.071672439575195
2011-04-11,17.116565704345703
2011-04-12,17.07915687561035
2011-04-13,17.07915687561035
2011-04-14,17.109081268310547
2011-04-15,17.1464900970459
2011-04-18,16.944496154785156
2011-04-19,16.99687385559082
2011-04-20,17.07915687561035
2011-04-21,17.07915687561035
2011-04-25,17.139005661010742
2011-04-26,17.378398895263672
2011-04-27,17.52802085876465
2011-04-28,17.535503387451172
2011-04-29,17.385881423950195
2011-05-02,17.393362045288086
2011-05-03,17.408323287963867
2011-05-04,17.326032638549805
2011-05-05,17.176408767700195
2011-05-06,17.25870132446289
2011-05-09,17.52054214477539
2011-05-10,17.27366828918457
2011-05-11,16.892139434814453
2011-05-12,17.13152503967285
2011-05-13,17.011829376220703
2011-05-16,16.75748062133789
2011-05-17,16.77992057800293
2011-05-18,16.817323684692383
2011-05-19,16.9893856048584
2011-05-20,16.95946502685547
2011-05-23,16.75748062133789
2011-05-24,16.794879913330078
2011-05-25,16.92953872680664
2011-05-26,17.04923439025879
2011-05-27,17.071672439575195
2011-05-31,17.116565704345703
2011-06-01,17.1464900970459
2011-06-02,17.326032638549805
2011-06-03,17.094120025634766
2011-06-06,16.95946502685547
2011-06-07,16.91457748413086
2011-06-08,16.71258544921875
2011-06-09,16.630300521850586
2011-06-10,16.346025466918945
2011-06-13,16.41381072998047
2011-06-14,16.84317970275879
2011-06-15,16.617198944091797
2011-06-16,16.632265090942383
2011-06-17,17.15955352783203
2011-06-20,17.234888076782227
2011-06-21,17.49099349975586
2011-06-22,17.58138656616211
2011-06-23,17.65672492980957
2011-06-24,17.716978073120117
2011-06-27,17.66425132751465
2011-06-28,17.79982566833496
2011-06-29,18.048418045043945
2011-06-30,18.13128089904785
2011-07-01,18.357257843017578
2011-07-05,18.357257843017578
2011-07-06,18.522977828979492
2011-07-07,18.64350128173828
2011-07-08,18.44765281677246
2011-07-11,18.116209030151367
2011-07-12,18.108686447143555
2011-07-13,18.1689395904541
2011-07-14,17.890230178833008
2011-07-15,17.837499618530273
2011-07-18,17.634119033813477
2011-07-19,17.86762809753418
2011-07-20,17.882692337036133
2011-07-21,17.897764205932617
2011-07-22,17.95802116394043
2011-07-25,17.79230499267578
2011-07-26,17.716978073120117
2011-07-27,17.6491756439209
2011-07-28,17.52112579345703
2011-07-29,17.370466232299805
2011-08-01,17.31021499633789
2011-08-02,16.865774154663086
2011-08-03,17.091760635375977
2011-08-04,16.398752212524414
2011-08-05,16.157699584960938
2011-08-08,15.133252143859863
2011-08-09,15.668073654174805
2011-08-10,15.072989463806152
2011-08-11,15.788594245910645
2011-08-12,16.255630493164062
2011-08-15,16.089902877807617
2011-08-16,16.082374572753906
2011-08-17,15.894058227539062
2011-08-18,15.125718116760254
2011-08-19,14.756613731384277
2011-08-22,14.937403678894043
2011-08-23,15.314034461975098
2011-08-24,15.442094802856445
2011-08-25,15.088054656982422
2011-08-26,15.306496620178223
2011-08-29,15.637947082519531
2011-08-30,15.540018081665039
2011-08-31,15.683134078979492
2011-09-01,15.637947082519531
2011-09-02,15.434560775756836
2011-09-06,15.389365196228027
2011-09-07,15.848856925964355
2011-09-08,15.540018081665039
2011-09-09,15.05039119720459
2011-09-12,15.155847549438477
2011-09-13,15.34567642211914
2011-09-14,15.581062316894531
2011-09-15,15.983498573303223
2011-09-16,15.899971008300781
2011-09-19,15.86960220336914
2011-09-20,15.899971008300781
2011-09-21,15.520316123962402
2011-09-22,15.186224937438965
2011-09-23,15.30771255493164
2011-09-26,15.596250534057617
2011-09-27,15.71014404296875
2011-09-28,15.383642196655273
2011-09-29,15.467166900634766
2011-09-30,15.292521476745605
2011-10-03,14.56358814239502
2011-10-04,15.095100402832031
2011-10-05,15.102693557739258
2011-10-06,15.558280944824219
2011-10-07,15.421608924865723
2011-10-10,15.915160179138184
2011-10-11,16.036645889282227
2011-10-12,16.340375900268555
2011-10-13,16.310007095336914
2011-10-14,16.393524169921875
2011-10-17,15.937934875488281
2011-10-18,16.256845474243164
2011-10-19,16.12017250061035
2011-10-20,15.968310356140137
2011-10-21,16.074615478515625
2011-10-24,16.826337814331055
2011-10-25,16.62891387939453
2011-10-26,16.795961380004883
2011-10-27,17.30470085144043
2011-10-28,17.289512634277344
2011-10-31,16.89466667175293
2011-11-01,15.9910888671875
2011-11-02,16.75798988342285
2011-11-03,17.289512634277344
2011-11-04,17.054122924804688
2011-11-07,17.076902389526367
2011-11-08,17.069307327270508
2011-11-09,16.302406311035156
2011-11-10,16.552980422973633
2011-11-11,16.77318572998047
2011-11-14,16.606136322021484
2011-11-15,16.742809295654297
2011-11-16,16.651695251464844
2011-11-17,16.52260398864746
2011-11-18,16.697250366210938
2011-11-21,16.454269409179688
2011-11-22,16.150548934936523
2011-11-23,16.074615478515625
2011-11-25,16.021467208862305
2011-11-28,16.52260398864746
2011-11-29,16.469453811645508
2011-11-30,17.137649536132812
2011-12-01,17.069307327270508
2011-12-02,17.023754119873047
2011-12-05,17.016164779663086
2011-12-06,16.864295959472656
2011-12-07,16.97060203552246
2011-12-08,16.99354362487793
2011-12-09,17.33770179748535
2011-12-12,17.123563766479492
2011-12-13,17.161792755126953
2011-12-14,16.901769638061523
2011-12-15,16.955305099487305
2011-12-16,16.98589324951172
2011-12-19,16.557615280151367
2011-12-20,16.955305099487305
2011-12-21,17.0164852142334
2011-12-22,17.299453735351562
2011-12-23,17.26887321472168
2011-12-27,17.13886070251465
2011-12-28,16.970605850219727
2011-12-29,17.207679748535156
2011-12-30,17.24592399597168
2012-01-03,17.33770179748535
2012-01-04,17.291812896728516
2012-01-05,17.352989196777344
2012-01-06,17.261220932006836
2012-01-09,17.3912296295166
2012-01-10,17.66655158996582
2012-01-11,17.842453002929688
2012-01-12,17.781272888183594
2012-01-13,17.54419708251953
2012-01-17,17.750680923461914
2012-01-18,18.08718490600586
2012-01-19,18.14837074279785
2012-01-20,18.347209930419922
2012-01-23,18.41604995727539
2012-01-24,18.28603744506836
2012-01-25,18.362512588500977
2012-01-26,18.33956527709961
2012-01-27,18.362512588500977
2012-01-30,18.370162963867188
2012-01-31,18.331918716430664
2012-02-01,18.783143997192383
2012-02-02,18.5766544342041
2012-02-03,18.729610443115234
2012-02-06,18.7066650390625
2012-02-07,18.454282760620117
2012-02-08,18.446640014648438
2012-02-09,18.546064376831055
2012-02-10,18.42369270324707
2012-02-13,18.469587326049805
2012-02-14,18.515474319458008
2012-02-15,18.46193504333496
2012-02-16,18.691377639770508
2012-02-17,18.60724639892578
2012-02-21,18.60724639892578
2012-02-22,18.660781860351562
2012-02-23,18.92080307006836
2012-02-24,18.989633560180664
2012-02-27,19.00493049621582
2012-02-28,18.882568359375
2012-02-29,18.614885330200195
2012-03-01,18.60724639892578
2012-03-02,18.40074920654297
2012-03-05,18.377809524536133
2012-03-06,18.17896842956543
2012-03-07,18.20956039428711
2012-03-08,18.347209930419922
2012-03-09,18.630189895629883
2012-03-12,18.63788604736328
2012-03-13,18.9150333404541
2012-03-14,18.79185676574707
2012-03-15,18.9304256439209
2012-03-16,18.799549102783203
2012-03-19,18.761066436767578
2012-03-20,18.668678283691406
2012-03-21,18.66098403930664
2012-03-22,18.622488021850586
2012-03-23,18.807252883911133
2012-03-26,18.976621627807617
2012-03-27,18.83803939819336
2012-03-28,18.537809371948242
2012-03-29,18.460811614990234
2012-03-30,18.406938552856445
2012-04-02,18.622488021850586
2012-04-03,18.50701141357422
2012-04-04,18.19907569885254
2012-04-05,18.129789352416992
2012-04-09,17.844945907592773
2012-04-10,17.752567291259766
2012-04-11,18.052806854248047
2012-04-12,18.022008895874023
2012-04-13,17.78335952758789
2012-04-16,17.71407699584961
2012-04-17,17.71407699584961
2012-04-18,17.583200454711914
2012-04-19,17.537012100219727
2012-04-20,17.629390716552734
2012-04-23,17.521617889404297
2012-04-24,17.48311424255371
2012-04-25,17.675575256347656
2012-04-26,17.837251663208008
2012-04-27,17.95272445678711
2012-04-30,17.8680419921875
2012-05-01,17.95272445678711
2012-05-02,17.72947883605957
2012-05-03,17.436935424804688
2012-05-04,17.19058609008789
2012-05-07,17.052013397216797
2012-05-08,16.82105827331543
2012-05-09,16.436134338378906
2012-05-10,16.389942169189453
2012-05-11,16.251375198364258
2012-05-14,16.205184936523438
2012-05-15,16.33605194091797
2012-05-16,16.143596649169922
2012-05-17,15.86645221710205
2012-05-18,15.589305877685547
2012-05-21,15.750984191894531
2012-05-22,15.889549255371094
2012-05-23,15.858746528625488
2012-05-24,15.858746528625488
2012-05-25,15.8125638961792
2012-05-29,15.912643432617188
2012-05-30,15.643195152282715
2012-05-31,15.573915481567383
2012-06-01,15.604703903198242
2012-06-04,15.635494232177734
2012-06-05,15.712484359741211
2012-06-06,15.958829879760742
2012-06-07,16.135889053344727
2012-06-08,16.166690826416016
2012-06-11,15.97423267364502
2012-06-12,16.07430648803711
2012-06-13,15.981929779052734
2012-06-14,15.91210651397705
2012-06-15,16.02071189880371
2012-06-18,16.067270278930664
2012-06-19,16.284500122070312
2012-06-20,16.26121711730957
2012-06-21,16.05951499938965
2012-06-22,16.230194091796875
2012-06-25,15.819005966186523
2012-06-26,15.91210651397705
2012-06-27,16.230194091796875
2012-06-28,16.18364143371582
2012-06-29,16.50172996520996
2012-07-02,16.57931137084961
2012-07-03,16.687925338745117
2012-07-05,16.517240524291992
2012-07-06,16.284500122070312
2012-07-09,16.160369873046875
2012-07-10,16.253469467163086
2012-07-11,16.362089157104492
2012-07-12,16.4008731842041
2012-07-13,16.57155990600586
2012-07-16,16.734477996826172
2012-07-17,16.85084342956543
2012-07-18,16.835329055786133
2012-07-19,16.89739990234375
2012-07-20,16.618099212646484
2012-07-23,16.27674102783203
2012-07-24,16.05951499938965
2012-07-25,16.17588996887207
2012-07-26,16.354324340820312
2012-07-27,16.57931137084961
2012-07-30,16.64137077331543
2012-07-31,16.424150466918945
2012-08-01,16.12932777404785
2012-08-02,15.83452320098877
2012-08-03,16.22243309020996
2012-08-06,16.253469467163086
2012-08-07,16.424150466918945
2012-08-08,16.50172996520996
2012-08-09,17.068082809448242
2012-08-10,17.14566421508789
2012-08-13,17.215492248535156
2012-08-14,17.518056869506836
2012-08-15,17.750797271728516
2012-08-16,17.87493133544922
2012-08-17,17.983545303344727
2012-08-20,18.231815338134766
2012-08-21,18.45680046081543
2012-08-22,18.239566802978516
2012-08-23,18.200780868530273
2012-08-24,18.309398651123047
2012-08-27,18.317150115966797
2012-08-28,18.332674026489258
2012-08-29,18.58869743347168
2012-08-30,18.17751121520996
2012-08-31,18.3714599609375
2012-09-04,18.658512115478516
2012-09-05,18.63524055480957
2012-09-06,18.658512115478516
2012-09-07,18.580928802490234
2012-09-10,18.674028396606445
2012-09-11,18.658512115478516
2012-09-12,18.65851402282715
2012-09-13,18.752315521240234
2012-09-14,18.932098388671875
2012-09-17,18.713232040405273
2012-09-18,18.674148559570312
2012-09-19,18.65851402282715
2012-09-20,18.650697708129883
2012-09-21,18.541259765625
2012-09-24,18.424015045166016
2012-09-25,18.126976013183594
2012-09-26,18.134794235229492
2012-09-27,18.32239532470703
2012-09-28,18.236413955688477
2012-10-01,18.017536163330078
2012-10-02,18.087894439697266
2012-10-03,18.087894439697266
2012-10-04,18.41619110107422
2012-10-05,18.298940658569336
2012-10-08,18.283309936523438
2012-10-09,18.048816680908203
2012-10-10,17.876846313476562
2012-10-11,17.845577239990234
2012-10-12,17.642343521118164
2012-10-15,17.814306259155273
2012-10-16,18.15824317932129
2012-10-17,18.298940658569336
2012-10-18,18.2911319732666
2012-10-19,17.923749923706055
2012-10-22,17.736135482788086
2012-10-23,17.751771926879883
2012-10-24,17.665786743164062
2012-10-25,17.783042907714844
2012-10-26,17.853391647338867
2012-10-31,17.93936538696289
2012-11-01,18.447463989257812
2012-11-02,17.970643997192383
2012-11-05,18.236413955688477
2012-11-06,18.009723663330078
2012-11-07,17.27495574951172
2012-11-08,17.439104080200195
2012-11-09,17.743959426879883
2012-11-12,17.72831916809082
2012-11-13,17.790864944458008
2012-11-14,17.69705581665039
2012-11-15,17.72051429748535
2012-11-16,17.587631225585938
2012-11-19,17.853391647338867
2012-11-20,17.970643997192383
2012-11-21,18.228591918945312
2012-11-23,18.298940658569336
2012-11-26,18.43964958190918
2012-11-27,18.283309936523438
2012-11-28,18.2911319732666
2012-11-29,18.33021354675293
2012-11-30,18.45527458190918
2012-12-03,18.33021354675293
2012-12-04,18.43964958190918
2012-12-05,18.40838050842285
2012-12-06,18.541259765625
2012-12-07,18.470909118652344
2012-12-10,18.667827606201172
2012-12-11,18.74658966064453
2012-12-12,18.636327743530273
2012-12-13,18.43939971923828
2012-12-14,18.163721084594727
2012-12-17,18.407901763916016
2012-12-18,18.510292053222656
2012-12-19,18.313377380371094
2012-12-20,18.455163955688477
2012-12-21,18.384267807006836
2012-12-24,18.447288513183594
2012-12-26,18.179471969604492
2012-12-27,17.903789520263672
2012-12-28,17.87228012084961
2012-12-31,18.021940231323242
2013-01-02,18.581186294555664
2013-01-03,18.494543075561523
2013-01-04,18.494543075561523
2013-01-07,18.518169403076172
2013-01-08,18.604822158813477
2013-01-09,18.470909118652344
2013-01-10,18.360637664794922
2013-01-11,18.368515014648438
2013-01-14,18.218856811523438
2013-01-15,18.266117095947266
2013-01-16,18.092830657958984
2013-01-17,18.179471969604492
2013-01-18,18.258237838745117
2013-01-22,18.470909118652344
2013-01-23,18.423646926879883
2013-01-24,18.533926010131836
2013-01-25,18.486669540405273
2013-01-28,18.376388549804688
2013-01-29,18.486669540405273
2013-01-30,18.27399253845215
2013-01-31,18.5654354095459
2013-02-01,18.573305130004883
2013-02-04,18.463031768798828
2013-02-05,18.518169403076172
2013-02-06,18.55755615234375
2013-02-07,17.612346649169922
2013-02-08,17.313030242919922
2013-02-11,17.54145622253418
2013-02-12,17.580839157104492
2013-02-13,17.65961265563965
2013-02-14,17.72262954711914
2013-02-15,17.76200294494629
2013-02-19,17.943174362182617
2013-02-20,18.021940231323242
2013-02-21,17.91954231262207
2013-02-22,17.95892906188965
2013-02-25,17.6674861907959
2013-02-26,17.78563690185547
2013-02-27,18.021940231323242
2013-02-28,18.077077865600586
2013-03-01,18.045576095581055
2013-03-04,17.990432739257812
2013-03-05,18.187353134155273
2013-03-06,18.218856811523438
2013-03-07,18.305498123168945
2013-03-08,18.675703048706055
2013-03-11,18.699338912963867
2013-03-12,18.675703048706055
2013-03-13,18.87413215637207
2013-03-14,19.01699447631836
2013-03-15,19.080493927001953
2013-03-18,18.97731590270996
2013-03-19,18.95349884033203
2013-03-20,19.318603515625
2013-03-21,19.28685188293457
2013-03-22,19.46146583557129
2013-03-25,19.580520629882812
2013-03-26,19.509096145629883
2013-03-27,19.564651489257812
2013-03-28,19.71544647216797
2013-04-01,19.390037536621094
2013-04-02,19.191612243652344
2013-04-03,19.001123428344727
2013-04-04,18.95349884033203
2013-04-05,18.588407516479492
2013-04-08,18.651893615722656
2013-04-09,18.65983009338379
2013-04-10,19.175735473632812
2013-04-11,19.76307487487793
2013-04-12,19.54083251953125
2013-04-15,18.818574905395508
2013-04-16,19.23129653930664
2013-04-17,19.3106632232666
2013-04-18,19.247169494628906
2013-04-19,19.453535079956055
2013-04-22,19.509096145629883
2013-04-23,19.453535079956055
2013-04-24,19.437660217285156
2013-04-25,19.44559097290039
2013-04-26,19.437660217285156
2013-04-29,19.46146583557129
2013-04-30,19.985313415527344
2013-05-01,19.92180633544922
2013-05-02,20.128177642822266
2013-05-03,20.096426010131836
2013-05-06,20.096426010131836
2013-05-07,20.636140823364258
2013-05-08,20.779010772705078
2013-05-09,20.636140823364258
2013-05-10,20.596460342407227
2013-05-13,20.69964027404785
2013-05-14,20.9218692779541
2013-05-15,21.001243591308594
2013-05-16,21.120296478271484
2013-05-17,21.525083541870117
2013-05-20,21.580644607543945
2013-05-21,21.390151977539062
2013-05-22,21.279035568237305
2013-05-23,21.588584899902344
2013-05-24,21.7631893157959
2013-05-28,22.199724197387695
2013-05-29,21.7631893157959
2013-05-30,21.390151977539062
2013-05-31,21.54095458984375
2013-06-03,21.25522232055664
2013-06-04,21.072668075561523
2013-06-05,20.87424659729004
2013-06-06,20.993305206298828
2013-06-07,21.31078338623047
2013-06-10,21.271099090576172
2013-06-11,21.167922973632812
2013-06-12,21.088552474975586
2013-06-13,21.352262496948242
2013-06-14,21.240373611450195
2013-06-17,21.3922119140625
2013-06-18,21.560026168823242
2013-06-19,21.208415985107422
2013-06-20,21.080554962158203
2013-06-21,20.91274070739746
2013-06-24,20.625064849853516
2013-06-25,20.712966918945312
2013-06-26,20.712966918945312
2013-06-27,20.992656707763672
2013-06-28,21.240373611450195
2013-07-01,21.647926330566406
2013-07-02,21.520069122314453
2013-07-03,21.703868865966797
2013-07-05,21.823728561401367
2013-07-08,22.167346954345703
2013-07-09,21.895648956298828
2013-07-10,22.01551055908203
2013-07-11,22.279218673706055
2013-07-12,22.494976043701172
2013-07-15,22.502975463867188
2013-07-16,22.391096115112305
2013-07-17,22.4630184173584
2013-07-18,22.69476318359375
2013-07-19,22.678775787353516
2013-07-22,22.806638717651367
2013-07-23,22.870567321777344
2013-07-24,22.806638717651367
2013-07-25,22.854585647583008
2013-07-26,22.870567321777344
2013-07-29,22.790651321411133
2013-07-30,22.790651321411133
2013-07-31,23.12628173828125
2013-08-01,23.36602210998535
2013-08-02,23.358028411865234
2013-08-05,23.421955108642578
2013-08-06,23.326059341430664
2013-08-07,23.15824317932129
2013-08-08,24.4288330078125
2013-08-09,24.9642391204834
2013-08-12,24.996204376220703
2013-08-13,25.371784210205078
2013-08-14,24.516740798950195
2013-08-15,24.396865844726562
2013-08-16,24.4288330078125
2013-08-19,24.532716751098633
2013-08-20,24.532716751098633
2013-08-21,24.52472686767578
2013-08-22,24.81241226196289
2013-08-23,24.724496841430664
2013-08-26,24.732498168945312
2013-08-27,24.109180450439453
2013-08-28,23.949363708496094
2013-08-29,24.133161544799805
2013-08-30,23.781557083129883
2013-09-03,23.653697967529297
2013-09-04,23.877445220947266
2013-09-05,24.03726577758789
2013-09-06,24.029281616210938
2013-09-09,24.2050838470459
2013-09-10,24.55669593811035
2013-09-11,24.628612518310547
2013-09-12,24.612516403198242
2013-09-13,24.668846130371094
2013-09-16,24.75735092163086
2013-09-17,24.95044708251953
