Date,UNP
2010-01-04,23.31015396118164
2010-01-05,23.634546279907227
2010-01-06,23.67019271850586
2010-01-07,23.459869384765625
2010-01-08,24.254812240600586
2010-01-11,24.094392776489258
2010-01-12,24.02310562133789
2010-01-13,24.051626205444336
2010-01-14,23.663068771362305
2010-01-15,23.374317169189453
2010-01-19,23.35649299621582
2010-01-20,22.71839714050293
2010-01-21,23.331541061401367
2010-01-22,22.76117515563965
2010-01-25,22.725528717041016
2010-01-26,22.885934829711914
2010-01-27,22.746917724609375
2010-01-28,21.937711715698242
2010-01-29,21.566967010498047
2010-02-01,22.21219825744629
2010-02-02,22.433208465576172
2010-02-03,22.451034545898438
2010-02-04,21.738082885742188
2010-02-05,22.137331008911133
2010-02-08,21.734512329101562
2010-02-09,22.009002685546875
2010-02-10,21.99831199645996
2010-02-11,22.675609588623047
2010-02-12,22.604324340820312
2010-02-16,23.228160858154297
2010-02-17,23.164003372192383
2010-02-18,23.281627655029297
2010-02-19,23.73079490661621
2010-02-22,23.830604553222656
2010-02-23,23.666629791259766
2010-02-24,23.93865966796875
2010-02-25,24.504199981689453
2010-02-26,24.114046096801758
2010-03-01,24.23216438293457
2010-03-02,24.0782527923584
2010-03-03,24.05678367614746
2010-03-04,24.361024856567383
2010-03-05,24.744016647338867
2010-03-08,24.872861862182617
2010-03-09,25.3560848236084
2010-03-10,25.628108978271484
2010-03-11,25.95025634765625
2010-03-12,26.12921905517578
2010-03-15,26.097009658813477
2010-03-16,26.290294647216797
2010-03-17,26.204378128051758
2010-03-18,26.361875534057617
2010-03-19,26.215120315551758
2010-03-22,26.48715591430664
2010-03-23,26.379772186279297
2010-03-24,26.097009658813477
2010-03-25,26.0111083984375
2010-03-26,26.007518768310547
2010-03-29,26.336820602416992
2010-03-30,26.34755516052246
2010-03-31,26.23659896850586
2010-04-01,26.361875534057617
2010-04-05,26.419143676757812
2010-04-06,26.358287811279297
2010-04-07,26.37261390686035
2010-04-08,27.041961669921875
2010-04-09,27.113534927368164
2010-04-12,26.981103897094727
2010-04-13,27.27460479736328
2010-04-14,27.582429885864258
2010-04-15,27.60032844543457
2010-04-16,27.185121536254883
2010-04-19,26.98468017578125
2010-04-20,27.4571590423584
2010-04-21,27.571699142456055
2010-04-22,27.29250144958496
2010-04-23,27.596755981445312
2010-04-26,27.60032844543457
2010-04-27,27.22807502746582
2010-04-28,27.181543350219727
2010-04-29,27.79361343383789
2010-04-30,27.081323623657227
2010-05-03,27.679073333740234
2010-05-04,26.866554260253906
2010-05-05,26.590951919555664
2010-05-06,25.84287452697754
2010-05-07,25.438411712646484
2010-05-10,26.8236141204834
2010-05-11,26.769922256469727
2010-05-12,27.46073341369629
2010-05-13,27.142173767089844
2010-05-14,26.55158233642578
2010-05-17,26.594533920288086
2010-05-18,26.10773468017578
2010-05-19,25.620956420898438
2010-05-20,24.318069458007812
2010-05-21,24.96592903137207
2010-05-24,24.81560707092285
2010-05-25,24.54356575012207
2010-05-26,25.219743728637695
2010-05-27,25.734066009521484
2010-05-28,25.690902709960938
2010-06-01,25.288082122802734
2010-06-02,26.10451889038086
2010-06-03,26.33470344543457
2010-06-04,24.93560218811035
2010-06-07,24.493215560913086
2010-06-08,24.93560218811035
2010-06-09,24.95357894897461
2010-06-10,26.144084930419922
2010-06-11,26.453380584716797
2010-06-14,26.16206169128418
2010-06-15,27.02885627746582
2010-06-16,27.018075942993164
2010-06-17,27.41370391845703
2010-06-18,27.467639923095703
2010-06-21,27.63309097290039
2010-06-22,26.554101943969727
2010-06-23,26.600845336914062
2010-06-24,25.90669822692871
2010-06-25,26.154863357543945
2010-06-28,26.13688850402832
2010-06-29,25.223339080810547
2010-06-30,25.000343322753906
2010-07-01,25.000343322753906
2010-07-02,24.59032440185547
2010-07-06,24.252243041992188
2010-07-07,25.262901306152344
2010-07-08,25.496679306030273
2010-07-09,25.791610717773438
2010-07-12,26.144084930419922
2010-07-13,26.054168701171875
2010-07-14,26.108118057250977
2010-07-15,25.960660934448242
2010-07-16,24.748580932617188
2010-07-19,24.59032440185547
2010-07-20,25.04349708557129
2010-07-21,24.86007308959961
2010-07-22,26.039772033691406
2010-07-23,26.57928466796875
2010-07-26,27.14035987854004
2010-07-27,26.841827392578125
2010-07-28,26.8705997467041
2010-07-29,26.741121292114258
2010-07-30,26.856212615966797
2010-08-02,27.42809295654297
2010-08-03,27.52879524230957
2010-08-04,27.68343734741211
2010-08-05,27.88484764099121
2010-08-06,27.7086238861084
2010-08-09,28.100658416748047
2010-08-10,27.931615829467773
2010-08-11,26.715940475463867
2010-08-12,26.550498962402344
2010-08-13,26.417434692382812
2010-08-16,26.28794288635254
2010-08-17,26.92095184326172
2010-08-18,27.33456802368164
2010-08-19,26.795074462890625
2010-08-20,26.708749771118164
2010-08-23,26.20523452758789
2010-08-24,25.874324798583984
2010-08-25,25.957056045532227
2010-08-26,26.043376922607422
2010-08-27,26.625085830688477
2010-08-30,26.14093017578125
2010-08-31,26.354114532470703
2010-09-01,27.59701156616211
2010-09-02,27.933046340942383
2010-09-03,28.471391677856445
2010-09-07,28.312406539916992
2010-09-08,28.547285079956055
2010-09-09,28.42081642150879
2010-09-10,28.446086883544922
2010-09-13,28.63397789001465
2010-09-14,28.79657745361328
2010-09-15,28.572561264038086
2010-09-16,28.514753341674805
2010-09-17,28.890504837036133
2010-09-20,29.172338485717773
2010-09-21,29.34937286376953
2010-09-22,29.121742248535156
2010-09-23,28.60508155822754
2010-09-24,29.66372299194336
2010-09-27,29.50113868713379
2010-09-28,29.73598861694336
2010-09-29,29.71792221069336
2010-09-30,29.55533790588379
2010-10-01,29.277118682861328
2010-10-04,28.91580581665039
2010-10-05,29.779327392578125
2010-10-06,30.093669891357422
2010-10-07,30.21653175354004
2010-10-08,30.66092872619629
2010-10-11,30.73320960998535
2010-10-12,30.155109405517578
2010-10-13,31.36910629272461
2010-10-14,31.119808197021484
2010-10-15,30.787399291992188
2010-10-18,30.866897583007812
2010-10-19,30.462215423583984
2010-10-20,30.996959686279297
2010-10-21,30.80545997619629
2010-10-22,31.184844970703125
2010-10-25,31.502809524536133
2010-10-26,31.56422996520996
2010-10-27,30.866897583007812
2010-10-28,31.090904235839844
2010-10-29,31.679838180541992
2010-11-01,32.120635986328125
2010-11-02,32.50001525878906
2010-11-03,32.8902473449707
2010-11-04,33.13953399658203
2010-11-05,32.958885192871094
2010-11-08,33.23349380493164
2010-11-09,32.64454650878906
2010-11-10,33.02393341064453
2010-11-11,32.85771560668945
2010-11-12,32.62288284301758
2010-11-15,32.98418045043945
2010-11-16,32.43137741088867
2010-11-17,32.485565185546875
2010-11-18,33.12870407104492
2010-11-19,33.175662994384766
2010-11-22,32.63370132446289
2010-11-23,32.16037368774414
2010-11-24,32.78907012939453
2010-11-26,32.69111251831055
2010-11-29,32.89065170288086
2010-11-30,32.69472885131836
2010-12-01,33.17005157470703
2010-12-02,33.98279571533203
2010-12-03,34.30570983886719
2010-12-06,34.25853729248047
2010-12-07,34.153316497802734
2010-12-08,33.551025390625
2010-12-09,33.670753479003906
2010-12-10,33.61267852783203
2010-12-13,33.445796966552734
2010-12-14,33.224464416503906
2010-12-15,33.177310943603516
2010-12-16,33.48571014404297
2010-12-17,33.082977294921875
2010-12-20,32.98136520385742
2010-12-21,33.40225601196289
2010-12-22,33.413143157958984
2010-12-23,33.2752685546875
2010-12-27,33.38412094116211
2010-12-28,33.34782791137695
2010-12-29,33.434913635253906
2010-12-30,33.40225601196289
2010-12-31,33.619956970214844
2011-01-03,33.99367141723633
2011-01-04,33.77233123779297
2011-01-05,33.728816986083984
2011-01-06,33.58003616333008
2011-01-07,34.53428268432617
2011-01-10,35.32526779174805
2011-01-11,35.365177154541016
2011-01-12,35.58649826049805
2011-01-13,35.92756271362305
2011-01-14,35.79694747924805
2011-01-18,35.61553955078125
2011-01-19,35.30348587036133
2011-01-20,34.487125396728516
2011-01-21,34.29118347167969
2011-01-24,34.1787223815918
2011-01-25,33.75057601928711
2011-01-26,34.149696350097656
2011-01-27,34.592342376708984
2011-01-28,33.93925094604492
2011-01-31,34.334739685058594
2011-02-01,34.624996185302734
2011-02-02,34.16782760620117
2011-02-03,33.96101760864258
2011-02-04,34.19683837890625
2011-02-07,34.32748031616211
2011-02-08,34.51251220703125
2011-02-09,34.77738952636719
2011-02-10,35.379676818847656
2011-02-11,35.92756271362305
2011-02-14,35.749778747558594
2011-02-15,35.55385208129883
2011-02-16,35.43411636352539
2011-02-17,35.492156982421875
2011-02-18,35.24543380737305
2011-02-22,34.22224044799805
2011-02-23,33.576419830322266
2011-02-24,34.141117095947266
2011-02-25,34.25770950317383
2011-02-28,34.7604866027832
2011-03-01,33.762229919433594
2011-03-02,34.35243606567383
2011-03-03,34.80784225463867
2011-03-04,34.74225997924805
2011-03-07,34.4508056640625
2011-03-08,35.09565734863281
2011-03-09,34.647525787353516
2011-03-10,34.26863479614258
2011-03-11,34.527313232421875
2011-03-14,34.261348724365234
2011-03-15,33.889739990234375
2011-03-16,33.32503890991211
2011-03-17,34.173919677734375
2011-03-18,34.618385314941406
2011-03-21,35.183101654052734
2011-03-22,34.47630310058594
2011-03-23,34.21763610839844
2011-03-24,34.74589157104492
2011-03-25,35.554710388183594
2011-03-28,35.565650939941406
2011-03-29,35.99919128417969
2011-03-30,35.656734466552734
2011-03-31,35.824317932128906
2011-04-01,35.80247116088867
2011-04-04,35.92634201049805
2011-04-05,35.6312141418457
2011-04-06,35.48183822631836
2011-04-07,35.153961181640625
2011-04-08,34.85157012939453
2011-04-11,34.73862838745117
2011-04-12,35.17216110229492
2011-04-13,35.303321838378906
2011-04-14,35.48183822631836
2011-04-15,35.80247116088867
2011-04-18,35.252323150634766
2011-04-19,35.45634460449219
2011-04-20,35.000938415527344
2011-04-21,34.99728775024414
2011-04-25,35.339759826660156
2011-04-26,36.425445556640625
2011-04-27,37.088531494140625
2011-04-28,37.48929977416992
2011-04-29,37.696964263916016
2011-05-02,37.75161361694336
2011-05-03,37.83175277709961
2011-05-04,36.63675308227539
2011-05-05,37.05573272705078
2011-05-06,37.2852668762207
2011-05-09,37.33262634277344
2011-05-10,38.068572998046875
2011-05-11,37.32899856567383
2011-05-12,37.318077087402344
2011-05-13,36.6003303527832
2011-05-16,36.79706954956055
2011-05-17,36.35622787475586
2011-05-18,37.17232131958008
2011-05-19,37.449214935302734
2011-05-20,37.15776443481445
2011-05-23,37.012027740478516
2011-05-24,37.00839614868164
2011-05-25,37.37270736694336
2011-05-26,37.78813934326172
2011-05-27,37.894287109375
2011-05-31,38.42135238647461
2011-06-01,36.91701126098633
2011-06-02,37.414798736572266
2011-06-03,37.01949691772461
2011-06-06,36.64981460571289
2011-06-07,36.84747314453125
2011-06-08,36.507057189941406
2011-06-09,37.07440185546875
2011-06-10,36.45581817626953
2011-06-13,36.83648681640625
2011-06-14,37.2171516418457
2011-06-15,36.39358901977539
2011-06-16,36.159332275390625
2011-06-17,36.60588073730469
2011-06-20,37.26106643676758
2011-06-21,37.641727447509766
2011-06-22,37.28670120239258
2011-06-23,37.1988410949707
2011-06-24,36.616878509521484
2011-06-27,36.60588073730469
2011-06-28,37.23543930053711
2011-06-29,37.700294494628906
2011-06-30,38.21271896362305
2011-07-01,39.076534271240234
2011-07-05,38.69588088989258
2011-07-06,39.01431655883789
2011-07-07,38.88987350463867
2011-07-08,38.176124572753906
2011-07-11,37.436767578125
2011-07-12,37.07440185546875
2011-07-13,37.38917541503906
2011-07-14,36.86210632324219
2011-07-15,36.873085021972656
2011-07-18,36.78522872924805
2011-07-19,36.80354309082031
2011-07-20,36.54001235961914
2011-07-21,38.21271896362305
2011-07-22,37.993106842041016
2011-07-25,38.38108825683594
2011-07-26,37.96383285522461
2011-07-27,37.40747833251953
2011-07-28,37.76253128051758
2011-07-29,37.509971618652344
2011-08-01,37.08171844482422
2011-08-02,35.72011184692383
2011-08-03,35.97266387939453
2011-08-04,33.95955276489258
2011-08-05,33.84607696533203
2011-08-08,32.0086555480957
2011-08-09,33.633792877197266
2011-08-10,32.47716522216797
2011-08-11,33.66672897338867
2011-08-12,33.93758010864258
2011-08-15,34.351192474365234
2011-08-16,33.502017974853516
2011-08-17,33.6484260559082
2011-08-18,31.496225357055664
2011-08-19,31.364452362060547
2011-08-22,31.470603942871094
2011-08-23,32.36735916137695
2011-08-24,32.59794235229492
2011-08-25,32.37833786010742
2011-08-26,32.77729415893555
2011-08-29,33.426761627197266
2011-08-30,34.12960433959961
2011-08-31,33.91616439819336
2011-09-01,33.629150390625
2011-09-02,32.481075286865234
2011-09-06,32.57306671142578
2011-09-07,33.0146369934082
2011-09-08,32.4516487121582
2011-09-09,31.310922622680664
2011-09-12,31.016538619995117
2011-09-13,32.18669891357422
2011-09-14,32.661380767822266
2011-09-15,33.57395935058594
2011-09-16,33.72115707397461
2011-09-19,32.98151779174805
2011-09-20,32.52154541015625
2011-09-21,30.567617416381836
2011-09-22,30.335786819458008
2011-09-23,30.582324981689453
2011-09-26,30.806793212890625
2011-09-27,31.52066421508789
2011-09-28,30.641199111938477
2011-09-29,31.358749389648438
2011-09-30,30.052446365356445
2011-10-03,29.3753719329834
2011-10-04,30.722150802612305
2011-10-05,31.80400848388672
2011-10-06,32.944725036621094
2011-10-07,32.67609405517578
2011-10-10,33.85361099243164
2011-10-11,33.967689514160156
2011-10-12,33.77634811401367
2011-10-13,33.15815734863281
2011-10-14,33.84257507324219
2011-10-17,32.863773345947266
2011-10-18,34.00081253051758
2011-10-19,33.47092056274414
2011-10-20,34.806678771972656
2011-10-21,35.67876052856445
2011-10-24,35.844364166259766
2011-10-25,35.207759857177734
2011-10-26,36.028343200683594
2011-10-27,37.76519012451172
2011-10-28,37.54072570800781
2011-10-31,36.639198303222656
2011-11-01,35.63093948364258
2011-11-02,36.42575454711914
2011-11-03,37.34569549560547
2011-11-04,37.25370407104492
2011-11-07,37.415611267089844
2011-11-08,37.65480041503906
2011-11-09,36.19393539428711
2011-11-10,36.93724060058594
2011-11-11,37.857177734375
2011-11-14,37.89030456542969
2011-11-15,38.041160583496094
2011-11-16,37.53703689575195
2011-11-17,37.13593673706055
2011-11-18,37.5480842590332
2011-11-21,36.21234130859375
2011-11-22,36.153465270996094
2011-11-23,35.325504302978516
2011-11-25,35.01642990112305
2011-11-28,36.486541748046875
2011-11-29,36.74577331542969
2011-11-30,38.29365539550781
2011-12-01,38.11591720581055
2011-12-02,38.027034759521484
2011-12-05,38.730613708496094
2011-12-06,38.08256530761719
2011-12-07,37.96407699584961
2011-12-08,37.16791915893555
2011-12-09,37.6789436340332
2011-12-12,37.253089904785156
2011-12-13,37.10126876831055
2011-12-14,36.51987075805664
2011-12-15,36.58283233642578
2011-12-16,36.98646545410156
2011-12-19,36.47172927856445
2011-12-20,37.47526931762695
2011-12-21,38.14923858642578
2011-12-22,38.59360122680664
2011-12-23,39.07870101928711
2011-12-27,39.137939453125
2011-12-28,38.68617630004883
2011-12-29,39.012046813964844
2011-12-30,39.23052978515625
2012-01-03,39.99337387084961
2012-01-04,40.28221130371094
2012-01-05,39.98965835571289
2012-01-06,39.81932830810547
2012-01-09,40.545135498046875
2012-01-10,41.23760986328125
2012-01-11,41.46720504760742
2012-01-12,41.1228141784668
2012-01-13,40.63401412963867
2012-01-17,40.548828125
2012-01-18,40.66733932495117
2012-01-19,41.54126739501953
2012-01-20,41.78566360473633
2012-01-23,41.18576431274414
2012-01-24,41.182064056396484
2012-01-25,42.078208923339844
2012-01-26,42.09672546386719
2012-01-27,42.54849624633789
2012-01-30,42.45220947265625
2012-01-31,42.33001708984375
2012-02-01,42.52627182006836
2012-02-02,42.48555374145508
2012-02-03,42.99657440185547
2012-02-06,42.60405349731445
2012-02-07,42.467041015625
2012-02-08,42.3448371887207
2012-02-09,41.77085494995117
2012-02-10,41.33759689331055
2012-02-13,41.911563873291016
2012-02-14,41.90786361694336
2012-02-15,40.515506744384766
2012-02-16,40.319252014160156
2012-02-17,41.1005973815918
2012-02-21,41.39313888549805
2012-02-22,41.50423812866211
2012-02-23,41.456092834472656
2012-02-24,41.70418930053711
2012-02-27,41.97223663330078
2012-02-28,41.77865982055664
2012-02-29,41.04523468017578
2012-03-01,41.52177429199219
2012-03-02,41.28349304199219
2012-03-05,40.78463363647461
2012-03-06,39.76082992553711
2012-03-07,40.148006439208984
2012-03-08,40.680389404296875
2012-03-09,40.07355499267578
2012-03-12,40.26343536376953
2012-03-13,41.097373962402344
2012-03-14,40.099613189697266
2012-03-15,42.09882736206055
2012-03-16,42.12489318847656
2012-03-19,42.07278060913086
2012-03-20,41.6371955871582
2012-03-21,41.812164306640625
2012-03-22,40.96706008911133
2012-03-23,40.538917541503906
2012-03-26,41.447303771972656
2012-03-27,41.14203643798828
2012-03-28,40.174076080322266
2012-03-29,39.98420715332031
2012-03-30,40.01398849487305
2012-04-02,40.80324935913086
2012-04-03,40.114505767822266
2012-04-04,40.34905242919922
2012-04-05,40.4495849609375
2012-04-09,39.530025482177734
2012-04-10,39.08327102661133
2012-04-11,39.388545989990234
2012-04-12,40.50541687011719
2012-04-13,40.22246170043945
2012-04-16,40.2410774230957
2012-04-17,40.654319763183594
2012-04-18,40.82186508178711
2012-04-19,39.35129928588867
2012-04-20,39.932090759277344
2012-04-23,40.579864501953125
2012-04-24,41.14575958251953
2012-04-25,42.251461029052734
2012-04-26,42.20680236816406
2012-04-27,42.40037536621094
2012-04-30,41.860557556152344
2012-05-01,42.742897033691406
2012-05-02,42.8285026550293
2012-05-03,42.46366882324219
2012-05-04,42.292415618896484
2012-05-07,42.303585052490234
2012-05-08,42.09882736206055
2012-05-09,41.65580749511719
2012-05-10,41.849388122558594
2012-05-11,41.763771057128906
2012-05-14,41.35051345825195
2012-05-15,41.849388122558594
2012-05-16,41.696754455566406
2012-05-17,40.267154693603516
2012-05-18,39.89857864379883
2012-05-21,41.019168853759766
2012-05-22,41.46593475341797
2012-05-23,41.879180908203125
2012-05-24,42.02809524536133
2012-05-25,41.652076721191406
2012-05-29,42.14241027832031
2012-05-30,41.12057113647461
2012-05-31,41.696990966796875
2012-06-01,40.46554946899414
2012-06-04,39.84420394897461
2012-06-05,40.080013275146484
2012-06-06,41.24034881591797
2012-06-07,41.27777099609375
2012-06-08,41.41252517700195
2012-06-11,41.02699279785156
2012-06-12,41.985206604003906
2012-06-13,42.03386688232422
2012-06-14,42.535430908203125
2012-06-15,42.99583053588867
2012-06-18,44.23848342895508
2012-06-19,44.320831298828125
2012-06-20,43.9016227722168
2012-06-21,43.216636657714844
2012-06-22,43.59843063354492
2012-06-25,42.643978118896484
2012-06-26,42.9246940612793
2012-06-27,42.96586608886719
2012-06-28,43.16424560546875
2012-06-29,44.65769577026367
2012-07-02,44.37697219848633
2012-07-03,44.5229606628418
2012-07-05,44.26094055175781
2012-07-06,43.699501037597656
2012-07-09,44.16362762451172
2012-07-10,43.5909423828125
2012-07-11,43.613407135009766
2012-07-12,43.52730941772461
2012-07-13,44.22352600097656
2012-07-16,44.15238952636719
2012-07-17,44.29463195800781
2012-07-18,44.39194107055664
2012-07-19,45.95277404785156
2012-07-20,44.7662467956543
2012-07-23,43.9016227722168
2012-07-24,43.71446990966797
2012-07-25,43.939048767089844
2012-07-26,45.219146728515625
2012-07-27,45.84422302246094
2012-07-30,46.09128189086914
2012-07-31,45.892879486083984
2012-08-01,45.511112213134766
2012-08-02,45.58970642089844
2012-08-03,46.615291595458984
2012-08-06,46.18484878540039
2012-08-07,46.132450103759766
2012-08-08,45.664573669433594
2012-08-09,45.39882278442383
2012-08-10,45.66832733154297
2012-08-13,45.54853439331055
2012-08-14,45.54479217529297
2012-08-15,46.304622650146484
2012-08-16,46.75752639770508
2012-08-17,46.79121780395508
2012-08-20,46.53293991088867
2012-08-21,46.68265914916992
2012-08-22,46.67143630981445
2012-08-23,46.33457946777344
2012-08-24,46.409427642822266
2012-08-27,46.28216552734375
2012-08-28,46.22600555419922
2012-08-29,46.180877685546875
2012-08-30,45.66181945800781
2012-08-31,45.67686462402344
2012-09-04,45.98528289794922
2012-09-05,44.84563064575195
2012-09-06,45.60165023803711
2012-09-07,45.98152542114258
2012-09-10,46.210975646972656
2012-09-11,46.71121597290039
2012-09-12,46.993309020996094
2012-09-13,47.568809509277344
2012-09-14,48.30598831176758
2012-09-17,47.734291076660156
2012-09-18,47.62521743774414
2012-09-19,47.03469467163086
2012-09-20,45.49256134033203
2012-09-21,44.898292541503906
2012-09-24,45.55275344848633
2012-09-25,45.27817153930664
2012-09-26,44.72903060913086
2012-09-27,44.5748176574707
2012-09-28,44.64628219604492
2012-10-01,44.582332611083984
2012-10-02,44.79673767089844
2012-10-03,45.37596893310547
2012-10-04,45.72576904296875
2012-10-05,45.94767761230469
2012-10-08,46.12821578979492
2012-10-09,45.60918426513672
2012-10-10,45.485042572021484
2012-10-11,45.48128128051758
2012-10-12,45.53019714355469
2012-10-15,45.485042572021484
2012-10-16,46.41407775878906
2012-10-17,46.538204193115234
2012-10-18,47.143760681152344
2012-10-19,46.55324172973633
2012-10-22,46.76763153076172
2012-10-23,46.34638595581055
2012-10-24,45.46247482299805
2012-10-25,45.75210952758789
2012-10-26,46.49308776855469
2012-10-31,46.27492904663086
2012-11-01,47.3807258605957
2012-11-02,46.63222885131836
2012-11-05,46.54197311401367
2012-11-06,46.925621032714844
2012-11-07,45.94015121459961
2012-11-08,45.52265930175781
2012-11-09,45.229286193847656
2012-11-12,45.800994873046875
2012-11-13,45.631736755371094
2012-11-14,44.17988204956055
2012-11-15,44.37923812866211
2012-11-16,44.21750259399414
2012-11-19,45.02617645263672
2012-11-20,45.14653778076172
2012-11-21,45.150299072265625
2012-11-23,45.87998962402344
2012-11-26,45.83860778808594
2012-11-27,45.98152542114258
2012-11-28,46.44679260253906
2012-11-29,46.58676528930664
2012-11-30,46.44301223754883
2012-12-03,45.9323616027832
2012-12-04,46.28792190551758
2012-12-05,46.47327423095703
2012-12-06,46.575416564941406
2012-12-07,46.88558578491211
2012-12-10,47.36975860595703
2012-12-11,46.74940872192383
2012-12-12,47.169281005859375
2012-12-13,47.16550064086914
2012-12-14,47.010414123535156
2012-12-17,47.543758392333984
2012-12-18,48.09980010986328
2012-12-19,47.57401657104492
2012-12-20,47.7064094543457
2012-12-21,47.539981842041016
2012-12-24,47.47188949584961
2012-12-26,47.17306137084961
2012-12-27,47.13901138305664
2012-12-28,46.73050308227539
2012-12-31,47.55510711669922
2013-01-02,48.591548919677734
2013-01-03,48.659629821777344
2013-01-04,49.51072692871094
2013-01-07,49.276187896728516
2013-01-08,49.242156982421875
2013-01-09,49.51072692871094
2013-01-10,49.58637619018555
2013-01-11,49.54098129272461
2013-01-14,49.68093490600586
2013-01-15,49.71875762939453
2013-01-16,49.68849563598633
2013-01-17,49.8057746887207
2013-01-18,50.115936279296875
2013-01-22,50.58119583129883
2013-01-23,51.19776916503906
2013-01-24,50.626583099365234
2013-01-25,50.97837448120117
2013-01-28,50.25967025756836
