Date,VRNT
2010-04-09,13.474273681640625
2010-04-12,13.627100944519043
2010-04-13,13.754457473754883
2010-04-14,14.085582733154297
2010-04-15,14.126337051391602
2010-04-16,14.009169578552246
2010-04-19,14.187467575073242
2010-04-20,14.009169578552246
2010-04-21,13.973509788513184
2010-04-22,14.009169578552246
2010-04-23,14.060111999511719
2010-04-26,14.060111999511719
2010-04-27,13.932756423950195
2010-04-28,13.49974536895752
2010-04-29,13.627100944519043
2010-04-30,13.525217056274414
2010-05-03,13.581253051757812
2010-05-04,13.346918106079102
2010-05-05,13.194090843200684
2010-05-06,12.862964630126953
2010-05-07,12.73560905456543
2010-05-10,13.092206001281738
2010-05-11,13.49974536895752
2010-05-12,13.70351505279541
2010-05-13,13.550687789916992
2010-05-14,13.49974536895752
2010-05-17,13.49974536895752
2010-05-18,13.49974536895752
2010-05-19,13.448802947998047
2010-05-20,12.888436317443848
2010-05-21,12.73560905456543
2010-05-24,12.582780838012695
2010-05-25,12.582780838012695
2010-05-26,12.73560905456543
2010-05-27,12.893529891967773
2010-05-28,13.1839017868042
2010-06-01,13.092206001281738
2010-06-02,12.990321159362793
2010-06-03,13.04126262664795
2010-06-04,12.57768726348877
2010-06-07,12.73560905456543
2010-06-08,12.226183891296387
2010-06-09,12.480896949768066
2010-06-10,12.98522663116455
2010-06-11,12.73560905456543
2010-06-14,12.888436317443848
2010-06-15,12.990321159362793
2010-06-16,12.68466567993164
2010-06-17,12.73560905456543
2010-06-18,12.862964630126953
2010-06-21,12.17524242401123
2010-06-22,12.083545684814453
2010-06-23,12.17524242401123
2010-06-24,12.124300003051758
2010-06-25,12.098828315734863
2010-06-28,12.073356628417969
2010-06-29,11.818644523620605
2010-06-30,11.757513999938965
2010-07-01,11.462047576904297
2010-07-02,11.665818214416504
2010-07-06,12.124300003051758
2010-07-07,11.711666107177734
2010-07-08,11.375446319580078
2010-07-09,11.151299476623535
2010-07-12,11.136015892028809
2010-07-13,11.25318431854248
2010-07-14,11.360162734985352
2010-07-15,11.304125785827637
2010-07-16,11.20733642578125
2010-07-19,10.382067680358887
2010-07-20,10.402444839477539
2010-07-21,10.672439575195312
2010-07-22,10.932247161865234
2010-07-23,11.100357055664062
2010-07-26,11.263372421264648
2010-07-27,11.406010627746582
2010-07-28,11.406010627746582
2010-07-29,11.421294212341309
2010-07-30,11.51298999786377
2010-08-02,11.920530319213867
2010-08-03,11.976566314697266
2010-08-04,12.098828315734863
2010-08-05,12.124300003051758
2010-08-06,12.093733787536621
2010-08-09,12.124300003051758
2010-08-10,12.078451156616211
2010-08-11,11.895058631896973
2010-08-12,11.833928108215332
2010-08-13,11.324502944946289
2010-08-16,11.451859474182129
2010-08-17,11.52827262878418
2010-08-18,11.523179054260254
2010-08-19,11.599592208862305
2010-08-20,11.910341262817383
2010-08-23,12.037696838378906
2010-08-24,11.523179054260254
2010-08-25,11.71675968170166
2010-08-26,11.635251998901367
2010-08-27,11.879776000976562
2010-08-30,11.879776000976562
2010-08-31,12.012226104736328
2010-09-01,12.098828315734863
2010-09-02,12.200713157653809
2010-09-03,12.445237159729004
2010-09-07,12.338257789611816
2010-09-08,12.786551475524902
2010-09-09,12.786551475524902
2010-09-10,13.102394104003906
2010-09-13,12.460519790649414
2010-09-14,12.399389266967773
2010-09-15,12.552215576171875
2010-09-16,12.465614318847656
2010-09-17,12.761079788208008
2010-09-20,12.761079788208008
2010-09-21,12.6897611618042
2010-09-22,12.633724212646484
2010-09-23,12.633724212646484
2010-09-24,13.031074523925781
2010-09-27,13.076923370361328
2010-09-28,13.097299575805664
2010-09-29,13.138053894042969
2010-09-30,15.053489685058594
2010-10-01,15.776871681213379
2010-10-04,15.868569374084473
2010-10-05,15.995924949645996
2010-10-06,15.73611831665039
2010-10-07,15.955170631408691
2010-10-08,16.0264892578125
2010-10-11,15.7514009475708
2010-10-12,15.934794425964355
2010-10-13,15.975547790527344
2010-10-14,16.16912841796875
2010-10-15,16.153846740722656
2010-10-18,16.271013259887695
2010-10-19,16.235353469848633
2010-10-20,16.25063705444336
2010-10-21,15.934794425964355
2010-10-22,16.245542526245117
2010-10-25,16.347427368164062
2010-10-26,16.556291580200195
2010-10-27,16.6530818939209
2010-10-28,16.551197052001953
2010-10-29,16.765155792236328
2010-11-01,16.71930694580078
2010-11-02,16.65817642211914
2010-11-03,16.479877471923828
2010-11-04,16.28120231628418
2010-11-05,16.153846740722656
2010-11-08,16.408557891845703
2010-11-09,16.179317474365234
2010-11-10,16.42384147644043
2010-11-11,16.780437469482422
2010-11-12,16.785531997680664
2010-11-15,16.805908203125
2010-11-16,16.388181686401367
2010-11-17,16.765155792236328
2010-11-18,16.902700424194336
2010-11-19,17.06062126159668
2010-11-22,16.62761116027832
2010-11-23,16.60723304748535
2010-11-24,16.678552627563477
2010-11-26,16.86194610595703
2010-11-29,16.83138084411621
2010-11-30,16.760061264038086
2010-12-01,16.851757049560547
2010-12-02,17.055526733398438
2010-12-03,17.009679794311523
2010-12-06,17.422313690185547
2010-12-07,17.167600631713867
2010-12-08,16.989301681518555
2010-12-09,17.391746520996094
2010-12-10,17.417219161987305
2010-12-13,16.94854736328125
2010-12-14,16.790626525878906
2010-12-15,16.240447998046875
2010-12-16,16.179317474365234
2010-12-17,16.22007179260254
2010-12-20,16.133468627929688
2010-12-21,15.990830421447754
2010-12-22,16.067243576049805
2010-12-23,16.057056427001953
2010-12-27,16.067243576049805
2010-12-28,16.143657684326172
2010-12-29,16.067243576049805
2010-12-30,16.04686737060547
2010-12-31,16.148752212524414
2011-01-03,16.08252716064453
2011-01-04,16.067243576049805
2011-01-05,16.209882736206055
2011-01-06,16.68874168395996
2011-01-07,17.32552146911621
2011-01-10,17.931737899780273
2011-01-11,18.150789260864258
2011-01-12,17.95211410522461
2011-01-13,17.92154884338379
2011-01-14,17.896076202392578
2011-01-18,17.763626098632812
2011-01-19,17.473255157470703
2011-01-20,16.897605895996094
2011-01-21,17.46306610107422
2011-01-24,17.503820419311523
2011-01-25,17.427406311035156
2011-01-26,17.906265258789062
2011-01-27,17.880794525146484
2011-01-28,17.422313690185547
2011-01-31,17.554763793945312
2011-02-01,17.656648635864258
2011-02-02,17.819664001464844
2011-02-03,17.789098739624023
2011-02-04,17.738155364990234
2011-02-07,17.773815155029297
2011-02-08,17.69740104675293
2011-02-09,17.457971572875977
2011-02-10,17.284767150878906
2011-02-11,17.427406311035156
2011-02-14,17.269485473632812
2011-02-15,16.882322311401367
2011-02-16,17.0351505279541
2011-02-17,17.371370315551758
2011-02-18,17.361181259155273
2011-02-22,17.17269515991211
2011-02-23,16.953641891479492
2011-02-24,17.009679794311523
2011-02-25,17.157411575317383
2011-02-28,17.514009475708008
2011-03-01,17.361181259155273
2011-03-02,17.554763793945312
2011-03-03,17.656648635864258
2011-03-04,17.590423583984375
2011-03-07,17.447784423828125
2011-03-08,17.35099220275879
2011-03-09,17.238920211791992
2011-03-10,16.9383602142334
2011-03-11,16.907794952392578
2011-03-14,16.897605895996094
2011-03-15,16.785531997680664
2011-03-16,16.42893409729004
2011-03-17,16.790626525878906
2011-03-18,16.902700424194336
2011-03-21,17.340805053710938
2011-03-22,17.15231704711914
2011-03-23,17.305145263671875
2011-03-24,17.442689895629883
2011-03-25,17.87060546875
2011-03-28,17.880794525146484
2011-03-29,17.901172637939453
2011-03-30,18.17626190185547
2011-03-31,18.257768630981445
2011-04-01,18.492103576660156
2011-04-04,18.716251373291016
2011-04-05,18.6500244140625
2011-04-06,19.286806106567383
2011-04-07,19.13907241821289
2011-04-08,18.695873260498047
2011-04-11,18.110036849975586
2011-04-12,17.850229263305664
2011-04-13,17.661741256713867
2011-04-14,17.508914947509766
2011-04-15,17.615894317626953
2011-04-18,17.208354949951172
2011-04-19,17.15231704711914
2011-04-20,17.412124633789062
2011-04-21,17.422313690185547
2011-04-25,17.3204288482666
2011-04-26,17.381559371948242
2011-04-27,17.29495620727539
2011-04-28,17.4325008392334
2011-04-29,17.43759536743164
2011-05-02,17.3204288482666
2011-05-03,17.26439094543457
2011-05-04,17.366275787353516
2011-05-05,17.25420379638672
2011-05-06,17.32552146911621
2011-05-09,17.386653900146484
2011-05-10,17.72796630859375
2011-05-11,17.702495574951172
2011-05-12,17.86551284790039
2011-05-13,17.962303161621094
2011-05-16,17.72287368774414
2011-05-17,17.330615997314453
2011-05-18,17.600610733032227
2011-05-19,17.564952850341797
2011-05-20,17.386653900146484
2011-05-23,17.065715789794922
2011-05-24,16.785531997680664
2011-05-25,16.765155792236328
2011-05-26,16.71421241760254
2011-05-27,17.080997467041016
2011-05-31,17.28986167907715
2011-06-01,17.656648635864258
2011-06-02,17.564952850341797
2011-06-03,17.712684631347656
2011-06-06,17.03005599975586
2011-06-07,16.734590530395508
2011-06-08,16.877229690551758
2011-06-09,17.024961471557617
2011-06-10,17.48853874206543
2011-06-13,17.57513999938965
2011-06-14,17.86041831970215
2011-06-15,17.57513999938965
2011-06-16,17.54966926574707
2011-06-17,17.508914947509766
2011-06-20,17.46306610107422
2011-06-21,17.682119369506836
2011-06-22,17.733062744140625
2011-06-23,17.850229263305664
2011-06-24,17.64136505126953
2011-06-27,18.339277267456055
2011-06-28,18.349464416503906
2011-06-29,18.522668838500977
2011-06-30,18.869077682495117
2011-07-01,19.174732208251953
2011-07-05,18.965869903564453
2011-07-06,19.067752838134766
2011-07-07,19.072847366333008
2011-07-08,19.317371368408203
2011-07-11,19.02190589904785
2011-07-12,18.323993682861328
2011-07-13,18.420785903930664
2011-07-14,18.048904418945312
2011-07-15,18.018339157104492
2011-07-18,17.7177791595459
2011-07-19,18.17626190185547
2011-07-20,17.98267936706543
2011-07-21,17.95720863342285
2011-07-22,18.084564208984375
2011-07-25,17.804380416870117
2011-07-26,17.646459579467773
2011-07-27,17.259296417236328
2011-07-28,17.284767150878906
2011-07-29,17.330615997314453
2011-08-01,16.79572105407715
2011-08-02,16.357616424560547
2011-08-03,16.5410099029541
2011-08-04,15.455934524536133
2011-08-05,15.089149475097656
2011-08-08,13.65766716003418
2011-08-09,14.131430625915527
2011-08-10,13.346918106079102
2011-08-11,14.314824104309082
2011-08-12,14.12124252319336
2011-08-15,14.299542427062988
2011-08-16,14.019357681274414
2011-08-17,13.993886947631836
2011-08-18,12.82730484008789
2011-08-19,12.440142631530762
2011-08-22,12.628629684448242
2011-08-23,13.51502799987793
2011-08-24,13.60672378540039
2011-08-25,13.076923370361328
2011-08-26,13.306163787841797
2011-08-29,14.350483894348145
2011-08-30,14.386143684387207
2011-08-31,14.559348106384277
2011-09-01,14.004075050354004
2011-09-02,13.540498733520508
2011-09-06,13.408048629760742
2011-09-07,13.922567367553711
2011-09-08,14.289353370666504
2011-09-09,13.917472839355469
2011-09-12,13.754457473754883
2011-09-13,14.090678215026855
2011-09-14,14.416708946228027
2011-09-15,14.48293399810791
2011-09-16,15.058584213256836
2011-09-19,14.52878189086914
2011-09-20,14.39123821258545
2011-09-21,14.131430625915527
2011-09-22,13.295975685119629
2011-09-23,13.769740104675293
2011-09-26,14.370861053466797
2011-09-27,14.76821231842041
2011-09-28,14.136526107788086
2011-09-29,13.871624946594238
2011-09-30,13.392765998840332
2011-10-03,11.930718421936035
2011-10-04,12.480896949768066
2011-10-05,12.87824821472168
2011-10-06,13.138053894042969
2011-10-07,13.010698318481445
2011-10-10,13.596535682678223
2011-10-11,13.693326950073242
2011-10-12,14.024452209472656
2011-10-13,14.075394630432129
2011-10-14,14.26388168334961
2011-10-17,13.841059684753418
2011-10-18,14.2485990524292
2011-10-19,14.12124252319336
2011-10-20,14.009169578552246
2011-10-21,14.57972526550293
2011-10-24,14.987263679504395
2011-10-25,14.712175369262695
2011-10-26,14.905755996704102
2011-10-27,15.919510841369629
2011-10-28,15.89404010772705
2011-10-31,15.180846214294434
2011-11-01,14.218033790588379
2011-11-02,14.370861053466797
2011-11-03,14.691798210144043
2011-11-04,14.462556838989258
2011-11-07,14.34029483795166
2011-11-08,14.370861053466797
2011-11-09,13.84615421295166
2011-11-10,13.917472839355469
2011-11-11,14.544065475463867
2011-11-14,14.355578422546387
2011-11-15,14.76821231842041
2011-11-16,14.375954627990723
2011-11-17,14.29444694519043
2011-11-18,14.126337051391602
2011-11-21,13.601630210876465
2011-11-22,13.637290000915527
2011-11-23,13.49974536895752
2011-11-25,13.453897476196289
2011-11-28,14.386143684387207
2011-11-29,14.111055374145508
2011-11-30,14.411615371704102
2011-12-01,14.243504524230957
2011-12-02,14.243504524230957
2011-12-05,14.258788108825684
2011-12-06,14.279165267944336
2011-12-07,14.15180778503418
2011-12-08,13.815587997436523
2011-12-09,14.314824104309082
2011-12-12,14.304636001586914
2011-12-13,14.044829368591309
2011-12-14,13.917472839355469
2011-12-15,13.785022735595703
2011-12-16,13.98879337310791
2011-12-19,13.74936294555664
2011-12-20,14.268976211547852
2011-12-21,14.156903266906738
2011-12-22,14.289353370666504
2011-12-23,14.212939262390137
2011-12-27,14.207844734191895
2011-12-28,13.89200210571289
2011-12-29,13.830870628356934
2011-12-30,14.029546737670898
2012-01-03,14.355578422546387
2012-01-04,14.060111999511719
2012-01-05,13.937849998474121
2012-01-06,13.998981475830078
2012-01-09,13.805399894714355
2012-01-10,14.146714210510254
2012-01-11,13.70351505279541
2012-01-12,13.67294979095459
2012-01-13,13.509934425354004
2012-01-17,13.968416213989258
2012-01-18,14.258788108825684
2012-01-19,14.2485990524292
2012-01-20,14.360671997070312
2012-01-23,14.462556838989258
2012-01-24,14.605195999145508
2012-01-25,14.666327476501465
2012-01-26,14.544065475463867
2012-01-27,14.64085578918457
2012-01-30,14.370861053466797
2012-01-31,14.40652084350586
2012-02-01,14.396331787109375
2012-02-02,14.365766525268555
2012-02-03,14.386143684387207
2012-02-06,14.360671997070312
2012-02-07,14.401426315307617
2012-02-08,14.936322212219238
2012-02-09,15.338767051696777
2012-02-10,14.78349494934082
2012-02-13,14.946510314941406
2012-02-14,14.870097160339355
2012-02-15,14.696892738342285
2012-02-16,14.900662422180176
2012-02-17,14.773305892944336
2012-02-21,14.778400421142578
2012-02-22,14.747835159301758
2012-02-23,14.885379791259766
2012-02-24,14.72236442565918
2012-02-27,14.57972526550293
2012-02-28,14.49821662902832
2012-02-29,14.004075050354004
2012-03-01,14.182374000549316
2012-03-02,14.126337051391602
2012-03-05,14.055018424987793
2012-03-06,13.591442108154297
2012-03-07,13.73408031463623
2012-03-08,14.029546737670898
2012-03-09,14.253692626953125
2012-03-12,14.182374000549316
2012-03-13,14.43708610534668
2012-03-14,14.233316421508789
2012-03-15,14.365766525268555
2012-03-16,14.544065475463867
2012-03-19,14.808965682983398
2012-03-20,14.78349494934082
2012-03-21,15.0280179977417
2012-03-22,14.9719820022583
2012-03-23,15.247071266174316
2012-03-26,15.369333267211914
2012-03-27,15.486499786376953
2012-03-28,15.60876178741455
2012-03-29,16.153846740722656
2012-03-30,16.500255584716797
2012-04-02,16.45440673828125
2012-04-03,15.960265159606934
2012-04-04,15.649516105651855
2012-04-05,15.664798736572266
2012-04-09,15.51706600189209
2012-04-10,15.491594314575195
2012-04-11,15.853285789489746
2012-04-12,15.797248840332031
2012-04-13,15.56291389465332
2012-04-16,15.338767051696777
2012-04-17,15.440651893615723
2012-04-18,15.797248840332031
2012-04-19,15.761589050292969
2012-04-20,15.618950843811035
2012-04-23,15.415181159973145
2012-04-24,15.354049682617188
2012-04-25,15.664798736572266
2012-04-26,15.588384628295898
2012-04-27,15.542536735534668
2012-04-30,15.40499210357666
2012-05-01,15.827815055847168
2012-05-02,15.89404010772705
2012-05-03,15.54763126373291
2012-05-04,15.206316947937012
2012-05-07,15.129902839660645
2012-05-08,15.038207054138184
2012-05-09,15.124809265136719
2012-05-10,15.150279998779297
2012-05-11,15.191034317016602
2012-05-14,15.201223373413086
2012-05-15,15.236882209777832
2012-05-16,15.410086631774902
2012-05-17,15.196127891540527
2012-05-18,14.40652084350586
2012-05-21,15.068772315979004
2012-05-22,15.35914421081543
2012-05-23,14.992359161376953
2012-05-24,14.803872108459473
2012-05-25,14.926133155822754
2012-05-29,15.114620208740234
2012-05-30,14.793683052062988
2012-05-31,14.630666732788086
2012-06-01,14.116148948669434
2012-06-04,14.12124252319336
2012-06-05,14.462556838989258
2012-06-06,14.824249267578125
2012-06-07,14.707080841064453
2012-06-08,14.997452735900879
2012-06-11,14.472745895385742
2012-06-12,14.42180347442627
2012-06-13,14.136526107788086
2012-06-14,14.172184944152832
2012-06-15,14.34029483795166
2012-06-18,14.212939262390137
2012-06-19,14.707080841064453
2012-06-20,14.64085578918457
2012-06-21,14.43708610534668
2012-06-22,14.681610107421875
2012-06-25,14.493123054504395
2012-06-26,14.59500789642334
2012-06-27,14.701987266540527
2012-06-28,14.645950317382812
2012-06-29,15.033112525939941
2012-07-02,15.338767051696777
2012-07-03,15.42027473449707
2012-07-05,15.323484420776367
2012-07-06,15.140091896057129
2012-07-09,14.900662422180176
2012-07-10,14.64085578918457
2012-07-11,14.67142105102539
2012-07-12,14.666327476501465
2012-07-13,14.788588523864746
2012-07-16,14.645950317382812
2012-07-17,14.569536209106445
2012-07-18,14.620478630065918
2012-07-19,14.5338773727417
2012-07-20,14.661232948303223
2012-07-23,14.569536209106445
2012-07-24,14.513500213623047
2012-07-25,14.396331787109375
2012-07-26,14.330106735229492
2012-07-27,14.615385055541992
2012-07-30,14.345390319824219
2012-07-31,14.218033790588379
2012-08-01,13.443709373474121
2012-08-02,13.377483367919922
2012-08-03,13.76464557647705
2012-08-06,14.141619682312012
2012-08-07,14.34029483795166
2012-08-08,14.207844734191895
2012-08-09,14.284258842468262
2012-08-10,14.462556838989258
2012-08-13,14.197656631469727
2012-08-14,13.958227157592773
2012-08-15,14.15180778503418
2012-08-16,14.630666732788086
2012-08-17,14.763117790222168
2012-08-20,14.849720001220703
2012-08-21,14.81406021118164
2012-08-22,14.773305892944336
2012-08-23,14.859908103942871
2012-08-24,14.778400421142578
2012-08-27,14.52878189086914
2012-08-28,14.488028526306152
2012-08-29,14.701987266540527
2012-08-30,14.574630737304688
2012-08-31,14.584818840026855
2012-09-04,14.630666732788086
2012-09-05,14.146714210510254
2012-09-06,14.40652084350586
2012-09-07,14.5338773727417
2012-09-10,14.15180778503418
2012-09-11,14.070301055908203
2012-09-12,14.207844734191895
2012-09-13,14.345390319824219
2012-09-14,14.42180347442627
2012-09-17,14.17728042602539
2012-09-18,14.146714210510254
2012-09-19,14.075394630432129
2012-09-20,13.9072847366333
2012-09-21,14.029546737670898
2012-09-24,14.161996841430664
2012-09-25,13.881814002990723
2012-09-26,13.601630210876465
2012-09-27,13.825777053833008
2012-09-28,13.978604316711426
2012-10-01,14.004075050354004
2012-10-02,14.019357681274414
2012-10-03,14.009169578552246
2012-10-04,14.26388168334961
2012-10-05,14.131430625915527
2012-10-08,14.100866317749023
2012-10-09,14.039734840393066
2012-10-10,13.968416213989258
2012-10-11,14.014264106750488
2012-10-12,13.922567367553711
2012-10-15,14.009169578552246
2012-10-16,14.207844734191895
2012-10-17,14.004075050354004
2012-10-18,13.968416213989258
2012-10-19,13.795210838317871
2012-10-22,13.678044319152832
2012-10-23,13.581253051757812
2012-10-24,13.550687789916992
2012-10-25,13.586346626281738
2012-10-26,13.57615852355957
2012-10-31,13.89200210571289
2012-11-01,13.728985786437988
2012-11-02,13.728985786437988
2012-11-05,13.504839897155762
2012-11-06,13.774833679199219
2012-11-07,13.4691801071167
2012-11-08,13.56087589263916
2012-11-09,13.67294979095459
2012-11-12,13.433520317077637
2012-11-13,13.168619155883789
2012-11-14,12.888436317443848
2012-11-15,12.801834106445312
2012-11-16,12.740702629089355
2012-11-19,13.107488632202148
2012-11-20,12.990321159362793
2012-11-21,13.188996315002441
2012-11-23,13.265410423278809
2012-11-26,13.306163787841797
2012-11-27,13.56087589263916
2012-11-28,13.897095680236816
2012-11-29,14.014264106750488
2012-11-30,14.146714210510254
2012-12-03,14.070301055908203
2012-12-04,14.126337051391602
2012-12-05,13.820682525634766
2012-12-06,13.98879337310791
2012-12-07,13.948039054870605
2012-12-10,13.927661895751953
2012-12-11,14.146714210510254
2012-12-12,14.141619682312012
2012-12-13,14.060111999511719
2012-12-14,14.029546737670898
2012-12-17,14.319917678833008
2012-12-18,14.52878189086914
2012-12-19,14.742740631103516
2012-12-20,14.666327476501465
2012-12-21,15.033112525939941
2012-12-24,14.839530944824219
2012-12-26,14.803872108459473
2012-12-27,14.64085578918457
2012-12-28,14.808965682983398
2012-12-31,14.95669937133789
2013-01-02,15.430463790893555
2013-01-03,15.542536735534668
2013-01-04,15.37442684173584
2013-01-07,15.369333267211914
2013-01-08,15.206316947937012
2013-01-09,15.685175895690918
2013-01-10,15.82271957397461
2013-01-11,16.04686737060547
2013-01-14,17.23382568359375
2013-01-15,17.193071365356445
2013-01-16,17.284767150878906
2013-01-17,17.5292911529541
2013-01-18,17.885889053344727
2013-01-22,17.5292911529541
2013-01-23,17.137035369873047
2013-01-24,17.14722442626953
2013-01-25,17.218542098999023
2013-01-28,17.43759536743164
2013-01-29,17.279674530029297
2013-01-30,17.157411575317383
2013-01-31,17.218542098999023
2013-02-01,17.626083374023438
2013-02-04,17.305145263671875
2013-02-05,17.34589958190918
2013-02-06,17.396841049194336
2013-02-07,17.396841049194336
2013-02-08,17.361181259155273
2013-02-11,17.478349685668945
2013-02-12,17.447784423828125
2013-02-13,17.677024841308594
2013-02-14,17.457971572875977
2013-02-15,17.478349685668945
2013-02-19,17.57513999938965
2013-02-20,17.570045471191406
2013-02-21,17.58023452758789
2013-02-22,17.72796630859375
2013-02-25,17.422313690185547
2013-02-26,17.305145263671875
2013-02-27,17.412124633789062
2013-02-28,17.40703010559082
2013-03-01,17.447784423828125
2013-03-04,17.799287796020508
2013-03-05,17.95211410522461
2013-03-06,17.901172637939453
2013-03-07,17.885889053344727
2013-03-08,17.967397689819336
2013-03-11,18.27305030822754
2013-03-12,17.977584838867188
2013-03-13,17.880794525146484
2013-03-14,18.160978317260742
2013-03-15,18.008150100708008
2013-03-18,17.92664337158203
2013-03-19,17.8145694732666
2013-03-20,17.92664337158203
2013-03-21,17.789098739624023
2013-03-22,17.87060546875
2013-03-25,17.789098739624023
2013-03-26,17.855323791503906
2013-03-27,17.743249893188477
2013-03-28,18.61945915222168
2013-04-01,18.283239364624023
2013-04-02,18.115129470825195
2013-04-03,17.875699996948242
2013-04-04,18.008150100708008
2013-04-05,17.72287368774414
2013-04-08,17.585329055786133
2013-04-09,17.61079978942871
2013-04-10,17.901172637939453
2013-04-11,17.524198532104492
2013-04-12,17.5292911529541
2013-04-15,17.075904846191406
2013-04-16,17.559856414794922
2013-04-17,17.040245056152344
2013-04-18,16.80081558227539
2013-04-19,16.693836212158203
2013-04-22,16.698930740356445
2013-04-23,16.872133255004883
2013-04-24,16.77025032043457
2013-04-25,17.00458526611328
2013-04-26,16.663270950317383
2013-04-29,16.739683151245117
2013-04-30,16.83138084411621
2013-05-01,16.6530818939209
2013-05-02,16.882322311401367
2013-05-03,17.244014739990234
2013-05-06,17.244014739990234
2013-05-07,17.40703010559082
2013-05-08,17.600610733032227
2013-05-09,17.3204288482666
2013-05-10,17.682119369506836
2013-05-13,17.412124633789062
2013-05-14,17.544574737548828
2013-05-15,17.554763793945312
2013-05-16,17.799287796020508
2013-05-17,17.885889053344727
2013-05-20,17.77890968322754
2013-05-21,17.712684631347656
2013-05-22,17.218542098999023
2013-05-23,17.17778968811035
2013-05-24,17.25420379638672
2013-05-28,17.340805053710938
2013-05-29,17.162506103515625
2013-05-30,17.3204288482666
2013-05-31,17.101375579833984
2013-06-03,17.32552146911621
2013-06-04,17.46816062927246
2013-06-05,17.310239791870117
2013-06-06,17.941925048828125
2013-06-07,18.023433685302734
2013-06-10,17.86551284790039
2013-06-11,17.54966926574707
2013-06-12,17.31533432006836
2013-06-13,17.585329055786133
2013-06-14,17.31533432006836
2013-06-17,17.340805053710938
2013-06-18,17.539480209350586
2013-06-19,17.422313690185547
2013-06-20,17.284767150878906
2013-06-21,17.75343894958496
2013-06-24,17.193071365356445
2013-06-25,17.417219161987305
2013-06-26,17.5292911529541
2013-06-27,18.064186096191406
2013-06-28,18.06928253173828
2013-07-01,18.048904418945312
2013-07-02,17.646459579467773
2013-07-03,17.78400421142578
2013-07-05,18.089658737182617
2013-07-08,18.35455894470215
2013-07-09,18.512481689453125
2013-07-10,18.349464416503906
2013-07-11,18.537952423095703
2013-07-12,18.553234100341797
2013-07-15,18.711156845092773
2013-07-16,18.741722106933594
2013-07-17,18.634742736816406
2013-07-18,18.695873260498047
2013-07-19,18.553234100341797
2013-07-22,18.38512420654297
2013-07-23,18.5939884185791
2013-07-24,18.543046951293945
2013-07-25,18.5939884185791
2013-07-26,18.537952423095703
2013-07-29,18.303617477416992
2013-07-30,18.344371795654297
2013-07-31,18.227203369140625
2013-08-01,18.323993682861328
2013-08-02,18.39021873474121
2013-08-05,18.339277267456055
2013-08-06,18.222108840942383
2013-08-07,17.992868423461914
2013-08-08,18.288333892822266
2013-08-09,17.962303161621094
2013-08-12,18.160978317260742
2013-08-13,18.568517684936523
2013-08-14,18.166072845458984
2013-08-15,17.58023452758789
2013-08-16,17.35099220275879
2013-08-19,17.259296417236328
2013-08-20,17.49363136291504
2013-08-21,17.391746520996094
2013-08-22,17.58023452758789
2013-08-23,17.7177791595459
2013-08-26,17.457971572875977
2013-08-27,17.131940841674805
2013-08-28,16.912887573242188
2013-08-29,17.279674530029297
2013-08-30,16.88741683959961
2013-09-03,16.82628631591797
2013-09-04,18.084564208984375
2013-09-05,18.323993682861328
2013-09-06,18.35965347290039
2013-09-09,18.374935150146484
2013-09-10,18.79266357421875
2013-09-11,18.945491790771484
2013-09-12,19.072847366333008
2013-09-13,19.246051788330078
2013-09-16,19.057565689086914
