Date,CAT
2010-06-29,41.487937927246094
2010-06-30,40.95611572265625
2010-07-01,40.887943267822266
2010-07-02,40.349308013916016
2010-07-06,40.778839111328125
2010-07-07,42.39473342895508
2010-07-08,43.06972122192383
2010-07-09,44.126529693603516
2010-07-12,43.826507568359375
2010-07-13,45.5378532409668
2010-07-14,45.476497650146484
2010-07-15,45.346954345703125
2010-07-16,43.885047912597656
2010-07-19,44.47529220581055
2010-07-20,45.59404373168945
2010-07-21,45.896026611328125
2010-07-22,46.67161560058594
2010-07-23,47.570709228515625
2010-07-26,48.03743362426758
2010-07-27,47.48148727416992
2010-07-28,47.852115631103516
2010-07-29,47.63249588012695
2010-07-30,47.87270736694336
2010-08-02,48.76495361328125
2010-08-03,48.29825973510742
2010-08-04,48.813011169433594
2010-08-05,49.389530181884766
2010-08-06,49.11500930786133
2010-08-09,49.465030670166016
2010-08-10,49.0189094543457
2010-08-11,47.158912658691406
2010-08-12,46.32841873168945
2010-08-13,46.67847442626953
2010-08-16,47.007911682128906
2010-08-17,47.8658447265625
2010-08-18,47.87270736694336
2010-08-19,47.556976318359375
2010-08-20,47.26185989379883
2010-08-23,45.87546157836914
2010-08-24,44.640018463134766
2010-08-25,44.40665817260742
2010-08-26,43.89189529418945
2010-08-27,45.23027420043945
2010-08-30,44.24878692626953
2010-08-31,44.72237777709961
2010-09-01,46.78143310546875
2010-09-02,47.04224395751953
2010-09-03,48.09919357299805
2010-09-07,47.838375091552734
2010-09-08,48.55219268798828
2010-09-09,48.483558654785156
2010-09-10,48.909095764160156
2010-09-13,49.58171844482422
2010-09-14,49.30031967163086
2010-09-15,49.506229400634766
2010-09-16,49.4169807434082
2010-09-17,50.22686767578125
2010-09-20,51.304447174072266
2010-09-21,52.430057525634766
2010-09-22,52.28591537475586
2010-09-23,52.3408203125
2010-09-24,54.72246170043945
2010-09-27,54.592041015625
2010-09-28,54.681278228759766
2010-09-29,54.9008903503418
2010-09-30,54.001800537109375
2010-10-01,53.686073303222656
2010-10-04,53.0340461730957
2010-10-05,54.49595642089844
2010-10-06,54.27632141113281
2010-10-07,54.04297637939453
2010-10-08,55.161712646484375
2010-10-11,54.89402389526367
2010-10-12,54.45476150512695
2010-10-13,55.10682678222656
2010-10-14,54.84599304199219
2010-10-15,54.73617172241211
2010-10-18,55.0724983215332
2010-10-19,53.91258239746094
2010-10-20,55.12741470336914
2010-10-21,54.44416046142578
2010-10-22,54.05771255493164
2010-10-25,54.554595947265625
2010-10-26,54.27854919433594
2010-10-27,53.98178482055664
2010-10-28,53.65050506591797
2010-10-29,54.244022369384766
2010-11-01,54.70641326904297
2010-11-02,55.03768539428711
2010-11-03,55.127410888671875
2010-11-04,57.40480041503906
2010-11-05,57.653263092041016
2010-11-08,57.36343002319336
2010-11-09,56.52836227416992
2010-11-10,56.90792465209961
2010-11-11,56.89412307739258
2010-11-12,55.927947998046875
2010-11-15,56.46623611450195
2010-11-16,55.46556091308594
2010-11-17,56.017677307128906
2010-11-18,57.35651397705078
2010-11-19,57.95000457763672
2010-11-22,57.970726013183594
2010-11-23,57.02522277832031
2010-11-24,58.446922302246094
2010-11-26,58.0604362487793
2010-11-29,57.742984771728516
2010-11-30,58.384796142578125
2010-12-01,60.35165786743164
2010-12-02,61.15911102294922
2010-12-03,61.68360137939453
2010-12-06,61.55936813354492
2010-12-07,62.353031158447266
2010-12-08,61.849239349365234
2010-12-09,61.88374328613281
2010-12-10,62.070091247558594
2010-12-13,63.23638153076172
2010-12-14,63.55388259887695
2010-12-15,64.26466369628906
2010-12-16,64.31991577148438
2010-12-17,63.89891052246094
2010-12-20,64.38893127441406
2010-12-21,65.3067855834961
2010-12-22,65.2653579711914
2010-12-23,65.18257904052734
2010-12-27,64.9203109741211
2010-12-28,64.65806579589844
2010-12-29,64.72016143798828
2010-12-30,64.78227996826172
2010-12-31,64.63738250732422
2011-01-03,64.97550964355469
2011-01-04,64.6718521118164
2011-01-05,65.23087310791016
2011-01-06,64.5545425415039
2011-01-07,64.68568420410156
2011-01-10,64.45104217529297
2011-01-11,64.83747100830078
2011-01-12,64.52005004882812
2011-01-13,64.96859741210938
2011-01-14,64.87891387939453
2011-01-18,66.7232666015625
2011-01-19,66.24483489990234
2011-01-20,64.90663146972656
2011-01-21,64.31034851074219
2011-01-24,65.57225799560547
2011-01-25,65.4474868774414
2011-01-26,66.39044952392578
2011-01-27,67.00064849853516
2011-01-28,66.34191131591797
2011-01-31,67.26408386230469
2011-02-01,67.95748138427734
2011-02-02,68.70632934570312
2011-02-03,68.59539031982422
2011-02-04,69.05299377441406
2011-02-07,69.66316223144531
2011-02-08,69.76026916503906
2011-02-09,69.1916732788086
2011-02-10,69.75331115722656
2011-02-11,71.79183959960938
2011-02-14,71.5976791381836
2011-02-15,71.41739654541016
2011-02-16,71.79875183105469
2011-02-17,71.66703033447266
2011-02-18,73.40045166015625
2011-02-22,70.73097229003906
2011-02-23,69.35115051269531
2011-02-24,69.7325210571289
2011-02-25,70.72402954101562
2011-02-28,71.3688735961914
2011-03-01,69.24019622802734
2011-03-02,70.0098648071289
2011-03-03,72.28412628173828
2011-03-04,71.44515228271484
2011-03-07,70.8141860961914
2011-03-08,72.2009048461914
2011-03-09,70.9736328125
2011-03-10,68.220947265625
2011-03-11,69.35115051269531
2011-03-14,70.79337310791016
2011-03-15,69.85730743408203
2011-03-16,69.61461639404297
2011-03-17,71.50059509277344
2011-03-18,72.84574890136719
2011-03-21,74.60000610351562
2011-03-22,74.04528045654297
2011-03-23,74.0245132446289
2011-03-24,75.14083099365234
2011-03-25,75.64006042480469
2011-03-28,75.85498809814453
2011-03-29,76.64544677734375
2011-03-30,77.33190155029297
2011-03-31,77.20707702636719
2011-04-01,78.4343490600586
2011-04-04,78.61460876464844
2011-04-05,77.87269592285156
2011-04-06,76.96439361572266
2011-04-07,76.16703796386719
2011-04-08,76.1462173461914
2011-04-11,75.62620544433594
2011-04-12,73.89273071289062
2011-04-13,74.62774658203125
2011-04-14,74.59306335449219
2011-04-15,74.33650970458984
2011-04-18,72.04143524169922
2011-04-19,73.56687927246094
2011-04-20,75.39105987548828
2011-04-21,76.18484497070312
2011-04-25,75.78792572021484
2011-04-26,77.93938446044922
2011-04-27,78.40587615966797
2011-04-28,78.42675018310547
2011-04-29,80.35540771484375
2011-05-02,79.63131713867188
2011-05-03,78.86539459228516
2011-05-04,77.12474822998047
2011-05-05,76.16390228271484
2011-05-06,76.8253402709961
2011-05-09,77.74443054199219
2011-05-10,78.5869140625
2011-05-11,76.57469940185547
2011-05-12,75.63477325439453
2011-05-13,74.03337097167969
2011-05-16,73.86624908447266
2011-05-17,71.07424926757812
2011-05-18,73.28140258789062
2011-05-19,73.31622314453125
2011-05-20,72.6408462524414
2011-05-23,70.94197082519531
2011-05-24,70.70523834228516
2011-05-25,71.88888549804688
2011-05-26,72.54337310791016
2011-05-27,72.82881927490234
2011-05-31,73.66435241699219
2011-06-01,70.48939514160156
2011-06-02,71.15084838867188
2011-06-03,70.39192199707031
2011-06-06,69.52857208251953
2011-06-07,69.54249572753906
2011-06-08,68.2613754272461
2011-06-09,69.11080932617188
2011-06-10,67.39103698730469
2011-06-13,66.45108032226562
2011-06-14,68.13607788085938
2011-06-15,66.59729766845703
2011-06-16,66.46500396728516
2011-06-17,66.80614471435547
2011-06-20,68.35881805419922
2011-06-21,70.59382629394531
2011-06-22,69.73048400878906
2011-06-23,70.00899505615234
2011-06-24,69.63301086425781
2011-06-27,70.18303680419922
2011-06-28,72.29966735839844
2011-06-29,71.96546173095703
2011-06-30,74.12387084960938
2011-07-01,75.6278076171875
2011-07-05,75.49551391601562
2011-07-06,76.64433288574219
2011-07-07,77.72354125976562
2011-07-08,76.87409210205078
2011-07-11,75.3075180053711
2011-07-12,74.45111846923828
2011-07-13,75.64170837402344
2011-07-14,74.9037094116211
2011-07-15,76.14301300048828
2011-07-18,75.37393188476562
2011-07-19,76.66044616699219
2011-07-20,77.12891387939453
2011-07-21,78.03086853027344
2011-07-22,73.52103424072266
2011-07-25,73.87760925292969
2011-07-26,73.55598449707031
2011-07-27,70.8570556640625
2011-07-28,69.66839599609375
2011-07-29,69.0740966796875
2011-08-01,70.42354583740234
2011-08-02,67.9483642578125
2011-08-03,67.319091796875
2011-08-04,62.61347961425781
2011-08-05,63.62033462524414
2011-08-08,57.75404357910156
2011-08-09,61.1661491394043
2011-08-10,58.39031982421875
2011-08-11,61.00532531738281
2011-08-12,62.795284271240234
2011-08-15,63.88603591918945
2011-08-16,62.47365188598633
2011-08-17,61.27803039550781
2011-08-18,58.26445007324219
2011-08-19,55.915138244628906
2011-08-22,55.85921096801758
2011-08-23,58.019744873046875
2011-08-24,59.71181106567383
2011-08-25,58.208518981933594
2011-08-26,59.54399490356445
2011-08-29,61.63460922241211
2011-08-30,62.80925750732422
2011-08-31,63.62732696533203
2011-09-01,61.914283752441406
2011-09-02,59.69781494140625
2011-09-06,59.92156219482422
2011-09-07,62.012203216552734
2011-09-08,60.85847854614258
2011-09-09,58.704959869384766
2011-09-12,58.642051696777344
2011-09-13,59.44608688354492
2011-09-14,59.74675369262695
2011-09-15,60.55082321166992
2011-09-16,60.061397552490234
2011-09-19,59.15242004394531
2011-09-20,58.495201110839844
2011-09-21,55.488624572753906
2011-09-22,51.670963287353516
2011-09-23,51.64301681518555
2011-09-26,53.7336311340332
2011-09-27,54.30696487426758
2011-09-28,52.49603271484375
2011-09-29,52.71278381347656
2011-09-30,51.629032135009766
2011-10-03,49.328651428222656
2011-10-04,50.72008514404297
2011-10-05,51.92268753051758
2011-10-06,53.90144348144531
2011-10-07,52.80368423461914
2011-10-10,55.32780838012695
2011-10-11,56.3975944519043
2011-10-12,57.12474060058594
2011-10-13,56.942962646484375
2011-10-14,58.795833587646484
2011-10-17,56.99888610839844
2011-10-18,59.236328125
2011-10-19,58.4252815246582
2011-10-20,59.24083709716797
2011-10-21,61.441444396972656
2011-10-24,64.52090454101562
2011-10-25,63.19911193847656
2011-10-26,64.38028717041016
2011-10-27,67.7269058227539
2011-10-28,68.09252166748047
2011-10-31,66.41216278076172
2011-11-01,64.42249298095703
2011-11-02,66.04653930664062
2011-11-03,67.49492645263672
2011-11-04,67.31206512451172
2011-11-07,66.79180145263672
2011-11-08,67.41754150390625
2011-11-09,64.42948913574219
2011-11-10,64.8232192993164
2011-11-11,67.58629608154297
2011-11-14,67.8675308227539
2011-11-15,68.24717712402344
2011-11-16,67.3191146850586
2011-11-17,65.95516967773438
2011-11-18,66.03954315185547
2011-11-21,64.06388854980469
2011-11-22,63.26943588256836
2011-11-23,61.70159149169922
2011-11-25,60.97038650512695
2011-11-28,64.3170166015625
2011-11-29,63.65612030029297
2011-11-30,68.81666564941406
2011-12-01,68.0713882446289
2011-12-02,67.69878387451172
2011-12-05,68.09252166748047
2011-12-06,67.4667739868164
2011-12-07,66.71449279785156
2011-12-08,65.32943725585938
2011-12-09,67.47378540039062
2011-12-12,65.5544204711914
2011-12-13,63.96546936035156
2011-12-14,61.167232513427734
2011-12-15,61.65941619873047
2011-12-16,61.307865142822266
2011-12-19,61.343021392822266
2011-12-20,64.49279022216797
2011-12-21,64.42249298095703
2011-12-22,64.54901885986328
2011-12-23,64.8583755493164
2011-12-27,64.36621856689453
2011-12-28,62.833526611328125
2011-12-29,63.68423080444336
2011-12-30,63.69829177856445
2012-01-03,66.07469940185547
2012-01-04,66.68634796142578
2012-01-05,67.15740966796875
2012-01-06,67.326171875
2012-01-09,68.26827239990234
2012-01-10,70.27903747558594
2012-01-11,70.05404663085938
2012-01-12,71.67113494873047
2012-01-13,72.05079650878906
2012-01-17,72.67652893066406
2012-01-18,73.62991333007812
2012-01-19,74.68216705322266
2012-01-20,74.60450744628906
2012-01-23,75.12005615234375
2012-01-24,75.06353759765625
2012-01-25,77.01271057128906
2012-01-26,78.60871124267578
2012-01-27,78.58753967285156
2012-01-30,77.97315979003906
2012-01-31,77.06211853027344
2012-02-01,78.05081176757812
2012-02-02,77.91661834716797
2012-02-03,80.46607971191406
2012-02-06,80.35307312011719
2012-02-07,80.374267578125
2012-02-08,80.53670501708984
2012-02-09,79.68218231201172
2012-02-10,78.91944122314453
2012-02-13,80.29657745361328
2012-02-14,80.82624053955078
2012-02-15,79.47032165527344
2012-02-16,80.48019409179688
2012-02-17,80.47313690185547
2012-02-21,81.21466827392578
2012-02-22,81.78668975830078
2012-02-23,82.0621337890625
2012-02-24,81.92090606689453
2012-02-27,81.6595687866211
2012-02-28,81.75137329101562
2012-02-29,80.65674591064453
2012-03-01,80.07765197753906
2012-03-02,79.44205474853516
2012-03-05,77.74716186523438
2012-03-06,74.80928039550781
2012-03-07,76.46887969970703
2012-03-08,77.88134002685547
2012-03-09,77.83895111083984
2012-03-12,76.93498229980469
2012-03-13,80.01409149169922
2012-03-14,79.28671264648438
2012-03-15,80.12000274658203
2012-03-16,80.21186065673828
2012-03-19,80.31778717041016
2012-03-20,78.22032928466797
2012-03-21,76.97737884521484
2012-03-22,75.1623764038086
2012-03-23,76.15108489990234
2012-03-26,76.80081939697266
2012-03-27,76.31352233886719
2012-03-28,73.62991333007812
2012-03-29,74.87284851074219
2012-03-30,75.22594451904297
2012-04-02,75.74150085449219
2012-04-03,75.00702667236328
2012-04-04,75.04234313964844
2012-04-05,74.76691436767578
2012-04-09,73.14265441894531
2012-04-10,70.92510986328125
2012-04-11,71.85733032226562
2012-04-12,75.16947937011719
2012-04-13,74.78103637695312
2012-04-16,75.38134002685547
2012-04-17,76.56072998046875
2012-04-18,77.12569427490234
2012-04-19,76.13986206054688
2012-04-20,76.40228271484375
2012-04-23,75.81366729736328
2012-04-24,76.8774642944336
2012-04-25,73.35983276367188
2012-04-26,74.03355407714844
2012-04-27,74.15412902832031
2012-04-30,72.88463592529297
2012-05-01,72.41658020019531
2012-05-02,72.78539276123047
2012-05-03,71.39534759521484
2012-05-04,69.81378936767578
2012-05-07,68.92732238769531
2012-05-08,68.43087005615234
2012-05-09,68.07625579833984
2012-05-10,67.68618774414062
2012-05-11,67.72876739501953
2012-05-14,66.38127136230469
2012-05-15,65.72879791259766
2012-05-16,65.14728546142578
2012-05-17,62.26791000366211
2012-05-18,62.891998291015625
2012-05-21,65.23236083984375
2012-05-22,64.88488006591797
2012-05-23,65.5798568725586
2012-05-24,64.835205078125
2012-05-25,63.7856330871582
2012-05-29,65.61532592773438
2012-05-30,63.9557991027832
2012-05-31,62.140254974365234
2012-06-01,60.650909423828125
2012-06-04,59.04813766479492
2012-06-05,59.32474136352539
2012-06-06,61.45943069458008
2012-06-07,61.799827575683594
2012-06-08,62.12607192993164
2012-06-11,60.41688537597656
2012-06-12,61.73601531982422
2012-06-13,60.48783493041992
2012-06-14,60.913360595703125
2012-06-15,61.6508903503418
2012-06-18,61.51615524291992
2012-06-19,63.005470275878906
2012-06-20,61.821109771728516
2012-06-21,60.2679328918457
2012-06-22,60.25376892089844
2012-06-25,58.785736083984375
2012-06-26,58.67225646972656
2012-06-27,58.33184051513672
2012-06-28,58.6013298034668
2012-06-29,60.21830749511719
2012-07-02,59.34601593017578
2012-07-03,61.31759262084961
2012-07-05,61.551597595214844
2012-07-06,60.00554275512695
2012-07-09,58.96304702758789
2012-07-10,56.9276123046875
2012-07-11,56.551719665527344
2012-07-12,56.48082733154297
2012-07-13,58.20418167114258
2012-07-16,57.55173110961914
2012-07-17,58.09074401855469
2012-07-18,58.89720153808594
2012-07-19,58.975730895996094
2012-07-20,57.77668762207031
2012-07-23,58.22632598876953
2012-07-24,58.119266510009766
2012-07-25,58.954322814941406
2012-07-26,59.45395278930664
2012-07-27,61.495243072509766
2012-07-30,61.159759521484375
2012-07-31,60.10344314575195
2012-08-01,58.99000930786133
2012-08-02,59.32546615600586
2012-08-03,60.68156051635742
2012-08-06,61.63081741333008
2012-08-07,62.251766204833984
2012-08-08,62.251766204833984
2012-08-09,63.093971252441406
2012-08-10,63.47938919067383
2012-08-13,63.24384307861328
2012-08-14,62.71570587158203
2012-08-15,62.5301399230957
2012-08-16,63.22956466674805
2012-08-17,64.24307250976562
2012-08-20,64.55000305175781
2012-08-21,64.44293975830078
2012-08-22,63.32236862182617
2012-08-23,62.54439926147461
2012-08-24,62.430213928222656
2012-08-27,61.83066940307617
2012-08-28,61.388153076171875
2012-08-29,61.44526672363281
2012-08-30,60.28899002075195
2012-08-31,60.90283966064453
2012-09-04,58.99715805053711
2012-09-05,59.0613899230957
2012-09-06,60.51740264892578
2012-09-07,62.8798713684082
2012-09-10,62.16612243652344
2012-09-11,63.23672103881836
2012-09-12,63.6078987121582
2012-09-13,64.72129821777344
2012-09-14,66.49844360351562
2012-09-17,65.65628814697266
2012-09-18,66.42709350585938
2012-09-19,67.04805755615234
2012-09-20,66.04883575439453
2012-09-21,65.46356964111328
2012-09-24,64.8569107055664
2012-09-25,62.10187530517578
2012-09-26,62.05908203125
2012-09-27,62.037681579589844
2012-09-28,61.40958023071289
2012-10-01,61.002716064453125
2012-10-02,61.002716064453125
2012-10-03,60.86711120605469
2012-10-04,61.352481842041016
2012-10-05,60.974220275878906
2012-10-08,60.9813117980957
2012-10-09,60.48883819580078
2012-10-10,59.35401916503906
2012-10-11,59.132747650146484
2012-10-12,59.1113395690918
2012-10-15,59.10419464111328
2012-10-16,60.63873291015625
2012-10-17,61.83066940307617
2012-10-18,62.19685363769531
2012-10-19,60.21507263183594
2012-10-22,61.09108352661133
2012-10-23,60.01402282714844
2012-10-24,59.4036865234375
2012-10-25,59.978118896484375
2012-10-26,60.49512481689453
2012-10-31,60.89720153808594
2012-11-01,62.93645477294922
2012-11-02,61.60090637207031
2012-11-05,62.304569244384766
2012-11-06,63.2452392578125
2012-11-07,61.048004150390625
2012-11-08,60.071468353271484
2012-11-09,60.99772262573242
2012-11-12,61.16290283203125
2012-11-13,59.78425216674805
2012-11-14,58.23326873779297
2012-11-15,58.376888275146484
2012-11-16,58.82927322387695
2012-11-19,60.0427360534668
2012-11-20,59.834510803222656
2012-11-21,59.633453369140625
2012-11-23,60.43047332763672
2012-11-26,60.78234100341797
2012-11-27,60.322776794433594
2012-11-28,60.990570068359375
2012-11-29,61.93119430541992
2012-11-30,61.205989837646484
2012-12-03,60.66743087768555
2012-12-04,60.43047332763672
2012-12-05,61.78759002685547
2012-12-06,61.715797424316406
2012-12-07,62.4625244140625
2012-12-10,62.63487243652344
2012-12-11,62.7066650390625
2012-12-12,63.15185546875
2012-12-13,63.446258544921875
2012-12-14,63.905826568603516
2012-12-17,64.36537170410156
2012-12-18,65.17675018310547
2012-12-19,65.19109344482422
2012-12-20,64.63502502441406
2012-12-21,63.47954559326172
2012-12-24,63.176231384277344
2012-12-26,63.313446044921875
2012-12-27,63.306236267089844
2012-12-28,62.69237518310547
2012-12-31,64.71446228027344
2013-01-02,67.52377319335938
2013-01-03,68.17369842529297
2013-01-04,68.54925537109375
2013-01-07,68.75865936279297
2013-01-08,67.88483428955078
2013-01-09,68.20259094238281
2013-01-10,68.66477966308594
2013-01-11,68.7442398071289
2013-01-14,68.33979034423828
2013-01-15,69.09088897705078
2013-01-16,68.7442398071289
2013-01-17,69.11253356933594
2013-01-18,70.4991455078125
2013-01-22,70.57132720947266
2013-01-23,69.94306945800781
2013-01-24,69.76250457763672
2013-01-25,69.02586364746094
2013-01-28,70.3763656616211
2013-01-29,71.20684051513672
2013-01-30,71.24297332763672
2013-01-31,71.05520629882812
2013-02-01,71.84959411621094
2013-02-04,70.9613265991211
2013-02-05,71.09131622314453
2013-02-06,70.55691528320312
2013-02-07,69.40865325927734
2013-02-08,69.94306945800781
2013-02-11,69.76250457763672
2013-02-12,70.21025085449219
2013-02-13,69.60360717773438
2013-02-14,69.37974548339844
2013-02-15,69.04754638671875
2013-02-19,69.04035186767578
2013-02-20,67.32154083251953
2013-02-21,66.10105895996094
2013-02-22,66.10828399658203
2013-02-25,64.38951873779297
2013-02-26,64.96000671386719
2013-02-27,66.62106323242188
2013-02-28,66.70770263671875
2013-03-01,65.97827911376953
2013-03-04,64.8155746459961
2013-03-05,65.14778137207031
2013-03-06,64.73615264892578
2013-03-07,64.74336242675781
2013-03-08,65.36444854736328
2013-03-11,65.8482894897461
2013-03-12,64.80836486816406
2013-03-13,64.47616577148438
2013-03-14,64.05729675292969
2013-03-15,64.15116119384766
2013-03-18,64.5339584350586
2013-03-19,63.74674606323242
2013-03-20,62.78623580932617
2013-03-21,62.70680236816406
2013-03-22,63.176231384277344
2013-03-25,62.569610595703125
2013-03-26,62.82960891723633
2013-03-27,62.75737762451172
2013-03-28,62.807899475097656
2013-04-01,61.84742736816406
2013-04-02,61.2985725402832
2013-04-03,60.74970245361328
2013-04-04,61.1180419921875
2013-04-05,61.096343994140625
2013-04-08,60.80024719238281
2013-04-09,62.03520202636719
2013-04-10,62.5190544128418
2013-04-11,61.89076232910156
2013-04-12,61.42132568359375
2013-04-15,59.41366195678711
2013-04-16,59.65922164916992
2013-04-17,58.83594512939453
2013-04-18,58.479793548583984
2013-04-19,58.45799255371094
2013-04-22,60.115142822265625
2013-04-23,61.12544250488281
2013-04-24,60.892845153808594
2013-04-25,61.423397064208984
2013-04-26,61.54695510864258
2013-04-29,61.63420104980469
2013-04-30,61.53971481323242
2013-05-01,60.38405990600586
2013-05-02,61.24171829223633
2013-05-03,63.21866226196289
2013-05-06,63.662010192871094
2013-05-07,65.2610092163086
2013-05-08,65.63896179199219
2013-05-09,65.37728118896484
2013-05-10,64.4106674194336
2013-05-13,64.01083374023438
2013-05-14,63.6329460144043
2013-05-15,63.23318862915039
2013-05-16,63.07329177856445
2013-05-17,63.720149993896484
2013-05-20,64.19987487792969
2013-05-21,64.0326919555664
2013-05-22,63.74195861816406
2013-05-23,63.196842193603516
2013-05-24,62.65898513793945
2013-05-28,62.64448547363281
2013-05-29,62.86250305175781
2013-05-30,62.804359436035156
2013-05-31,62.36100387573242
2013-06-03,62.600860595703125
2013-06-04,62.448219299316406
2013-06-05,61.35799026489258
2013-06-06,61.0527229309082
2013-06-07,61.52516555786133
2013-06-10,60.9073600769043
2013-06-11,60.70383071899414
2013-06-12,60.47853088378906
2013-06-13,61.88129806518555
2013-06-14,60.958251953125
2013-06-17,60.99456787109375
2013-06-18,61.45250701904297
2013-06-19,61.23442077636719
2013-06-20,60.47126007080078
2013-06-21,60.413124084472656
2013-06-24,59.25022506713867
2013-06-25,59.83893966674805
2013-06-26,59.671756744384766
2013-06-27,60.296836853027344
2013-06-28,59.955238342285156
2013-07-01,60.122406005859375
2013-07-02,59.94796371459961
2013-07-03,59.490055084228516
2013-07-05,59.70085906982422
2013-07-08,60.47126007080078
2013-07-09,62.0193977355957
2013-07-10,61.7504768371582
2013-07-11,63.0151481628418
2013-07-12,63.356754302978516
2013-07-15,63.52391815185547
2013-07-16,64.08358001708984
2013-07-17,62.99332809448242
2013-07-18,62.737159729003906
2013-07-19,62.68594741821289
2013-07-22,62.94209671020508
2013-07-23,62.59080505371094
2013-07-24,61.068477630615234
2013-07-25,60.11702346801758
2013-07-26,60.05849838256836
2013-07-29,60.76108169555664
2013-07-30,60.885498046875
2013-07-31,60.68057632446289
2013-08-01,61.80034255981445
2013-08-02,61.69789505004883
2013-08-05,61.156307220458984
2013-08-06,60.402469635009766
2013-08-07,60.32926940917969
2013-08-08,61.449058532714844
2013-08-09,61.85160827636719
2013-08-12,63.17631530761719
2013-08-13,63.35929489135742
2013-08-14,62.81037521362305
2013-08-15,62.83962631225586
2013-08-16,62.327335357666016
2013-08-19,61.62472152709961
2013-08-20,61.3758659362793
2013-08-21,60.702537536621094
2013-08-22,61.60276794433594
2013-08-23,61.3978385925293
2013-08-26,61.156307220458984
2013-08-27,60.526859283447266
2013-08-28,60.34391403198242
2013-08-29,60.402469635009766
2013-08-30,60.4097785949707
2013-09-03,60.38782501220703
2013-09-04,61.141685485839844
2013-09-05,60.70985794067383
2013-09-06,61.03190612792969
2013-09-09,62.642024993896484
2013-09-10,63.38853454589844
2013-09-11,63.76911544799805
2013-09-12,63.55687713623047
2013-09-13,63.68132781982422
2013-09-16,63.80573654174805
2013-09-17,63.72523498535156
