Date,WSR
2011-06-13,4.687736511230469
2011-06-14,4.695062160491943
2011-06-15,4.640127658843994
2011-06-16,4.687736511230469
2011-06-17,4.676750659942627
2011-06-20,4.669426918029785
2011-06-21,4.687736511230469
2011-06-22,4.70604944229126
2011-06-23,4.651115894317627
2011-06-24,4.669426918029785
2011-06-27,4.669426918029785
2011-06-28,4.669426918029785
2011-06-29,4.7044806480407715
2011-06-30,4.693408966064453
2011-07-01,4.71923828125
2011-07-05,4.7413787841796875
2011-07-06,4.829933166503906
2011-07-07,4.848382949829102
2011-07-08,4.837307453155518
2011-07-11,4.826241493225098
2011-07-12,4.826241493225098
2011-07-13,4.841001510620117
2011-07-14,4.8151726722717285
2011-07-15,4.84468936920166
2011-07-18,4.789345741271973
2011-07-19,4.852071285247803
2011-07-20,4.804103374481201
2011-07-21,4.888965129852295
2011-07-22,4.877902030944824
2011-07-25,4.774585247039795
2011-07-26,4.733998775482178
2011-07-27,4.711859703063965
2011-07-28,4.598477840423584
2011-07-29,4.683978080749512
2011-08-01,4.669106960296631
2011-08-02,4.631934642791748
2011-08-03,4.620782375335693
2011-08-04,4.505539417266846
2011-08-05,4.538997650146484
2011-08-08,4.1263628005981445
2011-08-09,4.256467342376709
2011-08-10,4.085470676422119
2011-08-11,4.226733684539795
2011-08-12,4.226733684539795
2011-08-15,4.382862567901611
2011-08-16,4.3308234214782715
2011-08-17,4.390301704406738
2011-08-18,4.289927959442139
2011-08-19,4.18212366104126
2011-08-22,4.133795738220215
2011-08-23,4.29364538192749
2011-08-24,4.319666385650635
2011-08-25,4.275059223175049
2011-08-26,4.3308234214782715
2011-08-29,4.375430583953857
2011-08-30,4.3548173904418945
2011-08-31,4.3173418045043945
2011-09-01,4.246135234832764
2011-09-02,4.186171531677246
2011-09-06,4.26487398147583
2011-09-07,4.313591957092285
2011-09-08,4.231146335601807
2011-09-09,4.17117977142334
2011-09-12,4.272369384765625
2011-09-13,4.384799957275391
2011-09-14,4.362313270568848
2011-09-15,4.381052017211914
2011-09-16,4.336081504821777
2011-09-19,4.30234956741333
2011-09-20,4.2386393547058105
2011-09-21,4.219900608062744
2011-09-22,4.167434215545654
2011-09-23,4.223649024963379
2011-09-26,4.223649024963379
2011-09-27,4.279865741729736
2011-09-28,4.157042026519775
2011-09-29,4.1948323249816895
2011-09-30,4.209949970245361
2011-10-03,3.9794211387634277
2011-10-04,4.0776777267456055
2011-10-05,4.153264999389648
2011-10-06,4.255300521850586
2011-10-07,4.228846073150635
2011-10-10,4.482049942016602
2011-10-11,4.440479278564453
2011-10-12,4.610536098480225
2011-10-13,4.451815128326416
2011-10-14,4.504721641540527
2011-10-17,4.383790016174316
2011-10-18,4.470707893371582
2011-10-19,4.395127773284912
2011-10-20,4.482049942016602
2011-10-21,4.489602565765381
2011-10-24,4.561409950256348
2011-10-25,4.519840240478516
2011-10-26,4.508503437042236
2011-10-27,4.534954071044922
2011-10-28,4.548290252685547
2011-10-31,4.456864356994629
2011-11-01,4.262589931488037
2011-11-02,4.380679607391357
2011-11-03,4.472102165222168
2011-11-04,4.445435523986816
2011-11-07,4.441626071929932
2011-11-08,4.49876594543457
2011-11-09,4.380679607391357
2011-11-10,4.555908203125
2011-11-11,4.555908203125
2011-11-14,4.525430679321289
2011-11-15,4.544480323791504
2011-11-16,4.514004230499268
2011-11-17,4.514004230499268
2011-11-18,4.525430679321289
2011-11-21,4.460672855377197
2011-11-22,4.483529090881348
2011-11-23,4.437819480895996
2011-11-25,4.437819480895996
2011-11-28,4.571142196655273
2011-11-29,4.469393253326416
2011-11-30,4.5884199142456055
2011-12-01,4.511627674102783
2011-12-02,4.534665584564209
2011-12-05,4.56154203414917
2011-12-06,4.542342662811279
2011-12-07,4.534665584564209
2011-12-08,4.507789134979248
2011-12-09,4.526987075805664
2011-12-12,4.446357250213623
2011-12-13,4.411796569824219
2011-12-14,4.400278091430664
2011-12-15,4.434834003448486
2011-12-16,4.5500264167785645
2011-12-19,4.4578728675842285
2011-12-20,4.5039496421813965
2011-12-21,4.534665584564209
2011-12-22,4.538506507873535
2011-12-23,4.680574417114258
2011-12-27,4.665215015411377
2011-12-28,4.481395244598389
2011-12-29,4.593622207641602
2011-12-30,4.605229377746582
2012-01-03,4.763899803161621
2012-01-04,4.732938289642334
2012-01-05,4.760030269622803
2012-01-06,4.763899803161621
2012-01-09,4.790990352630615
2012-01-10,4.80259895324707
2012-01-11,4.818077564239502
2012-01-12,4.868391513824463
2012-01-13,4.837426662445068
2012-01-17,4.837426662445068
2012-01-18,4.914827823638916
2012-01-19,4.876126289367676
2012-01-20,4.860645771026611
2012-01-23,4.872257709503174
2012-01-24,4.895476818084717
2012-01-25,4.914827823638916
2012-01-26,4.934179306030273
2012-01-27,4.9496564865112305
2012-01-30,4.9282121658325195
2012-01-31,4.963303565979004
2012-02-01,4.982798099517822
2012-02-02,4.971102237701416
2012-02-03,5.01008939743042
2012-02-06,5.006190776824951
2012-02-07,4.998393535614014
2012-02-08,5.0412821769714355
2012-02-09,5.017889976501465
2012-02-10,5.0412821769714355
2012-02-13,5.068573951721191
2012-02-14,4.998393535614014
2012-02-15,4.936009407043457
2012-02-16,4.971102237701416
2012-02-17,4.99059534072876
2012-02-21,5.052974700927734
2012-02-22,5.052974700927734
2012-02-23,5.107565402984619
2012-02-24,5.072471618652344
2012-02-27,5.095865249633789
2012-02-28,5.093902587890625
2012-02-29,5.082118988037109
2012-03-01,5.117464542388916
2012-03-02,5.019279479980469
2012-03-05,5.050697326660156
2012-03-06,4.976078987121582
2012-03-07,5.078193187713623
2012-03-08,5.097827434539795
2012-03-09,5.101755619049072
2012-03-12,5.0742645263671875
2012-03-13,5.164596080780029
2012-03-14,5.16066837310791
2012-03-15,5.093902587890625
2012-03-16,5.117464542388916
2012-03-19,5.156740188598633
2012-03-20,5.133179187774658
2012-03-21,5.117464542388916
2012-03-22,5.011425971984863
2012-03-23,5.078193187713623
2012-03-26,5.247069835662842
2012-03-27,5.235289096832275
2012-03-28,5.372751712799072
2012-03-29,5.267946243286133
2012-03-30,5.157208442687988
2012-04-02,5.263991355895996
2012-04-03,5.311451435089111
2012-04-04,5.287721157073975
2012-04-05,5.319355010986328
2012-04-09,5.240261554718018
2012-04-10,5.188846111297607
2012-04-11,5.220485687255859
2012-04-12,5.204666614532471
2012-04-13,5.184891223907471
2012-04-16,5.169071674346924
2012-04-17,5.165119171142578
2012-04-18,5.157208442687988
2012-04-19,5.1493000984191895
2012-04-20,5.1730265617370605
2012-04-23,5.082063674926758
2012-04-24,5.4024128913879395
2012-04-25,5.3312225341796875
2012-04-26,5.406370162963867
2012-04-27,5.511908054351807
2012-04-30,5.503942012786865
2012-05-01,5.3804826736450195
2012-05-02,5.324725151062012
2012-05-03,5.332690715789795
2012-05-04,5.2610039710998535
2012-05-07,5.2610039710998535
2012-05-08,5.3804826736450195
2012-05-09,5.328705310821533
2012-05-10,5.304812908172607
2012-05-11,5.3804826736450195
2012-05-14,5.253037929534912
2012-05-15,5.264985084533691
2012-05-16,5.221175670623779
2012-05-17,5.185335636138916
2012-05-18,5.018062591552734
2012-05-21,5.237107276916504
2012-05-22,5.189314842224121
2012-05-23,5.233123779296875
2012-05-24,5.249056339263916
2012-05-25,5.336670875549316
2012-05-29,5.320741653442383
2012-05-30,5.266594409942627
2012-05-31,5.134227275848389
2012-06-01,5.045981407165527
2012-06-04,5.005870342254639
2012-06-05,5.130213737487793
2012-06-06,5.166314125061035
2012-06-07,5.134227275848389
2012-06-08,5.214447498321533
2012-06-11,5.126201629638672
2012-06-12,5.246537208557129
2012-06-13,5.150267601013184
2012-06-14,5.250547409057617
2012-06-15,5.326760292053223
2012-06-18,5.330768585205078
2012-06-19,5.36285924911499
2012-06-20,5.35082483291626
2012-06-21,5.39093542098999
2012-06-22,5.410993576049805
2012-06-25,5.370876789093018
2012-06-26,5.338794708251953
2012-06-27,5.417569637298584
2012-06-28,5.45393180847168
2012-06-29,5.579168319702148
2012-07-02,5.615525245666504
2012-07-03,5.554927825927734
2012-07-05,5.538769245147705
2012-07-06,5.563011646270752
2012-07-09,5.546848773956299
2012-07-10,5.546848773956299
2012-07-11,5.4983696937561035
2012-07-12,5.538769245147705
2012-07-13,5.583207607269287
2012-07-16,5.514528274536133
2012-07-17,5.563011646270752
2012-07-18,5.5953264236450195
2012-07-19,5.542808532714844
2012-07-20,5.538769245147705
2012-07-23,5.534732341766357
2012-07-24,5.522607803344727
2012-07-25,5.554927825927734
2012-07-26,5.575128078460693
2012-07-27,5.646317481994629
2012-07-30,5.621910572052002
2012-07-31,5.552753448486328
2012-08-01,5.434782981872559
2012-08-02,5.552753448486328
2012-08-03,5.601572513580322
2012-08-06,5.589366912841797
2012-08-07,5.544618129730225
2012-08-08,5.569024562835693
2012-08-09,5.467327117919922
2012-08-10,5.385966777801514
2012-08-13,5.455122947692871
2012-08-14,5.39410400390625
2012-08-15,5.357489585876465
2012-08-16,5.414446830749512
2012-08-17,5.487669944763184
2012-08-20,5.426646709442139
2012-08-21,5.487669944763184
2012-08-22,5.426646709442139
2012-08-23,5.190706253051758
2012-08-24,5.2679972648620605
2012-08-27,5.2679972648620605
2012-08-28,5.272067070007324
2012-08-29,5.3232927322387695
2012-08-30,5.364272594451904
2012-08-31,5.384758472442627
2012-09-04,5.425739765167236
2012-09-05,5.417544364929199
2012-09-06,5.417544364929199
2012-09-07,5.388859748840332
2012-09-10,5.331486225128174
2012-09-11,5.364272594451904
2012-09-12,5.372466087341309
2012-09-13,5.425739765167236
2012-09-14,5.462619781494141
2012-09-17,5.409347057342529
2012-09-18,5.40115213394165
2012-09-19,5.425739765167236
2012-09-20,5.442134380340576
2012-09-21,5.519993782043457
2012-09-24,5.4954071044921875
2012-09-25,5.462619781494141
2012-09-26,5.43803596496582
2012-09-27,5.473116874694824
2012-09-28,5.448352336883545
2012-10-01,5.415331840515137
2012-10-02,5.39056921005249
2012-10-03,5.456608295440674
2012-10-04,5.431842803955078
2012-10-05,5.411205768585205
2012-10-08,5.448352336883545
2012-10-09,5.46073579788208
2012-10-10,5.4400954246521
2012-10-11,5.431842803955078
2012-10-12,5.378182411193848
2012-10-15,5.382314205169678
2012-10-16,5.419463634490967
2012-10-17,5.407075881958008
2012-10-18,5.369929790496826
2012-10-19,5.345162391662598
2012-10-22,5.493758678436279
2012-10-23,5.530905723571777
2012-10-24,5.506137847900391
2012-10-25,5.481374740600586
2012-10-26,5.49788761138916
2012-10-31,5.599734783172607
2012-11-01,5.595576286315918
2012-11-02,5.5498456954956055
2012-11-05,5.504118919372559
2012-11-06,5.4958038330078125
2012-11-07,5.462546348571777
2012-11-08,5.337831020355225
2012-11-09,5.2879462242126465
2012-11-12,5.263001918792725
2012-11-13,5.271317481994629
2012-11-14,5.026042938232422
2012-11-15,5.354462623596191
2012-11-16,5.483334541320801
2012-11-19,5.4958038330078125
2012-11-20,5.483334541320801
2012-11-21,5.587263584136963
2012-11-23,5.69119119644165
2012-11-26,5.716136455535889
2012-11-27,5.657934188842773
2012-11-28,5.706080436706543
2012-11-29,5.773062229156494
2012-11-30,5.881908893585205
2012-12-03,5.810739994049072
2012-12-04,5.785619258880615
2012-12-05,5.75213098526001
2012-12-06,5.760504722595215
2012-12-07,5.743755340576172
2012-12-10,5.672590732574463
2012-12-11,5.760504722595215
2012-12-12,5.760504722595215
2012-12-13,5.722827434539795
2012-12-14,5.722827434539795
2012-12-17,5.718638896942139
2012-12-18,5.789808750152588
2012-12-19,5.777248859405518
2012-12-20,5.890282154083252
2012-12-21,5.873534202575684
2012-12-24,5.898653984069824
2012-12-26,5.886096477508545
2012-12-27,5.833407878875732
2012-12-28,5.782828330993652
2012-12-31,5.921921730041504
2013-01-02,6.031512260437012
2013-01-03,6.014649391174316
2013-01-04,6.09473180770874
2013-01-07,6.023077964782715
2013-01-08,5.993575096130371
2013-01-09,6.031512260437012
2013-01-10,6.031512260437012
2013-01-11,6.031512260437012
2013-01-14,6.039937496185303
2013-01-15,6.044154644012451
2013-01-16,5.989358425140381
2013-01-17,5.959859371185303
2013-01-18,5.9050612449646
2013-01-22,5.892414093017578
2013-01-23,5.959859371185303
2013-01-24,5.972499370574951
2013-01-25,5.934566497802734
2013-01-28,6.090518474578857
2013-01-29,6.152037143707275
2013-01-30,6.058697700500488
2013-01-31,6.024752616882324
2013-02-01,6.105367660522461
2013-02-04,6.050212383270264
2013-02-05,6.088399410247803
2013-02-06,6.088399410247803
2013-02-07,6.160524845123291
2013-02-08,6.215681076049805
2013-02-11,6.266592502593994
2013-02-12,6.249622821807861
2013-02-13,6.292046546936035
2013-02-14,6.2368927001953125
2013-02-15,6.283565044403076
2013-02-19,6.3641791343688965
2013-02-20,6.351451396942139
2013-02-21,6.241137981414795
2013-02-22,6.372659206390381
2013-02-25,6.300536155700684
2013-02-26,6.294130802154541
2013-02-27,6.37099027633667
2013-02-28,6.298401355743408
2013-03-01,6.37099027633667
2013-03-04,6.4393134117126465
2013-03-05,6.443583011627197
2013-03-06,6.409421920776367
2013-03-07,6.42650032043457
2013-03-08,6.43077278137207
2013-03-11,6.443583011627197
2013-03-12,6.409421920776367
2013-03-13,6.289860725402832
2013-03-14,6.37526273727417
2013-03-15,6.358181476593018
2013-03-18,6.362449645996094
2013-03-19,6.37099027633667
2013-03-20,6.388071537017822
2013-03-21,6.417963981628418
2013-03-22,6.473474502563477
2013-03-25,6.460665225982666
2013-03-26,6.4393134117126465
2013-03-27,6.505921840667725
2013-03-28,6.505921840667725
2013-04-01,6.3984904289245605
2013-04-02,6.553189754486084
2013-04-03,6.566077709197998
2013-04-04,6.574676513671875
2013-04-05,6.600459575653076
2013-04-08,6.626238822937012
2013-04-09,6.591859340667725
2013-04-10,6.707888603210449
2013-04-11,6.74226188659668
2013-04-12,6.759451866149902
2013-04-15,6.703590393066406
2013-04-16,6.944230079650879
2013-04-17,6.772342205047607
2013-04-18,6.8539910316467285
2013-04-19,7.086039066314697
2013-04-22,7.047361373901367
2013-04-23,7.154792308807373
2013-04-24,7.124714374542236
2013-04-25,7.137603282928467
2013-04-26,7.182981491088867
2013-04-29,7.105191230773926
2013-04-30,7.13112211227417
2013-05-01,6.958247661590576
2013-05-02,7.1916303634643555
2013-05-03,7.13112211227417
2013-05-06,7.135445594787598
2013-05-07,7.295350074768066
2013-05-08,7.2002716064453125
2013-05-09,7.074936866760254
2013-05-10,7.230523109436035
2013-05-13,7.239168643951416
2013-05-14,7.265099048614502
2013-05-15,7.355858325958252
2013-05-16,7.455259323120117
2013-05-17,7.641106605529785
2013-05-20,7.6886444091796875
2013-05-21,7.558984279632568
2013-05-22,7.442299842834473
2013-05-23,7.429332256317139
2013-05-24,7.437972068786621
2013-05-28,7.533056259155273
2013-05-29,7.096325874328613
2013-05-30,7.1745452880859375
2013-05-31,7.131095886230469
2013-06-03,7.213658809661865
2013-06-04,7.091977596282959
2013-06-05,6.965962886810303
2013-06-06,7.2093119621276855
2013-06-07,7.157166004180908
2013-06-10,7.100677013397217
2013-06-11,7.0181050300598145
2013-06-12,6.766064643859863
2013-06-13,6.9963788986206055
2013-06-14,7.278843879699707
2013-06-17,7.304915428161621
2013-06-18,7.357058048248291
2013-06-19,7.139781951904297
2013-06-20,6.809518814086914
2013-06-21,6.83558988571167
2013-06-24,6.64438533782959
2013-06-25,6.722606182098389
2013-06-26,6.783443450927734
2013-06-27,6.864329814910889
2013-06-28,6.890564918518066
2013-07-01,6.829350471496582
2013-07-02,7.0741987228393555
2013-07-03,6.947400093078613
2013-07-05,6.978007793426514
2013-07-08,6.995500087738037
2013-07-09,7.117916584014893
2013-07-10,7.15289306640625
2013-07-11,7.135406494140625
2013-07-12,7.117916584014893
2013-07-15,7.131033897399902
2013-07-16,7.14415168762207
2013-07-17,7.14415168762207
2013-07-18,7.148521423339844
2013-07-19,7.209731578826904
2013-07-22,7.367130756378174
2013-07-23,7.388991355895996
2013-07-24,7.349644184112549
2013-07-25,7.406482219696045
2013-07-26,7.437088966369629
2013-07-29,7.305920600891113
2013-07-30,7.233365535736084
2013-07-31,7.1146440505981445
2013-08-01,7.000319957733154
2013-08-02,6.9563446044921875
2013-08-05,6.9607462882995605
2013-08-06,7.057479381561279
2013-08-07,6.947551250457764
2013-08-08,7.013510227203369
2013-08-09,7.057479381561279
2013-08-12,7.039892196655273
2013-08-13,6.947551250457764
2013-08-14,6.912372589111328
2013-08-15,6.661734104156494
2013-08-16,6.538613796234131
2013-08-19,6.345137119293213
2013-08-20,6.375914573669434
2013-08-21,6.490240573883057
2013-08-22,6.481447696685791
2013-08-23,6.5869832038879395
2013-08-26,6.507833957672119
2013-08-27,6.463860034942627
2013-08-28,6.468258857727051
2013-08-29,6.510303020477295
2013-08-30,6.275737285614014
2013-09-03,6.240326404571533
2013-09-04,6.3111443519592285
2013-09-05,6.2580342292785645
2013-09-06,6.271311283111572
2013-09-09,6.412938117980957
2013-09-10,6.412938117980957
2013-09-11,6.443914890289307
2013-09-12,6.4173583984375
2013-09-13,6.452765941619873
2013-09-16,6.426215648651123
2013-09-17,6.430636882781982
2013-09-18,6.536853313446045
2013-09-19,6.647503852844238
2013-09-20,6.62537145614624
2013-09-23,6.598819255828857
2013-09-24,6.643074989318848
2013-09-25,6.603243350982666
2013-09-26,6.616522312164307
2013-09-27,6.614293098449707
2013-09-30,6.560844421386719
2013-10-01,6.4183125495910645
2013-10-02,6.351502418518066
2013-10-03,5.959546089172363
2013-10-04,5.963998317718506
2013-10-07,5.995179653167725
2013-10-08,6.030808925628662
2013-10-09,6.00853967666626
2013-10-10,6.026356220245361
2013-10-11,6.048625946044922
2013-10-14,6.048625946044922
2013-10-15,6.044171333312988
2013-10-16,6.097622871398926
2013-10-17,6.173339366912842
2013-10-18,6.195611476898193
2013-10-21,6.151072025299072
2013-10-22,6.164432048797607
2013-10-23,6.2045183181762695
2013-10-24,6.226790904998779
2013-10-25,6.298055171966553
2013-10-28,6.347050666809082
2013-10-29,6.342596054077148
2013-10-30,6.340352535247803
2013-10-31,6.183414936065674
2013-11-01,6.237222671508789
2013-11-04,6.255159854888916
2013-11-05,6.116156101226807
2013-11-06,6.102702617645264
2013-11-07,6.129602432250977
2013-11-08,6.030955791473389
2013-11-11,5.97266960144043
2013-11-12,5.905410289764404
2013-11-13,6.039924621582031
2013-11-14,6.080278396606445
2013-11-15,6.089250087738037
2013-11-18,6.062343597412109
2013-11-19,6.017506122589111
2013-11-20,5.932308197021484
2013-11-21,5.96818208694458
2013-11-22,5.986114978790283
2013-11-25,5.936792373657227
2013-11-26,5.990602970123291
2013-11-27,6.087698936462402
2013-11-29,6.04705286026001
2013-12-02,5.925119400024414
2013-12-03,5.925119400024414
2013-12-04,5.8980231285095215
2013-12-05,5.8754425048828125
2013-12-06,6.04705286026001
2013-12-09,6.015444278717041
2013-12-10,5.974793910980225
2013-12-11,5.956728935241699
2013-12-12,5.8483452796936035
2013-12-13,5.825764179229736
2013-12-16,5.911569118499756
2013-12-17,5.938668251037598
2013-12-18,5.98834228515625
2013-12-19,5.8844757080078125
2013-12-20,6.024469375610352
2013-12-23,5.92963171005249
2013-12-24,5.974793910980225
2013-12-26,5.947703838348389
2013-12-27,5.934150218963623
2013-12-30,5.992862224578857
2013-12-31,6.038022041320801
2014-01-02,6.081232070922852
2014-01-03,6.154007434844971
2014-01-06,6.163101673126221
2014-01-07,6.122170448303223
2014-01-08,6.108521461486816
2014-01-09,6.094875335693359
2014-01-10,6.07213020324707
2014-01-13,6.081232070922852
2014-01-14,6.117615222930908
2014-01-15,6.158551216125488
2014-01-16,6.204040050506592
2014-01-17,6.190395355224609
2014-01-21,6.2722673416137695
2014-01-22,6.372328758239746
2014-01-23,6.32229471206665
2014-01-24,6.295007228851318
2014-01-27,6.158551216125488
2014-01-28,6.217681884765625
2014-01-29,6.163101673126221
2014-01-30,6.2386794090271
2014-01-31,6.252426624298096
2014-02-03,6.110426425933838
2014-02-04,6.137907981872559
2014-02-05,6.096687316894531
2014-02-06,6.179136753082275
2014-02-07,6.215777397155762
2014-02-10,6.279906272888184
2014-02-11,6.3531928062438965
2014-02-12,6.325712203979492
2014-02-13,6.362356662750244
2014-02-14,6.444802761077881
2014-02-18,6.408164024353027
2014-02-19,6.421905040740967
2014-02-20,6.449387550354004
2014-02-21,6.486028671264648
2014-02-24,6.481451511383057
2014-02-25,6.486028671264648
2014-02-26,6.481451511383057
2014-02-27,6.4560866355896
2014-02-28,6.631325721740723
2014-03-03,6.709723472595215
2014-03-04,6.82039737701416
2014-03-05,6.801948547363281
2014-03-06,6.778889179229736
2014-03-07,6.686661243438721
2014-03-10,6.682051181793213
2014-03-11,6.6543803215026855
2014-03-12,6.69588565826416
2014-03-13,6.67282772064209
2014-03-14,6.691275119781494
2014-03-17,6.67282772064209
2014-03-18,6.755833625793457
2014-03-19,6.603652000427246
2014-03-20,6.6543803215026855
2014-03-21,6.815785884857178
2014-03-24,6.755833625793457
2014-03-25,6.714331150054932
2014-03-26,6.603652000427246
2014-03-27,6.635934352874756
2014-03-28,6.700494766235352
2014-03-31,6.702816486358643
2014-04-01,6.684250354766846
2014-04-02,6.730667591094971
2014-04-03,6.651756286621094
2014-04-04,6.619261264801025
2014-04-07,6.554274082183838
2014-04-08,6.596053123474121
2014-04-09,6.5728440284729
2014-04-10,6.4707231521606445
2014-04-11,6.415022850036621
2014-04-14,6.377890110015869
2014-04-15,6.4243083000183105
2014-04-16,6.475368976593018
2014-04-17,6.5032172203063965
2014-04-21,6.563561916351318
2014-04-22,6.5867695808410645
2014-04-23,6.5032172203063965
2014-04-24,6.489287853240967
2014-04-25,6.447517395019531
2014-04-28,6.507857799530029
2014-04-29,6.4707231521606445
2014-04-30,6.512503623962402
