Date,BGC
2011-02-01,2.4152534008026123
2011-02-02,2.4329257011413574
2011-02-03,2.438816547393799
2011-02-04,2.4005258083343506
2011-02-07,2.421143054962158
2011-02-08,2.4918341636657715
2011-02-09,2.4800522327423096
2011-02-10,2.524233102798462
2011-02-11,2.574306011199951
2011-02-14,2.644996404647827
2011-02-15,2.5831422805786133
2011-02-16,2.5831422805786133
2011-02-17,2.639105796813965
2011-02-18,2.7097952365875244
2011-02-22,2.630268096923828
2011-02-23,2.70208477973938
2011-02-24,2.7679169178009033
2011-02-25,2.8666646480560303
2011-02-28,2.860679864883423
2011-03-01,2.7948474884033203
2011-03-02,2.800833225250244
2011-03-03,2.968402862548828
2011-03-04,2.872647285461426
2011-03-07,2.8816256523132324
2011-03-08,2.9474575519561768
2011-03-09,2.8636715412139893
2011-03-10,2.743978500366211
2011-03-11,2.690115451812744
2011-03-14,2.6751537322998047
2011-03-15,2.6422390937805176
2011-03-16,2.5943603515625
2011-03-17,2.651215076446533
2011-03-18,2.7350006103515625
2011-03-21,2.8098089694976807
2011-03-22,2.797841787338257
2011-03-23,2.7649242877960205
2011-03-24,2.77390193939209
2011-03-25,2.7409849166870117
2011-03-28,2.7619314193725586
2011-03-29,2.8038249015808105
2011-03-30,2.8277628421783447
2011-03-31,2.7768938541412354
2011-04-01,2.836740732192993
2011-04-04,2.8098089694976807
2011-04-05,2.7858715057373047
2011-04-06,2.7858715057373047
2011-04-07,2.815793991088867
2011-04-08,2.797841787338257
2011-04-11,2.758939743041992
2011-04-12,2.6781466007232666
2011-04-13,2.684131145477295
2011-04-14,2.6571998596191406
2011-04-15,2.7290165424346924
2011-04-18,2.6871237754821777
2011-04-19,2.6242849826812744
2011-04-20,2.6871237754821777
2011-04-21,2.693108320236206
2011-04-25,2.7290165424346924
2011-04-26,2.7798867225646973
2011-04-27,2.7679169178009033
2011-04-28,2.875641345977783
2011-04-29,2.8906033039093018
2011-05-02,2.878633499145508
2011-05-03,2.815793991088867
2011-05-04,2.7409849166870117
2011-05-05,2.6302685737609863
2011-05-06,2.636253833770752
2011-05-09,2.6302685737609863
2011-05-10,2.684131145477295
2011-05-11,2.62129282951355
2011-05-12,2.6579103469848633
2011-05-13,2.602983236312866
2011-05-16,2.5541577339172363
2011-05-17,2.4870235919952393
2011-05-18,2.4870235919952393
2011-05-19,2.48397159576416
2011-05-20,2.3954765796661377
2011-05-23,2.4412505626678467
2011-05-24,2.456507682800293
2011-05-25,2.4809212684631348
2011-05-26,2.5205907821655273
2011-05-27,2.5114355087280273
2011-05-31,2.5358479022979736
2011-06-01,2.4168379306793213
2011-06-02,2.4351470470428467
2011-06-03,2.3527541160583496
2011-06-06,2.3008782863616943
2011-06-07,2.2978272438049316
2011-06-08,2.2459490299224854
2011-06-09,2.4412505626678467
2011-06-10,2.3954765796661377
2011-06-13,2.4076831340789795
2011-06-14,2.4504048824310303
2011-06-15,2.4015796184539795
2011-06-16,2.4320948123931885
2011-06-17,2.383270502090454
2011-06-20,2.419889211654663
2011-06-21,2.4168379306793213
2011-06-22,2.4320948123931885
2011-06-23,2.3985283374786377
2011-06-24,2.2917232513427734
2011-06-27,2.3191874027252197
2011-06-28,2.2947745323181152
2011-06-29,2.2978272438049316
2011-06-30,2.3588573932647705
2011-07-01,2.3863213062286377
2011-07-05,2.3863213062286377
2011-07-06,2.3924245834350586
2011-07-07,2.4656620025634766
2011-07-08,2.4504048824310303
2011-07-11,2.4168379306793213
2011-07-12,2.419889211654663
2011-07-13,2.496178150177002
2011-07-14,2.410733938217163
2011-07-15,2.447352886199951
2011-07-18,2.419889211654663
2011-07-19,2.499229907989502
2011-07-20,2.48397159576416
2011-07-21,2.5633132457733154
2011-07-22,2.5724687576293945
2011-07-25,2.50228214263916
2011-07-26,2.5602610111236572
2011-07-27,2.505333423614502
2011-07-28,2.4900753498077393
2011-07-29,2.499229907989502
2011-08-01,2.50228214263916
2011-08-02,2.3588573932647705
2011-08-03,2.355806589126587
2011-08-04,2.2459490299224854
2011-08-05,2.19407320022583
2011-08-08,1.9835153818130493
2011-08-09,2.127657890319824
2011-08-10,1.9772485494613647
2011-08-11,2.074388027191162
2011-08-12,2.074388027191162
2011-08-15,2.1370582580566406
2011-08-16,2.1151235103607178
2011-08-17,2.0994555950164795
2011-08-18,1.9772485494613647
2011-08-19,1.8675756454467773
2011-08-22,1.8550416231155396
2011-08-23,1.9553134441375732
2011-08-24,1.9741151332855225
2011-08-25,1.8801095485687256
2011-08-26,1.9365121126174927
2011-08-29,2.0681204795837402
2011-08-30,2.0806539058685303
2011-08-31,2.0587198734283447
2011-09-01,1.992916464805603
2011-09-02,1.9020447731018066
2011-09-06,1.9521806240081787
2011-09-07,2.0273845195770264
2011-09-08,1.9615812301635742
2011-09-09,2.0117177963256836
2011-09-12,2.0305185317993164
2011-09-13,2.077521562576294
2011-09-14,2.0994555950164795
2011-09-15,2.149592638015747
2011-09-16,2.16525936126709
2011-09-19,2.0587198734283447
2011-09-20,2.005450963973999
2011-09-21,1.9553134441375732
2011-09-22,1.9333800077438354
2011-09-23,1.9584481716156006
2011-09-26,2.036785840988159
2011-09-27,2.0461859703063965
2011-09-28,1.9051777124404907
2011-09-29,1.9584481716156006
2011-09-30,1.8895102739334106
2011-10-03,1.801771879196167
2011-10-04,1.9647144079208374
2011-10-05,1.9584481716156006
2011-10-06,2.0524544715881348
2011-10-07,2.017983913421631
2011-10-10,2.171527147293091
2011-10-11,2.1370582580566406
2011-10-12,2.1746604442596436
2011-10-13,2.1558589935302734
2011-10-14,2.180927276611328
2011-10-17,2.0587198734283447
2011-10-18,2.1777937412261963
2011-10-19,2.0806539058685303
2011-10-20,2.1025896072387695
2011-10-21,2.0963220596313477
2011-10-24,2.237330436706543
2011-10-25,2.0994555950164795
2011-10-26,2.140191078186035
2011-10-27,2.2028610706329346
2011-10-28,2.1777937412261963
2011-10-31,2.146458864212036
2011-11-01,2.0273845195770264
2011-11-02,2.0649876594543457
2011-11-03,2.0681204795837402
2011-11-04,2.055586814880371
2011-11-07,2.140191078186035
2011-11-08,2.1777937412261963
2011-11-09,2.09749174118042
2011-11-10,2.129612922668457
2011-11-11,2.203490972518921
2011-11-14,2.107128620147705
2011-11-15,2.1713685989379883
2011-11-16,2.0493104457855225
2011-11-17,1.9979171752929688
2011-11-18,1.965795636177063
2011-11-21,1.9111906290054321
2011-11-22,1.8694335222244263
2011-11-23,1.8597978353500366
2011-11-25,1.834100604057312
2011-11-28,1.9304640293121338
2011-11-29,1.9336754083633423
2011-11-30,2.0300378799438477
2011-12-01,1.9850679636001587
2011-12-02,2.007553815841675
2011-12-05,2.004340887069702
2011-12-06,1.9914926290512085
2011-12-07,1.9947049617767334
2011-12-08,1.9240387678146362
2011-12-09,1.969007968902588
2011-12-12,1.9208272695541382
2011-12-13,1.8822823762893677
2011-12-14,1.8437374830245972
2011-12-15,1.7441623210906982
2011-12-16,1.805192232131958
2011-12-19,1.7859199047088623
2011-12-20,1.840524435043335
2011-12-21,1.834100604057312
2011-12-22,1.8726454973220825
2011-12-23,1.8790700435638428
2011-12-27,1.8951301574707031
2011-12-28,1.8212519884109497
2011-12-29,1.8533731698989868
2011-12-30,1.9079786539077759
2012-01-03,1.949736475944519
2012-01-04,1.943311095237732
2012-01-05,1.9561606645584106
2012-01-06,1.943311095237732
2012-01-09,1.9465233087539673
2012-01-10,1.9593719244003296
2012-01-11,1.9850679636001587
2012-01-12,2.004340887069702
2012-01-13,2.023613691329956
2012-01-17,2.010765552520752
2012-01-18,1.9914926290512085
2012-01-19,2.033250093460083
2012-01-20,2.0525221824645996
2012-01-23,2.103916645050049
2012-01-24,2.068582534790039
2012-01-25,2.0428860187530518
2012-01-26,2.0589466094970703
2012-01-27,2.0525221824645996
2012-01-30,2.026825428009033
2012-01-31,2.010765552520752
2012-02-01,2.0557351112365723
2012-02-02,2.0846431255340576
2012-02-03,2.164945602416992
2012-02-06,2.116764783859253
2012-02-07,2.09106707572937
2012-02-08,2.0942797660827637
2012-02-09,2.164945602416992
2012-02-10,2.184218406677246
2012-02-13,2.213127374649048
2012-02-14,2.1392486095428467
2012-02-15,2.0814316272735596
2012-02-16,2.126400947570801
2012-02-17,2.164945602416992
2012-02-21,2.164945602416992
2012-02-22,2.119976043701172
2012-02-23,2.1713685989379883
2012-02-24,2.1906416416168213
2012-02-27,2.216337203979492
2012-02-28,2.280580759048462
2012-02-29,2.2580950260162354
2012-03-01,2.2516722679138184
2012-03-02,2.431548595428467
2012-03-05,2.486154556274414
2012-03-06,2.4604578018188477
2012-03-07,2.495790719985962
2012-03-08,2.5439717769622803
2012-03-09,2.5600318908691406
2012-03-12,2.5600321292877197
2012-03-13,2.5665957927703857
2012-03-14,2.5272107124328613
2012-03-15,2.5600321292877197
2012-03-16,2.4320309162139893
2012-03-19,2.3827991485595703
2012-03-20,2.474698066711426
2012-03-21,2.4385950565338135
2012-03-22,2.4287476539611816
2012-03-23,2.386080265045166
2012-03-26,2.471416473388672
2012-03-27,2.4287476539611816
2012-03-28,2.402491569519043
2012-03-29,2.3565433025360107
2012-03-30,2.4320309162139893
2012-04-02,2.461569309234619
2012-04-03,2.379516839981079
2012-04-04,2.3335673809051514
2012-04-05,2.3302857875823975
2012-04-09,2.290900707244873
2012-04-10,2.212130546569824
2012-04-11,2.244950771331787
2012-04-12,2.2777726650238037
2012-04-13,2.212130546569824
2012-04-16,2.205565929412842
2012-04-17,2.218693494796753
2012-04-18,2.202284574508667
2012-04-19,2.212130546569824
2012-04-20,2.1990017890930176
2012-04-23,2.212130546569824
2012-04-24,2.2482340335845947
2012-04-25,2.2482340335845947
2012-04-26,2.2843363285064697
2012-04-27,2.290900707244873
2012-04-30,2.287619113922119
2012-05-01,2.2843363285064697
2012-05-02,2.287619113922119
2012-05-03,2.2482340335845947
2012-05-04,2.1990017890930176
2012-05-07,2.205565929412842
2012-05-08,2.208847999572754
2012-05-09,2.1990017890930176
2012-05-10,2.205565929412842
2012-05-11,2.1891562938690186
2012-05-14,2.1333603858947754
2012-05-15,2.0895473957061768
2012-05-16,2.1333606243133545
2012-05-17,2.0221426486968994
2012-05-18,2.025513172149658
2012-05-21,2.0895473957061768
2012-05-22,2.0491042137145996
2012-05-23,2.0794365406036377
2012-05-24,2.086176872253418
2012-05-25,2.0929174423217773
2012-05-29,2.109768867492676
2012-05-30,2.0457351207733154
2012-05-31,2.0086615085601807
2012-06-01,1.9479973316192627
2012-06-04,1.9412566423416138
2012-06-05,1.9985501766204834
2012-06-06,2.062584638595581
2012-06-07,2.0996577739715576
2012-06-08,2.076066493988037
2012-06-11,2.0524752140045166
2012-06-12,2.072695732116699
2012-06-13,2.076066493988037
2012-06-14,2.1232495307922363
2012-06-15,2.113138437271118
2012-06-18,2.106398820877075
2012-06-19,2.1839144229888916
2012-06-20,2.1805434226989746
2012-06-21,2.0996577739715576
2012-06-22,2.113138437271118
2012-06-25,2.0491042137145996
2012-06-26,2.042363166809082
2012-06-27,1.9783295392990112
2012-06-28,1.9682188034057617
2012-06-29,1.9783295392990112
2012-07-02,2.076066493988037
2012-07-03,2.0794365406036377
2012-07-05,2.086176872253418
2012-07-06,2.0221426486968994
2012-07-09,1.9985501766204834
2012-07-10,1.985069990158081
2012-07-11,1.985069990158081
2012-07-12,2.0019211769104004
2012-07-13,2.0288829803466797
2012-07-16,2.0221426486968994
2012-07-17,2.0086615085601807
2012-07-18,2.0322537422180176
2012-07-19,1.9951804876327515
2012-07-20,1.954737663269043
2012-07-23,1.9244053363800049
2012-07-24,1.900814175605774
2012-07-25,1.9176647663116455
2012-07-26,1.75252366065979
2012-07-27,1.691859245300293
2012-07-30,1.6952297687530518
2012-07-31,1.6750080585479736
2012-08-01,1.6244542598724365
2012-08-02,1.634564995765686
2012-08-03,1.6750080585479736
2012-08-06,1.7188206911087036
2012-08-07,1.7083615064620972
2012-08-08,1.670011043548584
2012-08-09,1.715334177017212
2012-08-10,1.704876184463501
2012-08-13,1.697903037071228
2012-08-14,1.6734977960586548
2012-08-15,1.6421197652816772
2012-08-16,1.6525790691375732
2012-08-17,1.6595516204833984
2012-08-20,1.6874436140060425
2012-08-21,1.6734977960586548
2012-08-22,1.638632893562317
2012-08-23,1.6072546243667603
2012-08-24,1.6107416152954102
2012-08-27,1.53403902053833
2012-08-28,1.6002812385559082
2012-08-29,1.5933095216751099
2012-08-30,1.5758765935897827
2012-08-31,1.5723905563354492
2012-09-04,1.5723905563354492
2012-09-05,1.558444619178772
2012-09-06,1.6212011575698853
2012-09-07,1.666524052619934
2012-09-10,1.663037657737732
2012-09-11,1.6839567422866821
2012-09-12,1.670011043548584
2012-09-13,1.7292805910110474
2012-09-14,1.7746047973632812
2012-09-17,1.7606589794158936
2012-09-18,1.7188211679458618
2012-09-19,1.7013884782791138
2012-09-20,1.7013884782791138
2012-09-21,1.7606589794158936
2012-09-24,1.7362525463104248
2012-09-25,1.670011043548584
2012-09-26,1.6351454257965088
2012-09-27,1.663037657737732
2012-09-28,1.7083615064620972
2012-10-01,1.715334177017212
2012-10-02,1.7118486166000366
2012-10-03,1.7223081588745117
2012-10-04,1.781577706336975
2012-10-05,1.7676317691802979
2012-10-08,1.7536861896514893
2012-10-09,1.715334177017212
2012-10-10,1.663037657737732
2012-10-11,1.670011043548584
2012-10-12,1.6595516204833984
2012-10-15,1.6107416152954102
2012-10-16,1.638632893562317
2012-10-17,1.7118486166000366
2012-10-18,1.6769839525222778
2012-10-19,1.6246873140335083
2012-10-22,1.649092197418213
2012-10-23,1.6246873140335083
2012-10-24,1.617714285850525
2012-10-25,1.631659984588623
2012-10-26,1.6351454257965088
2012-10-31,1.631659984588623
2012-11-01,1.6734977960586548
2012-11-02,1.6072546243667603
2012-11-05,1.5758765935897827
2012-11-06,1.6142278909683228
2012-11-07,1.530552864074707
2012-11-08,1.4677965641021729
2012-11-09,1.3945809602737427
2012-11-12,1.3876086473464966
2012-11-13,1.3178791999816895
2012-11-14,1.1918522119522095
2012-11-15,1.145042061805725
2012-11-16,1.1990537643432617
2012-11-19,1.3178788423538208
2012-11-20,1.2530651092529297
2012-11-21,1.231460452079773
2012-11-23,1.2602672576904297
2012-11-26,1.2494641542434692
2012-11-27,1.2494641542434692
2012-11-28,1.231460452079773
2012-11-29,1.2674683332443237
2012-11-30,1.2962745428085327
2012-12-03,1.2710685729980469
2012-12-04,1.2242592573165894
2012-12-05,1.2458635568618774
2012-12-06,1.2206581830978394
2012-12-07,1.2242592573165894
2012-12-10,1.1846513748168945
2012-12-11,1.2278597354888916
2012-12-12,1.235061526298523
2012-12-13,1.231460452079773
2012-12-14,1.1846513748168945
2012-12-17,1.2098561525344849
2012-12-18,1.2062554359436035
2012-12-19,1.181050181388855
2012-12-20,1.1954532861709595
2012-12-21,1.1846513748168945
2012-12-24,1.1846513748168945
2012-12-26,1.1990537643432617
2012-12-27,1.155845046043396
2012-12-28,1.2134571075439453
2012-12-31,1.2458635568618774
2013-01-02,1.299875259399414
2013-01-03,1.32148015499115
2013-01-04,1.3394834995269775
2013-01-07,1.3682900667190552
2013-01-08,1.343084454536438
2013-01-09,1.31427800655365
2013-01-10,1.2602672576904297
2013-01-11,1.2494641542434692
2013-01-14,1.2782703638076782
2013-01-15,1.2782703638076782
2013-01-16,1.2710685729980469
2013-01-17,1.2854721546173096
2013-01-18,1.3466848134994507
2013-01-22,1.3610879182815552
2013-01-23,1.3070765733718872
2013-01-24,1.2962745428085327
2013-01-25,1.32148015499115
2013-01-28,1.32148015499115
2013-01-29,1.325080156326294
2013-01-30,1.3754912614822388
2013-01-31,1.4367038011550903
2013-02-01,1.4403046369552612
2013-02-04,1.490715503692627
2013-02-05,1.5159205198287964
2013-02-06,1.5627312660217285
2013-02-07,1.490715503692627
2013-02-08,1.5051186084747314
2013-02-11,1.5411267280578613
2013-02-12,1.5591299533843994
2013-02-13,1.5699328184127808
2013-02-14,1.5699328184127808
2013-02-15,1.6887567043304443
2013-02-19,1.6095408201217651
2013-02-20,1.5915374755859375
2013-02-21,1.5303237438201904
2013-02-22,1.5375254154205322
2013-02-25,1.5303237438201904
2013-02-26,1.5411267280578613
2013-02-27,1.559648871421814
2013-02-28,1.5818768739700317
2013-03-01,1.5448304414749146
2013-03-04,1.522602915763855
2013-03-05,1.5670585632324219
2013-03-06,1.5485352277755737
2013-03-07,1.5559450387954712
2013-03-08,1.615218997001648
2013-03-11,1.604104995727539
2013-03-12,1.6411511898040771
2013-03-13,1.6115139722824097
2013-03-14,1.659674048423767
2013-03-15,1.6633789539337158
2013-03-18,1.6485599279403687
2013-03-19,1.6078097820281982
2013-03-20,1.63003671169281
2013-03-21,1.5781724452972412
2013-03-22,1.5818768739700317
2013-03-25,1.5744677782058716
2013-03-26,1.5744677782058716
2013-03-27,1.5707632303237915
2013-03-28,1.541125774383545
2013-04-01,1.426282525062561
2013-04-02,2.119048595428467
2013-04-03,2.059774398803711
2013-04-04,2.041250705718994
2013-04-05,2.0820016860961914
2013-04-08,2.0820016860961914
2013-04-09,2.104229688644409
2013-04-10,2.126457691192627
2013-04-11,2.0782971382141113
2013-04-12,2.067182779312134
2013-04-15,2.0560693740844727
2013-04-16,2.0745925903320312
2013-04-17,2.0449557304382324
2013-04-18,2.033841133117676
2013-04-19,2.041250705718994
2013-04-22,2.0782971382141113
2013-04-23,2.1079342365264893
2013-04-24,2.133866548538208
2013-04-25,2.1116385459899902
2013-04-26,2.0820016860961914
2013-04-29,2.1412761211395264
2013-04-30,2.119048595428467
2013-05-01,2.0782971382141113
2013-05-02,2.133866548538208
2013-05-03,2.1412761211395264
2013-05-06,2.137571096420288
2013-05-07,2.130161762237549
2013-05-08,2.1486856937408447
2013-05-09,2.1412761211395264
2013-05-10,2.1412761211395264
2013-05-13,2.1449809074401855
2013-05-14,2.1412761211395264
2013-05-15,2.156407594680786
2013-05-16,2.1450588703155518
2013-05-17,2.1450588703155518
2013-05-20,2.1866743564605713
2013-05-21,2.171541452407837
2013-05-22,2.1299264430999756
2013-05-23,2.175323724746704
2013-05-24,2.163975238800049
2013-05-28,2.167757749557495
2013-05-29,2.152625322341919
2013-05-30,2.1450588703155518
2013-05-31,2.088310718536377
2013-06-03,2.0693953037261963
2013-06-04,2.088310718536377
2013-06-05,2.088310718536377
2013-06-06,2.1488423347473145
2013-06-07,2.2131567001342773
2013-06-10,2.1942410469055176
2013-06-11,2.167757749557495
2013-06-12,2.171541452407837
2013-06-13,2.205589532852173
2013-06-14,2.1866743564605713
2013-06-17,2.2131567001342773
2013-06-18,2.2131567001342773
2013-06-19,2.198023796081543
2013-06-20,2.163975238800049
2013-06-21,2.1034440994262695
2013-06-24,2.0580453872680664
2013-06-25,2.133709192276001
2013-06-26,2.1942410469055176
2013-06-27,2.2358555793762207
2013-06-28,2.2282891273498535
2013-07-01,2.319084882736206
2013-07-02,2.2963860034942627
2013-07-03,2.2623374462127686
2013-07-05,2.3153014183044434
2013-07-08,2.3266515731811523
2013-07-09,2.390965223312378
2013-07-10,2.3417840003967285
2013-07-11,2.3947484493255615
2013-07-12,2.3758327960968018
2013-07-15,2.4023144245147705
2013-07-16,2.36448335647583
2013-07-17,2.443929672241211
2013-07-18,2.425013542175293
2013-07-19,2.4363632202148438
2013-07-22,2.4477128982543945
