Date,SAH
2010-05-11,8.918054580688477
2010-05-12,9.450469970703125
2010-05-13,8.859818458557129
2010-05-14,8.676797866821289
2010-05-17,8.610245704650879
2010-05-18,8.26085090637207
2010-05-19,8.011271476745605
2010-05-20,7.728424072265625
2010-05-21,7.878164768218994
2010-05-24,7.636912822723389
2010-05-25,7.953035354614258
2010-05-26,8.027910232543945
2010-05-27,8.435546875
2010-05-28,8.227570533752441
2010-06-01,7.645233154296875
2010-06-02,7.928081035614014
2010-06-03,8.127740859985352
2010-06-04,7.695146560668945
2010-06-07,7.212642192840576
2010-06-08,7.220959186553955
2010-06-09,7.0296220779418945
2010-06-10,7.428934574127197
2010-06-11,7.445572376251221
2010-06-14,7.620275020599365
2010-06-15,8.152698516845703
2010-06-16,8.185973167419434
2010-06-17,7.811614036560059
2010-06-18,7.6285929679870605
2010-06-21,7.279192924499512
2010-06-22,7.146090984344482
2010-06-23,7.29583215713501
2010-06-24,7.054577827453613
2010-06-25,7.29583215713501
2010-06-28,7.262556076049805
2010-06-29,7.24591588973999
2010-06-30,7.121129035949707
2010-07-01,7.121129035949707
2010-07-02,7.046263694763184
2010-07-06,6.979707717895508
2010-07-07,7.1793646812438965
2010-07-08,7.196002006530762
2010-07-09,7.237595081329346
2010-07-12,7.062899112701416
2010-07-13,7.487171173095703
2010-07-14,7.545403957366943
2010-07-15,7.428934574127197
2010-07-16,7.196002006530762
2010-07-19,7.395660877227783
2010-07-20,7.603639602661133
2010-07-21,7.403982162475586
2010-07-22,7.844889163970947
2010-07-23,8.136054039001465
2010-07-26,8.51041316986084
2010-07-27,8.435546875
2010-07-28,8.111100196838379
2010-07-29,8.368990898132324
2010-07-30,8.227570533752441
2010-08-02,8.26085090637207
2010-08-03,8.01959228515625
2010-08-04,8.094464302062988
2010-08-05,8.002954483032227
2010-08-06,7.944719314575195
2010-08-09,8.044551849365234
2010-08-10,7.703465461730957
2010-08-11,7.362380504608154
2010-08-12,7.24591588973999
2010-08-13,7.096175193786621
2010-08-16,7.071217060089111
2010-08-17,7.337428092956543
2010-08-18,7.395660877227783
2010-08-19,7.362380504608154
2010-08-20,7.34574556350708
2010-08-23,7.237595081329346
2010-08-24,7.453894138336182
2010-08-25,7.537083148956299
2010-08-26,7.537083148956299
2010-08-27,7.603639602661133
2010-08-30,7.354065895080566
2010-08-31,7.3291096687316895
2010-09-01,7.670191287994385
2010-09-02,7.8365678787231445
2010-09-03,8.052864074707031
2010-09-07,7.85321044921875
2010-09-08,7.362380504608154
2010-09-09,7.370702743530273
2010-09-10,7.370702743530273
2010-09-13,7.562045097351074
2010-09-14,7.653555393218994
2010-09-15,7.695146560668945
2010-09-16,7.661872386932373
2010-09-17,7.403982162475586
2010-09-20,7.661872386932373
2010-09-21,7.495489120483398
2010-09-22,7.512126922607422
2010-09-23,7.495489120483398
2010-09-24,8.102785110473633
2010-09-27,8.077825546264648
2010-09-28,8.136054039001465
2010-09-29,8.277483940124512
2010-09-30,8.177653312683105
2010-10-01,8.23588752746582
2010-10-04,7.903122901916504
2010-10-05,8.277483940124512
2010-10-06,8.410588264465332
2010-10-07,8.319080352783203
2010-10-08,8.685115814208984
2010-10-11,8.751673698425293
2010-10-12,8.776626586914062
2010-10-13,8.768308639526367
2010-10-14,8.776626586914062
2010-10-15,8.759991645812988
2010-10-18,8.926373481750488
2010-10-19,8.535374641418457
2010-10-20,8.710074424743652
2010-10-21,8.918054580688477
2010-10-22,8.859818458557129
2010-10-25,8.83486270904541
2010-10-26,8.9097318649292
2010-10-27,8.918054580688477
2010-10-28,9.109389305114746
2010-10-29,9.08443546295166
2010-11-01,9.184266090393066
2010-11-02,9.591898918151855
2010-11-03,9.80819320678711
2010-11-04,9.98289680480957
2010-11-05,10.140957832336426
2010-11-08,10.357254981994629
2010-11-09,10.232466697692871
2010-11-10,10.5735502243042
2010-11-11,10.565228462219238
2010-11-12,10.274063110351562
2010-11-15,10.332291603088379
2010-11-16,10.016170501708984
2010-11-17,10.307337760925293
2010-11-18,10.515314102172852
2010-11-19,10.5735502243042
2010-11-22,10.640100479125977
2010-11-23,10.390530586242676
2010-11-24,10.706657409667969
2010-11-26,10.681694984436035
2010-11-29,10.631782531738281
2010-11-30,10.29902172088623
2010-12-01,10.615145683288574
2010-12-02,10.889673233032227
2010-12-03,11.014459609985352
2010-12-06,11.031097412109375
2010-12-07,10.981184005737305
2010-12-08,11.039422035217285
2010-12-09,11.239078521728516
2010-12-10,11.322267532348633
2010-12-13,10.709688186645508
2010-12-14,11.059735298156738
2010-12-15,10.909714698791504
2010-12-16,11.276426315307617
2010-12-17,11.3681058883667
2010-12-20,11.226422309875488
2010-12-21,11.309762954711914
2010-12-22,11.343104362487793
2010-12-23,11.20975112915039
2010-12-27,11.168079376220703
2010-12-28,10.993056297302246
2010-12-29,10.951386451721191
2010-12-30,11.043065071105957
2010-12-31,11.034730911254883
2011-01-03,11.40144157409668
2011-01-04,11.151410102844238
2011-01-05,11.484785079956055
2011-01-06,11.051397323608398
2011-01-07,11.276426315307617
2011-01-10,11.251423835754395
2011-01-11,11.376442909240723
2011-01-12,11.243090629577637
2011-01-13,11.176416397094727
2011-01-14,11.184746742248535
2011-01-18,10.818035125732422
2011-01-19,10.234628677368164
2011-01-20,10.38464641571045
2011-01-21,10.56800365447998
2011-01-24,10.442988395690918
2011-01-25,10.559669494628906
2011-01-26,10.643012046813965
2011-01-27,10.818035125732422
2011-01-28,10.32630443572998
2011-01-31,10.376315116882324
2011-02-01,10.726358413696289
2011-02-02,10.65968132019043
2011-02-03,11.109740257263184
2011-02-04,11.109740257263184
2011-02-07,11.709815979003906
2011-02-08,11.959846496582031
2011-02-09,11.859830856323242
2011-02-10,11.826496124267578
2011-02-11,11.984848022460938
2011-02-14,11.951513290405273
2011-02-15,11.668142318725586
2011-02-16,12.393232345581055
2011-02-17,12.251547813415527
2011-02-18,12.334892272949219
2011-02-22,12.38489818572998
2011-02-23,11.993184089660645
2011-02-24,12.109862327575684
2011-02-25,12.284889221191406
2011-02-28,11.984848022460938
2011-03-01,11.609800338745117
2011-03-02,12.109862327575684
2011-03-03,12.409903526306152
2011-03-04,12.393232345581055
2011-03-07,12.234883308410645
2011-03-08,12.651601791381836
2011-03-09,12.834957122802734
2011-03-10,12.25988483428955
2011-03-11,12.280755043029785
2011-03-14,11.445899963378906
2011-03-15,11.387458801269531
2011-03-16,10.602689743041992
2011-03-17,10.928284645080566
2011-03-18,10.911587715148926
2011-03-21,11.111955642700195
2011-03-22,10.961679458618164
2011-03-23,10.93663501739502
2011-03-24,11.354063034057617
2011-03-25,11.738099098205566
2011-03-28,11.395806312561035
2011-03-29,11.70470142364502
2011-03-30,11.880023002624512
2011-03-31,11.696352005004883
2011-04-01,11.854978561401367
2011-04-04,11.612868309020996
2011-04-05,11.996902465820312
2011-04-06,11.587823867797852
2011-04-07,11.996902465820312
2011-04-08,11.529383659362793
2011-04-11,11.045166015625
2011-04-12,10.803061485290527
2011-04-13,11.00342082977295
2011-04-14,10.83644962310791
2011-04-15,10.869844436645508
2011-04-18,11.053518295288086
2011-04-19,10.869844436645508
2011-04-20,11.312321662902832
2011-04-21,11.262228965759277
2011-04-25,11.329017639160156
2011-04-26,11.02846908569336
2011-04-27,11.6212158203125
2011-04-28,11.980209350585938
2011-04-29,11.771492958068848
2011-05-02,11.688006401062012
2011-05-03,11.654610633850098
2011-05-04,11.479290962219238
2011-05-05,11.128650665283203
2011-05-06,11.337367057800293
2011-05-09,11.6212158203125
2011-05-10,11.854978561401367
2011-05-11,11.312321662902832
2011-05-12,11.537732124328613
2011-05-13,11.562779426574707
2011-05-16,11.212139129638672
2011-05-17,11.111955642700195
2011-05-18,11.220488548278809
2011-05-19,11.162042617797852
2011-05-20,10.611041069030762
2011-05-23,10.385624885559082
2011-05-24,10.485814094543457
2011-05-25,10.602689743041992
2011-05-26,10.903244018554688
2011-05-27,10.861498832702637
2011-05-31,10.911587715148926
2011-06-01,11.011771202087402
2011-06-02,10.861498832702637
2011-06-03,10.502508163452148
2011-06-06,10.210308074951172
2011-06-07,10.310493469238281
2011-06-08,10.018293380737305
2011-06-09,10.227004051208496
2011-06-10,9.95985221862793
2011-06-13,9.830174446105957
2011-06-14,10.440902709960938
2011-06-15,10.16482162475586
2011-06-16,10.223382949829102
2011-06-17,10.491101264953613
2011-06-20,10.725350379943848
2011-06-21,11.377906799316406
2011-06-22,11.13529109954834
2011-06-23,11.595427513122559
2011-06-24,11.662357330322266
2011-06-27,11.879874229431152
2011-06-28,12.264711380004883
2011-06-29,12.381839752197266
2011-06-30,12.256345748901367
2011-07-01,12.473864555358887
2011-07-05,12.498964309692383
2011-07-06,12.381839752197266
2011-07-07,12.716485023498535
2011-07-08,12.565896987915039
2011-07-11,12.23125171661377
2011-07-12,12.055562019348145
2011-07-13,12.323275566101074
2011-07-14,11.980267524719238
2011-07-15,12.35673999786377
2011-07-18,12.214515686035156
2011-07-19,12.532428741455078
2011-07-20,12.41530704498291
2011-07-21,13.017664909362793
2011-07-22,13.09295654296875
2011-07-25,13.201719284057617
2011-07-26,13.561461448669434
2011-07-27,12.816871643066406
2011-07-28,13.059496879577637
2011-07-29,13.109688758850098
2011-08-01,13.067862510681152
2011-08-02,12.565896987915039
2011-08-03,12.816871643066406
2011-08-04,11.971904754638672
2011-08-05,12.038829803466797
2011-08-08,11.126925468444824
2011-08-09,11.71255111694336
2011-08-10,10.725350379943848
2011-08-11,11.561964988708496
2011-08-12,11.461566925048828
2011-08-15,11.528491020202637
2011-08-16,11.218950271606445
2011-08-17,10.967967987060547
2011-08-18,10.240114212036133
2011-08-19,9.938936233520508
2011-08-22,9.846909523010254
2011-08-23,10.541298866271973
2011-08-24,10.75045108795166
2011-08-25,10.42416763305664
2011-08-26,10.700251579284668
2011-08-29,11.302616119384766
2011-08-30,11.428102493286133
2011-08-31,11.612159729003906
2011-09-01,11.08509635925293
2011-09-02,10.532930374145508
2011-09-06,10.491101264953613
2011-09-07,11.193852424621582
2011-09-08,10.708619117736816
2011-09-09,10.223382949829102
2011-09-12,10.173184394836426
2011-09-13,10.311514854431152
2011-09-14,10.596543312072754
2011-09-15,10.328283309936523
2011-09-16,10.604928970336914
2011-09-19,10.336665153503418
2011-09-20,9.984563827514648
2011-09-21,9.406112670898438
2011-09-22,9.3390474319458
2011-09-23,9.389342308044434
2011-09-26,9.69114875793457
2011-09-27,9.942644119262695
2011-09-28,9.36419677734375
2011-09-29,9.56539249420166
2011-09-30,9.045631408691406
2011-10-03,8.777359008789062
2011-10-04,9.984563827514648
2011-10-05,10.135459899902344
2011-10-06,10.479182243347168
2011-10-07,10.370195388793945
2011-10-10,10.848043441772461
2011-10-11,11.091160774230957
2011-10-12,11.359434127807617
2011-10-13,11.216911315917969
2011-10-14,11.133078575134277
2011-10-17,10.898346900939941
2011-10-18,11.2420654296875
2011-10-19,10.873200416564941
2011-10-20,11.300743103027344
2011-10-21,11.535479545593262
2011-10-24,12.22291374206543
2011-10-25,12.298364639282227
2011-10-26,12.549861907958984
2011-10-27,12.918736457824707
2011-10-28,12.625317573547363
2011-10-31,12.298364639282227
2011-11-01,12.44926643371582
2011-11-02,13.245683670043945
2011-11-03,12.725918769836426
2011-11-04,12.642082214355469
2011-11-07,12.491180419921875
2011-11-08,12.323513984680176
2011-11-09,11.753447532653809
2011-11-10,11.963032722473145
2011-11-11,12.28997802734375
2011-11-14,12.248065948486328
2011-11-15,12.625317573547363
2011-11-16,12.155852317810059
2011-11-17,12.02171516418457
2011-11-18,12.030097007751465
2011-11-21,12.063632011413574
2011-11-22,12.013333320617676
2011-11-23,11.451647758483887
2011-11-25,11.049242973327637
2011-11-28,11.694762229919434
2011-11-29,11.988181114196777
2011-11-30,12.382195472717285
2011-12-01,12.482800483703613
2011-12-02,12.742680549621582
2011-12-05,12.969036102294922
2011-12-06,12.885200500488281
2011-12-07,12.95226764678955
2011-12-08,12.650467872619629
2011-12-09,13.036100387573242
2011-12-12,13.103163719177246
2011-12-13,12.393635749816895
2011-12-14,12.292879104614258
2011-12-15,12.553178787231445
2011-12-16,12.527984619140625
2011-12-19,12.066167831420898
2011-12-20,12.494400978088379
2011-12-21,12.586763381958008
2011-12-22,12.502799034118652
2011-12-23,12.511192321777344
2011-12-27,12.553178787231445
2011-12-28,12.4608154296875
2011-12-29,12.418829917907715
2011-12-30,12.435624122619629
2012-01-03,12.611956596374512
2012-01-04,12.175324440002441
2012-01-05,12.36844539642334
2012-01-06,12.292879104614258
2012-01-09,12.595160484313965
2012-01-10,12.569971084594727
2012-01-11,12.519591331481934
2012-01-12,12.75469970703125
2012-01-13,12.998208045959473
2012-01-17,13.048585891723633
2012-01-18,13.569189071655273
2012-01-19,13.451631546020508
2012-01-20,13.510412216186523
2012-01-23,13.460030555725098
2012-01-24,13.199731826782227
2012-01-25,13.577584266662598
2012-01-26,13.518808364868164
2012-01-27,13.602775573730469
2012-01-30,13.401253700256348
2012-01-31,13.090569496154785
2012-02-01,13.43483829498291
2012-02-02,13.81269645690918
2012-02-03,14.249326705932617
2012-02-06,14.366887092590332
2012-02-07,14.408866882324219
2012-02-08,14.341691017150879
2012-02-09,14.71114444732666
2012-02-10,14.52641487121582
2012-02-13,14.769928932189941
2012-02-14,15.047018051147461
2012-02-15,14.098187446594238
2012-02-16,14.509624481201172
2012-02-17,14.52641487121582
2012-02-21,14.165363311767578
2012-02-22,13.81269645690918
2012-02-23,13.938647270202637
2012-02-24,13.955442428588867
2012-02-27,14.03100872039795
2012-02-28,14.786715507507324
2012-02-29,14.38367748260498
2012-03-01,14.820304870605469
2012-03-02,15.576013565063477
2012-03-05,15.525632858276367
2012-03-06,15.139382362365723
2012-03-07,14.870689392089844
2012-03-08,15.105801582336426
2012-03-09,15.357702255249023
2012-03-12,14.929466247558594
2012-03-13,15.328876495361328
2012-03-14,15.152295112609863
2012-03-15,15.22797679901123
2012-03-16,14.866402626037598
2012-03-19,15.051393508911133
2012-03-20,15.127071380615234
2012-03-21,15.076618194580078
2012-03-22,14.89162826538086
2012-03-23,14.942071914672852
2012-03-26,15.530678749084473
2012-03-27,15.362508773803711
2012-03-28,15.345687866210938
2012-03-29,15.438189506530762
2012-03-30,15.059799194335938
2012-04-02,15.244782447814941
2012-04-03,15.749307632446289
2012-04-04,15.639991760253906
2012-04-05,15.530678749084473
2012-04-09,15.026158332824707
2012-04-10,14.269390106201172
2012-04-11,14.740277290344238
2012-04-12,14.757085800170898
2012-04-13,14.588919639587402
2012-04-16,15.000931739807129
2012-04-17,15.328876495361328
2012-04-18,15.026158332824707
2012-04-19,14.790726661682129
2012-04-20,15.076618194580078
2012-04-23,14.269390106201172
2012-04-24,14.218940734863281
2012-04-25,14.336658477783203
2012-04-26,14.471196174621582
2012-04-27,14.757085800170898
2012-04-30,14.143259048461914
2012-05-01,13.966680526733398
2012-05-02,13.857370376586914
2012-05-03,13.706013679504395
2012-05-04,13.19308853149414
2012-05-07,13.10059642791748
2012-05-08,12.814704895019531
2012-05-09,12.924012184143066
2012-05-10,13.083776473999023
2012-05-11,12.999689102172852
2012-05-14,12.6717529296875
2012-05-15,12.654938697814941
2012-05-16,12.629716873168945
2012-05-17,12.360637664794922
2012-05-18,12.469949722290039
2012-05-21,12.646531105041504
2012-05-22,12.596080780029297
2012-05-23,12.77265739440918
2012-05-24,12.62130355834961
2012-05-25,12.713799476623535
2012-05-29,12.98287582397461
2012-05-30,12.52880859375
2012-05-31,12.520402908325195
2012-06-01,11.780444145202637
2012-06-04,11.889756202697754
2012-06-05,11.746809005737305
2012-06-06,12.48676872253418
2012-06-07,12.200878143310547
2012-06-08,12.268143653869629
2012-06-11,11.864532470703125
2012-06-12,12.175646781921387
2012-06-13,11.63235855102539
2012-06-14,11.885050773620605
2012-06-15,12.002974510192871
2012-06-18,11.935589790344238
2012-06-19,12.339897155761719
2012-06-20,12.163015365600586
2012-06-21,11.69974422454834
2012-06-22,11.767130851745605
2012-06-25,10.242539405822754
2012-06-26,11.39650821685791
2012-06-27,11.110121726989746
2012-06-28,11.152238845825195
2012-06-29,11.514432907104492
2012-07-02,11.834511756896973
2012-07-03,12.390437126159668
2012-07-05,12.609441757202148
2012-07-06,12.5167875289917
2012-07-09,12.255668640136719
2012-07-10,12.238821983337402
2012-07-11,12.230399131774902
2012-07-12,12.440974235534668
2012-07-13,13.316986083984375
2012-07-16,13.359100341796875
2012-07-17,13.611793518066406
2012-07-18,13.990839004516602
2012-07-19,14.201410293579102
2012-07-20,13.856064796447754
2012-07-23,13.864484786987305
2012-07-24,14.184574127197266
2012-07-25,14.639415740966797
2012-07-26,14.3277587890625
2012-07-27,14.614147186279297
2012-07-30,14.50464916229248
2012-07-31,14.420424461364746
2012-08-01,14.176145553588867
2012-08-02,14.100336074829102
2012-08-03,14.538341522216797
2012-08-06,14.62256908416748
2012-08-07,15.043728828430176
2012-08-08,15.01845645904541
2012-08-09,14.98476505279541
2012-08-10,14.866839408874512
2012-08-13,14.892107009887695
2012-08-14,14.706798553466797
2012-08-15,14.98476505279541
2012-08-16,15.14480209350586
2012-08-17,15.136385917663574
2012-08-20,14.866839408874512
2012-08-21,14.816307067871094
2012-08-22,14.849994659423828
2012-08-23,15.026885032653809
2012-08-24,15.094268798828125
2012-08-27,15.136385917663574
2012-08-28,15.01845645904541
2012-08-29,15.111116409301758
2012-08-30,15.043728828430176
2012-08-31,15.05215072631836
2012-09-04,15.043728828430176
2012-09-05,15.094268798828125
2012-09-06,15.751276016235352
2012-09-07,16.130311965942383
2012-09-10,16.105039596557617
2012-09-11,16.079776763916016
2012-09-12,16.100858688354492
2012-09-13,16.421361923217773
2012-09-14,16.4466552734375
2012-09-17,16.41292381286621
2012-09-18,15.91530704498291
2012-09-19,16.21894073486328
2012-09-20,16.11772346496582
2012-09-21,16.075563430786133
2012-09-24,16.14303207397461
2012-09-25,15.999652862548828
2012-09-26,16.092422485351562
2012-09-27,16.126157760620117
2012-09-28,16.00807762145996
2012-10-01,15.974345207214355
2012-10-02,16.151466369628906
2012-10-03,16.168331146240234
2012-10-04,16.699687957763672
2012-10-05,16.65751838684082
2012-10-08,16.775590896606445
2012-10-09,16.4466552734375
2012-10-10,16.294845581054688
2012-10-11,16.269542694091797
2012-10-12,16.41292381286621
2012-10-15,15.105623245239258
2012-10-16,15.417693138122559
2012-10-17,15.771927833557129
2012-10-18,15.957474708557129
2012-10-19,15.400823593139648
2012-10-22,15.324912071228027
2012-10-23,15.712884902954102
2012-10-24,15.99121379852295
2012-10-25,15.502036094665527
2012-10-26,15.949050903320312
2012-10-31,16.36231231689453
2012-11-01,16.834632873535156
2012-11-02,16.632211685180664
2012-11-05,16.716554641723633
2012-11-06,16.918975830078125
2012-11-07,16.438222885131836
2012-11-08,15.90687370300293
2012-11-09,15.738187789916992
2012-11-12,15.763490676879883
2012-11-13,16.033382415771484
2012-11-14,15.53576946258545
2012-11-15,15.822525978088379
2012-11-16,15.940611839294434
2012-11-19,16.277976989746094
2012-11-20,16.134592056274414
2012-11-21,16.100858688354492
2012-11-23,16.4466552734375
2012-11-26,16.286418914794922
2012-11-27,16.47195816040039
2012-11-28,16.59847640991211
2012-11-29,16.65751838684082
2012-11-30,16.649084091186523
2012-12-03,16.590044021606445
2012-12-04,16.800899505615234
2012-12-05,16.51413345336914
2012-12-06,16.640644073486328
2012-12-07,16.51413345336914
2012-12-10,16.505701065063477
2012-12-11,16.699687957763672
2012-12-12,16.602571487426758
2012-12-13,16.813692092895508
2012-12-14,16.864355087280273
2012-12-17,17.24437713623047
2012-12-18,17.497732162475586
2012-12-19,17.463943481445312
2012-12-20,17.539955139160156
2012-12-21,17.514612197875977
2012-12-24,17.52305793762207
2012-12-26,17.252824783325195
2012-12-27,17.37105941772461
2012-12-28,17.202152252197266
2012-12-31,17.64129066467285
2013-01-02,18.16486930847168
2013-01-03,18.772903442382812
2013-01-04,19.38092613220215
2013-01-07,19.060026168823242
2013-01-08,19.085355758666992
2013-01-09,19.178245544433594
2013-01-10,18.95868492126465
2013-01-11,18.94179916381836
2013-01-14,18.604000091552734
2013-01-15,19.2627010345459
2013-01-16,19.14447021484375
2013-01-17,19.32181167602539
2013-01-18,19.516050338745117
2013-01-22,19.389371871948242
2013-01-23,19.77783203125
2013-01-24,19.78628158569336
2013-01-25,20.00583839416504
2013-01-28,20.140960693359375
2013-01-29,20.546314239501953
2013-01-30,20.073394775390625
2013-01-31,20.495651245117188
2013-02-01,20.715208053588867
2013-02-04,20.672988891601562
2013-02-05,21.196561813354492
2013-02-06,21.23879051208496
2013-02-07,20.977005004882812
2013-02-08,21.12901496887207
2013-02-11,21.019222259521484
2013-02-12,20.968551635742188
2013-02-13,20.8081111907959
2013-02-14,20.765884399414062
2013-02-15,20.419639587402344
2013-02-19,20.11562156677246
2013-02-20,19.507598876953125
2013-02-21,19.288026809692383
2013-02-22,19.313369750976562
2013-02-25,18.52800178527832
2013-02-26,18.68000602722168
2013-02-27,18.84889793395996
2013-02-28,18.865793228149414
2013-03-01,18.815120697021484
2013-03-04,18.781343460083008
2013-03-05,19.076904296875
2013-03-06,19.22047233581543
2013-03-07,19.440038681030273
2013-03-08,19.879167556762695
2013-03-11,19.71027183532715
2013-03-12,19.693387985229492
2013-03-13,20.196393966674805
2013-03-14,20.373926162719727
2013-03-15,20.585269927978516
2013-03-18,19.951231002807617
2013-03-19,19.613075256347656
2013-03-20,19.95968246459961
2013-03-21,19.55388641357422
2013-03-22,19.77370834350586
2013-03-25,19.62997055053711
2013-03-26,19.47781753540039
2013-03-27,19.198829650878906
2013-03-28,18.73386573791504
2013-04-01,18.64087677001953
2013-04-02,18.5056095123291
2013-04-03,18.08291244506836
2013-04-04,18.08291244506836
2013-04-05,18.184362411499023
2013-04-08,18.46333885192871
2013-04-09,18.158998489379883
2013-04-10,18.5056095123291
2013-04-11,18.970582962036133
2013-04-12,18.843767166137695
2013-04-15,18.167455673217773
2013-04-16,18.02373695373535
2013-04-17,17.541860580444336
2013-04-18,17.262889862060547
2013-04-19,17.643312454223633
2013-04-22,17.863115310668945
2013-04-23,17.956104278564453
2013-04-24,18.1082820892334
2013-04-25,18.547882080078125
2013-04-26,18.23508071899414
2013-04-29,18.370346069335938
2013-04-30,18.590150833129883
2013-05-01,18.1759090423584
2013-05-02,18.547882080078125
2013-05-03,19.00438690185547
2013-05-06,19.21573829650879
2013-05-07,20.06113052368164
2013-05-08,20.027307510375977
2013-05-09,19.69761085510254
2013-05-10,19.60462188720703
2013-05-13,19.503175735473633
2013-05-14,20.21329689025879
2013-05-15,20.0357666015625
2013-05-16,19.94277572631836
2013-05-17,19.951231002807617
2013-05-20,19.985042572021484
2013-05-21,19.917417526245117
2013-05-22,19.47781753540039
2013-05-23,19.520082473754883
2013-05-24,19.714523315429688
2013-05-28,20.20484733581543
2013-05-29,20.044221878051758
2013-05-30,19.503175735473633
2013-05-31,19.249549865722656
2013-06-03,19.528533935546875
2013-06-04,19.503175735473633
2013-06-05,19.0720272064209
2013-06-06,19.13119888305664
2013-06-07,19.443994522094727
2013-06-10,19.51163101196289
2013-06-11,19.241104125976562
2013-06-12,18.77138900756836
2013-06-13,19.160709381103516
2013-06-14,18.635976791381836
2013-06-17,18.288990020751953
2013-06-18,18.44979476928711
2013-06-19,18.49210548400879
2013-06-20,17.6627140045166
2013-06-21,17.298795700073242
2013-06-24,17.01950454711914
2013-06-25,17.273401260375977
2013-06-26,17.730419158935547
2013-06-27,17.933536529541016
2013-06-28,17.891216278076172
2013-07-01,18.09433364868164
2013-07-02,17.933536529541016
2013-07-03,18.178964614868164
2013-07-05,18.365161895751953
2013-07-08,18.881410598754883
2013-07-09,19.211477279663086
2013-07-10,18.966045379638672
2013-07-11,19.169158935546875
2013-07-12,19.143766403198242
2013-07-15,19.550006866455078
2013-07-16,19.31303596496582
2013-07-17,19.59232521057129
2013-07-18,19.321502685546875
2013-07-19,18.974510192871094
2013-07-22,19.236865997314453
2013-07-23,19.10991668701172
2013-07-24,18.847564697265625
2013-07-25,18.872949600219727
2013-07-26,18.77138900756836
2013-07-29,18.517498016357422
2013-07-30,18.644439697265625
2013-07-31,18.737531661987305
2013-08-01,19.346887588500977
2013-08-02,19.770050048828125
2013-08-05,19.016828536987305
2013-08-06,19.211477279663086
2013-08-07,18.889873504638672
2013-08-08,19.465375900268555
2013-08-09,19.583858489990234
2013-08-12,19.93084716796875
2013-08-13,20.091655731201172
2013-08-14,20.438642501831055
2013-08-15,20.370939254760742
2013-08-16,20.05780029296875
2013-08-19,19.956235885620117
2013-08-20,20.227067947387695
2013-08-21,19.77851676940918
2013-08-22,19.651559829711914
2013-08-23,19.490764617919922
2013-08-26,19.194557189941406
2013-08-27,18.56827735900879
2013-08-28,18.669832229614258
2013-08-29,18.813711166381836
2013-08-30,18.441329956054688
2013-09-03,18.77985382080078
2013-09-04,19.08452796936035
2013-09-05,19.744661331176758
2013-09-06,19.4315242767334
2013-09-09,19.913925170898438
2013-09-10,20.497886657714844
2013-09-11,20.55295753479004
2013-09-12,20.2818546295166
2013-09-13,20.45976448059082
2013-09-16,20.214073181152344
