Date,FRST
2010-11-03,5.125144958496094
2010-11-04,5.079497814178467
2010-11-05,4.759993076324463
2010-11-08,4.759993076324463
2010-11-09,4.727389812469482
2010-11-10,4.694787979125977
2010-11-11,4.636103630065918
2010-11-12,4.59697961807251
2010-11-15,4.603499412536621
2010-11-16,4.629581451416016
2010-11-17,4.642622470855713
2010-11-18,4.662187099456787
2010-11-19,4.7991156578063965
2010-11-22,4.864322662353516
2010-11-23,4.8904032707214355
2010-11-24,4.701309680938721
2010-11-26,4.701309680938721
2010-11-29,4.818676948547363
2010-11-30,4.786074638366699
2010-12-01,4.916485786437988
2010-12-02,4.916485786437988
2010-12-03,4.8904032707214355
2010-12-06,4.825198173522949
2010-12-07,4.85780143737793
2010-12-08,4.85780143737793
2010-12-09,4.85780143737793
2010-12-10,4.759993076324463
2010-12-13,4.916485786437988
2010-12-14,4.916485786437988
2010-12-15,4.929527759552002
2010-12-16,4.916485786437988
2010-12-17,4.8969244956970215
2010-12-20,4.733911037445068
2010-12-21,4.8382391929626465
2010-12-22,4.8382391929626465
2010-12-23,4.825198173522949
2010-12-27,4.8904032707214355
2010-12-28,4.942568302154541
2010-12-29,4.942568302154541
2010-12-30,4.903443813323975
2010-12-31,4.955610275268555
2011-01-03,4.955610275268555
2011-01-04,4.949088096618652
2011-01-05,4.988210201263428
2011-01-06,4.968648910522461
2011-01-07,4.975169658660889
2011-01-10,4.955610275268555
2011-01-11,4.988210201263428
2011-01-12,4.923005104064941
2011-01-13,4.923005104064941
2011-01-14,4.955610275268555
2011-01-18,4.968648910522461
2011-01-19,4.988210201263428
2011-01-20,5.053416728973389
2011-01-21,4.988210201263428
2011-01-24,5.007773399353027
2011-01-25,4.955610275268555
2011-01-26,5.11862325668335
2011-01-27,5.177306652069092
2011-01-28,4.7795562744140625
2011-01-31,4.968648910522461
2011-02-01,4.8904032707214355
2011-02-02,4.903443813323975
2011-02-03,4.8773627281188965
2011-02-04,5.079497814178467
2011-02-07,4.981689453125
2011-02-08,5.1642656326293945
2011-02-09,4.968648910522461
2011-02-10,4.825198173522949
2011-02-11,4.7665114402771
2011-02-14,4.7991156578063965
2011-02-15,4.812157154083252
2011-02-16,4.759993076324463
2011-02-17,4.792594909667969
2011-02-18,4.916485786437988
2011-02-22,4.733911037445068
2011-02-23,4.759993076324463
2011-02-24,4.753472328186035
2011-02-25,4.80563497543335
2011-02-28,4.7665114402771
2011-03-01,4.7665114402771
2011-03-02,4.825198173522949
2011-03-03,4.825198173522949
2011-03-04,4.8382391929626465
2011-03-07,4.864322662353516
2011-03-08,4.883883476257324
2011-03-09,4.7991156578063965
2011-03-10,4.85128116607666
2011-03-11,4.812157154083252
2011-03-14,4.753472328186035
2011-03-15,4.773033618927002
2011-03-16,4.727389812469482
2011-03-17,4.7795562744140625
2011-03-18,4.694787979125977
2011-03-21,4.701309680938721
2011-03-22,4.740432262420654
2011-03-23,4.694787979125977
2011-03-24,4.694787979125977
2011-03-25,4.694787979125977
2011-03-28,4.681746959686279
2011-03-29,4.694787979125977
2011-03-30,4.688266754150391
2011-03-31,4.668703556060791
2011-04-01,4.701309680938721
2011-04-04,4.694787979125977
2011-04-05,4.714349746704102
2011-04-06,4.694787979125977
2011-04-07,4.688266754150391
2011-04-08,4.727389812469482
2011-04-11,4.694787979125977
2011-04-12,4.662187099456787
2011-04-13,4.694787979125977
2011-04-14,4.58393669128418
2011-04-15,4.58393669128418
2011-04-18,4.649143218994141
2011-04-19,4.642622470855713
2011-04-20,4.58393669128418
2011-04-21,4.59697961807251
2011-04-25,4.531773567199707
2011-04-26,4.525252819061279
2011-04-27,4.557855606079102
2011-04-28,4.505691051483154
2011-04-29,4.577417850494385
2011-05-02,4.564377784729004
2011-05-03,4.531773567199707
2011-05-04,4.518732070922852
2011-05-05,4.492649555206299
2011-05-06,4.492649555206299
2011-05-09,4.58393669128418
2011-05-10,4.531773567199707
2011-05-11,4.499171257019043
2011-05-12,4.564377784729004
2011-05-13,4.512211322784424
2011-05-16,4.499171257019043
2011-05-17,4.486130714416504
2011-05-18,4.525252819061279
2011-05-19,4.473089218139648
2011-05-20,4.453527450561523
2011-05-23,4.473089218139648
2011-05-24,4.35571813583374
2011-05-25,4.2905144691467285
2011-05-26,4.238349914550781
2011-05-27,4.2513909339904785
2011-05-31,4.297034740447998
2011-06-01,4.362240791320801
2011-06-02,4.420924663543701
2011-06-03,4.316595554351807
2011-06-06,4.264431476593018
2011-06-07,4.297034740447998
2011-06-08,4.244869709014893
2011-06-09,4.225307941436768
2011-06-10,4.212267875671387
2011-06-13,4.173145294189453
2011-06-14,4.205747127532959
2011-06-15,4.303554058074951
2011-06-16,4.205747127532959
2011-06-17,4.3491973876953125
2011-06-20,4.316595554351807
2011-06-21,4.270952224731445
2011-06-22,4.277471542358398
2011-06-23,4.323117733001709
2011-06-24,4.264431476593018
2011-06-27,4.264431476593018
2011-06-28,4.264431476593018
2011-06-29,4.505691051483154
2011-06-30,4.4274468421936035
2011-07-01,4.4274468421936035
2011-07-05,4.270952224731445
2011-07-06,4.257911205291748
2011-07-07,4.342677593231201
2011-07-08,4.33615779876709
2011-07-11,4.342677593231201
2011-07-12,4.277471542358398
2011-07-13,4.394843101501465
2011-07-14,4.381803035736084
2011-07-15,4.33615779876709
2011-07-18,4.33615779876709
2011-07-19,4.32963752746582
2011-07-20,4.32963752746582
2011-07-21,4.414403915405273
2011-07-22,4.492649555206299
2011-07-25,4.499171257019043
2011-07-26,4.499171257019043
2011-07-27,4.505691051483154
2011-07-28,4.4078826904296875
2011-07-29,4.505691051483154
2011-08-01,4.564377784729004
2011-08-02,4.649143218994141
2011-08-03,4.59697961807251
2011-08-04,4.551336288452148
2011-08-05,4.564377784729004
2011-08-08,4.453527450561523
2011-08-09,4.453527450561523
2011-08-10,4.453527450561523
2011-08-11,4.244869709014893
2011-08-12,4.3491973876953125
2011-08-15,4.388322353363037
2011-08-16,4.603499412536621
2011-08-17,4.590458869934082
2011-08-18,4.590458869934082
2011-08-19,4.629581451416016
2011-08-22,4.629581451416016
2011-08-23,4.557855606079102
2011-08-24,4.394843101501465
2011-08-25,4.2513909339904785
2011-08-26,4.238349914550781
2011-08-29,4.238349914550781
2011-08-30,4.4078826904296875
2011-08-31,4.375280857086182
2011-09-01,4.375280857086182
2011-09-02,4.238349914550781
2011-09-06,4.231829643249512
2011-09-07,4.238349914550781
2011-09-08,4.238349914550781
2011-09-09,4.199226379394531
2011-09-12,4.081855297088623
2011-09-13,4.107940196990967
2011-09-14,4.107940196990967
2011-09-15,4.107940196990967
2011-09-16,4.381803035736084
2011-09-19,4.264431476593018
2011-09-20,4.199226379394531
2011-09-21,4.075336456298828
2011-09-22,4.075336456298828
2011-09-23,4.075336456298828
2011-09-26,4.075336456298828
2011-09-27,4.075336456298828
2011-09-28,4.075336456298828
2011-09-29,4.042732238769531
2011-09-30,4.081855297088623
2011-10-03,4.075336456298828
2011-10-04,4.042732238769531
2011-10-05,4.075336456298828
2011-10-06,4.075336456298828
2011-10-07,4.075336456298828
2011-10-10,4.075336456298828
2011-10-11,3.9384052753448486
2011-10-12,3.9579660892486572
2011-10-13,3.925363540649414
2011-10-14,3.9579660892486572
2011-10-17,4.088377952575684
2011-10-18,3.925363540649414
2011-10-19,3.925363540649414
2011-10-20,3.931885004043579
2011-10-21,3.8340771198272705
2011-10-24,3.8340771198272705
2011-10-25,3.931885004043579
2011-10-26,3.840596914291382
2011-10-27,3.9188437461853027
2011-10-28,3.9840476512908936
2011-10-31,3.9514458179473877
2011-11-01,3.9514458179473877
2011-11-02,3.9514458179473877
2011-11-03,3.9775257110595703
2011-11-04,3.9775257110595703
2011-11-07,3.9775257110595703
2011-11-08,3.9775257110595703
2011-11-09,4.075336456298828
2011-11-10,4.010129451751709
2011-11-11,4.010129451751709
2011-11-14,4.075336456298828
2011-11-15,4.075336456298828
2011-11-16,4.075336456298828
2011-11-17,4.075336456298828
2011-11-18,4.075336456298828
2011-11-21,4.075336456298828
2011-11-22,4.042732238769531
2011-11-23,4.042732238769531
2011-11-25,4.042732238769531
2011-11-28,3.9775257110595703
2011-11-29,3.9840476512908936
2011-11-30,4.023172378540039
2011-12-01,4.036212921142578
2011-12-02,4.023172378540039
2011-12-05,4.010129451751709
2011-12-06,4.042732238769531
2011-12-07,4.042732238769531
2011-12-08,4.042732238769531
2011-12-09,3.9579660892486572
2011-12-12,3.9775257110595703
2011-12-13,3.9058008193969727
2011-12-14,3.794954299926758
2011-12-15,3.912323236465454
2011-12-16,3.8797202110290527
2011-12-19,3.886240005493164
2011-12-20,3.9188437461853027
2011-12-21,3.925363540649414
2011-12-22,3.9840476512908936
2011-12-23,3.9775257110595703
2011-12-27,3.9710075855255127
2011-12-28,3.9514458179473877
2011-12-29,3.9775257110595703
2011-12-30,3.9775257110595703
2012-01-03,3.9775257110595703
2012-01-04,4.075336456298828
2012-01-05,4.029691696166992
2012-01-06,4.04925537109375
2012-01-09,4.04925537109375
2012-01-10,4.042732238769531
2012-01-11,4.023172378540039
2012-01-12,4.023172378540039
2012-01-13,4.023172378540039
2012-01-17,4.042732238769531
2012-01-18,4.016651153564453
2012-01-19,4.010129451751709
2012-01-20,4.016651153564453
2012-01-23,4.055774211883545
2012-01-24,4.042732238769531
2012-01-25,4.042732238769531
2012-01-26,4.016651153564453
2012-01-27,4.101419925689697
2012-01-30,4.101419925689697
2012-01-31,4.016651153564453
2012-02-01,4.016651153564453
2012-02-02,4.055774211883545
2012-02-03,4.055774211883545
2012-02-06,4.062295436859131
2012-02-07,4.055774211883545
2012-02-08,4.075336456298828
2012-02-09,4.143967151641846
2012-02-10,4.157039642333984
2012-02-13,4.117823123931885
2012-02-14,4.124357223510742
2012-02-15,4.202794075012207
2012-02-16,4.215865135192871
2012-02-17,4.150502681732178
2012-02-21,4.215865135192871
2012-02-22,4.228937149047852
2012-02-23,4.248546600341797
2012-02-24,4.490386486053467
2012-02-27,4.222400665283203
2012-02-28,4.1897196769714355
2012-02-29,4.2354736328125
2012-03-01,4.346588611602783
2012-03-02,4.411952018737793
2012-03-05,4.411952018737793
2012-03-06,4.4184889793396
2012-03-07,4.4773125648498535
2012-03-08,4.451168537139893
2012-03-09,4.425024509429932
2012-03-12,4.425024509429932
2012-03-13,4.411952018737793
2012-03-14,4.340052604675293
2012-03-15,4.411952018737793
2012-03-16,4.431560039520264
2012-03-19,4.425024509429932
2012-03-20,4.431560039520264
2012-03-21,4.431560039520264
2012-03-22,4.425024509429932
2012-03-23,4.431560039520264
2012-03-26,4.470777988433838
2012-03-27,4.509994983673096
2012-03-28,4.509994983673096
2012-03-29,4.509994983673096
2012-03-30,4.411952018737793
2012-04-02,4.411952018737793
2012-04-03,4.509994983673096
2012-04-04,4.379269599914551
2012-04-05,4.379269599914551
2012-04-09,4.4446330070495605
2012-04-10,4.346588611602783
2012-04-11,4.496922016143799
2012-04-12,4.496922016143799
2012-04-13,4.4773125648498535
2012-04-16,4.4773125648498535
2012-04-17,4.490386486053467
2012-04-18,4.490386486053467
2012-04-19,4.509994983673096
2012-04-20,4.509994983673096
2012-04-23,4.379269599914551
2012-04-24,4.483850479125977
2012-04-25,4.438096523284912
2012-04-26,4.4773125648498535
2012-04-27,4.4773125648498535
2012-04-30,4.509994983673096
2012-05-01,4.588430404663086
2012-05-02,4.581892967224121
2012-05-03,4.568821430206299
2012-05-04,4.568821430206299
2012-05-07,4.5753583908081055
2012-05-08,4.5753583908081055
2012-05-09,4.5753583908081055
2012-05-10,4.585183143615723
2012-05-11,4.617933750152588
2012-05-14,4.617933750152588
2012-05-15,4.604832649230957
2012-05-16,4.519680023193359
2012-05-17,4.421426773071289
2012-05-18,4.421426773071289
2012-05-21,4.486928462982178
2012-05-22,4.552431106567383
2012-05-23,4.5131306648254395
2012-05-24,4.611382484436035
2012-05-25,4.578632354736328
2012-05-29,4.617933750152588
2012-05-30,4.591733455657959
2012-05-31,4.591733455657959
2012-06-01,4.454177379608154
2012-06-04,4.454177379608154
2012-06-05,4.454177379608154
2012-06-06,4.500030040740967
2012-06-07,4.500030040740967
2012-06-08,4.500030040740967
2012-06-11,4.500030040740967
2012-06-12,4.500030040740967
2012-06-13,4.500030040740967
2012-06-14,4.519680023193359
2012-06-15,4.486928462982178
2012-06-18,4.519680023193359
2012-06-19,4.50657844543457
2012-06-20,4.486928462982178
2012-06-21,4.500030040740967
2012-06-22,4.663784980773926
2012-06-25,4.604832649230957
2012-06-26,4.611382484436035
2012-06-27,4.585183143615723
2012-06-28,4.624484539031982
2012-06-29,4.965096950531006
2012-07-02,4.853743553161621
2012-07-03,5.207458972930908
2012-07-05,5.207458972930908
2012-07-06,5.168156147003174
2012-07-09,5.1026530265808105
2012-07-10,5.037150859832764
2012-07-11,4.820991039276123
2012-07-12,4.8864946365356445
2012-07-13,4.860294342041016
2012-07-16,4.899595260620117
2012-07-17,4.899595260620117
2012-07-18,4.788241863250732
2012-07-19,4.814442157745361
2012-07-20,4.788241863250732
2012-07-23,4.814442157745361
2012-07-24,4.788241863250732
2012-07-25,4.788241863250732
2012-07-26,4.78169059753418
2012-07-27,4.794792652130127
2012-07-30,4.794792652130127
2012-07-31,4.794792652130127
2012-08-01,4.794792652130127
2012-08-02,4.879944801330566
2012-08-03,4.801340579986572
2012-08-06,4.801340579986572
2012-08-07,4.807891368865967
2012-08-08,4.814442157745361
2012-08-09,4.824300765991211
2012-08-10,4.896598815917969
2012-08-13,4.962326526641846
2012-08-14,4.955752849578857
2012-08-15,4.955752849578857
2012-08-16,4.870307445526123
2012-08-17,5.126641273498535
2012-08-20,5.126641273498535
2012-08-21,4.982044219970703
2012-08-22,5.093777656555176
2012-08-23,5.0543437004089355
2012-08-24,5.126641273498535
2012-08-27,5.126641273498535
2012-08-28,5.060914516448975
2012-08-29,5.060914516448975
2012-08-30,5.060914516448975
2012-08-31,5.15950345993042
2012-09-04,4.995189189910889
2012-09-05,5.06748628616333
2012-09-06,4.975471019744873
2012-09-07,5.014904975891113
2012-09-10,5.021479606628418
2012-09-11,4.9294633865356445
2012-09-12,4.968898296356201
2012-09-13,5.093777656555176
2012-09-14,5.060914516448975
2012-09-17,4.9294633865356445
2012-09-18,5.014904975891113
2012-09-19,4.909743785858154
2012-09-20,5.152931213378906
2012-09-21,5.297529697418213
2012-09-24,5.028051853179932
2012-09-25,5.218658447265625
2012-09-26,5.17264986038208
2012-09-27,5.258094310760498
2012-09-28,5.258094310760498
2012-10-01,5.225230693817139
2012-10-02,5.258094310760498
2012-10-03,5.225230693817139
2012-10-04,5.258094310760498
2012-10-05,5.258094310760498
2012-10-08,5.225230693817139
2012-10-09,5.317246913909912
2012-10-10,5.350109100341797
2012-10-11,5.389545440673828
2012-10-12,5.356680870056152
2012-10-15,5.264666557312012
2012-10-16,5.258094310760498
2012-10-17,5.3238205909729
2012-10-18,5.258094310760498
2012-10-19,5.258094310760498
2012-10-22,5.258094310760498
2012-10-23,5.343538284301758
2012-10-24,5.356680870056152
2012-10-25,5.336965084075928
2012-10-26,5.264666557312012
2012-10-31,5.350109100341797
2012-11-01,5.258094310760498
2012-11-02,5.258094310760498
2012-11-05,5.258094310760498
2012-11-06,5.284383296966553
2012-11-07,5.25135612487793
2012-11-08,5.376860618591309
2012-11-09,5.3108062744140625
2012-11-12,5.350439071655273
2012-11-13,5.363650321960449
2012-11-14,5.284383296966553
2012-11-15,5.32401704788208
2012-11-16,5.363650321960449
2012-11-19,5.363650321960449
2012-11-20,5.2975945472717285
2012-11-21,5.350439071655273
2012-11-23,5.376860618591309
2012-11-26,5.383465766906738
2012-11-27,5.277778625488281
2012-11-28,5.2381463050842285
2012-11-29,5.416492938995361
2012-11-30,5.416492938995361
2012-12-03,5.4297051429748535
2012-12-04,5.231540203094482
2012-12-05,5.442915439605713
2012-12-06,5.376860618591309
2012-12-07,5.390071868896484
2012-12-10,5.383465766906738
2012-12-11,5.376860618591309
2012-12-12,5.284383296966553
2012-12-13,5.370255947113037
2012-12-14,5.284383296966553
2012-12-17,5.31741189956665
2012-12-18,5.376860618591309
2012-12-19,5.185302257537842
2012-12-20,5.2975945472717285
2012-12-21,5.350439071655273
2012-12-24,5.383465766906738
2012-12-26,5.357043266296387
2012-12-27,5.284383296966553
2012-12-28,5.383465766906738
2012-12-31,5.376860618591309
2013-01-02,5.218329906463623
2013-01-03,5.383465766906738
2013-01-04,5.383465766906738
2013-01-07,5.449522018432617
2013-01-08,5.6476850509643555
2013-01-09,5.442915439605713
2013-01-10,5.442915439605713
2013-01-11,5.746767044067383
2013-01-14,5.6476850509643555
2013-01-15,5.674106121063232
2013-01-16,5.674106121063232
2013-01-17,5.799609661102295
2013-01-18,5.812822341918945
2013-01-22,6.004382133483887
2013-01-23,5.944933891296387
2013-01-24,5.977959632873535
2013-01-25,5.991170883178711
2013-01-28,6.156308174133301
2013-01-29,6.103464126586914
2013-01-30,6.143097400665283
2013-01-31,6.156308174133301
2013-02-01,6.176124572753906
2013-02-04,6.36768102645874
2013-02-05,6.440343379974365
2013-02-06,6.275206565856934
2013-02-07,6.255282402038574
2013-02-08,6.434575080871582
2013-02-11,6.640432834625244
2013-02-12,6.627147674560547
2013-02-13,6.607226371765137
2013-02-14,6.627147674560547
2013-02-15,6.633788108825684
2013-02-19,6.600586891174316
2013-02-20,6.607226371765137
2013-02-21,6.640432834625244
2013-02-22,6.939248085021973
2013-02-25,6.6470723152160645
2013-02-26,6.5607428550720215
2013-02-27,6.109195232391357
2013-02-28,6.275204181671143
2013-03-01,6.59394645690918
2013-03-04,6.547463417053223
2013-03-05,6.527543067932129
2013-03-06,6.567385196685791
2013-03-07,6.600586891174316
2013-03-08,6.4744181632995605
2013-03-11,6.540821552276611
2013-03-12,6.547463417053223
2013-03-13,6.467777252197266
2013-03-14,6.421294212341309
2013-03-15,6.341610431671143
2013-03-18,6.441216468811035
2013-03-19,6.242003917694092
2013-03-20,6.281845569610596
2013-03-21,6.308411598205566
2013-03-22,6.374812126159668
2013-03-25,6.534181118011475
2013-03-26,6.394733905792236
2013-03-27,6.381452560424805
2013-03-28,6.427934169769287
2013-04-01,6.374812126159668
2013-04-02,6.441216468811035
2013-04-03,6.520902156829834
2013-04-04,6.600586891174316
2013-04-05,6.481058597564697
2013-04-08,6.520902156829834
2013-04-09,6.45449686050415
2013-04-10,6.341610431671143
2013-04-11,6.613868713378906
2013-04-12,6.839642524719238
2013-04-15,6.779876708984375
2013-04-16,6.852923393249512
2013-04-17,6.74003791809082
2013-04-18,6.839642524719238
2013-04-19,6.726755142211914
2013-04-22,6.660351753234863
2013-04-23,6.487698078155518
2013-04-24,6.819721221923828
2013-04-25,6.786520481109619
2013-04-26,6.640432834625244
2013-04-29,6.686913013458252
2013-04-30,6.726755142211914
2013-05-01,6.866199970245361
2013-05-02,6.67363166809082
2013-05-03,6.82636022567749
2013-05-06,6.799801826477051
2013-05-07,6.8794846534729
2013-05-08,6.833004474639893
2013-05-09,6.652657985687256
2013-05-10,6.666015148162842
2013-05-13,6.612581253051758
2013-05-14,6.819644451141357
2013-05-15,6.7528462409973145
2013-05-16,6.612581253051758
2013-05-17,6.6059041023254395
2013-05-20,6.746169567108154
2013-05-21,6.539111137390137
2013-05-22,6.265254974365234
2013-05-23,6.358765602111816
2013-05-24,6.732812881469727
2013-05-28,6.67937707901001
2013-05-29,6.57918643951416
2013-05-30,6.759527206420898
2013-05-31,6.846360683441162
2013-06-03,6.5925445556640625
2013-06-04,6.465637683868408
2013-06-05,6.372124671936035
2013-06-06,6.478993892669678
2013-06-07,6.211819171905518
2013-06-10,6.151708126068115
2013-06-11,6.071551322937012
2013-06-12,6.552467346191406
2013-06-13,6.3320488929748535
2013-06-14,6.325371265411377
2013-06-17,6.265254974365234
2013-06-18,6.2318596839904785
2013-06-19,6.178424835205078
2013-06-20,6.104950428009033
2013-06-21,6.1717448234558105
2013-06-24,6.111630439758301
2013-06-25,6.044835090637207
2013-06-26,6.0782318115234375
2013-06-27,6.0782318115234375
2013-06-28,6.5324296951293945
2013-07-01,6.305331707000732
2013-07-02,6.151708126068115
2013-07-03,6.198462963104248
2013-07-05,6.372124671936035
2013-07-08,6.1851019859313965
2013-07-09,6.211819171905518
2013-07-10,6.29197359085083
2013-07-11,6.3320488929748535
2013-07-12,6.325371265411377
2013-07-15,6.325371265411377
2013-07-16,6.398841857910156
2013-07-17,6.365446090698242
2013-07-18,6.432237148284912
2013-07-19,6.672696113586426
2013-07-22,6.5925445556640625
2013-07-23,6.779568195343018
2013-07-24,6.57918643951416
2013-07-25,6.57918643951416
2013-07-26,6.639296531677246
2013-07-29,6.786248683929443
2013-07-30,6.766206741333008
2013-07-31,6.619259834289551
2013-08-01,6.672696113586426
2013-08-02,6.686056137084961
2013-08-05,6.5324296951293945
2013-08-06,6.539111137390137
2013-08-07,6.612581253051758
2013-08-08,6.700031280517578
2013-08-09,6.686575889587402
2013-08-12,6.726941108703613
2013-08-13,6.686575889587402
2013-08-14,6.673125267028809
2013-08-15,6.659669876098633
2013-08-16,6.666396141052246
2013-08-19,6.404047012329102
2013-08-20,6.700031280517578
2013-08-21,6.498224258422852
2013-08-22,6.659669876098633
2013-08-23,6.585676670074463
2013-08-26,6.592400550842285
2013-08-27,6.673125267028809
2013-08-28,6.6327619552612305
2013-08-29,6.693305492401123
2013-08-30,6.686575889587402
2013-09-03,6.686575889587402
2013-09-04,6.612584590911865
