Date,MBWM
2010-05-07,3.4085662364959717
2010-05-10,3.4727675914764404
2010-05-11,3.7529237270355225
2010-05-12,3.7179036140441895
2010-05-13,3.5661532878875732
2010-05-14,3.5136234760284424
2010-05-17,3.507786750793457
2010-05-18,3.5311336517333984
2010-05-19,3.5019516944885254
2010-05-20,3.5019516944885254
2010-05-21,3.5019516944885254
2010-05-24,3.6011719703674316
2010-05-25,3.577826976776123
2010-05-26,3.507786750793457
2010-05-27,3.5719892978668213
2010-05-28,3.4727675914764404
2010-06-01,3.577826976776123
2010-06-02,3.5136234760284424
2010-06-03,3.5252978801727295
2010-06-04,3.6712114810943604
2010-06-07,3.5252978801727295
2010-06-08,3.4786038398742676
2010-06-09,3.122572422027588
2010-06-10,3.1867756843566895
2010-06-11,3.0875537395477295
2010-06-14,3.0933902263641357
2010-06-15,3.064206838607788
2010-06-16,3.140082359313965
2010-06-17,3.1517550945281982
2010-06-18,3.2801599502563477
2010-06-21,3.145918846130371
2010-06-22,3.2159571647644043
2010-06-23,3.1575911045074463
2010-06-24,3.2684872150421143
2010-06-25,3.4552578926086426
2010-06-28,3.262650489807129
2010-06-29,3.2918331623077393
2010-06-30,3.134246587753296
2010-07-01,3.1809380054473877
2010-07-02,3.239304304122925
2010-07-06,3.2159571647644043
2010-07-07,3.239304304122925
2010-07-08,3.210120916366577
2010-07-09,3.2042853832244873
2010-07-12,3.2568132877349854
2010-07-13,3.2276318073272705
2010-07-14,3.210120916366577
2010-07-15,3.0992259979248047
2010-07-16,3.169265031814575
2010-07-19,3.0933902263641357
2010-07-20,3.0992259979248047
2010-07-21,3.2042853832244873
2010-07-22,3.1167361736297607
2010-07-23,3.1517550945281982
2010-07-26,3.0992259979248047
2010-07-27,3.0992259979248047
2010-07-28,3.0992259979248047
2010-07-29,3.1809380054473877
2010-07-30,3.145918846130371
2010-08-02,3.1867756843566895
2010-08-03,3.210120916366577
2010-08-04,3.105062961578369
2010-08-05,3.134246587753296
2010-08-06,3.1867756843566895
2010-08-09,3.1751017570495605
2010-08-10,3.110898733139038
2010-08-11,3.145918846130371
2010-08-12,3.134246587753296
2010-08-13,3.046696662902832
2010-08-16,2.6965017318725586
2010-08-17,2.9007821083068848
2010-08-18,2.842416524887085
2010-08-19,2.5739331245422363
2010-08-20,2.603116512298584
2010-08-23,2.673154592514038
2010-08-24,2.7140111923217773
2010-08-25,2.7957229614257812
2010-08-26,2.894946336746216
2010-08-27,2.865762948989868
2010-08-30,2.865762948989868
2010-08-31,2.859926462173462
2010-09-01,2.7957229614257812
2010-09-02,2.725684881210327
2010-09-03,2.603116512298584
2010-09-07,2.603116512298584
2010-09-08,2.6381359100341797
2010-09-09,2.6498095989227295
2010-09-10,2.5739331245422363
2010-09-13,2.6264634132385254
2010-09-14,2.6322999000549316
2010-09-15,2.603116512298584
2010-09-16,2.7373569011688232
2010-09-17,2.842416524887085
2010-09-20,2.7431936264038086
2010-09-21,2.6556453704833984
2010-09-22,2.5856075286865234
2010-09-23,2.5797698497772217
2010-09-24,2.6147899627685547
2010-09-27,2.5739331245422363
2010-09-28,2.5564236640930176
2010-09-29,2.5622611045837402
2010-09-30,2.6264634132385254
2010-10-01,2.6147899627685547
2010-10-04,2.6381359100341797
2010-10-05,2.7198476791381836
2010-10-06,2.5155677795410156
2010-10-07,2.5330774784088135
2010-10-08,2.5097310543060303
2010-10-11,2.5097310543060303
2010-10-12,2.5272412300109863
2010-10-13,2.538914203643799
2010-10-14,2.5564236640930176
2010-10-15,2.4980578422546387
2010-10-18,2.5097310543060303
2010-10-19,2.6147899627685547
2010-10-20,2.5214040279388428
2010-10-21,2.4922218322753906
2010-10-22,2.5155677795410156
2010-10-25,2.5505871772766113
2010-10-26,2.538914203643799
2010-10-27,2.4513654708862305
2010-10-28,2.439692497253418
2010-10-29,2.4280192852020264
2010-11-01,2.410508871078491
2010-11-02,2.4338560104370117
2010-11-03,2.3112871646881104
2010-11-04,2.3346333503723145
2010-11-05,2.410508871078491
2010-11-08,2.56809663772583
2010-11-09,2.725684881210327
2010-11-10,2.859926462173462
2010-11-11,3.437747001647949
2010-11-12,3.274324417114258
2010-11-15,3.3618736267089844
2010-11-16,3.5019516944885254
2010-11-17,3.7179036140441895
2010-11-18,3.869654893875122
2010-11-19,3.9922232627868652
2010-11-22,4.085609436035156
2010-11-23,4.0622639656066895
2010-11-24,4.073935508728027
2010-11-26,4.05642557144165
2010-11-29,4.038917064666748
2010-11-30,3.9688780307769775
2010-12-01,4.033079624176025
2010-12-02,4.085609436035156
2010-12-03,3.9922232627868652
2010-12-06,4.085609436035156
2010-12-07,4.079771995544434
2010-12-08,4.015571117401123
2010-12-09,4.120628356933594
2010-12-10,4.202341556549072
2010-12-13,4.143974781036377
2010-12-14,4.114790916442871
2010-12-15,4.085609436035156
2010-12-16,4.085609436035156
2010-12-17,3.7996163368225098
2010-12-20,3.9922232627868652
2010-12-21,4.085609436035156
2010-12-22,4.260706424713135
2010-12-23,4.40662145614624
2010-12-27,4.610902786254883
2010-12-28,4.610902786254883
2010-12-29,4.791835784912109
2010-12-30,4.7568159103393555
2010-12-31,4.785998344421387
2011-01-03,4.955260753631592
2011-01-04,5.0194621086120605
2011-01-05,5.1245222091674805
2011-01-06,5.17704963684082
2011-01-07,5.171215057373047
2011-01-10,5.048644542694092
2011-01-11,5.060318946838379
2011-01-12,5.13619327545166
2011-01-13,5.083664894104004
2011-01-14,5.142029285430908
2011-01-18,5.416350364685059
2011-01-19,5.311290740966797
2011-01-20,5.428022384643555
2011-01-21,5.486387252807617
2011-01-24,5.503900051116943
2011-01-25,5.352147102355957
2011-01-26,5.35798454284668
2011-01-27,5.445535182952881
2011-01-28,5.346309185028076
2011-01-31,5.252926826477051
2011-02-01,5.165378570556641
2011-02-02,4.908566951751709
2011-02-03,4.780161380767822
2011-02-04,4.87354850769043
2011-02-07,4.896895885467529
2011-02-08,5.0428080558776855
2011-02-09,5.258763313293457
2011-02-10,5.252926826477051
2011-02-11,5.334636688232422
2011-02-14,5.352147102355957
2011-02-15,5.282108783721924
2011-02-16,5.282108783721924
2011-02-17,5.369658470153809
2011-02-18,5.2704362869262695
2011-02-22,5.229579925537109
2011-02-23,5.13619327545166
2011-02-24,5.0136260986328125
2011-02-25,4.902730941772461
2011-02-28,4.879384994506836
2011-03-01,4.966933250427246
2011-03-02,5.054482460021973
2011-03-03,5.299619197845459
2011-03-04,5.375494956970215
2011-03-07,5.375494956970215
2011-03-08,5.328800678253174
2011-03-09,5.352147102355957
2011-03-10,5.328800678253174
2011-03-11,5.346309185028076
2011-03-14,5.346309185028076
2011-03-15,5.194561004638672
2011-03-16,5.252926826477051
2011-03-17,5.276271820068359
2011-03-18,5.509737014770508
2011-03-21,5.719852924346924
2011-03-22,5.74320125579834
2011-03-23,5.8015642166137695
2011-03-24,5.778217792510986
2011-03-25,5.813236713409424
2011-03-28,5.678996562957764
2011-03-29,5.643978595733643
2011-03-30,5.696507453918457
2011-03-31,5.68483304977417
2011-04-01,5.678996562957764
2011-04-04,5.35798454284668
2011-04-05,5.1303582191467285
2011-04-06,5.18288516998291
2011-04-07,5.212069988250732
2011-04-08,5.025298595428467
2011-04-11,4.908566951751709
2011-04-12,4.87354850769043
2011-04-13,4.87354850769043
2011-04-14,4.861874103546143
2011-04-15,4.87354850769043
2011-04-18,4.838527202606201
2011-04-19,5.544755935668945
2011-04-20,5.398838996887207
2011-04-21,5.293781757354736
2011-04-25,5.334636688232422
2011-04-26,5.276271820068359
2011-04-27,5.352147102355957
2011-04-28,5.311290740966797
2011-04-29,5.305455207824707
2011-05-02,5.352147102355957
2011-05-03,5.4221882820129395
2011-05-04,5.398838996887207
2011-05-05,5.282108783721924
2011-05-06,5.258763313293457
2011-05-09,5.311290740966797
2011-05-10,5.35798454284668
2011-05-11,5.276271820068359
2011-05-12,5.282108783721924
2011-05-13,5.252926826477051
2011-05-16,5.252926826477051
2011-05-17,5.282108783721924
2011-05-18,5.311290740966797
2011-05-19,5.311290740966797
2011-05-20,5.311290740966797
2011-05-23,5.299619197845459
2011-05-24,5.328800678253174
2011-05-25,5.328800678253174
2011-05-26,5.276271820068359
2011-05-27,5.305455207824707
2011-05-31,5.282108783721924
2011-06-01,5.2704362869262695
2011-06-02,5.328800678253174
2011-06-03,5.346309185028076
2011-06-06,4.937748908996582
2011-06-07,4.721796035766602
2011-06-08,4.500006198883057
2011-06-09,4.505842685699463
2011-06-10,4.669266700744629
2011-06-13,4.698450565338135
2011-06-14,4.698450565338135
2011-06-15,4.750980377197266
2011-06-16,4.698450565338135
2011-06-17,4.622574329376221
2011-06-20,4.657593250274658
2011-06-21,4.575882911682129
2011-06-22,4.610902786254883
2011-06-23,4.4591498374938965
2011-06-24,4.721796035766602
2011-06-27,4.680941104888916
2011-06-28,4.7334699630737305
2011-06-29,4.640085220336914
2011-06-30,4.84436559677124
2011-07-01,4.8502020835876465
2011-07-05,4.785998344421387
2011-07-06,4.8268561363220215
2011-07-07,4.861874103546143
2011-07-08,5.200396537780762
2011-07-11,5.247089862823486
2011-07-12,5.235417366027832
2011-07-13,4.996115684509277
2011-07-14,5.0194621086120605
2011-07-15,5.001951694488525
2011-07-18,5.252926826477051
2011-07-19,5.5914459228515625
2011-07-20,5.819072246551514
2011-07-21,5.737362861633301
2011-07-22,5.714015007019043
2011-07-25,5.597284317016602
2011-07-26,5.7256879806518555
2011-07-27,5.7256879806518555
2011-07-28,5.784054279327393
2011-07-29,5.714015007019043
2011-08-01,5.661485195159912
2011-08-02,5.789892673492432
2011-08-03,5.749035835266113
2011-08-04,5.556427955627441
2011-08-05,5.544755935668945
2011-08-08,5.369658470153809
2011-08-09,4.8502020835876465
2011-08-10,4.710123062133789
2011-08-11,4.809345245361328
2011-08-12,4.727633476257324
2011-08-15,5.101174354553223
2011-08-16,5.066154956817627
2011-08-17,5.007788181304932
2011-08-18,4.7568159103393555
2011-08-19,4.791835784912109
2011-08-22,4.680941104888916
2011-08-23,4.686776638031006
2011-08-24,4.721796035766602
2011-08-25,4.750980377197266
2011-08-26,4.791835784912109
2011-08-29,4.721796035766602
2011-08-30,4.727633476257324
2011-08-31,4.87354850769043
2011-09-01,4.832690238952637
2011-09-02,4.838527202606201
2011-09-06,4.727633476257324
2011-09-07,4.745143413543701
2011-09-08,4.785998344421387
2011-09-09,4.832690238952637
2011-09-12,4.715959548950195
2011-09-13,4.762653350830078
2011-09-14,4.885221004486084
2011-09-15,4.774325847625732
2011-09-16,4.832690238952637
2011-09-19,4.739305019378662
2011-09-20,4.768490314483643
2011-09-21,4.7334699630737305
2011-09-22,4.67510461807251
2011-09-23,4.7334699630737305
2011-09-26,4.599228382110596
2011-09-27,4.610902786254883
2011-09-28,4.610902786254883
2011-09-29,4.546698570251465
2011-09-30,4.546698570251465
2011-10-03,4.5583720207214355
2011-10-04,4.669266700744629
2011-10-05,4.698450565338135
2011-10-06,4.727633476257324
2011-10-07,4.669266700744629
2011-10-10,4.669266700744629
2011-10-11,4.739305019378662
2011-10-12,4.8268561363220215
2011-10-13,4.727633476257324
2011-10-14,4.727633476257324
2011-10-17,4.768490314483643
2011-10-18,4.978605270385742
2011-10-19,5.054482460021973
2011-10-20,5.165378570556641
2011-10-21,5.311290740966797
2011-10-24,5.352147102355957
2011-10-25,5.352147102355957
2011-10-26,5.334636688232422
2011-10-27,5.293781757354736
2011-10-28,5.2704362869262695
2011-10-31,5.200396537780762
2011-11-01,5.2704362869262695
2011-11-02,5.2704362869262695
2011-11-03,5.428022384643555
2011-11-04,5.410513877868652
2011-11-07,5.252926826477051
2011-11-08,5.381330490112305
2011-11-09,5.381330490112305
2011-11-10,5.34047269821167
2011-11-11,5.282108783721924
2011-11-14,5.282108783721924
2011-11-15,5.282108783721924
2011-11-16,5.282108783721924
2011-11-17,5.334636688232422
2011-11-18,5.34047269821167
2011-11-21,5.311290740966797
2011-11-22,5.311290740966797
2011-11-23,5.393003463745117
2011-11-25,5.393003463745117
2011-11-28,5.428022384643555
2011-11-29,5.457205772399902
2011-11-30,5.4922261238098145
2011-12-01,5.4688801765441895
2011-12-02,5.457205772399902
2011-12-05,5.375494956970215
2011-12-06,5.544755935668945
2011-12-07,5.626469135284424
2011-12-08,5.562264442443848
2011-12-09,5.673161506652832
2011-12-12,5.544755935668945
2011-12-13,5.544755935668945
2011-12-14,5.550591468811035
2011-12-15,5.550591468811035
2011-12-16,5.556427955627441
2011-12-19,5.74320125579834
2011-12-20,5.719852924346924
2011-12-21,5.562264442443848
2011-12-22,5.661485195159912
2011-12-23,5.632304668426514
2011-12-27,5.690670013427734
2011-12-28,5.690670013427734
2011-12-29,5.63814115524292
2011-12-30,5.690670013427734
2012-01-03,5.807401180267334
2012-01-04,5.719852924346924
2012-01-05,5.819072246551514
2012-01-06,5.737362861633301
2012-01-09,5.749035835266113
2012-01-10,5.807401180267334
2012-01-11,5.959152698516846
2012-01-12,6.350203514099121
2012-01-13,6.595341205596924
2012-01-17,6.712072849273682
2012-01-18,6.7003960609436035
2012-01-19,6.706237316131592
2012-01-20,6.799621105194092
2012-01-23,6.7179083824157715
2012-01-24,6.50779390335083
2012-01-25,6.361876010894775
2012-01-26,6.426078796386719
2012-01-27,6.50779390335083
2012-01-30,6.712072849273682
2012-01-31,6.659543514251709
2012-02-01,7.003903388977051
2012-02-02,7.126468658447266
2012-02-03,6.980554580688477
2012-02-06,7.266547679901123
2012-02-07,7.284059524536133
2012-02-08,7.354093551635742
2012-02-09,7.266547679901123
2012-02-10,7.371606826782227
2012-02-13,7.295731544494629
2012-02-14,7.324916362762451
2012-02-15,7.295731544494629
2012-02-16,7.295731544494629
2012-02-17,7.429971694946289
2012-02-21,7.324916362762451
2012-02-22,7.278222560882568
2012-02-23,7.4066243171691895
2012-02-24,7.587559700012207
2012-02-27,7.756820201873779
2012-02-28,7.73347282409668
2012-02-29,7.850203990936279
2012-03-01,7.645925045013428
2012-03-02,7.605070114135742
2012-03-05,7.76849365234375
2012-03-06,7.61674165725708
2012-03-07,7.680945873260498
2012-03-08,7.727636337280273
2012-03-09,7.727636337280273
2012-03-12,7.61674165725708
2012-03-13,7.844369411468506
2012-03-14,7.844369411468506
2012-03-15,7.739309787750244
2012-03-16,8.06615924835205
2012-03-19,8.153711318969727
2012-03-20,8.136199951171875
2012-03-21,8.142036437988281
2012-03-22,8.136199951171875
2012-03-23,8.054485321044922
2012-03-26,8.229581832885742
2012-03-27,8.311296463012695
2012-03-28,8.258767127990723
2012-03-29,8.264603614807129
2012-03-30,8.305459976196289
2012-04-02,8.463046073913574
2012-04-03,8.404683113098145
2012-04-04,8.375497817993164
2012-04-05,8.492231369018555
2012-04-09,8.474720001220703
2012-04-10,8.52141284942627
2012-04-11,8.696511268615723
2012-04-12,8.667326927185059
2012-04-13,8.550594329833984
2012-04-16,8.743202209472656
2012-04-17,8.784059524536133
2012-04-18,8.696511268615723
2012-04-19,8.754877090454102
2012-04-20,8.754877090454102
2012-04-23,8.754877090454102
2012-04-24,8.754877090454102
2012-04-25,8.749039649963379
2012-04-26,8.638144493103027
2012-04-27,8.90079116821289
2012-04-30,8.719857215881348
2012-05-01,8.784059524536133
2012-05-02,8.842423439025879
2012-05-03,8.964993476867676
2012-05-04,8.894957542419434
2012-05-07,8.90079116821289
2012-05-08,8.87744426727295
2012-05-09,8.95332145690918
2012-05-10,8.906627655029297
2012-05-11,9.017521858215332
2012-05-14,8.87744426727295
2012-05-15,9.04086685180664
2012-05-16,8.90079116821289
2012-05-17,8.889117240905762
2012-05-18,8.871606826782227
2012-05-21,8.754877090454102
2012-05-22,8.608962059020996
2012-05-23,8.597286224365234
2012-05-24,8.585617065429688
2012-05-25,8.649816513061523
2012-05-29,8.608962059020996
2012-05-30,8.457208633422852
2012-05-31,8.503901481628418
2012-06-01,8.533087730407715
2012-06-04,8.29962158203125
2012-06-05,8.346315383911133
2012-06-06,8.503901481628418
2012-06-07,8.87744426727295
2012-06-08,9.192622184753418
2012-06-11,9.309351921081543
2012-06-12,9.472776412963867
2012-06-13,9.875497817993164
2012-06-14,10.056435585021973
2012-06-15,10.214025497436523
2012-06-18,10.348265647888184
2012-06-19,10.377446174621582
2012-06-20,10.429980278015137
2012-06-21,10.464994430541992
2012-06-22,10.050597190856934
2012-06-25,10.103126525878906
2012-06-26,10.3015718460083
2012-06-27,10.546709060668945
2012-06-28,10.645931243896484
2012-06-29,10.7684965133667
2012-07-02,10.756829261779785
2012-07-03,10.826863288879395
2012-07-05,10.786006927490234
2012-07-06,10.704294204711914
2012-07-09,10.832700729370117
2012-07-10,10.628422737121582
2012-07-11,10.739316940307617
2012-07-12,10.470834732055664
2012-07-13,10.733476638793945
2012-07-16,10.826863288879395
2012-07-17,10.838539123535156
2012-07-18,10.791845321655273
2012-07-19,10.476669311523438
2012-07-20,10.208184242248535
2012-07-23,9.904679298400879
2012-07-24,9.74126148223877
2012-07-25,9.472776412963867
2012-07-26,9.712077140808105
2012-07-27,9.828807830810547
2012-07-30,9.805461883544922
2012-07-31,9.665380477905273
2012-08-01,9.636201858520508
2012-08-02,9.630362510681152
2012-08-03,9.82297134399414
2012-08-06,10.00390338897705
2012-08-07,10.021414756774902
2012-08-08,9.78211498260498
2012-08-09,9.8638277053833
2012-08-10,9.8638277053833
2012-08-13,9.793791770935059
2012-08-14,9.82297134399414
2012-08-15,9.980555534362793
2012-08-16,9.933866500854492
2012-08-17,9.980555534362793
2012-08-20,9.881336212158203
2012-08-21,9.8638277053833
2012-08-22,9.834646224975586
2012-08-23,9.910521507263184
2012-08-24,9.834646224975586
2012-08-27,9.968887329101562
2012-08-28,9.893010139465332
2012-08-29,10.00390338897705
2012-08-30,9.852151870727539
2012-08-31,9.893010139465332
2012-09-04,10.179003715515137
2012-09-05,10.097289085388184
2012-09-06,10.184839248657227
2012-09-07,10.091453552246094
2012-09-10,10.085616111755371
2012-09-11,10.062271118164062
2012-09-12,10.079782485961914
2012-09-13,10.645931243896484
2012-09-14,10.429980278015137
2012-09-17,10.249044418334961
2012-09-18,10.079782485961914
2012-09-19,9.96304988861084
2012-09-20,9.817133903503418
2012-09-21,10.184839248657227
2012-09-24,10.196511268615723
2012-09-25,10.161495208740234
2012-09-26,10.068110466003418
2012-09-27,10.114799499511719
2012-09-28,10.00390338897705
2012-10-01,10.1439847946167
2012-10-02,10.36577033996582
2012-10-03,10.371611595153809
2012-10-04,10.389122009277344
2012-10-05,10.085616111755371
2012-10-08,9.986394882202148
2012-10-09,9.82297134399414
2012-10-10,10.062271118164062
2012-10-11,10.00390338897705
2012-10-12,9.922192573547363
2012-10-15,10.22569465637207
2012-10-16,9.706238746643066
2012-10-17,9.735424041748047
2012-10-18,9.68873119354248
2012-10-19,9.682893753051758
2012-10-22,9.677054405212402
2012-10-23,9.35020923614502
2012-10-24,9.379389762878418
2012-10-25,9.402738571166992
2012-10-26,9.461103439331055
2012-10-31,9.647876739501953
2012-11-01,9.332698822021484
2012-11-02,8.941646575927734
2012-11-05,8.77238655090332
2012-11-06,8.883281707763672
2012-11-07,8.601457595825195
2012-11-08,8.284407615661621
2012-11-09,8.21395206451416
2012-11-12,8.231565475463867
2012-11-13,8.21982479095459
2012-11-14,8.002588272094727
2012-11-15,7.979104042053223
2012-11-16,8.061297416687012
2012-11-19,8.360734939575195
2012-11-20,8.384222030639648
2012-11-21,8.419445991516113
2012-11-23,8.354863166809082
2012-11-26,8.42531967163086
2012-11-27,8.366606712341309
2012-11-28,8.401834487915039
2012-11-29,8.395962715148926
2012-11-30,8.501646995544434
2012-12-03,8.742368698120117
2012-12-04,8.6836576461792
2012-12-05,8.689526557922363
2012-12-06,8.613198280334473
2012-12-07,8.601457595825195
2012-12-10,8.695399284362793
2012-12-11,8.78934097290039
2012-12-12,8.701269149780273
2012-12-13,8.619072914123535
2012-12-14,8.7130126953125
2012-12-17,8.742368698120117
2012-12-18,8.78934097290039
2012-12-19,9.024195671081543
2012-12-20,9.282529830932617
2012-12-21,9.24730110168457
2012-12-24,9.253171920776367
2012-12-26,9.253171920776367
2012-12-27,9.446927070617676
2012-12-28,9.617192268371582
2012-12-31,9.687650680541992
2013-01-02,10.051668167114258
2013-01-03,9.963595390319824
2013-01-04,10.00469970703125
2013-01-07,9.916632652282715
2013-01-08,9.99882698059082
2013-01-09,10.0634126663208
2013-01-10,10.116256713867188
2013-01-11,10.092766761779785
2013-01-14,10.0340576171875
2013-01-15,10.09864330291748
2013-01-16,10.075155258178711
2013-01-17,10.116256713867188
2013-01-18,10.104511260986328
2013-01-22,10.0634126663208
2013-01-23,9.951858520507812
2013-01-24,9.863790512084961
2013-01-25,9.805078506469727
2013-01-28,9.7052640914917
2013-01-29,9.74048900604248
2013-01-30,9.693523406982422
2013-01-31,9.687650680541992
2013-02-01,9.664162635803223
2013-02-04,9.470410346984863
2013-02-05,9.546740531921387
2013-02-06,9.76531982421875
2013-02-07,9.818489074707031
2013-02-08,9.977993965148926
2013-02-11,9.76531982421875
2013-02-12,9.901196479797363
2013-02-13,9.924825668334961
2013-02-14,9.87165641784668
2013-02-15,10.001625061035156
2013-02-19,9.977993965148926
2013-02-20,9.93073558807373
2013-02-21,9.76531982421875
2013-02-22,9.853938102722168
2013-02-25,9.747598648071289
2013-02-26,9.812582015991211
2013-02-27,9.806673049926758
2013-02-28,9.842119216918945
2013-03-01,9.853938102722168
2013-03-04,9.91301441192627
2013-03-05,9.901196479797363
2013-03-06,9.89528751373291
2013-03-07,9.942551612854004
2013-03-08,10.019350051879883
2013-03-11,10.048890113830566
2013-03-12,10.06070327758789
2013-03-13,10.113871574401855
2013-03-14,10.113871574401855
2013-03-15,9.842119216918945
2013-03-18,9.777135848999023
2013-03-19,9.836214065551758
2013-03-20,9.948455810546875
2013-03-21,9.771228790283203
2013-03-22,9.830301284790039
2013-03-25,10.001625061035156
2013-03-26,9.99571704864502
2013-03-27,9.977993965148926
2013-03-28,9.747598648071289
2013-04-01,9.812582015991211
2013-04-02,9.853938102722168
2013-04-03,9.747598648071289
2013-04-04,9.8775634765625
2013-04-05,9.75941276550293
2013-04-08,9.830301284790039
2013-04-09,9.830301284790039
2013-04-10,10.013442039489746
2013-04-11,9.865751266479492
2013-04-12,9.830301284790039
2013-04-15,9.747598648071289
2013-04-16,10.249748229980469
2013-04-17,9.771228790283203
2013-04-18,9.806673049926758
2013-04-19,9.883476257324219
2013-04-22,9.91301441192627
2013-04-23,9.91301441192627
2013-04-24,9.91301441192627
2013-04-25,9.853938102722168
2013-04-26,9.806673049926758
2013-04-29,9.859844207763672
2013-04-30,9.87165641784668
2013-05-01,9.747598648071289
2013-05-02,9.812582015991211
2013-05-03,9.89528751373291
2013-05-06,9.91301441192627
2013-05-07,10.019350051879883
2013-05-08,10.108542442321777
2013-05-09,10.102596282958984
2013-05-10,10.108542442321777
2013-05-13,10.16800308227539
2013-05-14,10.215577125549316
2013-05-15,10.1739501953125
2013-05-16,10.156110763549805
2013-05-17,10.138274192810059
2013-05-20,10.108542442321777
2013-05-21,10.084757804870605
2013-05-22,9.930155754089355
2013-05-23,9.930155754089355
2013-05-24,9.924210548400879
2013-05-28,10.138274192810059
2013-05-29,10.0609712600708
2013-05-30,10.096651077270508
2013-05-31,9.983673095703125
2013-06-03,10.203682899475098
2013-06-04,10.01340103149414
2013-06-05,9.9063720703125
2013-06-06,9.971779823303223
2013-06-07,9.977726936340332
2013-06-10,9.983673095703125
2013-06-11,9.971779823303223
2013-06-12,9.96583366394043
2013-06-13,10.108542442321777
2013-06-14,10.078810691833496
2013-06-17,10.209625244140625
2013-06-18,10.393959999084473
2013-06-19,10.39990520477295
2013-06-20,10.453424453735352
2013-06-21,10.489097595214844
2013-06-24,10.518830299377441
2013-06-25,10.477208137512207
2013-06-26,10.49504280090332
2013-06-27,10.548558235168457
2013-06-28,10.685322761535645
2013-07-01,10.75667667388916
2013-07-02,10.768569946289062
2013-07-03,10.822088241577148
2013-07-05,11.09560775756836
2013-07-08,11.024258613586426
2013-07-09,11.268050193786621
2013-07-10,11.511848449707031
2013-07-11,11.422648429870605
2013-07-12,11.369136810302734
2013-07-15,11.684281349182129
2013-07-16,11.791315078735352
2013-07-17,12.017271995544434
2013-07-18,12.064838409423828
2013-07-19,12.094573974609375
2013-07-22,12.397826194763184
2013-07-23,12.362157821655273
2013-07-24,12.409719467163086
2013-07-25,12.469183921813965
2013-07-26,12.278903007507324
2013-07-29,11.767535209655762
2013-07-30,11.85672664642334
2013-07-31,11.874565124511719
2013-08-01,11.809159278869629
2013-08-02,11.791315078735352
2013-08-05,11.678339958190918
2013-08-06,11.446436882019043
2013-08-07,11.548154830932617
2013-08-08,11.41053295135498
2013-08-09,11.189148902893066
2013-08-12,11.290864944458008
2013-08-13,11.380616188049316
2013-08-14,11.23102855682373
2013-08-15,11.81740951538086
2013-08-16,12.36789608001709
2013-08-19,12.308059692382812
2013-08-20,12.200358390808105
2013-08-21,12.080687522888184
2013-08-22,12.421741485595703
2013-08-23,12.254210472106934
2013-08-26,12.164457321166992
2013-08-27,11.966998100280762
2013-08-28,11.97896671295166
