Date,QCRH
2010-11-04,8.371040344238281
2010-11-05,8.076675415039062
2010-11-08,7.947890758514404
2010-11-09,7.855898380279541
2010-11-10,8.085872650146484
2010-11-11,7.819103717803955
2010-11-12,8.003087043762207
2010-11-15,8.003087043762207
2010-11-16,8.104270935058594
2010-11-17,8.104270935058594
2010-11-18,8.122671127319336
2010-11-19,8.049077033996582
2010-11-22,7.993885040283203
2010-11-23,7.819103717803955
2010-11-24,7.5799336433410645
2010-11-26,7.616726875305176
2010-11-29,7.359158515930176
2010-11-30,7.359158515930176
2010-12-01,7.359158515930176
2010-12-02,7.405151844024658
2010-12-03,7.625923156738281
2010-12-06,7.828300476074219
2010-12-07,7.625923156738281
2010-12-08,7.487940788269043
2010-12-09,7.5615339279174805
2010-12-10,7.5799336433410645
2010-12-13,7.5799336433410645
2010-12-14,7.1751790046691895
2010-12-15,7.22117280960083
2010-12-16,7.487940788269043
2010-12-17,7.543133735656738
2010-12-20,7.580111026763916
2010-12-21,7.006979465484619
2010-12-22,6.748148441314697
2010-12-23,6.840588092803955
2010-12-27,6.997738838195801
2010-12-28,6.794369220733643
2010-12-29,6.831343173980713
2010-12-30,6.5078020095825195
2010-12-31,6.600242614746094
2011-01-03,6.7019267082214355
2011-01-04,6.7019267082214355
2011-01-05,6.914541244506836
2011-01-06,6.914541244506836
2011-01-07,6.933028221130371
2011-01-10,7.395230293273926
2011-01-11,7.367499828338623
2011-01-12,7.395230293273926
2011-01-13,7.441451549530029
2011-01-14,7.5246477127075195
2011-01-18,7.5246477127075195
2011-01-19,7.6263322830200195
2011-01-20,7.6263322830200195
2011-01-21,7.6263322830200195
2011-01-24,7.0901780128479
2011-01-25,7.117908477783203
2011-01-26,7.164129257202148
2011-01-27,7.164129257202148
2011-01-28,7.164129257202148
2011-01-31,7.164129257202148
2011-02-01,7.385986328125
2011-02-02,7.709526538848877
2011-02-03,7.8297014236450195
2011-02-04,7.8944091796875
2011-02-07,7.8944091796875
2011-02-08,7.977604389190674
2011-02-09,7.7649922370910645
2011-02-10,7.857433795928955
2011-02-11,7.8297014236450195
2011-02-14,7.681796073913574
2011-02-15,7.598600387573242
2011-02-16,7.598600387573242
2011-02-17,7.857433795928955
2011-02-18,7.811209201812744
2011-02-22,7.487671375274658
2011-02-23,7.441451549530029
2011-02-24,7.321279048919678
2011-02-25,7.238081455230713
2011-02-28,7.182616710662842
2011-03-01,7.062446117401123
2011-03-02,7.20110559463501
2011-03-03,7.321279048919678
2011-03-04,7.164129257202148
2011-03-07,7.275057315826416
2011-03-08,6.951516151428223
2011-03-09,7.164129257202148
2011-03-10,7.164129257202148
2011-03-11,7.164129257202148
2011-03-14,7.14564323425293
2011-03-15,7.321279048919678
2011-03-16,7.321279048919678
2011-03-17,7.2565693855285645
2011-03-18,6.933028221130371
2011-03-21,7.700284481048584
2011-03-22,7.450695514678955
2011-03-23,7.801968574523926
2011-03-24,7.6263322830200195
2011-03-25,7.737260341644287
2011-03-28,7.737260341644287
2011-03-29,7.6263322830200195
2011-03-30,7.61708927154541
2011-03-31,7.7649922370910645
2011-04-01,7.792725086212158
2011-04-04,7.644820690155029
2011-04-05,7.293546676635742
2011-04-06,7.191862106323242
2011-04-07,7.164129257202148
2011-04-08,7.127153396606445
2011-04-11,6.877564430236816
2011-04-12,6.970006942749023
2011-04-13,7.117908477783203
2011-04-14,7.339765548706055
2011-04-15,7.385986328125
2011-04-18,7.191862106323242
2011-04-19,7.552380561828613
2011-04-20,7.5246477127075195
2011-04-21,7.644820690155029
2011-04-25,7.57086706161499
2011-04-26,7.737260341644287
2011-04-27,8.088533401489258
2011-04-28,8.088533401489258
2011-04-29,8.088533401489258
2011-05-02,7.949875831604004
2011-05-03,8.236437797546387
2011-05-04,8.0977783203125
2011-05-05,8.088533401489258
2011-05-06,8.27341079711914
2011-05-09,8.301145553588867
2011-05-10,8.301145553588867
2011-05-11,8.10702133178711
2011-05-12,8.27341079711914
2011-05-13,8.180975914001465
2011-05-16,8.550736427307129
2011-05-17,8.64317512512207
2011-05-18,8.624687194824219
2011-05-19,8.569225311279297
2011-05-20,8.47678279876709
2011-05-23,8.27341079711914
2011-05-24,8.458295822143555
2011-05-25,8.319633483886719
2011-05-26,8.319633483886719
2011-05-27,8.347368240356445
2011-05-31,8.27341079711914
2011-06-01,8.227192878723145
2011-06-02,8.227192878723145
2011-06-03,8.227192878723145
2011-06-06,8.227192878723145
2011-06-07,8.227192878723145
2011-06-08,8.227192878723145
2011-06-09,8.347368240356445
2011-06-10,8.310392379760742
2011-06-13,8.245683670043945
2011-06-14,8.199460983276367
2011-06-15,8.180975914001465
2011-06-16,8.134756088256836
2011-06-17,8.180975914001465
2011-06-20,8.319633483886719
2011-06-21,8.310347557067871
2011-06-22,8.310347557067871
2011-06-23,8.366061210632324
2011-06-24,8.477483749389648
2011-06-27,8.458914756774902
2011-06-28,8.40320110321045
2011-06-29,8.384629249572754
2011-06-30,8.28249454498291
2011-07-01,8.412484169006348
2011-07-05,8.236061096191406
2011-07-06,8.291778564453125
2011-07-07,8.14321517944336
2011-07-08,8.245353698730469
2011-07-11,8.273208618164062
2011-07-12,8.356776237487793
2011-07-13,8.356776237487793
2011-07-14,8.319634437561035
2011-07-15,8.356776237487793
2011-07-18,8.356776237487793
2011-07-19,8.496054649353027
2011-07-20,8.4681978225708
2011-07-21,8.4681978225708
2011-07-22,8.496054649353027
2011-07-25,8.533197402954102
2011-07-26,9.071744918823242
2011-07-27,9.099601745605469
2011-07-28,8.960320472717285
2011-07-29,9.090313911437988
2011-08-01,9.099601745605469
2011-08-02,9.053174018859863
2011-08-03,8.960320472717285
2011-08-04,8.913891792297363
2011-08-05,8.960320472717285
2011-08-08,8.821038246154785
2011-08-09,8.551767349243164
2011-08-10,8.551767349243164
2011-08-11,8.33820629119873
2011-08-12,8.33820629119873
2011-08-15,8.310347557067871
2011-08-16,8.4681978225708
2011-08-17,8.4681978225708
2011-08-18,8.431060791015625
2011-08-19,8.449625968933105
2011-08-22,8.6167631149292
2011-08-23,8.393918991088867
2011-08-24,8.393918991088867
2011-08-25,8.4681978225708
2011-08-26,8.765327453613281
2011-08-29,8.765327453613281
2011-08-30,8.774612426757812
2011-08-31,8.700335502624512
2011-09-01,8.588907241821289
2011-09-02,8.588907241821289
2011-09-06,8.366061210632324
2011-09-07,8.33820629119873
2011-09-08,8.33820629119873
2011-09-09,8.078216552734375
2011-09-12,8.579620361328125
2011-09-13,8.579620361328125
2011-09-14,8.551767349243164
2011-09-15,8.681760787963867
2011-09-16,8.523911476135254
2011-09-19,8.523911476135254
2011-09-20,8.588907241821289
2011-09-21,8.588907241821289
2011-09-22,8.449625968933105
2011-09-23,8.449625968933105
2011-09-26,8.263923645019531
2011-09-27,8.263923645019531
2011-09-28,8.263923645019531
2011-09-29,8.263923645019531
2011-09-30,8.14321517944336
2011-10-03,8.356776237487793
2011-10-04,8.236061096191406
2011-10-05,8.236061096191406
2011-10-06,8.57033634185791
2011-10-07,8.301063537597656
2011-10-10,8.449625968933105
2011-10-11,8.356776237487793
2011-10-12,8.356776237487793
2011-10-13,8.33820629119873
2011-10-14,8.33820629119873
2011-10-17,8.33820629119873
2011-10-18,8.449625968933105
2011-10-19,8.449625968933105
2011-10-20,8.366061210632324
2011-10-21,8.301063537597656
2011-10-24,8.514625549316406
2011-10-25,8.384629249572754
2011-10-26,8.384629249572754
2011-10-27,8.347488403320312
2011-10-28,8.40320110321045
2011-10-31,8.263923645019531
2011-11-01,8.40320110321045
2011-11-02,8.291778564453125
2011-11-03,8.393918991088867
2011-11-04,8.366061210632324
2011-11-07,8.310347557067871
2011-11-08,8.366061210632324
2011-11-09,8.328920364379883
2011-11-10,8.310347557067871
2011-11-11,8.319634437561035
2011-11-14,8.384629249572754
2011-11-15,8.384629249572754
2011-11-16,8.319634437561035
2011-11-17,8.328920364379883
2011-11-18,8.328920364379883
2011-11-21,8.393918991088867
2011-11-22,8.328920364379883
2011-11-23,8.366061210632324
2011-11-25,8.273208618164062
2011-11-28,8.273208618164062
2011-11-29,8.310347557067871
2011-11-30,8.347488403320312
2011-12-01,8.449625968933105
2011-12-02,8.449625968933105
2011-12-05,8.449625968933105
2011-12-06,8.449625968933105
2011-12-07,8.33820629119873
2011-12-08,8.291778564453125
2011-12-09,8.291778564453125
2011-12-12,8.124638557434082
2011-12-13,7.9110798835754395
2011-12-14,7.9110798835754395
2011-12-15,8.031787872314453
2011-12-16,8.124638557434082
2011-12-19,8.106071472167969
2011-12-20,8.189640998840332
2011-12-21,8.450813293457031
2011-12-22,8.226950645446777
2011-12-23,8.245606422424316
2011-12-27,8.133673667907715
2011-12-28,8.310894012451172
2011-12-29,8.478795051574707
2011-12-30,8.48812198638916
2012-01-03,8.516105651855469
2012-01-04,8.441487312316895
2012-01-05,8.236278533935547
2012-01-06,8.292245864868164
2012-01-09,8.338881492614746
2012-01-10,8.469468116760254
2012-01-11,8.460136413574219
2012-01-12,8.469468116760254
2012-01-13,8.254932403564453
2012-01-17,8.310894012451172
2012-01-18,8.310894012451172
2012-01-19,8.376192092895508
2012-01-20,8.254932403564453
2012-01-23,8.534759521484375
2012-01-24,8.534759521484375
2012-01-25,8.562742233276367
2012-01-26,8.441487312316895
2012-01-27,8.096364974975586
2012-01-30,8.39484691619873
2012-01-31,8.562742233276367
2012-02-01,8.674678802490234
2012-02-02,8.674678802490234
2012-02-03,8.898538589477539
2012-02-06,9.131730079650879
2012-02-07,8.795934677124023
2012-02-08,8.851900100708008
2012-02-09,8.851900100708008
2012-02-10,8.982487678527832
2012-02-13,8.982487678527832
2012-02-14,8.945174217224121
2012-02-15,8.861227989196777
2012-02-16,9.085089683532715
2012-02-17,9.122400283813477
2012-02-21,9.187694549560547
2012-02-22,9.411556243896484
2012-02-23,9.560796737670898
2012-02-24,9.607437133789062
2012-02-27,9.364920616149902
2012-02-28,9.364920616149902
2012-02-29,9.243657112121582
2012-03-01,9.318279266357422
2012-03-02,9.187694549560547
2012-03-05,9.01047134399414
2012-03-06,9.0944185256958
2012-03-07,9.308955192565918
2012-03-08,9.364920616149902
2012-03-09,9.364920616149902
2012-03-12,9.336934089660645
2012-03-13,9.551472663879395
2012-03-14,9.327608108520508
2012-03-15,9.700712203979492
2012-03-16,9.905920028686523
2012-03-19,10.232386589050293
2012-03-20,10.521544456481934
2012-03-21,10.745403289794922
2012-03-22,10.288352012634277
2012-03-23,11.193131446838379
2012-03-26,11.239768981933594
2012-03-27,11.33304214477539
2012-03-28,11.351698875427246
2012-03-29,11.351698875427246
2012-03-30,11.379681587219238
2012-04-02,11.099854469299316
2012-04-03,10.978598594665527
2012-04-04,11.370353698730469
2012-04-05,11.099854469299316
2012-04-09,11.09052848815918
2012-04-10,10.903974533081055
2012-04-11,10.38162899017334
2012-04-12,10.353643417358398
2012-04-13,10.390953063964844
2012-04-16,10.726746559143066
2012-04-17,10.903974533081055
2012-04-18,10.903974533081055
2012-04-19,10.903974533081055
2012-04-20,10.903974533081055
2012-04-23,10.745403289794922
2012-04-24,10.726746559143066
2012-04-25,10.848005294799805
2012-04-26,11.137165069580078
2012-04-27,11.127835273742676
2012-04-30,10.745403289794922
2012-05-01,11.099854469299316
2012-05-02,11.146491050720215
2012-05-03,11.146491050720215
2012-05-04,10.829351425170898
2012-05-07,10.959942817687988
2012-05-08,11.193131446838379
2012-05-09,11.193131446838379
2012-05-10,11.193131446838379
2012-05-11,11.379681587219238
2012-05-14,11.566234588623047
2012-05-15,11.472956657409668
2012-05-16,11.519594192504883
2012-05-17,11.426321983337402
2012-05-18,11.426321983337402
2012-05-21,11.211784362792969
2012-05-22,11.286406517028809
2012-05-23,11.193131446838379
2012-05-24,11.323714256286621
2012-05-25,11.239768981933594
2012-05-29,11.00657844543457
2012-05-30,11.08120059967041
2012-05-31,11.165145874023438
2012-06-01,11.043889045715332
2012-06-04,11.286406517028809
2012-06-05,11.426321983337402
2012-06-06,11.249096870422363
2012-06-07,11.33304214477539
2012-06-08,11.379681587219238
2012-06-11,11.379681587219238
2012-06-12,11.426321983337402
2012-06-13,11.379681587219238
2012-06-14,11.379681587219238
2012-06-15,11.612873077392578
2012-06-18,12.125889778137207
2012-06-19,11.80777359008789
2012-06-20,13.56677532196045
2012-06-21,13.098953247070312
2012-06-22,12.19138240814209
2012-06-25,12.135246276855469
2012-06-26,11.99489974975586
2012-06-27,12.303661346435547
2012-06-28,12.163317680358887
2012-06-29,12.256878852844238
2012-07-02,12.528217315673828
2012-07-03,12.696632385253906
2012-07-05,12.696632385253906
2012-07-06,13.05217170715332
2012-07-09,12.444010734558105
2012-07-10,12.584354400634766
2012-07-11,12.958609580993652
2012-07-12,12.996039390563965
2012-07-13,13.332865715026855
2012-07-16,13.332865715026855
2012-07-17,13.332865715026855
2012-07-18,12.939895629882812
2012-07-19,13.014749526977539
2012-07-20,12.200742721557617
2012-07-23,12.958609580993652
2012-07-24,12.780838966369629
2012-07-25,12.836976051330566
2012-07-26,12.79955005645752
2012-07-27,12.724700927734375
2012-07-30,12.677916526794434
2012-07-31,12.26623821258545
2012-08-01,12.163317680358887
2012-08-02,11.929404258728027
2012-08-03,12.303661346435547
2012-08-06,12.069748878479004
2012-08-07,12.08846664428711
2012-08-08,12.116532325744629
2012-08-09,12.116532325744629
2012-08-10,12.163317680358887
2012-08-13,12.03232479095459
2012-08-14,12.051040649414062
2012-08-15,12.051040649414062
2012-08-16,12.022971153259277
2012-08-17,12.022971153259277
2012-08-20,12.022971153259277
2012-08-21,12.163317680358887
2012-08-22,12.163317680358887
2012-08-23,12.163317680358887
2012-08-24,12.163317680358887
2012-08-27,12.696632385253906
2012-08-28,12.303661346435547
2012-08-29,12.696632385253906
2012-08-30,12.715340614318848
2012-08-31,12.91182804107666
2012-09-04,12.631134986877441
2012-09-05,12.752769470214844
2012-09-06,12.91182804107666
2012-09-07,12.771480560302734
2012-09-10,12.771480560302734
2012-09-11,13.276728630065918
2012-09-12,13.28608226776123
2012-09-13,13.192519187927246
2012-09-14,13.28608226776123
2012-09-17,13.192519187927246
2012-09-18,13.192519187927246
2012-09-19,13.145739555358887
2012-09-20,13.117666244506836
2012-09-21,13.501279830932617
2012-09-24,13.22059154510498
2012-09-25,13.127023696899414
2012-09-26,13.360934257507324
2012-09-27,13.258010864257812
2012-09-28,14.015877723693848
2012-10-01,14.03459358215332
2012-10-02,14.03459358215332
2012-10-03,14.03459358215332
2012-10-04,14.081374168395996
2012-10-05,14.128159523010254
2012-10-08,14.174941062927246
2012-10-09,14.174941062927246
2012-10-10,14.137514114379883
2012-10-11,14.03459358215332
2012-10-12,14.277860641479492
2012-10-15,13.847468376159668
2012-10-16,13.56677532196045
2012-10-17,13.707122802734375
2012-10-18,13.56677532196045
2012-10-19,13.56677532196045
2012-10-22,13.828755378723145
2012-10-23,13.491923332214355
2012-10-24,13.37964916229248
2012-10-25,13.332865715026855
2012-10-26,13.117666244506836
2012-10-31,13.519993782043457
2012-11-01,14.03459358215332
2012-11-02,13.969101905822754
2012-11-05,13.969101905822754
2012-11-06,13.941033363342285
2012-11-07,13.098953247070312
2012-11-08,12.705986022949219
2012-11-09,12.677916526794434
2012-11-12,12.659207344055176
2012-11-13,12.219456672668457
2012-11-14,12.135246276855469
2012-11-15,11.929404258728027
2012-11-16,11.695497512817383
2012-11-19,11.789060592651367
2012-11-20,12.163317680358887
2012-11-21,12.163317680358887
2012-11-23,12.313019752502441
2012-11-26,12.453364372253418
2012-11-27,12.724700927734375
2012-11-28,12.677916526794434
2012-11-29,12.780838966369629
2012-11-30,12.967965126037598
2012-12-03,12.743413925170898
2012-12-04,12.518857955932617
2012-12-05,12.537572860717773
2012-12-06,12.612421989440918
2012-12-07,12.472078323364258
2012-12-10,12.546927452087402
2012-12-11,12.453364372253418
2012-12-12,12.677916526794434
2012-12-13,12.631134986877441
2012-12-14,12.406584739685059
2012-12-17,12.724700927734375
2012-12-18,12.303661346435547
2012-12-19,12.416278839111328
2012-12-20,12.200428009033203
2012-12-21,12.247354507446289
2012-12-24,12.247354507446289
2012-12-26,12.435050964355469
2012-12-27,12.378740310668945
2012-12-28,12.247354507446289
2012-12-31,12.40689468383789
2013-01-02,12.481976509094238
2013-01-03,12.528903007507324
2013-01-04,12.904295921325684
2013-01-07,12.998147964477539
2013-01-08,13.185848236083984
2013-01-09,13.561244010925293
2013-01-10,13.420473098754883
2013-01-11,13.420473098754883
2013-01-14,13.326617240905762
2013-01-15,13.420473098754883
2013-01-16,12.969993591308594
2013-01-17,13.270313262939453
2013-01-18,13.46739673614502
2013-01-22,13.889715194702148
2013-01-23,13.861563682556152
2013-01-24,13.861563682556152
2013-01-25,13.936640739440918
2013-01-28,14.049264907836914
2013-01-29,14.546663284301758
2013-01-30,14.546663284301758
2013-01-31,14.593589782714844
2013-02-01,14.68743896484375
2013-02-04,14.922060012817383
2013-02-05,15.428847312927246
2013-02-06,15.29745864868164
2013-02-07,15.29745864868164
2013-02-08,15.391304969787598
2013-02-11,15.485158920288086
2013-02-12,15.532083511352539
2013-02-13,15.560235023498535
2013-02-14,15.579007148742676
2013-02-15,15.579007148742676
2013-02-19,15.550860404968262
2013-02-20,15.804244995117188
2013-02-21,15.475768089294434
2013-02-22,15.36314868927002
2013-02-25,15.334999084472656
2013-02-26,15.325613021850586
2013-02-27,15.344383239746094
2013-02-28,15.466385841369629
2013-03-01,15.466385841369629
2013-03-04,15.203608512878418
2013-03-05,14.922060012817383
2013-03-06,15.128533363342285
2013-03-07,15.250536918640137
2013-03-08,15.36314868927002
2013-03-11,15.372535705566406
2013-03-12,15.503921508789062
2013-03-13,15.27868938446045
2013-03-14,15.391304969787598
2013-03-15,14.922060012817383
2013-03-18,15.29745864868164
2013-03-19,15.503921508789062
2013-03-20,15.02529239654541
2013-03-21,15.15668773651123
2013-03-22,15.344383239746094
2013-03-25,15.344383239746094
2013-03-26,15.344383239746094
2013-03-27,15.203608512878418
2013-03-28,15.485158920288086
2013-04-01,15.29745864868164
2013-04-02,15.015908241271973
2013-04-03,15.015908241271973
2013-04-04,15.015908241271973
2013-04-05,15.015908241271973
2013-04-08,14.875136375427246
2013-04-09,14.875136375427246
2013-04-10,14.800055503845215
2013-04-11,14.78128719329834
2013-04-12,14.612357139587402
2013-04-15,14.76251220703125
2013-04-16,14.124336242675781
2013-04-17,14.82821273803711
2013-04-18,14.875136375427246
2013-04-19,14.640515327453613
2013-04-22,15.015908241271973
2013-04-23,15.203608512878418
2013-04-24,15.203608512878418
2013-04-25,15.391304969787598
2013-04-26,15.27868938446045
2013-04-29,15.109759330749512
2013-04-30,14.98775863647461
2013-05-01,15.015908241271973
2013-05-02,15.015908241271973
2013-05-03,15.015908241271973
2013-05-06,15.015908241271973
2013-05-07,14.556048393249512
2013-05-08,14.349581718444824
2013-05-09,14.734362602233887
2013-05-10,14.696823120117188
2013-05-13,14.818827629089355
2013-05-14,14.621743202209473
2013-05-15,14.312042236328125
2013-05-16,14.546663284301758
2013-05-17,14.077415466308594
2013-05-20,14.678051948547363
2013-05-21,14.086799621582031
2013-05-22,14.546663284301758
2013-05-23,14.218188285827637
2013-05-24,14.293268203735352
2013-05-28,14.293268203735352
2013-05-29,14.68743896484375
2013-05-30,14.706209182739258
2013-05-31,14.649896621704102
2013-06-03,14.546663284301758
2013-06-04,14.41527271270752
2013-06-05,14.499741554260254
2013-06-06,14.649896621704102
2013-06-07,14.41527271270752
2013-06-10,14.405891418457031
2013-06-11,14.358966827392578
2013-06-12,14.124336242675781
2013-06-13,14.434046745300293
2013-06-14,14.405891418457031
2013-06-17,14.255731582641602
2013-06-18,14.255731582641602
2013-06-19,14.255729675292969
2013-06-20,14.180451393127441
2013-06-21,14.519201278686523
2013-06-24,14.076946258544922
2013-06-25,14.076946258544922
2013-06-26,14.415694236755371
2013-06-27,14.48156452178955
2013-06-28,14.53802490234375
2013-07-01,14.189860343933105
2013-07-02,14.52861213684082
2013-07-03,14.349830627441406
2013-07-05,14.161628723144531
2013-07-08,14.133404731750488
2013-07-09,14.415694236755371
2013-07-10,14.688577651977539
2013-07-11,14.688577651977539
2013-07-12,14.726217269897461
2013-07-15,14.726217269897461
2013-07-16,14.613300323486328
2013-07-17,14.53802490234375
2013-07-18,14.726217269897461
2013-07-19,14.90500259399414
2013-07-22,14.989691734313965
2013-07-23,15.290802001953125
2013-07-24,15.290802001953125
2013-07-25,14.895589828491211
2013-07-26,15.055554389953613
2013-07-29,15.064962387084961
2013-07-30,14.820314407348633
2013-07-31,14.726217269897461
2013-08-01,15.253157615661621
2013-08-02,14.688577651977539
2013-08-05,14.490972518920898
2013-08-06,14.820314407348633
2013-08-07,14.745037078857422
2013-08-08,14.669757843017578
2013-08-09,15.234343528747559
2013-08-12,15.168476104736328
2013-08-13,15.168476104736328
2013-08-14,14.942638397216797
2013-08-15,15.055554389953613
2013-08-16,14.763856887817383
2013-08-19,14.970870971679688
2013-08-20,14.735627174377441
2013-08-21,14.735627174377441
2013-08-22,14.697986602783203
2013-08-23,14.942638397216797
2013-08-26,15.036737442016602
2013-08-27,14.914410591125488
2013-08-28,14.857952117919922
2013-08-29,14.895589828491211
2013-08-30,14.914410591125488
2013-09-03,14.93323040008545
2013-09-04,15.055554389953613
2013-09-05,15.02733039855957
2013-09-06,15.02733039855957
2013-09-09,15.055554389953613
2013-09-10,15.017915725708008
2013-09-11,15.008509635925293
