Date,ABCB
2010-06-17,9.09553337097168
2010-06-18,9.112906455993652
2010-06-21,8.81754207611084
2010-06-22,8.652486801147461
2010-06-23,8.652486801147461
2010-06-24,8.600362777709961
2010-06-25,10.033756256103516
2010-06-28,8.807156562805176
2010-06-29,8.379456520080566
2010-06-30,8.431829452514648
2010-07-01,8.519115447998047
2010-07-02,8.475472450256348
2010-07-06,8.536571502685547
2010-07-07,8.754786491394043
2010-07-08,8.711143493652344
2010-07-09,8.990456581115723
2010-07-12,8.859529495239258
2010-07-13,9.156304359436035
2010-07-14,9.138845443725586
2010-07-15,8.938089370727539
2010-07-16,8.510387420654297
2010-07-19,8.763514518737793
2010-07-20,8.693687438964844
2010-07-21,8.510387420654297
2010-07-22,8.990456581115723
2010-07-23,8.283440589904785
2010-07-26,8.379456520080566
2010-07-27,8.274714469909668
2010-07-28,8.091414451599121
2010-07-29,8.108867645263672
2010-07-30,8.588942527770996
2010-08-02,8.466742515563965
2010-08-03,8.32708740234375
2010-08-04,8.344542503356934
2010-08-05,8.231066703796387
2010-08-06,8.257258415222168
2010-08-09,8.379456520080566
2010-08-10,8.082684516906738
2010-08-11,7.637526988983154
2010-08-12,7.698626518249512
2010-08-13,7.462954998016357
2010-08-16,7.541512966156006
2010-08-17,7.803366661071777
2010-08-18,7.410581588745117
2010-08-19,7.1138105392456055
2010-08-20,7.1138105392456055
2010-08-23,7.1138105392456055
2010-08-24,6.913049697875977
2010-08-25,7.026522636413574
2010-08-26,7.026522636413574
2010-08-27,7.3145670890808105
2010-08-30,6.930508613586426
2010-08-31,6.834496021270752
2010-09-01,7.236008167266846
2010-09-02,7.3145670890808105
2010-09-03,7.497870922088623
2010-09-07,7.2971110343933105
2010-09-08,7.462954998016357
2010-09-09,7.366936683654785
2010-09-10,7.279652118682861
2010-09-13,7.480409622192383
2010-09-14,7.51532506942749
2010-09-15,7.62006950378418
2010-09-16,7.576426029205322
2010-09-17,7.5502400398254395
2010-09-20,7.820827007293701
2010-09-21,7.8993821144104
2010-09-22,7.663712024688721
2010-09-23,7.654983043670654
2010-09-24,8.065224647521973
2010-09-27,8.03031063079834
2010-09-28,8.14378547668457
2010-09-29,8.274714469909668
2010-09-30,8.16124439239502
2010-10-01,8.318354606628418
2010-10-04,8.265986442565918
2010-10-05,8.55402660369873
2010-10-06,8.588942527770996
2010-10-07,8.501653671264648
2010-10-08,8.536571502685547
2010-10-11,8.3707275390625
2010-10-12,8.388181686401367
2010-10-13,8.353271484375
2010-10-14,8.274714469909668
2010-10-15,8.152514457702637
2010-10-18,8.335816383361816
2010-10-19,8.004127502441406
2010-10-20,8.056497573852539
2010-10-21,8.22234058380127
2010-10-22,8.22234058380127
2010-10-25,8.196154594421387
2010-10-26,8.274714469909668
2010-10-27,8.082684516906738
2010-10-28,8.100139617919922
2010-10-29,8.091414451599121
2010-11-01,7.8993821144104
2010-11-02,7.9255690574646
2010-11-03,7.908116340637207
2010-11-04,8.091414451599121
2010-11-05,7.977941513061523
2010-11-08,7.759726047515869
2010-11-09,7.62006950378418
2010-11-10,7.750997543334961
2010-11-11,8.2921724319458
2010-11-12,8.16124439239502
2010-11-15,8.615131378173828
2010-11-16,8.466742515563965
2010-11-17,8.231066703796387
2010-11-18,8.650044441223145
2010-11-19,8.571489334106445
2010-11-22,8.388181686401367
2010-11-23,8.449285507202148
2010-11-24,8.632588386535645
2010-11-26,8.606400489807129
2010-11-29,8.650044441223145
2010-11-30,8.414373397827148
2010-12-01,8.641314506530762
2010-12-02,8.711143493652344
2010-12-03,8.693687438964844
2010-12-06,8.711143493652344
2010-12-07,8.70241641998291
2010-12-08,8.492927551269531
2010-12-09,8.693687438964844
2010-12-10,8.763514518737793
2010-12-13,8.929356575012207
2010-12-14,9.042831420898438
2010-12-15,8.973003387451172
2010-12-16,9.156304359436035
2010-12-17,9.165032386779785
2010-12-20,9.348333358764648
2010-12-21,9.27850341796875
2010-12-22,9.27850341796875
2010-12-23,9.208675384521484
2010-12-27,9.531631469726562
2010-12-28,9.566545486450195
2010-12-29,9.662562370300293
2010-12-30,9.374519348144531
2010-12-31,9.199946403503418
2011-01-03,9.47053050994873
2011-01-04,9.234861373901367
2011-01-05,9.662562370300293
2011-01-06,9.68874740600586
2011-01-07,9.584000587463379
2011-01-10,9.496715545654297
2011-01-11,9.453072547912598
2011-01-12,9.566545486450195
2011-01-13,9.584000587463379
2011-01-14,9.584000587463379
2011-01-18,9.453072547912598
2011-01-19,9.086475372314453
2011-01-20,8.903170585632324
2011-01-21,8.754786491394043
2011-01-24,8.615131378173828
2011-01-25,8.70241641998291
2011-01-26,8.964273452758789
2011-01-27,8.911898612976074
2011-01-28,8.423097610473633
2011-01-31,8.318354606628418
2011-02-01,8.588942527770996
2011-02-02,8.536571502685547
2011-02-03,8.911898612976074
2011-02-04,8.74605941772461
2011-02-07,8.72860050201416
2011-02-08,8.484197616577148
2011-02-09,8.597671508789062
2011-02-10,8.588942527770996
2011-02-11,8.676226615905762
2011-02-14,8.780975341796875
2011-02-15,8.693687438964844
2011-02-16,8.650044441223145
2011-02-17,8.580215454101562
2011-02-18,8.711143493652344
2011-02-22,8.562756538391113
2011-02-23,8.658770561218262
2011-02-24,8.676226615905762
2011-02-25,8.964273452758789
2011-02-28,8.807156562805176
2011-03-01,8.74605941772461
2011-03-02,8.711143493652344
2011-03-03,8.763514518737793
2011-03-04,8.650044441223145
2011-03-07,8.414373397827148
2011-03-08,8.72860050201416
2011-03-09,8.70241641998291
2011-03-10,8.458013534545898
2011-03-11,8.484197616577148
2011-03-14,8.318354606628418
2011-03-15,8.135055541992188
2011-03-16,8.17869758605957
2011-03-17,8.344542503356934
2011-03-18,8.641314506530762
2011-03-21,8.72860050201416
2011-03-22,8.641314506530762
2011-03-23,8.807156562805176
2011-03-24,8.780975341796875
2011-03-25,8.815885543823242
2011-03-28,8.798432350158691
2011-03-29,8.850799560546875
2011-03-30,8.903170585632324
2011-03-31,8.868255615234375
2011-04-01,8.868255615234375
2011-04-04,8.807156562805176
2011-04-05,8.807156562805176
2011-04-06,8.798432350158691
2011-04-07,8.68496036529541
2011-04-08,8.545299530029297
2011-04-11,8.536571502685547
2011-04-12,8.431829452514648
2011-04-13,8.405645370483398
2011-04-14,8.536571502685547
2011-04-15,8.449285507202148
2011-04-18,8.388181686401367
2011-04-19,8.265986442565918
2011-04-20,8.361998558044434
2011-04-21,8.361998558044434
2011-04-25,8.431829452514648
2011-04-26,8.650044441223145
2011-04-27,8.72860050201416
2011-04-28,8.658770561218262
2011-04-29,8.676226615905762
2011-05-02,8.475472450256348
2011-05-03,8.388181686401367
2011-05-04,8.16124439239502
2011-05-05,8.091414451599121
2011-05-06,8.047770500183105
2011-05-09,8.065224647521973
2011-05-10,8.248528480529785
2011-05-11,8.012853622436523
2011-05-12,8.169974327087402
2011-05-13,8.039042472839355
2011-05-16,7.777185440063477
2011-05-17,7.768454551696777
2011-05-18,7.8993821144104
2011-05-19,7.8906569480896
2011-05-20,7.838284969329834
2011-05-23,7.628795623779297
2011-05-24,7.5502400398254395
2011-05-25,7.602613925933838
2011-05-26,7.724815845489502
2011-05-27,7.803366661071777
2011-05-31,8.135055541992188
2011-06-01,7.602613925933838
2011-06-02,7.663712024688721
2011-06-03,7.5502400398254395
2011-06-06,7.576426029205322
2011-06-07,7.532783031463623
2011-06-08,7.637526988983154
2011-06-09,7.5502400398254395
2011-06-10,7.410581588745117
2011-06-13,7.462954998016357
2011-06-14,7.541512966156006
2011-06-15,7.48914098739624
2011-06-16,7.969213008880615
2011-06-17,7.934298515319824
2011-06-20,7.908116340637207
2011-06-21,7.9953999519348145
2011-06-22,7.637526988983154
2011-06-23,7.646254539489746
2011-06-24,7.803366661071777
2011-06-27,7.646254539489746
2011-06-28,7.716084003448486
2011-06-29,7.689897537231445
2011-06-30,7.742270469665527
2011-07-01,7.759726047515869
2011-07-05,7.672438144683838
2011-07-06,7.873198986053467
2011-07-07,8.004127502441406
2011-07-08,7.881928443908691
2011-07-11,7.8120951652526855
2011-07-12,7.969213008880615
2011-07-13,8.108867645263672
2011-07-14,7.977941513061523
2011-07-15,8.056497573852539
2011-07-18,8.187424659729004
2011-07-19,8.492927551269531
2011-07-20,8.597671508789062
2011-07-21,8.990456581115723
2011-07-22,8.798432350158691
2011-07-25,8.798432350158691
2011-07-26,8.833346366882324
2011-07-27,8.77224063873291
2011-07-28,8.798432350158691
2011-07-29,8.833346366882324
2011-08-01,8.946812629699707
2011-08-02,8.71987247467041
2011-08-03,8.833346366882324
2011-08-04,8.615131378173828
2011-08-05,8.632588386535645
2011-08-08,7.916837692260742
2011-08-09,8.571489334106445
2011-08-10,7.593884468078613
2011-08-11,7.881928443908691
2011-08-12,7.759726047515869
2011-08-15,8.004127502441406
2011-08-16,7.838284969329834
2011-08-17,7.8906569480896
2011-08-18,7.820827007293701
2011-08-19,7.881928443908691
2011-08-22,7.759726047515869
2011-08-23,7.85574197769165
2011-08-24,8.012853622436523
2011-08-25,7.681169509887695
2011-08-26,7.794641971588135
2011-08-29,8.100139617919922
2011-08-30,8.126327514648438
2011-08-31,8.03031063079834
2011-09-01,7.637526988983154
2011-09-02,7.393125534057617
2011-09-06,7.419310092926025
2011-09-07,7.8906569480896
2011-09-08,7.5676960945129395
2011-09-09,7.410581588745117
2011-09-12,7.541512966156006
2011-09-13,7.742270469665527
2011-09-14,7.8120951652526855
2011-09-15,8.065224647521973
2011-09-16,8.14378547668457
2011-09-19,7.794641971588135
2011-09-20,7.864467620849609
2011-09-21,7.524053573608398
2011-09-22,7.462954998016357
2011-09-23,7.5676960945129395
2011-09-26,7.646254539489746
2011-09-27,7.742270469665527
2011-09-28,7.541512966156006
2011-09-29,7.689897537231445
2011-09-30,7.602613925933838
2011-10-03,7.462954998016357
2011-10-04,8.187424659729004
2011-10-05,8.100139617919922
2011-10-06,8.152514457702637
2011-10-07,7.8120951652526855
2011-10-10,8.169974327087402
2011-10-11,8.231066703796387
2011-10-12,8.353271484375
2011-10-13,8.274714469909668
2011-10-14,8.423097610473633
2011-10-17,7.916837692260742
2011-10-18,8.379456520080566
2011-10-19,8.30963134765625
2011-10-20,8.265986442565918
2011-10-21,8.379456520080566
2011-10-24,8.379456520080566
2011-10-25,8.283440589904785
2011-10-26,8.711143493652344
2011-10-27,9.252318382263184
2011-10-28,9.173758506774902
2011-10-31,8.754786491394043
2011-11-01,8.667505264282227
2011-11-02,8.815885543823242
2011-11-03,9.191214561462402
2011-11-04,8.981731414794922
2011-11-07,9.103935241699219
2011-11-08,9.304688453674316
2011-11-09,8.754786491394043
2011-11-10,8.798432350158691
2011-11-11,9.025371551513672
2011-11-14,8.77224063873291
2011-11-15,8.850799560546875
2011-11-16,8.72860050201416
2011-11-17,8.74605941772461
2011-11-18,8.71987247467041
2011-11-21,8.423097610473633
2011-11-22,8.2921724319458
2011-11-23,8.012853622436523
2011-11-25,7.977941513061523
2011-11-28,8.388181686401367
2011-11-29,8.396915435791016
2011-11-30,8.72860050201416
2011-12-01,8.562756538391113
2011-12-02,8.711143493652344
2011-12-05,8.946812629699707
2011-12-06,8.981731414794922
2011-12-07,8.929356575012207
2011-12-08,8.72860050201416
2011-12-09,9.016642570495605
2011-12-12,8.72860050201416
2011-12-13,8.466742515563965
2011-12-14,8.938089370727539
2011-12-15,8.973003387451172
2011-12-16,8.885716438293457
2011-12-19,8.693687438964844
2011-12-20,8.903170585632324
2011-12-21,8.885716438293457
2011-12-22,9.060288429260254
2011-12-23,8.964273452758789
2011-12-27,9.025371551513672
2011-12-28,8.833346366882324
2011-12-29,9.051558494567871
2011-12-30,8.973003387451172
2012-01-03,9.226129531860352
2012-01-04,9.042831420898438
2012-01-05,9.09520435333252
2012-01-06,9.287230491638184
2012-01-09,9.26977252960205
2012-01-10,9.29595947265625
2012-01-11,9.313416481018066
2012-01-12,9.27850341796875
2012-01-13,9.24359130859375
2012-01-17,9.025371551513672
2012-01-18,9.130118370056152
2012-01-19,9.374519348144531
2012-01-20,9.531631469726562
2012-01-23,9.540361404418945
2012-01-24,9.505447387695312
2012-01-25,9.505447387695312
2012-01-26,9.453072547912598
2012-01-27,9.453072547912598
2012-01-30,9.374519348144531
2012-01-31,9.339604377746582
2012-02-01,9.400702476501465
2012-02-02,9.636377334594727
2012-02-03,9.906964302062988
2012-02-06,9.83713436126709
2012-02-07,9.723660469055176
2012-02-08,9.80221939086914
2012-02-09,9.645102500915527
2012-02-10,9.557818412780762
2012-02-13,9.793492317199707
2012-02-14,9.505447387695312
2012-02-15,9.409433364868164
2012-02-16,9.810945510864258
2012-02-17,9.83713436126709
2012-02-21,9.749844551086426
2012-02-22,9.61019229888916
2012-02-23,9.950604438781738
2012-02-24,9.810945510864258
2012-02-27,10.160091400146484
2012-02-28,10.212462425231934
2012-02-29,10.055350303649902
2012-03-01,10.055350303649902
2012-03-02,9.776033401489258
2012-03-05,10.15136432647705
2012-03-06,10.055350303649902
2012-03-07,10.256108283996582
2012-03-08,10.2822904586792
2012-03-09,10.44813346862793
2012-03-12,10.343389511108398
2012-03-13,10.736178398132324
2012-03-14,10.823465347290039
2012-03-15,11.076595306396484
2012-03-16,11.207523345947266
2012-03-19,11.460655212402344
2012-03-20,11.478110313415527
2012-03-21,11.521753311157227
2012-03-22,11.417011260986328
2012-03-23,11.582853317260742
2012-03-26,11.626495361328125
2012-03-27,11.55666732788086
2012-03-28,11.617768287658691
2012-03-29,11.609039306640625
2012-03-30,11.469378471374512
2012-04-02,11.696325302124023
2012-04-03,11.521753311157227
2012-04-04,11.320995330810547
2012-04-05,11.347180366516113
2012-04-09,11.163881301879883
2012-04-10,11.085323333740234
2012-04-11,11.434467315673828
2012-04-12,11.486841201782227
2012-04-13,11.172609329223633
2012-04-16,11.347180366516113
2012-04-17,11.32972240447998
2012-04-18,11.294809341430664
2012-04-19,11.1115083694458
2012-04-20,11.303537368774414
2012-04-23,11.120238304138184
2012-04-24,11.32972240447998
2012-04-25,11.076595306396484
2012-04-26,10.919482231140137
2012-04-27,11.1115083694458
2012-04-30,10.823465347290039
2012-05-01,10.544146537780762
2012-05-02,10.648893356323242
2012-05-03,10.59652042388916
2012-05-04,10.395763397216797
2012-05-07,10.491779327392578
2012-05-08,10.675076484680176
2012-05-09,10.709997177124023
2012-05-10,10.928207397460938
2012-05-11,10.823465347290039
2012-05-14,10.64016342163086
2012-05-15,10.579065322875977
2012-05-16,10.2822904586792
2012-05-17,10.011704444885254
2012-05-18,10.133904457092285
2012-05-21,10.203734397888184
2012-05-22,9.854589462280273
2012-05-23,9.84586238861084
2012-05-24,10.08153247833252
2012-05-25,9.968062400817871
2012-05-29,10.08153247833252
2012-05-30,9.950604438781738
2012-05-31,9.924416542053223
2012-06-01,9.496715545654297
2012-06-04,9.767303466796875
2012-06-05,9.976789474487305
2012-06-06,10.055350303649902
2012-06-07,10.046621322631836
2012-06-08,10.264836311340332
2012-06-11,9.854589462280273
2012-06-12,10.037891387939453
2012-06-13,10.160091400146484
2012-06-14,10.2822904586792
2012-06-15,10.38703441619873
2012-06-18,10.177549362182617
2012-06-19,10.439409255981445
2012-06-20,10.413217544555664
2012-06-21,10.203734397888184
2012-06-22,10.360848426818848
2012-06-25,10.203734397888184
2012-06-26,10.465591430664062
2012-06-27,10.675076484680176
2012-06-28,10.675076484680176
2012-06-29,10.998040199279785
2012-07-02,11.059138298034668
2012-07-03,11.03294849395752
2012-07-05,10.936935424804688
2012-07-06,10.893295288085938
2012-07-09,11.041680335998535
2012-07-10,11.128968238830566
2012-07-11,11.06786823272705
2012-07-12,10.814736366271973
2012-07-13,11.059138298034668
2012-07-16,10.858377456665039
2012-07-17,10.867108345031738
2012-07-18,11.041680335998535
2012-07-19,10.535420417785645
2012-07-20,10.500508308410645
2012-07-23,10.308478355407715
2012-07-24,10.177549362182617
2012-07-25,10.133904457092285
2012-07-26,10.212462425231934
2012-07-27,10.683808326721191
2012-07-30,10.58779239654541
2012-07-31,10.421950340270996
2012-08-01,10.107717514038086
2012-08-02,9.906964302062988
2012-08-03,10.378307342529297
2012-08-06,10.299751281738281
2012-08-07,10.40449047088623
2012-08-08,10.238649368286133
2012-08-09,9.99424934387207
2012-08-10,9.83713436126709
2012-08-13,10.011704444885254
2012-08-14,9.950604438781738
2012-08-15,10.16882038116455
2012-08-16,10.35212230682373
2012-08-17,10.631439208984375
2012-08-20,10.613978385925293
2012-08-21,10.570338249206543
2012-08-22,10.465591430664062
2012-08-23,10.29101848602295
2012-08-24,10.421950340270996
2012-08-27,10.465591430664062
2012-08-28,10.509232521057129
2012-08-29,10.535420417785645
2012-08-30,10.44813346862793
2012-08-31,10.360848426818848
2012-09-04,10.526691436767578
2012-09-05,10.544146537780762
2012-09-06,10.779821395874023
2012-09-07,10.902019500732422
2012-09-10,10.823465347290039
2012-09-11,10.840920448303223
2012-09-12,10.701264381408691
2012-09-13,11.120238304138184
2012-09-14,11.128968238830566
2012-09-17,11.024224281311035
2012-09-18,11.085323333740234
2012-09-19,11.041680335998535
2012-09-20,11.024224281311035
2012-09-21,11.216252326965332
2012-09-24,11.242438316345215
2012-09-25,11.059138298034668
2012-09-26,11.094050407409668
2012-09-27,11.198797225952148
2012-09-28,10.98930835723877
2012-10-01,11.094050407409668
2012-10-02,10.919482231140137
2012-10-03,10.936935424804688
2012-10-04,10.910750389099121
2012-10-05,10.98930835723877
2012-10-08,10.910750389099121
2012-10-09,10.823465347290039
2012-10-10,11.059138298034668
2012-10-11,11.094050407409668
2012-10-12,10.840920448303223
2012-10-15,10.893295288085938
2012-10-16,10.779821395874023
2012-10-17,10.910750389099121
2012-10-18,10.648893356323242
2012-10-19,10.535420417785645
2012-10-22,10.413217544555664
2012-10-23,10.413217544555664
2012-10-24,9.83713436126709
2012-10-25,9.592732429504395
2012-10-26,9.32214641571045
2012-10-31,9.313416481018066
2012-11-01,9.505447387695312
2012-11-02,9.435615539550781
2012-11-05,9.584000587463379
2012-11-06,9.810945510864258
2012-11-07,9.304688453674316
2012-11-08,9.261046409606934
2012-11-09,9.208675384521484
2012-11-12,9.173758506774902
2012-11-13,9.182487487792969
2012-11-14,9.165032386779785
2012-11-15,9.165032386779785
2012-11-16,9.165032386779785
2012-11-19,9.496715545654297
2012-11-20,9.409433364868164
2012-11-21,9.444342613220215
2012-11-23,9.487988471984863
2012-11-26,9.549089431762695
2012-11-27,9.618915557861328
2012-11-28,9.584000587463379
2012-11-29,9.933149337768555
2012-11-30,9.941876411437988
2012-12-03,10.090262413024902
2012-12-04,10.072805404663086
2012-12-05,9.924416542053223
2012-12-06,10.107717514038086
2012-12-07,10.19500732421875
2012-12-10,10.19500732421875
2012-12-11,10.605250358581543
2012-12-12,10.58779239654541
2012-12-13,10.535420417785645
2012-12-14,10.544146537780762
2012-12-17,10.709997177124023
2012-12-18,10.893295288085938
2012-12-19,10.823465347290039
2012-12-20,10.910750389099121
2012-12-21,10.893295288085938
2012-12-24,10.779821395874023
2012-12-26,10.806007385253906
2012-12-27,10.840920448303223
2012-12-28,10.771088600158691
2012-12-31,10.902019500732422
2013-01-02,11.198797225952148
2013-01-03,11.163881301879883
2013-01-04,11.259897232055664
2013-01-07,11.233707427978516
2013-01-08,11.259897232055664
2013-01-09,11.216252326965332
2013-01-10,11.207523345947266
2013-01-11,11.198797225952148
2013-01-14,11.172609329223633
2013-01-15,11.216252326965332
2013-01-16,11.172609329223633
2013-01-17,11.286079406738281
2013-01-18,11.32972240447998
2013-01-22,11.408281326293945
2013-01-23,11.390823364257812
2013-01-24,11.486841201782227
2013-01-25,11.504297256469727
2013-01-28,11.504297256469727
2013-01-29,11.530484199523926
2013-01-30,11.469378471374512
2013-01-31,11.574126243591309
2013-02-01,11.696325302124023
2013-02-04,11.617768287658691
2013-02-05,11.713783264160156
2013-02-06,11.748696327209473
2013-02-07,11.792343139648438
2013-02-08,11.870896339416504
2013-02-11,11.783611297607422
2013-02-12,11.870896339416504
2013-02-13,11.88835620880127
2013-02-14,11.975640296936035
2013-02-15,12.185125350952148
2013-02-19,12.324785232543945
2013-02-20,12.089112281799316
2013-02-21,12.176400184631348
2013-02-22,12.24622917175293
2013-02-25,11.958182334899902
2013-02-26,11.966912269592285
2013-02-27,12.185125350952148
2013-02-28,12.115297317504883
2013-03-01,12.202583312988281
2013-03-04,12.211312294006348
2013-03-05,12.420799255371094
2013-03-06,12.464444160461426
2013-03-07,12.56045913696289
2013-03-08,12.665197372436523
2013-03-11,12.63901424407959
2013-03-12,12.49935531616211
2013-03-13,12.481901168823242
2013-03-14,12.481901168823242
2013-03-15,12.630282402038574
2013-03-18,12.56045913696289
2013-03-19,12.385886192321777
2013-03-20,12.438258171081543
2013-03-21,12.47316837310791
2013-03-22,12.49935531616211
2013-03-25,12.56045913696289
2013-03-26,12.56045913696289
2013-03-27,12.586641311645508
2013-03-28,12.525541305541992
2013-04-01,12.455716133117676
2013-04-02,12.307328224182129
2013-04-03,12.185125350952148
2013-04-04,12.289871215820312
2013-04-05,12.228769302368164
2013-04-08,12.385886192321777
2013-04-09,12.019285202026367
2013-04-10,12.316054344177246
2013-04-11,12.228769302368164
2013-04-12,12.385886192321777
2013-04-15,11.76615047454834
2013-04-16,11.835981369018555
2013-04-17,11.600308418273926
2013-04-18,11.486841201782227
2013-04-19,11.73996639251709
2013-04-22,11.696325302124023
2013-04-23,12.220041275024414
2013-04-24,12.115297317504883
2013-04-25,12.254955291748047
2013-04-26,12.03674030303955
2013-04-29,12.0280122756958
2013-04-30,12.10657024383545
2013-05-01,11.626495361328125
2013-05-02,12.289871215820312
2013-05-03,13.049257278442383
2013-05-06,13.232559204101562
2013-05-07,13.59042739868164
2013-05-08,13.607890129089355
2013-05-09,13.538061141967773
2013-05-10,13.42458724975586
2013-05-13,13.538061141967773
2013-05-14,13.773735046386719
2013-05-15,13.965761184692383
2013-05-16,14.079232215881348
2013-05-17,14.253802299499512
2013-05-20,14.349823951721191
2013-05-21,14.358548164367676
2013-05-22,14.018134117126465
2013-05-23,14.044317245483398
2013-05-24,14.30617618560791
2013-05-28,14.585491180419922
2013-05-29,14.437105178833008
2013-05-30,14.524391174316406
2013-05-31,14.419647216796875
2013-06-03,14.786251068115234
2013-06-04,14.402193069458008
2013-06-05,14.227621078491211
2013-06-06,14.341092109680176
2013-06-07,14.279990196228027
2013-06-10,14.358548164367676
2013-06-11,14.157787322998047
2013-06-12,14.087958335876465
2013-06-13,14.376005172729492
2013-06-14,14.10541820526123
2013-06-17,14.201434135437012
2013-06-18,14.358548164367676
2013-06-19,14.11414623260498
2013-06-20,13.773735046386719
2013-06-21,14.009403228759766
2013-06-24,14.061777114868164
2013-06-25,14.358548164367676
2013-06-26,14.27126407623291
2013-06-27,14.681503295898438
2013-06-28,14.707696914672852
2013-07-01,15.144124031066895
2013-07-02,15.467083930969238
2013-07-03,15.7114839553833
2013-07-05,16.401042938232422
2013-07-08,16.313753128051758
2013-07-09,16.147916793823242
2013-07-10,15.947148323059082
2013-07-11,15.702754974365234
2013-07-12,15.702754974365234
2013-07-15,15.641654014587402
2013-07-16,15.571824073791504
2013-07-17,15.615470886230469
2013-07-18,15.66783332824707
2013-07-19,15.868597030639648
2013-07-22,16.086807250976562
2013-07-23,16.156635284423828
2013-07-24,16.313753128051758
2013-07-25,17.273900985717773
2013-07-26,16.83747100830078
2013-07-29,16.64544105529785
2013-07-30,16.750181198120117
2013-07-31,16.80255699157715
2013-08-01,17.020774841308594
2013-08-02,16.907299041748047
2013-08-05,16.968395233154297
2013-08-06,16.863658905029297
2013-08-07,16.820016860961914
2013-08-08,16.820016860961914
2013-08-09,16.47087287902832
2013-08-12,16.6541748046875
2013-08-13,16.68035316467285
2013-08-14,16.531972885131836
2013-08-15,16.33121681213379
2013-08-16,16.339948654174805
2013-08-19,16.235198974609375
2013-08-20,16.49705696105957
2013-08-21,16.24393081665039
2013-08-22,16.5843448638916
2013-08-23,16.968395233154297
2013-08-26,16.968395233154297
2013-08-27,16.80255699157715
2013-08-28,16.950944900512695
2013-08-29,17.064414978027344
2013-08-30,16.723997116088867
2013-09-03,16.811290740966797
2013-09-04,16.61052703857422
2013-09-05,16.767642974853516
2013-09-06,16.767642974853516
2013-09-09,16.881118774414062
2013-09-10,16.811290740966797
2013-09-11,16.732730865478516
2013-09-12,16.427228927612305
2013-09-13,16.50578498840332
