Date,NEE
2010-11-04,8.9484224319458
2010-11-05,8.902878761291504
2010-11-08,8.857327461242676
2010-11-09,8.854073524475098
2010-11-10,8.80527400970459
2010-11-11,8.7662353515625
2010-11-12,8.723942756652832
2010-11-15,8.714179039001465
2010-11-16,8.549882888793945
2010-11-17,8.492949485778809
2010-11-18,8.514098167419434
2010-11-19,8.453909873962402
2010-11-22,8.473428726196289
2010-11-23,8.404446601867676
2010-11-24,8.45700454711914
2010-11-26,8.3403902053833
2010-11-29,8.327256202697754
2010-11-30,8.314107894897461
2010-12-01,8.365028381347656
2010-12-02,8.414301872253418
2010-12-03,8.392951011657715
2010-12-06,8.36174201965332
2010-12-07,8.350245475769043
2010-12-08,8.356817245483398
2010-12-09,8.389662742614746
2010-12-10,8.540767669677734
2010-12-13,8.555551528930664
2010-12-14,8.447150230407715
2010-12-15,8.350245475769043
2010-12-16,8.412659645080566
2010-12-17,8.486567497253418
2010-12-20,8.463576316833496
2010-12-21,8.396235466003418
2010-12-22,8.552268028259277
2010-12-23,8.568692207336426
2010-12-27,8.565406799316406
2010-12-28,8.588401794433594
2010-12-29,8.552268028259277
2010-12-30,8.535842895507812
2010-12-31,8.5391263961792
2011-01-03,8.578547477722168
2011-01-04,8.663956642150879
2011-01-05,8.596612930297852
2011-01-06,8.558839797973633
2011-01-07,8.576910018920898
2011-01-10,8.691877365112305
2011-01-11,8.665594100952148
2011-01-12,8.808489799499512
2011-01-13,8.829843521118164
2011-01-14,8.89389705657959
2011-01-18,8.918535232543945
2011-01-19,8.879118919372559
2011-01-20,8.910321235656738
2011-01-21,8.938246726989746
2011-01-24,8.892257690429688
2011-01-25,8.962883949279785
2011-01-26,8.903753280639648
2011-01-27,8.936599731445312
2011-01-28,8.874187469482422
2011-01-31,8.78056812286377
2011-02-01,8.95630931854248
2011-02-02,9.010513305664062
2011-02-03,9.031866073608398
2011-02-04,8.990804672241211
2011-02-07,9.064714431762695
2011-02-08,9.104132652282715
2011-02-09,9.07292652130127
2011-02-10,9.0696439743042
2011-02-11,9.043359756469727
2011-02-14,8.984232902526855
2011-02-15,8.995733261108398
2011-02-16,8.928389549255371
2011-02-17,8.908682823181152
2011-02-18,8.966167449951172
2011-02-22,8.976020812988281
2011-02-23,8.930030822753906
2011-02-24,8.936599731445312
2011-02-25,8.982592582702637
2011-02-28,9.110700607299805
2011-03-01,8.890612602233887
2011-03-02,8.927118301391602
2011-03-03,9.033313751220703
2011-03-04,9.08475399017334
2011-03-07,9.06318473815918
2011-03-08,9.176015853881836
2011-03-09,9.254003524780273
2011-03-10,9.184309005737305
2011-03-11,9.240731239318848
2011-03-14,9.139514923095703
2011-03-15,8.922143936157227
2011-03-16,8.727999687194824
2011-03-17,8.764504432678223
2011-03-18,8.754546165466309
2011-03-21,8.920482635498047
2011-03-22,8.942054748535156
2011-03-23,8.908866882324219
2011-03-24,8.963624000549316
2011-03-25,8.976897239685059
2011-03-28,8.922143936157227
2011-03-29,9.073140144348145
2011-03-30,9.122916221618652
2011-03-31,9.146147727966309
2011-04-01,9.28055477142334
2011-04-04,9.323692321777344
2011-04-05,9.343606948852539
2011-04-06,9.386750221252441
2011-04-07,9.30046558380127
2011-04-08,9.292168617248535
2011-04-11,9.154444694519043
2011-04-12,9.146147727966309
2011-04-13,9.121256828308105
2011-04-14,9.152787208557129
2011-04-15,9.146147727966309
2011-04-18,9.11462116241455
2011-04-19,9.10798454284668
2011-04-20,9.239070892333984
2011-04-21,9.210860252380371
2011-04-25,9.20256519317627
2011-04-26,9.298808097839355
2011-04-27,9.325353622436523
2011-04-28,9.429890632629395
2011-04-29,9.386750221252441
2011-05-02,9.391725540161133
2011-05-03,9.519493103027344
2011-05-04,9.529449462890625
2011-05-05,9.466397285461426
2011-05-06,9.522808074951172
2011-05-09,9.565953254699707
2011-05-10,9.682108879089355
2011-05-11,9.660539627075195
2011-05-12,9.770050048828125
2011-05-13,9.730224609375
2011-05-16,9.63564682006836
2011-05-17,9.723591804504395
2011-05-18,9.706997871398926
2011-05-19,9.68874454498291
2011-05-20,9.587523460388184
2011-05-23,9.555996894836426
2011-05-24,9.521153450012207
2011-05-25,9.459759712219238
2011-05-26,9.474692344665527
2011-05-27,9.516175270080566
2011-05-31,9.615735054016113
2011-06-01,9.508522033691406
2011-06-02,9.41638469696045
2011-06-03,9.327597618103027
2011-06-06,9.282366752624512
2011-06-07,9.282366752624512
2011-06-08,9.297444343566895
2011-06-09,9.31922435760498
2011-06-10,9.295771598815918
2011-06-13,9.36445426940918
2011-06-14,9.362778663635254
2011-06-15,9.29241943359375
2011-06-16,9.406329154968262
2011-06-17,9.486745834350586
2011-06-20,9.55710220336914
2011-06-21,9.543701171875
2011-06-22,9.501816749572754
2011-06-23,9.444863319396973
2011-06-24,9.483392715454102
2011-06-27,9.54537296295166
2011-06-28,9.563803672790527
2011-06-29,9.587254524230957
2011-06-30,9.625786781311035
2011-07-01,9.7464017868042
2011-07-05,9.664314270019531
2011-07-06,9.676045417785645
2011-07-07,9.724626541137695
2011-07-08,9.66599178314209
2011-07-11,9.57552719116211
2011-07-12,9.597307205200195
2011-07-13,9.582228660583496
2011-07-14,9.547049522399902
2011-07-15,9.515219688415527
2011-07-18,9.441513061523438
2011-07-19,9.510191917419434
2011-07-20,9.538676261901855
2011-07-21,9.697822570800781
2011-07-22,9.625786781311035
2011-07-25,9.639188766479492
2011-07-26,9.609034538269043
2011-07-27,9.490095138549805
2011-07-28,9.421406745910645
2011-07-29,9.255562782287598
2011-08-01,9.282366752624512
2011-08-02,9.0863676071167
2011-08-03,9.051187515258789
2011-08-04,8.793205261230469
2011-08-05,8.84681224822998
2011-08-08,8.404555320739746
2011-08-09,8.701068878173828
2011-08-10,8.407905578613281
2011-08-11,8.786500930786133
2011-08-12,8.826708793640137
2011-08-15,9.17012882232666
2011-08-16,9.161749839782715
2011-08-17,9.222061157226562
2011-08-18,9.144998550415039
2011-08-19,9.094746589660645
2011-08-22,9.067938804626465
2011-08-23,9.233784675598145
2011-08-24,9.482527732849121
2011-08-25,9.342077255249023
2011-08-26,9.375921249389648
2011-08-29,9.524828910827637
2011-08-30,9.550210952758789
2011-08-31,9.597586631774902
2011-09-01,9.597586631774902
2011-09-02,9.413147926330566
2011-09-06,9.315008163452148
2011-09-07,9.306546211242676
2011-09-08,9.249014854431152
2011-09-09,9.069652557373047
2011-09-12,9.15764045715332
2011-09-13,9.067960739135742
2011-09-14,9.111949920654297
2011-09-15,9.194865226745605
2011-09-16,9.353925704956055
2011-09-19,9.264244079589844
2011-09-20,9.419917106628418
2011-09-21,9.274396896362305
2011-09-22,9.027351379394531
2011-09-23,9.105184555053711
2011-09-26,9.201639175415039
2011-09-27,9.232093811035156
2011-09-28,9.110260009765625
2011-09-29,9.22532844543457
2011-09-30,9.140722274780273
2011-10-03,8.946128845214844
2011-10-04,8.969820022583008
2011-10-05,8.971511840820312
2011-10-06,9.096726417541504
2011-10-07,9.17117977142334
2011-10-10,9.323468208312988
2011-10-11,9.267627716064453
2011-10-12,9.252398490905762
2011-10-13,9.237170219421387
2011-10-14,9.282858848571777
2011-10-17,9.25408935546875
2011-10-18,9.277779579162598
2011-10-19,9.264244079589844
2011-10-20,9.320080757141113
2011-10-21,9.45376205444336
2011-10-24,9.448683738708496
2011-10-25,9.340391159057617
2011-10-26,9.480835914611816
2011-10-27,9.780332565307617
2011-10-28,9.651737213134766
2011-10-31,9.543442726135254
2011-11-01,9.36577033996582
2011-11-02,9.509599685668945
2011-11-03,9.748183250427246
2011-11-04,9.550210952758789
2011-11-07,9.480835914611816
2011-11-08,9.551901817321777
2011-11-09,9.28624153137207
2011-11-10,9.35561466217041
2011-11-11,9.445298194885254
2011-11-14,9.352234840393066
2011-11-15,9.41653060913086
2011-11-16,9.408071517944336
2011-11-17,9.370845794677734
2011-11-18,9.396227836608887
2011-11-21,9.255784034729004
2011-11-22,9.137845993041992
2011-11-23,8.953239440917969
2011-11-25,8.98571491241455
2011-11-28,9.153223037719727
2011-11-29,9.298513412475586
2011-11-30,9.476279258728027
2011-12-01,9.500214576721191
2011-12-02,9.530980110168457
2011-12-05,9.659173965454102
2011-12-06,9.70532512664795
2011-12-07,9.756604194641113
2011-12-08,9.677976608276367
2011-12-09,9.824976921081543
2011-12-12,9.741218566894531
2011-12-13,9.807882308959961
2011-12-14,9.771986961364746
2011-12-15,9.898469924926758
2011-12-16,9.89163589477539
2011-12-19,9.836939811706543
2011-12-20,10.040346145629883
2011-12-21,10.201016426086426
2011-12-22,10.207857131958008
2011-12-23,10.298446655273438
2011-12-27,10.38733196258545
2011-12-28,10.370241165161133
2011-12-29,10.440319061279297
2011-12-30,10.406134605407715
2012-01-03,10.076240539550781
2012-01-04,10.050602912902832
2012-01-05,10.17879581451416
2012-01-06,10.071107864379883
2012-01-09,10.083080291748047
2012-01-10,10.127519607543945
2012-01-11,10.120684623718262
2012-01-12,10.151450157165527
2012-01-13,10.105295181274414
2012-01-17,10.110426902770996
2012-01-18,10.170249938964844
2012-01-19,10.048892974853516
2012-01-20,10.137773513793945
2012-01-23,10.146322250366211
2012-01-24,10.117264747619629
2012-01-25,10.264261245727539
2012-01-26,10.199308395385742
2012-01-27,10.242040634155273
2012-01-30,10.243748664855957
2012-01-31,10.230073928833008
2012-02-01,10.247169494628906
2012-02-02,10.274518966674805
2012-02-03,10.291609764099121
2012-02-06,10.25058650970459
2012-02-07,10.286482810974121
2012-02-08,10.31553840637207
2012-02-09,10.30528450012207
2012-02-10,10.317251205444336
2012-02-13,10.262550354003906
2012-02-14,10.320666313171387
2012-02-15,10.25058650970459
2012-02-16,10.329217910766602
2012-02-17,10.293317794799805
2012-02-21,10.32579517364502
2012-02-22,10.286482810974121
2012-02-23,10.291609764099121
2012-02-24,10.38733196258545
2012-02-27,10.39587688446045
2012-02-28,10.337761878967285
2012-02-29,10.273883819580078
2012-03-01,10.325674057006836
2012-03-02,10.323949813842773
2012-03-05,10.330855369567871
2012-03-06,10.277335166931152
2012-03-07,10.315316200256348
2012-03-08,10.31704330444336
2012-03-09,10.36020565032959
2012-03-12,10.491411209106445
2012-03-13,10.515581130981445
2012-03-14,10.368839263916016
2012-03-15,10.401636123657227
2012-03-16,10.386101722717285
2012-03-19,10.363655090332031
2012-03-20,10.39300537109375
2012-03-21,10.411994934082031
2012-03-22,10.408543586730957
2012-03-23,10.427535057067871
2012-03-26,10.519035339355469
2012-03-27,10.524215698242188
2012-03-28,10.436162948608398
2012-03-29,10.46206283569336
2012-03-30,10.544929504394531
2012-04-02,10.674408912658691
2012-04-03,10.696857452392578
2012-04-04,10.779723167419434
2012-04-05,10.855684280395508
2012-04-09,10.812527656555176
2012-04-10,10.746920585632324
2012-04-11,10.772820472717285
2012-04-12,10.793536186218262
2012-04-13,10.717574119567871
2012-04-16,10.828062057495117
2012-04-17,10.87985897064209
2012-04-18,10.841874122619629
2012-04-19,10.828062057495117
2012-04-20,10.95581340789795
2012-04-23,10.935098648071289
2012-04-24,11.031782150268555
2012-04-25,11.11982536315918
2012-04-26,11.12327766418457
2012-04-27,11.142267227172852
2012-04-30,11.109467506408691
2012-05-01,11.012785911560059
2012-05-02,11.012785911560059
2012-05-03,10.979986190795898
2012-05-04,10.974806785583496
2012-05-07,11.073217391967773
2012-05-08,11.083573341369629
2012-05-09,11.074939727783203
2012-05-10,11.237223625183105
2012-05-11,11.251032829284668
2012-05-14,11.342533111572266
2012-05-15,11.332174301147461
2012-05-16,11.318360328674316
2012-05-17,11.230317115783691
2012-05-18,11.221685409545898
2012-05-21,11.256209373474121
2012-05-22,11.32699966430664
2012-05-23,11.211322784423828
2012-05-24,11.226863861083984
2012-05-25,11.278656959533691
2012-05-29,11.332174301147461
2012-05-30,11.251032829284668
2012-05-31,11.385201454162598
2012-06-01,11.254517555236816
2012-06-04,11.278911590576172
2012-06-05,11.352095603942871
2012-06-06,11.440964698791504
2012-06-07,11.543763160705566
2012-06-08,11.663996696472168
2012-06-11,11.618690490722656
2012-06-12,11.657028198242188
2012-06-13,11.67444896697998
2012-06-14,11.76331615447998
2012-06-15,11.80862045288086
2012-06-18,11.88354778289795
2012-06-19,11.820815086364746
2012-06-20,11.709298133850098
2012-06-21,11.606497764587402
2012-06-22,11.608238220214844
2012-06-25,11.658767700195312
2012-06-26,11.677934646606445
2012-06-27,11.806879043579102
2012-06-28,11.836494445800781
2012-06-29,11.989836692810059
2012-07-02,11.995060920715332
2012-07-03,11.948019027709961
2012-07-05,11.920140266418457
2012-07-06,11.900969505310059
2012-07-09,11.824299812316895
2012-07-10,11.941045761108398
2012-07-11,11.913166999816895
2012-07-12,11.921876907348633
2012-07-13,12.080445289611816
2012-07-16,12.1152925491333
2012-07-17,12.103094100952148
2012-07-18,12.284308433532715
2012-07-19,12.249460220336914
2012-07-20,12.282567024230957
2012-07-23,12.188469886779785
2012-07-24,12.066498756408691
2012-07-25,11.991575241088867
2012-07-26,12.322644233703613
2012-07-27,12.387118339538574
2012-07-30,12.444615364074707
2012-07-31,12.354004859924316
2012-08-01,12.298253059387207
2012-08-02,12.232034683227539
2012-08-03,12.348780632019043
2012-08-06,12.265142440795898
2012-08-07,12.171050071716309
2012-08-08,12.16234016418457
2012-08-09,12.066498756408691
2012-08-10,12.16234016418457
2012-08-13,12.073471069335938
2012-08-14,12.125746726989746
2012-08-15,12.063016891479492
2012-08-16,12.124004364013672
2012-08-17,12.12749195098877
2012-08-20,12.028166770935059
2012-08-21,11.946272850036621
2012-08-22,11.885285377502441
2012-08-23,11.745890617370605
2012-08-24,11.820815086364746
2012-08-27,11.900969505310059
2012-08-28,11.916653633117676
2012-08-29,11.909624099731445
2012-08-30,11.844576835632324
2012-08-31,11.832271575927734
2012-09-04,11.811182975769043
2012-09-05,11.804146766662598
2012-09-06,11.849851608276367
2012-09-07,11.892040252685547
2012-09-10,11.943023681640625
2012-09-11,11.907861709594727
2012-09-12,11.79711627960205
2012-09-13,12.076617240905762
2012-09-14,11.916650772094727
2012-09-17,11.874465942382812
2012-09-18,11.849851608276367
2012-09-19,11.867433547973633
2012-09-20,11.962355613708496
2012-09-21,12.064313888549805
2012-09-24,12.21549129486084
2012-09-25,12.23306941986084
2012-09-26,12.29635238647461
2012-09-27,12.32974910736084
2012-09-28,12.363151550292969
2012-10-01,12.331510543823242
2012-10-02,12.405344009399414
2012-10-03,12.431710243225098
2012-10-04,12.494994163513184
2012-10-05,12.451045036315918
2012-10-08,12.424678802490234
2012-10-09,12.359636306762695
2012-10-10,12.285805702209473
2012-10-11,12.278777122497559
2012-10-12,12.194397926330566
2012-10-15,12.245377540588379
2012-10-16,12.391280174255371
2012-10-17,12.618042945861816
2012-10-18,12.665507316589355
2012-10-19,12.607497215270996
2012-10-22,12.59695053100586
2012-10-23,12.43874454498291
2012-10-24,12.222521781921387
2012-10-25,12.259441375732422
2012-10-26,12.220766067504883
2012-10-31,12.315690994262695
2012-11-01,12.2822904586792
2012-11-02,12.257684707641602
2012-11-05,12.23658275604248
2012-11-06,12.155723571777344
2012-11-07,11.962355613708496
2012-11-08,11.885009765625
2012-11-09,11.844576835632324
2012-11-12,11.740864753723145
2012-11-13,11.795356750488281
2012-11-14,11.723287582397461
2012-11-15,11.688125610351562
2012-11-16,11.839303970336914
2012-11-19,11.902591705322266
2012-11-20,11.902591705322266
2012-11-21,11.821725845336914
2012-11-23,11.812932968139648
2012-11-26,11.946535110473633
2012-11-27,11.921927452087402
2012-11-28,11.955623626708984
2012-11-29,12.079773902893066
2012-11-30,12.186187744140625
2012-12-03,12.11169719696045
2012-12-04,12.044301986694336
2012-12-05,12.269543647766113
2012-12-06,12.265999794006348
2012-12-07,12.303242683410645
2012-12-10,12.262451171875
2012-12-11,12.292598724365234
2012-12-12,12.278414726257324
2012-12-13,12.423850059509277
2012-12-14,12.3209810256958
2012-12-17,12.507198333740234
2012-12-18,12.572823524475098
2012-12-19,12.516071319580078
2012-12-20,12.519615173339844
2012-12-21,12.407882690429688
2012-12-24,12.400788307189941
2012-12-26,12.257128715515137
2012-12-27,12.274864196777344
2012-12-28,12.104606628417969
2012-12-31,12.271320343017578
2013-01-02,12.507198333740234
2013-01-03,12.508974075317383
2013-01-04,12.571051597595215
2013-01-07,12.512526512145996
2013-01-08,12.645536422729492
2013-01-09,12.556861877441406
2013-01-10,12.679234504699707
2013-01-11,12.730672836303711
2013-01-14,12.714710235595703
2013-01-15,12.748403549194336
2013-01-16,12.64731502532959
2013-01-17,12.606523513793945
2013-01-18,12.689882278442383
2013-01-22,12.766144752502441
2013-01-23,12.732447624206543
2013-01-24,12.78742504119873
2013-01-25,12.858363151550293
2013-01-28,12.840635299682617
2013-01-29,12.877878189086914
2013-01-30,12.769688606262207
2013-01-31,12.778560638427734
2013-02-01,12.81934928894043
2013-02-04,12.767916679382324
2013-02-05,12.79806900024414
2013-02-06,12.771466255187988
2013-02-07,12.814031600952148
2013-02-08,12.78742504119873
2013-02-11,12.801615715026855
2013-02-12,12.856595039367676
2013-02-13,12.867237091064453
2013-02-14,12.80516529083252
2013-02-15,12.858363151550293
2013-02-19,12.929313659667969
2013-02-20,12.93640422821045
2013-02-21,12.863687515258789
2013-02-22,12.902708053588867
2013-02-25,12.803389549255371
2013-02-26,12.817570686340332
2013-02-27,12.876646041870117
2013-02-28,12.864115715026855
2013-03-01,12.95181941986084
2013-03-04,13.171982765197754
2013-03-05,13.223889350891113
2013-03-06,13.275794982910156
2013-03-07,13.23462963104248
2013-03-08,13.274009704589844
2013-03-11,13.277581214904785
2013-03-12,13.084275245666504
2013-03-13,13.200614929199219
2013-03-14,13.247157096862793
2013-03-15,13.329488754272461
2013-03-18,13.266847610473633
2013-03-19,13.445840835571289
2013-03-20,13.54965591430664
2013-03-21,13.5299654006958
2013-03-22,13.633779525756836
2013-03-25,13.635568618774414
2013-03-26,13.812776565551758
2013-03-27,13.760862350463867
2013-03-28,13.904052734375
2013-04-01,13.868256568908691
2013-04-02,13.989970207214355
2013-04-03,14.018607139587402
2013-04-04,14.181493759155273
2013-04-05,14.236980438232422
2013-04-08,14.308573722839355
2013-04-09,14.174333572387695
2013-04-10,14.294252395629883
2013-04-11,14.290674209594727
2013-04-12,14.228032112121582
2013-04-15,14.131376266479492
2013-04-16,14.267410278320312
2013-04-17,14.143906593322754
2013-04-18,14.113475799560547
2013-04-19,14.333636283874512
2013-04-22,14.303208351135254
2013-04-23,14.339003562927246
2013-04-24,14.419550895690918
2013-04-25,14.39806842803955
2013-04-26,14.415972709655762
2013-04-29,14.544846534729004
2013-04-30,14.682666778564453
2013-05-01,14.557373046875
2013-05-02,14.628973007202148
2013-05-03,14.632547378540039
2013-05-06,14.426714897155762
2013-05-07,14.627182960510254
2013-05-08,14.487564086914062
2013-05-09,14.290674209594727
2013-05-10,14.31931209564209
2013-05-13,14.251297950744629
2013-05-14,14.35332202911377
2013-05-15,14.526946067810059
2013-05-16,14.396282196044922
2013-05-17,14.51620864868164
2013-05-20,14.362276077270508
2013-05-21,14.407020568847656
2013-05-22,14.168961524963379
2013-05-23,14.000709533691406
2013-05-24,13.836040496826172
2013-05-28,13.78592300415039
2013-05-29,13.553232192993164
2013-05-30,13.670601844787598
2013-05-31,13.654346466064453
2013-06-03,13.773518562316895
2013-06-04,13.811441421508789
2013-06-05,13.721158027648926
2013-06-06,13.973949432373047
2013-06-07,14.22854995727539
2013-06-10,14.206877708435059
2013-06-11,14.241185188293457
2013-06-12,14.03895378112793
2013-06-13,14.288130760192871
2013-06-14,14.396466255187988
2013-06-17,14.564397811889648
2013-06-18,14.732320785522461
2013-06-19,14.47952938079834
2013-06-20,13.963113784790039
2013-06-21,14.143685340881348
2013-06-24,14.15271282196045
2013-06-25,14.26466178894043
2013-06-26,14.41633129119873
2013-06-27,14.521063804626465
2013-06-28,14.712464332580566
2013-07-01,14.486756324768066
2013-07-02,14.506612777709961
2013-07-03,14.466894149780273
2013-07-05,14.432587623596191
2013-07-08,14.564397811889648
2013-07-09,14.688983917236328
2013-07-10,14.739542961120605
2013-07-11,15.028446197509766
2013-07-12,15.169293403625488
2013-07-15,15.427496910095215
2013-07-16,15.340831756591797
2013-07-17,15.31374454498291
2013-07-18,15.425692558288574
2013-07-19,15.340831756591797
2013-07-22,15.326383590698242
2013-07-23,15.311942100524902
2013-07-24,15.124147415161133
2013-07-25,15.181934356689453
2013-07-26,15.158455848693848
2013-07-29,15.310133934020996
2013-07-30,15.615297317504883
2013-07-31,15.638768196105957
2013-08-01,15.942111015319824
2013-08-02,15.878917694091797
2013-08-05,15.723626136779785
2013-08-06,15.676681518554688
2013-08-07,15.66584587097168
2013-08-08,15.642374992370605
2013-08-09,15.575563430786133
2013-08-12,15.454588890075684
2013-08-13,15.366103172302246
2013-08-14,15.243321418762207
2013-08-15,14.986922264099121
2013-08-16,14.833440780639648
2013-08-19,14.723296165466309
2013-08-20,14.840664863586426
2013-08-21,14.586065292358398
2013-08-22,14.620369911193848
2013-08-23,14.69982624053955
2013-08-26,14.546343803405762
2013-08-27,14.642046928405762
2013-08-28,14.760376930236816
2013-08-29,14.665711402893066
2013-08-30,14.629301071166992
2013-09-03,14.521891593933105
2013-09-04,14.581965446472168
2013-09-05,14.556476593017578
2013-09-06,14.56558895111084
2013-09-09,14.605632781982422
2013-09-10,14.674811363220215
2013-09-11,14.49276065826416
2013-09-12,14.430862426757812
2013-09-13,14.42176342010498
