Date,KOD
2019-06-20,11.989999771118164
2019-06-21,12.0
2019-06-24,11.489999771118164
2019-06-25,11.399999618530273
2019-06-26,11.460000038146973
2019-06-27,11.210000038146973
2019-06-28,11.699999809265137
2019-07-01,12.579999923706055
2019-07-02,12.699999809265137
2019-07-03,13.5600004196167
2019-07-05,13.220000267028809
2019-07-08,12.890000343322754
2019-07-09,13.229999542236328
2019-07-10,13.180000305175781
2019-07-11,13.220000267028809
2019-07-12,14.0
2019-07-15,14.050000190734863
2019-07-16,14.229999542236328
2019-07-17,13.899999618530273
2019-07-18,14.170000076293945
2019-07-19,14.550000190734863
2019-07-22,14.970000267028809
2019-07-23,14.199999809265137
2019-07-24,14.430000305175781
2019-07-25,12.050000190734863
2019-07-26,12.699999809265137
2019-07-29,12.800000190734863
2019-07-30,12.789999961853027
2019-07-31,12.3100004196167
2019-08-01,12.850000381469727
2019-08-02,12.420000076293945
2019-08-05,11.460000038146973
2019-08-06,11.890000343322754
2019-08-07,11.699999809265137
2019-08-08,11.720000267028809
2019-08-09,11.569999694824219
2019-08-12,11.239999771118164
2019-08-13,11.479999542236328
2019-08-14,10.34000015258789
2019-08-15,10.239999771118164
2019-08-16,11.029999732971191
2019-08-19,11.5600004196167
2019-08-20,11.600000381469727
2019-08-21,12.069999694824219
2019-08-22,11.800000190734863
2019-08-23,11.279999732971191
2019-08-26,11.239999771118164
2019-08-27,10.649999618530273
2019-08-28,10.9399995803833
2019-08-29,11.239999771118164
2019-08-30,11.0
2019-09-03,10.890000343322754
2019-09-04,10.989999771118164
2019-09-05,11.899999618530273
2019-09-06,11.600000381469727
2019-09-09,12.0
2019-09-10,13.5600004196167
2019-09-11,13.899999618530273
2019-09-12,14.050000190734863
2019-09-13,14.989999771118164
2019-09-16,17.56999969482422
2019-09-17,17.31999969482422
2019-09-18,16.799999237060547
2019-09-19,16.65999984741211
2019-09-20,16.639999389648438
2019-09-23,16.420000076293945
2019-09-24,15.850000381469727
2019-09-25,14.949999809265137
2019-09-26,14.210000038146973
2019-09-27,14.079999923706055
2019-09-30,14.380000114440918
2019-10-01,14.960000038146973
2019-10-02,14.850000381469727
2019-10-03,14.5600004196167
2019-10-04,13.899999618530273
2019-10-07,14.569999694824219
2019-10-08,14.670000076293945
2019-10-09,15.510000228881836
2019-10-10,16.90999984741211
2019-10-11,18.200000762939453
2019-10-14,17.639999389648438
2019-10-15,18.850000381469727
2019-10-16,20.079999923706055
2019-10-17,20.1299991607666
2019-10-18,19.760000228881836
2019-10-21,20.110000610351562
2019-10-22,20.739999771118164
2019-10-23,20.299999237060547
2019-10-24,20.1299991607666
2019-10-25,21.420000076293945
2019-10-28,21.799999237060547
2019-10-29,21.690000534057617
2019-10-30,20.489999771118164
2019-10-31,20.709999084472656
2019-11-01,22.0
2019-11-04,21.709999084472656
2019-11-05,21.219999313354492
2019-11-06,21.739999771118164
2019-11-07,22.0
2019-11-08,21.899999618530273
2019-11-11,23.280000686645508
2019-11-12,21.860000610351562
2019-11-13,23.3799991607666
2019-11-14,25.020000457763672
2019-11-15,29.18000030517578
2019-11-18,28.899999618530273
2019-11-19,30.360000610351562
2019-11-20,32.25
2019-11-21,28.93000030517578
2019-11-22,25.6299991607666
2019-11-25,26.389999389648438
2019-11-26,27.549999237060547
2019-11-27,27.270000457763672
2019-11-29,29.600000381469727
2019-12-02,51.04999923706055
2019-12-03,49.20000076293945
2019-12-04,73.41000366210938
2019-12-05,64.41000366210938
2019-12-06,64.47000122070312
2019-12-09,67.88999938964844
2019-12-10,61.36000061035156
2019-12-11,62.810001373291016
2019-12-12,62.88999938964844
2019-12-13,63.45000076293945
2019-12-16,67.13999938964844
2019-12-17,71.19999694824219
2019-12-18,65.86000061035156
2019-12-19,66.79000091552734
2019-12-20,67.02999877929688
2019-12-23,66.0999984741211
2019-12-24,76.6500015258789
2019-12-26,75.88999938964844
2019-12-27,73.2300033569336
2019-12-30,73.51000213623047
2019-12-31,71.94999694824219
2020-01-02,68.13999938964844
2020-01-03,67.66999816894531
2020-01-06,67.69999694824219
2020-01-07,67.30999755859375
2020-01-08,67.31999969482422
2020-01-09,66.9800033569336
2020-01-10,69.38999938964844
2020-01-13,65.3499984741211
2020-01-14,62.720001220703125
2020-01-15,63.5
2020-01-16,64.91000366210938
2020-01-17,66.05999755859375
2020-01-21,63.29999923706055
2020-01-22,64.0999984741211
2020-01-23,65.95999908447266
2020-01-24,62.650001525878906
2020-01-27,63.88999938964844
2020-01-28,64.87999725341797
2020-01-29,63.900001525878906
2020-01-30,62.439998626708984
2020-01-31,61.06999969482422
2020-02-03,62.939998626708984
2020-02-04,67.19999694824219
2020-02-05,64.83999633789062
2020-02-06,69.3499984741211
2020-02-07,73.94999694824219
2020-02-10,70.91999816894531
2020-02-11,63.599998474121094
2020-02-12,64.26000213623047
2020-02-13,62.77000045776367
2020-02-14,60.0
2020-02-18,58.91999816894531
2020-02-19,59.900001525878906
2020-02-20,58.099998474121094
2020-02-21,58.279998779296875
2020-02-24,60.779998779296875
2020-02-25,57.61000061035156
2020-02-26,62.38999938964844
2020-02-27,57.59000015258789
2020-02-28,63.970001220703125
2020-03-02,67.70999908447266
2020-03-03,67.01000213623047
2020-03-04,69.5199966430664
2020-03-05,65.81999969482422
2020-03-06,63.91999816894531
2020-03-09,60.290000915527344
2020-03-10,58.709999084472656
2020-03-11,53.849998474121094
2020-03-12,49.91999816894531
2020-03-13,53.18000030517578
2020-03-16,40.33000183105469
2020-03-17,41.560001373291016
2020-03-18,38.18000030517578
2020-03-19,42.970001220703125
2020-03-20,45.02000045776367
2020-03-23,46.400001525878906
2020-03-24,47.79999923706055
2020-03-25,46.41999816894531
2020-03-26,48.75
2020-03-27,47.84000015258789
2020-03-30,50.04999923706055
2020-03-31,47.70000076293945
2020-04-01,42.7400016784668
2020-04-02,43.720001220703125
2020-04-03,43.130001068115234
2020-04-06,46.91999816894531
2020-04-07,43.04999923706055
2020-04-08,46.54999923706055
2020-04-09,50.66999816894531
2020-04-13,50.13999938964844
2020-04-14,53.220001220703125
2020-04-15,49.97999954223633
2020-04-16,50.56999969482422
2020-04-17,52.970001220703125
2020-04-20,53.939998626708984
2020-04-21,51.630001068115234
2020-04-22,51.09000015258789
2020-04-23,48.56999969482422
2020-04-24,52.939998626708984
2020-04-27,52.619998931884766
2020-04-28,51.939998626708984
2020-04-29,56.650001525878906
2020-04-30,54.54999923706055
2020-05-01,50.880001068115234
2020-05-04,51.599998474121094
2020-05-05,55.43000030517578
2020-05-06,55.060001373291016
2020-05-07,55.400001525878906
2020-05-08,56.9900016784668
2020-05-11,58.45000076293945
2020-05-12,55.709999084472656
2020-05-13,53.66999816894531
2020-05-14,54.790000915527344
2020-05-15,56.619998931884766
2020-05-18,58.45000076293945
2020-05-19,58.2599983215332
2020-05-20,61.93000030517578
2020-05-21,61.58000183105469
2020-05-22,61.599998474121094
2020-05-26,60.439998626708984
2020-05-27,64.5199966430664
2020-05-28,62.709999084472656
2020-05-29,64.61000061035156
2020-06-01,64.22000122070312
2020-06-02,65.38999938964844
2020-06-03,66.05000305175781
2020-06-04,66.25
2020-06-05,61.349998474121094
2020-06-08,62.5
2020-06-09,64.37000274658203
2020-06-10,64.61000061035156
2020-06-11,58.959999084472656
2020-06-12,58.060001373291016
2020-06-15,63.0
2020-06-16,64.41999816894531
2020-06-17,63.459999084472656
2020-06-18,64.2699966430664
2020-06-19,64.41999816894531
2020-06-22,59.04999923706055
2020-06-23,61.529998779296875
2020-06-24,56.91999816894531
2020-06-25,57.11000061035156
2020-06-26,52.959999084472656
2020-06-29,53.689998626708984
2020-06-30,54.119998931884766
2020-07-01,50.25
2020-07-02,48.59000015258789
2020-07-06,50.349998474121094
2020-07-07,50.2400016784668
2020-07-08,51.65999984741211
2020-07-09,53.459999084472656
2020-07-10,52.75
2020-07-13,48.54999923706055
2020-07-14,48.77000045776367
2020-07-15,51.47999954223633
2020-07-16,48.04999923706055
2020-07-17,49.11000061035156
2020-07-20,51.2599983215332
2020-07-21,47.79999923706055
2020-07-22,47.86000061035156
2020-07-23,45.099998474121094
2020-07-24,45.04999923706055
2020-07-27,47.0
2020-07-28,46.380001068115234
2020-07-29,46.25
2020-07-30,47.4900016784668
2020-07-31,46.33000183105469
2020-08-03,47.189998626708984
2020-08-04,46.75
2020-08-05,46.90999984741211
2020-08-06,48.06999969482422
2020-08-07,48.099998474121094
2020-08-10,48.709999084472656
2020-08-11,48.689998626708984
2020-08-12,48.59000015258789
2020-08-13,48.20000076293945
2020-08-14,47.880001068115234
2020-08-17,48.56999969482422
2020-08-18,46.439998626708984
2020-08-19,46.900001525878906
2020-08-20,47.95000076293945
2020-08-21,49.290000915527344
2020-08-24,52.400001525878906
2020-08-25,53.5
2020-08-26,50.9900016784668
2020-08-27,50.790000915527344
2020-08-28,51.130001068115234
2020-08-31,52.59000015258789
2020-09-01,50.650001525878906
2020-09-02,49.77000045776367
2020-09-03,47.5
2020-09-04,47.5099983215332
2020-09-08,47.5
2020-09-09,51.58000183105469
2020-09-10,49.439998626708984
2020-09-11,49.060001373291016
2020-09-14,52.540000915527344
2020-09-15,53.20000076293945
2020-09-16,55.52000045776367
2020-09-17,54.52000045776367
2020-09-18,57.0099983215332
2020-09-21,51.209999084472656
2020-09-22,52.2599983215332
2020-09-23,52.400001525878906
2020-09-24,52.599998474121094
2020-09-25,58.33000183105469
2020-09-28,57.59000015258789
2020-09-29,59.27000045776367
2020-09-30,59.209999084472656
2020-10-01,62.06999969482422
2020-10-02,60.779998779296875
2020-10-05,62.43000030517578
2020-10-06,64.33000183105469
2020-10-07,67.26000213623047
2020-10-08,69.36000061035156
2020-10-09,71.25
2020-10-12,72.94000244140625
2020-10-13,76.4800033569336
2020-10-14,74.9000015258789
2020-10-15,76.06999969482422
2020-10-16,76.48999786376953
2020-10-19,77.51000213623047
2020-10-20,78.0
2020-10-21,78.77999877929688
2020-10-22,84.80999755859375
2020-10-23,96.62999725341797
2020-10-26,96.66000366210938
2020-10-27,97.73999786376953
2020-10-28,95.86000061035156
2020-10-29,99.76000213623047
2020-10-30,90.80999755859375
2020-11-02,91.04000091552734
2020-11-03,94.01000213623047
2020-11-04,103.3499984741211
2020-11-05,107.62999725341797
2020-11-06,108.58999633789062
2020-11-09,113.16999816894531
2020-11-10,117.2699966430664
2020-11-11,119.98999786376953
2020-11-12,122.62999725341797
2020-11-13,116.80000305175781
2020-11-16,113.55999755859375
2020-11-17,114.23999786376953
2020-11-18,127.01000213623047
2020-11-19,137.9199981689453
2020-11-20,140.0
2020-11-23,125.5199966430664
2020-11-24,121.98999786376953
2020-11-25,132.1999969482422
2020-11-27,135.0
2020-11-30,136.6699981689453
2020-12-01,130.1699981689453
2020-12-02,130.72999572753906
2020-12-03,127.05000305175781
2020-12-04,124.37000274658203
2020-12-07,124.69999694824219
2020-12-08,130.58999633789062
2020-12-09,124.11000061035156
2020-12-10,126.73999786376953
2020-12-11,125.81999969482422
2020-12-14,130.10000610351562
2020-12-15,133.05999755859375
2020-12-16,134.9600067138672
2020-12-17,138.7100067138672
2020-12-18,140.47999572753906
2020-12-21,149.47000122070312
2020-12-22,151.7100067138672
2020-12-23,153.30999755859375
2020-12-24,154.02999877929688
2020-12-28,151.07000732421875
2020-12-29,146.25999450683594
2020-12-30,151.3300018310547
2020-12-31,146.91000366210938
2021-01-04,137.72999572753906
2021-01-05,134.7899932861328
2021-01-06,136.6999969482422
2021-01-07,147.27999877929688
2021-01-08,153.7899932861328
2021-01-11,151.14999389648438
2021-01-12,157.89999389648438
2021-01-13,153.6699981689453
2021-01-14,162.35000610351562
2021-01-15,158.5399932861328
2021-01-19,164.47000122070312
2021-01-20,158.60000610351562
2021-01-21,158.02000427246094
2021-01-22,164.3300018310547
2021-01-25,155.88999938964844
2021-01-26,145.91000366210938
2021-01-27,134.2100067138672
2021-01-28,128.27000427246094
2021-01-29,126.30999755859375
2021-02-01,131.11000061035156
2021-02-02,140.3000030517578
2021-02-03,138.0399932861328
2021-02-04,144.7899932861328
2021-02-05,149.92999267578125
2021-02-08,158.83999633789062
2021-02-09,160.42999267578125
2021-02-10,160.14999389648438
2021-02-11,160.57000732421875
2021-02-12,157.02999877929688
2021-02-16,145.5800018310547
2021-02-17,138.0800018310547
2021-02-18,134.10000610351562
2021-02-19,131.44000244140625
2021-02-22,122.61000061035156
2021-02-23,125.6500015258789
2021-02-24,129.9499969482422
2021-02-25,121.08000183105469
2021-02-26,129.00999450683594
2021-03-01,134.7899932861328
2021-03-02,125.16000366210938
2021-03-03,115.27999877929688
2021-03-04,111.66999816894531
2021-03-05,120.48999786376953
2021-03-08,116.58999633789062
2021-03-09,127.31999969482422
2021-03-10,126.88999938964844
2021-03-11,132.27000427246094
2021-03-12,126.98999786376953
2021-03-15,127.55999755859375
2021-03-16,129.0800018310547
2021-03-17,134.41000366210938
2021-03-18,125.01000213623047
2021-03-19,129.94000244140625
2021-03-22,131.13999938964844
2021-03-23,120.68000030517578
2021-03-24,115.0
2021-03-25,119.44999694824219
2021-03-26,116.33000183105469
2021-03-29,112.73999786376953
2021-03-30,110.44999694824219
2021-03-31,113.38999938964844
2021-04-01,109.0999984741211
2021-04-05,115.55999755859375
2021-04-06,110.37999725341797
2021-04-07,107.45999908447266
2021-04-08,110.2699966430664
2021-04-09,109.06999969482422
2021-04-12,106.19999694824219
2021-04-13,113.0199966430664
2021-04-14,115.68000030517578
2021-04-15,115.70999908447266
2021-04-16,114.88999938964844
2021-04-19,112.2699966430664
2021-04-20,113.7300033569336
2021-04-21,117.4800033569336
2021-04-22,121.30999755859375
2021-04-23,120.43000030517578
2021-04-26,126.54000091552734
2021-04-27,121.19000244140625
2021-04-28,122.20999908447266
2021-04-29,122.70999908447266
2021-04-30,120.83999633789062
2021-05-03,116.75
2021-05-04,110.5199966430664
2021-05-05,107.23999786376953
2021-05-06,101.83999633789062
2021-05-07,101.62000274658203
2021-05-10,88.41000366210938
2021-05-11,81.69999694824219
2021-05-12,79.41999816894531
2021-05-13,80.31999969482422
2021-05-14,84.05000305175781
2021-05-17,84.5999984741211
2021-05-18,82.72000122070312
2021-05-19,81.33000183105469
2021-05-20,80.55000305175781
2021-05-21,80.62000274658203
2021-05-24,81.30000305175781
2021-05-25,82.66999816894531
2021-05-26,85.5
2021-05-27,84.18000030517578
2021-05-28,83.62000274658203
2021-06-01,79.22000122070312
2021-06-02,80.87999725341797
2021-06-03,78.2300033569336
2021-06-04,77.19999694824219
2021-06-07,81.01000213623047
2021-06-08,78.4000015258789
2021-06-09,78.58999633789062
2021-06-10,79.97000122070312
2021-06-11,83.62000274658203
2021-06-14,84.87000274658203
2021-06-15,82.31999969482422
2021-06-16,81.87000274658203
2021-06-17,83.06999969482422
2021-06-18,83.1500015258789
2021-06-21,85.44000244140625
2021-06-22,85.1500015258789
2021-06-23,84.58000183105469
2021-06-24,88.0199966430664
2021-06-25,90.19999694824219
2021-06-28,91.69999694824219
2021-06-29,90.88999938964844
2021-06-30,93.0
2021-07-01,95.61000061035156
2021-07-02,96.30999755859375
2021-07-06,92.05999755859375
2021-07-07,92.58000183105469
2021-07-08,92.73999786376953
2021-07-09,95.36000061035156
2021-07-12,95.33999633789062
2021-07-13,93.16000366210938
2021-07-14,89.06999969482422
2021-07-15,87.56999969482422
2021-07-16,87.75
2021-07-19,85.13999938964844
2021-07-20,86.26000213623047
2021-07-21,88.11000061035156
2021-07-22,84.7699966430664
2021-07-23,85.77999877929688
2021-07-26,85.9000015258789
2021-07-27,86.04000091552734
2021-07-28,91.87999725341797
2021-07-29,87.87000274658203
2021-07-30,83.83999633789062
2021-08-02,81.97000122070312
2021-08-03,82.81999969482422
2021-08-04,83.97000122070312
2021-08-05,87.05000305175781
2021-08-06,83.72000122070312
2021-08-09,86.06999969482422
2021-08-10,84.91999816894531
2021-08-11,88.12000274658203
2021-08-12,88.20999908447266
2021-08-13,88.9000015258789
2021-08-16,86.19999694824219
2021-08-17,89.62999725341797
2021-08-18,87.75
2021-08-19,88.0999984741211
2021-08-20,91.51000213623047
2021-08-23,92.5
2021-08-24,91.61000061035156
2021-08-25,99.88999938964844
2021-08-26,93.58999633789062
2021-08-27,97.52999877929688
2021-08-30,96.04000091552734
2021-08-31,94.18000030517578
2021-09-01,96.8499984741211
2021-09-02,94.44999694824219
2021-09-03,91.93000030517578
2021-09-07,98.26000213623047
2021-09-08,95.91000366210938
2021-09-09,97.45999908447266
2021-09-10,96.38999938964844
2021-09-13,94.3499984741211
2021-09-14,93.91000366210938
2021-09-15,94.5199966430664
2021-09-16,97.26000213623047
2021-09-17,102.75
2021-09-20,99.88999938964844
2021-09-21,102.0199966430664
2021-09-22,102.69999694824219
2021-09-23,105.19999694824219
2021-09-24,102.0
2021-09-27,106.94000244140625
2021-09-28,100.48999786376953
2021-09-29,97.5199966430664
2021-09-30,95.9800033569336
2021-10-01,97.0
2021-10-04,98.48999786376953
2021-10-05,100.16000366210938
2021-10-06,101.12999725341797
2021-10-07,103.7300033569336
2021-10-08,103.0
2021-10-11,104.33000183105469
2021-10-12,105.8499984741211
2021-10-13,106.76000213623047
2021-10-14,109.66000366210938
2021-10-15,111.97000122070312
2021-10-18,111.7699966430664
2021-10-19,112.8499984741211
2021-10-20,112.69000244140625
2021-10-21,113.3499984741211
2021-10-22,116.0
2021-10-25,114.0
2021-10-26,111.62999725341797
2021-10-27,111.9000015258789
2021-10-28,117.26000213623047
2021-10-29,117.08999633789062
2021-11-01,125.9800033569336
2021-11-02,126.33999633789062
2021-11-03,128.49000549316406
2021-11-04,128.49000549316406
2021-11-05,123.45999908447266
2021-11-08,121.80999755859375
2021-11-09,117.77999877929688
2021-11-10,111.7300033569336
2021-11-11,112.12000274658203
2021-11-12,112.33000183105469
2021-11-15,104.58000183105469
2021-11-16,107.95999908447266
2021-11-17,102.0999984741211
2021-11-18,100.66000366210938
2021-11-19,98.66000366210938
2021-11-22,98.63999938964844
2021-11-23,97.91000366210938
2021-11-24,99.87999725341797
2021-11-26,94.30000305175781
2021-11-29,94.29000091552734
2021-11-30,91.83999633789062
2021-12-01,87.91000366210938
2021-12-02,89.62000274658203
2021-12-03,83.98999786376953
2021-12-06,83.54000091552734
2021-12-07,90.0
2021-12-08,91.27999877929688
2021-12-09,87.47000122070312
2021-12-10,82.70999908447266
2021-12-13,83.70999908447266
2021-12-14,81.56999969482422
2021-12-15,82.7699966430664
2021-12-16,80.8499984741211
2021-12-17,89.94999694824219
2021-12-20,88.62999725341797
2021-12-21,94.01000213623047
2021-12-22,94.1500015258789
2021-12-23,94.91000366210938
2021-12-27,90.73999786376953
2021-12-28,91.26000213623047
2021-12-29,88.16000366210938
2021-12-30,88.94999694824219
2021-12-31,84.77999877929688
2022-01-03,89.44999694824219
2022-01-04,85.55999755859375
2022-01-05,77.9000015258789
2022-01-06,76.7300033569336
2022-01-07,72.20999908447266
2022-01-10,69.41999816894531
2022-01-11,67.41000366210938
2022-01-12,65.19999694824219
2022-01-13,62.81999969482422
2022-01-14,65.12999725341797
2022-01-18,62.77000045776367
2022-01-19,62.720001220703125
2022-01-20,60.439998626708984
2022-01-21,57.79999923706055
2022-01-24,62.099998474121094
2022-01-25,59.959999084472656
2022-01-26,55.15999984741211
2022-01-27,51.880001068115234
2022-01-28,54.650001525878906
2022-01-31,58.70000076293945
2022-02-01,62.27000045776367
2022-02-02,60.150001525878906
2022-02-03,61.93000030517578
2022-02-04,63.779998779296875
2022-02-07,63.68000030517578
2022-02-08,64.54000091552734
2022-02-09,65.2300033569336
2022-02-10,59.869998931884766
2022-02-11,56.790000915527344
2022-02-14,53.369998931884766
2022-02-15,56.2400016784668
2022-02-16,55.40999984741211
2022-02-17,54.08000183105469
2022-02-18,52.59000015258789
2022-02-22,50.349998474121094
2022-02-23,9.859999656677246
2022-02-24,9.170000076293945
2022-02-25,8.819999694824219
2022-02-28,8.640000343322754
2022-03-01,8.84000015258789
2022-03-02,8.850000381469727
2022-03-03,8.649999618530273
2022-03-04,7.699999809265137
2022-03-07,7.429999828338623
2022-03-08,7.659999847412109
2022-03-09,8.34000015258789
2022-03-10,8.279999732971191
2022-03-11,7.980000019073486
2022-03-14,7.090000152587891
2022-03-15,7.28000020980835
2022-03-16,8.010000228881836
2022-03-17,8.3100004196167
2022-03-18,8.40999984741211
2022-03-21,8.260000228881836
2022-03-22,8.489999771118164
2022-03-23,8.109999656677246
2022-03-24,8.15999984741211
2022-03-25,7.699999809265137
2022-03-28,7.769999980926514
2022-03-29,7.980000019073486
2022-03-30,7.730000019073486
2022-03-31,7.71999979019165
2022-04-01,7.880000114440918
2022-04-04,7.900000095367432
2022-04-05,7.539999961853027
2022-04-06,7.510000228881836
2022-04-07,7.369999885559082
2022-04-08,7.210000038146973
2022-04-11,7.059999942779541
2022-04-12,6.960000038146973
2022-04-13,7.199999809265137
2022-04-14,6.940000057220459
2022-04-18,6.46999979019165
2022-04-19,6.739999771118164
2022-04-20,6.75
2022-04-21,6.420000076293945
2022-04-22,6.360000133514404
2022-04-25,6.309999942779541
2022-04-26,5.889999866485596
2022-04-27,5.840000152587891
2022-04-28,6.050000190734863
2022-04-29,6.019999980926514
2022-05-02,6.440000057220459
2022-05-03,6.389999866485596
2022-05-04,6.389999866485596
2022-05-05,5.920000076293945
2022-05-06,5.71999979019165
2022-05-09,5.300000190734863
2022-05-10,5.449999809265137
2022-05-11,5.039999961853027
2022-05-12,5.360000133514404
2022-05-13,5.53000020980835
2022-05-16,5.699999809265137
2022-05-17,6.110000133514404
2022-05-18,6.0
2022-05-19,6.710000038146973
2022-05-20,6.960000038146973
2022-05-23,6.849999904632568
2022-05-24,6.519999980926514
2022-05-25,6.679999828338623
2022-05-26,6.71999979019165
2022-05-27,6.920000076293945
2022-05-31,7.239999771118164
2022-06-01,7.53000020980835
2022-06-02,7.849999904632568
2022-06-03,7.980000019073486
2022-06-06,7.840000152587891
2022-06-07,9.029999732971191
2022-06-08,9.479999542236328
2022-06-09,8.510000228881836
2022-06-10,8.069999694824219
2022-06-13,7.320000171661377
2022-06-14,7.179999828338623
2022-06-15,7.130000114440918
2022-06-16,7.010000228881836
2022-06-17,7.909999847412109
2022-06-21,8.100000381469727
2022-06-22,8.210000038146973
2022-06-23,8.989999771118164
2022-06-24,9.039999961853027
2022-06-27,8.40999984741211
2022-06-28,8.020000457763672
2022-06-29,7.920000076293945
2022-06-30,7.639999866485596
2022-07-01,7.75
2022-07-05,8.029999732971191
2022-07-06,8.149999618530273
2022-07-07,10.050000190734863
2022-07-08,9.380000114440918
2022-07-11,8.720000267028809
2022-07-12,9.279999732971191
2022-07-13,9.140000343322754
2022-07-14,9.100000381469727
