Date,PEG
2010-01-04,18.604652404785156
2010-01-05,18.58806037902832
2010-01-06,18.488475799560547
2010-01-07,18.23953628540039
2010-01-08,18.18974494934082
2010-01-11,18.27825355529785
2010-01-12,18.162084579467773
2010-01-13,18.283788681030273
2010-01-14,18.15655517578125
2010-01-15,18.045907974243164
2010-01-19,18.211864471435547
2010-01-20,17.830150604248047
2010-01-21,17.56460952758789
2010-01-22,17.2824649810791
2010-01-25,17.393115997314453
2010-01-26,17.310129165649414
2010-01-27,17.072248458862305
2010-01-28,16.91181755065918
2010-01-29,16.922876358032227
2010-02-01,16.94500160217285
2010-02-02,17.08884048461914
2010-02-03,16.90074920654297
2010-02-04,16.397327423095703
2010-02-05,16.330936431884766
2010-02-08,16.308807373046875
2010-02-09,16.53562355041504
2010-02-10,16.557758331298828
2010-02-11,16.889690399169922
2010-02-12,16.69052505493164
2010-02-16,17.016921997070312
2010-02-17,17.005859375
2010-02-18,17.06671142578125
2010-02-19,17.249277114868164
2010-02-22,16.91181755065918
2010-02-23,16.68499183654785
2010-02-24,16.69052505493164
2010-02-25,16.55221939086914
2010-02-26,16.441577911376953
2010-03-01,16.839902877807617
2010-03-02,16.94500160217285
2010-03-03,16.91181755065918
2010-03-04,17.094377517700195
2010-03-05,17.26033592224121
2010-03-08,17.17811393737793
2010-03-09,17.088619232177734
2010-03-10,17.088619232177734
2010-03-11,17.155742645263672
2010-03-12,17.09980583190918
2010-03-15,17.25642204284668
2010-03-16,17.413043975830078
2010-03-17,17.317956924438477
2010-03-18,17.334735870361328
2010-03-19,17.295581817626953
2010-03-22,17.110990524291992
2010-03-23,17.077428817749023
2010-03-24,16.831300735473633
2010-03-25,16.417375564575195
2010-03-26,16.283130645751953
2010-03-29,16.495681762695312
2010-03-30,16.47332000732422
2010-03-31,16.512462615966797
2010-04-01,16.84808921813965
2010-04-05,17.23963737487793
2010-04-06,17.39626121520996
2010-04-07,17.161334991455078
2010-04-08,17.049455642700195
2010-04-09,17.166921615600586
2010-04-12,17.357112884521484
2010-04-13,17.25642204284668
2010-04-14,17.463382720947266
2010-04-15,17.172521591186523
2010-04-16,16.920806884765625
2010-04-19,16.92639923095703
2010-04-20,17.222864151000977
2010-04-21,17.245241165161133
2010-04-22,17.37947654724121
2010-04-23,17.64798355102539
2010-04-26,17.558483123779297
2010-04-27,17.37947654724121
2010-04-28,17.597637176513672
2010-04-29,17.81018829345703
2010-04-30,17.972410202026367
2010-05-03,18.33040428161621
2010-05-04,17.983596801757812
2010-05-05,17.838163375854492
2010-05-06,17.34033203125
2010-05-07,17.172521591186523
2010-05-10,17.575258255004883
2010-05-11,17.608823776245117
2010-05-12,17.983596801757812
2010-05-13,17.95562744140625
2010-05-14,17.79340934753418
2010-05-17,17.82697868347168
2010-05-18,17.659168243408203
2010-05-19,17.58086395263672
2010-05-20,17.0550537109375
2010-05-21,16.92639923095703
2010-05-24,16.853687286376953
2010-05-25,16.808929443359375
2010-05-26,16.719438552856445
2010-05-27,17.1165828704834
2010-05-28,17.133359909057617
2010-06-01,16.937589645385742
2010-06-02,17.407451629638672
2010-06-03,17.614412307739258
2010-06-04,17.155742645263672
2010-06-07,17.428970336914062
2010-06-08,17.864551544189453
2010-06-09,18.022945404052734
2010-06-10,18.23790740966797
2010-06-11,18.16436767578125
2010-06-14,18.283159255981445
2010-06-15,18.735713958740234
2010-06-16,18.78097152709961
2010-06-17,19.02987289428711
2010-06-18,19.018556594848633
2010-06-21,18.713090896606445
2010-06-22,18.209625244140625
2010-06-23,17.938095092773438
2010-06-24,18.00031280517578
2010-06-25,18.32841682434082
2010-06-28,18.34539031982422
2010-06-29,17.881519317626953
2010-06-30,17.723125457763672
2010-07-01,17.621309280395508
2010-07-02,17.751413345336914
2010-07-06,17.938095092773438
2010-07-07,18.509437561035156
2010-07-08,18.758338928222656
2010-07-09,18.860170364379883
2010-07-12,18.922395706176758
2010-07-13,18.9337100982666
2010-07-14,18.961994171142578
2010-07-15,19.086444854736328
2010-07-16,18.65085792541504
2010-07-19,18.837541580200195
2010-07-20,18.939373016357422
2010-07-21,18.667835235595703
2010-07-22,19.058164596557617
2010-07-23,19.103408813476562
2010-07-26,19.261804580688477
2010-07-27,19.674766540527344
2010-07-28,19.454147338867188
2010-07-29,19.131702423095703
2010-07-30,18.61126136779785
2010-08-02,18.84319496154785
2010-08-03,18.707433700561523
2010-08-04,18.61126136779785
2010-08-05,18.32841682434082
2010-08-06,18.520755767822266
2010-08-09,18.481157302856445
2010-08-10,18.39630126953125
2010-08-11,17.95506477355957
2010-08-12,17.853229522705078
2010-08-13,17.938095092773438
2010-08-16,17.841920852661133
2010-08-17,18.153053283691406
2010-08-18,18.203964233398438
2010-08-19,17.909805297851562
2010-08-20,17.949398040771484
2010-08-23,18.21527671813965
2010-08-24,18.17568016052246
2010-08-25,17.960716247558594
2010-08-26,17.75706672668457
2010-08-27,18.141742706298828
2010-08-30,17.909805297851562
2010-08-31,18.079511642456055
2010-09-01,18.571666717529297
2010-09-02,18.452871322631836
2010-09-03,18.628232955932617
2010-09-07,18.567068099975586
2010-09-08,18.361276626586914
2010-09-09,18.49847412109375
2010-09-10,18.246946334838867
2010-09-13,18.292682647705078
2010-09-14,18.252660751342773
2010-09-15,17.978273391723633
2010-09-16,18.058303833007812
2010-09-17,18.212648391723633
2010-09-20,18.441299438476562
2010-09-21,18.544200897216797
2010-09-22,18.521339416503906
2010-09-23,18.326976776123047
2010-09-24,18.79000473022461
2010-09-27,18.898624420166016
2010-09-28,18.944360733032227
2010-09-29,18.84145736694336
2010-09-30,18.910058975219727
2010-10-01,18.910058975219727
2010-10-04,18.910058975219727
2010-10-05,19.190166473388672
2010-10-06,18.881473541259766
2010-10-07,19.09298324584961
2010-10-08,19.155864715576172
2010-10-11,19.104415893554688
2010-10-12,18.961503982543945
2010-10-13,19.087263107299805
2010-10-14,18.927207946777344
2010-10-15,19.007234573364258
2010-10-18,19.2816219329834
2010-10-19,19.047258377075195
2010-10-20,19.184450149536133
2010-10-21,19.321638107299805
2010-10-22,19.007234573364258
2010-10-25,19.05297088623047
2010-10-26,19.087263107299805
2010-10-27,18.65281105041504
2010-10-28,18.549915313720703
2010-10-29,18.48703956604004
2010-11-01,18.39557456970215
2010-11-02,18.79000473022461
2010-11-03,18.82430648803711
2010-11-04,19.012950897216797
2010-11-05,18.87575912475586
2010-11-08,18.584209442138672
2010-11-09,18.555639266967773
2010-11-10,18.43559455871582
2010-11-11,18.326976776123047
2010-11-12,18.09832000732422
2010-11-15,18.269807815551758
2010-11-16,17.972557067871094
2010-11-17,17.858224868774414
2010-11-18,17.8125
2010-11-19,17.583843231201172
2010-11-22,17.61812973022461
2010-11-23,17.515235900878906
2010-11-24,17.681020736694336
2010-11-26,17.509519577026367
2010-11-29,17.62957000732422
2010-11-30,17.62384796142578
2010-12-01,17.983989715576172
2010-12-02,18.001140594482422
2010-12-03,18.144052505493164
2010-12-06,18.168901443481445
2010-12-07,18.070655822753906
2010-12-08,17.989749908447266
2010-12-09,18.08221435546875
2010-12-10,17.983980178833008
2010-12-13,18.01865005493164
2010-12-14,18.180456161499023
2010-12-15,18.024423599243164
2010-12-16,18.41739845275879
2010-12-17,18.28447914123535
2010-12-20,18.1920108795166
2010-12-21,18.05332374572754
2010-12-22,18.261363983154297
2010-12-23,18.16312026977539
2010-12-27,18.16312026977539
2010-12-28,18.2266845703125
2010-12-29,18.1226749420166
2010-12-30,18.1400089263916
2010-12-31,18.382720947265625
2011-01-03,18.376943588256836
2011-01-04,18.24980926513672
2011-01-05,18.09955406188965
2011-01-06,18.059099197387695
2011-01-07,18.255586624145508
2011-01-10,18.261363983154297
2011-01-11,18.434722900390625
2011-01-12,18.584980010986328
2011-01-13,18.255586624145508
2011-01-14,18.272920608520508
2011-01-18,18.09955406188965
2011-01-19,18.359603881835938
2011-01-20,18.590763092041016
2011-01-21,18.758346557617188
2011-01-24,18.897045135498047
2011-01-25,18.78145980834961
2011-01-26,18.821914672851562
2011-01-27,18.85658836364746
2011-01-28,18.741016387939453
2011-01-31,18.741016387939453
2011-02-01,19.139753341674805
2011-02-02,18.833478927612305
2011-02-03,18.925933837890625
2011-02-04,18.619659423828125
2011-02-07,18.845033645629883
2011-02-08,18.920162200927734
2011-02-09,19.08196449279785
2011-02-10,19.0068359375
2011-02-11,18.995283126831055
2011-02-14,18.827699661254883
2011-02-15,18.75257110595703
2011-02-16,18.561864852905273
2011-02-17,18.53296661376953
2011-02-18,18.34226417541504
2011-02-22,18.62543296813965
2011-02-23,18.6658935546875
2011-02-24,18.62543296813965
2011-02-25,18.735233306884766
2011-02-28,18.897045135498047
2011-03-01,18.44051742553711
2011-03-02,18.4289493560791
2011-03-03,18.463624954223633
2011-03-04,18.267135620117188
2011-03-07,18.18623161315918
2011-03-08,18.50933074951172
2011-03-09,18.9942684173584
2011-03-10,18.725502014160156
2011-03-11,18.918317794799805
2011-03-14,18.410001754760742
2011-03-15,18.17046356201172
2011-03-16,17.714738845825195
2011-03-17,17.802383422851562
2011-03-18,17.779006958007812
2011-03-21,17.971811294555664
2011-03-22,18.112041473388672
2011-03-23,18.199670791625977
2011-03-24,18.211355209350586
2011-03-25,18.16461944580078
2011-03-28,18.100351333618164
2011-03-29,18.29315185546875
2011-03-30,18.515172958374023
2011-03-31,18.410001754760742
2011-04-01,18.404165267944336
2011-04-04,18.04776382446289
2011-04-05,18.00102424621582
2011-04-06,18.439212799072266
2011-04-07,18.322372436523438
2011-04-08,18.240570068359375
2011-04-11,17.85496711730957
2011-04-12,17.866653442382812
2011-04-13,18.088668823242188
2011-04-14,18.03608512878418
2011-04-15,18.22888946533203
2011-04-18,18.053606033325195
2011-04-19,17.831588745117188
2011-04-20,17.971811294555664
2011-04-21,18.071134567260742
2011-04-25,18.00102424621582
2011-04-26,18.25225830078125
2011-04-27,18.579444885253906
2011-04-28,18.748878479003906
2011-04-29,18.795621871948242
2011-05-02,18.80145835876465
2011-05-03,18.8248348236084
2011-05-04,18.894941329956055
2011-05-05,18.725502014160156
2011-05-06,18.871580123901367
2011-05-09,18.894941329956055
2011-05-10,19.274717330932617
2011-05-11,19.426616668701172
2011-05-12,19.689537048339844
2011-05-13,19.54346466064453
2011-05-16,19.5902099609375
2011-05-17,19.7596378326416
2011-05-18,19.823915481567383
2011-05-19,19.969985961914062
2011-05-20,19.929079055786133
2011-05-23,19.753803253173828
2011-05-24,19.514253616333008
2011-05-25,19.537628173828125
2011-05-26,19.409090042114258
2011-05-27,19.479198455810547
2011-05-31,19.572677612304688
2011-06-01,19.222126007080078
2011-06-02,19.210447311401367
2011-06-03,18.97674560546875
2011-06-06,18.918317794799805
2011-06-07,18.890554428100586
2011-06-08,18.84331512451172
2011-06-09,18.92008399963379
2011-06-10,18.748842239379883
2011-06-13,18.660261154174805
2011-06-14,18.82560157775879
2011-06-15,18.38861656188965
2011-06-16,18.548059463500977
2011-06-17,18.636627197265625
2011-06-20,18.695682525634766
2011-06-21,18.75473976135254
2011-06-22,18.772457122802734
2011-06-23,18.64844512939453
2011-06-24,18.353187561035156
2011-06-27,18.84331512451172
2011-06-28,18.949609756469727
2011-06-29,19.038188934326172
2011-06-30,19.27440071105957
2011-07-01,19.445642471313477
2011-07-05,19.28029441833496
2011-07-06,19.25076675415039
2011-07-07,19.386592864990234
2011-07-08,19.215343475341797
2011-07-11,18.9318904876709
2011-07-12,18.973230361938477
2011-07-13,18.914175033569336
2011-07-14,18.89646339416504
2011-07-15,18.801982879638672
2011-07-18,18.64844512939453
2011-07-19,18.82560157775879
2011-07-20,18.872838973999023
2011-07-21,19.262584686279297
2011-07-22,19.374788284301758
2011-07-25,19.605073928833008
2011-07-26,19.65822410583496
2011-07-27,19.628694534301758
2011-07-28,19.54012107849121
2011-07-29,19.339351654052734
2011-08-01,19.28620147705078
2011-08-02,19.044092178344727
2011-08-03,18.737024307250977
2011-08-04,17.8748722076416
2011-08-05,17.91029930114746
2011-08-08,17.03043556213379
2011-08-09,17.603233337402344
2011-08-10,17.107206344604492
2011-08-11,18.22918128967285
2011-08-12,18.3472843170166
2011-08-15,19.114957809448242
2011-08-16,19.114957809448242
2011-08-17,19.191722869873047
2011-08-18,18.914175033569336
2011-08-19,18.672067642211914
2011-08-22,18.831501007080078
2011-08-23,19.073619842529297
2011-08-24,19.746807098388672
2011-08-25,19.581457138061523
2011-08-26,19.486970901489258
2011-08-29,19.92395782470703
2011-08-30,19.89443016052246
2011-08-31,20.154260635375977
2011-09-01,19.782236099243164
2011-09-02,19.53421974182129
2011-09-06,19.422025680541992
2011-09-07,19.829593658447266
2011-09-08,19.847496032714844
2011-09-09,19.2626953125
2011-09-12,19.48944854736328
2011-09-13,19.80572509765625
2011-09-14,20.05038833618164
2011-09-15,20.318918228149414
2011-09-16,20.56954574584961
2011-09-19,20.491971969604492
2011-09-20,20.772438049316406
2011-09-21,20.181669235229492
2011-09-22,19.716215133666992
2011-09-23,20.056354522705078
2011-09-26,20.289085388183594
2011-09-27,20.342790603637695
2011-09-28,20.00861358642578
2011-09-29,20.265209197998047
2011-09-30,19.913135528564453
2011-10-03,19.29253578186035
2011-10-04,19.029956817626953
2011-10-05,19.07769775390625
2011-10-06,19.429779052734375
2011-10-07,19.286558151245117
2011-10-10,19.584930419921875
2011-10-11,19.567020416259766
2011-10-12,19.47154998779297
2011-10-13,19.477521896362305
2011-10-14,19.728151321411133
2011-10-17,19.81168556213379
2011-10-18,19.710243225097656
2011-10-19,19.716215133666992
2011-10-20,19.937007904052734
2011-10-21,20.39051628112793
2011-10-24,20.539705276489258
2011-10-25,20.259246826171875
2011-10-26,20.47406768798828
2011-10-27,20.545673370361328
2011-10-28,20.28311538696289
2011-10-31,20.11005401611328
2011-11-01,19.435745239257812
2011-11-02,20.04442024230957
2011-11-03,20.51584243774414
