Date,ODC
2010-04-08,6.471754550933838
2010-04-09,6.573802471160889
2010-04-12,6.616594314575195
2010-04-13,6.583676815032959
2010-04-14,6.5705084800720215
2010-04-15,6.484919548034668
2010-04-16,6.563926696777344
2010-04-19,6.580382823944092
2010-04-20,6.583676815032959
2010-04-21,6.652805328369141
2010-04-22,6.698890209197998
2010-04-23,6.781186580657959
2010-04-26,6.768021106719971
2010-04-27,6.626471042633057
2010-04-28,6.738390922546387
2010-04-29,6.754851341247559
2010-04-30,6.748269081115723
2010-05-03,6.87664794921875
2010-05-04,6.781186580657959
2010-05-05,6.662679672241211
2010-05-06,7.0247802734375
2010-05-07,6.807521820068359
2010-05-10,6.998448848724365
2010-05-11,6.991866111755371
2010-05-12,7.242043972015381
2010-05-13,7.172915458679199
2010-05-14,6.975404739379883
2010-05-17,7.12354040145874
2010-05-18,7.008324146270752
2010-05-19,6.895606517791748
2010-05-20,6.590607643127441
2010-05-21,6.693380355834961
2010-05-24,6.511043071746826
2010-05-25,6.630392074584961
2010-05-26,6.6867499351501465
2010-05-27,6.690065383911133
2010-05-28,6.514358997344971
2010-06-01,6.431478023529053
2010-06-02,6.5077314376831055
2010-06-03,6.630392074584961
2010-06-04,6.514358997344971
2010-06-07,6.5607733726501465
2010-06-08,6.577347755432129
2010-06-09,6.537563800811768
2010-06-10,6.6867499351501465
2010-06-11,6.733160018920898
2010-06-14,7.270223140716553
2010-06-15,7.561961650848389
2010-06-16,7.495658874511719
2010-06-17,7.624950885772705
2010-06-18,7.568591594696045
2010-06-21,7.561961650848389
2010-06-22,7.505602836608887
2010-06-23,7.6050591468811035
2010-06-24,7.591797828674316
2010-06-25,7.624950885772705
2010-06-28,7.624950885772705
2010-06-29,7.449244499206543
2010-06-30,7.608375549316406
2010-07-01,7.548702716827393
2010-07-02,7.595112323760986
2010-07-06,7.5354390144348145
2010-07-07,7.601743221282959
2010-07-08,7.658102989196777
2010-07-09,7.641525745391846
2010-07-12,7.575218200683594
2010-07-13,7.664736270904541
2010-07-14,7.6050591468811035
2010-07-15,7.545384407043457
2010-07-16,7.343156814575195
2010-07-19,7.366363048553467
2010-07-20,7.465820789337158
2010-07-21,7.379624366760254
2010-07-22,7.485713481903076
2010-07-23,7.416096210479736
2010-07-26,7.3597331047058105
2010-07-27,7.256964683532715
2010-07-28,7.2072367668151855
2010-07-29,7.237072944641113
2010-07-30,7.253648281097412
2010-08-02,7.250329971313477
2010-08-03,7.154192924499512
2010-08-04,7.2072367668151855
2010-08-05,7.124355792999268
2010-08-06,7.011637210845947
2010-08-09,6.879031658172607
2010-08-10,6.965224742889404
2010-08-11,6.680117607116699
2010-08-12,6.457999229431152
2010-08-13,6.4745774269104
2010-08-16,6.680117607116699
2010-08-17,6.799466133117676
2010-08-18,6.859610080718994
2010-08-19,6.455314636230469
2010-08-20,6.619037628173828
2010-08-23,6.555552959442139
2010-08-24,6.6357421875
2010-08-25,6.679179668426514
2010-08-26,6.682523250579834
2010-08-27,6.832879543304443
2010-08-30,6.799466133117676
2010-08-31,6.859610080718994
2010-09-01,7.096838474273682
2010-09-02,7.177029609680176
2010-09-03,7.160320281982422
2010-09-07,6.926434516906738
2010-09-08,7.0099687576293945
2010-09-09,7.173687934875488
2010-09-10,7.354114532470703
2010-09-13,7.40423583984375
2010-09-14,7.273925304412842
2010-09-15,7.347434043884277
2010-09-16,7.277264595031738
2010-09-17,7.130250453948975
2010-09-20,7.173687934875488
2010-09-21,7.293975353240967
2010-09-22,6.983234882354736
2010-09-23,6.896362781524658
2010-09-24,7.143618106842041
2010-09-27,7.143618106842041
2010-09-28,7.086812973022461
2010-09-29,7.337404251098633
2010-09-30,7.187051296234131
2010-10-01,7.280606269836426
2010-10-04,7.263901710510254
2010-10-05,7.347434043884277
2010-10-06,7.290633678436279
2010-10-07,7.123568058013916
2010-10-08,7.273925304412842
2010-10-11,7.344093322753906
2010-10-12,7.344093322753906
2010-10-13,7.146958351135254
2010-10-14,6.76605224609375
2010-10-15,6.983234882354736
2010-10-18,6.819512367248535
2010-10-19,6.876313209533691
2010-10-20,6.903043746948242
2010-10-21,7.227149486541748
2010-10-22,7.324044704437256
2010-10-25,7.324044704437256
2010-10-26,7.33072566986084
2010-10-27,7.136931896209717
2010-10-28,6.973212242126465
2010-10-29,7.347434043884277
2010-11-01,7.173687934875488
2010-11-02,7.347434043884277
2010-11-03,7.340750217437744
2010-11-04,7.090155124664307
2010-11-05,7.337404251098633
2010-11-08,7.384187698364258
2010-11-09,7.277264595031738
2010-11-10,7.380845069885254
2010-11-11,7.223808288574219
2010-11-12,7.203758716583252
2010-11-15,7.203758716583252
2010-11-16,7.190395355224609
2010-11-17,7.176928997039795
2010-11-18,7.281280994415283
2010-11-19,7.271182537078857
2010-11-22,7.321678638458252
2010-11-23,7.176928997039795
2010-11-24,7.402468681335449
2010-11-26,7.742462635040283
2010-11-29,7.614546298980713
2010-11-30,7.54385232925415
2010-12-01,7.449597358703613
2010-12-02,7.274555683135986
2010-12-03,7.355340480804443
2010-12-06,7.052377223968506
2010-12-07,7.362074375152588
2010-12-08,7.2880167961120605
2010-12-09,7.156728744506836
2010-12-10,7.1331682205200195
2010-12-13,7.180293560028076
2010-12-14,7.139899730682373
2010-12-15,7.402468681335449
2010-12-16,7.405834674835205
2010-12-17,7.298113822937012
2010-12-20,7.230791091918945
2010-12-21,7.267821311950684
2010-12-22,7.335145473480225
2010-12-23,7.240889072418213
2010-12-27,7.21732759475708
2010-12-28,7.183660507202148
2010-12-29,7.1197028160095215
2010-12-30,7.160097599029541
2010-12-31,7.234155654907227
2011-01-03,7.102869510650635
2011-01-04,7.065840244293213
2011-01-05,7.025446891784668
2011-01-06,7.018714904785156
2011-01-07,6.978318214416504
2011-01-10,6.951389312744141
2011-01-11,7.109602451324463
2011-01-12,7.089405059814453
2011-01-13,7.035543918609619
2011-01-14,7.092769145965576
2011-01-18,7.055741786956787
2011-01-19,6.836933135986328
2011-01-20,6.698915481567383
2011-01-21,6.570996284484863
2011-01-24,6.416146755218506
2011-01-25,6.453176498413086
2011-01-26,6.591195106506348
2011-01-27,6.560898303985596
2011-01-28,6.379118919372559
2011-01-31,6.422881603240967
2011-02-01,6.712381362915039
2011-02-02,6.729212760925293
2011-02-03,6.739312171936035
2011-02-04,6.702282428741455
2011-02-07,6.847032070159912
2011-02-08,6.850399017333984
2011-02-09,6.742676734924316
2011-02-10,6.678718566894531
2011-02-11,6.82346773147583
2011-02-14,6.853765964508057
2011-02-15,6.766242027282715
2011-02-16,6.490207195281982
2011-02-17,6.429614543914795
2011-02-18,6.389216899871826
2011-02-22,6.365654468536377
2011-02-23,6.4437384605407715
2011-02-24,6.53879976272583
2011-02-25,6.803611755371094
2011-02-28,6.895275592803955
2011-03-01,6.684783935546875
2011-03-02,6.762869834899902
2011-03-03,6.837560176849365
2011-03-04,6.718735694885254
2011-03-07,6.684783935546875
2011-03-08,6.844348430633545
2011-03-09,6.820584297180176
2011-03-10,6.773054122924805
2011-03-11,6.610095977783203
2011-03-14,6.718735694885254
2011-03-15,6.701758861541748
2011-03-16,6.708547592163086
2011-03-17,6.8070068359375
2011-03-18,6.834160804748535
2011-03-21,7.048050880432129
2011-03-22,6.952989101409912
2011-03-23,7.122743129730225
2011-03-24,7.115952014923096
2011-03-25,7.068421840667725
2011-03-28,6.959781169891357
2011-03-29,7.105766296386719
2011-03-30,7.126136302947998
2011-03-31,7.231381416320801
2011-04-01,7.258542060852051
2011-04-04,7.4690327644348145
2011-04-05,7.424897193908691
2011-04-06,7.492795467376709
2011-04-07,7.4520583152771
2011-04-08,7.261937618255615
2011-04-11,6.885090351104736
2011-04-12,6.8816938400268555
2011-04-13,6.769659996032715
2011-04-14,6.810397148132324
2011-04-15,6.86472225189209
2011-04-18,6.885090351104736
2011-04-19,6.86472225189209
2011-04-20,6.956386089324951
2011-04-21,6.976754665374756
2011-04-25,7.115952014923096
2011-04-26,7.2687249183654785
2011-04-27,7.326440811157227
2011-04-28,7.302676200866699
2011-04-29,7.499587535858154
2011-05-02,7.397739410400391
2011-05-03,7.350208282470703
2011-05-04,7.194036960601807
2011-05-05,7.119347095489502
2011-05-06,7.1091628074646
2011-05-09,7.14650821685791
2011-05-10,7.496194362640381
2011-05-11,7.421503067016602
2011-05-12,7.5097737312316895
2011-05-13,7.377369403839111
2011-05-16,7.1091628074646
2011-05-17,7.12952995300293
2011-05-18,7.22532320022583
2011-05-19,7.351902961730957
2011-05-20,7.310847759246826
2011-05-23,7.098740577697754
2011-05-24,7.184267520904541
2011-05-25,7.2287421226501465
2011-05-26,7.276635646820068
2011-05-27,7.327955722808838
2011-05-31,7.622165203094482
2011-06-01,7.386114120483398
2011-06-02,7.098740577697754
2011-06-03,6.958479881286621
2011-06-06,6.9345293045043945
2011-06-07,6.961897850036621
2011-06-08,6.975582599639893
2011-06-09,6.903738021850586
2011-06-10,6.825056076049805
2011-06-13,6.784001350402832
2011-06-14,6.968739032745361
2011-06-15,6.794265270233154
2011-06-16,6.8866353034973145
2011-06-17,6.842159271240234
2011-06-20,6.890054702758789
2011-06-21,7.009794235229492
2011-06-22,6.893474102020264
2011-06-23,6.677948951721191
2011-06-24,6.859266757965088
2011-06-27,7.18084716796875
2011-06-28,7.280062198638916
2011-06-29,7.242428302764893
2011-06-30,7.327955722808838
2011-07-01,7.122686862945557
2011-07-05,6.845579624176025
2011-07-06,6.910582542419434
2011-07-07,7.136373043060303
2011-07-08,7.00637149810791
2011-07-11,6.992687702178955
2011-07-12,7.030319690704346
2011-07-13,7.126110076904297
2011-07-14,7.026898384094238
2011-07-15,7.105584621429443
2011-07-18,7.040581226348877
2011-07-19,7.276635646820068
2011-07-20,7.252689361572266
2011-07-21,7.2287421226501465
2011-07-22,7.1329545974731445
2011-07-25,7.033740997314453
2011-07-26,7.054267883300781
2011-07-27,7.030319690704346
2011-07-28,7.098740577697754
2011-07-29,7.078213214874268
2011-08-01,7.016637325286865
2011-08-02,6.818213939666748
2011-08-03,6.852424144744873
2011-08-04,6.8866353034973145
2011-08-05,6.968739032745361
2011-08-08,6.671105861663818
2011-08-09,6.660843849182129
2011-08-10,6.243471622467041
2011-08-11,6.438473224639893
2011-08-12,6.243471622467041
2011-08-15,6.387156009674072
2011-08-16,6.212682723999023
2011-08-17,6.299015998840332
2011-08-18,6.181601047515869
2011-08-19,6.147065162658691
2011-08-22,6.2161359786987305
2011-08-23,6.343912124633789
2011-08-24,6.430246829986572
2011-08-25,6.347364902496338
2011-08-26,6.461326599121094
2011-08-29,6.637451648712158
2011-08-30,6.689251899719238
2011-08-31,6.678889751434326
2011-09-01,6.343912124633789
2011-09-02,6.077999114990234
2011-09-06,6.112532615661621
2011-09-07,6.395709037780762
2011-09-08,6.316285610198975
2011-09-09,6.302469730377197
2011-09-12,6.181601047515869
2011-09-13,6.2161359786987305
2011-09-14,6.254121780395508
2011-09-15,6.2610273361206055
2011-09-16,6.2264933586120605
2011-09-19,6.050370693206787
2011-09-20,6.040012359619141
2011-09-21,5.90187406539917
2011-09-22,5.8535261154174805
2011-09-23,5.91914176940918
2011-09-26,5.995116710662842
2011-09-27,6.209228992462158
2011-09-28,6.053825855255127
2011-09-29,6.3266448974609375
2011-09-30,6.416430950164795
2011-10-03,6.223042011260986
2011-10-04,6.675436019897461
2011-10-05,6.772131443023682
2011-10-06,6.85501766204834
2011-10-07,6.668534755706787
2011-10-10,6.81011962890625
2011-10-11,6.817026138305664
2011-10-12,6.975883960723877
2011-10-13,7.089846611022949
2011-10-14,7.148557662963867
2011-10-17,6.9931511878967285
2011-10-18,7.038044452667236
2011-10-19,6.76868200302124
2011-10-20,6.913723468780518
2011-10-21,7.027685642242432
2011-10-24,7.114019393920898
2011-10-25,6.754867076873779
2011-10-26,6.823934555053711
2011-10-27,7.148557662963867
2011-10-28,7.217624187469482
2011-10-31,6.924083709716797
2011-11-01,6.675436019897461
2011-11-02,6.640901565551758
2011-11-03,6.844655513763428
2011-11-04,6.785948276519775
2011-11-07,6.937894821166992
2011-11-08,7.096752166748047
2011-11-09,7.0104169845581055
2011-11-10,6.924083709716797
2011-11-11,7.089846611022949
2011-11-14,7.013872146606445
2011-11-15,7.131288528442383
2011-11-16,6.9711127281188965
2011-11-17,6.998966693878174
2011-11-18,7.068609237670898
2011-11-21,6.953702926635742
2011-11-22,6.953702926635742
2011-11-23,6.748258113861084
2011-11-25,6.682101249694824
2011-11-28,6.8979902267456055
2011-11-29,6.911920070648193
2011-11-30,7.263607501983643
2011-12-01,7.155660152435303
2011-12-02,7.072093486785889
2011-12-05,7.242713451385498
2011-12-06,7.06512975692749
2011-12-07,7.016377925872803
2011-12-08,6.797008991241455
2011-12-09,6.880578994750977
2011-12-12,6.793527603149414
2011-12-13,6.723888874053955
2011-12-14,6.702993392944336
2011-12-15,6.870133399963379
2011-12-16,6.824867248535156
2011-12-19,6.619424343109131
2011-12-20,6.842276573181152
2011-12-21,6.744778156280518
2011-12-22,6.8979902267456055
2011-12-23,7.138252258300781
2011-12-27,7.103433609008789
2011-12-28,7.026823043823242
2011-12-29,7.162625789642334
2011-12-30,7.047717571258545
2012-01-03,7.187000274658203
2012-01-04,7.103433609008789
2012-01-05,7.113874912261963
2012-01-06,7.120843887329102
2012-01-09,7.131289005279541
2012-01-10,7.1765594482421875
2012-01-11,7.113874912261963
2012-01-12,7.138252258300781
2012-01-13,7.099950790405273
2012-01-17,7.187000274658203
2012-01-18,7.225302696228027
2012-01-19,7.239229679107666
2012-01-20,7.277536392211914
2012-01-23,7.312356948852539
2012-01-24,7.260125637054443
2012-01-25,7.4307451248168945
2012-01-26,7.46904993057251
2012-01-27,7.4864630699157715
2012-01-30,7.364588737487793
2012-01-31,7.308871746063232
2012-02-01,7.538690090179443
2012-02-02,7.608334064483643
2012-02-03,7.782436847686768
2012-02-06,7.705831527709961
2012-02-07,7.646635055541992
2012-02-08,7.482978820800781
2012-02-09,7.416819095611572
2012-02-10,7.38199520111084
2012-02-13,7.44467306137085
2012-02-14,7.364588737487793
2012-02-15,7.291466236114502
2012-02-16,7.44467306137085
2012-02-17,7.38199520111084
2012-02-21,7.38199520111084
2012-02-22,7.294244289398193
2012-02-23,7.371469497680664
2012-02-24,7.325836181640625
2012-02-27,7.301260948181152
2012-02-28,7.364446640014648
2012-02-29,7.297750473022461
2012-03-01,7.199464321136475
2012-03-02,6.915137767791748
2012-03-05,6.90460729598999
2012-03-06,6.837911128997803
2012-03-07,6.887058258056641
2012-03-08,6.9467291831970215
2012-03-09,6.999382019042969
2012-03-12,7.108198642730713
2012-03-13,7.195954322814941
2012-03-14,7.245097637176514
2012-03-15,7.241591930389404
2012-03-16,7.23105525970459
2012-03-19,7.3960418701171875
2012-03-20,7.160856246948242
2012-03-21,7.188935279846191
2012-03-22,7.1433024406433105
2012-03-23,7.248610496520996
2012-03-26,7.441671371459961
2012-03-27,7.385507106781006
2012-03-28,7.381993293762207
2012-03-29,7.441671371459961
2012-03-30,7.473264694213867
2012-04-02,7.652284145355225
2012-04-03,7.631223678588867
2012-04-04,7.57857084274292
2012-04-05,7.61718225479126
2012-04-09,7.48379373550415
2012-04-10,7.269668102264404
2012-04-11,7.406569480895996
2012-04-12,7.438160419464111
2012-04-13,7.227548599243164
2012-04-16,7.1117095947265625
2012-04-17,7.195954322814941
2012-04-18,7.136279582977295
2012-04-19,6.915137767791748
2012-04-20,7.23105525970459
2012-04-23,7.048527240753174
2012-04-24,7.125749111175537
2012-04-25,7.248610496520996
2012-04-26,7.266163349151611
2012-04-27,7.473264694213867
2012-04-30,7.427630424499512
2012-05-01,7.280200958251953
2012-05-02,7.23105525970459
2012-05-03,7.1117095947265625
2012-05-04,7.1222429275512695
2012-05-07,7.23105525970459
2012-05-08,7.266163349151611
2012-05-09,7.280200958251953
2012-05-10,7.389019966125488
2012-05-11,7.367956161499023
2012-05-14,7.1433024406433105
2012-05-15,7.217018127441406
2012-05-16,7.135605812072754
2012-05-17,7.068357944488525
2012-05-18,7.14976692199707
2012-05-21,7.174543857574463
2012-05-22,7.043582916259766
2012-05-23,7.008185386657715
2012-05-24,6.9904890060424805
2012-05-25,6.955096244812012
2012-05-29,7.192242622375488
2012-05-30,7.029426097869873
2012-05-31,6.806434631347656
2012-06-01,6.562211513519287
2012-06-04,6.548053741455078
2012-06-05,6.53743314743042
2012-06-06,6.565751552581787
2012-06-07,6.583448886871338
2012-06-08,6.618844985961914
2012-06-11,6.530354022979736
2012-06-12,6.689632415771484
2012-06-13,6.548053741455078
2012-06-14,6.891384601593018
2012-06-15,7.096673488616943
2012-06-18,7.14976692199707
2012-06-19,7.185159206390381
2012-06-20,7.025886535644531
2012-06-21,7.071897029876709
2012-06-22,7.457705974578857
2012-06-25,7.344438552856445
2012-06-26,7.65945291519165
2012-06-27,7.677148342132568
2012-06-28,7.599281311035156
2012-06-29,7.751481533050537
2012-07-02,7.815191268920898
2012-07-03,7.811652183532715
2012-07-05,7.7620978355407715
2012-07-06,7.670069694519043
2012-07-09,7.65237283706665
2012-07-10,7.609902381896973
2012-07-11,7.65591287612915
2012-07-12,7.7231621742248535
2012-07-13,7.832888126373291
2012-07-16,7.786874294281006
2012-07-17,7.751481533050537
2012-07-18,7.80457067489624
2012-07-19,7.65945291519165
2012-07-20,7.680690765380859
2012-07-23,7.436466217041016
2012-07-24,7.5214104652404785
2012-07-25,7.627597332000732
2012-07-26,7.666530132293701
2012-07-27,7.786874294281006
2012-07-30,7.786874294281006
2012-07-31,7.7620978355407715
2012-08-01,7.563887596130371
2012-08-02,7.65237283706665
2012-08-03,7.946152210235596
2012-08-06,8.087729454040527
2012-08-07,8.09481143951416
2012-08-08,8.024019241333008
2012-08-09,8.130205154418945
2012-08-10,8.09481143951416
2012-08-13,8.020482063293457
2012-08-14,7.95322847366333
2012-08-15,7.974639892578125
2012-08-16,7.956799030303955
2012-08-17,8.153042793273926
2012-08-20,8.342151641845703
2012-08-21,8.33144474029541
2012-08-22,8.18872356414795
2012-08-23,8.11022663116455
2012-08-24,8.11379623413086
2012-08-27,8.099519729614258
2012-08-28,8.206562995910645
2012-08-29,8.217267036437988
2012-08-30,8.099519729614258
2012-08-31,8.170881271362305
2012-09-04,8.178020477294922
2012-09-05,8.170881271362305
2012-09-06,8.367124557495117
2012-09-07,8.40280532836914
2012-09-10,8.224403381347656
2012-09-11,8.260083198547363
2012-09-12,8.231541633605957
2012-09-13,8.292197227478027
2012-09-14,8.242244720458984
2012-09-17,8.18872356414795
2012-09-18,8.160178184509277
2012-09-19,8.19942855834961
2012-09-20,8.18872356414795
2012-09-21,8.202997207641602
2012-09-24,8.24937915802002
2012-09-25,8.224403381347656
2012-09-26,8.213703155517578
2012-09-27,8.270787239074707
2012-09-28,8.256514549255371
2012-10-01,8.202997207641602
2012-10-02,8.277925491333008
2012-10-03,8.21013355255127
2012-10-04,8.267217636108398
2012-10-05,8.206562995910645
2012-10-08,8.18872356414795
2012-10-09,8.170881271362305
2012-10-10,8.145906448364258
2012-10-11,8.11022663116455
2012-10-12,8.028159141540527
2012-10-15,8.242244720458984
2012-10-16,8.231541633605957
2012-10-17,8.260083198547363
2012-10-18,8.413512229919434
2012-10-19,8.142341613769531
2012-10-22,8.081680297851562
2012-10-23,8.117362976074219
2012-10-24,8.117362976074219
2012-10-25,8.185153007507324
2012-10-26,8.142341613769531
2012-10-31,7.9924821853637695
2012-11-01,8.227972030639648
2012-11-02,8.138768196105957
2012-11-05,7.9924821853637695
2012-11-06,7.938959121704102
2012-11-07,7.7783942222595215
2012-11-08,7.49294900894165
2012-11-09,7.528629302978516
2012-11-12,7.596425533294678
2012-11-13,7.682056427001953
2012-11-14,7.59210205078125
2012-11-15,7.5777106285095215
2012-11-16,7.660470485687256
2012-11-19,7.865565299987793
2012-11-20,7.843972206115723
2012-11-21,7.9878997802734375
2012-11-23,8.052665710449219
2012-11-26,8.279353141784668
2012-11-27,8.326126098632812
2012-11-28,8.365704536437988
2012-11-29,8.380099296569824
2012-11-30,8.462855339050293
2012-12-03,8.459259986877441
2012-12-04,8.567204475402832
2012-12-05,8.653556823730469
2012-12-06,8.671547889709473
2012-12-07,8.52762222290039
2012-12-10,9.153700828552246
2012-12-11,9.707817077636719
2012-12-12,8.98939323425293
2012-12-13,8.93834114074707
2012-12-14,8.93834114074707
2012-12-17,9.259263038635254
2012-12-18,9.623941421508789
2012-12-19,9.729697227478027
2012-12-20,9.543707847595215
2012-12-21,9.572884559631348
2012-12-24,9.660408020019531
2012-12-26,9.744284629821777
2012-12-27,9.820870399475098
2012-12-28,9.995914459228516
2012-12-31,10.065208435058594
2013-01-02,10.510116577148438
2013-01-03,10.036029815673828
2013-01-04,9.919332504272461
2013-01-07,9.84639835357666
2013-01-08,10.028738021850586
2013-01-09,10.094381332397461
2013-01-10,10.152729034423828
2013-01-11,10.192843437194824
2013-01-14,10.003209114074707
2013-01-15,10.025090217590332
2013-01-16,10.105318069458008
2013-01-17,10.185551643371582
2013-01-18,10.105318069458008
2013-01-22,10.236605644226074
2013-01-23,10.181904792785645
2013-01-24,10.207428932189941
2013-01-25,10.160025596618652
2013-01-28,10.141788482666016
2013-01-29,10.119908332824707
2013-01-30,10.0834379196167
2013-01-31,10.119908332824707
2013-02-01,10.112615585327148
2013-02-04,10.065208435058594
2013-02-05,10.068849563598633
2013-02-06,10.087087631225586
2013-02-07,9.970389366149902
2013-02-08,10.01779556274414
2013-02-11,10.061558723449707
2013-02-12,10.12355899810791
2013-02-13,10.050618171691895
2013-02-14,10.065208435058594
2013-02-15,9.992271423339844
2013-02-19,10.10167121887207
2013-02-20,9.963095664978027
2013-02-21,10.076141357421875
2013-02-22,10.072498321533203
2013-02-25,9.879220962524414
2013-02-26,9.97403335571289
2013-02-27,10.01050090789795
2013-02-28,10.036029815673828
2013-03-01,10.265779495239258
2013-03-04,10.273073196411133
2013-03-05,10.269426345825195
2013-03-06,10.280365943908691
2013-03-07,10.338716506958008
2013-03-08,10.284013748168945
2013-03-11,10.254840850830078
2013-03-12,10.021443367004395
2013-03-13,9.992271423339844
2013-03-14,10.01779556274414
2013-03-15,9.919332504272461
2013-03-18,9.795339584350586
2013-03-19,9.806281089782715
2013-03-20,9.955801010131836
2013-03-21,9.86098575592041
2013-03-22,10.01779556274414
2013-03-25,10.021443367004395
2013-03-26,9.992271423339844
2013-03-27,9.904743194580078
2013-03-28,9.930274963378906
2013-04-01,9.591121673583984
2013-04-02,9.591121673583984
2013-04-03,9.390544891357422
2013-04-04,9.496302604675293
2013-04-05,9.510890007019043
2013-04-08,9.653117179870605
2013-04-09,9.664055824279785
2013-04-10,9.94486141204834
2013-04-11,10.039680480957031
2013-04-12,10.094381332397461
2013-04-15,9.48536205291748
2013-04-16,9.489006996154785
2013-04-17,9.029512405395508
2013-04-18,8.726826667785645
2013-04-19,8.872695922851562
2013-04-22,8.916457176208496
2013-04-23,9.22279167175293
2013-04-24,9.831809997558594
2013-04-25,9.86098575592041
2013-04-26,9.91203784942627
2013-04-29,9.933919906616211
2013-04-30,10.032384872436523
2013-05-01,9.332194328308105
2013-05-02,9.445245742797852
2013-05-03,9.879220962524414
2013-05-06,9.930274963378906
2013-05-07,9.933919906616211
2013-05-08,9.977680206298828
2013-05-09,9.930274963378906
2013-05-10,10.006855964660645
2013-05-13,9.992271423339844
2013-05-14,10.032384872436523
2013-05-15,10.032384872436523
2013-05-16,10.046969413757324
2013-05-17,10.028738021850586
2013-05-20,10.039680480957031
2013-05-21,10.025090217590332
2013-05-22,9.857336044311523
2013-05-23,9.875571250915527
2013-05-24,9.922978401184082
2013-05-28,10.039680480957031
2013-05-29,9.992271423339844
2013-05-30,10.032384872436523
2013-05-31,9.930274963378906
2013-06-03,9.98862361907959
2013-06-04,9.915688514709473
2013-06-05,9.828163146972656
2013-06-06,9.908390045166016
2013-06-07,9.839104652404785
2013-06-10,9.901097297668457
2013-06-11,9.88286304473877
2013-06-12,9.791693687438965
2013-06-13,10.028738021850586
2013-06-14,9.809928894042969
2013-06-17,9.893804550170898
2013-06-18,10.192843437194824
2013-06-19,10.152729034423828
2013-06-20,9.809928894042969
2013-06-21,10.203782081604004
2013-06-24,10.046969413757324
2013-06-25,10.065208435058594
2013-06-26,9.926626205444336
2013-06-27,10.050618171691895
2013-06-28,10.01779556274414
2013-07-01,10.174609184265137
2013-07-02,10.247546195983887
2013-07-03,10.284013748168945
2013-07-05,10.491883277893066
2013-07-08,10.473649024963379
2013-07-09,10.510116577148438
2013-07-10,10.528351783752441
2013-07-11,10.645048141479492
2013-07-12,10.874796867370605
2013-07-15,10.88209342956543
2013-07-16,10.85291862487793
2013-07-17,10.860212326049805
2013-07-18,10.849270820617676
2013-07-19,10.89303207397461
2013-07-22,10.973261833190918
2013-07-23,11.334297180175781
2013-07-24,11.224889755249023
2013-07-25,11.392646789550781
2013-07-26,11.549454689025879
2013-07-29,11.487464904785156
2013-07-30,11.626042366027832
2013-07-31,11.61875057220459
2013-08-01,11.62968635559082
2013-08-02,11.662507057189941
2013-08-05,11.63333797454834
2013-08-06,11.505698204040527
2013-08-07,11.388998985290527
2013-08-08,11.63333797454834
2013-08-09,11.574986457824707
2013-08-12,11.61875057220459
2013-08-13,11.604161262512207
2013-08-14,11.62617301940918
2013-08-15,11.596823692321777
2013-08-16,11.666528701782227
2013-08-19,11.475753784179688
2013-08-20,11.692209243774414
2013-08-21,11.538125038146973
2013-08-22,11.688541412353516
2013-08-23,11.659191131591797
2013-08-26,11.560137748718262
2013-08-27,11.149238586425781
2013-08-28,11.248292922973633
2013-08-29,11.633506774902344
2013-08-30,11.376700401306152
2013-09-03,11.365694999694824
2013-09-04,11.431731224060059
2013-09-05,11.365694999694824
2013-09-06,11.284984588623047
2013-09-09,11.490429878234863
2013-09-10,11.523447036743164
