Date,HUN
2010-06-07,5.5133867263793945
2010-06-08,5.556033134460449
2010-06-09,5.592585563659668
2010-06-10,5.73270320892334
2010-06-11,5.886641025543213
2010-06-14,5.898958206176758
2010-06-15,6.034425258636475
2010-06-16,5.942060947418213
2010-06-17,5.775808334350586
2010-06-18,5.948217868804932
2010-06-21,5.966690540313721
2010-06-22,5.781965732574463
2010-06-23,5.794278621673584
2010-06-24,5.523345947265625
2010-06-25,5.5910797119140625
2010-06-28,5.677288055419922
2010-06-29,5.615710735321045
2010-06-30,5.338620185852051
2010-07-01,5.31398868560791
2010-07-02,5.196993827819824
2010-07-06,5.110789775848389
2010-07-07,5.381721496582031
2010-07-08,5.498715400695801
2010-07-09,5.547976493835449
2010-07-12,5.46176815032959
2010-07-13,5.6403398513793945
2010-07-14,5.658812522888184
2010-07-15,5.825069427490234
2010-07-16,5.621869087219238
2010-07-19,5.609552383422852
2010-07-20,5.751176357269287
2010-07-21,5.7265448570251465
2010-07-22,5.991322040557861
2010-07-23,6.08368444442749
2010-07-26,6.428508758544922
2010-07-27,6.2930426597595215
2010-07-28,6.299201011657715
2010-07-29,6.434666633605957
2010-07-30,6.446981906890869
2010-08-02,6.508558750152588
2010-08-03,6.231467247009277
2010-08-04,6.323831558227539
2010-08-05,6.539349555969238
2010-08-06,6.422353267669678
2010-08-09,6.391563892364502
2010-08-10,6.089845180511475
2010-08-11,5.738862037658691
2010-08-12,5.825069427490234
2010-08-13,5.738862037658691
2010-08-16,5.751176357269287
2010-08-17,5.862011909484863
2010-08-18,5.905115604400635
2010-08-19,5.720387935638428
2010-08-20,5.5849223136901855
2010-08-23,5.443295955657959
2010-08-24,5.320143699645996
2010-08-25,5.363248348236084
2010-08-26,5.437138557434082
2010-08-27,5.689601421356201
2010-08-30,5.628026962280273
2010-08-31,5.621869087219238
2010-09-01,5.911272048950195
2010-09-02,5.905115604400635
2010-09-03,6.077528953552246
2010-09-07,5.837382793426514
2010-09-08,5.843540668487549
2010-09-09,5.886641025543213
2010-09-10,5.837382793426514
2010-09-13,6.3103461265563965
2010-09-14,6.304123878479004
2010-09-15,6.335240840911865
2010-09-16,6.602837562561035
2010-09-17,6.652624607086182
2010-09-20,6.851766586303711
2010-09-21,6.652624607086182
2010-09-22,6.770867347717285
2010-09-23,6.839320659637451
2010-09-24,7.181597709655762
2010-09-27,7.256278038024902
2010-09-28,7.1878228187561035
2010-09-29,7.218936920166016
2010-09-30,7.194046497344971
2010-10-01,7.262498378753662
2010-10-04,7.156705856323242
2010-10-05,7.138036727905273
2010-10-06,7.256278038024902
2010-10-07,7.274948596954346
2010-10-08,7.405637264251709
2010-10-11,7.5985541343688965
2010-10-12,7.635894298553467
2010-10-13,7.648340702056885
2010-10-14,7.592329978942871
2010-10-15,7.629674434661865
2010-10-18,7.822586536407471
2010-10-19,7.667011260986328
2010-10-20,7.965726852416992
2010-10-21,8.426239967346191
2010-10-22,8.382680892944336
2010-10-25,8.650276184082031
2010-10-26,8.737401962280273
2010-10-27,8.625388145446777
2010-10-28,8.525812149047852
2010-10-29,8.619161605834961
2010-11-01,8.513367652893066
2010-11-02,8.594270706176758
2010-11-03,8.656501770019531
2010-11-04,8.637833595275879
2010-11-05,8.5320405960083
2010-11-08,8.513367652893066
2010-11-09,8.513367652893066
2010-11-10,8.544482231140137
2010-11-11,8.5195894241333
2010-11-12,8.320448875427246
2010-11-15,8.1897611618042
2010-11-16,7.965726852416992
2010-11-17,8.102636337280273
2010-11-18,8.42002010345459
2010-11-19,8.457359313964844
2010-11-22,8.550705909729004
2010-11-23,8.444916725158691
2010-11-24,8.855646133422852
2010-11-26,8.986333847045898
2010-11-29,9.098352432250977
2010-11-30,9.627326011657715
2010-12-01,9.558869361877441
2010-12-02,9.733120918273926
2010-12-03,9.814021110534668
2010-12-06,9.8015775680542
2010-12-07,10.367884635925293
2010-12-08,10.15629768371582
2010-12-09,9.882475852966309
2010-12-10,9.876256942749023
2010-12-13,9.895045280456543
2010-12-14,9.907567024230957
2010-12-15,9.74473762512207
2010-12-16,9.857466697692871
2010-12-17,9.75100040435791
2010-12-20,9.682112693786621
2010-12-21,10.001510620117188
2010-12-22,9.8699951171875
2010-12-23,9.826151847839355
2010-12-27,9.826151847839355
2010-12-28,9.73847484588623
2010-12-29,9.832415580749512
2010-12-30,9.73221206665039
2010-12-31,9.77605152130127
2011-01-03,10.214439392089844
2011-01-04,9.9013032913208
2011-01-05,10.23949146270752
2011-01-06,10.38979721069336
2011-01-07,10.133025169372559
2011-01-10,10.991012573242188
2011-01-11,10.984748840332031
2011-01-12,11.03485107421875
2011-01-13,11.197683334350586
2011-01-14,11.23525619506836
2011-01-18,11.147577285766602
2011-01-19,10.471208572387695
2011-01-20,10.026557922363281
2011-01-21,10.032821655273438
2011-01-24,10.277064323425293
2011-01-25,10.646563529968262
2011-01-26,10.78433895111084
2011-01-27,10.78433895111084
2011-01-28,10.627775192260742
2011-01-31,10.903331756591797
2011-02-01,11.166364669799805
2011-02-02,11.016061782836914
2011-02-03,10.821919441223145
2011-02-04,10.940910339355469
2011-02-07,11.0974760055542
2011-02-08,11.116263389587402
2011-02-09,11.009798049926758
2011-02-10,11.160107612609863
2011-02-11,11.341724395751953
2011-02-14,11.767589569091797
2011-02-15,11.805156707763672
2011-02-16,11.792633056640625
2011-02-17,11.717484474182129
2011-02-18,11.398086547851562
2011-02-22,10.765555381774902
2011-02-23,10.533836364746094
2011-02-24,10.69666862487793
2011-02-25,11.0974760055542
2011-02-28,11.05363655090332
2011-03-01,10.602725982666016
2011-03-02,10.727980613708496
2011-03-03,11.028589248657227
2011-03-04,10.803131103515625
2011-03-07,10.464948654174805
2011-03-08,10.878284454345703
2011-03-09,10.66535472869873
2011-03-10,10.446159362792969
2011-03-11,10.446157455444336
2011-03-14,10.414658546447754
2011-03-15,10.231943130493164
2011-03-16,10.175238609313965
2011-03-17,10.408358573913574
2011-03-18,10.4776611328125
2011-03-21,10.773785591125488
2011-03-22,10.679272651672363
2011-03-23,10.515462875366211
2011-03-24,10.546966552734375
2011-03-25,11.183311462402344
2011-03-28,11.063602447509766
2011-03-29,10.956496238708496
2011-03-30,10.874592781066895
2011-03-31,10.950194358825684
2011-04-01,10.950194358825684
2011-04-04,11.151811599731445
2011-04-05,11.069902420043945
2011-04-06,11.410127639770508
2011-04-07,12.071680068969727
2011-04-08,12.052770614624023
2011-04-11,11.970871925354004
2011-04-12,11.851161003112793
2011-04-13,11.762951850891113
2011-04-14,12.1724853515625
2011-04-15,12.40560245513916
2011-04-18,12.09057903289795
2011-04-19,12.273293495178223
2011-04-20,12.292193412780762
2011-04-21,12.569414138793945
2011-04-25,12.544212341308594
2011-04-26,12.771026611328125
2011-04-27,12.821431159973145
2011-04-28,12.852933883666992
2011-04-29,13.136455535888672
2011-05-02,13.199456214904785
2011-05-03,12.607217788696289
2011-05-04,12.279590606689453
2011-05-05,12.582014083862305
2011-05-06,13.02934455871582
2011-05-09,13.111251831054688
2011-05-10,13.174257278442383
2011-05-11,12.720624923706055
2011-05-12,12.254393577575684
2011-05-13,12.059075355529785
2011-05-16,11.907866477966309
2011-05-17,11.882660865783691
2011-05-18,12.046473503112793
2011-05-19,11.926770210266113
2011-05-20,11.926770210266113
2011-05-23,11.64954662322998
2011-05-24,11.624346733093262
2011-05-25,11.819655418395996
2011-05-26,11.901566505432129
2011-05-27,11.951969146728516
2011-05-31,11.93936824798584
2011-06-01,11.618045806884766
2011-06-02,11.699950218200684
2011-06-03,11.435333251953125
2011-06-06,11.082502365112305
2011-06-07,11.315620422363281
2011-06-08,10.880889892578125
2011-06-09,11.202216148376465
2011-06-10,11.126605987548828
2011-06-13,10.91117000579834
2011-06-14,11.227986335754395
2011-06-15,11.13927936553955
2011-06-16,10.790783882141113
2011-06-17,10.645045280456543
2011-06-20,10.740092277526855
2011-06-21,11.2406644821167
2011-06-22,11.164628982543945
2011-06-23,11.183634757995605
2011-06-24,11.082254409790039
2011-06-27,11.335707664489746
2011-06-28,11.652522087097168
2011-06-29,11.785591125488281
2011-06-30,11.943991661071777
2011-07-01,12.21645736694336
2011-07-05,12.425558090209961
2011-07-06,12.602974891662598
2011-07-07,12.780390739440918
2011-07-08,12.583968162536621
2011-07-11,12.229132652282715
2011-07-12,12.184773445129395
2011-07-13,12.222796440124512
2011-07-14,12.051709175109863
2011-07-15,12.229132652282715
2011-07-18,12.007360458374023
2011-07-19,12.260812759399414
2011-07-20,12.552289009094238
2011-07-21,12.742374420166016
2011-07-22,12.621981620788574
2011-07-25,12.495255470275879
2011-07-26,12.666339874267578
2011-07-27,12.153095245361328
2011-07-28,12.159433364868164
2011-07-29,12.102404594421387
2011-08-01,12.191112518310547
2011-08-02,11.468769073486328
2011-08-03,11.399066925048828
2011-08-04,7.920422077178955
2011-08-05,8.047148704528809
2011-08-08,7.103033542633057
2011-08-09,8.281591415405273
2011-08-10,7.882407188415527
2011-08-11,8.63642692565918
2011-08-12,8.826519012451172
2011-08-15,9.06096363067627
2011-08-16,8.763154983520508
2011-08-17,8.566730499267578
2011-08-18,7.907748222351074
2011-08-19,7.432521820068359
2011-08-22,7.29946231842041
2011-08-23,7.590930461883545
2011-08-24,7.723993301391602
2011-08-25,7.654294490814209
2011-08-26,7.774684906005859
2011-08-29,8.357627868652344
2011-08-30,8.401983261108398
2011-08-31,8.306941986083984
2011-09-01,8.059818267822266
2011-09-02,7.850723743438721
2011-09-06,7.603603839874268
2011-09-07,8.053481101989746
2011-09-08,7.774684906005859
2011-09-09,7.546575546264648
2011-09-12,7.286787986755371
2011-09-13,7.759790420532227
2011-09-14,7.727829456329346
2011-09-15,7.977114677429199
2011-09-16,8.03464412689209
2011-09-19,7.996291160583496
2011-09-20,7.670302391052246
2011-09-21,7.133379936218262
2011-09-22,6.526147365570068
2011-09-23,6.558107376098633
2011-09-26,6.820178031921387
2011-09-27,6.653987884521484
2011-09-28,6.315215110778809
2011-09-29,6.302432060241699
2011-09-30,6.18098783493042
2011-10-03,5.6121039390563965
2011-10-04,5.867781162261963
2011-10-05,5.893349647521973
2011-10-06,6.11067533493042
2011-10-07,6.174593925476074
2011-10-10,6.308826446533203
2011-10-11,6.359959602355957
2011-10-12,6.487797260284424
2011-10-13,6.455840587615967
2011-10-14,6.622027397155762
2011-10-17,6.232122421264648
2011-10-18,6.5772857666015625
2011-10-19,6.283255577087402
2011-10-20,6.430269718170166
2011-10-21,6.5900702476501465
2011-10-24,7.1142072677612305
2011-10-25,6.852136611938477
2011-10-26,7.20369291305542
2011-10-27,7.862057685852051
2011-10-28,8.271147727966309
2011-10-31,7.504113674163818
2011-11-01,7.024716377258301
2011-11-02,8.047425270080566
2011-11-03,8.047425270080566
2011-11-04,7.996291160583496
2011-11-07,7.996291160583496
2011-11-08,7.989896774291992
2011-11-09,7.504113674163818
2011-11-10,7.421017646789551
2011-11-11,7.529679298400879
2011-11-14,7.504113674163818
2011-11-15,7.376275062561035
2011-11-16,7.184515953063965
2011-11-17,6.941627025604248
2011-11-18,6.877706527709961
2011-11-21,6.615633010864258
2011-11-22,6.4238786697387695
2011-11-23,6.11067533493042
2011-11-25,6.027580261230469
2011-11-28,6.385526180267334
2011-11-29,6.3343915939331055
2011-11-30,6.986367702484131
2011-12-01,7.075852870941162
2011-12-02,7.075852870941162
2011-12-05,7.005545139312744
2011-12-06,6.788215637207031
2011-12-07,6.852136611938477
2011-12-08,6.404705047607422
2011-12-09,6.5453267097473145
2011-12-12,6.347175598144531
2011-12-13,6.276150703430176
2011-12-14,6.134098052978516
2011-12-15,6.250320911407471
2011-12-16,6.263234615325928
2011-12-19,6.056614875793457
2011-12-20,6.211579322814941
2011-12-21,6.140554428100586
2011-12-22,6.30197811126709
2011-12-23,6.360088348388672
2011-12-27,6.469859600067139
2011-12-28,6.108268737792969
2011-12-29,6.314889430999756
2011-12-30,6.456943988800049
2012-01-03,6.42465877532959
2012-01-04,6.3730058670043945
2012-01-05,6.340717315673828
2012-01-06,6.3923749923706055
2012-01-09,6.353634834289551
2012-01-10,6.586082935333252
2012-01-11,6.83790397644043
2012-01-12,7.122009754180908
2012-01-13,7.2382354736328125
2012-01-17,7.005784034729004
2012-01-18,7.2382354736328125
2012-01-19,7.3157148361206055
2012-01-20,7.406113624572754
2012-01-23,7.68376350402832
2012-01-24,7.741875171661377
2012-01-25,7.806443214416504
2012-01-26,7.63856315612793
2012-01-27,8.193860054016113
2012-01-30,8.103466033935547
2012-01-31,8.21968936920166
2012-02-01,8.65876293182373
2012-02-02,8.645849227905273
2012-02-03,8.94287109375
2012-02-06,8.826643943786621
2012-02-07,8.723329544067383
2012-02-08,8.774985313415527
2012-02-09,8.652305603027344
2012-02-10,8.639389991760254
2012-02-13,8.684585571289062
2012-02-14,8.529622077941895
2012-02-15,8.387568473815918
2012-02-16,9.03326416015625
2012-02-17,8.904128074645996
2012-02-21,8.716874122619629
2012-02-22,8.620019912719727
2012-02-23,8.742701530456543
2012-02-24,8.871842384338379
2012-02-27,9.078461647033691
2012-02-28,9.168856620788574
2012-02-29,8.820186614990234
2012-03-01,8.88475513458252
2012-03-02,8.962237358093262
2012-03-05,8.607107162475586
2012-03-06,8.193860054016113
2012-03-07,8.310088157653809
2012-03-08,8.846013069152832
2012-03-09,9.059093475341797
2012-03-12,8.91703987121582
2012-03-13,9.157690048217773
2012-03-14,9.16419506072998
2012-03-15,9.242240905761719
2012-03-16,9.15118408203125
2012-03-19,9.13818073272705
2012-03-20,9.209720611572266
2012-03-21,9.365818977355957
2012-03-22,9.16419506072998
2012-03-23,9.255250930786133
2012-03-26,9.482892036437988
2012-03-27,9.57394790649414
2012-03-28,9.287766456604004
2012-03-29,9.209720611572266
2012-03-30,9.112160682678223
2012-04-02,9.749554634094238
2012-04-03,9.827605247497559
2012-04-04,9.599963188171387
2012-04-05,9.53492259979248
2012-04-09,9.300779342651367
2012-04-10,9.047122955322266
2012-04-11,9.08614730834961
2012-04-12,9.515414237976074
2012-04-13,9.248745918273926
2012-04-16,9.333296775817871
2012-04-17,9.567448616027832
2012-04-18,9.391836166381836
2012-04-19,9.430861473083496
2012-04-20,9.424354553222656
2012-04-23,9.300779342651367
2012-04-24,9.105658531188965
2012-04-25,9.307278633117676
2012-04-26,9.287766456604004
2012-04-27,9.32679557800293
2012-04-30,9.209720611572266
2012-05-01,10.029228210449219
2012-05-02,10.035734176635742
2012-05-03,9.782074928283691
2012-05-04,9.645488739013672
2012-05-07,9.905651092529297
2012-05-08,9.723539352416992
2012-05-09,9.482892036437988
2012-05-10,9.769067764282227
2012-05-11,9.658502578735352
2012-05-14,9.632486343383789
2012-05-15,9.599963188171387
2012-05-16,9.255250930786133
2012-05-17,8.59834098815918
2012-05-18,8.286149024963379
2012-05-21,8.520294189453125
2012-05-22,8.409723281860352
2012-05-23,8.455252647399902
2012-05-24,8.481268882751465
2012-05-25,8.370701789855957
2012-05-29,8.806469917297363
2012-05-30,8.559314727783203
2012-05-31,8.325176239013672
2012-06-01,7.700784206390381
2012-06-04,7.596719741821289
2012-06-05,7.7658209800720215
2012-06-06,7.999969005584717
2012-06-07,8.07801628112793
2012-06-08,8.038994789123535
2012-06-11,7.629240989685059
2012-06-12,7.850375652313232
2012-06-13,7.7847900390625
2012-06-14,8.49965763092041
2012-06-15,8.552122116088867
2012-06-18,8.36192798614502
2012-06-19,8.827570915222168
2012-06-20,8.775108337402344
2012-06-21,8.401280403137207
2012-06-22,8.44719123840332
2012-06-25,8.152064323425293
2012-06-26,8.289789199829102
2012-06-27,8.30290412902832
2012-06-28,8.394721984863281
2012-06-29,8.486540794372559
2012-07-02,8.243881225585938
2012-07-03,8.650497436523438
2012-07-05,8.807901382446289
2012-07-06,8.650497436523438
2012-07-09,8.289789199829102
2012-07-10,8.0602445602417
2012-07-11,7.601158142089844
2012-07-12,7.469991683959961
2012-07-13,7.627392292022705
2012-07-16,7.502780914306641
2012-07-17,7.758562088012695
2012-07-18,7.955315113067627
2012-07-19,8.132386207580566
2012-07-20,8.106152534484863
2012-07-23,7.929075241088867
2012-07-24,7.738884925842285
2012-07-25,7.797910213470459
2012-07-26,7.870051383972168
2012-07-27,8.191410064697266
2012-07-30,8.211087226867676
2012-07-31,8.296348571777344
2012-08-01,8.70296573638916
2012-08-02,8.394721984863281
2012-08-03,8.611146926879883
2012-08-06,8.821016311645508
2012-08-07,8.919394493103027
2012-08-08,8.912833213806152
2012-08-09,8.991534233093262
2012-08-10,8.952184677124023
2012-08-13,8.893160820007324
2012-08-14,8.906271934509277
2012-08-15,9.496526718139648
2012-08-16,9.621139526367188
2012-08-17,9.719515800476074
2012-08-20,9.634254455566406
2012-08-21,9.575234413146973
2012-08-22,9.621139526367188
2012-08-23,9.496526718139648
2012-08-24,9.489971160888672
2012-08-27,9.339125633239746
2012-08-28,9.29977798461914
2012-08-29,9.352245330810547
2012-08-30,9.227635383605957
2012-08-31,9.430944442749023
2012-09-04,9.188288688659668
2012-09-05,9.096467971801758
2012-09-06,9.358804702758789
2012-09-07,9.594904899597168
2012-09-10,9.732632637023926
2012-09-11,10.06054973602295
2012-09-12,10.25199031829834
2012-09-13,10.35101318359375
2012-09-14,10.773504257202148
2012-09-17,10.397222518920898
2012-09-18,10.390621185302734
2012-09-19,10.443428993225098
2012-09-20,10.483038902282715
2012-09-21,10.298198699951172
2012-09-24,10.152966499328613
2012-09-25,9.8493070602417
2012-09-26,9.776691436767578
2012-09-27,9.948326110839844
2012-09-28,9.855902671813965
2012-10-01,9.842706680297852
2012-10-02,9.770088195800781
2012-10-03,9.855902671813965
2012-10-04,9.928520202636719
2012-10-05,10.258588790893555
2012-10-08,10.284996032714844
2012-10-09,10.119961738586426
2012-10-10,10.014339447021484
2012-10-11,10.139766693115234
2012-10-12,9.994536399841309
2012-10-15,10.113361358642578
2012-10-16,10.443428993225098
2012-10-17,10.55565357208252
2012-10-18,10.53585147857666
2012-10-19,10.304804801940918
2012-10-22,10.35101318359375
2012-10-23,9.723876953125
2012-10-24,9.677669525146484
2012-10-25,9.638062477111816
2012-10-26,9.875707626342773
2012-10-31,9.928520202636719
2012-11-01,10.25199031829834
2012-11-02,10.687681198120117
2012-11-05,11.262004852294922
2012-11-06,11.26860523223877
2012-11-07,11.222397804260254
2012-11-08,11.030956268310547
2012-11-09,11.02435302734375
2012-11-12,11.02435302734375
2012-11-13,10.951740264892578
2012-11-14,10.654674530029297
2012-11-15,10.364216804504395
2012-11-16,10.489638328552246
2012-11-19,10.97154426574707
2012-11-20,10.892326354980469
2012-11-21,10.925333023071289
2012-11-23,11.030956268310547
2012-11-26,10.95833969116211
2012-11-27,10.753698348999023
2012-11-28,10.50944709777832
2012-11-29,10.760296821594238
2012-11-30,10.852721214294434
2012-12-03,10.542451858520508
2012-12-04,10.483038902282715
2012-12-05,10.59526252746582
2012-12-06,10.694283485412598
2012-12-07,10.852721214294434
2012-12-10,10.898929595947266
2012-12-11,10.912132263183594
2012-12-12,10.865641593933105
2012-12-13,10.83907413482666
2012-12-14,10.746092796325684
2012-12-17,10.805865287780762
2012-12-18,10.958623886108398
2012-12-19,10.865641593933105
2012-12-20,10.825790405273438
2012-12-21,10.613262176513672
2012-12-24,10.606619834899902
2012-12-26,10.500350952148438
2012-12-27,10.526917457580566
2012-12-28,10.374162673950195
2012-12-31,10.560127258300781
2013-01-02,10.792583465576172
2013-01-03,11.144587516784668
2013-01-04,11.782179832458496
2013-01-07,11.941579818725586
2013-01-08,12.021276473999023
2013-01-09,12.074409484863281
2013-01-10,11.934937477111816
2013-01-11,11.775538444519043
2013-01-14,11.456738471984863
2013-01-15,11.589573860168457
2013-01-16,11.589573860168457
2013-01-17,11.748973846435547
2013-01-18,11.662630081176758
2013-01-22,11.835310935974121
2013-01-23,12.074409484863281
2013-01-24,12.054486274719238
2013-01-25,12.034560203552246
2013-01-28,11.915013313293457
2013-01-29,11.848592758178711
2013-01-30,11.722405433654785
2013-01-31,11.70911979675293
2013-02-01,12.007996559143066
2013-02-04,11.888445854187012
2013-02-05,11.828670501708984
2013-02-06,11.85523796081543
2013-02-07,12.439697265625
2013-02-08,12.565889358520508
2013-02-11,12.665508270263672
2013-02-12,11.822031021118164
2013-02-13,11.642706871032715
2013-02-14,11.642706871032715
2013-02-15,11.396965980529785
2013-02-19,11.715764045715332
2013-02-20,11.177794456481934
2013-02-21,10.898845672607422
2013-02-22,11.08481502532959
2013-02-25,10.812505722045898
2013-02-26,11.08481502532959
2013-02-27,11.191080093383789
2013-02-28,11.44345474243164
2013-03-01,11.596214294433594
2013-03-04,12.213882446289062
2013-03-05,12.439697265625
2013-03-06,12.605735778808594
2013-03-07,12.632305145263672
2013-03-08,12.904608726501465
2013-03-11,12.851481437683105
2013-03-12,12.824907302856445
2013-03-13,12.654444694519043
2013-03-14,12.821569442749023
2013-03-15,12.727978706359863
2013-03-18,12.875046730041504
2013-03-19,12.55417251586914
2013-03-20,12.687868118286133
2013-03-21,12.487326622009277
2013-03-22,12.487326622009277
2013-03-25,12.360309600830078
2013-03-26,12.44052791595459
2013-03-27,12.146394729614258
2013-03-28,12.427159309387207
2013-04-01,12.133028030395508
2013-04-02,11.858945846557617
2013-04-03,11.651717185974121
2013-04-04,12.166450500488281
2013-04-05,12.15976619720459
2013-04-08,12.026062965393066
2013-04-09,12.186505317687988
2013-04-10,12.099599838256836
2013-04-11,12.052807807922363
2013-04-12,11.832206726074219
2013-04-15,11.604924201965332
2013-04-16,11.685140609741211
2013-04-17,11.531386375427246
2013-04-18,11.531386375427246
2013-04-19,11.73193359375
2013-04-22,11.8856840133667
2013-04-23,12.340256690979004
2013-04-24,12.407105445861816
2013-04-25,12.727978706359863
2013-04-26,12.433842658996582
2013-04-29,12.487326622009277
2013-04-30,12.607648849487305
2013-05-01,12.199874877929688
2013-05-02,12.320199012756348
2013-05-03,12.467270851135254
2013-05-06,12.600967407226562
2013-05-07,12.634390830993652
2013-05-08,12.774773597717285
2013-05-09,12.727978706359863
2013-05-10,12.547489166259766
2013-05-13,12.333572387695312
2013-05-14,12.540800094604492
2013-05-15,12.895103454589844
2013-05-16,12.694555282592773
2013-05-17,13.028794288635254
2013-05-20,13.229342460632324
2013-05-21,13.175868034362793
2013-05-22,12.908465385437012
2013-05-23,12.83493423461914
2013-05-24,12.754715919494629
2013-05-28,12.748030662536621
2013-05-29,12.768091201782227
2013-05-30,12.841617584228516
2013-05-31,13.002058029174805
2013-06-03,12.794824600219727
2013-06-04,12.433842658996582
2013-06-05,12.126341819763184
2013-06-06,12.193191528320312
2013-06-07,12.353621482849121
2013-06-10,12.407105445861816
2013-06-11,12.206561088562012
2013-06-12,11.967609405517578
2013-06-13,12.371472358703613
2013-06-14,12.297431945800781
2013-06-17,12.115693092346191
2013-06-18,12.162806510925293
2013-06-19,11.913763999938965
2013-06-20,11.597408294677734
2013-06-21,11.233942031860352
2013-06-24,11.011819839477539
2013-06-25,11.321441650390625
2013-06-26,11.328170776367188
2013-06-27,11.348365783691406
2013-06-28,11.146435737609863
2013-07-01,11.388753890991211
2013-07-02,11.16662883758545
2013-07-03,11.173360824584961
2013-07-05,11.281059265136719
2013-07-08,11.489716529846191
2013-07-09,11.536829948425293
2013-07-10,11.523368835449219
2013-07-11,11.792606353759766
2013-07-12,11.779147148132324
2013-07-15,11.799338340759277
2013-07-16,11.442598342895508
2013-07-17,11.55029582977295
2013-07-18,11.604140281677246
2013-07-19,11.799338340759277
2013-07-22,11.806070327758789
2013-07-23,11.92722225189209
2013-07-24,11.880108833312988
2013-07-25,12.055118560791016
2013-07-26,11.812799453735352
2013-07-29,11.95414924621582
2013-07-30,12.203190803527832
2013-07-31,12.129148483276367
2013-08-01,12.344542503356934
2013-08-02,12.384927749633789
2013-08-05,12.411855697631836
2013-08-06,12.15607738494873
2013-08-07,12.082035064697266
2013-08-08,12.115693092346191
2013-08-09,12.250309944152832
2013-08-12,12.230113983154297
2013-08-13,12.492622375488281
2013-08-14,12.485895156860352
2013-08-15,12.149345397949219
2013-08-16,11.99453353881836
2013-08-19,11.920495986938477
2013-08-20,12.203190803527832
2013-08-21,11.987801551818848
2013-08-22,12.115693092346191
2013-08-23,12.304156303405762
2013-08-26,12.3916597366333
2013-08-27,11.99453353881836
2013-08-28,11.819531440734863
2013-08-29,11.94068717956543
2013-08-30,11.779147148132324
2013-09-03,11.799338340759277
2013-09-04,11.947417259216309
2013-09-05,11.95414924621582
2013-09-06,12.115693092346191
2013-09-09,12.687820434570312
2013-09-10,12.539738655090332
2013-09-11,12.607048988342285
2013-09-12,12.607048988342285
