Date,OSBC
2010-06-02,3.8384995460510254
2010-06-03,3.8935978412628174
2010-06-04,3.7374863624572754
2010-06-07,3.3426172733306885
2010-06-08,3.4987285137176514
2010-06-09,3.315068483352661
2010-06-10,3.2416043281555176
2010-06-11,3.287519931793213
2010-06-14,3.4160823822021484
2010-06-15,3.5997414588928223
2010-06-16,3.5630102157592773
2010-06-17,3.443629741668701
2010-06-18,3.443629741668701
2010-06-21,3.3334338665008545
2010-06-22,3.1130425930023193
2010-06-23,2.9288384914398193
2010-06-24,2.68937349319458
2010-06-25,2.569641590118408
2010-06-28,2.376227378845215
2010-06-29,2.044660806655884
2010-06-30,1.8420366048812866
2010-07-01,1.7499349117279053
2010-07-02,1.7499349117279053
2010-07-06,1.7407246828079224
2010-07-07,1.722304344177246
2010-07-08,1.6670430898666382
2010-07-09,1.6578333377838135
2010-07-12,1.9157187938690186
2010-07-13,2.044660806655884
2010-07-14,1.980189561843872
2010-07-15,1.795985460281372
2010-07-16,1.6578333377838135
2010-07-19,1.6670430898666382
2010-07-20,1.6209923028945923
2010-07-21,1.5473108291625977
2010-07-22,1.381527066230774
2010-07-23,1.2894258499145508
2010-07-26,1.3170560598373413
2010-07-27,1.215744137763977
2010-07-28,1.2617954015731812
2010-07-29,1.2710052728652954
2010-07-30,1.2802157402038574
2010-08-02,1.5012598037719727
2010-08-03,1.3907378911972046
2010-08-04,1.3907378911972046
2010-08-05,1.381527066230774
2010-08-06,1.3354765176773071
2010-08-09,1.3170560598373413
2010-08-10,1.1973236799240112
2010-08-11,1.0039103031158447
2010-08-12,1.0039103031158447
2010-08-13,0.9578593969345093
2010-08-16,0.9118081331253052
2010-08-17,0.9210183024406433
2010-08-18,0.8565472364425659
2010-08-19,0.8749674558639526
2010-08-20,0.9210183024406433
2010-08-23,0.8657572269439697
2010-08-24,0.8565472364425659
2010-08-25,0.8473369479179382
2010-08-26,0.7828654646873474
2010-08-27,0.8197062611579895
2010-08-30,0.7828654646873474
2010-08-31,0.7644453048706055
2010-09-01,0.7091841697692871
2010-09-02,0.7091841697692871
2010-09-03,0.672343373298645
2010-09-07,0.7552352547645569
2010-09-08,0.7368147969245911
2010-09-09,0.7368147969245911
2010-09-10,0.801285982131958
2010-09-13,0.9578593969345093
2010-09-14,0.8933879733085632
2010-09-15,0.801285982131958
2010-09-16,0.7828654646873474
2010-09-17,0.9670693874359131
2010-09-20,1.519680142402649
2010-09-21,1.860456943511963
2010-09-22,1.5749412775039673
2010-09-23,1.593361496925354
2010-09-24,1.5104705095291138
2010-09-27,1.5381007194519043
2010-09-28,1.519680142402649
2010-09-29,1.3723167181015015
2010-09-30,1.2802157402038574
2010-10-01,1.4459987878799438
2010-10-04,1.3262667655944824
2010-10-05,1.363107442855835
2010-10-06,1.528890609741211
2010-10-07,1.722304344177246
2010-10-08,1.6762535572052002
2010-10-11,1.593361496925354
2010-10-12,1.777565360069275
2010-10-13,1.9525586366653442
2010-10-14,2.0170300006866455
2010-10-15,1.9341387748718262
2010-10-18,1.8696666955947876
2010-10-19,1.7591447830200195
2010-10-20,1.8420366048812866
2010-10-21,1.7130944728851318
2010-10-22,1.8788769245147705
2010-10-25,1.8051958084106445
2010-10-26,1.795985460281372
2010-10-27,1.8420366048812866
2010-10-28,1.7499349117279053
2010-10-29,1.795985460281372
2010-11-01,1.7407246828079224
2010-11-02,1.722304344177246
2010-11-03,1.777565360069275
2010-11-04,1.8051958084106445
2010-11-05,1.6762535572052002
2010-11-08,1.768355369567871
2010-11-09,1.768355369567871
2010-11-10,1.7499349117279053
2010-11-11,1.7130944728851318
2010-11-12,1.7407246828079224
2010-11-15,1.7499349117279053
2010-11-16,1.8051958084106445
2010-11-17,1.7407246828079224
2010-11-18,1.795985460281372
2010-11-19,1.7315144538879395
2010-11-22,1.8144060373306274
2010-11-23,1.8328264951705933
2010-11-24,1.9341387748718262
2010-11-26,2.0078206062316895
2010-11-29,1.8696666955947876
2010-11-30,1.795985460281372
2010-12-01,1.7867759466171265
2010-12-02,1.8236162662506104
2010-12-03,1.8788769245147705
2010-12-06,1.8236162662506104
2010-12-07,1.8512465953826904
2010-12-08,1.8420366048812866
2010-12-09,1.777565360069275
2010-12-10,1.7407246828079224
2010-12-13,1.7407246828079224
2010-12-14,1.7867759466171265
2010-12-15,1.722304344177246
2010-12-16,1.7315144538879395
2010-12-17,1.7407246828079224
2010-12-20,1.7038840055465698
2010-12-21,1.7038840055465698
2010-12-22,1.768355369567871
2010-12-23,1.685463786125183
2010-12-27,1.6670430898666382
2010-12-28,1.6117818355560303
2010-12-29,1.6117818355560303
2010-12-30,1.593361496925354
2010-12-31,1.5657309293746948
2011-01-03,1.6946738958358765
2011-01-04,1.6946738958358765
2011-01-05,1.6578333377838135
2011-01-06,1.639412522315979
2011-01-07,1.5473108291625977
2011-01-10,1.5657309293746948
2011-01-11,1.639412522315979
2011-01-12,1.630202293395996
2011-01-13,1.5749412775039673
2011-01-14,1.6209923028945923
2011-01-18,1.639412522315979
2011-01-19,1.4920495748519897
2011-01-20,1.427578330039978
2011-01-21,1.4459987878799438
2011-01-24,1.519680142402649
2011-01-25,1.4644192457199097
2011-01-26,1.4644192457199097
2011-01-27,1.4459987878799438
2011-01-28,1.381527066230774
2011-01-31,1.4183683395385742
2011-02-01,1.4459987878799438
2011-02-02,1.3907378911972046
2011-02-03,1.1328526735305786
2011-02-04,1.022330403327942
2011-02-07,1.0131199359893799
2011-02-08,1.022330403327942
2011-02-09,1.0039103031158447
2011-02-10,1.0131199359893799
2011-02-11,0.9670693874359131
2011-02-14,0.9854896664619446
2011-02-15,0.9762793183326721
2011-02-16,1.0039103031158447
2011-02-17,0.9670693874359131
2011-02-18,1.0039103031158447
2011-02-22,0.9670693874359131
2011-02-23,0.9578593969345093
2011-02-24,0.9670693874359131
2011-02-25,0.9486489295959473
2011-02-28,0.9578593969345093
2011-03-01,0.9486489295959473
2011-03-02,0.9118081331253052
2011-03-03,0.9210183024406433
2011-03-04,0.8841776847839355
2011-03-07,0.8657572269439697
2011-03-08,0.8289166688919067
2011-03-09,0.8197062611579895
2011-03-10,0.8289166688919067
2011-03-11,0.7828654646873474
2011-03-14,0.801285982131958
2011-03-15,0.801285982131958
2011-03-16,0.8197062611579895
2011-03-17,0.7828654646873474
2011-03-18,0.8104961514472961
2011-03-21,0.8657572269439697
2011-03-22,0.8749674558639526
2011-03-23,0.8841776847839355
2011-03-24,0.9210183024406433
2011-03-25,0.9118081331253052
2011-03-28,0.9025979042053223
2011-03-29,0.9210183024406433
2011-03-30,0.9210183024406433
2011-03-31,0.9210183024406433
2011-04-01,1.059171438217163
2011-04-04,0.9946999549865723
2011-04-05,1.0039103031158447
2011-04-06,0.9394384622573853
2011-04-07,0.9302284717559814
2011-04-08,0.9670693874359131
2011-04-11,1.1420625448226929
2011-04-12,1.123641848564148
2011-04-13,1.096011757850647
2011-04-14,1.0131199359893799
2011-04-15,1.0868017673492432
2011-04-18,1.0683811902999878
2011-04-19,1.096011757850647
2011-04-20,1.0499602556228638
2011-04-21,1.0683811902999878
2011-04-25,1.1144318580627441
2011-04-26,1.0407509803771973
2011-04-27,1.059171438217163
2011-04-28,1.1328526735305786
2011-04-29,1.1512727737426758
2011-05-02,1.1973236799240112
2011-05-03,1.123641848564148
2011-05-04,1.022330403327942
2011-05-05,1.059171438217163
2011-05-06,1.096011757850647
2011-05-09,1.059171438217163
2011-05-10,1.0131199359893799
2011-05-11,1.0131199359893799
2011-05-12,1.0131199359893799
2011-05-13,1.0499602556228638
2011-05-16,1.059171438217163
2011-05-17,1.1052217483520508
2011-05-18,1.0039103031158447
2011-05-19,1.0039103031158447
2011-05-20,0.9946999549865723
2011-05-23,0.9578593969345093
2011-05-24,0.9394384622573853
2011-05-25,0.9486489295959473
2011-05-26,1.0499602556228638
2011-05-27,1.0315402746200562
2011-05-31,1.059171438217163
2011-06-01,1.0131199359893799
2011-06-02,1.0039103031158447
2011-06-03,1.022330403327942
2011-06-06,0.9394384622573853
2011-06-07,0.8565472364425659
2011-06-08,0.8933879733085632
2011-06-09,0.9210183024406433
2011-06-10,0.9210183024406433
2011-06-13,0.8841776847839355
2011-06-14,0.9025979042053223
2011-06-15,0.9210183024406433
2011-06-16,0.9025979042053223
2011-06-17,0.9025979042053223
2011-06-20,0.9025979042053223
2011-06-21,0.9302284717559814
2011-06-22,0.8933879733085632
2011-06-23,0.8933879733085632
2011-06-24,0.8565472364425659
2011-06-27,0.8104961514472961
2011-06-28,0.8197062611579895
2011-06-29,0.8289166688919067
2011-06-30,0.8289166688919067
2011-07-01,0.8657572269439697
2011-07-05,1.0039103031158447
2011-07-06,0.9670693874359131
2011-07-07,0.9578593969345093
2011-07-08,0.9486489295959473
2011-07-11,0.9210183024406433
2011-07-12,0.9025979042053223
2011-07-13,0.8841776847839355
2011-07-14,0.8933879733085632
2011-07-15,0.8289166688919067
2011-07-18,0.9118081331253052
2011-07-19,0.9210183024406433
2011-07-20,0.8933879733085632
2011-07-21,0.8749674558639526
2011-07-22,0.9210183024406433
2011-07-25,0.9302284717559814
2011-07-26,0.9394384622573853
2011-07-27,0.9486489295959473
2011-07-28,1.1973236799240112
2011-07-29,1.1696932315826416
2011-08-01,1.2433747053146362
2011-08-02,1.22495436668396
2011-08-03,1.1881136894226074
2011-08-04,1.1420625448226929
2011-08-05,1.123641848564148
2011-08-08,1.0868017673492432
2011-08-09,1.0775914192199707
2011-08-10,1.059171438217163
2011-08-11,1.059171438217163
2011-08-12,1.1973236799240112
2011-08-15,1.381527066230774
2011-08-16,1.2802157402038574
2011-08-17,1.22495436668396
2011-08-18,1.1789032220840454
2011-08-19,1.1973236799240112
2011-08-22,1.1696932315826416
2011-08-23,1.1604830026626587
2011-08-24,1.1973236799240112
2011-08-25,1.1696932315826416
2011-08-26,1.2341643571853638
2011-08-29,1.2525845766067505
2011-08-30,1.1881136894226074
2011-08-31,1.1420625448226929
2011-09-01,1.2433747053146362
2011-09-02,1.1973236799240112
2011-09-06,1.2433747053146362
2011-09-07,1.2986361980438232
2011-09-08,1.3262667655944824
2011-09-09,1.3262667655944824
2011-09-12,1.3170560598373413
2011-09-13,1.3723167181015015
2011-09-14,1.363107442855835
2011-09-15,1.363107442855835
2011-09-16,1.2802157402038574
2011-09-19,1.363107442855835
2011-09-20,1.436788558959961
2011-09-21,1.399948000907898
2011-09-22,1.34468674659729
2011-09-23,1.3354765176773071
2011-09-26,1.2894258499145508
2011-09-27,1.215744137763977
2011-09-28,1.2065342664718628
2011-09-29,1.2065342664718628
2011-09-30,1.1604830026626587
2011-10-03,1.1696932315826416
2011-10-04,1.123641848564148
2011-10-05,1.022330403327942
2011-10-06,1.059171438217163
2011-10-07,1.0683811902999878
2011-10-10,1.0775914192199707
2011-10-11,1.1420625448226929
2011-10-12,1.1512727737426758
2011-10-13,1.0407509803771973
2011-10-14,1.2433747053146362
2011-10-17,1.1696932315826416
2011-10-18,1.3723167181015015
2011-10-19,1.2894258499145508
2011-10-20,1.215744137763977
2011-10-21,1.2433747053146362
2011-10-24,1.2617954015731812
2011-10-25,1.1696932315826416
2011-10-26,1.1696932315826416
2011-10-27,1.215744137763977
2011-10-28,1.1512727737426758
2011-10-31,1.1973236799240112
2011-11-01,1.2065342664718628
2011-11-02,1.2433747053146362
2011-11-03,1.22495436668396
2011-11-04,1.22495436668396
2011-11-07,1.1973236799240112
2011-11-08,1.1604830026626587
2011-11-09,1.1144318580627441
2011-11-10,1.0868017673492432
2011-11-11,1.096011757850647
2011-11-14,1.0499602556228638
2011-11-15,1.1328526735305786
2011-11-16,1.1144318580627441
2011-11-17,1.1789032220840454
2011-11-18,1.1420625448226929
2011-11-21,1.1604830026626587
2011-11-22,1.1420625448226929
2011-11-23,1.1328526735305786
2011-11-25,1.0868017673492432
2011-11-28,1.1052217483520508
2011-11-29,1.1512727737426758
2011-11-30,1.1512727737426758
2011-12-01,1.1789032220840454
2011-12-02,1.1696932315826416
2011-12-05,1.1604830026626587
2011-12-06,1.215744137763977
2011-12-07,1.215744137763977
2011-12-08,1.1881136894226074
2011-12-09,1.2433747053146362
2011-12-12,1.2525845766067505
2011-12-13,1.1604830026626587
2011-12-14,1.1696932315826416
2011-12-15,1.1973236799240112
2011-12-16,1.1696932315826416
2011-12-19,1.1144318580627441
2011-12-20,1.0683811902999878
2011-12-21,1.1052217483520508
2011-12-22,1.1973236799240112
2011-12-23,1.1328526735305786
2011-12-27,1.1696932315826416
2011-12-28,1.2341643571853638
2011-12-29,1.2065342664718628
2011-12-30,1.1973236799240112
2012-01-03,1.215744137763977
2012-01-04,1.1420625448226929
2012-01-05,1.1420625448226929
2012-01-06,1.0683811902999878
2012-01-09,1.0868017673492432
2012-01-10,1.0868017673492432
2012-01-11,1.0868017673492432
2012-01-12,1.1144318580627441
2012-01-13,1.1052217483520508
2012-01-17,1.1973236799240112
2012-01-18,1.0868017673492432
2012-01-19,1.1144318580627441
2012-01-20,1.1604830026626587
2012-01-23,1.1144318580627441
2012-01-24,1.1144318580627441
2012-01-25,1.1604830026626587
2012-01-26,1.0775914192199707
2012-01-27,1.0683811902999878
2012-01-30,1.096011757850647
2012-01-31,1.123641848564148
2012-02-01,1.1328526735305786
2012-02-02,1.1052217483520508
2012-02-03,1.1604830026626587
2012-02-06,1.1512727737426758
2012-02-07,1.1144318580627441
2012-02-08,1.1328526735305786
2012-02-09,1.1604830026626587
2012-02-10,1.1881136894226074
2012-02-13,1.1420625448226929
2012-02-14,1.1144318580627441
2012-02-15,1.1420625448226929
2012-02-16,1.1604830026626587
2012-02-17,1.1881136894226074
2012-02-21,1.1512727737426758
2012-02-22,1.1420625448226929
2012-02-23,1.1328526735305786
2012-02-24,1.123641848564148
2012-02-27,1.1420625448226929
2012-02-28,1.1604830026626587
2012-02-29,1.1052217483520508
2012-03-01,1.1604830026626587
2012-03-02,1.1328526735305786
2012-03-05,1.1512727737426758
2012-03-06,1.0683811902999878
2012-03-07,1.123641848564148
2012-03-08,1.1328526735305786
2012-03-09,1.0868017673492432
2012-03-12,1.0775914192199707
2012-03-13,1.1052217483520508
2012-03-14,1.1604830026626587
2012-03-15,1.1052217483520508
2012-03-16,1.1973236799240112
2012-03-19,1.2802157402038574
2012-03-20,1.215744137763977
2012-03-21,1.3262667655944824
2012-03-22,1.4091582298278809
2012-03-23,1.528890609741211
2012-03-26,1.5104705095291138
2012-03-27,1.4644192457199097
2012-03-28,1.7038840055465698
2012-03-29,1.7499349117279053
2012-03-30,1.6946738958358765
2012-04-02,1.7315144538879395
2012-04-03,1.6670430898666382
2012-04-04,1.7499349117279053
2012-04-05,1.7038840055465698
2012-04-09,1.4736295938491821
2012-04-10,1.5565211772918701
2012-04-11,1.5841518640518188
2012-04-12,1.630202293395996
2012-04-13,1.5565211772918701
2012-04-16,1.519680142402649
2012-04-17,1.5565211772918701
2012-04-18,1.5565211772918701
2012-04-19,1.5381007194519043
2012-04-20,1.5473108291625977
2012-04-23,1.5565211772918701
2012-04-24,1.6209923028945923
2012-04-25,1.528890609741211
2012-04-26,1.4459987878799438
2012-04-27,1.4828394651412964
2012-04-30,1.5012598037719727
2012-05-01,1.5012598037719727
2012-05-02,1.5381007194519043
2012-05-03,1.4920495748519897
2012-05-04,1.4459987878799438
2012-05-07,1.519680142402649
2012-05-08,1.5104705095291138
2012-05-09,1.5565211772918701
2012-05-10,1.528890609741211
2012-05-11,1.4828394651412964
2012-05-14,1.363107442855835
2012-05-15,1.3078454732894897
2012-05-16,1.381527066230774
2012-05-17,1.3723167181015015
2012-05-18,1.4552090167999268
2012-05-21,1.381527066230774
2012-05-22,1.381527066230774
2012-05-23,1.3078454732894897
2012-05-24,1.2710052728652954
2012-05-25,1.3170560598373413
2012-05-29,1.2433747053146362
2012-05-30,1.1604830026626587
2012-05-31,1.215744137763977
2012-06-01,1.3078454732894897
2012-06-04,1.2710052728652954
2012-06-05,1.4736295938491821
2012-06-06,1.399948000907898
2012-06-07,1.3723167181015015
2012-06-08,1.34468674659729
2012-06-11,1.2894258499145508
2012-06-12,1.2525845766067505
2012-06-13,1.2525845766067505
2012-06-14,1.2710052728652954
2012-06-15,1.2802157402038574
2012-06-18,1.2617954015731812
2012-06-19,1.2802157402038574
2012-06-20,1.2433747053146362
2012-06-21,1.1789032220840454
2012-06-22,1.1696932315826416
2012-06-25,1.1696932315826416
2012-06-26,1.1789032220840454
2012-06-27,1.1696932315826416
2012-06-28,1.1604830026626587
2012-06-29,1.1973236799240112
2012-07-02,1.1973236799240112
2012-07-03,1.2065342664718628
2012-07-05,1.1973236799240112
2012-07-06,1.2433747053146362
2012-07-09,1.2433747053146362
2012-07-10,1.2802157402038574
2012-07-11,1.2894258499145508
2012-07-12,1.2894258499145508
2012-07-13,1.353896975517273
2012-07-16,1.381527066230774
2012-07-17,1.363107442855835
2012-07-18,1.3354765176773071
2012-07-19,1.427578330039978
2012-07-20,1.3262667655944824
2012-07-23,1.3354765176773071
2012-07-24,1.3354765176773071
2012-07-25,1.3907378911972046
2012-07-26,1.3907378911972046
2012-07-27,1.2802157402038574
2012-07-30,1.3262667655944824
2012-07-31,1.2894258499145508
2012-08-01,1.353896975517273
2012-08-02,1.381527066230774
2012-08-03,1.381527066230774
2012-08-06,1.2894258499145508
2012-08-07,1.2986361980438232
2012-08-08,1.2894258499145508
2012-08-09,1.2894258499145508
2012-08-10,1.2894258499145508
2012-08-13,1.3262667655944824
2012-08-14,1.3262667655944824
2012-08-15,1.3354765176773071
2012-08-16,1.3078454732894897
2012-08-17,1.363107442855835
2012-08-20,1.34468674659729
2012-08-21,1.353896975517273
2012-08-22,1.3170560598373413
2012-08-23,1.3078454732894897
2012-08-24,1.3170560598373413
2012-08-27,1.3723167181015015
2012-08-28,1.381527066230774
2012-08-29,1.381527066230774
2012-08-30,1.353896975517273
2012-08-31,1.3262667655944824
2012-09-04,1.381527066230774
2012-09-05,1.381527066230774
2012-09-06,1.381527066230774
2012-09-07,1.3907378911972046
2012-09-10,1.3078454732894897
2012-09-11,1.3723167181015015
2012-09-12,1.363107442855835
2012-09-13,1.381527066230774
2012-09-14,1.381527066230774
2012-09-17,1.3907378911972046
2012-09-18,1.34468674659729
2012-09-19,1.381527066230774
2012-09-20,1.4091582298278809
2012-09-21,1.353896975517273
2012-09-24,1.3170560598373413
2012-09-25,1.3078454732894897
2012-09-26,1.3078454732894897
2012-09-27,1.3354765176773071
2012-09-28,1.3262667655944824
2012-10-01,1.353896975517273
2012-10-02,1.3354765176773071
2012-10-03,1.3078454732894897
2012-10-04,1.3078454732894897
2012-10-05,1.3170560598373413
2012-10-08,1.427578330039978
2012-10-09,1.4552090167999268
2012-10-10,1.34468674659729
2012-10-11,1.3170560598373413
2012-10-12,1.3262667655944824
2012-10-15,1.3170560598373413
2012-10-16,1.353896975517273
2012-10-17,1.3354765176773071
2012-10-18,1.3262667655944824
2012-10-19,1.3262667655944824
2012-10-22,1.3262667655944824
2012-10-23,1.3078454732894897
2012-10-24,1.3262667655944824
2012-10-25,1.3354765176773071
2012-10-26,1.363107442855835
2012-10-31,1.2894258499145508
2012-11-01,1.2433747053146362
2012-11-02,1.2433747053146362
2012-11-05,1.381527066230774
2012-11-06,1.3078454732894897
2012-11-07,1.2894258499145508
2012-11-08,1.2802157402038574
2012-11-09,1.2433747053146362
2012-11-12,1.2894258499145508
2012-11-13,1.2617954015731812
2012-11-14,1.2525845766067505
2012-11-15,1.2617954015731812
2012-11-16,1.2617954015731812
2012-11-19,1.2433747053146362
2012-11-20,1.2433747053146362
2012-11-21,1.2525845766067505
2012-11-23,1.2433747053146362
2012-11-26,1.2433747053146362
2012-11-27,1.2525845766067505
2012-11-28,1.2433747053146362
2012-11-29,1.2802157402038574
2012-11-30,1.0868017673492432
2012-12-03,1.215744137763977
2012-12-04,1.123641848564148
2012-12-05,1.1512727737426758
2012-12-06,1.1973236799240112
2012-12-07,1.1420625448226929
2012-12-10,1.1328526735305786
2012-12-11,1.123641848564148
2012-12-12,1.1420625448226929
2012-12-13,1.1052217483520508
2012-12-14,1.1052217483520508
2012-12-17,1.096011757850647
2012-12-18,1.0683811902999878
2012-12-19,1.0868017673492432
2012-12-20,1.1052217483520508
2012-12-21,1.0868017673492432
2012-12-24,1.1052217483520508
2012-12-26,1.0131199359893799
2012-12-27,1.096011757850647
2012-12-28,1.1328526735305786
2012-12-31,1.123641848564148
2013-01-02,1.1789032220840454
2013-01-03,1.1696932315826416
2013-01-04,1.1328526735305786
2013-01-07,1.1789032220840454
2013-01-08,1.1512727737426758
2013-01-09,1.1973236799240112
2013-01-10,1.1789032220840454
2013-01-11,1.2710052728652954
2013-01-14,1.1973236799240112
2013-01-15,1.215744137763977
2013-01-16,1.22495436668396
2013-01-17,1.2710052728652954
2013-01-18,1.2710052728652954
2013-01-22,1.4552090167999268
2013-01-23,1.427578330039978
2013-01-24,1.427578330039978
2013-01-25,1.4828394651412964
2013-01-28,1.5657309293746948
2013-01-29,1.888087272644043
2013-01-30,2.053870439529419
2013-01-31,1.906508207321167
2013-02-01,2.044660806655884
2013-02-04,1.980189561843872
2013-02-05,1.9525586366653442
2013-02-06,2.118342876434326
2013-02-07,2.1551828384399414
2013-02-08,2.1736035346984863
2013-02-11,2.311755418777466
2013-02-12,2.8919975757598877
2013-02-13,2.9288384914398193
2013-02-14,2.744633436203003
2013-02-15,2.569641590118408
2013-02-19,2.606482982635498
2013-02-20,2.4683287143707275
2013-02-21,2.357806444168091
2013-02-22,2.6709530353546143
2013-02-25,2.855156660079956
2013-02-26,2.7538444995880127
2013-02-27,3.4538180828094482
2013-02-28,3.1314618587493896
2013-03-01,3.3340861797332764
2013-03-04,3.3064558506011963
2013-03-05,3.297246217727661
2013-03-06,2.974889039993286
2013-03-07,2.781475782394409
2013-03-08,2.8643670082092285
2013-03-11,2.9380486011505127
2013-03-12,2.974889039993286
2013-03-13,2.9840991497039795
2013-03-14,3.1130423545837402
2013-03-15,3.1314618587493896
2013-03-18,3.1130423545837402
2013-03-19,3.0025196075439453
2013-03-20,3.1222524642944336
2013-03-21,3.039360284805298
2013-03-22,3.0117297172546387
2013-03-25,2.8919975757598877
2013-03-26,2.9012081623077393
2013-03-27,2.9840991497039795
2013-03-28,2.9288384914398193
2013-04-01,2.9656789302825928
2013-04-02,2.993309497833252
2013-04-03,2.9380486011505127
2013-04-04,2.9840991497039795
2013-04-05,2.9656789302825928
2013-04-08,2.993309497833252
2013-04-09,2.974889039993286
2013-04-10,3.039360284805298
2013-04-11,3.0762014389038086
2013-04-12,3.039360284805298
2013-04-15,2.974889039993286
2013-04-16,3.0209410190582275
2013-04-17,2.9840991497039795
2013-04-18,2.993309497833252
2013-04-19,2.9656789302825928
2013-04-22,2.974889039993286
2013-04-23,2.9472591876983643
2013-04-24,3.0117297172546387
2013-04-25,3.914327621459961
2013-04-26,3.803805351257324
2013-04-29,4.163003921508789
2013-04-30,4.236685752868652
2013-05-01,4.006429672241211
2013-05-02,3.757753849029541
2013-05-03,3.960379123687744
2013-05-06,4.291944980621338
2013-05-07,4.374836444854736
2013-05-08,4.328786373138428
2013-05-09,4.236685752868652
2013-05-10,4.199841022491455
2013-05-13,4.218264102935791
2013-05-14,4.301156044006348
2013-05-15,4.503779888153076
2013-05-16,4.955078125
2013-05-17,5.240593433380127
2013-05-20,5.4800591468811035
2013-05-21,5.0655999183654785
2013-05-22,5.157703399658203
2013-05-23,5.12086296081543
2013-05-24,5.047181606292725
2013-05-28,5.17612361907959
2013-05-29,5.194544792175293
2013-05-30,5.37874698638916
2013-05-31,5.259014129638672
2013-06-03,4.99191951751709
2013-06-04,5.130072593688965
2013-06-05,5.0195488929748535
2013-06-06,5.084021091461182
2013-06-07,5.2037529945373535
2013-06-10,5.212965965270996
2013-06-11,5.286645889282227
2013-06-12,5.24980354309082
2013-06-13,5.240593433380127
2013-06-14,5.240593433380127
2013-06-17,5.166913032531738
2013-06-18,5.0195488929748535
2013-06-19,5.102442264556885
2013-06-20,5.139283180236816
2013-06-21,5.0655999183654785
2013-06-24,4.973498821258545
2013-06-25,5.130072593688965
2013-06-26,5.130072593688965
2013-06-27,5.194544792175293
2013-06-28,5.084021091461182
2013-07-01,5.0195488929748535
2013-07-02,5.139283180236816
2013-07-03,5.139283180236816
2013-07-05,5.12086296081543
2013-07-08,5.102442264556885
2013-07-09,5.139283180236816
2013-07-10,5.010338306427002
2013-07-11,5.139283180236816
2013-07-12,5.028759479522705
2013-07-15,5.17612361907959
2013-07-16,5.2037529945373535
2013-07-17,5.857676982879639
2013-07-18,6.115562438964844
2013-07-19,5.86688756942749
2013-07-22,6.235294342041016
