Date,GCT
2024-10-08,24.780000686645508
2024-10-09,23.905000686645508
2024-10-10,23.56999969482422
2024-10-11,25.239999771118164
2024-10-14,24.799999237060547
2024-10-15,23.389999389648438
2024-10-16,24.579999923706055
2024-10-17,24.450000762939453
2024-10-18,26.399999618530273
2024-10-21,25.969999313354492
2024-10-22,26.790000915527344
2024-10-23,24.809999465942383
2024-10-24,25.5
2024-10-25,24.170000076293945
2024-10-28,24.549999237060547
2024-10-29,24.260000228881836
2024-10-30,24.5
2024-10-31,22.770000457763672
2024-11-01,22.709999084472656
2024-11-04,22.690000534057617
2024-11-05,22.940000534057617
2024-11-06,21.760000228881836
2024-11-07,23.81999969482422
2024-11-08,27.93000030517578
2024-11-11,26.899999618530273
2024-11-12,23.43000030517578
2024-11-13,21.6200008392334
2024-11-14,20.799999237060547
2024-11-15,20.860000610351562
2024-11-18,22.510000228881836
2024-11-19,24.149999618530273
2024-11-20,23.260000228881836
2024-11-21,24.1200008392334
2024-11-22,25.5
2024-11-25,25.489999771118164
2024-11-26,24.729999542236328
2024-11-27,24.780000686645508
2024-11-29,24.700000762939453
2024-12-02,23.639999389648438
2024-12-03,23.81999969482422
2024-12-04,25.31999969482422
2024-12-05,24.260000228881836
2024-12-06,22.200000762939453
2024-12-09,23.15999984741211
2024-12-10,21.989999771118164
2024-12-11,21.3700008392334
2024-12-12,20.709999084472656
2024-12-13,20.690000534057617
2024-12-16,19.959999084472656
2024-12-17,19.690000534057617
2024-12-18,18.350000381469727
2024-12-19,17.719999313354492
2024-12-20,17.93000030517578
2024-12-23,18.18000030517578
2024-12-24,18.049999237060547
2024-12-26,18.079999923706055
2024-12-27,17.56999969482422
2024-12-30,17.170000076293945
2024-12-31,18.520000457763672
2025-01-02,19.059999465942383
2025-01-03,19.59000015258789
2025-01-06,21.399999618530273
2025-01-07,20.09000015258789
2025-01-08,19.579999923706055
2025-01-10,19.219999313354492
2025-01-13,18.610000610351562
2025-01-14,18.979999542236328
2025-01-15,19.790000915527344
2025-01-16,19.524999618530273
2025-01-17,19.829999923706055
2025-01-21,20.6200008392334
2025-01-22,21.190000534057617
2025-01-23,20.989999771118164
2025-01-24,21.09000015258789
2025-01-27,19.90999984741211
2025-01-28,20.729999542236328
2025-01-29,21.260000228881836
2025-01-30,22.709999084472656
2025-01-31,21.31999969482422
2025-02-03,19.739999771118164
2025-02-04,20.719999313354492
2025-02-05,20.139999389648438
2025-02-06,19.889999389648438
2025-02-07,19.790000915527344
2025-02-10,20.329999923706055
2025-02-11,20.454999923706055
2025-02-12,20.06999969482422
2025-02-13,20.170000076293945
2025-02-14,20.459999084472656
2025-02-18,20.260000228881836
2025-02-19,19.6200008392334
2025-02-20,19.31999969482422
2025-02-21,18.68000030517578
2025-02-24,18.010000228881836
2025-02-25,18.020000457763672
2025-02-26,18.729999542236328
2025-02-27,17.459999084472656
2025-02-28,16.93000030517578
2025-03-03,16.010000228881836
2025-03-04,15.529999732971191
2025-03-05,16.469999313354492
2025-03-06,15.630000114440918
2025-03-07,15.694999694824219
2025-03-10,15.119999885559082
2025-03-11,15.3100004196167
2025-03-12,14.430000305175781
2025-03-13,14.350000381469727
2025-03-14,14.930000305175781
2025-03-17,14.899999618530273
2025-03-18,14.40999984741211
2025-03-19,14.829999923706055
2025-03-20,14.859999656677246
2025-03-21,15.0600004196167
2025-03-24,15.6899995803833
2025-03-25,15.90999984741211
2025-03-26,15.34000015258789
2025-03-27,15.920000076293945
2025-03-28,15.109999656677246
2025-03-31,14.199999809265137
2025-04-01,14.720000267028809
2025-04-02,14.729999542236328
2025-04-03,13.770000457763672
2025-04-04,13.3100004196167
2025-04-07,12.664999961853027
2025-04-08,11.789999961853027
2025-04-09,13.010000228881836
2025-04-10,11.579999923706055
2025-04-11,11.699999809265137
2025-04-14,12.170000076293945
2025-04-15,12.369999885559082
2025-04-16,12.050000190734863
2025-04-17,12.729999542236328
2025-04-21,12.029999732971191
2025-04-22,12.649999618530273
2025-04-23,13.020000457763672
2025-04-24,13.420000076293945
2025-04-25,13.319999694824219
2025-04-28,13.15999984741211
2025-04-29,12.9399995803833
2025-04-30,12.539999961853027
2025-05-01,12.8100004196167
2025-05-02,13.640000343322754
2025-05-05,13.199999809265137
2025-05-06,13.765000343322754
2025-05-07,13.84000015258789
2025-05-08,14.8100004196167
2025-05-09,14.5
2025-05-12,15.899999618530273
2025-05-13,17.709999084472656
2025-05-14,18.75
2025-05-15,18.209999084472656
2025-05-16,18.8799991607666
2025-05-19,18.524999618530273
2025-05-20,18.309999465942383
2025-05-21,17.959999084472656
2025-05-22,18.719999313354492
2025-05-23,17.8799991607666
2025-05-27,18.420000076293945
2025-05-28,18.059999465942383
2025-05-29,18.040000915527344
2025-05-30,17.559999465942383
2025-06-02,17.93000030517578
2025-06-03,18.18000030517578
2025-06-04,18.59000015258789
2025-06-05,18.969999313354492
2025-06-06,18.610000610351562
2025-06-09,18.93000030517578
2025-06-10,18.600000381469727
2025-06-11,18.739999771118164
2025-06-12,18.530000686645508
2025-06-13,17.809999465942383
2025-06-16,18.43000030517578
2025-06-17,17.899999618530273
2025-06-18,18.0
2025-06-20,18.239999771118164
2025-06-23,18.420000076293945
2025-06-24,17.690000534057617
2025-06-25,18.90999984741211
2025-06-26,20.219999313354492
2025-06-27,19.799999237060547
2025-06-30,19.780000686645508
2025-07-01,20.270000457763672
2025-07-02,20.93000030517578
2025-07-03,20.559999465942383
2025-07-07,19.84000015258789
2025-07-08,20.3799991607666
2025-07-09,20.649999618530273
2025-07-10,21.229999542236328
2025-07-11,20.760000228881836
2025-07-14,20.489999771118164
2025-07-15,20.260000228881836
2025-07-16,21.040000915527344
2025-07-17,21.65999984741211
2025-07-18,21.420000076293945
2025-07-21,22.049999237060547
2025-07-22,22.799999237060547
