Date,NKE
2010-07-13,14.508440971374512
2010-07-14,14.522856712341309
2010-07-15,14.54549789428711
2010-07-16,14.197561264038086
2010-07-19,14.125507354736328
2010-07-20,14.37873649597168
2010-07-21,14.33962345123291
2010-07-22,14.732855796813965
2010-07-23,14.975796699523926
2010-07-26,15.074614524841309
2010-07-27,15.16932201385498
2010-07-28,15.051973342895508
2010-07-29,15.138442039489746
2010-07-30,15.161087989807129
2010-08-02,15.301084518432617
2010-08-03,15.049901962280273
2010-08-04,15.235196113586426
2010-08-05,15.247552871704102
2010-08-06,15.226962089538574
2010-08-09,15.259909629821777
2010-08-10,15.2166748046875
2010-08-11,14.839914321899414
2010-08-12,14.72461986541748
2010-08-13,14.531088829040527
2010-08-16,14.629907608032227
2010-08-17,14.763733863830566
2010-08-18,14.872849464416504
2010-08-19,14.687560081481934
2010-08-20,14.671088218688965
2010-08-23,14.607267379760742
2010-08-24,14.42197322845459
2010-08-25,14.438444137573242
2010-08-26,14.491971015930176
2010-08-27,14.605204582214355
2010-08-30,14.485799789428711
2010-08-31,14.411680221557617
2010-09-01,14.850204467773438
2010-09-02,15.077518463134766
2010-09-03,15.344107627868652
2010-09-07,15.2965726852417
2010-09-08,15.321374893188477
2010-09-09,15.275914192199707
2010-09-10,15.2407808303833
2010-09-13,15.432974815368652
2010-09-14,15.554893493652344
2010-09-15,15.821486473083496
2010-09-16,15.838011741638184
2010-09-17,15.966146469116211
2010-09-20,16.195526123046875
2010-09-21,16.055004119873047
2010-09-22,15.976476669311523
2010-09-23,16.05086898803711
2010-09-24,16.443506240844727
2010-09-27,16.34845733642578
2010-09-28,16.664630889892578
2010-09-29,16.517913818359375
2010-09-30,16.561302185058594
2010-10-01,16.584028244018555
2010-10-04,16.507566452026367
2010-10-05,16.801027297973633
2010-10-06,16.803089141845703
2010-10-07,16.736955642700195
2010-10-08,16.95394515991211
2010-10-11,16.94154930114746
2010-10-12,16.922954559326172
2010-10-13,16.94981575012207
2010-10-14,16.898157119750977
2010-10-15,16.945680618286133
2010-10-18,16.87542152404785
2010-10-19,16.68324089050293
2010-10-20,16.788616180419922
2010-10-21,16.968416213989258
2010-10-22,16.92914390563965
2010-10-25,16.956012725830078
2010-10-26,16.90849494934082
2010-10-27,16.745223999023438
2010-10-28,16.761760711669922
2010-10-29,16.829957962036133
2010-11-01,16.759695053100586
2010-11-02,16.89401626586914
2010-11-03,16.910554885864258
2010-11-04,17.237064361572266
2010-11-05,17.381723403930664
2010-11-08,17.278406143188477
2010-11-09,17.193674087524414
2010-11-10,17.33419418334961
2010-11-11,17.290790557861328
2010-11-12,17.073814392089844
2010-11-15,16.90435028076172
2010-11-16,16.63776397705078
2010-11-17,16.819629669189453
2010-11-18,17.042808532714844
2010-11-19,17.7330322265625
2010-11-22,17.755767822265625
2010-11-23,17.6193790435791
2010-11-24,17.88182830810547
2010-11-26,17.764036178588867
2010-11-29,17.598709106445312
2010-11-30,17.799165725708008
2010-12-01,18.111217498779297
2010-12-02,18.21490478515625
2010-12-03,18.15268898010254
2010-12-06,18.194168090820312
2010-12-07,18.082183837890625
2010-12-08,18.109132766723633
2010-12-09,18.14025115966797
2010-12-10,18.208683013916016
2010-12-13,18.5052490234375
2010-12-14,18.515634536743164
2010-12-15,18.370454788208008
2010-12-16,18.5052490234375
2010-12-17,18.675304412841797
2010-12-20,18.720932006835938
2010-12-21,19.141929626464844
2010-12-22,18.03240966796875
2010-12-23,17.845754623413086
2010-12-27,17.800128936767578
2010-12-28,17.90382957458496
2010-12-29,17.68399429321289
2010-12-30,17.78561782836914
2010-12-31,17.715103149414062
2011-01-03,17.85405158996582
2011-01-04,17.414390563964844
2011-01-05,17.528451919555664
2011-01-06,17.37084197998047
2011-01-07,17.323137283325195
2011-01-10,17.455869674682617
2011-01-11,17.424762725830078
2011-01-12,17.364614486694336
2011-01-13,17.121976852416992
2011-01-14,17.43513298034668
2011-01-18,17.433048248291016
2011-01-19,17.350101470947266
2011-01-20,17.22774314880371
2011-01-21,17.06805419921875
2011-01-24,17.142711639404297
2011-01-25,17.188339233398438
2011-01-26,17.42061424255371
2011-01-27,17.165515899658203
2011-01-28,16.893848419189453
2011-01-31,17.105382919311523
2011-02-01,17.32728385925293
2011-02-02,17.401947021484375
2011-02-03,17.379133224487305
2011-02-04,17.78147315979004
2011-02-07,17.939083099365234
2011-02-08,17.982633590698242
2011-02-09,18.094621658325195
2011-02-10,17.999225616455078
2011-02-11,17.878942489624023
2011-02-14,17.787691116333008
2011-02-15,17.742063522338867
2011-02-16,17.783536911010742
2011-02-17,17.84368133544922
2011-02-18,18.42022705078125
2011-02-22,18.090473175048828
2011-02-23,17.874788284301758
2011-02-24,17.943225860595703
2011-02-25,18.24601936340332
2011-02-28,18.463781356811523
2011-03-01,18.187952041625977
2011-03-02,18.318593978881836
2011-03-03,18.69737434387207
2011-03-04,18.705705642700195
2011-03-07,18.505910873413086
2011-03-08,18.562101364135742
2011-03-09,18.512157440185547
2011-03-10,18.35190200805664
2011-03-11,18.141698837280273
2011-03-14,17.941909790039062
2011-03-15,17.75876235961914
2011-03-16,17.652626037597656
2011-03-17,17.77541160583496
2011-03-18,16.147926330566406
2011-03-21,15.991835594177246
2011-03-22,15.70255184173584
2011-03-23,16.0709228515625
2011-03-24,15.968944549560547
2011-03-25,15.954374313354492
2011-03-28,15.79412841796875
2011-03-29,15.891938209533691
2011-03-30,15.97310733795166
2011-03-31,15.754575729370117
2011-04-01,15.927323341369629
2011-04-04,16.110456466674805
2011-04-05,16.218692779541016
2011-04-06,16.372695922851562
2011-04-07,16.25198745727539
2011-04-08,16.106304168701172
2011-04-11,16.26030921936035
2011-04-12,16.274871826171875
2011-04-13,16.526702880859375
2011-04-14,16.666135787963867
2011-04-15,16.38517951965332
2011-04-18,16.35396957397461
2011-04-19,16.38517951965332
2011-04-20,16.6640625
2011-04-21,16.68903160095215
2011-04-25,16.672386169433594
2011-04-26,16.641170501708984
2011-04-27,16.882585525512695
2011-04-28,17.184354782104492
2011-04-29,17.13233184814453
2011-05-02,17.115680694580078
2011-05-03,16.99497413635254
2011-05-04,17.230144500732422
2011-05-05,17.192684173583984
2011-05-06,17.06989288330078
2011-05-09,17.25511932373047
2011-05-10,17.377901077270508
2011-05-11,17.203088760375977
2011-05-12,17.60267448425293
2011-05-13,17.95231819152832
2011-05-16,17.746274948120117
2011-05-17,17.667192459106445
2011-05-18,17.654699325561523
2011-05-19,17.921092987060547
2011-05-20,17.700489044189453
2011-05-23,17.402889251708984
2011-05-24,17.55063819885254
2011-05-25,17.313396453857422
2011-05-26,17.49654197692871
2011-05-27,17.611005783081055
2011-05-31,17.575624465942383
2011-06-01,17.096942901611328
2011-06-02,16.952795028686523
2011-06-03,16.78776741027832
2011-06-06,16.664505004882812
2011-06-07,17.10947608947754
2011-06-08,16.733444213867188
2011-06-09,16.85253143310547
2011-06-10,16.64153289794922
2011-06-13,16.819095611572266
2011-06-14,17.18051528930664
2011-06-15,16.79402732849121
2011-06-16,16.77314567565918
2011-06-17,16.944448471069336
2011-06-20,17.3873233795166
2011-06-21,17.654726028442383
2011-06-22,17.119932174682617
2011-06-23,17.170066833496094
2011-06-24,16.95906639099121
2011-06-27,17.050992965698242
2011-06-28,18.780731201171875
2011-06-29,18.75566291809082
2011-06-30,18.79745101928711
2011-07-01,19.181838989257812
2011-07-05,19.165130615234375
2011-07-06,19.292558670043945
2011-07-07,19.566225051879883
2011-07-08,19.478485107421875
2011-07-11,19.10036849975586
2011-07-12,19.058584213256836
2011-07-13,19.229887008666992
2011-07-14,19.211084365844727
2011-07-15,19.156757354736328
2011-07-18,18.935327529907227
2011-07-19,18.956214904785156
2011-07-20,18.926971435546875
2011-07-21,19.186017990112305
2011-07-22,19.15886116027832
2011-07-25,18.99591064453125
2011-07-26,18.87056541442871
2011-07-27,18.534225463867188
2011-07-28,18.901906967163086
2011-07-29,18.83297348022461
2011-08-01,18.663747787475586
2011-08-02,17.78007698059082
2011-08-03,18.19162368774414
2011-08-04,17.03636360168457
2011-08-05,17.521028518676758
2011-08-08,16.54334259033203
2011-08-09,17.234825134277344
2011-08-10,16.572593688964844
2011-08-11,17.391510009765625
2011-08-12,17.59832763671875
2011-08-15,17.784250259399414
2011-08-16,17.38523292541504
2011-08-17,17.245275497436523
2011-08-18,16.695846557617188
2011-08-19,16.41591453552246
2011-08-22,16.555883407592773
2011-08-23,17.462528228759766
2011-08-24,17.924222946166992
2011-08-25,17.498044967651367
2011-08-26,18.026582717895508
2011-08-29,18.496623992919922
2011-08-30,18.043298721313477
2011-08-31,18.101787567138672
2011-09-01,18.145822525024414
2011-09-02,17.61958122253418
2011-09-06,17.560871124267578
2011-09-07,18.137434005737305
2011-09-08,17.890033721923828
2011-09-09,17.296707153320312
2011-09-12,17.686660766601562
2011-09-13,17.99277114868164
2011-09-14,18.342899322509766
2011-09-15,18.45821189880371
2011-09-16,18.820913314819336
2011-09-19,18.91106414794922
2011-09-20,18.755918502807617
2011-09-21,17.975997924804688
2011-09-22,17.648935317993164
2011-09-23,18.584003448486328
2011-09-26,18.724468231201172
2011-09-27,18.990734100341797
2011-09-28,18.548355102539062
2011-09-29,18.447723388671875
2011-09-30,17.927772521972656
2011-10-03,17.412019729614258
2011-10-04,17.973899841308594
2011-10-05,18.40789031982422
2011-10-06,18.718183517456055
2011-10-07,18.481271743774414
2011-10-10,19.020090103149414
2011-10-11,18.83768653869629
2011-10-12,19.24442481994629
2011-10-13,19.332468032836914
2011-10-14,19.49180793762207
2011-10-17,19.082979202270508
2011-10-18,19.17942237854004
2011-10-19,19.13959312438965
2011-10-20,19.265380859375
2011-10-21,19.781139373779297
2011-10-24,19.932096481323242
2011-10-25,19.65534782409668
2011-10-26,19.751794815063477
2011-10-27,20.09143829345703
2011-10-28,20.284318923950195
2011-10-31,20.200456619262695
2011-11-01,19.682607650756836
2011-11-02,19.904842376708984
2011-11-03,20.059986114501953
2011-11-04,19.787433624267578
2011-11-07,19.66582679748535
2011-11-08,20.005470275878906
2011-11-09,19.363937377929688
2011-11-10,19.690988540649414
2011-11-11,20.158533096313477
2011-11-14,20.074663162231445
2011-11-15,20.116594314575195
2011-11-16,19.644865036010742
2011-11-17,19.265380859375
2011-11-18,19.445690155029297
2011-11-21,19.09136962890625
2011-11-22,19.210872650146484
2011-11-23,19.064109802246094
2011-11-25,18.927827835083008
2011-11-28,19.89855194091797
2011-11-29,19.890165328979492
2011-11-30,20.164812088012695
2011-12-01,20.04485511779785
2011-12-02,20.25530242919922
2011-12-05,20.328948974609375
2011-12-06,20.25530242919922
2011-12-07,20.17954444885254
2011-12-08,20.030122756958008
2011-12-09,20.556236267089844
2011-12-12,20.40261459350586
2011-12-13,20.002769470214844
2011-12-14,19.863880157470703
2011-12-15,19.798633575439453
2011-12-16,19.712356567382812
2011-12-19,19.651325225830078
2011-12-20,19.703935623168945
2011-12-21,20.27635383605957
2011-12-22,19.954364776611328
2011-12-23,20.39209747314453
2011-12-27,20.57518768310547
2011-12-28,20.293182373046875
2011-12-29,20.509944915771484
2011-12-30,20.280559539794922
2012-01-03,20.373157501220703
2012-01-04,20.669885635375977
2012-01-05,20.657257080078125
2012-01-06,20.62148094177246
2012-01-09,20.69723892211914
2012-01-10,20.722492218017578
2012-01-11,20.653047561645508
2012-01-12,20.855079650878906
2012-01-13,20.68671417236328
2012-01-17,20.884531021118164
2012-01-18,21.2254581451416
2012-01-19,21.37697982788086
2012-01-20,21.414852142333984
2012-01-23,21.372772216796875
2012-01-24,21.509559631347656
2012-01-25,21.720003128051758
2012-01-26,21.528499603271484
2012-01-27,21.48851203918457
2012-01-30,21.75788116455078
2012-01-31,21.884153366088867
2012-02-01,21.833637237548828
2012-02-02,21.63792610168457
2012-02-03,21.781034469604492
2012-02-06,21.77260971069336
2012-02-07,21.934650421142578
2012-02-08,22.29241371154785
2012-02-09,22.256637573242188
2012-02-10,22.1829776763916
2012-02-13,22.142988204956055
2012-02-14,22.439720153808594
2012-02-15,22.433420181274414
2012-02-16,22.340808868408203
2012-02-17,22.450244903564453
2012-02-21,22.08616828918457
2012-02-22,22.250324249267578
2012-02-23,22.336606979370117
2012-02-24,22.368173599243164
2012-02-27,22.553356170654297
2012-02-28,22.60807991027832
2012-02-29,22.711191177368164
2012-03-01,22.918119430541992
2012-03-02,22.960350036621094
2012-03-05,23.06593132019043
2012-03-06,22.66473960876465
2012-03-07,22.71541976928711
2012-03-08,22.782987594604492
2012-03-09,23.2221736907959
2012-03-12,23.110258102416992
2012-03-13,23.386878967285156
2012-03-14,23.289745330810547
2012-03-15,23.380535125732422
2012-03-16,23.48400115966797
2012-03-19,23.676149368286133
2012-03-20,23.593791961669922
2012-03-21,23.319303512573242
2012-03-22,23.435441970825195
2012-03-23,22.681638717651367
2012-03-26,22.920236587524414
2012-03-27,22.77876091003418
2012-03-28,22.641511917114258
2012-03-29,22.772430419921875
2012-03-30,22.89700698852539
2012-04-02,23.019472122192383
2012-04-03,23.0933780670166
2012-04-04,23.118711471557617
2012-04-05,23.308748245239258
2012-04-09,23.372093200683594
2012-04-10,22.478927612304688
2012-04-11,22.856889724731445
2012-04-12,22.94135284423828
2012-04-13,23.051151275634766
2012-04-16,23.09971046447754
2012-04-17,23.190505981445312
2012-04-18,23.344642639160156
2012-04-19,23.14405059814453
2012-04-20,23.38898468017578
2012-04-23,23.173614501953125
2012-04-24,22.5401611328125
2012-04-25,23.021581649780273
2012-04-26,23.30030632019043
2012-04-27,23.36153221130371
2012-04-30,23.621244430541992
2012-05-01,23.500896453857422
2012-05-02,24.13011932373047
2012-05-03,24.155458450317383
2012-05-04,23.608579635620117
2012-05-07,23.526235580444336
2012-05-08,22.958242416381836
2012-05-09,22.835773468017578
2012-05-10,22.71119499206543
2012-05-11,22.85900115966797
2012-05-14,22.692197799682617
2012-05-15,22.639402389526367
2012-05-16,22.59294891357422
2012-05-17,22.031288146972656
2012-05-18,22.2635555267334
2012-05-21,22.641511917114258
2012-05-22,22.899120330810547
2012-05-23,22.70274543762207
2012-05-24,22.694311141967773
2012-05-25,22.97090721130371
2012-05-29,23.420652389526367
2012-05-30,22.932899475097656
2012-05-31,22.918067932128906
2012-06-01,22.159643173217773
2012-06-04,22.18083381652832
2012-06-05,22.35242462158203
2012-06-06,22.68291664123535
2012-06-07,22.744354248046875
2012-06-08,23.015535354614258
2012-06-11,22.765544891357422
2012-06-12,22.79520034790039
2012-06-13,21.65544319152832
2012-06-14,21.189367294311523
2012-06-15,21.555875778198242
2012-06-18,21.481719970703125
2012-06-19,21.511375427246094
2012-06-20,21.43934440612793
2012-06-21,20.90125274658203
2012-06-22,21.05802345275879
2012-06-25,20.647029876708984
2012-06-26,20.85675811767578
2012-06-27,20.78472900390625
2012-06-28,20.526269912719727
2012-06-29,18.596303939819336
2012-07-02,18.822986602783203
2012-07-03,19.168304443359375
2012-07-05,19.532686233520508
2012-07-06,19.35896873474121
2012-07-09,19.12592887878418
2012-07-10,19.33990478515625
2012-07-11,19.54540252685547
2012-07-12,19.452186584472656
2012-07-13,19.90766716003418
2012-07-16,19.706411361694336
2012-07-17,19.65131950378418
2012-07-18,20.0474910736084
2012-07-19,20.18095588684082
2012-07-20,19.71912384033203
2012-07-23,19.670391082763672
2012-07-24,19.693695068359375
2012-07-25,19.81021499633789
2012-07-26,20.460603713989258
2012-07-27,20.55593490600586
2012-07-30,20.305944442749023
2012-07-31,19.77631950378418
2012-08-01,19.702171325683594
2012-08-02,19.604719161987305
2012-08-03,20.034778594970703
2012-08-06,20.23602867126465
2012-08-07,20.373741149902344
2012-08-08,20.316543579101562
2012-08-09,20.138580322265625
2012-08-10,20.019947052001953
2012-08-13,20.305944442749023
2012-08-14,20.1068115234375
2012-08-15,19.960628509521484
2012-08-16,20.079267501831055
2012-08-17,20.39280128479004
2012-08-20,20.288999557495117
2012-08-21,20.305944442749023
2012-08-22,20.288999557495117
2012-08-23,20.221208572387695
2012-08-24,20.519922256469727
2012-08-27,20.42881965637207
2012-08-28,20.945741653442383
2012-08-29,20.907609939575195
2012-08-30,20.784276962280273
2012-08-31,20.701353073120117
2012-09-04,20.680097579956055
2012-09-05,20.69922637939453
2012-09-06,21.14788246154785
2012-09-07,21.111726760864258
2012-09-10,21.27120018005371
2012-09-11,21.194658279418945
2012-09-12,21.441299438476562
2012-09-13,21.09259033203125
2012-09-14,20.548269271850586
2012-09-17,20.831058502197266
2012-09-18,20.77790641784668
2012-09-19,20.765148162841797
2012-09-20,20.565271377563477
2012-09-21,20.52274513244629
2012-09-24,20.267595291137695
2012-09-25,20.216569900512695
2012-09-26,20.30373764038086
2012-09-27,20.412181854248047
2012-09-28,20.180423736572266
2012-10-01,20.316509246826172
2012-10-02,20.188928604125977
2012-10-03,19.944406509399414
2012-10-04,20.388790130615234
2012-10-05,20.2463321685791
2012-10-08,20.197433471679688
2012-10-09,20.088998794555664
2012-10-10,20.03370475769043
2012-10-11,20.17829704284668
2012-10-12,20.07623291015625
2012-10-15,20.329256057739258
2012-10-16,20.67583465576172
2012-10-17,20.74600601196289
2012-10-18,20.74600601196289
2012-10-19,20.50786590576172
2012-10-22,20.088998794555664
2012-10-23,19.73603057861328
2012-10-24,19.750913619995117
2012-10-25,19.414962768554688
2012-10-26,19.38094711303711
2012-10-31,19.42984962463379
2012-11-01,20.27397918701172
2012-11-02,20.10175132751465
2012-11-05,20.25484275817871
2012-11-06,20.43982696533203
2012-11-07,20.125141143798828
2012-11-08,19.53190803527832
2012-11-09,19.627592086791992
2012-11-12,19.623342514038086
2012-11-13,19.44898796081543
2012-11-14,19.263996124267578
2012-11-15,19.31290626525879
2012-11-16,19.687129974365234
2012-11-19,20.480226516723633
2012-11-20,20.329256057739258
2012-11-21,20.327133178710938
2012-11-23,20.571657180786133
2012-11-26,20.765148162841797
2012-11-27,20.626937866210938
2012-11-28,21.077713012695312
2012-11-29,21.043685913085938
2012-11-30,20.72687530517578
2012-12-03,20.743879318237305
2012-12-04,20.767271041870117
2012-12-05,20.76940155029297
2012-12-06,21.017105102539062
2012-12-07,21.053415298461914
2012-12-10,20.944509506225586
2012-12-11,21.22852325439453
2012-12-12,21.18367576599121
2012-12-13,20.784343719482422
2012-12-14,20.694656372070312
2012-12-17,20.925291061401367
2012-12-18,21.123882293701172
2012-12-19,20.880441665649414
2012-12-20,21.140968322753906
2012-12-21,22.44359588623047
2012-12-24,22.55035972595215
2012-12-26,21.922544479370117
2012-12-27,22.106189727783203
2012-12-28,21.77733612060547
2012-12-31,22.037860870361328
2013-01-02,22.140357971191406
2013-01-03,22.366714477539062
2013-01-04,22.584535598754883
2013-01-07,22.618694305419922
2013-01-08,22.37952995300293
2013-01-09,22.40087890625
2013-01-10,22.44359588623047
2013-01-11,22.678495407104492
2013-01-14,22.716928482055664
2013-01-15,22.909116744995117
2013-01-16,22.94756507873535
2013-01-17,22.840787887573242
2013-01-18,22.7596378326416
2013-01-22,22.840787887573242
2013-01-23,22.674222946166992
2013-01-24,23.003080368041992
2013-01-25,23.724863052368164
2013-01-28,23.27642250061035
2013-01-29,23.028703689575195
2013-01-30,22.89631462097168
2013-01-31,23.084228515625
2013-02-01,22.93474769592285
2013-02-04,22.91766357421875
2013-02-05,23.015892028808594
2013-02-06,23.131200790405273
2013-02-07,23.353296279907227
2013-02-08,23.31485366821289
2013-02-11,23.58392333984375
2013-02-12,23.52840232849121
2013-02-13,23.30204963684082
2013-02-14,23.327669143676758
2013-02-15,23.46860694885254
2013-02-19,23.263607025146484
2013-02-20,23.071407318115234
2013-02-21,23.293495178222656
2013-02-22,23.263607025146484
2013-02-25,23.079954147338867
2013-02-26,23.178180694580078
2013-02-27,23.208086013793945
2013-02-28,23.34956932067871
2013-03-01,23.503915786743164
2013-03-04,23.465328216552734
2013-03-05,23.538217544555664
2013-03-06,23.7097110748291
2013-03-07,23.6754150390625
2013-03-08,23.44818115234375
2013-03-11,23.37958526611328
2013-03-12,22.933691024780273
2013-03-13,23.516775131225586
2013-03-14,23.44818115234375
2013-03-15,23.486764907836914
2013-03-18,23.220947265625
2013-03-19,23.0794620513916
2013-03-20,23.508209228515625
2013-03-21,22.980852127075195
2013-03-22,25.5233154296875
2013-03-25,25.536182403564453
2013-03-26,25.49759864807129
2013-03-27,25.060274124145508
2013-03-28,25.300369262695312
2013-04-01,24.978811264038086
2013-04-02,25.253211975097656
2013-04-03,25.257490158081055
2013-04-04,25.441852569580078
2013-04-05,25.28321075439453
2013-04-08,25.703392028808594
2013-04-09,25.67765998840332
2013-04-10,25.849164962768555
2013-04-11,26.239328384399414
2013-04-12,25.973499298095703
2013-04-15,25.583337783813477
2013-04-16,25.939199447631836
2013-04-17,26.110698699951172
2013-04-18,25.802003860473633
2013-04-19,26.119272232055664
2013-04-22,26.307926177978516
2013-04-23,26.445119857788086
2013-04-24,26.380807876586914
2013-04-25,26.612335205078125
2013-04-26,26.53516387939453
2013-04-29,26.852432250976562
2013-04-30,27.268320083618164
2013-05-01,27.165416717529297
2013-05-02,27.14826774597168
2013-05-03,27.67563247680664
2013-05-06,27.42266273498535
2013-05-07,27.401220321655273
2013-05-08,27.396942138671875
2013-05-09,27.32833480834961
2013-05-10,27.765666961669922
2013-05-13,27.718503952026367
2013-05-14,28.258731842041016
2013-05-15,28.224428176879883
2013-05-16,27.628469467163086
2013-05-17,28.005767822265625
2013-05-20,28.010046005249023
2013-05-21,27.9671688079834
2013-05-22,27.63275718688965
2013-05-23,27.152563095092773
2013-05-24,26.921031951904297
2013-05-28,27.131113052368164
2013-05-29,26.98105239868164
2013-05-30,26.847700119018555
2013-05-31,26.525066375732422
2013-06-03,27.114410400390625
2013-06-04,27.006866455078125
2013-06-05,26.563783645629883
2013-06-06,26.740156173706055
2013-06-07,26.99396324157715
2013-06-10,27.118711471557617
2013-06-11,26.73585319519043
2013-06-12,26.417516708374023
2013-06-13,26.568077087402344
2013-06-14,26.624008178710938
2013-06-17,26.645519256591797
2013-06-18,26.73585319519043
2013-06-19,26.563783645629883
2013-06-20,26.146499633789062
2013-06-21,26.0561580657959
2013-06-24,25.789451599121094
2013-06-25,25.978729248046875
2013-06-26,26.60679817199707
2013-06-27,26.808982849121094
2013-06-28,27.394033432006836
2013-07-01,26.81328582763672
2013-07-02,26.938037872314453
2013-07-03,27.04128074645996
2013-07-05,27.3768253326416
2013-07-08,27.411237716674805
2013-07-09,27.501575469970703
2013-07-10,27.359619140625
2013-07-11,27.411237716674805
2013-07-12,27.389732360839844
2013-07-15,27.252071380615234
2013-07-16,26.97244644165039
2013-07-17,27.24347496032715
2013-07-18,27.239166259765625
2013-07-19,27.252071380615234
2013-07-22,27.22625732421875
2013-07-23,27.183242797851562
2013-07-24,26.942340850830078
2013-07-25,26.882112503051758
2013-07-26,26.899316787719727
2013-07-29,26.976755142211914
2013-07-30,27.036983489990234
2013-07-31,27.06708526611328
2013-08-01,28.379150390625
2013-08-02,28.521106719970703
2013-08-05,28.564130783081055
2013-08-06,28.62434959411621
2013-08-07,28.232887268066406
2013-08-08,28.413562774658203
2013-08-09,28.52540397644043
2013-08-12,28.6114444732666
2013-08-13,28.310327529907227
2013-08-14,27.682252883911133
2013-08-15,27.312294006347656
2013-08-16,27.381122589111328
2013-08-19,27.837116241455078
2013-08-20,27.802698135375977
2013-08-21,27.587617874145508
2013-08-22,27.90165138244629
2013-08-23,27.62202262878418
2013-08-26,27.497278213500977
2013-08-27,27.01976776123047
2013-08-28,27.260671615600586
2013-08-29,27.398794174194336
2013-08-30,27.113929748535156
2013-09-03,27.74839973449707
2013-09-04,28.1109561920166
2013-09-05,28.218854904174805
2013-09-06,28.046215057373047
2013-09-09,28.227481842041016
2013-09-10,28.840383529663086
2013-09-11,29.172719955444336
2013-09-12,29.38421058654785
2013-09-13,29.310840606689453
2013-09-16,29.431703567504883
2013-09-17,29.4877986907959
