Date,SO
2010-09-22,19.506072998046875
2010-09-23,19.261402130126953
2010-09-24,19.516481399536133
2010-09-27,19.53209686279297
2010-09-28,19.53209686279297
2010-09-29,19.480039596557617
2010-09-30,19.386343002319336
2010-10-01,19.334272384643555
2010-10-04,19.474838256835938
2010-10-05,19.672657012939453
2010-10-06,19.646623611450195
2010-10-07,19.672657012939453
2010-10-08,19.631006240844727
2010-10-11,19.54250717163086
2010-10-12,19.516481399536133
2010-10-13,19.526893615722656
2010-10-14,19.547718048095703
2010-10-15,19.615394592285156
2010-10-18,19.755945205688477
2010-10-19,19.714292526245117
2010-10-20,19.787179946899414
2010-10-21,19.849653244018555
2010-10-22,19.948562622070312
2010-10-25,19.87567901611328
2010-10-26,19.927743911743164
2010-10-27,19.938148498535156
2010-10-28,19.91971206665039
2010-10-29,19.951316833496094
2010-11-01,19.798542022705078
2010-11-02,20.009267807006836
2010-11-03,19.972400665283203
2010-11-04,20.256893157958984
2010-11-05,20.267431259155273
2010-11-08,20.18840217590332
2010-11-09,20.15152359008789
2010-11-10,20.004011154174805
2010-11-11,20.156789779663086
2010-11-12,20.067230224609375
2010-11-15,20.193660736083984
2010-11-16,20.088306427001953
2010-11-17,19.972400665283203
2010-11-18,20.035621643066406
2010-11-19,20.056686401367188
2010-11-22,20.140981674194336
2010-11-23,19.99873161315918
2010-11-24,20.02507972717285
2010-11-26,19.930253982543945
2010-11-29,19.782733917236328
2010-11-30,19.872291564941406
2010-12-01,20.140981674194336
2010-12-02,20.061962127685547
2010-12-03,20.08303451538086
2010-12-06,20.061962127685547
2010-12-07,19.96185874938965
2010-12-08,19.798542022705078
2010-12-09,19.982929229736328
2010-12-10,19.924976348876953
2010-12-13,19.96712303161621
2010-12-14,19.946054458618164
2010-12-15,19.86175537109375
2010-12-16,19.909177780151367
2010-12-17,19.96712303161621
2010-12-20,20.167325973510742
2010-12-21,20.198938369750977
2010-12-22,20.14625358581543
2010-12-23,20.156789779663086
2010-12-27,20.167325973510742
2010-12-28,20.241086959838867
2010-12-29,20.241086959838867
2010-12-30,20.1778507232666
2010-12-31,20.140981674194336
2011-01-03,20.241086959838867
2011-01-04,20.283226013183594
2011-01-05,20.072490692138672
2011-01-06,19.96185874938965
2011-01-07,20.061962127685547
2011-01-10,19.893362045288086
2011-01-11,19.935514450073242
2011-01-12,20.061962127685547
2011-01-13,20.167325973510742
2011-01-14,20.283226013183594
2011-01-18,20.23055076599121
2011-01-19,20.256893157958984
2011-01-20,20.23055076599121
2011-01-21,20.15152359008789
2011-01-24,20.23055076599121
2011-01-25,20.262157440185547
2011-01-26,20.10410499572754
2011-01-27,20.10410499572754
2011-01-28,19.898635864257812
2011-01-31,19.819612503051758
2011-02-01,19.98819351196289
2011-02-02,19.819612503051758
2011-02-03,20.0462646484375
2011-02-04,19.91294288635254
2011-02-07,19.982263565063477
2011-02-08,19.923606872558594
2011-02-09,20.0462646484375
2011-02-10,19.928939819335938
2011-02-11,20.28091049194336
2011-02-14,20.24891471862793
2011-02-15,20.339570999145508
2011-02-16,20.200910568237305
2011-02-17,20.168912887573242
2011-02-18,20.195573806762695
2011-02-22,20.20624351501465
2011-02-23,20.158248901367188
2011-02-24,20.1315860748291
2011-02-25,20.296907424926758
2011-02-28,20.323575973510742
2011-03-01,20.110252380371094
2011-03-02,20.174251556396484
2011-03-03,20.37689781188965
2011-03-04,20.24891471862793
2011-03-07,20.302234649658203
2011-03-08,20.4728946685791
2011-03-09,20.536880493164062
2011-03-10,20.48355484008789
2011-03-11,20.414228439331055
2011-03-14,20.078256607055664
2011-03-15,19.736957550048828
2011-03-16,19.624963760375977
2011-03-17,19.662294387817383
2011-03-18,19.731630325317383
2011-03-21,19.95560073852539
2011-03-22,19.939603805541992
2011-03-23,19.99293327331543
2011-03-24,20.019588470458984
2011-03-25,20.040929794311523
2011-03-28,20.024927139282227
2011-03-29,20.104917526245117
2011-03-30,20.32890510559082
2011-03-31,20.323575973510742
2011-04-01,20.43023109436035
2011-04-04,20.43023109436035
2011-04-05,20.403564453125
2011-04-06,20.622201919555664
2011-04-07,20.64354705810547
2011-04-08,20.478227615356445
2011-04-11,20.147581100463867
2011-04-12,19.98759651184082
2011-04-13,20.040929794311523
2011-04-14,20.17957878112793
2011-04-15,20.440885543823242
2011-04-18,20.414228439331055
2011-04-19,20.366233825683594
2011-04-20,20.526220321655273
2011-04-21,20.56354522705078
2011-04-25,20.547542572021484
2011-04-26,20.595548629760742
2011-04-27,20.750192642211914
2011-04-28,20.97315788269043
2011-04-29,21.07572364807129
2011-05-02,21.081125259399414
2011-05-03,21.210691452026367
2011-05-04,21.334854125976562
2011-05-05,21.210691452026367
2011-05-06,21.32405662536621
2011-05-09,21.442829132080078
2011-05-10,21.54540252685547
2011-05-11,21.588579177856445
2011-05-12,21.820720672607422
2011-05-13,21.858509063720703
2011-05-16,21.734342575073242
2011-05-17,21.917888641357422
2011-05-18,21.858509063720703
2011-05-19,22.03666114807129
2011-05-20,21.84771728515625
2011-05-23,21.658763885498047
2011-05-24,21.653371810913086
2011-05-25,21.56157875061035
2011-05-26,21.534589767456055
2011-05-27,21.48600959777832
2011-05-31,21.63716697692871
2011-06-01,21.421234130859375
2011-06-02,21.41584014892578
2011-06-03,21.253877639770508
2011-06-06,21.237689971923828
2011-06-07,21.237689971923828
2011-06-08,21.36724853515625
2011-06-09,21.340246200561523
2011-06-10,21.23228645324707
2011-06-13,21.40504264831543
2011-06-14,21.410436630249023
2011-06-15,21.23228645324707
2011-06-16,21.410436630249023
2011-06-17,21.49141502380371
2011-06-20,21.59398078918457
2011-06-21,21.518394470214844
2011-06-22,21.35645866394043
2011-06-23,21.237689971923828
2011-06-24,21.286264419555664
2011-06-27,21.480615615844727
2011-06-28,21.707355499267578
2011-06-29,21.723554611206055
2011-06-30,21.799121856689453
2011-07-01,21.982675552368164
2011-07-05,21.912500381469727
2011-07-06,21.939489364624023
2011-07-07,21.853105545043945
2011-07-08,21.76133918762207
2011-07-11,21.669565200805664
2011-07-12,21.766735076904297
2011-07-13,21.766735076904297
2011-07-14,21.647964477539062
2011-07-15,21.712751388549805
2011-07-18,21.588579177856445
2011-07-19,21.734342575073242
2011-07-20,21.766735076904297
2011-07-21,22.025863647460938
2011-07-22,21.907102584838867
2011-07-25,21.76133918762207
2011-07-26,21.734342575073242
2011-07-27,21.70195198059082
2011-07-28,21.7199764251709
2011-07-29,21.599802017211914
2011-08-01,21.66535758972168
2011-08-02,21.561552047729492
2011-08-03,21.616201400756836
2011-08-04,21.457767486572266
2011-08-05,21.780071258544922
2011-08-08,20.938806533813477
2011-08-09,20.927879333496094
2011-08-10,20.774925231933594
2011-08-11,21.528783798217773
2011-08-12,21.41952896118164
2011-08-15,22.075054168701172
2011-08-16,21.987661361694336
2011-08-17,22.184322357177734
2011-08-18,21.965803146362305
2011-08-19,21.834699630737305
2011-08-22,21.86201286315918
2011-08-23,22.189783096313477
2011-08-24,22.52299690246582
2011-08-25,22.337270736694336
2011-08-26,22.30449104309082
2011-08-29,22.451993942260742
2011-08-30,22.495697021484375
2011-08-31,22.594026565551758
2011-09-01,22.462921142578125
2011-09-02,22.484769821166992
2011-09-06,22.528467178344727
2011-09-07,22.572172164916992
2011-09-08,22.594026565551758
2011-09-09,22.255329132080078
2011-09-12,22.59949493408203
2011-09-13,22.697818756103516
2011-09-14,22.801610946655273
2011-09-15,22.98188018798828
2011-09-16,23.26593780517578
2011-09-19,23.140300750732422
2011-09-20,23.386131286621094
2011-09-21,23.22770881652832
2011-09-22,23.00373649597168
2011-09-23,23.17306900024414
2011-09-26,23.17306900024414
2011-09-27,23.10752296447754
2011-09-28,23.091135025024414
2011-09-29,23.418901443481445
2011-09-30,23.1457576751709
2011-10-03,22.9491024017334
2011-10-04,22.8398494720459
2011-10-05,22.577634811401367
2011-10-06,22.970949172973633
2011-10-07,23.1457576751709
2011-10-10,23.462594985961914
2011-10-11,23.315105438232422
2011-10-12,23.331497192382812
2011-10-13,23.21131706237793
2011-10-14,23.30964469909668
2011-10-17,23.44074821472168
2011-10-18,23.429828643798828
2011-10-19,23.478992462158203
2011-10-20,23.637414932250977
2011-10-21,24.003414154052734
2011-10-24,23.697505950927734
2011-10-25,23.55546760559082
2011-10-26,23.55546760559082
2011-10-27,23.83953285217285
2011-10-28,23.659265518188477
2011-10-31,23.599180221557617
2011-11-01,23.30964469909668
2011-11-02,23.615558624267578
2011-11-03,23.926513671875
2011-11-04,23.860246658325195
2011-11-07,24.10878562927246
2011-11-08,24.280012130737305
2011-11-09,23.854713439941406
2011-11-10,24.081174850463867
2011-11-11,24.26895523071289
2011-11-14,24.05355453491211
2011-11-15,23.998319625854492
2011-11-16,23.821582794189453
2011-11-17,23.771867752075195
2011-11-18,23.860246658325195
2011-11-21,23.755294799804688
2011-11-22,23.53990364074707
2011-11-23,23.307920455932617
2011-11-25,23.45704460144043
2011-11-28,23.595121383666992
2011-11-29,23.893381118774414
2011-11-30,24.252389907836914
2011-12-01,24.335247039794922
2011-12-02,24.16954231262207
2011-12-05,24.456748962402344
2011-12-06,24.699777603149414
2011-12-07,24.511974334716797
2011-12-08,24.302099227905273
2011-12-09,24.61139488220215
2011-12-12,24.41808319091797
2011-12-13,24.478839874267578
2011-12-14,24.379423141479492
2011-12-15,24.699777603149414
2011-12-16,24.605873107910156
2011-12-19,24.61139488220215
2011-12-20,25.086393356323242
2011-12-21,25.32941436767578
2011-12-22,25.26865577697754
2011-12-23,25.35151481628418
2011-12-27,25.704984664916992
2011-12-28,25.60004425048828
2011-12-29,25.732606887817383
2011-12-30,25.566911697387695
2012-01-03,24.870983123779297
2012-01-04,24.854412078857422
2012-01-05,24.821279525756836
2012-01-06,24.56721305847168
2012-01-09,24.82680320739746
2012-01-10,24.738433837890625
2012-01-11,24.887557983398438
2012-01-12,24.9151668548584
2012-01-13,25.003541946411133
2012-01-17,24.9593563079834
2012-01-18,25.10296058654785
2012-01-19,24.84337043762207
2012-01-20,25.020112991333008
2012-01-23,25.05877113342285
2012-01-24,24.7991886138916
2012-01-25,24.92068862915039
2012-01-26,25.031158447265625
2012-01-27,24.865459442138672
2012-01-30,24.87651252746582
2012-01-31,25.163719177246094
2012-02-01,25.064300537109375
2012-02-02,24.714351654052734
2012-02-03,24.725515365600586
2012-02-06,24.669696807861328
2012-02-07,24.831562042236328
2012-02-08,24.89852523803711
2012-02-09,24.937612533569336
2012-02-10,24.89852523803711
2012-02-13,24.792490005493164
2012-02-14,24.85945701599121
2012-02-15,24.669696807861328
2012-02-16,24.792490005493164
2012-02-17,24.77016258239746
2012-02-21,24.591564178466797
2012-02-22,24.65853500366211
2012-02-23,24.6920166015625
2012-02-24,24.85945701599121
2012-02-27,24.79805564880371
2012-02-28,24.747840881347656
2012-02-29,24.66411018371582
2012-03-01,24.76458168029785
2012-03-02,24.70876121520996
2012-03-05,24.669696807861328
2012-03-06,24.92085075378418
2012-03-07,24.909696578979492
2012-03-08,24.987838745117188
2012-03-09,25.177595138549805
2012-03-12,25.33387565612793
2012-03-13,25.34504508972168
2012-03-14,25.03248405456543
2012-03-15,25.04364585876465
2012-03-16,24.747840881347656
2012-03-19,24.574811935424805
2012-03-20,24.569236755371094
2012-03-21,24.535747528076172
2012-03-22,24.59713363647461
2012-03-23,24.625038146972656
2012-03-26,24.842708587646484
2012-03-27,24.982255935668945
2012-03-28,24.909696578979492
2012-03-29,25.02691650390625
2012-03-30,25.07714080810547
2012-04-02,25.14969825744629
2012-04-03,25.25015640258789
2012-04-04,25.205507278442383
2012-04-05,25.09946632385254
2012-04-09,24.95993423461914
2012-04-10,24.758996963500977
2012-04-11,24.83713722229004
2012-04-12,24.982255935668945
2012-04-13,24.971097946166992
2012-04-16,25.216676712036133
2012-04-17,25.33387565612793
2012-04-18,25.423181533813477
2012-04-19,25.395267486572266
2012-04-20,25.579463958740234
2012-04-23,25.439929962158203
2012-04-24,25.601783752441406
2012-04-25,25.384109497070312
2012-04-26,25.61294174194336
2012-04-27,25.668764114379883
2012-04-30,25.640850067138672
2012-05-01,25.75247573852539
2012-05-02,25.618541717529297
2012-05-03,25.494417190551758
2012-05-04,25.590330123901367
2012-05-07,25.635448455810547
2012-05-08,25.782135009765625
2012-05-09,25.595958709716797
2012-05-10,25.75392723083496
2012-05-11,25.691871643066406
2012-05-14,25.64109230041504
2012-05-15,25.612892150878906
2012-05-16,25.601604461669922
2012-05-17,25.500057220458984
2012-05-18,25.65802001953125
2012-05-21,25.67494010925293
2012-05-22,25.697511672973633
2012-05-23,25.595958709716797
2012-05-24,25.72571563720703
2012-05-25,25.776491165161133
2012-05-29,25.87803840637207
2012-05-30,25.866756439208984
2012-05-31,25.900604248046875
2012-06-01,25.923166275024414
2012-06-04,25.985240936279297
2012-06-05,26.019084930419922
2012-06-06,26.53247833251953
2012-06-07,26.684799194335938
2012-06-08,26.72992515563965
2012-06-11,26.70172119140625
2012-06-12,26.69043731689453
2012-06-13,26.76941680908203
2012-06-14,26.865320205688477
2012-06-15,27.079710006713867
2012-06-18,27.243316650390625
2012-06-19,26.91045570373535
2012-06-20,26.380146026611328
2012-06-21,26.210895538330078
2012-06-22,26.26166534423828
2012-06-25,26.092424392700195
2012-06-26,26.14319610595703
2012-06-27,26.28987693786621
2012-06-28,26.32373046875
2012-06-29,26.120630264282227
2012-07-02,26.35193634033203
2012-07-03,26.227825164794922
2012-07-05,26.205251693725586
2012-07-06,26.256027221679688
2012-07-09,26.41964340209961
2012-07-10,26.481693267822266
2012-07-11,26.62274169921875
2012-07-12,26.628379821777344
2012-07-13,26.85968017578125
2012-07-16,26.842750549316406
2012-07-17,26.91045570373535
2012-07-18,26.972522735595703
2012-07-19,26.91045570373535
2012-07-20,26.94995880126953
2012-07-23,26.8709659576416
2012-07-24,26.577590942382812
2012-07-25,26.741209030151367
2012-07-26,27.12483787536621
2012-07-27,27.316652297973633
2012-07-30,27.265880584716797
2012-07-31,27.164329528808594
2012-08-01,27.017641067504883
2012-08-02,26.84095001220703
2012-08-03,26.989151000976562
2012-08-06,27.011945724487305
2012-08-07,26.86944007873535
2012-08-08,26.749757766723633
2012-08-09,26.68136215209961
2012-08-10,26.744050979614258
2012-08-13,26.664255142211914
2012-08-14,26.561647415161133
2012-08-15,26.441951751708984
2012-08-16,26.259553909301758
2012-08-17,26.2652587890625
2012-08-20,26.202564239501953
2012-08-21,26.11705780029297
2012-08-22,26.27096176147461
2012-08-23,25.980260848999023
2012-08-24,26.151273727416992
2012-08-27,26.236753463745117
2012-08-28,26.08856201171875
2012-08-29,25.946048736572266
2012-08-30,25.866256713867188
2012-08-31,25.8377685546875
2012-09-04,25.917558670043945
2012-09-05,25.86055564880371
2012-09-06,26.259553909301758
2012-09-07,26.168352127075195
2012-09-10,26.042966842651367
2012-09-11,25.889062881469727
2012-09-12,25.832061767578125
2012-09-13,26.17405891418457
2012-09-14,25.678163528442383
2012-09-17,25.609777450561523
2012-09-18,25.626867294311523
2012-09-19,25.746566772460938
2012-09-20,25.786468505859375
2012-09-21,25.797866821289062
2012-09-24,26.11705780029297
2012-09-25,26.07147216796875
2012-09-26,26.2823543548584
2012-09-27,26.17405891418457
2012-09-28,26.27096176147461
2012-10-01,26.031557083129883
2012-10-02,25.974559783935547
2012-10-03,26.134159088134766
2012-10-04,26.202564239501953
2012-10-05,26.202564239501953
2012-10-08,26.259553909301758
2012-10-09,26.19115447998047
2012-10-10,26.19686508178711
2012-10-11,26.0600643157959
2012-10-12,25.99735450744629
2012-10-15,26.020160675048828
2012-10-16,26.156953811645508
2012-10-17,26.527446746826172
2012-10-18,26.675655364990234
2012-10-19,26.584447860717773
2012-10-22,26.53314781188965
2012-10-23,26.33365249633789
2012-10-24,26.242460250854492
2012-10-25,26.350753784179688
2012-10-26,26.407760620117188
2012-10-31,26.69845199584961
2012-11-01,26.50836753845215
2012-11-02,26.364362716674805
2012-11-05,25.701942443847656
2012-11-06,25.425451278686523
2012-11-07,24.653587341308594
2012-11-08,24.918556213378906
2012-11-09,24.78605842590332
2012-11-12,24.5268611907959
2012-11-13,24.739992141723633
2012-11-14,24.69965934753418
2012-11-15,24.50382423400879
2012-11-16,24.590225219726562
2012-11-19,24.63629913330078
2012-11-20,24.440465927124023
2012-11-21,24.354049682617188
2012-11-23,24.21005630493164
2012-11-26,24.555660247802734
2012-11-27,24.647825241088867
2012-11-28,24.630544662475586
2012-11-29,24.935836791992188
2012-11-30,25.085601806640625
2012-12-03,24.866714477539062
2012-12-04,24.71119499206543
2012-12-05,25.033761978149414
2012-12-06,25.189289093017578
2012-12-07,25.189289093017578
2012-12-10,25.160480499267578
2012-12-11,25.11440658569336
2012-12-12,24.987674713134766
2012-12-13,24.855195999145508
2012-12-14,24.739992141723633
2012-12-17,25.19504737854004
2012-12-18,25.275693893432617
2012-12-19,24.953107833862305
2012-12-20,25.062557220458984
2012-12-21,24.953107833862305
2012-12-24,24.8321533203125
2012-12-26,24.66510009765625
2012-12-27,24.58447265625
2012-12-28,24.382850646972656
2012-12-31,24.659353256225586
2013-01-02,25.218082427978516
2013-01-03,25.212329864501953
2013-01-04,25.43697738647461
2013-01-07,24.99343490600586
2013-01-08,24.92430877685547
2013-01-09,24.80335807800293
2013-01-10,24.895505905151367
2013-01-11,24.86094856262207
2013-01-14,24.797588348388672
2013-01-15,24.763025283813477
2013-01-16,24.716957092285156
2013-01-17,24.768796920776367
2013-01-18,25.05104637145996
2013-01-22,25.258403778076172
2013-01-23,25.269922256469727
2013-01-24,25.46576690673828
2013-01-25,25.604015350341797
2013-01-28,25.54641342163086
2013-01-29,25.701942443847656
2013-01-30,25.65009880065918
2013-01-31,25.76074981689453
2013-02-01,25.632627487182617
2013-02-04,25.516138076782227
2013-02-05,25.41131019592285
2013-02-06,25.527790069580078
2013-02-07,25.527790069580078
2013-02-08,25.5394344329834
2013-02-11,25.66175079345703
2013-02-12,25.719989776611328
2013-02-13,25.725814819335938
2013-02-14,25.574378967285156
2013-02-15,25.69087028503418
2013-02-19,25.906368255615234
2013-02-20,25.947134017944336
2013-02-21,25.877241134643555
2013-02-22,26.05780029296875
2013-02-25,25.941308975219727
2013-02-26,26.040321350097656
2013-02-27,26.249998092651367
2013-02-28,26.215049743652344
2013-03-01,26.11022186279297
2013-03-04,26.226703643798828
2013-03-05,26.418899536132812
2013-03-06,26.488798141479492
2013-03-07,26.436372756958008
2013-03-08,26.395599365234375
2013-03-11,26.389781951904297
2013-03-12,26.32571792602539
2013-03-13,26.378131866455078
2013-03-14,26.424715042114258
2013-03-15,26.512086868286133
2013-03-18,26.389781951904297
2013-03-19,26.482973098754883
2013-03-20,26.669355392456055
2013-03-21,26.45967674255371
2013-03-22,26.593629837036133
2013-03-25,26.576162338256836
2013-03-26,26.87318992614746
2013-03-27,27.00132942199707
2013-03-28,27.327482223510742
2013-04-01,27.22264862060547
2013-04-02,27.26925277709961
2013-04-03,27.193527221679688
2013-04-04,27.50804901123047
2013-04-05,27.484739303588867
2013-04-08,27.659461975097656
2013-04-09,27.55463409423828
2013-04-10,27.636171340942383
2013-04-11,27.735177993774414
2013-04-12,27.886625289916992
2013-04-15,27.583749771118164
2013-04-16,28.032224655151367
2013-04-17,27.933210372924805
2013-04-18,27.88079071044922
2013-04-19,28.25354766845703
2013-04-22,28.23024559020996
2013-04-23,28.3350887298584
2013-04-24,27.97399139404297
2013-04-25,28.00893211364746
2013-04-26,27.927383422851562
2013-04-29,28.03804588317871
2013-04-30,28.090463638305664
2013-05-01,27.863319396972656
2013-05-02,27.80270004272461
2013-05-03,27.820343017578125
2013-05-06,27.526020050048828
2013-05-07,27.826234817504883
2013-05-08,27.626089096069336
2013-05-09,27.208139419555664
2013-05-10,27.137495040893555
2013-05-13,26.98444175720215
2013-05-14,27.231678009033203
2013-05-15,27.467151641845703
2013-05-16,27.25522804260254
2013-05-17,27.43182373046875
2013-05-20,27.314098358154297
2013-05-21,27.337646484375
2013-05-22,26.93735122680664
2013-05-23,26.796064376831055
2013-05-24,26.607698440551758
2013-05-28,26.425209045410156
2013-05-29,26.05434226989746
2013-05-30,25.97783088684082
2013-05-31,25.842435836791992
2013-06-03,25.95427131652832
2013-06-04,25.871868133544922
2013-06-05,25.718820571899414
2013-06-06,26.1544246673584
2013-06-07,26.160310745239258
2013-06-10,26.13676643371582
2013-06-11,26.05434226989746
2013-06-12,25.854206085205078
2013-06-13,26.283937454223633
2013-06-14,26.18973731994629
2013-06-17,26.207408905029297
2013-06-18,26.342792510986328
2013-06-19,25.64817237854004
2013-06-20,25.00653076171875
2013-06-21,25.37150001525879
2013-06-24,25.277313232421875
2013-06-25,25.642295837402344
2013-06-26,25.918956756591797
2013-06-27,25.901304244995117
2013-06-28,25.97783088684082
2013-07-01,25.78945541381836
2013-07-02,25.671716690063477
2013-07-03,25.548099517822266
2013-07-05,25.395044326782227
2013-07-08,25.8129940032959
2013-07-09,25.97193717956543
2013-07-10,26.03668975830078
2013-07-11,26.466421127319336
2013-07-12,26.484079360961914
2013-07-15,26.813718795776367
2013-07-16,26.637130737304688
2013-07-17,26.64301109313965
2013-07-18,26.85493278503418
2013-07-19,26.819610595703125
2013-07-22,26.790178298950195
2013-07-23,26.85493278503418
2013-07-24,26.51350975036621
2013-07-25,26.572372436523438
2013-07-26,26.690113067626953
2013-07-29,26.725431442260742
2013-07-30,26.737194061279297
2013-07-31,26.39578628540039
2013-08-01,26.405893325805664
2013-08-02,26.399940490722656
2013-08-05,26.23918342590332
2013-08-06,26.06056785583496
2013-08-07,26.280864715576172
2013-08-08,26.22132110595703
2013-08-09,26.120100021362305
2013-08-12,25.935544967651367
2013-08-13,26.0665225982666
2013-08-14,25.96530532836914
2013-08-15,25.542573928833008
2013-08-16,25.23891830444336
2013-08-19,25.03647804260254
2013-08-20,25.155559539794922
2013-08-21,24.81024169921875
2013-08-22,24.965028762817383
2013-08-23,25.143648147583008
2013-08-26,24.947172164916992
2013-08-27,24.816190719604492
2013-08-28,24.79237174987793
2013-08-29,24.673297882080078
2013-08-30,24.780466079711914
2013-09-03,24.464902877807617
2013-09-04,24.34581756591797
2013-09-05,24.262470245361328
2013-09-06,24.48276710510254
2013-09-09,24.548246383666992
2013-09-10,24.65543556213379
2013-09-11,24.42322540283203
2013-09-12,24.268423080444336
2013-09-13,24.38749885559082
2013-09-16,24.375585556030273
