Date,TFSL
2010-11-03,4.563535213470459
2010-11-04,4.81149435043335
2010-11-05,4.737634181976318
2010-11-08,4.58463716506958
2010-11-09,4.521328449249268
2010-11-10,4.711256504058838
2010-11-11,4.521328449249268
2010-11-12,4.384159564971924
2010-11-15,4.341952323913574
2010-11-16,4.257540225982666
2010-11-17,4.231161117553711
2010-11-18,4.283918380737305
2010-11-19,4.231161117553711
2010-11-22,4.2786431312561035
2010-11-23,4.225884914398193
2010-11-24,4.262814998626709
2010-11-26,4.241713047027588
2010-11-29,4.257540225982666
2010-11-30,4.315574645996094
2010-12-01,4.252263069152832
2010-12-02,4.3999857902526855
2010-12-03,4.431639671325684
2010-12-06,4.3999857902526855
2010-12-07,4.415812969207764
2010-12-08,4.373608589172363
2010-12-09,4.352505207061768
2010-12-10,4.273368835449219
2010-12-13,4.273368835449219
2010-12-14,4.32084846496582
2010-12-15,4.299746036529541
2010-12-16,4.331401348114014
2010-12-17,4.299746036529541
2010-12-20,4.4421916007995605
2010-12-21,4.484397888183594
2010-12-22,4.58463716506958
2010-12-23,4.5371551513671875
2010-12-27,4.558259010314941
2010-12-28,4.605740547180176
2010-12-29,4.589914321899414
2010-12-30,4.7165303230285645
2010-12-31,4.758738994598389
2011-01-03,4.837874412536621
2011-01-04,4.832597255706787
2011-01-05,4.927562236785889
2011-01-06,4.91701078414917
2011-01-07,4.938112258911133
2011-01-10,4.853701114654541
2011-01-11,4.943389415740967
2011-01-12,5.080560207366943
2011-01-13,5.075283050537109
2011-01-14,5.25993537902832
2011-01-18,5.228281497955322
2011-01-19,5.133316993713379
2011-01-20,5.075283050537109
2011-01-21,5.106937408447266
2011-01-24,5.096386432647705
2011-01-25,5.1544189453125
2011-01-26,5.064730644226074
2011-01-27,5.143868446350098
2011-01-28,5.096386432647705
2011-01-31,5.143868446350098
2011-02-01,5.191348552703857
2011-02-02,5.196625709533691
2011-02-03,5.201900482177734
2011-02-04,5.212452411651611
2011-02-07,5.249383449554443
2011-02-08,5.302141189575195
2011-02-09,5.317968368530273
2011-02-10,5.286314964294434
2011-02-11,5.370726585388184
2011-02-14,5.639789581298828
2011-02-15,5.587031364440918
2011-02-16,5.703100204467773
2011-02-17,5.692547798156738
2011-02-18,5.645066261291504
2011-02-22,5.44458532333374
2011-02-23,5.412932395935059
2011-02-24,5.333795547485352
2011-02-25,5.523723125457764
2011-02-28,5.4762396812438965
2011-03-01,5.5553765296936035
2011-03-02,5.692547798156738
2011-03-03,5.687270164489746
2011-03-04,5.676721572875977
2011-03-07,5.650341033935547
2011-03-08,5.692547798156738
2011-03-09,5.718926429748535
2011-03-10,5.581757545471191
2011-03-11,5.618686199188232
2011-03-14,5.576481342315674
2011-03-15,5.523723125457764
2011-03-16,5.486793041229248
2011-03-17,5.534274578094482
2011-03-18,5.613410472869873
2011-03-21,5.634515285491943
2011-03-22,5.602859973907471
2011-03-23,5.565928936004639
2011-03-24,5.608133792877197
2011-03-25,5.576481342315674
2011-03-28,5.602859973907471
2011-03-29,5.602859973907471
2011-03-30,5.645066261291504
2011-03-31,5.602859973907471
2011-04-01,5.587031364440918
2011-04-04,5.565928936004639
2011-04-05,5.565928936004639
2011-04-06,5.697822093963623
2011-04-07,5.623962879180908
2011-04-08,5.592309951782227
2011-04-11,5.602859973907471
2011-04-12,5.565928936004639
2011-04-13,5.565928936004639
2011-04-14,5.602859973907471
2011-04-15,5.666167736053467
2011-04-18,5.587031364440918
2011-04-19,5.539549827575684
2011-04-20,5.623962879180908
2011-04-21,5.671443462371826
2011-04-25,5.671443462371826
2011-04-26,5.676721572875977
2011-04-27,5.718926429748535
2011-04-28,5.718926429748535
2011-04-29,5.740029335021973
2011-05-02,5.750581741333008
2011-05-03,5.697822093963623
2011-05-04,5.534274578094482
2011-05-05,5.460413932800293
2011-05-06,5.486793041229248
2011-05-09,5.492068290710449
2011-05-10,5.571205139160156
2011-05-11,5.539549827575684
2011-05-12,5.587031364440918
2011-05-13,5.534274578094482
2011-05-16,5.486793041229248
2011-05-17,5.523723125457764
2011-05-18,5.513171195983887
2011-05-19,5.434036731719971
2011-05-20,5.317968368530273
2011-05-23,5.312691688537598
2011-05-24,5.244106769561768
2011-05-25,5.249383449554443
2011-05-26,5.29158878326416
2011-05-27,5.328519821166992
2011-05-31,5.407654762268066
2011-06-01,5.25993537902832
2011-06-02,5.2704877853393555
2011-06-03,5.238832473754883
2011-06-06,5.170246601104736
2011-06-07,5.122765064239502
2011-06-08,5.112212657928467
2011-06-09,5.0858354568481445
2011-06-10,4.948665618896484
2011-06-13,5.001420497894287
2011-06-14,5.022526741027832
2011-06-15,5.0119757652282715
2011-06-16,5.080560207366943
2011-06-17,5.112212657928467
2011-06-20,5.133316993713379
2011-06-21,5.159696578979492
2011-06-22,5.0858354568481445
2011-06-23,4.985596179962158
2011-06-24,4.975043773651123
2011-06-27,4.91701078414917
2011-06-28,4.927562236785889
2011-06-29,5.006699562072754
2011-06-30,5.106937408447266
2011-07-01,5.217729091644287
2011-07-05,5.149145126342773
2011-07-06,5.223004341125488
2011-07-07,5.29158878326416
2011-07-08,5.281038284301758
2011-07-11,5.180798053741455
2011-07-12,5.159696578979492
2011-07-13,5.312691688537598
2011-07-14,5.207178115844727
2011-07-15,5.201900482177734
2011-07-18,5.106937408447266
2011-07-19,5.201900482177734
2011-07-20,5.228281497955322
2011-07-21,5.201900482177734
2011-07-22,5.191348552703857
2011-07-25,5.112212657928467
2011-07-26,5.080560207366943
2011-07-27,5.043628215789795
2011-07-28,5.0383524894714355
2011-07-29,4.980320930480957
2011-08-01,4.911734580993652
2011-08-02,4.864253044128418
2011-08-03,4.901181221008301
2011-08-04,4.948665618896484
2011-08-05,4.827322006225586
2011-08-08,4.473846435546875
2011-08-09,4.764012813568115
2011-08-10,4.526603698730469
2011-08-11,4.674324989318848
2011-08-12,4.558259010314941
2011-08-15,4.7059783935546875
2011-08-16,4.663773536682129
2011-08-17,4.663773536682129
2011-08-18,4.389433860778809
2011-08-19,4.378881931304932
2011-08-22,4.3999857902526855
2011-08-23,4.5371551513671875
2011-08-24,4.62684440612793
2011-08-25,4.516052722930908
2011-08-26,4.5371551513671875
2011-08-29,4.727083206176758
2011-08-30,4.6901535987854
2011-08-31,4.674324989318848
2011-09-01,4.516052722930908
2011-09-02,4.4052629470825195
2011-09-06,4.384159564971924
2011-09-07,4.589914321899414
2011-09-08,4.494950771331787
2011-09-09,4.357779502868652
2011-09-12,4.436915874481201
2011-09-13,4.494950771331787
2011-09-14,4.494950771331787
2011-09-15,4.479123115539551
2011-09-16,4.552982330322266
2011-09-19,4.415812969207764
2011-09-20,4.341952323913574
2011-09-21,4.178402423858643
2011-09-22,4.109818458557129
2011-09-23,4.246988296508789
2011-09-26,4.331401348114014
2011-09-27,4.289194583892822
2011-09-28,4.252263069152832
2011-09-29,4.373608589172363
2011-09-30,4.289194583892822
2011-10-03,4.246988296508789
2011-10-04,4.4632954597473145
2011-10-05,4.505501747131348
2011-10-06,4.6321187019348145
2011-10-07,4.458018779754639
2011-10-10,4.637394428253174
2011-10-11,4.711256504058838
2011-10-12,4.727083206176758
2011-10-13,4.663773536682129
2011-10-14,4.674324989318848
2011-10-17,4.484397888183594
2011-10-18,4.753462791442871
2011-10-19,4.642670154571533
2011-10-20,4.611015796661377
2011-10-21,4.721808433532715
2011-10-24,4.753462791442871
2011-10-25,4.621567726135254
2011-10-26,4.669050216674805
2011-10-27,4.837874412536621
2011-10-28,4.869528770446777
2011-10-31,4.858977794647217
2011-11-01,4.611015796661377
2011-11-02,4.737634181976318
2011-11-03,4.858977794647217
2011-11-04,4.7851152420043945
2011-11-07,4.869528770446777
2011-11-08,4.885356903076172
2011-11-09,4.727083206176758
2011-11-10,4.800944805145264
2011-11-11,4.932837963104248
2011-11-14,4.7851152420043945
2011-11-15,4.800944805145264
2011-11-16,4.764012813568115
2011-11-17,4.774564266204834
2011-11-18,4.764012813568115
2011-11-21,4.684876441955566
2011-11-22,4.711256504058838
2011-11-23,4.62684440612793
2011-11-25,4.674324989318848
2011-11-28,4.753462791442871
2011-11-29,4.727083206176758
2011-11-30,4.885356903076172
2011-12-01,4.948665618896484
2011-12-02,4.996148586273193
2011-12-05,4.9539408683776855
2011-12-06,4.959216594696045
2011-12-07,4.874805927276611
2011-12-08,4.727083206176758
2011-12-09,4.822048187255859
2011-12-12,4.774564266204834
2011-12-13,4.748185157775879
2011-12-14,4.647946357727051
2011-12-15,4.62684440612793
2011-12-16,4.563535213470459
2011-12-19,4.542429447174072
2011-12-20,4.653222560882568
2011-12-21,4.6901535987854
2011-12-22,4.7165303230285645
2011-12-23,4.721808433532715
2011-12-27,4.748185157775879
2011-12-28,4.6901535987854
2011-12-29,4.748185157775879
2011-12-30,4.727083206176758
2012-01-03,4.758738994598389
2012-01-04,4.822048187255859
2012-01-05,4.901181221008301
2012-01-06,4.895907402038574
2012-01-09,4.927562236785889
2012-01-10,4.943389415740967
2012-01-11,4.990870952606201
2012-01-12,4.975043773651123
2012-01-13,4.975043773651123
2012-01-17,4.927562236785889
2012-01-18,4.932837963104248
2012-01-19,4.874805927276611
2012-01-20,4.906458854675293
2012-01-23,4.880081653594971
2012-01-24,4.890631198883057
2012-01-25,4.880081653594971
2012-01-26,4.806219577789307
2012-01-27,4.827322006225586
2012-01-30,4.769289493560791
2012-01-31,4.753462791442871
2012-02-01,4.874805927276611
2012-02-02,4.911734580993652
2012-02-03,4.990870952606201
2012-02-06,4.975043773651123
2012-02-07,4.9539408683776855
2012-02-08,4.948665618896484
2012-02-09,4.938112258911133
2012-02-10,4.895907402038574
2012-02-13,4.885356903076172
2012-02-14,4.911734580993652
2012-02-15,4.874805927276611
2012-02-16,4.91701078414917
2012-02-17,4.959216594696045
2012-02-21,4.980320930480957
2012-02-22,4.858977794647217
2012-02-23,4.932837963104248
2012-02-24,4.885356903076172
2012-02-27,4.927562236785889
2012-02-28,4.895907402038574
2012-02-29,4.932837963104248
2012-03-01,4.911734580993652
2012-03-02,4.911734580993652
2012-03-05,4.911734580993652
2012-03-06,4.822048187255859
2012-03-07,4.906458854675293
2012-03-08,4.895907402038574
2012-03-09,4.943389415740967
2012-03-12,4.9222869873046875
2012-03-13,5.070007801055908
2012-03-14,5.0383524894714355
2012-03-15,5.080560207366943
2012-03-16,5.106937408447266
2012-03-19,5.117490291595459
2012-03-20,5.1280412673950195
2012-03-21,5.096386432647705
2012-03-22,5.0383524894714355
2012-03-23,5.0383524894714355
2012-03-26,5.070007801055908
2012-03-27,5.027801513671875
2012-03-28,5.054179668426514
2012-03-29,5.001420497894287
2012-03-30,5.0119757652282715
2012-04-02,5.027801513671875
2012-04-03,5.112212657928467
2012-04-04,5.0594563484191895
2012-04-05,5.064730644226074
2012-04-09,4.980320930480957
2012-04-10,4.9222869873046875
2012-04-11,5.027801513671875
2012-04-12,5.080560207366943
2012-04-13,4.959216594696045
2012-04-16,5.054179668426514
2012-04-17,5.1016621589660645
2012-04-18,5.027801513671875
2012-04-19,5.022526741027832
2012-04-20,5.0489044189453125
2012-04-23,5.006699562072754
2012-04-24,5.091109752655029
2012-04-25,5.133316993713379
2012-04-26,5.1544189453125
2012-04-27,5.25993537902832
2012-04-30,5.1860737800598145
2012-05-01,5.112212657928467
2012-05-02,5.117490291595459
2012-05-03,5.054179668426514
2012-05-04,5.017251014709473
2012-05-07,5.064730644226074
2012-05-08,5.080560207366943
2012-05-09,5.070007801055908
2012-05-10,5.117490291595459
2012-05-11,5.112212657928467
2012-05-14,5.106937408447266
2012-05-15,5.064730644226074
2012-05-16,5.0489044189453125
2012-05-17,5.043628215789795
2012-05-18,4.990870952606201
2012-05-21,5.054179668426514
2012-05-22,5.054179668426514
2012-05-23,5.043628215789795
2012-05-24,5.064730644226074
2012-05-25,5.075283050537109
2012-05-29,5.091109752655029
2012-05-30,4.9539408683776855
2012-05-31,4.943389415740967
2012-06-01,4.84842586517334
2012-06-04,4.890631198883057
2012-06-05,4.901181221008301
2012-06-06,4.996148586273193
2012-06-07,4.9697675704956055
2012-06-08,5.006699562072754
2012-06-11,4.911734580993652
2012-06-12,4.943389415740967
2012-06-13,4.890631198883057
2012-06-14,4.980320930480957
2012-06-15,4.9539408683776855
2012-06-18,4.948665618896484
2012-06-19,4.985596179962158
2012-06-20,4.996148586273193
2012-06-21,4.943389415740967
2012-06-22,5.001420497894287
2012-06-25,4.895907402038574
2012-06-26,4.927562236785889
2012-06-27,4.959216594696045
2012-06-28,4.948665618896484
2012-06-29,5.0383524894714355
2012-07-02,5.070007801055908
2012-07-03,5.054179668426514
2012-07-05,5.027801513671875
2012-07-06,4.996148586273193
2012-07-09,4.975043773651123
2012-07-10,4.9539408683776855
2012-07-11,5.001420497894287
2012-07-12,4.959216594696045
2012-07-13,5.027801513671875
2012-07-16,4.975043773651123
2012-07-17,4.985596179962158
2012-07-18,4.959216594696045
2012-07-19,5.0119757652282715
2012-07-20,4.996148586273193
2012-07-23,4.943389415740967
2012-07-24,4.943389415740967
2012-07-25,5.022526741027832
2012-07-26,5.017251014709473
2012-07-27,5.143868446350098
2012-07-30,5.091109752655029
2012-07-31,4.9644927978515625
2012-08-01,4.864253044128418
2012-08-02,4.800944805145264
2012-08-03,4.869528770446777
2012-08-06,4.800944805145264
2012-08-07,4.800944805145264
2012-08-08,4.769289493560791
2012-08-09,4.764012813568115
2012-08-10,4.727083206176758
2012-08-13,4.7059783935546875
2012-08-14,4.653222560882568
2012-08-15,4.674324989318848
2012-08-16,4.669050216674805
2012-08-17,4.6321187019348145
2012-08-20,4.574087619781494
2012-08-21,4.600464344024658
2012-08-22,4.558259010314941
2012-08-23,4.500226020812988
2012-08-24,4.558259010314941
2012-08-27,4.552982330322266
2012-08-28,4.611015796661377
2012-08-29,4.647946357727051
2012-08-30,4.642670154571533
2012-08-31,4.663773536682129
2012-09-04,4.647946357727051
2012-09-05,4.6321187019348145
2012-09-06,4.663773536682129
2012-09-07,4.711256504058838
2012-09-10,4.7165303230285645
2012-09-11,4.727083206176758
2012-09-12,4.769289493560791
2012-09-13,4.779840469360352
2012-09-14,4.837874412536621
2012-09-17,4.779840469360352
2012-09-18,4.779840469360352
2012-09-19,4.827322006225586
2012-09-20,4.7851152420043945
2012-09-21,4.800944805145264
2012-09-24,4.827322006225586
2012-09-25,4.774564266204834
2012-09-26,4.779840469360352
2012-09-27,4.774564266204834
2012-09-28,4.7851152420043945
2012-10-01,4.758738994598389
2012-10-02,4.800944805145264
2012-10-03,4.822048187255859
2012-10-04,4.843149185180664
2012-10-05,4.827322006225586
2012-10-08,4.816771507263184
2012-10-09,4.779840469360352
2012-10-10,4.764012813568115
2012-10-11,4.79039192199707
2012-10-12,4.774564266204834
2012-10-15,4.822048187255859
2012-10-16,4.806219577789307
2012-10-17,4.732359886169434
2012-10-18,4.748185157775879
2012-10-19,4.721808433532715
2012-10-22,4.7851152420043945
2012-10-23,4.7165303230285645
2012-10-24,4.695426940917969
2012-10-25,4.721808433532715
2012-10-26,4.721808433532715
2012-10-31,4.721808433532715
2012-11-01,4.674324989318848
2012-11-02,4.611015796661377
2012-11-05,4.563535213470459
2012-11-06,4.6321187019348145
2012-11-07,4.542429447174072
2012-11-08,4.473846435546875
2012-11-09,4.415812969207764
2012-11-12,4.452742576599121
2012-11-13,4.436915874481201
2012-11-14,4.326125144958496
2012-11-15,4.373608589172363
2012-11-16,4.352505207061768
2012-11-19,4.36305570602417
2012-11-20,4.3999857902526855
2012-11-21,4.315574645996094
2012-11-23,4.415812969207764
2012-11-26,4.357779502868652
2012-11-27,4.352505207061768
2012-11-28,4.331401348114014
2012-11-29,4.326125144958496
2012-11-30,4.336676120758057
2012-12-03,4.357779502868652
2012-12-04,4.4052629470825195
2012-12-05,4.436915874481201
2012-12-06,4.452742576599121
2012-12-07,4.452742576599121
2012-12-10,4.44746732711792
2012-12-11,4.489674091339111
2012-12-12,4.4632954597473145
2012-12-13,4.46857213973999
2012-12-14,4.531879425048828
2012-12-17,4.568810939788818
2012-12-18,4.600464344024658
2012-12-19,4.595189094543457
2012-12-20,4.7165303230285645
2012-12-21,4.748185157775879
2012-12-24,4.858977794647217
2012-12-26,4.880081653594971
2012-12-27,4.932837963104248
2012-12-28,4.975043773651123
2012-12-31,5.075283050537109
2013-01-02,5.180798053741455
2013-01-03,5.2704877853393555
2013-01-04,5.296865463256836
2013-01-07,5.244106769561768
2013-01-08,5.265210151672363
2013-01-09,5.265210151672363
2013-01-10,5.323244571685791
2013-01-11,5.29158878326416
2013-01-14,5.412932395935059
2013-01-15,5.381277561187744
2013-01-16,5.339073181152344
2013-01-17,5.281038284301758
2013-01-18,5.27576208114624
2013-01-22,5.29158878326416
2013-01-23,5.344346046447754
2013-01-24,5.317968368530273
2013-01-25,5.254657745361328
2013-01-28,5.228281497955322
2013-01-29,5.249383449554443
2013-01-30,5.233556270599365
2013-01-31,5.397104740142822
2013-02-01,5.439310073852539
2013-02-04,5.481517314910889
2013-02-05,5.544824123382568
2013-02-06,5.507896423339844
2013-02-07,5.539549827575684
2013-02-08,5.539549827575684
2013-02-11,5.539549827575684
2013-02-12,5.592309951782227
2013-02-13,5.592309951782227
2013-02-14,5.623962879180908
2013-02-15,5.634515285491943
2013-02-19,5.639789581298828
2013-02-20,5.5975823402404785
2013-02-21,5.5553765296936035
2013-02-22,5.587031364440918
2013-02-25,5.502620220184326
2013-02-26,5.507896423339844
2013-02-27,5.5553765296936035
2013-02-28,5.544824123382568
2013-03-01,5.571205139160156
2013-03-04,5.560652256011963
2013-03-05,5.523723125457764
2013-03-06,5.650341033935547
2013-03-07,5.592309951782227
2013-03-08,5.639789581298828
2013-03-11,5.666167736053467
2013-03-12,5.676721572875977
2013-03-13,5.660892009735107
2013-03-14,5.750581741333008
2013-03-15,5.692547798156738
2013-03-18,5.703100204467773
2013-03-19,5.697822093963623
2013-03-20,5.687270164489746
2013-03-21,5.697822093963623
2013-03-22,5.666167736053467
2013-03-25,5.713650226593018
2013-03-26,5.718926429748535
2013-03-27,5.697822093963623
2013-03-28,5.718926429748535
2013-04-01,5.639789581298828
2013-04-02,5.676721572875977
2013-04-03,5.592309951782227
2013-04-04,5.602859973907471
2013-04-05,5.560652256011963
2013-04-08,5.571205139160156
2013-04-09,5.534274578094482
2013-04-10,5.565928936004639
2013-04-11,5.629237651824951
2013-04-12,5.528998851776123
2013-04-15,5.439310073852539
2013-04-16,5.434036731719971
2013-04-17,5.381277561187744
2013-04-18,5.402379989624023
2013-04-19,5.502620220184326
2013-04-22,5.497344970703125
2013-04-23,5.523723125457764
2013-04-24,5.534274578094482
2013-04-25,5.534274578094482
2013-04-26,5.5975823402404785
2013-04-29,5.697822093963623
2013-04-30,5.734752655029297
2013-05-01,5.7083740234375
2013-05-02,5.755855560302734
2013-05-03,5.761131763458252
2013-05-06,5.766408443450928
2013-05-07,5.834991455078125
2013-05-08,5.813889980316162
2013-05-09,5.755855560302734
2013-05-10,5.771684646606445
2013-05-13,5.713650226593018
2013-05-14,5.750581741333008
2013-05-15,5.829716205596924
2013-05-16,5.824441909790039
2013-05-17,5.882474899291992
2013-05-20,5.945785045623779
2013-05-21,5.945785045623779
2013-05-22,5.898301601409912
2013-05-23,5.903578758239746
2013-05-24,5.903578758239746
2013-05-28,5.866647243499756
2013-05-29,5.697822093963623
2013-05-30,5.829716205596924
2013-05-31,5.792785167694092
2013-06-03,5.7769598960876465
2013-06-04,5.782235622406006
2013-06-05,5.745306015014648
2013-06-06,5.813889980316162
2013-06-07,5.813889980316162
2013-06-10,5.829716205596924
2013-06-11,5.813889980316162
2013-06-12,5.845543384552002
2013-06-13,5.829716205596924
2013-06-14,5.845543384552002
2013-06-17,5.877199172973633
2013-06-18,5.856094837188721
2013-06-19,5.803338527679443
2013-06-20,5.734752655029297
2013-06-21,5.713650226593018
2013-06-24,5.639789581298828
2013-06-25,5.766408443450928
2013-06-26,5.893026828765869
2013-06-27,5.877199172973633
2013-06-28,5.908853530883789
2013-07-01,5.935234069824219
2013-07-02,5.935234069824219
2013-07-03,5.935234069824219
2013-07-05,6.024920463562012
2013-07-08,6.1251606941223145
2013-07-09,6.204296112060547
2013-07-10,6.17791748046875
2013-07-11,6.17791748046875
2013-07-12,6.220122814178467
2013-07-15,6.2623291015625
2013-07-16,6.188466548919678
2013-07-17,6.304535865783691
2013-07-18,6.2939839363098145
2013-07-19,6.28343391418457
2013-07-22,6.325639247894287
2013-07-23,6.299259662628174
2013-07-24,6.230674743652344
2013-07-25,6.193744659423828
2013-07-26,6.257054328918457
2013-07-29,6.235950469970703
2013-07-30,6.17791748046875
2013-07-31,6.156815528869629
2013-08-01,6.330916404724121
2013-08-02,6.4891886711120605
2013-08-05,6.499736309051514
2013-08-06,6.388946533203125
2013-08-07,6.2517781257629395
2013-08-08,6.241227626800537
2013-08-09,6.204296112060547
2013-08-12,6.13043737411499
2013-08-13,6.156815528869629
2013-08-14,6.040747165679932
2013-08-15,5.840270519256592
2013-08-16,5.845543384552002
2013-08-19,5.898301601409912
2013-08-20,5.935234069824219
2013-08-21,5.91412878036499
2013-08-22,5.998542308807373
2013-08-23,5.972163677215576
2013-08-26,5.898301601409912
2013-08-27,5.750581741333008
2013-08-28,5.813889980316162
2013-08-29,5.7980637550354
2013-08-30,5.740029335021973
2013-09-03,5.803338527679443
2013-09-04,5.898301601409912
2013-09-05,5.882474899291992
