Date,FFIN
2010-08-17,5.679955005645752
2010-08-18,5.679955005645752
2010-08-19,5.515568256378174
2010-08-20,5.482444763183594
2010-08-23,5.426013469696045
2010-08-24,5.48490047454834
2010-08-25,5.520474433898926
2010-08-26,5.481218338012695
2010-08-27,5.624748706817627
2010-08-30,5.432146072387695
2010-08-31,5.479991436004639
2010-09-01,5.651739597320557
2010-09-02,5.652966022491455
2010-09-03,5.759695529937744
2010-09-07,5.6284308433532715
2010-09-08,5.648056983947754
2010-09-09,5.61616325378418
2010-09-10,5.639471530914307
2010-09-13,5.758118629455566
2010-09-14,5.691379070281982
2010-09-15,5.7000322341918945
2010-09-16,5.638237953186035
2010-09-17,5.648124694824219
2010-09-20,5.8656439781188965
2010-09-21,5.713627338409424
2010-09-22,5.638237953186035
2010-09-23,5.571495532989502
2010-09-24,5.740818977355957
2010-09-27,5.690143585205078
2010-09-28,5.7346367835998535
2010-09-29,5.7544121742248535
2010-09-30,5.807556629180908
2010-10-01,5.814972400665283
2010-10-04,5.716097354888916
2010-10-05,5.889126777648926
2010-10-06,5.8829474449157715
2010-10-07,5.84710693359375
2010-10-08,5.931148529052734
2010-10-11,5.874296188354492
2010-10-12,5.806321620941162
2010-10-13,5.917550563812256
2010-10-14,5.881710529327393
2010-10-15,5.827331066131592
2010-10-18,5.960808753967285
2010-10-19,5.87553071975708
2010-10-20,5.913844108581543
2010-10-21,5.917550563812256
2010-10-22,5.912610054016113
2010-10-25,5.869351387023926
2010-10-26,5.876768589019775
2010-10-27,5.837218761444092
2010-10-28,5.84710693359375
2010-10-29,5.8409271240234375
2010-11-01,5.7445244789123535
2010-11-02,5.922496795654297
2010-11-03,5.963282585144043
2010-11-04,6.168442726135254
2010-11-05,6.11159086227417
2010-11-08,6.112826824188232
2010-11-09,6.067098617553711
2010-11-10,6.179566383361816
2010-11-11,6.153613090515137
2010-11-12,6.046087741851807
2010-11-15,6.135074615478516
2010-11-16,5.99788761138916
2010-11-17,5.916316509246826
2010-11-18,6.037436008453369
2010-11-19,6.051032066345215
2010-11-22,5.978113174438477
2010-11-23,5.952157497406006
2010-11-24,6.067098617553711
2010-11-26,5.970697402954102
2010-11-29,6.030019760131836
2010-11-30,5.978113174438477
2010-12-01,6.154849052429199
2010-12-02,6.179566383361816
2010-12-03,6.179566383361816
2010-12-06,6.11653470993042
2010-12-07,6.1523756980896
2010-12-08,6.16473388671875
2010-12-09,6.162265777587891
2010-12-10,6.1993408203125
2010-12-13,6.2267165184021
2010-12-14,6.281467914581299
2010-12-15,6.2690253257751465
2010-12-16,6.3461737632751465
2010-12-17,6.385992050170898
2010-12-20,6.383504867553711
2010-12-21,6.440744876861572
2010-12-22,6.460652828216553
2010-12-23,6.445723056793213
2010-12-27,6.5328264236450195
2010-12-28,6.552737712860107
2010-12-29,6.50669527053833
2010-12-30,6.475585460662842
2010-12-31,6.377282619476318
2011-01-03,6.5788679122924805
2011-01-04,6.453186988830566
2011-01-05,6.474342346191406
2011-01-06,6.445723056793213
2011-01-07,6.303865909576416
2011-01-10,6.305110454559326
2011-01-11,6.348663806915283
2011-01-12,6.395946502685547
2011-01-13,6.41834831237793
2011-01-14,6.561444282531738
2011-01-18,6.587576866149902
2011-01-19,6.428300380706787
2011-01-20,6.379772663116455
2011-01-21,6.332486152648926
2011-01-24,6.334972858428955
2011-01-25,6.307600498199463
2011-01-26,6.291423320770264
2011-01-27,6.274001121520996
2011-01-28,6.082372665405273
2011-01-31,6.1371235847473145
2011-02-01,6.241649150848389
2011-02-02,6.216763019561768
2011-02-03,6.2254719734191895
2011-02-04,6.176944255828857
2011-02-07,6.218006610870361
2011-02-08,6.241649150848389
2011-02-09,6.211783409118652
2011-02-10,6.218006610870361
2011-02-11,6.2677788734436035
2011-02-14,6.214273929595947
2011-02-15,6.139613151550293
2011-02-16,6.184408664703369
2011-02-17,6.165743827819824
2011-02-18,6.252847194671631
2011-02-22,6.12841272354126
2011-02-23,6.051262855529785
2011-02-24,6.079885482788086
2011-02-25,6.218006610870361
2011-02-28,6.246626377105713
2011-03-01,6.22796106338501
2011-03-02,6.2254719734191895
2011-03-03,6.336218357086182
2011-03-04,6.293910980224609
2011-03-07,6.191874027252197
2011-03-08,6.361106872558594
2011-03-09,6.347418308258057
2011-03-10,6.264047622680664
2011-03-11,6.205166816711426
2011-03-14,6.200154781341553
2011-03-15,6.181360244750977
2011-03-16,6.084895133972168
2011-03-17,6.076127052307129
2011-03-18,6.217692852020264
2011-03-21,6.287850379943848
2011-03-22,6.277828216552734
2011-03-23,6.236485004425049
2011-03-24,6.225210666656494
2011-03-25,6.249014854431152
2011-03-28,6.25653076171875
2011-03-29,6.3617658615112305
2011-03-30,6.383063793182373
2011-03-31,6.435682773590088
2011-04-01,6.450716018676758
2011-04-04,6.528390884399414
2011-04-05,6.57098388671875
2011-04-06,6.643648624420166
2011-04-07,6.539666175842285
2011-04-08,6.435682773590088
2011-04-11,6.469507694244385
2011-04-12,6.38932991027832
2011-04-13,6.376800537109375
2011-04-14,6.429417610168457
2011-04-15,6.4895548820495605
2011-04-18,6.4031081199646
2011-04-19,6.339214324951172
2011-04-20,6.469507694244385
2011-04-21,6.468255043029785
2011-04-25,6.485793590545654
2011-04-26,6.782711029052734
2011-04-27,6.867905139923096
2011-04-28,6.948081016540527
2011-04-29,6.943068504333496
2011-05-02,6.915509223937988
2011-05-03,6.855372905731201
2011-05-04,6.766424179077148
2011-05-05,6.67496919631958
2011-05-06,6.639889717102051
2011-05-09,6.756402492523193
2011-05-10,6.911748886108398
2011-05-11,6.815282821655273
2011-05-12,6.827811241149902
2011-05-13,6.732598781585693
2011-05-16,6.703782558441162
2011-05-17,6.763916969299316
2011-05-18,6.770181655883789
2011-05-19,6.812780857086182
2011-05-20,6.684990406036377
2011-05-23,6.474519729614258
2011-05-24,6.477025032043457
2011-05-25,6.45447301864624
2011-05-26,6.490804672241211
2011-05-27,6.514608383178711
2011-05-31,6.622351169586182
2011-06-01,6.384318828582764
2011-06-02,6.331072807312012
2011-06-03,6.254024982452393
2011-06-06,6.287850379943848
2011-06-07,6.255903720855713
2011-06-08,6.242750644683838
2011-06-09,6.2521443367004395
2011-06-10,6.0905327796936035
2011-06-13,6.156630992889404
2011-06-14,6.173628330230713
2011-06-15,6.1264142990112305
2011-06-16,6.2718329429626465
2011-06-17,6.375700950622559
2011-06-20,6.375700950622559
2011-06-21,6.43235969543457
2011-06-22,6.354928016662598
2011-06-23,6.315268516540527
2011-06-24,6.309604167938232
2011-06-27,6.421027183532715
2011-06-28,6.379479885101318
2011-06-29,6.5022358894348145
2011-06-30,6.506012439727783
2011-07-01,6.540006160736084
2011-07-05,6.5003461837768555
2011-07-06,6.5607781410217285
2011-07-07,6.568332195281982
2011-07-08,6.470129013061523
2011-07-11,6.387035369873047
2011-07-12,6.405917644500732
2011-07-13,6.434247970581055
2011-07-14,6.277500152587891
2011-07-15,6.235952377319336
2011-07-18,6.139634132385254
2011-07-19,6.266166687011719
2011-07-20,6.232175827026367
2011-07-21,6.3813676834106445
2011-07-22,6.2718329429626465
2011-07-25,6.196289539337158
2011-07-26,6.094308853149414
2011-07-27,6.031988620758057
2011-07-28,6.001771450042725
2011-07-29,6.086757183074951
2011-08-01,6.03765344619751
2011-08-02,5.909234523773193
2011-08-03,6.018769264221191
2011-08-04,5.74115514755249
2011-08-05,5.748709201812744
2011-08-08,5.259577751159668
2011-08-09,5.903567314147949
2011-08-10,5.354004383087158
2011-08-11,5.597625255584717
2011-08-12,5.486201286315918
2011-08-15,5.777036190032959
2011-08-16,5.584405899047852
2011-08-17,5.607067108154297
2011-08-18,5.316233158111572
2011-08-19,5.204807758331299
2011-08-22,5.165149688720703
2011-08-23,5.399328231811523
2011-08-24,5.416324138641357
2011-08-25,5.3011250495910645
2011-08-26,5.361557960510254
2011-08-29,5.625953674316406
2011-08-30,5.573075294494629
2011-08-31,5.591958999633789
2011-09-01,5.378552436828613
2011-09-02,5.167037010192871
2011-09-06,5.161372661590576
2011-09-07,5.421990394592285
2011-09-08,5.227471351623535
2011-09-09,5.053726673126221
2011-09-12,5.159484386444092
2011-09-13,5.275705814361572
2011-09-14,5.449084758758545
2011-09-15,5.491001129150391
2011-09-16,5.3785905838012695
2011-09-19,5.167104721069336
2011-09-20,5.069936275482178
2011-09-21,4.801294326782227
2011-09-22,4.869883060455322
2011-09-23,4.999442100524902
2011-09-26,5.11185359954834
2011-09-27,5.214738368988037
2011-09-28,4.946093559265137
2011-09-29,5.127095699310303
2011-09-30,4.984199047088623
2011-10-03,4.795577049255371
2011-10-04,5.294759750366211
2011-10-05,5.323338031768799
2011-10-06,5.391927242279053
2011-10-07,5.0775580406188965
2011-10-10,5.403359413146973
2011-10-11,5.3862128257751465
2011-10-12,5.572929382324219
2011-10-13,5.449084758758545
2011-10-14,5.5329179763793945
2011-10-17,5.243316173553467
2011-10-18,5.651046276092529
2011-10-19,5.652951240539551
2011-10-20,5.662476539611816
2011-10-21,5.864436626434326
2011-10-24,5.992090225219727
2011-10-25,5.851098537445068
2011-10-26,6.051151275634766
2011-10-27,6.3998188972473145
2011-10-28,6.308365345001221
2011-10-31,6.051151275634766
2011-11-01,5.776791572570801
2011-11-02,6.018763065338135
2011-11-03,6.207386493682861
2011-11-04,6.087353229522705
2011-11-07,6.096879959106445
2011-11-08,6.249300956726074
2011-11-09,5.845383644104004
2011-11-10,5.986373424530029
2011-11-11,6.129268646240234
2011-11-14,5.963510513305664
2011-11-15,6.134983062744141
2011-11-16,5.976846694946289
2011-11-17,5.95969820022583
2011-11-18,6.085448265075684
2011-11-21,5.868246078491211
2011-11-22,5.822519779205322
2011-11-23,5.599603176116943
2011-11-25,5.588170051574707
2011-11-28,5.731067180633545
2011-11-29,5.736782550811768
2011-11-30,6.28740930557251
2011-12-01,6.077828407287598
2011-12-02,6.159753799438477
2011-12-05,6.2721638679504395
2011-12-06,6.22262716293335
2011-12-07,6.258826732635498
2011-12-08,6.001616477966309
2011-12-09,6.230249404907227
2011-12-12,6.159753799438477
2011-12-13,6.081052780151367
2011-12-14,5.939006328582764
2011-12-15,6.22309684753418
2011-12-16,6.246131420135498
2011-12-19,6.159753322601318
2011-12-20,6.349786281585693
2011-12-21,6.430407524108887
2011-12-22,6.480314254760742
2011-12-23,6.453441143035889
2011-12-27,6.51870584487915
2011-12-28,6.390096664428711
2011-12-29,6.526384353637695
2011-12-30,6.416970729827881
2012-01-03,6.58588981628418
2012-01-04,6.578211307525635
2012-01-05,6.631956577301025
2012-01-06,6.562855243682861
2012-01-09,6.653073787689209
2012-01-10,6.704897403717041
2012-01-11,6.64539098739624
2012-01-12,6.701062202453613
2012-01-13,6.641554832458496
2012-01-17,6.59356689453125
2012-01-18,6.6549906730651855
2012-01-19,6.662667751312256
2012-01-20,6.750967502593994
2012-01-23,6.695301055908203
2012-01-24,6.7394514083862305
2012-01-25,6.764403343200684
2012-01-26,6.678025245666504
2012-01-27,6.54365873336792
2012-01-30,6.535980224609375
2012-01-31,6.5417399406433105
2012-02-01,6.823912143707275
2012-02-02,6.896852493286133
2012-02-03,7.0484938621521
2012-02-06,6.956358432769775
2012-02-07,6.887252330780029
2012-02-08,6.839266777038574
2012-02-09,6.810473442077637
2012-02-10,6.641554832458496
2012-02-13,6.777840614318848
2012-02-14,6.674184799194336
2012-02-15,6.639634132385254
2012-02-16,6.818151950836182
2012-02-17,6.820069789886475
2012-02-21,6.743289470672607
2012-02-22,6.576290607452393
2012-02-23,6.72409200668335
2012-02-24,6.620441436767578
2012-02-27,6.676105499267578
2012-02-28,6.61467981338501
2012-02-29,6.576290607452393
2012-03-01,6.624278545379639
2012-03-02,6.445764064788818
2012-03-05,6.524463653564453
2012-03-06,6.382418155670166
2012-03-07,6.453441143035889
2012-03-08,6.45535945892334
2012-03-09,6.557097911834717
2012-03-12,6.522542476654053
2012-03-13,6.798987865447998
2012-03-14,6.7719221115112305
2012-03-15,6.849251747131348
2012-03-16,6.889851093292236
2012-03-19,6.947843074798584
2012-03-20,6.878249168395996
2012-03-21,6.833783149719238
2012-03-22,6.69846248626709
2012-03-23,6.746792793273926
2012-03-26,6.9188456535339355
2012-03-27,6.860849857330322
2012-03-28,6.934309959411621
2012-03-29,6.885982036590576
2012-03-30,6.80672025680542
2012-04-02,6.920777320861816
2012-04-03,6.9304423332214355
2012-04-04,6.777723789215088
2012-04-05,6.673334121704102
2012-04-09,6.568939208984375
2012-04-10,6.44328498840332
2012-04-11,6.565073013305664
2012-04-12,6.603738307952881
2012-04-13,6.389155387878418
2012-04-16,6.485812187194824
2012-04-17,6.592138290405273
2012-04-18,6.44328498840332
2012-04-19,6.38142204284668
2012-04-20,6.454882621765137
2012-04-23,6.327295303344727
2012-04-24,6.516745567321777
2012-04-25,6.655932426452637
2012-04-26,6.638535976409912
2012-04-27,6.704261779785156
2012-04-30,6.541873931884766
2012-05-01,6.4722795486450195
2012-05-02,6.466482639312744
2012-05-03,6.379489421844482
2012-05-04,6.271230697631836
2012-05-07,6.364022254943848
2012-05-08,6.431684970855713
2012-05-09,6.379489421844482
2012-05-10,6.497412204742432
2012-05-11,6.38142204284668
2012-05-14,6.3098955154418945
2012-05-15,6.284762859344482
2012-05-16,6.228699684143066
2012-05-17,6.161040306091309
2012-05-18,6.116576194763184
2012-05-21,6.180371284484863
2012-05-22,6.1823039054870605
2012-05-23,6.222902297973633
2012-05-24,6.284762859344482
2012-05-25,6.249965667724609
2012-05-29,6.300229072570801
2012-05-30,6.1765055656433105
2012-05-31,6.197770118713379
2012-06-01,5.956121921539307
2012-06-04,5.938724040985107
2012-06-05,5.934859275817871
2012-06-06,6.091444969177246
2012-06-07,6.302160739898682
2012-06-08,6.336957931518555
2012-06-11,6.095312595367432
2012-06-12,6.201634883880615
2012-06-13,6.221118450164795
2012-06-14,6.277621269226074
2012-06-15,6.338022708892822
2012-06-18,6.326330184936523
2012-06-19,6.373093128204346
2012-06-20,6.373093128204346
2012-06-21,6.219171524047852
2012-06-22,6.371143341064453
2012-06-25,6.312694549560547
2012-06-26,6.371143341064453
2012-06-27,6.571824550628662
2012-06-28,6.614689350128174
2012-06-29,6.7335405349731445
2012-07-02,6.844595909118652
2012-07-03,6.879664897918701
2012-07-05,6.8368048667907715
2012-07-06,6.846543312072754
2012-07-09,6.852388858795166
2012-07-10,6.852388858795166
2012-07-11,6.904994010925293
2012-07-12,6.967342376708984
2012-07-13,7.131006717681885
2012-07-16,7.064760684967041
2012-07-17,7.084244728088379
2012-07-18,7.014102458953857
2012-07-19,6.8952531814575195
2012-07-20,6.82900857925415
2012-07-23,6.6731414794921875
2012-07-24,6.7199015617370605
2012-07-25,6.768613338470459
2012-07-26,6.78614616394043
2012-07-27,6.910838603973389
2012-07-30,6.7841973304748535
2012-07-31,6.7199015617370605
2012-08-01,6.591309070587158
2012-08-02,6.5581865310668945
2012-08-03,6.7608160972595215
2012-08-06,6.712108135223389
2012-08-07,6.7374372482299805
2012-08-08,6.7335405349731445
2012-08-09,6.684830665588379
2012-08-10,6.645862102508545
2012-08-13,6.669243335723877
2012-08-14,6.723796367645264
2012-08-15,6.762763500213623
2012-08-16,6.788093090057373
2012-08-17,6.8855109214782715
2012-08-20,6.908890247344971
2012-08-21,6.869922637939453
2012-08-22,6.790042400360107
2012-08-23,6.677038192749023
2012-08-24,6.706262111663818
2012-08-27,6.7374372482299805
2012-08-28,6.7939372062683105
2012-08-29,6.910838603973389
2012-08-30,6.7958879470825195
2012-08-31,6.776403427124023
2012-09-04,6.889407157897949
2012-09-05,6.873821258544922
2012-09-06,7.014102458953857
2012-09-07,7.037483215332031
2012-09-10,6.973188400268555
2012-09-11,6.979032039642334
2012-09-12,6.996690273284912
2012-09-13,7.1320719718933105
2012-09-14,7.1830854415893555
2012-09-17,7.0614399909973145
2012-09-18,7.130112648010254
2012-09-19,7.16150426864624
2012-09-20,7.112452507019043
2012-09-21,7.077134132385254
2012-09-24,7.179161548614502
2012-09-25,7.1065673828125
2012-09-26,7.1104912757873535
2012-09-27,7.124226093292236
2012-09-28,7.069285869598389
2012-10-01,7.071249008178711
2012-10-02,7.200745105743408
2012-10-03,7.1830854415893555
2012-10-04,7.226251602172852
2012-10-05,7.230173587799072
2012-10-08,7.1418843269348145
2012-10-09,7.077134132385254
2012-10-10,7.1320719718933105
2012-10-11,7.112452507019043
2012-10-12,6.933906555175781
2012-10-15,6.967260360717773
2012-10-16,6.837765693664551
2012-10-17,6.943716526031494
2012-10-18,6.825994491577148
2012-10-19,6.9908037185668945
2012-10-22,7.073209285736084
2012-10-23,7.0614399909973145
2012-10-24,7.0418171882629395
2012-10-25,7.1065673828125
2012-10-26,7.079099178314209
2012-10-31,7.1085286140441895
2012-11-01,7.104604244232178
2012-11-02,7.022198677062988
2012-11-05,7.098720550537109
2012-11-06,7.298846244812012
2012-11-07,7.126188278198242
2012-11-08,7.033968925476074
2012-11-09,6.967260360717773
2012-11-12,6.971182823181152
2012-11-13,6.906436443328857
2012-11-14,6.916247844696045
2012-11-15,6.916247844696045
2012-11-16,6.937828063964844
2012-11-19,7.175239562988281
2012-11-20,7.2576446533203125
2012-11-21,7.263531684875488
2012-11-23,7.351823806762695
2012-11-26,7.412647724151611
2012-11-27,7.408724784851074
2012-11-28,7.495056629180908
2012-11-29,7.677524089813232
2012-11-30,7.634359359741211
2012-12-03,7.655942916870117
2012-12-04,7.669674873352051
2012-12-05,7.7403082847595215
2012-12-06,7.620622158050537
2012-12-07,7.5931549072265625
2012-12-10,7.6147379875183105
2012-12-11,7.726576805114746
2012-12-12,7.8786187171936035
2012-12-13,7.864794731140137
2012-12-14,7.813457012176514
2012-12-17,7.9674763679504395
2012-12-18,8.123467445373535
2012-12-19,8.089900016784668
2012-12-20,8.141241073608398
2012-12-21,7.935881614685059
2012-12-24,7.943779468536377
2012-12-26,7.8055596351623535
2012-12-27,7.789762496948242
2012-12-28,7.748298168182373
2012-12-31,7.702878952026367
2013-01-02,8.117545127868652
2013-01-03,8.133339881896973
2013-01-04,8.178759574890137
2013-01-07,8.16098690032959
2013-01-08,8.16098690032959
2013-01-09,8.117545127868652
2013-01-10,8.192580223083496
2013-01-11,8.083975791931152
2013-01-14,8.180731773376465
2013-01-15,8.237996101379395
2013-01-16,8.192580223083496
2013-01-17,8.315004348754883
2013-01-18,8.228119850158691
2013-01-22,8.34264850616455
2013-01-23,8.293282508850098
2013-01-24,8.370290756225586
2013-01-25,8.204425811767578
2013-01-28,8.34264850616455
2013-01-29,8.34264850616455
2013-01-30,8.180731773376465
2013-01-31,8.107672691345215
2013-02-01,8.330801963806152
2013-02-04,8.277485847473145
2013-02-05,8.350546836853027
2013-02-06,8.431507110595703
2013-02-07,8.362391471862793
2013-02-08,8.364371299743652
2013-02-11,8.376214981079102
2013-02-12,8.429529190063477
2013-02-13,8.445328712463379
2013-02-14,8.46507453918457
2013-02-15,8.484820365905762
2013-02-19,8.565774917602539
2013-02-20,8.482843399047852
2013-02-21,8.496662139892578
2013-02-22,8.74941635131836
2013-02-25,8.532206535339355
2013-02-26,8.69215202331543
2013-02-27,8.781006813049316
2013-02-28,8.80667495727539
2013-03-01,8.889607429504395
2013-03-04,8.937000274658203
2013-03-05,9.059426307678223
2013-03-06,9.185798645019531
2013-03-07,9.278603553771973
2013-03-08,9.385231971740723
2013-03-11,9.300324440002441
2013-03-12,9.205545425415039
2013-03-13,9.277017593383789
2013-03-14,9.400094032287598
2013-03-15,9.515241622924805
2013-03-18,9.362378120422363
2013-03-19,9.481492042541504
2013-03-20,9.531123161315918
2013-03-21,9.545024871826172
2013-03-22,9.59266471862793
2013-03-25,9.660164833068848
2013-03-26,9.687957763671875
2013-03-27,9.628401756286621
2013-03-28,9.648252487182617
2013-04-01,9.628401756286621
2013-04-02,9.509285926818848
2013-04-03,9.372305870056152
2013-04-04,9.485464096069336
2013-04-05,9.535097122192383
2013-04-08,9.527156829833984
2013-04-09,9.382231712341309
2013-04-10,9.499359130859375
2013-04-11,9.449727058410645
2013-04-12,9.548991203308105
2013-04-15,9.215472221374512
2013-04-16,9.449727058410645
2013-04-17,9.284955978393555
2013-04-18,9.195618629455566
2013-04-19,9.489432334899902
2013-04-22,9.396127700805664
2013-04-23,9.731634140014648
2013-04-24,9.751484870910645
2013-04-25,9.71177864074707
2013-04-26,9.618474960327148
2013-04-29,9.775306701660156
2013-04-30,9.809057235717773
2013-05-01,9.402082443237305
2013-05-02,9.535097122192383
2013-05-03,9.830893516540527
2013-05-06,9.989714622497559
2013-05-07,10.400654792785645
2013-05-08,10.291468620300293
2013-05-09,10.22595500946045
2013-05-10,10.223970413208008
2013-05-13,10.198163986206055
2013-05-14,10.493963241577148
2013-05-15,10.640869140625
2013-05-16,10.696459770202637
2013-05-17,10.910863876342773
2013-05-20,11.037919044494629
2013-05-21,11.057769775390625
2013-05-22,11.077621459960938
2013-05-23,10.853290557861328
2013-05-24,10.946598052978516
2013-05-28,11.087546348571777
2013-05-29,11.020050048828125
2013-05-30,11.09151840209961
2013-05-31,10.918804168701172
2013-06-03,11.168944358825684
2013-06-04,11.119311332702637
2013-06-05,10.956521987915039
2013-06-06,11.153060913085938
2013-06-07,11.184825897216797
2013-06-10,11.260266304016113
2013-06-11,11.09151840209961
2013-06-12,10.981817245483398
2013-06-13,11.17129898071289
2013-06-14,10.836220741271973
2013-06-17,10.927968978881836
2013-06-18,11.02370834350586
2013-06-19,10.888080596923828
2013-06-20,10.780375480651855
2013-06-21,10.822261810302734
2013-06-24,10.848188400268555
2013-06-25,11.211193084716797
2013-06-26,11.101493835449219
2013-06-27,11.235125541687012
2013-06-28,11.101493835449219
2013-07-01,11.2989501953125
2013-07-02,11.68588638305664
2013-07-03,12.150607109069824
2013-07-05,12.387957572937012
2013-07-08,12.114705085754395
2013-07-09,12.248343467712402
2013-07-10,12.108722686767578
2013-07-11,11.98306655883789
2013-07-12,11.975091934204102
2013-07-15,12.164572715759277
2013-07-16,12.118693351745605
2013-07-17,12.128668785095215
2013-07-18,12.276263236999512
2013-07-19,12.403912544250488
2013-07-22,12.689126014709473
2013-07-23,12.561482429504395
2013-07-24,12.475712776184082
2013-07-25,12.465741157531738
2013-07-26,12.49167251586914
2013-07-29,12.399924278259277
2013-07-30,12.45177936553955
2013-07-31,12.296208381652832
2013-08-01,12.5076265335083
2013-08-02,12.405906677246094
2013-08-05,12.551504135131836
2013-08-06,12.168560981750488
2013-08-07,11.867388725280762
2013-08-08,11.659956932067871
2013-08-09,11.586162567138672
2013-08-12,11.534305572509766
2013-08-13,11.783618927001953
2013-08-14,11.859407424926758
2013-08-15,11.825507164001465
2013-08-16,11.805559158325195
2013-08-19,11.68189525604248
2013-08-20,11.929218292236328
2013-08-21,11.81951904296875
2013-08-22,12.042903900146484
2013-08-23,12.010992050170898
2013-08-26,12.036919593811035
2013-08-27,11.588154792785645
2013-08-28,11.610095024108887
2013-08-29,11.72776985168457
2013-08-30,11.468483924865723
2013-09-03,11.458510398864746
2013-09-04,11.490422248840332
2013-09-05,11.58017635345459
2013-09-06,11.506379127502441
