Date,KD
2023-03-29,14.289999961853027
2023-03-30,14.460000038146973
2023-03-31,14.760000228881836
2023-04-03,14.760000228881836
2023-04-04,14.619999885559082
2023-04-05,14.640000343322754
2023-04-06,14.479999542236328
2023-04-10,14.720000267028809
2023-04-11,14.75
2023-04-12,14.619999885559082
2023-04-13,14.979999542236328
2023-04-14,14.829999923706055
2023-04-17,14.670000076293945
2023-04-18,14.479999542236328
2023-04-19,14.260000228881836
2023-04-20,14.119999885559082
2023-04-21,14.3100004196167
2023-04-24,14.300000190734863
2023-04-25,14.09000015258789
2023-04-26,13.949999809265137
2023-04-27,14.210000038146973
2023-04-28,14.460000038146973
2023-05-01,14.380000114440918
2023-05-02,14.15999984741211
2023-05-03,14.25
2023-05-04,14.100000381469727
2023-05-05,14.369999885559082
2023-05-08,14.300000190734863
2023-05-09,14.050000190734863
2023-05-10,14.25
2023-05-11,13.9399995803833
2023-05-12,14.170000076293945
2023-05-15,14.510000228881836
2023-05-16,14.380000114440918
2023-05-17,12.529999732971191
2023-05-18,11.520000457763672
2023-05-19,11.65999984741211
2023-05-22,12.130000114440918
2023-05-23,12.649999618530273
2023-05-24,12.25
2023-05-25,12.279999732971191
2023-05-26,12.170000076293945
2023-05-30,12.5
2023-05-31,12.5600004196167
2023-06-01,12.25
2023-06-02,12.550000190734863
2023-06-05,12.1899995803833
2023-06-06,12.550000190734863
2023-06-07,12.600000381469727
2023-06-08,12.34000015258789
2023-06-09,12.430000305175781
2023-06-12,12.619999885559082
2023-06-13,13.65999984741211
2023-06-14,13.270000457763672
2023-06-15,13.289999961853027
2023-06-16,13.5
2023-06-20,13.34000015258789
2023-06-21,13.170000076293945
2023-06-22,13.270000457763672
2023-06-23,12.84000015258789
2023-06-26,12.84000015258789
2023-06-27,12.930000305175781
2023-06-28,12.869999885559082
2023-06-29,13.010000228881836
2023-06-30,13.279999732971191
2023-07-03,13.239999771118164
2023-07-05,13.020000457763672
2023-07-06,12.84000015258789
2023-07-07,13.170000076293945
2023-07-10,13.239999771118164
2023-07-11,13.199999809265137
2023-07-12,13.100000381469727
2023-07-13,13.4399995803833
2023-07-14,12.90999984741211
2023-07-17,12.760000228881836
2023-07-18,12.90999984741211
2023-07-19,13.09000015258789
2023-07-20,12.949999809265137
2023-07-21,12.829999923706055
2023-07-24,12.90999984741211
2023-07-25,13.3100004196167
2023-07-26,13.369999885559082
2023-07-27,13.279999732971191
2023-07-28,13.220000267028809
2023-07-31,13.65999984741211
2023-08-01,13.550000190734863
2023-08-02,13.34000015258789
2023-08-03,12.220000267028809
2023-08-04,12.720000267028809
2023-08-07,12.449999809265137
2023-08-08,14.760000228881836
2023-08-09,14.84000015258789
2023-08-10,16.299999237060547
2023-08-11,16.149999618530273
2023-08-14,16.540000915527344
2023-08-15,16.360000610351562
2023-08-16,16.290000915527344
2023-08-17,15.960000038146973
2023-08-18,15.800000190734863
2023-08-21,15.880000114440918
2023-08-22,15.630000114440918
2023-08-23,15.989999771118164
2023-08-24,15.8100004196167
2023-08-25,15.869999885559082
2023-08-28,16.239999771118164
2023-08-29,15.970000267028809
2023-08-30,16.360000610351562
2023-08-31,16.8799991607666
2023-09-01,16.860000610351562
2023-09-05,16.40999984741211
2023-09-06,16.799999237060547
2023-09-07,16.829999923706055
2023-09-08,16.920000076293945
2023-09-11,16.770000457763672
2023-09-12,16.479999542236328
2023-09-13,15.949999809265137
2023-09-14,16.190000534057617
2023-09-15,16.020000457763672
2023-09-18,15.579999923706055
2023-09-19,16.040000915527344
2023-09-20,15.920000076293945
2023-09-21,15.619999885559082
2023-09-22,15.5600004196167
2023-09-25,15.529999732971191
2023-09-26,15.069999694824219
2023-09-27,15.15999984741211
2023-09-28,15.15999984741211
2023-09-29,15.100000381469727
2023-10-02,15.069999694824219
2023-10-03,14.829999923706055
2023-10-04,15.100000381469727
2023-10-05,15.020000457763672
2023-10-06,15.5
2023-10-09,15.329999923706055
2023-10-10,15.470000267028809
2023-10-11,15.579999923706055
2023-10-12,15.09000015258789
2023-10-13,14.739999771118164
2023-10-16,15.470000267028809
2023-10-17,15.430000305175781
2023-10-18,15.020000457763672
2023-10-19,14.90999984741211
2023-10-20,14.640000343322754
2023-10-23,14.329999923706055
2023-10-24,14.399999618530273
2023-10-25,13.9399995803833
2023-10-26,14.149999618530273
2023-10-27,13.960000038146973
2023-10-30,14.229999542236328
2023-10-31,14.630000114440918
2023-11-01,14.630000114440918
2023-11-02,14.899999618530273
2023-11-03,15.399999618530273
2023-11-06,15.350000381469727
2023-11-07,15.520000457763672
2023-11-08,17.670000076293945
2023-11-09,17.149999618530273
2023-11-10,17.670000076293945
2023-11-13,17.450000762939453
2023-11-14,17.739999771118164
2023-11-15,17.889999389648438
2023-11-16,18.1299991607666
2023-11-17,18.219999313354492
2023-11-20,18.270000457763672
2023-11-21,18.079999923706055
2023-11-22,18.149999618530273
2023-11-24,18.079999923706055
2023-11-27,17.989999771118164
2023-11-28,17.809999465942383
2023-11-29,17.889999389648438
2023-11-30,18.030000686645508
2023-12-01,18.5
2023-12-04,18.829999923706055
2023-12-05,18.979999542236328
2023-12-06,18.59000015258789
2023-12-07,18.31999969482422
2023-12-08,18.40999984741211
2023-12-11,18.90999984741211
2023-12-12,18.420000076293945
2023-12-13,18.299999237060547
2023-12-14,18.299999237060547
2023-12-15,18.3700008392334
2023-12-18,19.469999313354492
2023-12-19,20.170000076293945
2023-12-20,19.790000915527344
2023-12-21,20.1299991607666
2023-12-22,20.399999618530273
2023-12-26,20.670000076293945
2023-12-27,21.229999542236328
2023-12-28,21.1200008392334
2023-12-29,20.780000686645508
2024-01-02,20.06999969482422
2024-01-03,19.389999389648438
2024-01-04,19.270000457763672
2024-01-05,19.59000015258789
2024-01-08,20.799999237060547
2024-01-09,20.809999465942383
2024-01-10,21.170000076293945
2024-01-11,20.940000534057617
2024-01-12,21.079999923706055
2024-01-16,20.93000030517578
2024-01-17,20.579999923706055
2024-01-18,20.520000457763672
2024-01-19,20.8799991607666
2024-01-22,21.31999969482422
2024-01-23,20.969999313354492
2024-01-24,20.8700008392334
2024-01-25,21.09000015258789
2024-01-26,21.209999084472656
2024-01-29,21.139999389648438
2024-01-30,20.979999542236328
2024-01-31,20.520000457763672
2024-02-01,20.829999923706055
2024-02-02,20.899999618530273
2024-02-05,20.3700008392334
2024-02-06,20.34000015258789
2024-02-07,20.690000534057617
2024-02-08,21.350000381469727
2024-02-09,21.959999084472656
2024-02-12,21.34000015258789
2024-02-13,20.600000381469727
2024-02-14,21.1200008392334
2024-02-15,21.600000381469727
2024-02-16,21.440000534057617
2024-02-20,21.239999771118164
2024-02-21,21.139999389648438
2024-02-22,21.5
2024-02-23,21.540000915527344
2024-02-26,21.709999084472656
2024-02-27,21.65999984741211
2024-02-28,22.059999465942383
2024-02-29,21.969999313354492
2024-03-01,22.239999771118164
2024-03-04,22.81999969482422
2024-03-05,22.079999923706055
2024-03-06,21.469999313354492
2024-03-07,21.579999923706055
2024-03-08,21.6200008392334
2024-03-11,22.43000030517578
2024-03-12,22.290000915527344
2024-03-13,21.469999313354492
2024-03-14,22.09000015258789
2024-03-15,21.6299991607666
2024-03-18,21.6200008392334
2024-03-19,21.899999618530273
2024-03-20,22.34000015258789
2024-03-21,22.34000015258789
2024-03-22,21.549999237060547
2024-03-25,21.649999618530273
2024-03-26,21.350000381469727
2024-03-27,21.459999084472656
2024-03-28,21.760000228881836
2024-04-01,21.549999237060547
2024-04-02,21.540000915527344
2024-04-03,21.770000457763672
2024-04-04,21.510000228881836
2024-04-05,21.989999771118164
2024-04-08,21.860000610351562
2024-04-09,22.15999984741211
2024-04-10,21.399999618530273
2024-04-11,21.440000534057617
2024-04-12,20.459999084472656
2024-04-15,20.06999969482422
2024-04-16,19.690000534057617
2024-04-17,19.700000762939453
2024-04-18,19.639999389648438
2024-04-19,19.65999984741211
2024-04-22,19.979999542236328
2024-04-23,20.520000457763672
2024-04-24,20.229999542236328
2024-04-25,20.139999389648438
2024-04-26,19.489999771118164
2024-04-29,19.84000015258789
2024-04-30,19.65999984741211
2024-05-01,19.989999771118164
2024-05-02,19.889999389648438
2024-05-03,20.540000915527344
2024-05-06,20.889999389648438
2024-05-07,20.770000457763672
2024-05-08,26.549999237060547
2024-05-09,26.3799991607666
2024-05-10,27.270000457763672
2024-05-13,26.350000381469727
2024-05-14,27.75
2024-05-15,28.049999237060547
2024-05-16,27.31999969482422
2024-05-17,27.770000457763672
2024-05-20,27.84000015258789
2024-05-21,27.81999969482422
2024-05-22,27.90999984741211
2024-05-23,27.440000534057617
2024-05-24,27.360000610351562
2024-05-28,27.209999084472656
2024-05-29,26.709999084472656
2024-05-30,26.639999389648438
2024-05-31,26.610000610351562
2024-06-03,26.510000228881836
2024-06-04,26.049999237060547
2024-06-05,26.68000030517578
2024-06-06,26.510000228881836
2024-06-07,26.1200008392334
2024-06-10,26.020000457763672
2024-06-11,25.850000381469727
2024-06-12,25.93000030517578
2024-06-13,25.110000610351562
2024-06-14,25.549999237060547
2024-06-17,25.34000015258789
2024-06-18,25.40999984741211
2024-06-20,25.579999923706055
2024-06-21,25.520000457763672
2024-06-24,25.469999313354492
2024-06-25,25.540000915527344
2024-06-26,25.280000686645508
2024-06-27,26.049999237060547
2024-06-28,26.309999465942383
2024-07-01,26.75
2024-07-02,26.799999237060547
2024-07-03,26.639999389648438
2024-07-05,25.920000076293945
2024-07-08,26.0
2024-07-09,25.850000381469727
2024-07-10,25.649999618530273
2024-07-11,26.309999465942383
2024-07-12,26.479999542236328
2024-07-15,26.739999771118164
2024-07-16,27.40999984741211
2024-07-17,27.079999923706055
2024-07-18,27.170000076293945
2024-07-19,27.280000686645508
2024-07-22,27.6299991607666
2024-07-23,27.56999969482422
2024-07-24,26.899999618530273
2024-07-25,26.6299991607666
2024-07-26,26.950000762939453
2024-07-29,27.360000610351562
2024-07-30,26.75
2024-07-31,26.8700008392334
2024-08-01,23.489999771118164
2024-08-02,23.3799991607666
2024-08-05,22.90999984741211
2024-08-06,22.270000457763672
2024-08-07,21.780000686645508
2024-08-08,22.1299991607666
2024-08-09,22.639999389648438
2024-08-12,22.110000610351562
2024-08-13,23.299999237060547
2024-08-14,23.15999984741211
2024-08-15,23.540000915527344
2024-08-16,23.639999389648438
2024-08-19,23.540000915527344
2024-08-20,23.209999084472656
2024-08-21,23.479999542236328
2024-08-22,23.329999923706055
2024-08-23,23.940000534057617
2024-08-26,23.899999618530273
2024-08-27,23.469999313354492
2024-08-28,23.209999084472656
2024-08-29,23.6299991607666
2024-08-30,23.690000534057617
2024-09-03,22.799999237060547
2024-09-04,23.3700008392334
2024-09-05,23.100000381469727
2024-09-06,22.610000610351562
2024-09-09,23.010000228881836
2024-09-10,22.889999389648438
2024-09-11,22.760000228881836
2024-09-12,22.8799991607666
2024-09-13,22.93000030517578
2024-09-16,23.1299991607666
2024-09-17,22.979999542236328
2024-09-18,23.459999084472656
2024-09-19,23.75
2024-09-20,23.8799991607666
2024-09-23,23.6200008392334
2024-09-24,23.450000762939453
2024-09-25,22.700000762939453
2024-09-26,23.010000228881836
2024-09-27,23.010000228881836
2024-09-30,22.979999542236328
2024-10-01,22.43000030517578
2024-10-02,22.81999969482422
2024-10-03,23.100000381469727
2024-10-04,23.6299991607666
2024-10-07,23.489999771118164
2024-10-08,24.290000915527344
2024-10-09,24.049999237060547
2024-10-10,24.579999923706055
2024-10-11,24.790000915527344
2024-10-14,24.84000015258789
2024-10-15,24.93000030517578
2024-10-16,25.030000686645508
2024-10-17,25.020000457763672
2024-10-18,25.15999984741211
2024-10-21,24.40999984741211
2024-10-22,24.329999923706055
2024-10-23,24.010000228881836
2024-10-24,24.079999923706055
2024-10-25,24.06999969482422
2024-10-28,23.770000457763672
2024-10-29,24.260000228881836
2024-10-30,23.739999771118164
2024-10-31,22.889999389648438
2024-11-01,22.969999313354492
2024-11-04,23.0
2024-11-05,22.989999771118164
2024-11-06,24.1299991607666
2024-11-07,27.549999237060547
2024-11-08,27.709999084472656
2024-11-11,28.079999923706055
2024-11-12,28.149999618530273
2024-11-13,28.700000762939453
2024-11-14,28.260000228881836
2024-11-15,27.920000076293945
2024-11-18,28.059999465942383
2024-11-19,28.040000915527344
2024-11-20,28.530000686645508
2024-11-21,32.4900016784668
2024-11-22,33.04999923706055
2024-11-25,33.900001525878906
2024-11-26,34.310001373291016
2024-11-27,34.81999969482422
2024-11-29,34.709999084472656
2024-12-02,34.060001373291016
2024-12-03,34.779998779296875
2024-12-04,34.810001373291016
2024-12-05,34.66999816894531
2024-12-06,34.5099983215332
2024-12-09,34.400001525878906
2024-12-10,35.119998931884766
2024-12-11,35.790000915527344
2024-12-12,35.77000045776367
2024-12-13,35.310001373291016
2024-12-16,35.66999816894531
2024-12-17,35.38999938964844
2024-12-18,34.099998474121094
2024-12-19,34.18000030517578
2024-12-20,34.5099983215332
2024-12-23,34.40999984741211
2024-12-24,34.9900016784668
2024-12-26,35.43000030517578
2024-12-27,34.83000183105469
2024-12-30,34.529998779296875
2024-12-31,34.599998474121094
2025-01-02,35.52000045776367
2025-01-03,37.2400016784668
2025-01-06,38.72999954223633
2025-01-07,37.849998474121094
2025-01-08,37.720001220703125
2025-01-10,36.7400016784668
2025-01-13,36.72999954223633
2025-01-14,37.52000045776367
2025-01-15,38.290000915527344
2025-01-16,38.34000015258789
2025-01-17,38.2599983215332
2025-01-21,39.130001068115234
2025-01-22,38.91999816894531
2025-01-23,39.27000045776367
2025-01-24,39.33000183105469
2025-01-27,37.93000030517578
2025-01-28,38.41999816894531
2025-01-29,38.380001068115234
2025-01-30,37.709999084472656
2025-01-31,37.959999084472656
2025-02-03,37.959999084472656
2025-02-04,39.91999816894531
2025-02-05,43.45000076293945
2025-02-06,42.959999084472656
2025-02-07,41.79999923706055
2025-02-10,41.02000045776367
2025-02-11,40.0
2025-02-12,41.150001525878906
2025-02-13,41.540000915527344
2025-02-14,41.790000915527344
2025-02-18,41.869998931884766
2025-02-19,40.84000015258789
2025-02-20,39.7400016784668
2025-02-21,38.41999816894531
2025-02-24,37.150001525878906
2025-02-25,37.040000915527344
2025-02-26,38.470001220703125
2025-02-27,37.72999954223633
2025-02-28,38.08000183105469
2025-03-03,37.439998626708984
2025-03-04,37.2599983215332
2025-03-05,37.18000030517578
2025-03-06,35.45000076293945
2025-03-07,35.47999954223633
2025-03-10,33.880001068115234
2025-03-11,34.29999923706055
2025-03-12,34.0
2025-03-13,33.75
2025-03-14,35.27000045776367
2025-03-17,35.52000045776367
2025-03-18,34.52000045776367
2025-03-19,35.470001220703125
2025-03-20,34.220001220703125
2025-03-21,34.56999969482422
2025-03-24,35.31999969482422
2025-03-25,34.970001220703125
2025-03-26,34.060001373291016
2025-03-27,32.31999969482422
2025-03-28,31.31999969482422
2025-03-31,31.399999618530273
2025-04-01,32.150001525878906
2025-04-02,33.09000015258789
2025-04-03,31.0
2025-04-04,28.729999542236328
2025-04-07,28.229999542236328
2025-04-08,27.770000457763672
2025-04-09,31.149999618530273
2025-04-10,29.09000015258789
2025-04-11,29.450000762939453
2025-04-14,29.850000381469727
2025-04-15,30.290000915527344
2025-04-16,29.850000381469727
2025-04-17,29.219999313354492
2025-04-21,28.889999389648438
2025-04-22,29.829999923706055
2025-04-23,31.010000228881836
2025-04-24,31.770000457763672
2025-04-25,32.04999923706055
2025-04-28,32.040000915527344
2025-04-29,32.63999938964844
2025-04-30,32.41999816894531
2025-05-01,32.34000015258789
2025-05-02,33.150001525878906
2025-05-05,33.529998779296875
2025-05-06,33.27000045776367
2025-05-07,33.13999938964844
2025-05-08,36.630001068115234
2025-05-09,37.13999938964844
2025-05-12,39.02000045776367
2025-05-13,41.150001525878906
2025-05-14,41.209999084472656
2025-05-15,40.72999954223633
2025-05-16,40.459999084472656
2025-05-19,39.970001220703125
2025-05-20,40.130001068115234
2025-05-21,39.349998474121094
2025-05-22,39.349998474121094
2025-05-23,38.869998931884766
2025-05-27,39.15999984741211
2025-05-28,39.220001220703125
2025-05-29,39.439998626708984
2025-05-30,39.040000915527344
2025-06-02,39.18000030517578
2025-06-03,39.720001220703125
2025-06-04,39.54999923706055
2025-06-05,39.45000076293945
2025-06-06,40.369998931884766
2025-06-09,40.81999969482422
2025-06-10,40.279998779296875
2025-06-11,40.369998931884766
2025-06-12,40.16999816894531
2025-06-13,39.25
2025-06-16,40.310001373291016
2025-06-17,40.36000061035156
2025-06-18,40.209999084472656
2025-06-20,38.5099983215332
2025-06-23,39.310001373291016
2025-06-24,40.880001068115234
2025-06-25,41.27000045776367
2025-06-26,41.790000915527344
2025-06-27,41.459999084472656
2025-06-30,41.959999084472656
2025-07-01,41.959999084472656
2025-07-02,42.369998931884766
2025-07-03,43.40999984741211
2025-07-07,42.630001068115234
2025-07-08,43.380001068115234
2025-07-09,42.849998474121094
2025-07-10,41.58000183105469
2025-07-11,39.779998779296875
2025-07-14,39.56999969482422
2025-07-15,39.2599983215332
2025-07-16,38.86000061035156
2025-07-17,39.15999984741211
2025-07-18,39.470001220703125
2025-07-21,39.04999923706055
2025-07-22,39.0099983215332
2025-07-23,39.060001373291016
2025-07-24,38.310001373291016
2025-07-25,39.119998931884766
2025-07-28,39.470001220703125
2025-07-29,38.5
2025-07-30,38.0
