Date,SAFT
2010-01-04,18.350849151611328
2010-01-05,18.0584716796875
2010-01-06,17.85528564453125
2010-01-07,17.9841251373291
2010-01-08,18.018817901611328
2010-01-11,17.84041976928711
2010-01-12,17.889972686767578
2010-01-13,17.835460662841797
2010-01-14,17.889972686767578
2010-01-15,17.751216888427734
2010-01-19,17.914752960205078
2010-01-20,17.6273193359375
2010-01-21,17.349802017211914
2010-01-22,17.300249099731445
2010-01-25,17.329978942871094
2010-01-26,17.16644859313965
2010-01-27,17.587677001953125
2010-01-28,17.419187545776367
2010-01-29,17.344850540161133
2010-02-01,17.42413902282715
2010-02-02,17.280424118041992
2010-02-03,17.211044311523438
2010-02-04,16.89883804321289
2010-02-05,16.99794578552246
2010-02-08,16.765031814575195
2010-02-09,16.9632568359375
2010-02-10,17.027681350708008
2010-02-11,17.211044311523438
2010-02-12,17.344850540161133
2010-02-16,17.46378517150879
2010-02-17,17.533164978027344
2010-02-18,17.795812606811523
2010-02-19,17.969266891479492
2010-02-22,18.192264556884766
2010-02-23,18.23191261291504
2010-02-24,18.385541915893555
2010-02-25,18.480724334716797
2010-02-26,18.60596466064453
2010-03-01,18.981689453125
2010-03-02,19.036794662475586
2010-03-03,19.232181549072266
2010-03-04,19.462621688842773
2010-03-05,19.637958526611328
2010-03-08,19.637958526611328
2010-03-09,19.427547454833984
2010-03-10,19.021770477294922
2010-03-11,18.88149642944336
2010-03-12,18.861459732055664
2010-03-15,18.666078567504883
2010-03-16,18.811359405517578
2010-03-17,19.036794662475586
2010-03-18,19.01174545288086
2010-03-19,18.936609268188477
2010-03-22,19.061843872070312
2010-03-23,19.08188247680664
2010-03-24,18.896522521972656
2010-03-25,18.95664405822754
2010-03-26,19.021770477294922
2010-03-29,18.946619033813477
2010-03-30,18.91656494140625
2010-03-31,18.871475219726562
2010-04-01,18.88149642944336
2010-04-05,19.006736755371094
2010-04-06,18.886510848999023
2010-04-07,18.936609268188477
2010-04-08,18.87649154663086
2010-04-09,18.816373825073242
2010-04-12,18.841421127319336
2010-04-13,18.666078567504883
2010-04-14,18.936609268188477
2010-04-15,18.91656494140625
2010-04-16,18.69112777709961
2010-04-19,18.851436614990234
2010-04-20,19.106935501098633
2010-04-21,19.16203498840332
2010-04-22,19.187089920043945
2010-04-23,19.056835174560547
2010-04-26,19.031787872314453
2010-04-27,18.786312103271484
2010-04-28,18.896522521972656
2010-04-29,19.317338943481445
2010-04-30,18.681108474731445
2010-05-03,19.036794662475586
2010-05-04,18.70616340637207
2010-05-05,18.631013870239258
2010-05-06,18.54585075378418
2010-05-07,18.130046844482422
2010-05-10,18.62099266052246
2010-05-11,18.80634880065918
2010-05-12,19.21213722229004
2010-05-13,19.021770477294922
2010-05-14,18.841421127319336
2010-05-17,18.495750427246094
2010-05-18,18.460683822631836
2010-05-19,18.43062400817871
2010-05-20,17.684185028076172
2010-05-21,18.03485870361328
2010-05-24,17.568958282470703
2010-05-25,17.543914794921875
2010-05-26,17.74930763244629
2010-05-27,18.615753173828125
2010-05-28,18.30666732788086
2010-06-01,17.89625358581543
2010-06-02,18.42320442199707
2010-06-03,18.44347381591797
2010-06-04,18.073589324951172
2010-06-07,18.01785659790039
2010-06-08,18.311731338500977
2010-06-09,18.30666732788086
2010-06-10,18.646142959594727
2010-06-11,18.757617950439453
2010-06-14,18.904558181762695
2010-06-15,19.289642333984375
2010-06-16,19.325111389160156
2010-06-17,19.411256790161133
2010-06-18,19.411256790161133
2010-06-21,19.1325626373291
2010-06-22,19.12749671936035
2010-06-23,19.1528377532959
2010-06-24,18.955232620239258
2010-06-25,19.542987823486328
2010-06-28,19.254173278808594
2010-06-29,18.975488662719727
2010-06-30,18.757617950439453
2010-07-01,18.904558181762695
2010-07-02,18.990692138671875
2010-07-06,18.88935661315918
2010-07-07,19.294713973999023
2010-07-08,19.46697998046875
2010-07-09,19.63419532775879
2010-07-12,19.492319107055664
2010-07-13,20.00914192199707
2010-07-14,19.84700584411621
2010-07-15,19.80646324157715
2010-07-16,19.50245475769043
2010-07-19,19.689924240112305
2010-07-20,19.80139923095703
2010-07-21,19.492319107055664
2010-07-22,19.857135772705078
2010-07-23,20.06995391845703
2010-07-26,20.333425521850586
2010-07-27,20.36888313293457
2010-07-28,20.085142135620117
2010-07-29,20.095273971557617
2010-07-30,19.862197875976562
2010-08-02,20.14088249206543
2010-08-03,19.99901008605957
2010-08-04,20.25741958618164
2010-08-05,21.103591918945312
2010-08-06,20.799585342407227
2010-08-09,21.33159828186035
2010-08-10,21.14413070678711
2010-08-11,20.76409912109375
2010-08-12,21.057987213134766
2010-08-13,20.992111206054688
2010-08-16,21.057987213134766
2010-08-17,21.14413070678711
2010-08-18,21.159324645996094
2010-08-19,20.657705307006836
2010-08-20,20.657705307006836
2010-08-23,20.647571563720703
2010-08-24,20.74890899658203
2010-08-25,20.845176696777344
2010-08-26,20.71343994140625
2010-08-27,21.078256607055664
2010-08-30,20.570528030395508
2010-08-31,20.919269561767578
2010-09-01,21.53981590270996
2010-09-02,21.426986694335938
2010-09-03,21.632137298583984
2010-09-07,21.309043884277344
2010-09-08,21.329544067382812
2010-09-09,21.57059669494629
2010-09-10,21.4577693939209
2010-09-13,21.862916946411133
2010-09-14,21.678302764892578
2010-09-15,21.960365295410156
2010-09-16,21.847536087036133
2010-09-17,22.02189826965332
2010-09-20,22.47320556640625
2010-09-21,22.06293487548828
2010-09-22,21.991138458251953
2010-09-23,21.488536834716797
2010-09-24,21.806507110595703
2010-09-27,21.673166275024414
2010-09-28,21.729578018188477
2010-09-29,21.61161231994629
2010-09-30,21.55008316040039
2010-10-01,21.688547134399414
2010-10-04,21.642393112182617
2010-10-05,22.052675247192383
2010-10-06,22.124475479125977
2010-10-07,22.191146850585938
2010-10-08,22.386028289794922
2010-10-11,22.396289825439453
2010-10-12,22.432188034057617
2010-10-13,23.104021072387695
2010-10-14,23.493797302246094
2010-10-15,23.729711532592773
2010-10-18,23.57584571838379
2010-10-19,23.283519744873047
2010-10-20,23.63225746154785
2010-10-21,23.355318069458008
2010-10-22,23.45276641845703
2010-10-25,23.64250946044922
2010-10-26,23.873300552368164
2010-10-27,23.539953231811523
2010-10-28,23.688682556152344
2010-10-29,23.827146530151367
2010-11-01,23.75535011291504
2010-11-02,24.109220504760742
2010-11-03,24.01177978515625
2010-11-04,24.601552963256836
2010-11-05,24.575910568237305
2010-11-08,24.452823638916016
2010-11-09,24.196395874023438
2010-11-10,24.48358917236328
2010-11-11,24.222042083740234
2010-11-12,23.780986785888672
2010-11-15,23.93997573852539
2010-11-16,23.622007369995117
2010-11-17,23.509170532226562
2010-11-18,23.61688232421875
2010-11-19,23.71944808959961
2010-11-22,23.473281860351562
2010-11-23,23.473281860351562
2010-11-24,24.016904830932617
2010-11-26,23.996379852294922
2010-11-29,24.348894119262695
2010-11-30,24.265953063964844
2010-12-01,24.56662368774414
2010-12-02,24.592540740966797
2010-12-03,24.592540740966797
2010-12-06,24.628822326660156
2010-12-07,24.5355224609375
2010-12-08,24.437021255493164
2010-12-09,24.286684036254883
2010-12-10,24.364444732666016
2010-12-13,24.2348575592041
2010-12-14,24.24521827697754
2010-12-15,24.395544052124023
2010-12-16,24.644376754760742
2010-12-17,24.748058319091797
2010-12-20,24.955408096313477
2010-12-21,25.281999588012695
2010-12-22,25.416784286499023
2010-12-23,25.442707061767578
2010-12-27,25.587854385375977
2010-12-28,25.1575870513916
2010-12-29,25.053909301757812
2010-12-30,24.924304962158203
2010-12-31,24.737695693969727
2011-01-03,25.60341453552246
2011-01-04,25.09537124633789
2011-01-05,25.624143600463867
2011-01-06,25.608591079711914
2011-01-07,25.484182357788086
2011-01-10,25.437517166137695
2011-01-11,25.504915237426758
2011-01-12,25.5256404876709
2011-01-13,25.5256404876709
2011-01-14,25.47381019592285
2011-01-18,25.59822654724121
2011-01-19,25.193866729736328
2011-01-20,25.2146053314209
2011-01-21,25.0020751953125
2011-01-24,25.504915237426758
2011-01-25,25.701902389526367
2011-01-26,25.84185791015625
2011-01-27,25.831501007080078
2011-01-28,25.235342025756836
2011-01-31,24.670299530029297
2011-02-01,24.955408096313477
2011-02-02,24.960599899291992
2011-02-03,25.276809692382812
2011-02-04,25.162763595581055
2011-02-07,25.162763595581055
2011-02-08,25.442707061767578
2011-02-09,25.323457717895508
2011-02-10,25.47381019592285
2011-02-11,25.790029525756836
2011-02-14,25.608591079711914
2011-02-15,25.261266708374023
2011-02-16,25.530832290649414
2011-02-17,25.577486038208008
2011-02-18,25.59822654724121
2011-02-22,24.877647399902344
2011-02-23,24.519962310791016
2011-02-24,24.63919448852539
2011-02-25,25.252155303955078
2011-02-28,25.210248947143555
2011-03-01,25.094993591308594
2011-03-02,24.9168701171875
2011-03-03,25.252155303955078
2011-03-04,25.13690948486328
2011-03-07,24.660146713256836
2011-03-08,25.021638870239258
2011-03-09,24.80684471130371
2011-03-10,23.99479103088379
2011-03-11,24.00003433227539
2011-03-14,23.837615966796875
2011-03-15,23.575666427612305
2011-03-16,23.439453125
2011-03-17,23.423730850219727
2011-03-18,23.077957153320312
2011-03-21,23.617586135864258
2011-03-22,23.512802124023438
2011-03-23,23.544231414794922
2011-03-24,23.481374740600586
2011-03-25,23.47089195251465
2011-03-28,23.397552490234375
2011-03-29,23.73283576965332
2011-03-30,24.036706924438477
2011-03-31,24.15719985961914
2011-04-01,24.340578079223633
2011-04-04,24.754457473754883
2011-04-05,24.728254318237305
2011-04-06,24.80160903930664
2011-04-07,24.84351348876953
2011-04-08,24.68634796142578
2011-04-11,24.696823120117188
2011-04-12,24.581567764282227
2011-04-13,24.68110466003418
2011-04-14,24.702054977416992
2011-04-15,24.880189895629883
2011-04-18,24.628711700439453
2011-04-19,24.50298309326172
2011-04-20,24.597286224365234
2011-04-21,24.492507934570312
2011-04-25,24.340578079223633
2011-04-26,24.057655334472656
2011-04-27,24.26721954345703
2011-04-28,24.712539672851562
2011-04-29,24.5291805267334
2011-05-02,24.23579216003418
2011-05-03,24.424392700195312
2011-05-04,24.23579216003418
2011-05-05,23.622817993164062
2011-05-06,23.685688018798828
2011-05-09,23.675207138061523
2011-05-10,23.706645965576172
2011-05-11,23.575666427612305
2011-05-12,24.1414852142334
2011-05-13,23.612340927124023
2011-05-16,23.575666427612305
2011-05-17,23.575666427612305
2011-05-18,23.748554229736328
2011-05-19,23.633298873901367
2011-05-20,23.575666427612305
2011-05-23,23.55994987487793
2011-05-24,23.460412979125977
2011-05-25,23.63853645324707
2011-05-26,23.575666427612305
2011-05-27,23.87235450744629
2011-05-31,23.78759002685547
2011-06-01,23.01409339904785
2011-06-02,23.130643844604492
2011-06-03,22.82866668701172
2011-06-06,22.579662322998047
2011-06-07,22.770389556884766
2011-06-08,22.60614585876465
2011-06-09,22.531982421875
2011-06-10,22.436620712280273
2011-06-13,22.383644104003906
2011-06-14,22.54787826538086
2011-06-15,22.018085479736328
2011-06-16,22.19822120666504
2011-06-17,22.13994598388672
2011-06-20,22.187620162963867
2011-06-21,22.30416488647461
2011-06-22,21.970407485961914
2011-06-23,22.00218391418457
2011-06-24,21.84855842590332
2011-06-27,22.03927993774414
2011-06-28,21.970407485961914
2011-06-29,22.02338981628418
2011-06-30,22.27239418029785
2011-07-01,22.505504608154297
2011-07-05,22.563779830932617
2011-07-06,22.60614585876465
2011-07-07,22.74919891357422
2011-07-08,22.32536506652832
2011-07-11,21.986295700073242
2011-07-12,22.086957931518555
2011-07-13,22.20351791381836
2011-07-14,22.12405014038086
2011-07-15,22.192909240722656
2011-07-18,21.869747161865234
2011-07-19,22.161128997802734
2011-07-20,21.928022384643555
2011-07-21,22.19822120666504
2011-07-22,21.938613891601562
2011-07-25,21.594257354736328
2011-07-26,21.710805892944336
2011-07-27,21.329360961914062
2011-07-28,21.350547790527344
2011-07-29,21.509475708007812
2011-08-01,21.461795806884766
2011-08-02,21.28167724609375
2011-08-03,21.403528213500977
2011-08-04,20.879039764404297
2011-08-05,20.79956817626953
2011-08-08,20.052566528320312
2011-08-09,21.27108383178711
2011-08-10,19.920120239257812
2011-08-11,20.81015968322754
2011-08-12,20.68832015991211
2011-08-15,20.969097137451172
2011-08-16,20.661821365356445
2011-08-17,20.836652755737305
2011-08-18,20.190309524536133
2011-08-19,19.914817810058594
2011-08-22,19.734689712524414
2011-08-23,20.354537963867188
2011-08-24,20.471099853515625
2011-08-25,19.713499069213867
2011-08-26,19.708209991455078
2011-08-29,20.879039764404297
2011-08-30,21.115137100219727
2011-08-31,20.927330017089844
2011-09-01,20.53025245666504
2011-09-02,19.74681282043457
2011-09-06,19.68242835998535
2011-09-07,20.31024742126465
2011-09-08,19.90778923034668
2011-09-09,19.49461555480957
2011-09-12,19.66632843017578
2011-09-13,19.75218391418457
2011-09-14,20.122432708740234
2011-09-15,20.165359497070312
2011-09-16,20.261945724487305
2011-09-19,19.913162231445312
2011-09-20,20.090238571166992
2011-09-21,19.45168685913086
2011-09-22,19.859506607055664
2011-09-23,19.880970001220703
2011-09-26,20.32097816467285
2011-09-27,20.648305892944336
2011-09-28,19.821941375732422
2011-09-29,20.503416061401367
2011-09-30,20.299516677856445
2011-10-03,19.736083984375
2011-10-04,21.383438110351562
2011-10-05,21.667835235595703
2011-10-06,21.775161743164062
2011-10-07,20.75562286376953
2011-10-10,21.29759407043457
2011-10-11,21.356609344482422
2011-10-12,21.667835235595703
2011-10-13,21.442468643188477
2011-10-14,21.533693313598633
2011-10-17,21.104408264160156
2011-10-18,21.68393325805664
2011-10-19,21.694673538208008
2011-10-20,21.968326568603516
2011-10-21,22.724925994873047
2011-10-24,23.025434494018555
2011-10-25,22.402969360351562
2011-10-26,23.036165237426758
2011-10-27,23.615686416625977
2011-10-28,23.363487243652344
2011-10-31,22.869815826416016
2011-11-01,21.866374969482422
2011-11-02,22.472736358642578
2011-11-03,23.036165237426758
2011-11-04,22.67127799987793
2011-11-07,22.853723526000977
2011-11-08,23.28299903869629
2011-11-09,22.182968139648438
2011-11-10,22.456632614135742
2011-11-11,22.77322769165039
2011-11-14,22.317119598388672
2011-11-15,22.687374114990234
2011-11-16,22.397613525390625
2011-11-17,22.064918518066406
2011-11-18,22.322490692138672
2011-11-21,21.667835235595703
2011-11-22,21.44783592224121
2011-11-23,21.136600494384766
2011-11-25,20.825376510620117
2011-11-28,21.560522079467773
2011-11-29,21.603984832763672
2011-11-30,22.734176635742188
2011-12-01,22.332094192504883
2011-12-02,22.098445892333984
2011-12-05,22.01149559020996
2011-12-06,22.217985153198242
2011-12-07,22.321224212646484
2011-12-08,21.576824188232422
2011-12-09,22.14190101623535
2011-12-12,21.84850311279297
2011-12-13,21.424686431884766
2011-12-14,21.34860610961914
2011-12-15,21.67462730407715
2011-12-16,21.522485733032227
2011-12-19,21.21820831298828
2011-12-20,22.147342681884766
2011-12-21,22.408161163330078
2011-12-22,22.446197509765625
2011-12-23,22.457059860229492
2011-12-27,22.5385684967041
2011-12-28,22.1582088470459
2011-12-29,22.09300422668457
2011-12-30,21.995203018188477
2012-01-03,22.370115280151367
2012-01-04,22.217985153198242
2012-01-05,22.5277042388916
2012-01-06,22.337526321411133
2012-01-09,22.283191680908203
2012-01-10,22.630945205688477
2012-01-11,22.663543701171875
2012-01-12,22.804805755615234
2012-01-13,22.56572914123535
2012-01-17,22.424457550048828
2012-01-18,22.766782760620117
2012-01-19,22.935216903686523
2012-01-20,23.250368118286133
2012-01-23,23.06562614440918
