Date,T
2010-09-16,7.232131481170654
2010-09-17,7.247569561004639
2010-09-20,7.342763900756836
2010-09-21,7.360771656036377
2010-09-22,7.355623245239258
2010-09-23,7.335044860839844
2010-09-24,7.35305118560791
2010-09-27,7.427663803100586
2010-09-28,7.440528869628906
2010-09-29,7.3864970207214355
2010-09-30,7.358199596405029
2010-10-01,7.412227153778076
2010-10-04,7.425088882446289
2010-10-05,7.553732395172119
2010-10-06,7.505499362945557
2010-10-07,7.4084672927856445
2010-10-08,7.4006028175354
2010-10-11,7.426825523376465
2010-10-12,7.445183277130127
2010-10-13,7.466160774230957
2010-10-14,7.4740309715271
2010-10-15,7.429446697235107
2010-10-18,7.505499362945557
2010-10-19,7.397981643676758
2010-10-20,7.502878665924072
2010-10-21,7.432068347930908
2010-10-22,7.418962001800537
2010-10-25,7.437315464019775
2010-10-26,7.424200057983398
2010-10-27,7.434691429138184
2010-10-28,7.4740309715271
2010-10-29,7.479272365570068
2010-11-01,7.531723976135254
2010-11-02,7.589416027069092
2010-11-03,7.620887756347656
2010-11-04,7.720541000366211
2010-11-05,7.675958633422852
2010-11-08,7.652358531951904
2010-11-09,7.652358531951904
2010-11-10,7.618265628814697
2010-11-11,7.560570240020752
2010-11-12,7.463541507720947
2010-11-15,7.508121490478516
2010-11-16,7.4058451652526855
2010-11-17,7.33241605758667
2010-11-18,7.458293437957764
2010-11-19,7.426825523376465
2010-11-22,7.418962001800537
2010-11-23,7.350772857666016
2010-11-24,7.379620552062988
2010-11-26,7.324546813964844
2010-11-29,7.2642316818237305
2010-11-30,7.287835597991943
2010-12-01,7.4163360595703125
2010-12-02,7.4871416091918945
2010-12-03,7.471405029296875
2010-12-06,7.42158317565918
2010-12-07,7.484520435333252
2010-12-08,7.508121490478516
2010-12-09,7.557947635650635
2010-12-10,7.5763068199157715
2010-12-13,7.547458171844482
2010-12-14,7.6943159103393555
2010-12-15,7.639247417449951
2010-12-16,7.665472507476807
2010-12-17,7.660226345062256
2010-12-20,7.639247417449951
2010-12-21,7.623508930206299
2010-12-22,7.639247417449951
2010-12-23,7.657603740692139
2010-12-27,7.670715808868408
2010-12-28,7.665472507476807
2010-12-29,7.686445236206055
2010-12-30,7.69169282913208
2010-12-31,7.704805850982666
2011-01-03,7.780857086181641
2011-01-04,7.83593225479126
2011-01-05,7.862156867980957
2011-01-06,7.792469501495361
2011-01-07,7.712270736694336
2011-01-10,7.575937747955322
2011-01-11,7.4609880447387695
2011-01-12,7.4957404136657715
2011-01-13,7.506430625915527
2011-01-14,7.599997520446777
2011-01-18,7.573262691497803
2011-01-19,7.573262691497803
2011-01-20,7.546530723571777
2011-01-21,7.573262691497803
2011-01-24,7.613364219665527
2011-01-25,7.688212871551514
2011-01-26,7.680191516876221
2011-01-27,7.519799709320068
2011-01-28,7.34871244430542
2011-01-31,7.356732368469238
2011-02-01,7.4502949714660645
2011-02-02,7.3968305587768555
2011-02-03,7.482375621795654
2011-02-04,7.4770283699035645
2011-02-07,7.474353790283203
2011-02-08,7.4609880447387695
2011-02-09,7.4770283699035645
2011-02-10,7.549205303192139
2011-02-11,7.61068868637085
2011-02-14,7.608015060424805
2011-02-15,7.549205303192139
2011-02-16,7.565245151519775
2011-02-17,7.618708610534668
2011-02-18,7.637423038482666
2011-02-22,7.53851318359375
2011-02-23,7.493067741394043
2011-02-24,7.463662147521973
2011-02-25,7.519799709320068
2011-02-28,7.586632251739502
2011-03-01,7.506430625915527
2011-03-02,7.530492305755615
2011-03-03,7.519799709320068
2011-03-04,7.463662147521973
2011-03-07,7.458315372467041
2011-03-08,7.60534143447876
2011-03-09,7.696231842041016
2011-03-10,7.64811372756958
2011-03-11,7.608015060424805
2011-03-14,7.535839080810547
2011-03-15,7.434256553649902
2011-03-16,7.305943965911865
2011-03-17,7.415544033050537
2011-03-18,7.4690093994140625
2011-03-21,7.5545501708984375
2011-03-22,7.511780261993408
2011-03-23,7.522472381591797
2011-03-24,7.629404067993164
2011-03-25,7.712270736694336
2011-03-28,7.848607540130615
2011-03-29,8.033060073852539
2011-03-30,8.209493637084961
2011-03-31,8.182762145996094
2011-04-01,8.185434341430664
2011-04-04,8.225531578063965
2011-04-05,8.206815719604492
2011-04-06,8.299242973327637
2011-04-07,8.318309783935547
2011-04-08,8.364611625671387
2011-04-11,8.350994110107422
2011-04-12,8.299242973327637
2011-04-13,8.22025203704834
2011-04-14,8.250215530395508
2011-04-15,8.348272323608398
2011-04-18,8.255660057067871
2011-04-19,8.255660057067871
2011-04-20,8.206636428833008
2011-04-21,8.356437683105469
2011-04-25,8.321029663085938
2011-04-26,8.427258491516113
2011-04-27,8.557995796203613
2011-04-28,8.544379234313965
2011-04-29,8.47628402709961
2011-05-02,8.500797271728516
2011-05-03,8.677841186523438
2011-05-04,8.658775329589844
2011-05-05,8.503520965576172
2011-05-06,8.514416694641113
2011-05-09,8.538930892944336
2011-05-10,8.631540298461914
2011-05-11,8.547102928161621
2011-05-12,8.617921829223633
2011-05-13,8.555269241333008
2011-05-16,8.459942817687988
2011-05-17,8.47628402709961
2011-05-18,8.498074531555176
2011-05-19,8.5525484085083
2011-05-20,8.53075885772705
2011-05-23,8.465388298034668
2011-05-24,8.48717975616455
2011-05-25,8.443599700927734
2011-05-26,8.473562240600586
2011-05-27,8.522588729858398
2011-05-31,8.596134185791016
2011-06-01,8.489903450012207
2011-06-02,8.435429573059082
2011-06-03,8.348272323608398
2011-06-06,8.269282341003418
2011-06-07,8.255660057067871
2011-06-08,8.263832092285156
2011-06-09,8.261110305786133
2011-06-10,8.263832092285156
2011-06-13,8.321029663085938
2011-06-14,8.386399269104004
2011-06-15,8.266555786132812
2011-06-16,8.288346290588379
2011-06-17,8.38095474243164
2011-06-20,8.432703971862793
2011-06-21,8.473562240600586
2011-06-22,8.41091537475586
2011-06-23,8.367334365844727
2011-06-24,8.291069984436035
2011-06-27,8.3782320022583
2011-06-28,8.44904613494873
2011-06-29,8.514416694641113
2011-06-30,8.555269241333008
2011-07-01,8.628812789916992
2011-07-05,8.615195274353027
2011-07-06,8.662155151367188
2011-07-07,8.662155151367188
2011-07-08,8.637197494506836
2011-07-11,8.542890548706055
2011-07-12,8.53457260131836
2011-07-13,8.548436164855957
2011-07-14,8.481870651245117
2011-07-15,8.406980514526367
2011-07-18,8.354286193847656
2011-07-19,8.41252613067627
2011-07-20,8.384797096252441
2011-07-21,8.398658752441406
2011-07-22,8.40975570678711
2011-07-25,8.296036720275879
2011-07-26,8.30435562133789
2011-07-27,8.309905052185059
2011-07-28,8.115745544433594
2011-07-29,8.115745544433594
2011-08-01,8.18786334991455
2011-08-02,8.093554496765137
2011-08-03,8.1823148727417
2011-08-04,7.982612133026123
2011-08-05,8.024215698242188
2011-08-08,7.683053493499756
2011-08-09,8.002026557922363
2011-08-10,7.732980728149414
2011-08-11,7.8883056640625
2011-08-12,7.82728385925293
2011-08-15,7.990931987762451
2011-08-16,7.985386371612549
2011-08-17,8.090784072875977
2011-08-18,7.893852233886719
2011-08-19,7.763492584228516
2011-08-22,7.891079902648926
2011-08-23,8.038084983825684
2011-08-24,8.1628999710083
2011-08-25,8.060275077819824
2011-08-26,8.05472469329834
2011-08-29,8.115745544433594
2011-08-30,8.215599060058594
2011-08-31,7.89940071105957
2011-09-01,7.841153621673584
2011-09-02,7.78013277053833
2011-09-06,7.719114780426025
2011-09-07,7.802320957183838
2011-09-08,7.755170822143555
2011-09-09,7.638675212860107
2011-09-12,7.732980728149414
2011-09-13,7.799551963806152
2011-09-14,7.838382720947266
2011-09-15,7.916042804718018
2011-09-16,8.026986122131348
2011-09-19,7.9271345138549805
2011-09-20,8.002026557922363
2011-09-21,7.8494768142700195
2011-09-22,7.696925640106201
2011-09-23,7.724660396575928
2011-09-26,7.8605732917785645
2011-09-27,7.952103137969971
2011-09-28,7.918817520141602
2011-09-29,7.999255180358887
2011-09-30,7.91049337387085
2011-10-03,7.810641288757324
2011-10-04,7.852248668670654
2011-10-05,8.013397216796875
2011-10-06,8.041706085205078
2011-10-07,8.05019760131836
2011-10-10,8.256831169128418
2011-10-11,8.14360523223877
2011-10-12,8.205883026123047
2011-10-13,8.237015724182129
2011-10-14,8.256831169128418
2011-10-17,8.214371681213379
2011-10-18,8.268152236938477
2011-10-19,8.234182357788086
2011-10-20,8.205883026123047
2011-10-21,8.245508193969727
2011-10-24,8.174744606018066
2011-10-25,8.041706085205078
2011-10-26,8.137945175170898
2011-10-27,8.341751098632812
2011-10-28,8.41817569732666
2011-10-31,8.29645824432373
2011-11-01,8.123795509338379
2011-11-02,8.231353759765625
2011-11-03,8.333252906799316
2011-11-04,8.254002571105957
2011-11-07,8.333252906799316
2011-11-08,8.33891773223877
2011-11-09,8.183234214782715
2011-11-10,8.254002571105957
2011-11-11,8.327594757080078
2011-11-14,8.262491226196289
2011-11-15,8.279476165771484
2011-11-16,8.146438598632812
2011-11-17,8.098316192626953
2011-11-18,8.106809616088867
2011-11-21,8.027555465698242
2011-11-22,7.948295593261719
2011-11-23,7.798276901245117
2011-11-25,7.758646011352539
2011-11-28,7.911498546600342
2011-11-29,7.942634582519531
2011-11-30,8.20305061340332
2011-12-01,8.163420677185059
2011-12-02,8.197385787963867
2011-12-05,8.25117015838623
2011-12-06,8.256831169128418
2011-12-07,8.321935653686523
2011-12-08,8.169081687927246
2011-12-09,8.217205047607422
2011-12-12,8.211541175842285
2011-12-13,8.220030784606934
2011-12-14,8.154930114746094
2011-12-15,8.149269104003906
2011-12-16,8.166251182556152
2011-12-19,8.135113716125488
2011-12-20,8.24267864227295
2011-12-21,8.293627738952637
2011-12-22,8.395528793334961
2011-12-23,8.454971313476562
2011-12-27,8.503093719482422
2011-12-28,8.477615356445312
2011-12-29,8.539888381958008
2011-12-30,8.559704780578613
2012-01-03,8.599332809448242
2012-01-04,8.613482475280762
2012-01-05,8.604997634887695
2012-01-06,8.565327644348145
2012-01-09,8.559558868408203
2012-01-10,8.58841609954834
2012-01-11,8.654790878295898
2012-01-12,8.692310333251953
2012-01-13,8.67788028717041
2012-01-17,8.729823112487793
2012-01-18,8.752912521362305
2012-01-19,8.778885841369629
2012-01-20,8.804858207702637
2012-01-23,8.773114204406738
2012-01-24,8.683650016784668
2012-01-25,8.71828556060791
2012-01-26,8.498952865600586
2012-01-27,8.415260314941406
2012-01-30,8.46721076965332
2012-01-31,8.487411499023438
2012-02-01,8.542242050170898
2012-02-02,8.597077369689941
2012-02-03,8.643245697021484
2012-02-06,8.64902114868164
2012-02-07,8.669221878051758
2012-02-08,8.66344928741455
2012-02-09,8.654790878295898
2012-02-10,8.611502647399902
2012-02-13,8.669221878051758
2012-02-14,8.67788028717041
2012-02-15,8.620162010192871
2012-02-16,8.66344928741455
2012-02-17,8.660561561584473
2012-02-21,8.755797386169434
2012-02-22,8.738480567932129
2012-02-23,8.790427207946777
2012-02-24,8.755797386169434
2012-02-27,8.76156997680664
2012-02-28,8.810625076293945
2012-02-29,8.827945709228516
2012-03-01,8.83949089050293
2012-03-02,8.908751487731934
2012-03-05,8.943381309509277
2012-03-06,8.868348121643066
2012-03-07,8.911635398864746
2012-03-08,8.946264266967773
2012-03-09,8.998211860656738
2012-03-12,9.073244094848633
2012-03-13,9.128076553344727
2012-03-14,9.076130867004395
2012-03-15,9.130963325500488
2012-03-16,9.116534233093262
2012-03-19,9.133852005004883
2012-03-20,9.174251556396484
2012-03-21,9.188682556152344
2012-03-22,9.151166915893555
2012-03-23,9.096336364746094
2012-03-26,9.174251556396484
2012-03-27,9.130963325500488
2012-03-28,9.050158500671387
2012-03-29,9.006871223449707
2012-03-30,9.012641906738281
2012-04-02,9.076130867004395
2012-04-03,9.070358276367188
2012-04-04,9.110763549804688
2012-04-05,9.09681224822998
2012-04-09,9.008607864379883
2012-04-10,8.858662605285645
2012-04-11,8.95274829864502
2012-04-12,9.067411422729492
2012-04-13,8.979207038879395
2012-04-16,8.99979019165039
2012-04-17,9.082113265991211
2012-04-18,9.040956497192383
2012-04-19,9.03801441192627
2012-04-20,9.073294639587402
2012-04-23,8.99979019165039
2012-04-24,9.32614517211914
2012-04-25,9.332026481628418
2012-04-26,9.537834167480469
2012-04-27,9.605461120605469
2012-04-30,9.676026344299316
2012-05-01,9.72012710571289
2012-05-02,9.714244842529297
2012-05-03,9.734825134277344
2012-05-04,9.661322593688965
2012-05-07,9.702485084533691
2012-05-08,9.714244842529297
2012-05-09,9.646624565124512
2012-05-10,9.740706443786621
2012-05-11,9.875951766967773
2012-05-14,9.858314514160156
2012-05-15,9.805392265319824
2012-05-16,9.758350372314453
2012-05-17,9.787752151489258
2012-05-18,9.896533012390137
2012-05-21,9.887713432312012
2012-05-22,9.861250877380371
2012-05-23,9.808331489562988
2012-05-24,9.890657424926758
2012-05-25,9.905354499816895
2012-05-29,9.978856086730957
2012-05-30,9.949459075927734
2012-05-31,10.046483993530273
2012-06-01,9.967098236083984
2012-06-04,10.04059886932373
2012-06-05,10.014138221740723
2012-06-06,10.161149978637695
2012-06-07,10.04354190826416
2012-06-08,10.158207893371582
2012-06-11,10.16996955871582
2012-06-12,10.284637451171875
2012-06-13,10.284637451171875
2012-06-14,10.49338436126709
2012-06-15,10.499263763427734
2012-06-18,10.475744247436523
2012-06-19,10.428698539733887
2012-06-20,10.41106128692627
2012-06-21,10.299331665039062
2012-06-22,10.340494155883789
2012-06-25,10.275813102722168
2012-06-26,10.284637451171875
2012-06-27,10.346376419067383
2012-06-28,10.405181884765625
2012-06-29,10.484562873840332
2012-07-02,10.643331527709961
2012-07-03,10.584532737731934
2012-07-05,10.5169038772583
2012-07-06,10.592387199401855
2012-07-09,10.622279167175293
2012-07-10,10.592387199401855
2012-07-11,10.538591384887695
2012-07-12,10.422025680541992
2012-07-13,10.565491676330566
2012-07-16,10.586413383483887
2012-07-17,10.705965042114258
2012-07-18,10.816551208496094
2012-07-19,10.604349136352539
2012-07-20,10.54755973815918
2012-07-23,10.574459075927734
2012-07-24,10.35029411315918
2012-07-25,10.559514999389648
2012-07-26,10.849424362182617
2012-07-27,11.100489616394043
2012-07-30,11.187167167663574
2012-07-31,11.33362102508545
2012-08-01,11.249932289123535
2012-08-02,11.220041275024414
2012-08-03,11.232001304626465
2012-08-06,11.240965843200684
2012-08-07,11.190155029296875
2012-08-08,11.187167167663574
2012-08-09,11.127389907836914
2012-08-10,11.205101013183594
2012-08-13,11.175206184387207
2012-08-14,11.133369445800781
2012-08-15,11.088534355163574
2012-08-16,11.130382537841797
2012-08-17,11.109460830688477
2012-08-20,11.02577018737793
2012-08-21,10.936104774475098
2012-08-22,10.927135467529297
2012-08-23,10.927135467529297
2012-08-24,11.043703079223633
2012-08-27,11.019792556762695
2012-08-28,10.951045989990234
2012-08-29,11.004846572875977
2012-08-30,10.965994834899902
2012-08-31,10.951045989990234
2012-09-04,11.001860618591309
2012-09-05,11.037727355957031
2012-09-06,11.190155029296875
2012-09-07,11.14831256866455
2012-09-10,11.184181213378906
2012-09-11,11.243955612182617
2012-09-12,11.273844718933105
2012-09-13,11.402359962463379
2012-09-14,11.136359214782715
2012-09-17,11.237977981567383
2012-09-18,11.25590991973877
2012-09-19,11.285797119140625
2012-09-20,11.339597702026367
2012-09-21,11.381441116333008
2012-09-24,11.432246208190918
2012-09-25,11.375465393066406
2012-09-26,11.381441116333008
2012-09-27,11.354538917541504
2012-09-28,11.267860412597656
2012-10-01,11.282808303833008
2012-10-02,11.30074405670166
2012-10-03,11.408340454101562
2012-10-04,11.459146499633789
2012-10-05,11.490275382995605
2012-10-08,11.429577827453613
2012-10-09,11.271759033203125
2012-10-10,11.204991340637207
2012-10-11,11.004682540893555
2012-10-12,10.813484191894531
2012-10-15,10.686019897460938
2012-10-16,10.743685722351074
2012-10-17,10.840801239013672
2012-10-18,10.931854248046875
2012-10-19,10.719403266906738
2012-10-22,10.701190948486328
2012-10-23,10.622282981872559
2012-10-24,10.53427505493164
2012-10-25,10.470536231994629
2012-10-26,10.509991645812988
2012-10-31,10.497854232788086
2012-11-01,10.649598121643066
2012-11-02,10.60103702545166
2012-11-05,10.57068920135498
2012-11-06,10.561585426330566
2012-11-07,10.209531784057617
2012-11-08,10.075996398925781
2012-11-09,10.179183959960938
2012-11-12,10.279333114624023
2012-11-13,10.303618431091309
2012-11-14,10.252019882202148
2012-11-15,10.1427640914917
2012-11-16,10.057783126831055
2012-11-19,10.264156341552734
2012-11-20,10.221673011779785
2012-11-21,10.273262023925781
2012-11-23,10.428048133850098
2012-11-26,10.309686660766602
2012-11-27,10.203462600708008
2012-11-28,10.203462600708008
2012-11-29,10.29754638671875
2012-11-30,10.358242988586426
2012-12-03,10.361274719238281
2012-12-04,10.294510841369629
2012-12-05,10.291474342346191
2012-12-06,10.212567329406738
2012-12-07,10.239879608154297
2012-12-10,10.236846923828125
2012-12-11,10.364312171936035
2012-12-12,10.467495918273926
2012-12-13,10.415907859802246
2012-12-14,10.321829795837402
2012-12-17,10.388592720031738
2012-12-18,10.421979904174805
2012-12-19,10.291474342346191
2012-12-20,10.370383262634277
2012-12-21,10.218636512756348
2012-12-24,10.239879608154297
2012-12-26,10.252019882202148
2012-12-27,10.21560287475586
2012-12-28,10.112412452697754
2012-12-31,10.230778694152832
2013-01-02,10.622282981872559
2013-01-03,10.628353118896484
2013-01-04,10.692089080810547
2013-01-07,10.740645408630371
2013-01-08,10.603528022766113
2013-01-09,10.56956958770752
2013-01-10,10.609701156616211
2013-01-11,10.57883071899414
2013-01-14,10.501657485961914
2013-01-15,10.421399116516113
2013-01-16,10.267054557800293
2013-01-17,10.248534202575684
2013-01-18,10.322617530822754
2013-01-22,10.37509536743164
2013-01-23,10.427571296691895
2013-01-24,10.418312072753906
2013-01-25,10.501657485961914
2013-01-28,10.53561019897461
2013-01-29,10.705397605895996
2013-01-30,10.643655776977539
2013-01-31,10.739350318908691
2013-02-01,10.961607933044434
2013-02-04,10.875173568725586
2013-02-05,10.912219047546387
2013-02-06,10.936911582946777
2013-02-07,10.887520790100098
2013-02-08,10.887520790100098
2013-02-11,10.875173568725586
2013-02-12,10.989387512207031
2013-02-13,10.933825492858887
2013-02-14,10.893698692321777
2013-02-15,10.915305137634277
2013-02-19,11.010998725891113
2013-02-20,10.94925594329834
2013-02-21,10.936911582946777
2013-02-22,11.01408576965332
2013-02-25,10.862831115722656
2013-02-26,10.95543384552002
2013-02-27,11.066563606262207
2013-02-28,11.08508586883545
2013-03-01,11.115954399108887
2013-03-04,11.18386173248291
2013-03-05,11.29808235168457
2013-03-06,11.202388763427734
2013-03-07,11.23325252532959
2013-03-08,11.322775840759277
2013-03-11,11.29808235168457
2013-03-12,11.335124015808105
2013-03-13,11.29808235168457
2013-03-14,11.378338813781738
2013-03-15,11.24560260772705
2013-03-18,11.15916633605957
2013-03-19,11.156084060668945
2013-03-20,11.17151927947998
2013-03-21,11.15916633605957
2013-03-22,11.24560260772705
2013-03-25,11.23325252532959
2013-03-26,11.341300010681152
2013-03-27,11.304253578186035
2013-03-28,11.325862884521484
2013-04-01,11.49872875213623
2013-04-02,11.597512245178223
2013-04-03,11.5079927444458
2013-04-04,11.70246696472168
2013-04-05,11.73642349243164
2013-04-08,11.797826766967773
2013-04-09,11.841729164123535
2013-04-10,11.973443031311035
2013-04-11,12.086341857910156
2013-04-12,12.102020263671875
2013-04-15,11.901313781738281
2013-04-16,11.898181915283203
2013-04-17,11.848005294799805
2013-04-18,11.835458755493164
2013-04-19,12.004804611206055
2013-04-22,12.145925521850586
2013-04-23,12.230595588684082
2013-04-24,11.61593246459961
2013-04-25,11.691201210021973
2013-04-26,11.61593246459961
2013-04-29,11.69747257232666
2013-04-30,11.747647285461426
2013-05-01,11.779007911682129
2013-05-02,11.779007911682129
2013-05-03,11.710014343261719
2013-05-06,11.631614685058594
2013-05-07,11.766461372375488
2013-05-08,11.863685607910156
2013-05-09,11.70688247680664
2013-05-10,11.716289520263672
2013-05-13,11.603389739990234
2013-05-14,11.675516128540039
2013-05-15,11.76960277557373
2013-05-16,11.722562789916992
2013-05-17,11.741375923156738
2013-05-20,11.672382354736328
2013-05-21,11.58457088470459
2013-05-22,11.484220504760742
2013-05-23,11.521852493286133
2013-05-24,11.524988174438477
2013-05-28,11.346234321594238
2013-05-29,11.261561393737793
2013-05-30,11.13298511505127
2013-05-31,10.97304630279541
2013-06-03,10.998133659362793
2013-06-04,11.186294555664062
2013-06-05,11.057716369628906
2013-06-06,11.230204582214355
2013-06-07,11.117301940917969
2013-06-10,11.286650657653809
2013-06-11,11.214517593383789
2013-06-12,11.170616149902344
2013-06-13,11.383866310119629
2013-06-14,11.261561393737793
2013-06-17,11.214517593383789
2013-06-18,11.343097686767578
2013-06-19,11.054581642150879
2013-06-20,10.772335052490234
2013-06-21,10.809967994689941
2013-06-24,10.806833267211914
2013-06-25,10.985589027404785
2013-06-26,11.079668998718262
2013-06-27,11.173748016357422
2013-06-28,11.101622581481934
2013-07-01,11.07026195526123
2013-07-02,11.1423921585083
2013-07-03,11.170616149902344
2013-07-05,11.236469268798828
2013-07-08,11.346753120422363
2013-07-09,11.353132247924805
2013-07-10,11.286153793334961
2013-07-11,11.439231872558594
2013-07-12,11.420098304748535
2013-07-15,11.33718204498291
2013-07-16,11.442421913146973
2013-07-17,11.467938423156738
2013-07-18,11.397775650024414
2013-07-19,11.420098304748535
2013-07-22,11.346753120422363
2013-07-23,11.420098304748535
2013-07-24,11.289344787597656
2013-07-25,11.308476448059082
2013-07-26,11.353132247924805
2013-07-29,11.442421913146973
2013-07-30,11.295724868774414
2013-07-31,11.247886657714844
2013-08-01,11.391397476196289
2013-08-02,11.40734577178955
2013-08-05,11.375452041625977
2013-08-06,11.314859390258789
2013-08-07,11.34993839263916
2013-08-08,11.254267692565918
2013-08-09,11.098004341125488
2013-08-12,11.136274337768555
2013-08-13,11.072486877441406
2013-08-14,11.088434219360352
2013-08-15,10.954490661621094
2013-08-16,10.900278091430664
2013-08-19,10.77590560913086
2013-08-20,10.801420211791992
2013-08-21,10.677040100097656
2013-08-22,10.785472869873047
2013-08-23,10.935359954833984
2013-08-26,10.785472869873047
2013-08-27,10.744013786315918
2013-08-28,10.708932876586914
2013-08-29,10.7312593460083
2013-08-30,10.788662910461426
2013-09-03,10.626017570495605
2013-09-04,10.759956359863281
2013-09-05,10.63239574432373
2013-09-06,10.65471363067627
2013-09-09,10.724878311157227
2013-09-10,10.833308219909668
2013-09-11,10.833308219909668
2013-09-12,10.964059829711914
