Date,RWT
2010-09-03,4.362151145935059
2010-09-07,4.229324817657471
2010-09-08,4.283663272857666
2010-09-09,4.289700508117676
2010-09-10,4.316869735717773
2010-09-13,4.407433032989502
2010-09-14,4.380262851715088
2010-09-15,4.398376941680908
2010-09-16,4.377244472503662
2010-09-17,4.440638542175293
2010-09-20,4.531203269958496
2010-09-21,4.4496965408325195
2010-09-22,4.3862996101379395
2010-09-23,4.322906017303467
2010-09-24,4.437620639801025
2010-09-27,4.344038486480713
2010-09-28,4.393191814422607
2010-09-29,4.445420265197754
2010-09-30,4.442347526550293
2010-10-01,4.485357761383057
2010-10-04,4.473067760467529
2010-10-05,4.485357761383057
2010-10-06,4.50378942489624
2010-10-07,4.497645854949951
2010-10-08,4.552943706512451
2010-10-11,4.56216287612915
2010-10-12,4.583664894104004
2010-10-13,4.645110607147217
2010-10-14,4.574450492858887
2010-10-15,4.534512042999268
2010-10-18,4.549872875213623
2010-10-19,4.482285976409912
2010-10-20,4.466924667358398
2010-10-21,4.4177703857421875
2010-10-22,4.408554553985596
2010-10-25,4.393191814422607
2010-10-26,4.359398365020752
2010-10-27,4.344038486480713
2010-10-28,4.347108364105225
2010-10-29,4.356326580047607
2010-11-01,4.380905628204346
2010-11-02,4.383977890014648
2010-11-03,4.37783145904541
2010-11-04,4.476141452789307
2010-11-05,4.479213714599609
2010-11-08,4.457707405090332
2010-11-09,4.37783145904541
2010-11-10,4.359398365020752
2010-11-11,4.334822654724121
2010-11-12,4.325605392456055
2010-11-15,4.313318252563477
2010-11-16,4.2948832511901855
2010-11-17,4.264161586761475
2010-11-18,4.291811943054199
2010-11-19,4.264161586761475
2010-11-22,4.310244560241699
2010-11-23,4.291811943054199
2010-11-24,4.325605392456055
2010-11-26,4.285667419433594
2010-11-29,4.29795503616333
2010-11-30,4.248801231384277
2010-12-01,4.313318252563477
2010-12-02,4.426983833312988
2010-12-03,4.396264553070068
2010-12-06,4.426983833312988
2010-12-07,4.414697647094727
2010-12-08,4.393191814422607
2010-12-09,4.393191814422607
2010-12-10,4.476141452789307
2010-12-13,4.500717639923096
2010-12-14,4.516079902648926
2010-12-15,4.494574546813965
2010-12-16,4.568306922912598
2010-12-17,4.635892868041992
2010-12-20,4.638965606689453
2010-12-21,4.718843936920166
2010-12-22,4.7342023849487305
2010-12-23,4.706553936004639
2010-12-27,4.697336673736572
2010-12-28,4.681976318359375
2010-12-29,4.663236141204834
2010-12-30,4.678852558135986
2010-12-31,4.663236141204834
2011-01-03,4.703841686248779
2011-01-04,4.641372203826904
2011-01-05,4.72258186340332
2011-01-06,4.744444847106934
2011-01-07,4.741321563720703
2011-01-10,4.744444847106934
2011-01-11,4.731949806213379
2011-01-12,4.756937503814697
2011-01-13,4.785048961639404
2011-01-14,4.797543048858643
2011-01-18,4.735073089599609
2011-01-19,4.691346645355225
2011-01-20,4.703841686248779
2011-01-21,4.697592258453369
2011-01-24,4.73819637298584
2011-01-25,4.75381326675415
2011-01-26,4.744444847106934
2011-01-27,4.772554397583008
2011-01-28,4.685099124908447
2011-01-31,4.675728797912598
2011-02-01,4.806912422180176
2011-02-02,4.8287763595581055
2011-02-03,4.831899642944336
2011-02-04,4.772554397583008
2011-02-07,4.841269493103027
2011-02-08,4.869380474090576
2011-02-09,5.0099334716796875
2011-02-10,5.106759071350098
2011-02-11,5.20358419418335
2011-02-14,5.178597927093506
2011-02-15,5.181720733642578
2011-02-16,5.32852029800415
2011-02-17,5.278545379638672
2011-02-18,5.259805679321289
2011-02-22,5.1910905838012695
2011-02-23,5.219202518463135
2011-02-24,5.125499248504639
2011-02-25,5.134868621826172
2011-02-28,5.116130352020264
2011-03-01,5.0349225997924805
2011-03-02,5.019302845001221
2011-03-03,5.0911407470703125
2011-03-04,5.02867317199707
2011-03-07,5.0349225997924805
2011-03-08,5.113006114959717
2011-03-09,5.113006114959717
2011-03-10,4.9755754470825195
2011-03-11,5.0099334716796875
2011-03-14,4.988070011138916
2011-03-15,4.969327449798584
2011-03-16,4.881875038146973
2011-03-17,4.916231155395508
2011-03-18,4.916231155395508
2011-03-21,4.9818220138549805
2011-03-22,4.941217422485352
2011-03-23,4.894367694854736
2011-03-24,4.872501373291016
2011-03-25,4.969327449798584
2011-03-28,4.900613307952881
2011-03-29,4.970439910888672
2011-03-30,4.9672675132751465
2011-03-31,4.93552827835083
2011-04-01,4.93235445022583
2011-04-04,4.9672675132751465
2011-04-05,4.919658660888672
2011-04-06,5.014877796173096
2011-04-07,5.005355358123779
2011-04-08,4.938702583312988
2011-04-11,4.9101362228393555
2011-04-12,4.8561787605285645
2011-04-13,4.859351634979248
2011-04-14,4.875223636627197
2011-04-15,4.814917087554932
2011-04-18,4.814917087554932
2011-04-19,4.795872688293457
2011-04-20,4.830787658691406
2011-04-21,4.843483924865723
2011-04-25,4.881570339202881
2011-04-26,4.95774507522583
2011-04-27,4.983138084411621
2011-04-28,4.986313343048096
2011-04-29,5.024399280548096
2011-05-02,4.979963779449463
2011-05-03,4.960920333862305
2011-05-04,4.954571723937988
2011-05-05,4.900613307952881
2011-05-06,4.903789043426514
2011-05-09,4.903789043426514
2011-05-10,4.960920333862305
2011-05-11,4.894266128540039
2011-05-12,4.92600679397583
2011-05-13,4.868875026702881
2011-05-16,4.821266174316406
2011-05-17,4.795872688293457
2011-05-18,4.786351203918457
2011-05-19,4.830787658691406
2011-05-20,4.811742782592773
2011-05-23,4.814917087554932
2011-05-24,4.837134838104248
2011-05-25,4.814917087554932
2011-05-26,4.8561787605285645
2011-05-27,4.868875026702881
2011-05-31,4.93552827835083
2011-06-01,4.789524555206299
2011-06-02,4.773654937744141
2011-06-03,4.780003547668457
2011-06-06,4.748262882232666
2011-06-07,4.770480155944824
2011-06-08,4.738741874694824
2011-06-09,4.71334981918335
2011-06-10,4.697479724884033
2011-06-13,4.71334981918335
2011-06-14,4.792698383331299
2011-06-15,4.748262882232666
2011-06-16,4.776828289031982
2011-06-17,4.786351203918457
2011-06-20,4.814917087554932
2011-06-21,4.872048854827881
2011-06-22,4.887917518615723
2011-06-23,4.795872688293457
2011-06-24,4.770480155944824
2011-06-27,4.751437187194824
2011-06-28,4.786945343017578
2011-06-29,4.835362434387207
2011-06-30,4.880552768707275
2011-07-01,4.941880702972412
2011-07-05,4.812764644622803
2011-07-06,4.835362434387207
2011-07-07,4.93865442276001
2011-07-08,4.951564788818359
2011-07-11,4.89992094039917
2011-07-12,4.880552768707275
2011-07-13,4.877323627471924
2011-07-14,4.812764644622803
2011-07-15,4.793400287628174
2011-07-18,4.712702751159668
2011-07-19,4.774032115936279
2011-07-20,4.825679302215576
2011-07-21,4.828906059265137
2011-07-22,4.8611860275268555
2011-07-25,4.793400287628174
2011-07-26,4.732070446014404
2011-07-27,4.664284706115723
2011-07-28,4.6320061683654785
2011-07-29,4.625550270080566
2011-08-01,4.615865707397461
2011-08-02,4.519030570983887
2011-08-03,4.583588123321533
2011-08-04,4.3802313804626465
2011-08-05,4.170419216156006
2011-08-08,3.7959861755371094
2011-08-09,4.050987720489502
2011-08-10,3.8895936012268066
2011-08-11,3.9509241580963135
2011-08-12,3.9541518688201904
2011-08-15,4.067127227783203
2011-08-16,3.9896583557128906
2011-08-17,3.9993412494659424
2011-08-18,3.915417432785034
2011-08-19,3.905731439590454
2011-08-22,3.908961534500122
2011-08-23,3.983203887939453
2011-08-24,3.8734538555145264
2011-08-25,3.8702268600463867
2011-08-26,3.8960494995117188
2011-08-29,4.005798816680908
2011-08-30,4.041304588317871
2011-08-31,4.054217338562012
2011-09-01,3.9283292293548584
2011-09-02,3.912189483642578
2011-09-06,3.925100326538086
2011-09-07,4.031620502471924
2011-09-08,3.905731439590454
2011-09-09,3.902505397796631
2011-09-12,3.9186437129974365
2011-09-13,3.996114492416382
2011-09-14,4.021937370300293
2011-09-15,4.067127227783203
2011-09-16,4.025166034698486
2011-09-19,3.899277925491333
2011-09-20,3.902505397796631
2011-09-21,3.792757749557495
2011-09-22,3.750795364379883
2011-09-23,3.8153529167175293
2011-09-26,3.8540873527526855
2011-09-27,3.902505397796631
2011-09-28,3.810215950012207
2011-09-29,3.8201045989990234
2011-09-30,3.681671380996704
2011-10-03,3.401508331298828
2011-10-04,3.625638246536255
2011-10-05,3.5564217567443848
2011-10-06,3.675079107284546
2011-10-07,3.464132785797119
2011-10-10,3.628933906555176
2011-10-11,3.625638246536255
2011-10-12,3.678375244140625
2011-10-13,3.675079107284546
2011-10-14,3.7772560119628906
2011-10-17,3.6651906967163086
2011-10-18,3.7212233543395996
2011-10-19,3.7574803829193115
2011-10-20,3.741000175476074
2011-10-21,3.6355268955230713
2011-10-24,3.7706642150878906
2011-10-25,3.6421191692352295
2011-10-26,3.744295597076416
2011-10-27,3.9255783557891846
2011-10-28,3.9321706295013428
2011-10-31,3.82999324798584
2011-11-01,3.681671380996704
2011-11-02,3.741000175476074
2011-11-03,3.800328254699707
2011-11-04,3.6058619022369385
2011-11-07,3.5597171783447266
2011-11-08,3.576197624206543
2011-11-09,3.4542436599731445
2011-11-10,3.4608376026153564
2011-11-11,3.5432372093200684
2011-11-14,3.3718440532684326
2011-11-15,3.563014268875122
2011-11-16,3.44765305519104
2011-11-17,3.37514066696167
2011-11-18,3.325700283050537
2011-11-21,3.292738437652588
2011-11-22,3.2828521728515625
2011-11-23,3.2465951442718506
2011-11-25,3.226818323135376
2011-11-28,3.3553643226623535
2011-11-29,3.305922031402588
2011-11-30,3.4048047065734863
2011-12-01,3.378434658050537
2011-12-02,3.378434658050537
2011-12-05,3.450949192047119
2011-12-06,3.470724582672119
2011-12-07,3.526756525039673
2011-12-08,3.457540273666382
2011-12-09,3.563014268875122
2011-12-12,3.589381456375122
2011-12-13,3.5623939037323
2011-12-14,3.5421535968780518
2011-12-15,3.5725152492523193
2011-12-16,3.55902099609375
2011-12-19,3.4544434547424316
2011-12-20,3.521912097930908
2011-12-21,3.606250286102295
2011-12-22,3.5792605876922607
2011-12-23,3.5522730350494385
2011-12-27,3.515164852142334
2011-12-28,3.4443209171295166
2011-12-29,3.484805107116699
2011-12-30,3.434202194213867
2012-01-03,3.488177537918091
2012-01-04,3.4679362773895264
2012-01-05,3.5421535968780518
2012-01-06,3.619744300842285
2012-01-09,3.6534793376922607
2012-01-10,3.700706958770752
2012-01-11,3.741187810897827
2012-01-12,3.6905858516693115
2012-01-13,3.805284023284912
2012-01-17,3.839019536972046
2012-01-18,3.882874011993408
2012-01-19,3.7715494632720947
2012-01-20,3.815403699874878
2012-01-23,3.84576678276062
2012-01-24,3.936849355697632
2012-01-25,3.919982671737671
2012-01-26,3.9301037788391113
2012-01-27,3.9233548641204834
2012-01-30,3.926729202270508
2012-01-31,3.963839054107666
2012-02-01,3.906489610671997
2012-02-02,3.987452507019043
2012-02-03,4.061669826507568
2012-02-06,4.031307697296143
2012-02-07,3.9537181854248047
2012-02-08,3.9604642391204834
2012-02-09,3.940223217010498
2012-02-10,3.913236618041992
2012-02-13,4.021185874938965
2012-02-14,3.943596363067627
2012-02-15,4.00432014465332
2012-02-16,4.095404624938965
2012-02-17,4.108898639678955
2012-02-21,4.088656425476074
2012-02-22,3.9570906162261963
2012-02-23,4.071788787841797
2012-02-24,4.095404624938965
2012-02-27,4.048175811767578
2012-02-28,3.9469707012176514
2012-02-29,3.9031147956848145
2012-03-01,3.9469707012176514
2012-03-02,3.8929948806762695
2012-03-05,3.943596363067627
2012-03-06,3.8660073280334473
2012-03-07,3.8896219730377197
2012-03-08,3.8693816661834717
2012-03-09,3.9031147956848145
2012-03-12,3.839019536972046
2012-03-13,3.914902925491333
2012-03-14,3.828672409057617
2012-03-15,3.959743022918701
2012-03-16,3.96319317817688
2012-03-19,3.9528443813323975
2012-03-20,3.8804097175598145
2012-03-21,3.887310028076172
2012-03-22,3.866612195968628
2012-03-23,3.918351411819458
2012-03-26,3.9355974197387695
2012-03-27,3.887310028076172
2012-03-28,3.9045557975769043
2012-03-29,3.883859634399414
2012-03-30,3.8631649017333984
2012-04-02,3.990785837173462
2012-04-03,3.959743022918701
2012-04-04,3.918351411819458
2012-04-05,3.876962184906006
2012-04-09,3.873512029647827
2012-04-10,3.832120895385742
2012-04-11,3.921802043914795
2012-04-12,3.959743022918701
2012-04-13,3.911454439163208
2012-04-16,3.928701400756836
2012-04-17,3.970090627670288
2012-04-18,3.9321491718292236
2012-04-19,3.9321491718292236
2012-04-20,3.994236469268799
2012-04-23,3.949395179748535
2012-04-24,3.983888864517212
2012-04-25,4.021829605102539
2012-04-26,4.011480808258057
2012-04-27,4.052873134613037
2012-04-30,4.028728485107422
2012-05-01,3.994236469268799
2012-05-02,4.032177925109863
2012-05-03,4.011480808258057
2012-05-04,4.108062744140625
2012-05-07,4.114959716796875
2012-05-08,4.135654926300049
2012-05-09,4.146002292633057
2012-05-10,4.1632490158081055
2012-05-11,4.13910436630249
2012-05-14,4.128757476806641
2012-05-15,4.159799098968506
2012-05-16,4.246031761169434
2012-05-17,4.114959716796875
2012-05-18,4.0390753746032715
2012-05-21,4.18394660949707
2012-05-22,4.211538791656494
2012-05-23,4.277074337005615
2012-05-24,4.297769546508789
2012-05-25,4.266726970672607
2012-05-29,4.232235431671143
2012-05-30,4.1632490158081055
2012-05-31,4.1770477294921875
2012-06-01,4.118409633636475
2012-06-04,4.104611396789551
2012-06-05,4.180495262145996
2012-06-06,4.197741985321045
2012-06-07,4.159799098968506
2012-06-08,4.27362585067749
2012-06-11,4.152901649475098
2012-06-12,4.118409633636475
2012-06-13,4.097270965576172
2012-06-14,4.167731285095215
2012-06-15,4.199437618255615
2012-06-18,4.192392826080322
2012-06-19,4.234667778015137
2012-06-20,4.2593302726745605
2012-06-21,4.213531970977783
2012-06-22,4.276944160461426
2012-06-25,4.269899368286133
2012-06-26,4.333312511444092
2012-06-27,4.365020275115967
2012-06-28,4.379112720489502
2012-06-29,4.396726608276367
2012-07-02,4.555262565612793
2012-07-03,4.586970806121826
2012-07-05,4.597538948059082
2012-07-06,4.629247188568115
2012-07-09,4.604586124420166
2012-07-10,4.572878837585449
2012-07-11,4.477756023406982
2012-07-12,4.435481071472168
2012-07-13,4.481279373168945
2012-07-16,4.5059404373168945
2012-07-17,4.498896598815918
2012-07-18,4.491849422454834
2012-07-19,4.396726608276367
2012-07-20,4.467188358306885
2012-07-23,4.520033836364746
2012-07-24,4.488326072692871
2012-07-25,4.470710277557373
2012-07-26,4.488326072692871
2012-07-27,4.555262565612793
2012-07-30,4.576401233673096
2012-07-31,4.541171550750732
2012-08-01,4.470710277557373
2012-08-02,4.463665962219238
2012-08-03,4.583447456359863
2012-08-06,4.6327691078186035
2012-08-07,4.6151556968688965
2012-08-08,4.597538948059082
2012-08-09,4.660951614379883
2012-08-10,4.706751823425293
2012-08-13,4.738461017608643
2012-08-14,4.756075382232666
2012-08-15,4.763123035430908
2012-08-16,4.847674369812012
2012-08-17,4.868811130523682
2012-08-20,4.932226181030273
2012-08-21,4.886427402496338
2012-08-22,4.907565116882324
2012-08-23,4.9357500076293945
2012-08-24,4.932226181030273
2012-08-27,4.94984245300293
2012-08-28,4.978025436401367
2012-08-29,4.960409164428711
2012-08-30,5.016777515411377
2012-08-31,5.048487186431885
2012-09-04,5.104853630065918
2012-09-05,5.168268203735352
2012-09-06,5.196451187133789
2012-09-07,5.256343841552734
2012-09-10,5.217592239379883
2012-09-11,5.178837299346924
2012-09-12,5.239765644073486
2012-09-13,5.243349075317383
2012-09-14,5.289941787719727
2012-09-17,5.254100799560547
2012-09-18,5.268436431884766
2012-09-19,5.257684707641602
2012-09-20,5.293525695800781
2012-09-21,5.332947254180908
2012-09-24,5.322197437286377
2012-09-25,5.254100799560547
2012-09-26,5.186007499694824
2012-09-27,5.229013442993164
2012-09-28,5.182421684265137
2012-10-01,5.229013442993164
2012-10-02,5.289941787719727
2012-10-03,5.340116500854492
2012-10-04,5.261270999908447
2012-10-05,5.261270999908447
2012-10-08,5.232597351074219
2012-10-09,5.221846103668213
2012-10-10,5.186007499694824
2012-10-11,5.175252914428711
2012-10-12,5.146582126617432
2012-10-15,5.056984901428223
2012-10-16,5.139413833618164
2012-10-17,5.282772064208984
2012-10-18,5.365204811096191
2012-10-19,5.343699932098389
2012-10-22,5.322197437286377
2012-10-23,5.37954044342041
2012-10-24,5.436883926391602
2012-10-25,5.461972236633301
2012-10-26,5.447636127471924
2012-10-31,5.5874104499816895
2012-11-01,5.644753932952881
2012-11-02,5.5408196449279785
2012-11-05,5.7056803703308105
2012-11-06,5.680594444274902
2012-11-07,5.6304192543029785
2012-11-08,5.605329990386963
2012-11-09,5.555155277252197
2012-11-12,5.555155277252197
2012-11-13,5.52648401260376
2012-11-14,5.42971658706665
2012-11-15,5.408211708068848
2012-11-16,5.515731334686279
2012-11-19,5.573075771331787
2012-11-20,5.7271857261657715
2012-11-21,5.755856037139893
2012-11-23,5.777361869812012
2012-11-26,5.802449703216553
2012-11-27,5.777361869812012
2012-11-28,5.784527778625488
2012-11-29,5.913552761077881
2012-11-30,5.992399215698242
2012-12-03,6.017486572265625
2012-12-04,5.949392318725586
2012-12-05,5.888462066650391
2012-12-06,5.9028000831604
2012-12-07,5.938637733459473
2012-12-10,5.95656156539917
2012-12-11,6.010317325592041
2012-12-12,5.893894672393799
2012-12-13,5.94119119644165
2012-12-14,5.912086486816406
2012-12-17,5.963023662567139
2012-12-18,5.977573871612549
2012-12-19,6.061254024505615
2012-12-20,6.126741886138916
2012-12-21,6.148571014404297
2012-12-24,6.115828037261963
2012-12-26,6.1012725830078125
2012-12-27,6.079444885253906
2012-12-28,6.06852912902832
2012-12-31,6.144934177398682
2013-01-02,6.37050199508667
2013-01-03,6.395970344543457
2013-01-04,6.548773765563965
2013-01-07,6.497838973999023
2013-01-08,6.512392520904541
2013-01-09,6.577878952026367
2013-01-10,6.716132164001465
2013-01-11,6.821640491485596
2013-01-14,6.850746154785156
2013-01-15,6.908956050872803
2013-01-16,6.9307861328125
2013-01-17,6.948978424072266
2013-01-18,7.116334915161133
2013-01-22,7.090867519378662
2013-01-23,7.094506740570068
2013-01-24,6.8070855140686035
2013-01-25,6.868936061859131
2013-01-28,7.007188320159912
2013-01-29,6.94534158706665
2013-01-30,6.901679039001465
2013-01-31,6.948978424072266
2013-02-01,6.9344258308410645
2013-02-04,6.985358715057373
2013-02-05,7.050845623016357
2013-02-06,7.130889892578125
2013-02-07,7.098143577575684
2013-02-08,7.1527180671691895
2013-02-11,7.22548246383667
2013-02-12,7.276416301727295
2013-02-13,7.272777557373047
2013-02-14,7.330989360809326
2013-02-15,7.3928375244140625
2013-02-19,7.349178791046143
2013-02-20,7.28005313873291
2013-02-21,7.352816104888916
2013-02-22,7.127250671386719
2013-02-25,7.1745476722717285
2013-02-26,7.247311115264893
2013-02-27,7.294604301452637
2013-02-28,7.371009349822998
2013-03-01,7.578388214111328
2013-03-04,7.618407249450684
2013-03-05,7.640237808227539
2013-03-06,7.556556701660156
2013-03-07,7.676616668701172
2013-03-08,7.807595729827881
2013-03-11,7.974953651428223
2013-03-12,8.335132598876953
2013-03-13,8.423530578613281
2013-03-14,8.68872356414795
2013-03-15,8.589276313781738
2013-03-18,8.460363388061523
2013-03-19,8.386697769165039
2013-03-20,8.2946195602417
2013-03-21,8.099407196044922
2013-03-22,8.114141464233398
2013-03-25,8.184121131896973
2013-03-26,8.371966361999512
2013-03-27,8.471414566040039
2013-03-28,8.537712097167969
2013-04-01,8.397747039794922
2013-04-02,8.434582710266113
2013-04-03,8.147290229797363
2013-04-04,8.265152931213379
2013-04-05,8.272518157958984
2013-04-08,8.44931697845459
2013-04-09,8.408798217773438
2013-04-10,8.589276313781738
2013-04-11,8.41984748840332
2013-04-12,8.41984748840332
2013-04-15,8.047842979431152
2013-04-16,8.276201248168945
2013-04-17,8.029428482055664
2013-04-18,8.080991744995117
2013-04-19,8.103092193603516
2013-04-22,8.386697769165039
2013-04-23,8.39038372039795
2013-04-24,8.408798217773438
2013-04-25,8.526662826538086
2013-04-26,8.313036918640137
2013-04-29,8.379331588745117
2013-04-30,8.405116081237793
2013-05-01,8.25778579711914
2013-05-02,8.401432037353516
2013-05-03,8.033109664916992
2013-05-06,8.147290229797363
2013-05-07,8.213589668273926
2013-05-08,8.088356018066406
2013-05-09,7.804749965667725
2013-05-10,7.88209867477417
2013-05-13,7.760549068450928
2013-05-14,7.462209701538086
2013-05-15,7.535871982574463
2013-05-16,7.532191276550293
2013-05-17,7.900511741638184
2013-05-20,7.8121161460876465
2013-05-21,7.723720073699951
2013-05-22,7.5137739181518555
2013-05-23,7.487991809844971
2013-05-24,7.487991809844971
2013-05-28,7.185969352722168
2013-05-29,7.145453929901123
2013-05-30,7.057055473327637
2013-05-31,7.057055473327637
2013-06-03,6.961291790008545
2013-06-04,6.887627124786377
2013-06-05,6.861844539642334
2013-06-06,6.920775413513184
2013-06-07,6.876578330993652
2013-06-10,6.917096138000488
2013-06-11,6.972340106964111
2013-06-12,6.916261672973633
2013-06-13,7.207869052886963
2013-06-14,7.054591178894043
2013-06-17,6.957387447357178
2013-06-18,7.121881484985352
2013-06-19,6.916261672973633
2013-06-20,6.538671493530273
2013-06-21,6.5498881340026855
2013-06-24,6.35548734664917
2013-06-25,6.198465347290039
2013-06-26,6.1461286544799805
2013-06-27,6.351747035980225
2013-06-28,6.35548734664917
2013-07-01,6.430256366729736
2013-07-02,6.433994770050049
2013-07-03,6.3779168128967285
2013-07-05,6.3181023597717285
2013-07-08,6.269499778747559
2013-07-09,6.284454345703125
2013-07-10,6.205945014953613
2013-07-11,6.404086112976074
2013-07-12,6.404086112976074
2013-07-15,6.400347709655762
2013-07-16,6.265760898590088
2013-07-17,6.247067451477051
2013-07-18,6.28071403503418
2013-07-19,6.101264953613281
2013-07-22,6.1760358810424805
2013-07-23,6.262022495269775
2013-07-24,6.209682941436768
2013-07-25,6.258284568786621
2013-07-26,6.291930198669434
2013-07-29,6.306885719299316
2013-07-30,6.389132976531982
2013-07-31,6.33305549621582
2013-08-01,6.303145885467529
2013-08-02,6.314362049102783
2013-08-05,6.284454345703125
2013-08-06,6.247067451477051
2013-08-07,6.190990924835205
2013-08-08,6.890094757080078
2013-08-09,7.017203330993652
2013-08-12,7.06954288482666
2013-08-13,6.796633243560791
2013-08-14,6.688211917877197
2013-08-15,6.542412281036377
2013-08-16,6.508765697479248
2013-08-19,6.273237228393555
2013-08-20,6.415301322937012
2013-08-21,6.3704400062561035
2013-08-22,6.5050249099731445
2013-08-23,6.512503147125244
2013-08-26,6.516242027282715
2013-08-27,6.5498881340026855
2013-08-28,6.568581581115723
2013-08-29,6.740553379058838
2013-08-30,6.650830268859863
2013-09-03,6.744291305541992
