Date,HPE
2016-03-17,7.64085054397583
2016-03-18,7.716543674468994
2016-03-21,7.885749816894531
2016-03-22,7.796696186065674
2016-03-23,7.774430274963379
2016-03-24,7.8234124183654785
2016-03-28,7.796696186065674
2016-03-29,7.859035015106201
2016-03-30,7.965900421142578
2016-03-31,7.894653797149658
2016-04-01,8.192986488342285
2016-04-04,8.032689094543457
2016-04-05,7.841222286224365
2016-04-06,7.997066020965576
2016-04-07,7.899108409881592
2016-04-08,7.965900421142578
2016-04-11,7.894653797149658
2016-04-12,7.676474571228027
2016-04-13,7.7922444343566895
2016-04-14,7.685377597808838
2016-04-15,7.747714996337891
2016-04-18,7.765530109405518
2016-04-19,7.676474571228027
2016-04-20,7.747714996337891
2016-04-21,7.774430274963379
2016-04-22,7.7877888679504395
2016-04-25,7.663114547729492
2016-04-26,7.729907512664795
2016-04-27,7.707639217376709
2016-04-28,7.582966327667236
2016-04-29,7.418215274810791
2016-05-02,7.302441596984863
2016-05-03,7.093165874481201
2016-05-04,7.093165874481201
2016-05-05,6.999659538269043
2016-05-06,7.026376724243164
2016-05-09,7.061995506286621
2016-05-10,7.075357913970947
2016-05-11,7.13323974609375
2016-05-12,7.079808235168457
2016-05-13,7.021923065185547
2016-05-16,7.106524467468262
2016-05-17,7.044188022613525
2016-05-18,6.977396488189697
2016-05-19,7.026376724243164
2016-05-20,7.066451549530029
2016-05-23,7.155505180358887
2016-05-24,7.235654354095459
2016-05-25,7.725452899932861
2016-05-26,7.74326229095459
2016-05-27,8.130648612976074
2016-05-31,8.224156379699707
2016-06-01,8.144009590148926
2016-06-02,8.237517356872559
2016-06-03,8.170722007751465
2016-06-06,8.440921783447266
2016-06-07,8.557036399841309
2016-06-08,8.641897201538086
2016-06-09,8.731217384338379
2016-06-10,8.53917407989502
2016-06-13,8.306937217712402
2016-06-14,8.177421569824219
2016-06-15,8.396263122558594
2016-06-16,8.333736419677734
2016-06-17,8.458786010742188
2016-06-20,8.655292510986328
2016-06-21,8.825005531311035
2016-06-22,8.579370498657227
2016-06-23,8.77587890625
2016-06-24,8.110428810119629
2016-06-27,7.6816864013671875
2016-06-28,7.7710065841674805
2016-06-29,7.940718173980713
2016-06-30,8.15955924987793
2016-07-01,8.257811546325684
2016-07-05,8.128293991088867
2016-07-06,8.21761703491211
2016-07-07,8.248878479003906
2016-07-08,8.50344467163086
2016-07-11,8.637430191040039
2016-07-12,8.793744087219238
2016-07-13,8.708887100219727
2016-07-14,8.927725791931152
2016-07-15,8.829471588134766
2016-07-18,8.838403701782227
2016-07-19,8.838403701782227
2016-07-20,8.958988189697266
2016-07-21,8.820539474487305
2016-07-22,8.954524040222168
2016-07-25,9.025979042053223
2016-07-26,9.133166313171387
2016-07-27,9.088504791259766
2016-07-28,9.070639610290527
2016-07-29,9.387733459472656
2016-08-01,9.414529800415039
2016-08-02,9.276081085205078
2016-08-03,9.606572151184082
2016-08-04,9.718226432800293
2016-08-05,9.785213470458984
2016-08-08,9.669098854064941
2016-08-09,9.691429138183594
2016-08-10,9.62443733215332
2016-08-11,9.727156639099121
2016-08-12,9.776287078857422
2016-08-15,9.829880714416504
2016-08-16,9.854440689086914
2016-08-17,9.664634704589844
2016-08-18,9.762887954711914
2016-08-19,9.771819114685059
2016-08-22,9.798613548278809
2016-08-23,9.794148445129395
2016-08-24,9.686960220336914
2016-08-25,9.753952980041504
2016-08-26,9.727156639099121
2016-08-29,9.753952980041504
2016-08-30,9.637833595275879
2016-08-31,9.593177795410156
2016-09-01,9.896867752075195
2016-09-02,9.91919994354248
2016-09-06,9.762887954711914
2016-09-07,9.865607261657715
2016-09-08,9.548516273498535
2016-09-09,9.343073844909668
2016-09-12,9.508319854736328
2016-09-13,9.450260162353516
2016-09-14,9.539580345153809
2016-09-15,9.883471488952637
2016-09-16,9.941527366638184
2016-09-19,10.129107475280762
2016-09-20,10.102312088012695
2016-09-21,10.325613975524902
2016-09-22,10.379206657409668
2016-09-23,10.263089179992676
2016-09-26,10.17823314666748
2016-09-27,10.236291885375977
2016-09-28,10.289883613586426
2016-09-29,10.227359771728516
2016-09-30,10.160367965698242
2016-10-03,10.115705490112305
2016-10-04,9.999588966369629
2016-10-05,10.182699203491211
2016-10-06,10.129107475280762
2016-10-07,10.001513481140137
2016-10-10,10.073143005371094
2016-10-11,9.840341567993164
2016-10-12,9.849295616149902
2016-10-13,9.741848945617676
2016-10-14,9.63887882232666
2016-10-17,9.522480010986328
2016-10-18,9.612014770507812
2016-10-19,9.728421211242676
2016-10-20,9.795573234558105
2016-10-21,9.683650970458984
2016-10-24,9.706032752990723
2016-10-25,9.670217514038086
2016-10-26,9.759759902954102
2016-10-27,9.934355735778809
2016-10-28,9.92540454864502
2016-10-31,10.059712409973145
2016-11-01,9.885111808776855
2016-11-02,9.858251571655273
2016-11-03,9.759759902954102
2016-11-04,9.867205619812012
2016-11-07,10.34623908996582
2016-11-08,10.404436111450195
2016-11-09,10.399958610534668
2016-11-10,10.328329086303711
2016-11-11,10.43577766418457
2016-11-14,10.453685760498047
2016-11-15,10.480545997619629
2016-11-16,10.534268379211426
2016-11-17,10.565606117248535
2016-11-18,10.43577766418457
2016-11-21,10.35071086883545
2016-11-22,10.238789558410645
2016-11-23,10.54322338104248
2016-11-25,10.39548397064209
2016-11-28,10.449207305908203
2016-11-29,10.628288269042969
2016-11-30,10.655145645141602
2016-12-01,10.462637901306152
2016-12-02,10.677531242370605
2016-12-05,10.838702201843262
2016-12-06,10.726780891418457
2016-12-07,11.049118995666504
2016-12-08,11.031208992004395
2016-12-09,10.973010063171387
2016-12-12,10.728367805480957
2016-12-13,10.74183177947998
2016-12-14,10.737346649169922
2016-12-15,10.652058601379395
2016-12-16,10.54432487487793
2016-12-19,10.652058601379395
2016-12-20,10.701434135437012
2016-12-21,10.723877906799316
2016-12-22,10.66552448272705
2016-12-23,10.69245719909668
2016-12-27,10.656547546386719
2016-12-28,10.459035873413086
2016-12-29,10.476990699768066
2016-12-30,10.387211799621582
2017-01-03,10.41414737701416
2017-01-04,10.526368141174316
2017-01-05,10.575748443603516
2017-01-06,10.369256973266602
2017-01-09,10.126860618591309
2017-01-10,10.301924705505371
2017-01-11,10.216638565063477
2017-01-12,10.21214771270752
2017-01-13,10.297439575195312
2017-01-17,10.185215950012207
2017-01-18,10.261527061462402
2017-01-19,10.221128463745117
2017-01-20,10.270503997802734
2017-01-23,10.13135051727295
2017-01-24,10.274993896484375
2017-01-25,10.315394401550293
2017-01-26,10.153794288635254
2017-01-27,10.122374534606934
2017-01-30,9.942817687988281
2017-01-31,10.180727005004883
2017-02-01,10.140329360961914
2017-02-02,10.185215950012207
2017-02-03,10.54881477355957
2017-02-06,10.566770553588867
2017-02-07,10.634100914001465
2017-02-08,10.607166290283203
2017-02-09,10.809165000915527
2017-02-10,10.768767356872559
2017-02-13,10.82712459564209
2017-02-14,10.836100578308105
2017-02-15,10.94383430480957
2017-02-16,10.921387672424316
2017-02-17,10.952810287475586
2017-02-21,11.069518089294434
2017-02-22,11.12338924407959
2017-02-23,11.069518089294434
2017-02-24,10.306414604187012
2017-02-27,10.014638900756836
2017-02-28,10.243572235107422
2017-03-01,10.405170440673828
2017-03-02,10.301924705505371
2017-03-03,10.34681510925293
2017-03-06,10.355791091918945
2017-03-07,10.243572235107422
2017-03-08,10.153794288635254
2017-03-09,10.08646297454834
2017-03-10,10.041572570800781
2017-03-13,10.048325538635254
2017-03-14,10.007807731628418
2017-03-15,10.214897155761719
2017-03-16,10.192389488220215
2017-03-17,10.2869291305542
2017-03-20,10.33194637298584
2017-03-21,10.016810417175293
2017-03-22,10.129361152648926
2017-03-23,10.26441764831543
2017-03-24,10.250911712646484
2017-03-27,10.228404998779297
2017-03-28,10.358960151672363
2017-03-29,10.656086921691895
2017-03-30,10.633578300476074
2017-03-31,10.669594764709473
2017-04-03,10.558141708374023
2017-04-04,10.756444931030273
2017-04-05,10.756444931030273
2017-04-06,10.828554153442383
2017-04-07,10.984792709350586
2017-04-10,10.996811866760254
2017-04-11,10.924701690673828
2017-04-12,10.846582412719727
2017-04-13,10.810525894165039
2017-04-17,10.882636070251465
2017-04-18,10.894651412963867
2017-04-19,10.912684440612793
2017-04-20,11.01484203338623
2017-04-21,10.900662422180176
2017-04-24,11.080939292907715
2017-04-25,11.129014015197754
2017-04-26,11.183095932006836
2017-04-27,11.19511604309082
2017-04-28,11.19511604309082
2017-05-01,11.255206108093262
2017-05-02,11.237178802490234
2017-05-03,11.21915054321289
2017-05-04,11.267223358154297
2017-05-05,11.315299034118652
2017-05-08,11.35135269165039
2017-05-09,11.285252571105957
2017-05-10,11.41745376586914
2017-05-11,11.33332633972168
2017-05-12,11.345344543457031
2017-05-15,11.411447525024414
2017-05-16,11.483553886413574
2017-05-17,11.297269821166992
2017-05-18,11.285252571105957
2017-05-19,11.13502025604248
2017-05-22,11.29126262664795
2017-05-23,11.33332633972168
2017-05-24,11.363371849060059
2017-05-25,11.321309089660645
2017-05-26,11.315299034118652
2017-05-30,11.327319145202637
2017-05-31,11.303279876708984
2017-06-01,10.528096199035645
2017-06-02,10.45598316192627
2017-06-05,10.31176471710205
2017-06-06,10.23364543914795
2017-06-07,10.23965072631836
2017-06-08,10.245662689208984
2017-06-09,10.209609985351562
2017-06-12,10.16436767578125
2017-06-13,10.182463645935059
2017-06-14,10.09800910949707
2017-06-15,9.965302467346191
2017-06-16,9.947206497192383
2017-06-19,10.085946083068848
2017-06-20,10.037691116333008
2017-06-21,9.995464324951172
2017-06-22,10.061817169189453
2017-06-23,10.16436767578125
2017-06-26,10.140239715576172
2017-06-27,9.953239440917969
2017-06-28,10.194524765014648
2017-06-29,10.043722152709961
2017-06-30,10.007527351379395
2017-07-03,10.055785179138184
2017-07-05,10.218658447265625
2017-07-06,9.941170692443848
2017-07-07,10.019594192504883
2017-07-10,10.09800910949707
2017-07-11,10.122139930725098
2017-07-12,10.128172874450684
2017-07-13,10.309139251708984
2017-07-14,10.369462013244629
2017-07-17,10.39359188079834
2017-07-18,10.345335006713867
2017-07-19,10.659010887145996
2017-07-20,10.79775333404541
2017-07-21,10.86410903930664
2017-07-24,10.761560440063477
2017-07-25,10.785690307617188
2017-07-26,10.622814178466797
2017-07-27,10.586623191833496
2017-07-28,10.56249713897705
2017-07-31,10.56249713897705
2017-08-01,10.586623191833496
2017-08-02,10.46597957611084
2017-08-03,10.429788589477539
2017-08-04,10.56249713897705
2017-08-07,10.634881019592285
2017-08-08,10.634881019592285
2017-08-09,10.640913963317871
2017-08-10,10.327237129211426
2017-08-11,10.435819625854492
2017-08-14,10.604722023010254
2017-08-15,10.707273483276367
2017-08-16,10.616786003112793
2017-08-17,10.435819625854492
2017-08-18,10.36343002319336
2017-08-21,10.441855430603027
2017-08-22,10.659010887145996
2017-08-23,10.68314266204834
2017-08-24,10.827916145324707
2017-08-25,10.827916145324707
2017-08-28,10.731398582458496
2017-08-29,10.809816360473633
2017-08-30,10.846014022827148
2017-08-31,10.894271850585938
2017-09-01,11.126870155334473
2017-09-05,10.916925430297852
2017-09-06,10.706987380981445
2017-09-07,10.302657127380371
2017-09-08,10.201574325561523
2017-09-11,10.380412101745605
2017-09-12,10.251490592956543
2017-09-13,10.337433815002441
2017-09-14,10.524961471557617
2017-09-15,10.5640287399292
2017-09-18,10.579657554626465
2017-09-19,10.540590286254883
2017-09-20,10.649983406066895
2017-09-21,10.77500057220459
2017-09-22,11.142241477966309
2017-09-25,11.486040115356445
2017-09-26,11.634501457214355
2017-09-27,11.603246688842773
2017-09-28,11.384466171264648
2017-09-29,11.493852615356445
2017-10-02,11.697009086608887
2017-10-03,11.478227615356445
2017-10-04,11.564177513122559
2017-10-05,11.587617874145508
2017-10-06,11.564177513122559
2017-10-09,11.564177513122559
2017-10-10,11.68919563293457
2017-10-11,11.673565864562988
2017-10-12,11.564177513122559
2017-10-13,11.634501457214355
2017-10-16,11.611059188842773
2017-10-17,11.415718078613281
2017-10-18,11.486040115356445
2017-10-19,10.829693794250488
2017-10-20,10.970341682434082
2017-10-23,11.134428024291992
2017-10-24,11.18131160736084
2017-10-25,11.001594543457031
2017-10-26,11.134428024291992
2017-10-27,11.157869338989258
2017-10-30,10.923458099365234
2017-10-31,10.876579284667969
2017-11-01,10.626542091369629
2017-11-02,10.649983406066895
2017-11-03,10.54840087890625
2017-11-06,10.649983406066895
2017-11-07,10.603100776672363
2017-11-08,10.579657554626465
2017-11-09,10.720306396484375
2017-11-10,10.704678535461426
2017-11-13,10.53277587890625
2017-11-14,10.36868953704834
2017-11-15,10.282744407653809
2017-11-16,10.36868953704834
2017-11-17,10.689053535461426
2017-11-20,11.009408950805664
2017-11-21,11.032851219177246
2017-11-22,10.235860824584961
2017-11-24,10.407760620117188
2017-11-27,10.524961471557617
2017-11-28,10.84532356262207
2017-11-29,10.915644645690918
2017-11-30,10.900019645690918
2017-12-01,11.28288745880127
2017-12-04,11.118802070617676
2017-12-05,11.001594543457031
2017-12-06,11.064105987548828
2017-12-07,11.110984802246094
2017-12-08,11.204751968383789
2017-12-11,11.392277717590332
2017-12-12,11.388351440429688
2017-12-13,11.246976852416992
2017-12-14,11.1841459274292
2017-12-15,11.317662239074707
2017-12-18,11.702513694763184
2017-12-19,11.62397289276123
2017-12-20,11.5532865524292
2017-12-21,11.561137199401855
2017-12-22,11.5532865524292
2017-12-26,11.576848030090332
2017-12-27,11.521867752075195
2017-12-28,11.474745750427246
2017-12-29,11.278393745422363
2018-01-02,11.474745750427246
2018-01-03,11.545430183410645
2018-01-04,11.82817554473877
2018-01-05,11.820324897766113
2018-01-08,11.63968276977539
2018-01-09,11.663243293762207
2018-01-10,11.930278778076172
2018-01-11,12.134483337402344
2018-01-12,12.417229652404785
2018-01-16,12.417229652404785
2018-01-17,12.621434211730957
2018-01-18,12.542892456054688
2018-01-19,12.62928581237793
2018-01-22,12.60572624206543
2018-01-23,13.09267520904541
2018-01-24,13.100530624389648
2018-01-25,12.943449020385742
2018-01-26,13.124094009399414
2018-01-29,13.328296661376953
2018-01-30,12.990574836730957
2018-01-31,12.88061809539795
2018-02-01,13.186923027038574
2018-02-02,13.076966285705566
2018-02-05,12.299418449401855
2018-02-06,12.35439395904541
2018-02-07,12.220878601074219
2018-02-08,11.812468528747559
2018-02-09,12.016674995422363
2018-02-12,12.37010669708252
2018-02-13,12.150192260742188
2018-02-14,12.684267044067383
2018-02-15,12.841349601745605
2018-02-16,12.872761726379395
2018-02-20,12.974865913391113
2018-02-21,12.76280689239502
2018-02-22,12.888471603393555
2018-02-23,14.247220039367676
2018-02-26,14.569234848022461
2018-02-27,14.781296730041504
2018-02-28,14.6006498336792
2018-03-01,14.451425552368164
2018-03-02,14.7498779296875
2018-03-05,14.906959533691406
2018-03-06,15.244684219360352
2018-03-07,15.040477752685547
2018-03-08,14.88339614868164
2018-03-09,15.048332214355469
2018-03-12,14.977641105651855
2018-03-13,14.886966705322266
2018-03-14,14.863312721252441
2018-03-15,14.847540855407715
2018-03-16,14.81600284576416
2018-03-19,14.745034217834473
2018-03-20,14.80811882019043
2018-03-21,14.752922058105469
2018-03-22,14.445403099060059
2018-03-23,13.901337623596191
2018-03-26,14.185198783874512
2018-03-27,13.846142768859863
2018-03-28,13.924992561340332
2018-03-29,13.83037281036377
2018-04-02,13.499199867248535
2018-04-03,13.514970779418945
2018-04-04,13.601705551147461
2018-04-05,13.562277793884277
2018-04-06,13.168028831481934
2018-04-09,13.254761695861816
2018-04-10,13.601705551147461
2018-04-11,13.593816757202148
2018-04-12,13.727863311767578
2018-04-13,13.71998119354248
2018-04-16,13.846142768859863
2018-04-17,13.995956420898438
2018-04-18,13.940762519836426
2018-04-19,13.727863311767578
2018-04-20,13.633247375488281
2018-04-23,13.735751152038574
2018-04-24,13.68844223022461
2018-04-25,13.649014472961426
2018-04-26,13.712095260620117
2018-04-27,13.680557250976562
2018-04-30,13.44400405883789
2018-05-01,13.5465087890625
2018-05-02,13.499199867248535
2018-05-03,13.325728416442871
2018-05-04,13.570161819458008
2018-05-07,13.641128540039062
2018-05-08,13.712095260620117
2018-05-09,13.877677917480469
2018-05-10,13.917107582092285
2018-05-11,13.932876586914062
2018-05-14,13.86979866027832
2018-05-15,13.71998119354248
2018-05-16,13.901337623596191
2018-05-17,13.932876586914062
2018-05-18,13.846142768859863
2018-05-21,13.806714057922363
2018-05-22,13.727863311767578
2018-05-23,12.28490161895752
2018-05-24,12.426833152770996
2018-05-25,12.237591743469238
2018-05-29,12.12720012664795
2018-05-30,12.277016639709473
2018-05-31,12.016809463500977
2018-06-01,12.245475769042969
2018-06-04,12.253361701965332
2018-06-05,12.663382530212402
2018-06-06,12.631843566894531
2018-06-07,12.552993774414062
2018-06-08,12.623958587646484
2018-06-11,12.631843566894531
2018-06-12,12.538934707641602
2018-06-13,12.538934707641602
2018-06-14,12.562755584716797
2018-06-15,12.665989875793457
2018-06-18,12.634224891662598
2018-06-19,12.626285552978516
2018-06-20,12.030706405639648
2018-06-21,12.24511432647705
2018-06-22,12.1021728515625
2018-06-25,11.967177391052246
2018-06-26,12.046584129333496
2018-06-27,11.689237594604492
2018-06-28,11.681300163269043
2018-06-29,11.601888656616211
2018-07-02,11.752768516540527
2018-07-03,11.728943824768066
2018-07-05,11.768649101257324
2018-07-06,11.895709037780762
2018-07-09,12.09423542022705
2018-07-10,12.308643341064453
2018-07-11,11.99100112915039
2018-07-12,12.221291542053223
2018-07-13,12.300699234008789
2018-07-16,12.419816970825195
2018-07-17,12.435700416564941
2018-07-18,12.650105476379395
2018-07-19,12.419816970825195
2018-07-20,12.284821510314941
2018-07-23,12.284821510314941
2018-07-24,12.149821281433105
2018-07-25,12.29276180267334
2018-07-26,12.45952320098877
2018-07-27,12.380112648010254
2018-07-30,12.268937110900879
2018-07-31,12.260994911193848
2018-08-01,12.268937110900879
2018-08-02,12.348348617553711
2018-08-03,12.689815521240234
2018-08-06,12.71363639831543
2018-08-07,12.808930397033691
2018-08-08,12.832752227783203
2018-08-09,12.793047904968262
2018-08-10,12.586580276489258
2018-08-13,12.435700416564941
2018-08-14,12.697752952575684
2018-08-15,12.729520797729492
2018-08-16,12.920105934143066
2018-08-17,13.23774528503418
2018-08-20,13.277449607849121
2018-08-21,12.530993461608887
2018-08-22,12.562755584716797
2018-08-23,12.78510570526123
2018-08-24,12.864516258239746
2018-08-27,13.063042640686035
2018-08-28,13.293333053588867
2018-08-29,13.269511222839355
2018-08-30,13.333038330078125
2018-08-31,13.126574516296387
2018-09-04,13.23774528503418
2018-09-05,13.17421817779541
2018-09-06,13.118631362915039
2018-09-07,13.126574516296387
2018-09-10,13.031279563903809
2018-09-11,13.153618812561035
2018-09-12,13.11363697052002
2018-09-13,13.2255859375
2018-09-14,13.257566452026367
2018-09-17,13.017684936523438
2018-09-18,13.2335786819458
2018-09-19,13.30554485321045
2018-09-20,13.489456176757812
2018-09-21,13.609395980834961
2018-09-24,13.529438972473145
2018-09-25,13.2335786819458
2018-09-26,13.201597213745117
2018-09-27,13.017684936523438
2018-09-28,13.041671752929688
2018-10-01,12.937724113464355
2018-10-02,13.21759033203125
2018-10-03,13.393503189086914
2018-10-04,13.473462104797363
2018-10-05,12.905740737915039
2018-10-08,12.705836296081543
2018-10-09,12.545915603637695
2018-10-10,12.08213996887207
2018-10-11,11.698325157165527
2018-10-12,12.3300199508667
2018-10-15,12.2660493850708
2018-10-16,12.401983261108398
2018-10-17,12.409980773925781
2018-10-18,12.25805377960205
2018-10-19,12.346010208129883
2018-10-22,12.665853500366211
2018-10-23,12.513931274414062
2018-10-24,12.066146850585938
2018-10-25,12.114126205444336
2018-10-26,11.698325157165527
2018-10-29,11.650348663330078
2018-10-30,11.93820858001709
2018-10-31,12.194084167480469
2018-11-01,12.633872032165527
2018-11-02,12.705836296081543
2018-11-05,12.73781967163086
2018-11-06,12.69784164428711
2018-11-07,12.985700607299805
2018-11-08,12.993697166442871
2018-11-09,12.569902420043945
2018-11-12,12.218072891235352
2018-11-13,12.2660493850708
2018-11-14,12.114126205444336
2018-11-15,12.250057220458984
2018-11-16,12.154104232788086
2018-11-19,11.858250617980957
2018-11-20,11.618365287780762
2018-11-21,11.754297256469727
2018-11-23,11.626358985900879
2018-11-26,11.922216415405273
2018-11-27,12.042160034179688
2018-11-28,12.362003326416016
2018-11-29,12.090137481689453
2018-11-30,11.994182586669922
2018-12-03,12.393988609313965
2018-12-04,12.034160614013672
2018-12-06,12.809784889221191
2018-12-07,11.762293815612793
2018-12-10,11.650348663330078
2018-12-11,11.87840747833252
2018-12-12,11.797822952270508
2018-12-13,11.676939964294434
2018-12-14,11.459358215332031
2018-12-17,10.951666831970215
2018-12-18,10.983902931213379
2018-12-19,10.613203048706055
2018-12-20,10.194157600402832
2018-12-21,10.161921501159668
2018-12-24,9.887928009033203
2018-12-26,10.323094367980957
2018-12-27,10.556795120239258
2018-12-28,10.500384330749512
2018-12-31,10.645438194274902
2019-01-02,10.846905708312988
2019-01-03,10.62126636505127
2019-01-04,11.120898246765137
2019-01-07,11.338479995727539
2019-01-08,11.120898246765137
2019-01-09,11.330423355102539
2019-01-10,11.386831283569336
2019-01-11,11.475476264953613
2019-01-14,11.411009788513184
2019-01-15,11.636649131774902
2019-01-16,11.53994369506836
2019-01-17,11.499654769897461
2019-01-18,11.830057144165039
2019-01-22,11.644704818725586
2019-01-23,11.636649131774902
2019-01-24,11.894526481628418
2019-01-25,12.36998176574707
2019-01-28,12.619799613952637
2019-01-29,12.386099815368652
2019-01-30,12.506979942321777
2019-01-31,12.56338882446289
2019-02-01,12.643977165222168
2019-02-04,12.724562644958496
2019-02-05,12.805147171020508
2019-02-06,12.966322898864746
2019-02-07,12.772915840148926
2019-02-08,12.829326629638672
2019-02-11,12.764854431152344
2019-02-12,12.893795013427734
2019-02-13,12.934087753295898
2019-02-14,12.885736465454102
2019-02-15,12.966322898864746
2019-02-19,12.966322898864746
2019-02-20,12.934087753295898
2019-02-21,13.079142570495605
2019-02-22,13.151671409606934
2019-02-25,13.50624942779541
2019-02-26,13.53848648071289
2019-02-27,13.457898139953613
2019-02-28,13.200020790100098
2019-03-01,13.200020790100098
2019-03-04,13.02273178100586
2019-03-05,13.006614685058594
2019-03-06,12.861559867858887
2019-03-07,12.62785816192627
2019-03-08,12.579509735107422
2019-03-11,12.805147171020508
2019-03-12,12.426116943359375
2019-03-13,12.596559524536133
2019-03-14,12.710188865661621
2019-03-15,13.04295825958252
2019-03-18,12.856281280517578
2019-03-19,12.888748168945312
2019-03-20,12.880629539489746
2019-03-21,13.002375602722168
2019-03-22,12.409883499145508
2019-03-25,12.29625415802002
2019-03-26,12.426116943359375
2019-03-27,12.385534286499023
2019-03-28,12.385534286499023
2019-03-29,12.523510932922363
2019-04-01,12.904980659484863
2019-04-02,12.840048789978027
2019-04-03,12.864400863647461
2019-04-04,13.04295825958252
2019-04-05,13.107889175415039
2019-04-08,13.140353202819824
2019-04-09,12.945560455322266
2019-04-10,13.205286026000977
2019-04-11,13.205286026000977
2019-04-12,13.310796737670898
2019-04-15,13.383842468261719
2019-04-16,13.473121643066406
2019-04-17,13.448776245117188
2019-04-18,13.521821975708008
2019-04-22,13.465008735656738
2019-04-23,13.416309356689453
2019-04-24,13.205286026000977
2019-04-25,12.994258880615234
2019-04-26,12.799468040466309
2019-04-29,12.75076961517334
2019-04-30,12.831933975219727
2019-05-01,12.815699577331543
2019-05-02,12.775117874145508
2019-05-03,12.929326057434082
2019-05-06,12.710188865661621
2019-05-07,12.523510932922363
2019-05-08,12.458579063415527
2019-05-09,12.353067398071289
2019-05-10,12.00406551361084
2019-05-13,11.492737770080566
2019-05-14,11.557665824890137
2019-05-15,11.703761100769043
2019-05-16,11.793041229248047
2019-05-17,11.86608600616455
2019-05-20,11.971600532531738
2019-05-21,12.377418518066406
2019-05-22,11.939136505126953
2019-05-23,11.622599601745605
2019-05-24,11.679411888122559
2019-05-28,11.500853538513184
2019-05-29,11.468388557434082
2019-05-30,11.541434288024902
2019-05-31,11.13561725616455
2019-06-03,11.1112699508667
2019-06-04,11.468388557434082
2019-06-05,11.435921669006348
2019-06-06,11.35476016998291
2019-06-07,11.435921669006348
2019-06-10,11.573901176452637
2019-06-11,11.666348457336426
2019-06-12,11.5681734085083
2019-06-13,11.73997974395752
2019-06-14,11.57635498046875
2019-06-17,11.69907283782959
2019-06-18,11.936325073242188
2019-06-19,12.034500122070312
2019-06-20,12.27175235748291
2019-06-21,12.222664833068848
2019-06-24,12.279932975769043
2019-06-25,12.07540512084961
2019-06-26,12.239027976989746
2019-06-27,12.247210502624512
2019-06-28,12.23084831237793
2019-07-01,12.386289596557617
