Date,PFE
2010-05-12,8.669490814208984
2010-05-13,8.495073318481445
2010-05-14,8.310402870178223
2010-05-17,8.264228820800781
2010-05-18,8.110337257385254
2010-05-19,8.11546802520752
2010-05-20,7.812802314758301
2010-05-21,7.900010585784912
2010-05-24,7.807674884796143
2010-05-25,7.725594520568848
2010-05-26,7.75124454498291
2010-05-27,7.884618759155273
2010-05-28,7.812802314758301
2010-06-01,7.689685821533203
2010-06-02,7.7974114418029785
2010-06-03,7.812802314758301
2010-06-04,7.571697235107422
2010-06-07,7.448577880859375
2010-06-08,7.4639716148376465
2010-06-09,7.448577880859375
2010-06-10,7.6486430168151855
2010-06-11,7.930788040161133
2010-06-14,7.864099502563477
2010-06-15,7.961568832397461
2010-06-16,7.9410481452941895
2010-06-17,7.935919761657715
2010-06-18,7.802542209625244
2010-06-21,7.7461137771606445
2010-06-22,7.679426670074463
2010-06-23,7.633257865905762
2010-06-24,7.417799949645996
2010-06-25,7.5101399421691895
2010-06-28,7.45883846282959
2010-06-29,7.325464248657227
2010-06-30,7.315203666687012
2010-07-01,7.299813747406006
2010-07-02,7.253645420074463
2010-07-06,7.330595016479492
2010-07-07,7.499878406524658
2010-07-08,7.60247802734375
2010-07-09,7.576829433441162
2010-07-12,7.658907890319824
2010-07-13,7.5870890617370605
2010-07-14,7.612738609313965
2010-07-15,7.628124237060547
2010-07-16,7.4691009521484375
2010-07-19,7.556306838989258
2010-07-20,7.4639716148376465
2010-07-21,7.438321590423584
2010-07-22,7.597344398498535
2010-07-23,7.479358673095703
2010-07-26,7.705076694488525
2010-07-27,7.8333210945129395
2010-07-28,7.694813251495361
2010-07-29,7.740981101989746
2010-07-30,7.694813251495361
2010-08-02,7.9410481452941895
2010-08-03,8.382219314575195
2010-08-04,8.527456283569336
2010-08-05,8.397780418395996
2010-08-06,8.423714637756348
2010-08-09,8.517082214355469
2010-08-10,8.594886779785156
2010-08-11,8.299224853515625
2010-08-12,8.402969360351562
2010-08-13,8.340721130371094
2010-08-16,8.314786911010742
2010-08-17,8.439274787902832
2010-08-18,8.35109806060791
2010-08-19,8.314786911010742
2010-08-20,8.257726669311523
2010-08-23,8.35109806060791
2010-08-24,8.20586109161377
2010-08-25,8.29404067993164
2010-08-26,8.247355461120605
2010-08-27,8.345905303955078
2010-08-30,8.226607322692871
2010-08-31,8.252543449401855
2010-09-01,8.444461822509766
2010-09-02,8.506704330444336
2010-09-03,8.537829399108887
2010-09-07,8.470396041870117
2010-09-08,8.589699745178223
2010-09-09,8.698627471923828
2010-09-10,8.81274127960205
2010-09-13,8.802367210388184
2010-09-14,8.859420776367188
2010-09-15,8.957978248596191
2010-09-16,8.906106948852539
2010-09-17,8.849051475524902
2010-09-20,8.963165283203125
2010-09-21,8.890545845031738
2010-09-22,8.932043075561523
2010-09-23,8.838677406311035
2010-09-24,9.025404930114746
2010-09-27,8.906106948852539
2010-09-28,9.040969848632812
2010-09-29,9.025404930114746
2010-09-30,8.906106948852539
2010-10-01,8.911295890808105
2010-10-04,8.766057014465332
2010-10-05,8.93722915649414
2010-10-06,8.952790260314941
2010-10-07,9.015033721923828
2010-10-08,9.056529998779297
2010-10-11,9.015033721923828
2010-10-12,9.066905975341797
2010-10-13,9.196579933166504
2010-10-14,9.160271644592285
2010-10-15,9.206953048706055
2010-10-18,9.232891082763672
2010-10-19,9.020217895507812
2010-10-20,9.160271644592285
2010-10-21,9.144710540771484
2010-10-22,9.077278137207031
2010-10-25,9.139518737792969
2010-10-26,9.072091102600098
2010-10-27,8.963165283203125
2010-10-28,9.113585472106934
2010-10-29,9.035780906677246
2010-11-01,9.139518737792969
2010-11-02,9.051342964172363
2010-11-03,9.123960494995117
2010-11-04,9.10823917388916
2010-11-05,9.003429412841797
2010-11-08,8.935300827026367
2010-11-09,8.903852462768555
2010-11-10,8.820006370544434
2010-11-11,8.898612976074219
2010-11-12,8.830486297607422
2010-11-15,8.778078079223633
2010-11-16,8.699467658996582
2010-11-17,8.636582374572754
2010-11-18,8.820006370544434
2010-11-19,8.80428409576416
2010-11-22,8.715191841125488
2010-11-23,8.683749198913574
2010-11-24,8.74663257598877
2010-11-26,8.641823768615723
2010-11-29,8.678506851196289
2010-11-30,8.54224967956543
2010-12-01,8.751874923706055
2010-12-02,8.74663257598877
2010-12-03,8.762359619140625
2010-12-06,8.809526443481445
2010-12-07,8.788561820983887
2010-12-08,8.762359619140625
2010-12-09,8.783320426940918
2010-12-10,8.91957950592041
2010-12-13,9.0086669921875
2010-12-14,8.966744422912598
2010-12-15,8.951017379760742
2010-12-16,9.02439022064209
2010-12-17,8.92481517791748
2010-12-20,8.998186111450195
2010-12-21,9.10823917388916
2010-12-22,9.2025728225708
2010-12-23,9.228775024414062
2010-12-27,9.165887832641602
2010-12-28,9.218292236328125
2010-12-29,9.223536491394043
2010-12-30,9.165887832641602
2010-12-31,9.176369667053223
2011-01-03,9.265458106994629
2011-01-04,9.427919387817383
2011-01-05,9.490808486938477
2011-01-06,9.52749252319336
2011-01-07,9.611340522766113
2011-01-10,9.569419860839844
2011-01-11,9.548452377319336
2011-01-12,9.627062797546387
2011-01-13,9.548452377319336
2011-01-14,9.611340522766113
2011-01-18,9.63230037689209
2011-01-19,9.600862503051758
2011-01-20,9.558935165405273
2011-01-21,9.621824264526367
2011-01-24,9.668986320495605
2011-01-25,9.679468154907227
2011-01-26,9.621824264526367
2011-01-27,9.684711456298828
2011-01-28,9.51176929473877
2011-01-31,9.548452377319336
2011-02-01,10.07252025604248
2011-02-02,10.040745735168457
2011-02-03,10.151954650878906
2011-02-04,10.22080135345459
2011-02-07,10.083106994628906
2011-02-08,10.146663665771484
2011-02-09,10.08840560913086
2011-02-10,10.077816009521484
2011-02-11,9.971894264221191
2011-02-14,10.08840560913086
2011-02-15,10.08840560913086
2011-02-16,10.210205078125
2011-02-17,10.257867813110352
2011-02-18,10.162543296813965
2011-02-22,10.003673553466797
2011-02-23,9.934829711914062
2011-02-24,10.008968353271484
2011-02-25,9.987787246704102
2011-02-28,10.189023971557617
2011-03-01,10.136069297790527
2011-03-02,10.162543296813965
2011-03-03,10.46969985961914
2011-03-04,10.411446571350098
2011-03-07,10.384965896606445
2011-03-08,10.422036170959473
2011-03-09,10.411446571350098
2011-03-10,10.252575874328613
2011-03-11,10.310827255249023
2011-03-14,10.490884780883789
2011-03-15,10.464402198791504
2011-03-16,10.22080135345459
2011-03-17,10.5279541015625
2011-03-18,10.6868257522583
2011-03-21,10.580913543701172
2011-03-22,10.559723854064941
2011-03-23,10.54913330078125
2011-03-24,10.750371932983398
2011-03-25,10.776856422424316
2011-03-28,10.734489440917969
2011-03-29,10.792739868164062
2011-03-30,10.77155876159668
2011-03-31,10.755667686462402
2011-04-01,10.792739868164062
2011-04-04,10.877472877502441
2011-04-05,10.829811096191406
2011-04-06,10.745079040527344
2011-04-07,10.766260147094727
2011-04-08,10.835102081298828
2011-04-11,10.946319580078125
2011-04-12,10.835102081298828
2011-04-13,10.835102081298828
2011-04-14,10.850994110107422
2011-04-15,10.872176170349121
2011-04-18,10.803332328796387
2011-04-19,10.872176170349121
2011-04-20,10.798036575317383
2011-04-21,10.480292320251465
2011-04-25,10.665641784667969
2011-04-26,10.692122459411621
2011-04-27,10.925129890441895
2011-04-28,11.031048774719238
2011-04-29,11.105189323425293
2011-05-02,11.131669998168945
2011-05-03,10.824516296386719
2011-05-04,10.93043041229248
2011-05-05,10.798036575317383
2011-05-06,10.882766723632812
2011-05-09,10.909245491027832
2011-05-10,11.046936988830566
2011-05-11,11.0201997756958
2011-05-12,11.169920921325684
2011-05-13,11.185956001281738
2011-05-16,11.218038558959961
2011-05-17,11.303597450256348
2011-05-18,11.324978828430176
2011-05-19,11.244773864746094
2011-05-20,11.062978744506836
2011-05-23,11.009509086608887
2011-05-24,10.972078323364258
2011-05-25,11.111104965209961
2011-05-26,11.175267219543457
2011-05-27,11.191306114196777
2011-05-31,11.469351768493652
2011-06-01,11.255472183227539
2011-06-02,11.22873592376709
2011-06-03,11.143183708190918
2011-06-06,11.089714050292969
2011-06-07,11.089714050292969
2011-06-08,11.057629585266113
2011-06-09,11.095064163208008
2011-06-10,10.752850532531738
2011-06-13,10.939990997314453
2011-06-14,11.004161834716797
2011-06-15,10.795626640319824
2011-06-16,10.822362899780273
2011-06-17,10.833057403564453
2011-06-20,10.838404655456543
2011-06-21,10.92395305633545
2011-06-22,10.843750953674316
2011-06-23,11.041587829589844
2011-06-24,10.736809730529785
2011-06-27,10.784929275512695
2011-06-28,10.988117218017578
2011-06-29,11.052285194396973
2011-06-30,11.014853477478027
2011-07-01,11.095064163208008
2011-07-05,11.111104965209961
2011-07-06,11.111104965209961
2011-07-07,10.817009925842285
2011-07-08,10.779586791992188
2011-07-11,10.715423583984375
2011-07-12,10.694031715393066
2011-07-13,10.688684463500977
2011-07-14,10.645910263061523
2011-07-15,10.560358047485352
2011-07-18,10.501542091369629
2011-07-19,10.661948204040527
2011-07-20,10.640563011169434
2011-07-21,10.747502326965332
2011-07-22,10.731457710266113
2011-07-25,10.59244155883789
2011-07-26,10.496193885803223
2011-07-27,10.319743156433105
2011-07-28,10.351826667785645
2011-07-29,10.293007850646973
2011-08-01,10.164677619934082
2011-08-02,9.699487686157227
2011-08-03,9.748148918151855
2011-08-04,9.385904312133789
2011-08-05,9.456188201904297
2011-08-08,9.007440567016602
2011-08-09,9.515661239624023
2011-08-10,9.218297958374023
2011-08-11,9.629202842712402
2011-08-12,9.656234741210938
2011-08-15,9.915752410888672
2011-08-16,9.899532318115234
2011-08-17,9.99685001373291
2011-08-18,9.57513427734375
2011-08-19,9.553506851196289
2011-08-22,9.558917999267578
2011-08-23,9.861685752868652
2011-08-24,9.942785263061523
2011-08-25,9.710306167602539
2011-08-26,9.845468521118164
2011-08-29,10.207709312438965
2011-08-30,10.207709312438965
2011-08-31,10.261775016784668
2011-09-01,10.223931312561035
2011-09-02,9.980631828308105
2011-09-06,10.083354949951172
2011-09-07,10.277997970581055
2011-09-08,10.175267219543457
2011-09-09,9.883315086364746
2011-09-12,9.867094993591309
2011-09-13,9.910345077514648
2011-09-14,9.953598022460938
2011-09-15,9.99685001373291
2011-09-16,9.813028335571289
2011-09-19,9.764369010925293
2011-09-20,9.861685752868652
2011-09-21,9.64542293548584
2011-09-22,9.456188201904297
2011-09-23,9.434562683105469
2011-09-26,9.607573509216309
2011-09-27,9.596763610839844
2011-09-28,9.494035720825195
2011-09-29,9.72111701965332
2011-09-30,9.558917999267578
2011-10-03,9.369683265686035
2011-10-04,9.51025390625
2011-10-05,9.72111701965332
2011-10-06,9.856281280517578
2011-10-07,9.969819068908691
2011-10-10,10.22933578491211
2011-10-11,10.19149112701416
2011-10-12,10.175267219543457
2011-10-13,10.142830848693848
2011-10-14,10.294215202331543
2011-10-17,10.104990005493164
2011-10-18,10.256368637084961
2011-10-19,10.169865608215332
2011-10-20,10.126609802246094
2011-10-21,10.30502986907959
2011-10-24,10.467229843139648
2011-10-25,10.20230770111084
2011-10-26,10.423972129821777
2011-10-27,10.726741790771484
2011-10-28,10.715933799743652
2011-10-31,10.413162231445312
2011-11-01,10.451011657714844
2011-11-02,10.559138298034668
2011-11-03,10.748373031616211
2011-11-04,10.629426002502441
2011-11-07,10.851096153259277
2011-11-08,10.965779304504395
2011-11-09,10.561663627624512
2011-11-10,10.807414054870605
2011-11-11,10.916632652282715
2011-11-14,10.807414054870605
2011-11-15,10.851101875305176
2011-11-16,10.68726634979248
2011-11-17,10.632657051086426
2011-11-18,10.665421485900879
2011-11-21,10.354142189025879
2011-11-22,10.321379661560059
2011-11-23,10.075630187988281
2011-11-25,10.075630187988281
2011-11-28,10.425140380859375
2011-11-29,10.59443187713623
2011-11-30,10.960315704345703
2011-12-01,10.9384765625
2011-12-02,10.862017631530762
2011-12-05,10.834711074829102
2011-12-06,11.04769229888916
2011-12-07,11.178756713867188
2011-12-08,11.025854110717773
2011-12-09,11.227911949157715
2011-12-12,11.1350736618042
2011-12-13,11.337130546569824
2011-12-14,11.391739845275879
2011-12-15,11.544654846191406
2011-12-16,11.484579086303711
2011-12-19,11.544654846191406
2011-12-20,11.71940803527832
2011-12-21,11.839546203613281
2011-12-22,11.812246322631836
2011-12-23,11.921463966369629
2011-12-27,11.888700485229492
2011-12-28,11.7576322555542
2011-12-29,11.855931282043457
2011-12-30,11.817704200744629
2012-01-03,11.99791431427002
2012-01-04,11.888700485229492
2012-01-05,11.795858383178711
2012-01-06,11.779475212097168
2012-01-09,11.916003227233887
2012-01-10,11.981535911560059
2012-01-11,11.959691047668457
2012-01-12,12.008844375610352
2012-01-13,11.926925659179688
2012-01-17,11.981535911560059
2012-01-18,11.99791431427002
2012-01-19,11.926925659179688
2012-01-20,11.959691047668457
2012-01-23,11.855931282043457
2012-01-24,11.828625679016113
2012-01-25,11.861395835876465
2012-01-26,11.812246322631836
2012-01-27,11.730326652526855
2012-01-30,11.784934997558594
2012-01-31,11.686637878417969
2012-02-01,11.758371353149414
2012-02-02,11.648012161254883
2012-02-03,11.697673797607422
2012-02-06,11.559728622436523
2012-02-07,11.614909172058105
2012-02-08,11.5928373336792
2012-02-09,11.664569854736328
2012-02-10,11.614909172058105
2012-02-13,11.75285530090332
2012-02-14,11.769405364990234
2012-02-15,11.648012161254883
2012-02-16,11.769405364990234
2012-02-17,11.692158699035645
2012-02-21,11.708709716796875
2012-02-22,11.785964012145996
2012-02-23,11.603870391845703
2012-02-24,11.686636924743652
2012-02-27,11.730778694152832
2012-02-28,11.708709716796875
2012-02-29,11.659049987792969
2012-03-01,11.857691764831543
2012-03-02,11.813546180725098
2012-03-05,11.863210678100586
2012-03-06,11.736297607421875
2012-03-07,11.791476249694824
2012-03-08,11.841139793395996
2012-03-09,11.852171897888184
2012-03-12,11.885279655456543
2012-03-13,12.144611358642578
2012-03-14,12.100471496582031
2012-03-15,12.089436531066895
2012-03-16,12.105990409851074
2012-03-19,12.072880744934082
2012-03-20,12.028740882873535
2012-03-21,12.012188911437988
2012-03-22,11.990118980407715
2012-03-23,12.039777755737305
2012-03-26,12.227380752563477
2012-03-27,12.414984703063965
2012-03-28,12.365324974060059
2012-03-29,12.370844841003418
2012-03-30,12.497756004333496
2012-04-02,12.464645385742188
2012-04-03,12.437053680419922
2012-04-04,12.35428524017334
2012-04-05,12.326704978942871
2012-04-09,12.1666841506958
2012-04-10,12.13358211517334
2012-04-11,12.111509323120117
2012-04-12,12.094955444335938
2012-04-13,12.056329727172852
2012-04-16,12.128061294555664
2012-04-17,12.31014633178711
2012-04-18,12.387397766113281
2012-04-19,12.326704978942871
2012-04-20,12.448091506958008
2012-04-23,12.348770141601562
2012-04-24,12.486713409423828
2012-04-25,12.624664306640625
2012-04-26,12.723979949951172
2012-04-27,12.735014915466309
2012-04-30,12.63569450378418
2012-05-01,12.56948184967041
2012-05-02,12.503270149230957
2012-05-03,12.47016429901123
2012-05-04,12.348770141601562
2012-05-07,12.387397766113281
2012-05-08,12.370844841003418
2012-05-09,12.510156631469727
2012-05-10,12.72191047668457
2012-05-11,12.62160587310791
2012-05-14,12.588170051574707
2012-05-15,12.426567077636719
2012-05-16,12.616026878356934
2012-05-17,12.571454048156738
2012-05-18,12.577024459838867
2012-05-21,12.560302734375
2012-05-22,12.465576171875
2012-05-23,12.30954647064209
2012-05-24,12.337407112121582
2012-05-25,12.33183479309082
2012-05-29,12.359699249267578
2012-05-30,12.281686782836914
2012-05-31,12.186957359313965
2012-06-01,12.058782577514648
2012-06-04,12.042068481445312
2012-06-05,12.036492347717285
2012-06-06,12.209242820739746
2012-06-07,12.225957870483398
2012-06-08,12.337407112121582
2012-06-11,12.315118789672852
2012-06-12,12.365274429321289
2012-06-13,12.365274429321289
2012-06-14,12.571454048156738
2012-06-15,12.59931468963623
2012-06-18,12.604887008666992
2012-06-19,12.655035972595215
2012-06-20,12.632753372192383
2012-06-21,12.593742370605469
2012-06-22,12.66618537902832
2012-06-25,12.521297454833984
2012-06-26,12.504581451416016
2012-06-27,12.59931468963623
2012-06-28,12.55473804473877
2012-06-29,12.816637992858887
2012-07-02,12.816637992858887
2012-07-03,12.744197845458984
2012-07-05,12.632753372192383
2012-07-06,12.560302734375
2012-07-09,12.62160587310791
2012-07-10,12.504581451416016
2012-07-11,12.448861122131348
2012-07-12,12.632753372192383
2012-07-13,12.710763931274414
2012-07-16,12.889076232910156
2012-07-17,13.162129402160645
2012-07-18,13.1899995803833
2012-07-19,13.262432098388672
2012-07-20,13.20671272277832
2012-07-23,13.150984764099121
2012-07-24,13.028390884399414
2012-07-25,13.000532150268555
2012-07-26,13.089689254760742
2012-07-27,13.279158592224121
2012-07-30,13.212282180786133
2012-07-31,13.396178245544434
2012-08-01,13.463663101196289
2012-08-02,13.45241641998291
2012-08-03,13.654873847961426
2012-08-06,13.64362907409668
2012-08-07,13.351183891296387
2012-08-08,13.401801109313965
2012-08-09,13.424299240112305
2012-08-10,13.463663101196289
2012-08-13,13.339934349060059
2012-08-14,13.486153602600098
2012-08-15,13.519904136657715
2012-08-16,13.508652687072754
2012-08-17,13.379302978515625
2012-08-20,13.446786880493164
2012-08-21,13.323063850402832
2012-08-22,13.328692436218262
2012-08-23,13.351183891296387
2012-08-24,13.503029823303223
2012-08-27,13.435542106628418
2012-08-28,13.413047790527344
2012-08-29,13.474906921386719
2012-08-30,13.407422065734863
2012-08-31,13.41867446899414
2012-09-04,13.37368106842041
2012-09-05,13.45241641998291
2012-09-06,13.688620567321777
2012-09-07,13.632379531860352
2012-09-10,13.553638458251953
2012-09-11,13.593010902404785
2012-09-12,13.536774635314941
2012-09-13,13.638006210327148
2012-09-14,13.384931564331055
2012-09-17,13.508652687072754
2012-09-18,13.503029823303223
2012-09-19,13.587387084960938
2012-09-20,13.727993965148926
2012-09-21,13.789848327636719
2012-09-24,13.919201850891113
2012-09-25,13.969815254211426
2012-09-26,13.964192390441895
2012-09-27,14.037303924560547
2012-09-28,13.975438117980957
2012-10-01,14.082292556762695
2012-10-02,14.127286911010742
2012-10-03,14.23975944519043
2012-10-04,14.256634712219238
2012-10-05,14.352241516113281
2012-10-08,14.284756660461426
2012-10-09,14.234139442443848
2012-10-10,14.149771690368652
2012-10-11,14.127286911010742
2012-10-12,14.127286911010742
2012-10-15,14.380359649658203
2012-10-16,14.509711265563965
2012-10-17,14.532204627990723
2012-10-18,14.644681930541992
2012-10-19,14.487215042114258
2012-10-22,14.39723014831543
2012-10-23,14.166653633117676
2012-10-24,14.234139442443848
2012-10-25,14.402860641479492
2012-10-26,14.301630973815918
2012-10-31,13.986687660217285
2012-11-01,13.806717872619629
2012-11-02,13.806717872619629
2012-11-05,13.823589324951172
2012-11-06,13.896698951721191
2012-11-07,13.715124130249023
2012-11-08,13.709447860717773
2012-11-09,13.715124130249023
2012-11-12,13.681076049804688
2012-11-13,13.647022247314453
2012-11-14,13.51084041595459
2012-11-15,13.425725936889648
2012-11-16,13.539213180541992
2012-11-19,13.698095321655273
2012-11-20,13.777536392211914
2012-11-21,13.8172607421875
2012-11-23,13.919404983520508
2012-11-26,13.896698951721191
2012-11-27,13.760519027709961
2012-11-28,13.998844146728516
2012-11-29,14.100979804992676
2012-11-30,14.197442054748535
2012-12-03,14.237168312072754
2012-12-04,14.28256607055664
2012-12-05,14.549262046813965
2012-12-06,14.53223991394043
2012-12-07,14.503870010375977
2012-12-10,14.418752670288086
2012-12-11,14.549262046813965
2012-12-12,14.475499153137207
2012-12-13,14.373356819152832
2012-12-14,14.288239479064941
2012-12-17,14.390376091003418
2012-12-18,14.549262046813965
2012-12-19,14.384706497192383
2012-12-20,14.430105209350586
2012-12-21,14.231496810913086
2012-12-24,14.231496810913086
2012-12-26,14.322284698486328
2012-12-27,14.265543937683105
2012-12-28,14.123684883117676
2012-12-31,14.231496810913086
2013-01-02,14.702474594116211
2013-01-03,14.668432235717773
2013-01-04,14.730849266052246
2013-01-07,14.742194175720215
2013-01-08,14.764894485473633
2013-01-09,15.020245552062988
2013-01-10,15.184803009033203
2013-01-11,15.048609733581543
2013-01-14,15.173455238342285
2013-01-15,15.10536003112793
2013-01-16,15.099679946899414
2013-01-17,15.224523544311523
2013-01-18,15.059958457946777
2013-01-22,15.139405250549316
2013-01-23,15.122385025024414
2013-01-24,15.235876083374023
2013-01-25,15.320987701416016
2013-01-28,15.230193138122559
2013-01-29,15.718195915222168
2013-01-30,15.74682331085205
2013-01-31,15.615166664123535
2013-02-01,15.815509796142578
2013-02-04,15.552203178405762
2013-02-05,15.74682331085205
2013-02-06,15.6380615234375
2013-02-07,15.431995391845703
2013-02-08,15.38620662689209
2013-02-11,15.535029411315918
2013-02-12,15.449169158935547
2013-02-13,15.4548921585083
2013-02-14,15.489238739013672
2013-02-15,15.620890617370605
2013-02-19,15.861302375793457
2013-02-20,15.781167030334473
2013-02-21,15.689579010009766
2013-02-22,15.672408103942871
2013-02-25,15.36330509185791
2013-02-26,15.472064971923828
2013-02-27,15.689579010009766
2013-02-28,15.6666841506958
2013-03-01,15.678130149841309
2013-03-04,15.84985065460205
2013-03-05,16.067363739013672
2013-03-06,16.095983505249023
2013-03-07,16.181840896606445
2013-03-08,16.13605499267578
2013-03-11,16.170398712158203
2013-03-12,15.992948532104492
2013-03-13,16.038747787475586
2013-03-14,16.090261459350586
2013-03-15,16.038747787475586
2013-03-18,16.050189971923828
2013-03-19,16.021570205688477
2013-03-20,16.19329071044922
2013-03-21,16.090261459350586
2013-03-22,16.24481201171875
2013-03-25,16.118885040283203
2013-03-26,16.370738983154297
2013-03-27,16.393634796142578
2013-03-28,16.519569396972656
2013-04-01,16.50811195373535
2013-04-02,16.731353759765625
2013-04-03,16.61686897277832
2013-04-04,16.6912841796875
2013-04-05,16.656940460205078
2013-04-08,16.6912841796875
2013-04-09,16.66266632080078
2013-04-10,17.126310348510742
2013-04-11,17.538440704345703
2013-04-12,17.555614471435547
2013-04-15,17.429683685302734
2013-04-16,17.710168838500977
2013-04-17,17.670095443725586
2013-04-18,17.509822845458984
2013-04-19,17.77885627746582
2013-04-22,17.704437255859375
2013-04-23,17.790302276611328
2013-04-24,17.51554298400879
2013-04-25,17.3209285736084
2013-04-26,17.223621368408203
2013-04-29,17.418235778808594
2013-04-30,16.639768600463867
2013-05-01,16.542457580566406
2013-05-02,16.75425148010254
2013-05-03,16.57680320739746
2013-05-06,16.439424514770508
2013-05-07,16.61686897277832
2013-05-08,16.582242965698242
2013-05-09,16.507205963134766
2013-05-10,16.576467514038086
2013-05-13,16.951631546020508
2013-05-14,16.968950271606445
2013-05-15,17.061296463012695
2013-05-16,16.882368087768555
2013-05-17,16.714988708496094
2013-05-20,16.564931869506836
2013-05-21,16.611099243164062
2013-05-22,16.91123390197754
2013-05-23,16.80156707763672
2013-05-24,16.761167526245117
2013-05-28,16.74384880065918
2013-05-29,16.322513580322266
2013-05-30,16.305198669433594
2013-05-31,15.716485023498535
2013-06-03,16.016611099243164
2013-06-04,15.964661598205566
2013-06-05,15.8607759475708
2013-06-06,16.224393844604492
2013-06-07,16.31097412109375
2013-06-10,16.37445831298828
2013-06-11,16.403318405151367
2013-06-12,16.409088134765625
2013-06-13,16.784255981445312
2013-06-14,16.790023803710938
2013-06-17,16.830429077148438
2013-06-18,16.968950271606445
2013-06-19,16.79579734802246
2013-06-20,16.530298233032227
2013-06-21,16.426401138305664
2013-06-24,15.993523597717285
2013-06-25,16.15513038635254
2013-06-26,16.218618392944336
2013-06-27,16.264795303344727
2013-06-28,16.166669845581055
2013-07-01,16.033926010131836
2013-07-02,15.987746238708496
2013-07-03,15.958894729614258
2013-07-05,16.143587112426758
2013-07-08,16.235937118530273
2013-07-09,16.3629150390625
2013-07-10,16.414859771728516
2013-07-11,16.605327606201172
2013-07-12,16.628416061401367
2013-07-15,16.616870880126953
2013-07-16,16.553386688232422
2013-07-17,16.553386688232422
2013-07-18,16.443721771240234
2013-07-19,16.790023803710938
2013-07-22,16.940086364746094
2013-07-23,16.980491638183594
2013-07-24,16.899690628051758
2013-07-25,16.84774398803711
2013-07-26,16.951631546020508
2013-07-29,17.049758911132812
2013-07-30,17.124784469604492
2013-07-31,17.008411407470703
2013-08-01,16.93858528137207
2013-08-02,17.089874267578125
2013-08-05,16.985132217407227
2013-08-06,17.072412490844727
2013-08-07,17.02586555480957
2013-08-08,16.950218200683594
2013-08-09,16.996768951416016
2013-08-12,16.985132217407227
2013-08-13,17.031681060791016
2013-08-14,16.89203453063965
2013-08-15,16.75820541381836
2013-08-16,16.50799560546875
2013-08-19,16.560365676879883
2013-08-20,16.601093292236328
2013-08-21,16.432350158691406
2013-08-22,16.385793685913086
2013-08-23,16.49053382873535
2013-08-26,16.304332733154297
2013-08-27,16.292692184448242
2013-08-28,16.41489028930664
2013-08-29,16.35088348388672
2013-08-30,16.41489028930664
2013-09-03,16.29850959777832
2013-09-04,16.50799560546875
2013-09-05,16.449810028076172
2013-09-06,16.45562171936035
2013-09-09,16.467260360717773
2013-09-10,16.554546356201172
2013-09-11,16.682552337646484
2013-09-12,16.47308349609375
2013-09-13,16.589454650878906
2013-09-16,16.705827713012695
